"topic","term","beta"
20,"reserv",5.07384216190326e-07
1,"summari",7.37590212311991e-06
2,"summari",4.22309246080864e-07
3,"summari",6.2204799349089e-07
4,"summari",6.73997719436807e-06
5,"summari",5.53237184398932e-07
6,"summari",4.6373306041097e-07
7,"summari",6.41830809547618e-07
8,"summari",6.66655449924176e-06
9,"summari",5.20843370419117e-07
10,"summari",0.00114213489441342
11,"summari",5.01974516761682e-07
12,"summari",5.89364447061223e-07
13,"summari",4.31344418597329e-07
14,"summari",6.3203414501265e-07
15,"summari",6.31906341369707e-07
16,"summari",5.34701313172955e-07
17,"summari",7.16474544017689e-07
18,"summari",7.14177057347703e-07
19,"summari",5.02711373794561e-07
20,"summari",5.07384216190326e-07
1,"time",6.70536556647264e-07
2,"time",4.22309246080864e-07
3,"time",0.00156818299159053
4,"time",0.0013792444240475
5,"time",5.53237184398932e-07
6,"time",0.000130308989975482
7,"time",6.41830809547618e-07
8,"time",0.0155429130874941
9,"time",0.00968299909946182
10,"time",0.00845708781353899
11,"time",0.006219966237194
12,"time",1.23766533882857e-05
13,"time",0.00488756360712633
14,"time",0.00355898427056623
15,"time",0.00734970265647107
16,"time",0.000551277053881316
17,"time",7.88121998419458e-06
18,"time",7.14177057347703e-07
19,"time",0.0120052503175879
20,"time",0.0012537463982063
1,"turn",6.70536556647264e-07
2,"turn",0.00217531492656253
3,"turn",0.00113274939614691
4,"turn",0.000821664492513417
5,"turn",5.53237184398932e-07
6,"turn",0.00154005749362483
7,"turn",7.12432198597856e-05
8,"turn",0.00462246190778378
9,"turn",1.09377107788015e-05
10,"turn",6.95999326272652e-07
11,"turn",0.000457298784769892
12,"turn",6.54194536237956e-05
13,"turn",4.35657862783302e-05
14,"turn",6.3203414501265e-07
15,"turn",0.00183316029631352
16,"turn",0.000487112896300562
17,"turn",0.00215014010659708
18,"turn",7.14177057347703e-07
19,"turn",0.00207670068514533
20,"turn",0.000112131911778062
1,"york",7.37590212311991e-06
2,"york",4.22309246080864e-07
3,"york",6.2204799349089e-07
4,"york",0.000864555256477577
5,"york",5.53237184398932e-07
6,"york",0.0224173198733267
7,"york",6.41830809547618e-07
8,"york",6.66655449924176e-06
9,"york",5.20843370419117e-07
10,"york",6.95999326272652e-07
11,"york",5.01974516761682e-07
12,"york",5.89364447061223e-07
13,"york",0.00167836113276221
14,"york",6.3203414501265e-07
15,"york",0.00112542519397945
16,"york",0.00686075254932219
17,"york",7.16474544017689e-07
18,"york",7.14177057347703e-07
19,"york",5.02711373794561e-07
20,"york",0.00214166877653937
1,"accept",0.00228720019472382
2,"accept",0.000811256061721341
3,"accept",0.000604008601679654
4,"accept",6.12725199488006e-07
5,"accept",5.53237184398932e-07
6,"accept",4.6373306041097e-07
7,"accept",6.41830809547618e-07
8,"accept",0.000152695843530252
9,"accept",0.000323443733030272
10,"accept",0.00301437308208686
11,"accept",5.01974516761682e-07
12,"accept",5.89364447061223e-07
13,"accept",0.00185952578857308
14,"accept",6.95237559513915e-06
15,"accept",0.000550390423333015
16,"accept",9.14339245525754e-05
17,"accept",7.88121998419458e-06
18,"accept",7.14177057347703e-07
19,"accept",5.02711373794561e-07
20,"accept",5.07384216190326e-07
1,"accord",0.00175747631497248
2,"accord",4.22309246080864e-07
3,"accord",0.00122605659517054
4,"accord",0.0031622747545576
5,"accord",0.00414983212017639
6,"accord",0.00148904685697962
7,"accord",6.41830809547618e-07
8,"accord",3.17454976154369e-07
9,"accord",0.0043183123841449
10,"accord",0.000989015042633439
11,"accord",0.00369503441788274
12,"accord",0.00251128190892787
13,"accord",0.000919194956030907
14,"accord",6.3203414501265e-07
15,"accord",0.00487262979830181
16,"accord",5.34701313172955e-07
17,"accord",0.00179190283458824
18,"accord",7.14177057347703e-07
19,"accord",5.02711373794561e-07
20,"accord",2.58765950257066e-05
1,"adjust",6.70536556647264e-07
2,"adjust",4.22309246080864e-07
3,"adjust",6.2204799349089e-07
4,"adjust",0.000895191516451978
5,"adjust",0.00677217637422734
6,"adjust",4.6373306041097e-07
7,"adjust",6.41830809547618e-07
8,"adjust",3.17454976154369e-07
9,"adjust",0.000198441324129684
10,"adjust",0.00519285097332026
11,"adjust",5.01974516761682e-07
12,"adjust",5.89364447061223e-07
13,"adjust",4.31344418597329e-07
14,"adjust",0.00108141042211664
15,"adjust",6.31906341369707e-07
16,"adjust",1.12287275766321e-05
17,"adjust",7.16474544017689e-07
18,"adjust",2.21394887777788e-05
19,"adjust",5.02711373794561e-07
20,"adjust",5.07384216190326e-07
1,"adopt",6.70536556647264e-07
2,"adopt",4.22309246080864e-07
3,"adopt",0.00116385179582145
4,"adopt",1.28672291892482e-05
5,"adopt",5.53237184398932e-07
6,"adopt",4.6373306041097e-07
7,"adopt",6.41830809547618e-07
8,"adopt",3.17454976154369e-07
9,"adopt",5.20843370419117e-07
10,"adopt",0.00162933442280428
11,"adopt",5.01974516761682e-07
12,"adopt",5.89364447061223e-07
13,"adopt",0.00140230070485991
14,"adopt",6.3203414501265e-07
15,"adopt",1.32700331687638e-05
16,"adopt",5.34701313172955e-07
17,"adopt",7.16474544017689e-07
18,"adopt",7.14177057347703e-07
19,"adopt",4.57467350153051e-05
20,"adopt",0.00051296544256842
1,"annual",6.70536556647264e-07
2,"annual",4.22309246080864e-07
3,"annual",6.2204799349089e-07
4,"annual",1.28672291892482e-05
5,"annual",0.00976518954182556
6,"annual",5.10106366452067e-06
7,"annual",6.41830809547618e-07
8,"annual",3.17454976154369e-07
9,"annual",0.00115679312570086
10,"annual",6.95999326272652e-07
11,"annual",0.00185780768653498
12,"annual",0.000690145767508692
13,"annual",4.31344418597329e-07
14,"annual",6.3203414501265e-07
15,"annual",1.32700331687638e-05
16,"annual",5.34701313172955e-07
17,"annual",7.16474544017689e-07
18,"annual",7.14177057347703e-07
19,"annual",0.00041775315162328
20,"annual",0.00147192161116814
1,"associ",7.37590212311991e-06
2,"associ",4.64540170688951e-06
3,"associ",6.2204799349089e-07
4,"associ",0.00210226015944335
5,"associ",0.0021249840252763
6,"associ",0.00131746562462756
7,"associ",2.63150631914524e-05
8,"associ",3.17454976154369e-07
9,"associ",0.00119846059533439
10,"associ",0.000293015716360787
11,"associ",0.000371963116920406
12,"associ",3.59512312707346e-05
13,"associ",0.000380014432784246
14,"associ",0.0028827077354027
15,"associ",0.0055487695835674
16,"associ",5.34701313172955e-07
17,"associ",0.00282362617797371
18,"associ",7.14177057347703e-07
19,"associ",5.02711373794561e-07
20,"associ",5.07384216190326e-07
1,"balanc",6.70536556647264e-07
2,"balanc",4.22309246080864e-07
3,"balanc",6.2204799349089e-07
4,"balanc",0.00349314636228113
5,"balanc",5.53237184398932e-07
6,"balanc",4.6373306041097e-07
7,"balanc",0.00266423969043216
8,"balanc",3.17454976154369e-07
9,"balanc",5.72927707461029e-06
10,"balanc",0.00560349057582112
11,"balanc",5.01974516761682e-07
12,"balanc",5.89364447061223e-07
13,"balanc",4.31344418597329e-07
14,"balanc",0.00463344231708774
15,"balanc",6.31906341369707e-07
16,"balanc",5.34701313172955e-07
17,"balanc",7.16474544017689e-07
18,"balanc",0.00382156143386756
19,"balanc",5.02711373794561e-07
20,"balanc",0.00184231208898707
1,"call",6.70536556647264e-07
2,"call",0.00362805873308071
3,"call",0.00235818394332396
4,"call",0.00171011603177103
5,"call",5.53237184398932e-07
6,"call",0.00400248004440708
7,"call",6.41830809547618e-07
8,"call",0.00497801148107667
9,"call",5.20843370419117e-07
10,"call",0.000404375608564411
11,"call",0.00282159875871742
12,"call",6.54194536237956e-05
13,"call",0.00768698888382299
14,"call",6.3203414501265e-07
15,"call",2.5908159996158e-05
16,"call",5.34701313172955e-07
17,"call",7.16474544017689e-07
18,"call",7.14177057347703e-07
19,"call",5.02711373794561e-07
20,"call",0.00217211182951079
1,"care",1.40812676895925e-05
2,"care",4.22309246080864e-07
3,"care",6.2204799349089e-07
4,"care",6.12725199488006e-07
5,"care",5.53237184398932e-07
6,"care",4.6373306041097e-07
7,"care",6.41830809547618e-07
8,"care",0.000997126080100874
9,"care",0.00335475214886954
10,"care",0.00142749461818521
11,"care",5.01974516761682e-07
12,"care",5.89364447061223e-07
13,"care",4.31344418597329e-07
14,"care",6.95237559513915e-06
15,"care",6.31906341369707e-07
16,"care",5.34701313172955e-07
17,"care",7.16474544017689e-07
18,"care",7.14177057347703e-07
19,"care",5.02711373794561e-07
20,"care",0.0114572429857937
1,"condit",6.70536556647264e-07
2,"condit",4.22309246080864e-07
3,"condit",0.000187236446040758
4,"condit",4.96307411585286e-05
5,"condit",1.71503527163669e-05
6,"condit",4.6373306041097e-07
7,"condit",0.00118802882847264
8,"condit",3.17454976154369e-07
9,"condit",5.20843370419117e-07
10,"condit",0.021868994830813
11,"condit",5.01974516761682e-07
12,"condit",5.89364447061223e-07
13,"condit",4.31344418597329e-07
14,"condit",0.00975923923314033
15,"condit",0.000164927555097494
16,"condit",5.34701313172955e-07
17,"condit",7.16474544017689e-07
18,"condit",5.0706571071687e-05
19,"condit",5.02711373794561e-07
20,"condit",5.07384216190326e-07
1,"consider",6.70536556647264e-07
2,"consider",4.22309246080864e-07
3,"consider",6.84252792839979e-06
4,"consider",6.12725199488006e-07
5,"consider",5.53237184398932e-07
6,"consider",9.73839426863036e-06
7,"consider",0.0019004610270705
8,"consider",3.17454976154369e-07
9,"consider",8.38557826374779e-05
10,"consider",0.00362685248920679
11,"consider",5.01974516761682e-07
12,"consider",5.89364447061223e-07
13,"consider",3.49388979063836e-05
14,"consider",0.00433638626893179
15,"consider",1.32700331687638e-05
16,"consider",5.34701313172955e-07
17,"consider",7.16474544017689e-07
18,"consider",0.00131479996257712
19,"consider",2.0611166325577e-05
20,"consider",6.64673323209327e-05
1,"consist",6.70536556647264e-07
2,"consist",4.22309246080864e-07
3,"consist",6.2204799349089e-07
4,"consist",6.12725199488006e-07
5,"consist",5.53237184398932e-07
6,"consist",4.6373306041097e-07
7,"consist",0.000738747261789309
8,"consist",1.61902037838728e-05
9,"consist",5.20843370419117e-07
10,"consist",0.0115682048019778
