"topic","term","beta"
1,"debt",7.92724061474166e-07
2,"debt",6.12237526119584e-07
3,"debt",9.62322198944717e-07
4,"debt",8.65603762952679e-07
5,"debt",7.64886800577949e-07
6,"debt",7.25256251164942e-07
7,"debt",8.48800602308908e-07
8,"debt",9.58898723993468e-07
9,"debt",9.29564136671955e-07
10,"debt",0.0185110605297432
11,"debt",7.64512550620287e-07
12,"debt",0.00371606675395336
13,"debt",8.491465652446e-07
14,"debt",6.63965213534532e-07
15,"debt",9.16789440052514e-07
16,"debt",5.1156573389476e-07
17,"debt",6.23875853696122e-07
18,"debt",8.30831837143667e-07
19,"debt",1.00767546400936e-06
20,"debt",7.93826626821381e-06
21,"debt",0.00561769348224373
22,"debt",9.04811152340339e-07
23,"debt",0.0369535877601238
24,"debt",1.06415603236195e-05
25,"debt",7.08729550736338e-06
26,"debt",7.14029173803984e-07
27,"debt",8.67812236673225e-07
28,"debt",7.22578332910625e-07
29,"debt",7.31971719540644e-07
30,"debt",9.89498452919169e-07
1,"direct",0.00220456561495965
2,"direct",0.00167814305909378
3,"direct",9.62322198944717e-07
4,"direct",0.000909749554863265
5,"direct",7.64886800577949e-07
6,"direct",0.000145776506484154
7,"direct",0.000578033210172366
8,"direct",0.0206556374135433
9,"direct",9.29564136671955e-07
10,"direct",0.00199795156678218
11,"direct",0.000329504909317344
12,"direct",8.1474824686546e-07
13,"direct",8.491465652446e-07
14,"direct",0.00190624412805764
15,"direct",3.7588367042153e-05
16,"direct",5.1156573389476e-07
17,"direct",0.00038118814660833
18,"direct",8.30831837143667e-07
19,"direct",1.00767546400936e-06
20,"direct",7.21660569837619e-07
21,"direct",9.19275647560749e-07
22,"direct",9.04811152340339e-07
23,"direct",8.64593429262857e-07
24,"direct",9.67414574874503e-07
25,"direct",6.44299591578489e-07
26,"direct",0.00231416855229871
27,"direct",0.000252533360871908
28,"direct",7.22578332910625e-07
29,"direct",0.000732703691260185
30,"direct",9.89498452919169e-07
1,"discuss",7.92724061474166e-07
2,"discuss",6.12237526119584e-07
3,"discuss",9.62322198944717e-07
4,"discuss",3.54897542810598e-05
5,"discuss",7.64886800577949e-07
6,"discuss",0.0046568703887301
7,"discuss",5.17768367408433e-05
8,"discuss",0.0103378871433736
9,"discuss",9.29564136671955e-07
10,"discuss",1.12181446759246e-06
11,"discuss",7.64512550620287e-07
12,"discuss",8.1474824686546e-07
13,"discuss",8.491465652446e-07
14,"discuss",0.0012555582187938
15,"discuss",9.16789440052514e-07
16,"discuss",5.1156573389476e-07
17,"discuss",6.23875853696122e-07
18,"discuss",0.00503567176492777
19,"discuss",1.00767546400936e-06
20,"discuss",7.21660569837619e-07
21,"discuss",0.00149933858117158
22,"discuss",9.95292267574373e-06
23,"discuss",8.64593429262857e-07
24,"discuss",9.67414574874503e-07
25,"discuss",6.44299591578489e-07
26,"discuss",7.14029173803984e-07
27,"discuss",8.67812236673225e-07
28,"discuss",7.22578332910625e-07
29,"discuss",7.31971719540644e-07
30,"discuss",9.89498452919169e-07
1,"domest",7.92724061474166e-07
2,"domest",6.12237526119584e-07
3,"domest",9.62322198944717e-07
4,"domest",0.00422501196697202
5,"domest",0.00176765339613564
6,"domest",7.25256251164942e-07
7,"domest",9.33680662539798e-06
8,"domest",0.00480504150593127
9,"domest",9.29564136671955e-07
10,"domest",1.12181446759246e-06
11,"domest",7.64512550620287e-07
12,"domest",0.00278725375252674
13,"domest",0.00547784449239292
14,"domest",6.63965213534532e-07
15,"domest",9.16789440052514e-07
16,"domest",5.1156573389476e-07
17,"domest",6.23875853696122e-07
18,"domest",8.30831837143667e-07
19,"domest",1.00767546400936e-06
20,"domest",0.000188353408727619
21,"domest",0.00376075667417102
22,"domest",5.51934802927607e-05
23,"domest",9.51052772189143e-06
24,"domest",0.00778865474231462
25,"domest",4.57452710020727e-05
26,"domest",7.14029173803984e-07
27,"domest",9.54593460340547e-06
28,"domest",7.22578332910625e-07
29,"domest",7.31971719540644e-07
30,"domest",1.08844829821109e-05
1,"feder",7.92724061474166e-07
2,"feder",6.12237526119584e-07
3,"feder",9.62322198944717e-07
4,"feder",8.65603762952679e-07
5,"feder",3.13603588236959e-05
6,"feder",7.32508813676593e-05
7,"feder",0.0169683728407574
8,"feder",0.0366500681297543
9,"feder",9.29564136671955e-07
10,"feder",0.00482492402511518
11,"feder",2.36998890692289e-05
12,"feder",0.00497892653659483
13,"feder",8.491465652446e-07
14,"feder",6.63965213534532e-07
15,"feder",2.84204726416279e-05
16,"feder",5.1156573389476e-07
17,"feder",6.86263439065734e-06
18,"feder",8.30831837143667e-07
19,"feder",0.00399140251294107
20,"feder",7.21660569837619e-07
21,"feder",9.19275647560749e-07
22,"feder",9.04811152340339e-07
23,"feder",8.64593429262857e-07
24,"feder",9.67414574874503e-07
25,"feder",6.44299591578489e-07
26,"feder",0.00130024712549705
27,"feder",0.0296887244288277
28,"feder",7.94836166201688e-06
29,"feder",7.31971719540644e-07
30,"feder",9.89498452919169e-07
1,"financi",0.00271983625491786
2,"financi",6.12237526119584e-07
3,"financi",9.62322198944717e-07
4,"financi",8.65603762952679e-07
5,"financi",7.64886800577949e-07
6,"financi",7.25256251164942e-07
7,"financi",9.33680662539798e-06
8,"financi",0.0164748389769318
9,"financi",0.0045279069097291
10,"financi",1.12181446759246e-06
11,"financi",7.64512550620287e-07
12,"financi",8.1474824686546e-07
13,"financi",8.491465652446e-07
14,"financi",2.05829216195705e-05
15,"financi",9.16789440052514e-07
16,"financi",5.1156573389476e-07
17,"financi",6.23875853696122e-07
18,"financi",0.00481134716889897
19,"financi",1.00767546400936e-06
20,"financi",7.21660569837619e-07
21,"financi",9.19275647560749e-07
22,"financi",0.0146045568099254
23,"financi",0.0617501273113824
24,"financi",9.67414574874503e-07
25,"financi",6.44299591578489e-07
26,"financi",0.000129239280458521
27,"financi",8.67812236673225e-07
28,"financi",7.22578332910625e-07
29,"financi",7.31971719540644e-07
30,"financi",9.89498452919169e-07
1,"follow",7.92724061474166e-07
2,"follow",0.00299445374025088
3,"follow",9.62322198944717e-07
4,"follow",8.65603762952679e-07
5,"follow",0.00291498359700256
6,"follow",0.00105234682044033
7,"follow",0.000272464993341159
8,"follow",0.00445983796529362
9,"follow",1.02252055033915e-05
10,"follow",0.00653008201585572
11,"follow",0.000994630828356994
12,"follow",8.1474824686546e-07
13,"follow",8.491465652446e-07
14,"follow",0.000498637875364434
15,"follow",0.000761852024683639
16,"follow",0.000327913635426541
17,"follow",6.23875853696122e-07
18,"follow",8.30831837143667e-07
19,"follow",0.000273080050746536
20,"follow",0.0006790825962172
21,"follow",0.000708761524269336
22,"follow",9.04811152340339e-07
23,"follow",0.000701185271132176
24,"follow",0.000736202491479496
25,"follow",0.000928435711464603
26,"follow",0.00122884420811666
27,"follow",8.67812236673225e-07
28,"follow",0.000109109328269504
29,"follow",0.00055703047857043
30,"follow",6.03594056280693e-05
1,"growth",1.66472052909575e-05
2,"growth",6.12237526119584e-07
3,"growth",0.00596735995565619
4,"growth",0.00789517192189138
5,"growth",0.0011098507476386
6,"growth",7.25256251164942e-07
7,"growth",8.48800602308908e-07
8,"growth",0.00950364525349926
9,"growth",0.00143245833461148
10,"growth",1.12181446759246e-06
11,"growth",7.64512550620287e-07
12,"growth",8.96223071552006e-06
13,"growth",0.0372189431012361
14,"growth",1.39432694842252e-05
15,"growth",9.16789440052514e-07
16,"growth",5.62722307284236e-06
17,"growth",6.23875853696122e-07
18,"growth",0.0121060506990204
19,"growth",1.00767546400936e-06
20,"growth",0.0261753505285803
21,"growth",0.000809881845501019
22,"growth",9.04811152340339e-07
23,"growth",8.64593429262857e-07
24,"growth",9.67414574874503e-07
25,"growth",6.44299591578489e-07
26,"growth",7.14029173803984e-07
27,"growth",0.0144065509410122
28,"growth",3.68514949784419e-05
29,"growth",8.05168891494708e-06
30,"growth",0.000614478539262804
1,"implement",7.92724061474166e-07
2,"implement",6.12237526119584e-07
3,"implement",9.62322198944717e-07
4,"implement",8.65603762952679e-07
5,"implement",7.64886800577949e-07
6,"implement",0.00018929188155405
7,"implement",0.000272464993341159
8,"implement",0.00355847316473976
9,"implement",9.29564136671955e-07
10,"implement",1.12181446759246e-06
11,"implement",7.64512550620287e-07
12,"implement",8.1474824686546e-07
13,"implement",8.491465652446e-07
14,"implement",6.63965213534532e-07
15,"implement",9.16789440052514e-07
16,"implement",5.1156573389476e-07
17,"implement",6.23875853696122e-07
18,"implement",0.000125455607408694
19,"implement",1.00767546400936e-06
20,"implement",4.40212947600948e-05
21,"implement",0.00018477440515971
22,"implement",1.90010341991471e-05
23,"implement",4.40942648924056e-05
24,"implement",9.67414574874503e-07
25,"implement",3.2859279170503e-05
26,"implement",7.14029173803984e-07
27,"implement",9.54593460340547e-06
28,"implement",7.22578332910625e-07
29,"implement",7.31971719540644e-07
30,"implement",9.89498452919169e-07
1,"inform",0.000539845085863907
2,"inform",6.12237526119584e-07
3,"inform",0.0040715852237351
4,"inform",8.65603762952679e-07
5,"inform",7.64886800577949e-07
6,"inform",0.00519356001459215
7,"inform",8.48800602308908e-07
8,"inform",0.0078543394482305
9,"inform",9.29564136671955e-07
10,"inform",1.12181446759246e-06
11,"inform",7.64512550620287e-07
12,"inform",8.1474824686546e-07
13,"inform",0.00448434301105674
14,"inform",6.63965213534532e-07
15,"inform",1.92525782411028e-05
16,"inform",5.1156573389476e-07
17,"inform",6.23875853696122e-07
18,"inform",2.57557869514537e-05
19,"inform",0.000504845407468689
20,"inform",7.21660569837619e-07
21,"inform",9.19275647560749e-07
22,"inform",8.23378148629709e-05
23,"inform",8.64593429262857e-07
24,"inform",9.67414574874503e-07
25,"inform",6.44299591578489e-07
26,"inform",7.14029173803984e-07
27,"inform",8.67812236673225e-07
28,"inform",0.00254419831017831
29,"inform",7.31971719540644e-07
30,"inform",9.89498452919169e-07
1,"intermeet",7.92724061474166e-07
2,"intermeet",6.12237526119584e-07
3,"intermeet",0.012289816802723
4,"intermeet",8.65603762952679e-07
5,"intermeet",7.64886800577949e-07
6,"intermeet",7.25256251164942e-07
7,"intermeet",8.48800602308908e-07
8,"intermeet",0.00623380060468153
9,"intermeet",9.29564136671955e-07
10,"intermeet",2.35581038194417e-05
11,"intermeet",7.64512550620287e-07
12,"intermeet",8.1474824686546e-07
13,"intermeet",8.491465652446e-07
14,"intermeet",6.63965213534532e-07
15,"intermeet",9.16789440052514e-07
16,"intermeet",5.1156573389476e-07
17,"intermeet",6.23875853696122e-07
18,"intermeet",8.30831837143667e-07
19,"intermeet",1.00767546400936e-06
20,"intermeet",7.21660569837619e-07
21,"intermeet",9.19275647560749e-07
22,"intermeet",9.04811152340339e-07
23,"intermeet",8.64593429262857e-07
24,"intermeet",9.67414574874503e-07
25,"intermeet",6.44299591578489e-07
26,"intermeet",7.14029173803984e-07
27,"intermeet",8.67812236673225e-07
28,"intermeet",7.22578332910625e-07
29,"intermeet",7.31971719540644e-07
30,"intermeet",9.89498452919169e-07
1,"issu",7.92724061474166e-07
2,"issu",0.0016414088075266
3,"issu",9.62322198944717e-07
4,"issu",9.52164139247947e-06
5,"issu",7.64886800577949e-07
6,"issu",0.0106329818983292
7,"issu",0.000951505475188285
8,"issu",9.58898723993468e-07
9,"issu",9.29564136671955e-07
10,"issu",0.0229310095320575
11,"issu",7.64512550620287e-07
12,"issu",8.1474824686546e-07
13,"issu",9.34061221769061e-06
14,"issu",0.0107701797287437
15,"issu",9.16789440052514e-07
16,"issu",5.1156573389476e-07
17,"issu",6.23875853696122e-07
18,"issu",8.30831837143667e-07
19,"issu",1.1084430104103e-05
20,"issu",7.21660569837619e-07
21,"issu",0.00111324280919607
22,"issu",9.04811152340339e-07
23,"issu",8.64593429262857e-07
24,"issu",9.67414574874503e-07
25,"issu",3.2859279170503e-05
26,"issu",0.00181434813063592
27,"issu",3.55803017036022e-05
28,"issu",7.22578332910625e-07
29,"issu",7.31971719540644e-07
30,"issu",2.07794675113025e-05
1,"meet",7.92724061474166e-07
2,"meet",6.12237526119584e-07
3,"meet",0.0124822812425119
4,"meet",0.000935717667751845
5,"meet",7.64886800577949e-07
6,"meet",0.0118659175253096
7,"meet",8.48800602308908e-07
8,"meet",0.0131378714174345
9,"meet",9.29564136671955e-07
10,"meet",1.12181446759246e-06
11,"meet",7.64512550620287e-07
12,"meet",8.1474824686546e-07
13,"meet",9.34061221769061e-06
14,"meet",0.00172033386826797
15,"meet",9.16789440052514e-07
16,"meet",5.1156573389476e-07
17,"meet",6.23875853696122e-07
18,"meet",8.30831837143667e-07
19,"meet",1.00767546400936e-06
20,"meet",7.21660569837619e-07
21,"meet",0.007180462083097
22,"meet",9.04811152340339e-07
23,"meet",8.64593429262857e-07
24,"meet",9.67414574874503e-07
25,"meet",0.00244898274758984
26,"meet",7.14029173803984e-07
27,"meet",0.0180079717232061
28,"meet",7.22578332910625e-07
29,"meet",7.31971719540644e-07
30,"meet",1.08844829821109e-05
1,"monetari",7.92724061474166e-07
2,"monetari",6.12237526119584e-07
3,"monetari",0.00102102385308035
4,"monetari",8.65603762952679e-07
5,"monetari",1.60626228121369e-05
6,"monetari",7.25256251164942e-07
7,"monetari",8.48800602308908e-07
8,"monetari",0.0229953503000874
9,"monetari",9.29564136671955e-07
10,"monetari",1.12181446759246e-06
11,"monetari",7.64512550620287e-07
12,"monetari",8.1474824686546e-07
13,"monetari",8.491465652446e-07
14,"monetari",6.63965213534532e-07
15,"monetari",9.16789440052514e-07
16,"monetari",5.1156573389476e-07
17,"monetari",6.23875853696122e-07
18,"monetari",8.30831837143667e-07
19,"monetari",1.00767546400936e-06
20,"monetari",7.93826626821381e-06
21,"monetari",0.00672082425931663
22,"monetari",9.04811152340339e-07
23,"monetari",0.00115941978864149
24,"monetari",9.67414574874503e-07
25,"monetari",1.35302914231483e-05
26,"monetari",7.14029173803984e-07
27,"monetari",0.00629250652811755
28,"monetari",7.94836166201688e-06
29,"monetari",7.31971719540644e-07
30,"monetari",9.89498452919169e-07
1,"money",0.0211585979248069
2,"money",6.12237526119584e-07
3,"money",9.62322198944717e-07
4,"money",8.65603762952679e-07
5,"money",7.64886800577949e-07
6,"money",7.25256251164942e-07
7,"money",0.00804747851049075
8,"money",9.58898723993468e-07
9,"money",9.29564136671955e-07
10,"money",1.12181446759246e-06
11,"money",7.64512550620287e-07
12,"money",0.00403381857023089
13,"money",2.63235435225826e-05
14,"money",6.63965213534532e-07
15,"money",9.16789440052514e-07
16,"money",0.00476830420563306
17,"money",1.93401514645798e-05
18,"money",8.30831837143667e-07
19,"money",1.00767546400936e-06
20,"money",7.21660569837619e-07
21,"money",1.01120321231682e-05
22,"money",0.0185766777686995
23,"money",0.0137738379215866
24,"money",9.67414574874503e-07
25,"money",6.44299591578489e-07
26,"money",7.14029173803984e-07
27,"money",8.67812236673225e-07
28,"money",7.22578332910625e-07
29,"money",5.19699920873857e-05
30,"money",9.89498452919169e-07
1,"new",7.92724061474166e-07
2,"new",0.00263323359984033
3,"new",9.62322198944717e-07
4,"new",0.00446738102059877
5,"new",0.00498017795856302
6,"new",0.00166881463393053
7,"new",0.0666062320637823
8,"new",1.05478859639282e-05
9,"new",1.02252055033915e-05
10,"new",0.012442044260068
11,"new",0.00334932948426748
12,"new",0.000505958661303451
13,"new",9.34061221769061e-06
14,"new",0.0102921247749988
15,"new",9.16789440052514e-07
16,"new",5.1156573389476e-07
17,"new",0.039847574651425
18,"new",8.30831837143667e-07
19,"new",0.0140782339076748
20,"new",9.45375346487282e-05
21,"new",0.00704257073596289
22,"new",3.70972572459539e-05
23,"new",8.64593429262857e-07
24,"new",9.67414574874503e-07
25,"new",0.00174669619276928
26,"new",0.00574150858655783
27,"new",9.63271582707279e-05
28,"new",0.0149797714195702
29,"new",0.00889418836413836
30,"new",0.000109834328274028
1,"outlook",7.92724061474166e-07
2,"outlook",6.12237526119584e-07
3,"outlook",0.0073146110341788
4,"outlook",8.65603762952679e-07
5,"outlook",7.64886800577949e-07
6,"outlook",7.25256251164942e-07
7,"outlook",8.48800602308908e-07
8,"outlook",0.00435435910565434
9,"outlook",9.38859778038676e-05
10,"outlook",1.12181446759246e-06
11,"outlook",7.64512550620287e-07
12,"outlook",1.71097131841747e-05
13,"outlook",8.491465652446e-07
14,"outlook",6.63965213534532e-07
15,"outlook",9.16789440052514e-07
16,"outlook",5.1156573389476e-07
17,"outlook",6.23875853696122e-07
18,"outlook",0.0156287776885095
19,"outlook",1.00767546400936e-06
20,"outlook",7.21660569837619e-07
21,"outlook",9.19275647560749e-07
22,"outlook",9.04811152340339e-07
23,"outlook",8.64593429262857e-07
24,"outlook",9.67414574874503e-07
25,"outlook",6.44299591578489e-07
26,"outlook",0.000943232538595062
27,"outlook",8.67812236673225e-07
28,"outlook",1.51741449911231e-05
29,"outlook",7.31971719540644e-07
30,"outlook",9.89498452919169e-07
1,"period",7.92724061474166e-07
2,"period",6.12237526119584e-07
3,"period",0.0324215972046465
4,"period",8.65603762952679e-07
5,"period",7.64886800577949e-07
6,"period",7.25256251164942e-07
7,"period",9.33680662539798e-06
8,"period",0.0100214505644557
9,"period",0.00626619184530565
10,"period",1.12181446759246e-06
11,"period",8.40963805682316e-06
12,"period",1.71097131841747e-05
13,"period",1.78320778701366e-05
14,"period",6.63965213534532e-07
15,"period",0.00112856780070464
16,"period",5.1156573389476e-07
17,"period",6.23875853696122e-07
18,"period",0.000191922154380187
19,"period",0.00185513052924123
20,"period",0.000181136803029243
21,"period",9.19275647560749e-07
22,"period",0.000724753733024612
23,"period",8.64593429262857e-07
24,"period",9.67414574874503e-07
25,"period",6.44299591578489e-07
26,"period",7.85432091184382e-06
27,"period",8.67812236673225e-07
28,"period",7.22578332910625e-07
29,"period",7.31971719540644e-07
30,"period",9.89498452919169e-07
1,"polici",7.92724061474166e-07
2,"polici",0.000392444254242653
3,"polici",9.62322198944717e-07
4,"polici",0.00133389539871008
5,"polici",7.64886800577949e-07
6,"polici",7.25256251164942e-07
7,"polici",8.48800602308908e-07
8,"polici",0.0520020367008898
9,"polici",9.29564136671955e-07
10,"polici",1.12181446759246e-06
11,"polici",6.19255166002433e-05
12,"polici",0.00185844075110011
13,"polici",8.491465652446e-07
14,"polici",0.0141099247528224
15,"polici",1.92525782411028e-05
16,"polici",5.1156573389476e-07
17,"polici",6.23875853696122e-07
18,"polici",0.00123877026918121
19,"polici",1.00767546400936e-06
20,"polici",7.21660569837619e-07
21,"polici",0.00379752770007345
22,"polici",9.95292267574373e-06
23,"polici",8.64593429262857e-07
24,"polici",0.00020412447529852
25,"polici",6.44299591578489e-07
26,"polici",7.14029173803984e-07
27,"polici",0.0315805551047753
28,"polici",7.22578332910625e-07
29,"polici",7.31971719540644e-07
30,"polici",9.89498452919169e-07
1,"provid",0.00497117258950449
2,"provid",6.73461278731542e-06
3,"provid",9.62322198944717e-07
4,"provid",0.00103959011930617
5,"provid",7.64886800577949e-07
6,"provid",0.00253912213532847
7,"provid",0.013411898317083
8,"provid",0.00322285861134205
9,"provid",9.29564136671955e-07
10,"provid",1.12181446759246e-06
11,"provid",0.00230194728991768
12,"provid",0.00167919613678971
13,"provid",8.491465652446e-07
14,"provid",4.71415301609518e-05
15,"provid",9.16789440052514e-07
16,"provid",5.1156573389476e-07
17,"provid",0.00109240661982191
18,"provid",0.00291705058021141
19,"provid",7.15449579446644e-05
20,"provid",7.21660569837619e-07
21,"provid",1.01120321231682e-05
22,"provid",9.95292267574373e-06
23,"provid",0.00190297013780755
24,"provid",9.67414574874503e-07
25,"provid",6.44299591578489e-07
26,"provid",2.21349043879235e-05
27,"provid",8.67812236673225e-07
28,"provid",0.00148200816079969
29,"provid",7.31971719540644e-07
30,"provid",0.000208784173565945
1,"rang",7.92724061474166e-07
2,"rang",6.12237526119584e-07
3,"rang",0.000203049983977335
4,"rang",8.65603762952679e-07
5,"rang",7.64886800577949e-07
6,"rang",7.25256251164942e-07
7,"rang",8.48800602308908e-07
8,"rang",0.0189679756593148
9,"rang",0.000976971907642225
10,"rang",1.12181446759246e-06
11,"rang",7.64512550620287e-07
12,"rang",8.1474824686546e-07
13,"rang",8.491465652446e-07
14,"rang",7.30361734887985e-06
15,"rang",0.00382392875445903
16,"rang",5.1156573389476e-07
17,"rang",0.00118598799787633
18,"rang",8.30831837143667e-07
19,"rang",0.00179467000140067
20,"rang",7.21660569837619e-07
21,"rang",9.19275647560749e-07
22,"rang",9.04811152340339e-07
23,"rang",8.64593429262857e-07
24,"rang",9.67414574874503e-07
25,"rang",6.44299591578489e-07
26,"rang",7.14029173803984e-07
27,"rang",8.67812236673225e-07
28,"rang",7.22578332910625e-07
29,"rang",0.000242282639167953
30,"rang",9.89498452919169e-07
1,"reserv",7.92724061474166e-07
2,"reserv",6.12237526119584e-07
3,"reserv",9.62322198944717e-07
4,"reserv",8.65603762952679e-07
5,"reserv",7.64886800577949e-07
6,"reserv",7.25256251164942e-07
7,"reserv",8.48800602308908e-07
8,"reserv",0.0191213994551537
9,"reserv",1.02252055033915e-05
10,"reserv",1.12181446759246e-06
11,"reserv",7.64512550620287e-07
12,"reserv",8.1474824686546e-07
13,"reserv",8.491465652446e-07
14,"reserv",6.63965213534532e-07
15,"reserv",9.16789440052514e-07
16,"reserv",5.1156573389476e-07
17,"reserv",6.23875853696122e-07
18,"reserv",8.30831837143667e-07
19,"reserv",1.00767546400936e-06
20,"reserv",2.95880833633424e-05
21,"reserv",9.19275647560749e-07
22,"reserv",9.04811152340339e-07
23,"reserv",0.00244766399824315
24,"reserv",9.67414574874503e-07
25,"reserv",7.08729550736338e-06
26,"reserv",0.00236415059446499
27,"reserv",0.027701434406846
28,"reserv",7.22578332910625e-07
29,"reserv",7.31971719540644e-07
30,"reserv",9.89498452919169e-07
1,"summari",7.92724061474166e-07
2,"summari",6.12237526119584e-07
3,"summari",9.62322198944717e-07
4,"summari",8.65603762952679e-07
5,"summari",7.64886800577949e-07
6,"summari",7.97781876281437e-06
7,"summari",8.48800602308908e-07
8,"summari",0.00159273078055315
9,"summari",9.29564136671955e-07
10,"summari",1.12181446759246e-06
11,"summari",7.64512550620287e-07
12,"summari",8.1474824686546e-07
13,"summari",8.491465652446e-07
14,"summari",6.63965213534532e-07
15,"summari",9.16789440052514e-07
16,"summari",5.1156573389476e-07
17,"summari",6.23875853696122e-07
18,"summari",8.30831837143667e-07
19,"summari",1.00767546400936e-06
20,"summari",7.21660569837619e-07
21,"summari",9.19275647560749e-07
22,"summari",9.04811152340339e-07
23,"summari",8.64593429262857e-07
24,"summari",9.67414574874503e-07
25,"summari",7.08729550736338e-06
26,"summari",7.14029173803984e-07
27,"summari",8.67812236673225e-07
28,"summari",7.22578332910625e-07
29,"summari",7.31971719540644e-07
30,"summari",9.89498452919169e-07
1,"time",0.00929944596515343
