"topic","term","beta"
1,"ahead",3.86890149892851e-07
2,"ahead",0.000709622533267481
3,"ahead",1.9371799142551e-05
4,"ahead",0.00278772324564415
5,"ahead",0.000605337284330065
6,"ahead",3.49011755762969e-07
7,"ahead",5.14609530662073e-06
8,"ahead",0.00241715052906818
9,"ahead",0.000583174832046531
10,"ahead",0.000807734882146583
11,"ahead",0.000503125626851782
12,"ahead",4.25203874627787e-07
13,"ahead",4.42798611206436e-07
14,"ahead",2.52938321243303e-07
15,"ahead",0.000117037834875026
1,"approv",0.000313767911563102
2,"approv",3.6940267218505e-07
3,"approv",0.0033429647892861
4,"approv",4.48836458806015e-07
5,"approv",5.92886664378124e-07
6,"approv",0.00126028145006008
7,"approv",4.6782684605643e-07
8,"approv",4.11710190609467e-07
9,"approv",0.00180781254093778
10,"approv",5.3813116731951e-07
11,"approv",4.69771827125847e-07
12,"approv",0.000408620923517304
13,"approv",4.42798611206436e-07
14,"approv",2.52938321243303e-07
15,"approv",8.74659975934356e-06
1,"avail",3.86890149892851e-07
2,"avail",3.6940267218505e-07
3,"avail",1.177501516508e-05
4,"avail",0.000844261379014113
5,"avail",0.000113241352896222
6,"avail",0.00127773203784823
7,"avail",0.00441675325361876
8,"avail",4.11710190609467e-07
9,"avail",2.9438406463732e-07
10,"avail",5.91944284051461e-06
11,"avail",4.69771827125847e-07
12,"avail",0.00206691603456567
13,"avail",4.42798611206436e-07
14,"avail",2.52938321243303e-07
15,"avail",0.0011624647584918
1,"bank",3.86890149892851e-07
2,"bank",3.6940267218505e-07
3,"bank",3.79839198873549e-07
4,"bank",4.48836458806015e-07
5,"bank",5.92886664378124e-07
6,"bank",3.49011755762969e-07
7,"bank",4.6782684605643e-07
8,"bank",4.11710190609467e-07
9,"bank",2.9438406463732e-07
10,"bank",5.3813116731951e-07
11,"bank",0.0545315834645954
12,"bank",0.0384643677027043
13,"bank",4.42798611206436e-07
14,"bank",2.52938321243303e-07
15,"bank",4.16504750444931e-07
1,"committe",3.86890149892851e-07
2,"committe",3.6940267218505e-07
3,"committe",0.000376420646083687
4,"committe",0.0351757621130861
5,"committe",0.000611266150973846
6,"committe",1.43094819862817e-05
7,"committe",4.6782684605643e-07
8,"committe",4.11710190609467e-07
9,"committe",2.9438406463732e-07
10,"committe",5.91944284051461e-06
11,"committe",4.69771827125847e-07
12,"committe",4.25203874627787e-07
13,"committe",4.42798611206436e-07
14,"committe",2.52938321243303e-07
15,"committe",4.16504750444931e-07
1,"debt",3.86890149892851e-07
2,"debt",3.6940267218505e-07
3,"debt",0.000672695221205055
4,"debt",4.48836458806015e-07
5,"debt",0.0133701871683911
6,"debt",3.49011755762969e-07
7,"debt",4.6782684605643e-07
8,"debt",4.11710190609467e-07
9,"debt",2.9438406463732e-07
10,"debt",5.3813116731951e-07
11,"debt",0.0120031399548925
12,"debt",0.00853001492890804
13,"debt",4.87078472327079e-06
14,"debt",2.52938321243303e-07
15,"debt",4.16504750444931e-07
1,"direct",4.25579164882136e-06
2,"direct",3.6940267218505e-07
3,"direct",0.000338436726196332
4,"direct",0.00469527819556972
5,"direct",0.01339983150161
6,"direct",3.49011755762969e-07
7,"direct",4.6782684605643e-07
8,"direct",4.11710190609467e-07
9,"direct",0.000677377732730474
10,"direct",5.3813116731951e-07
11,"direct",1.45629266409013e-05
12,"direct",4.29455913374065e-05
13,"direct",0.000314829812567776
14,"direct",0.000533952796144613
15,"direct",1.70766947682422e-05
1,"discuss",4.25579164882136e-06
2,"discuss",3.6940267218505e-07
3,"discuss",3.79839198873549e-07
4,"discuss",0.00755885480275208
5,"discuss",0.000125099086183784
6,"discuss",3.49011755762969e-07
7,"discuss",4.6782684605643e-07
8,"discuss",4.11710190609467e-07
9,"discuss",0.00204626363329401
10,"discuss",5.3813116731951e-07
11,"discuss",0.0013158308877795
12,"discuss",4.25203874627787e-07
13,"discuss",3.58666875077213e-05
14,"discuss",2.52938321243303e-07
15,"discuss",4.16504750444931e-07
1,"domest",3.86890149892851e-07
2,"domest",3.6940267218505e-07
3,"domest",0.000638509693306435
4,"domest",0.00075000572266485
5,"domest",0.00288202207554206
6,"domest",3.49011755762969e-07
7,"domest",0.00430915307902578
8,"domest",0.000354482474114751
9,"domest",2.9438406463732e-07
10,"domest",5.91944284051461e-06
11,"domest",0.00261240113064683
12,"domest",4.25203874627787e-07
13,"domest",0.00477823981352865
14,"domest",2.52938321243303e-07
15,"domest",4.16504750444931e-07
1,"feder",3.86890149892851e-07
2,"feder",4.46977233343911e-05
3,"feder",0.00889241548482865
4,"feder",0.0119978473803436
5,"feder",0.0205500446740102
6,"feder",3.49011755762969e-07
7,"feder",4.6782684605643e-07
8,"feder",0.00862985730536503
9,"feder",2.9438406463732e-07
10,"feder",5.3813116731951e-07
11,"feder",9.86520836964277e-06
12,"feder",0.00123351644029521
13,"feder",4.42798611206436e-07
14,"feder",2.52938321243303e-07
15,"feder",1.29116472637929e-05
1,"financi",3.90759051391779e-05
2,"financi",3.6940267218505e-07
3,"financi",3.79839198873549e-07
4,"financi",0.011284197410842
5,"financi",0.00314882107451222
6,"financi",3.49011755762969e-07
7,"financi",4.6782684605643e-07
8,"financi",0.00156079333260049
9,"financi",2.9438406463732e-07
10,"financi",5.3813116731951e-07
11,"financi",0.0108287103870779
12,"financi",0.0262142440746777
13,"financi",4.87078472327079e-06
14,"financi",2.52938321243303e-07
15,"financi",4.16504750444931e-07
1,"follow",4.25579164882136e-06
2,"follow",0.000591413678168265
3,"follow",1.177501516508e-05
4,"follow",4.48836458806015e-07
5,"follow",0.00902432791849943
6,"follow",3.49011755762969e-07
7,"follow",0.000529112162889823
8,"follow",0.000934993842874099
9,"follow",0.000594950194632024
10,"follow",5.3813116731951e-07
11,"follow",0.00107154953767406
12,"follow",4.25203874627787e-07
13,"follow",0.000509661201498608
14,"follow",0.00112329908464151
15,"follow",0.000833426005640307
1,"growth",3.86890149892851e-07
2,"growth",7.75745611588605e-06
3,"growth",4.17823118760904e-06
4,"growth",0.0103236873889971
5,"growth",5.92886664378124e-07
6,"growth",3.49011755762969e-07
7,"growth",0.0249216039162721
8,"growth",0.025806406457592
9,"growth",2.9438406463732e-07
10,"growth",5.3813116731951e-07
11,"growth",0.000164889911321172
12,"growth",4.25203874627787e-07
13,"growth",0.000788624326558662
14,"growth",2.52938321243303e-07
15,"growth",4.16504750444931e-07
1,"implement",3.86890149892851e-07
2,"implement",3.6940267218505e-07
3,"implement",2.31701911312865e-05
4,"implement",0.00182721322379928
5,"implement",5.92886664378124e-07
6,"implement",3.83912931339266e-06
7,"implement",4.6782684605643e-07
8,"implement",4.11710190609467e-07
9,"implement",2.9438406463732e-07
10,"implement",5.3813116731951e-07
11,"implement",0.000319914614272702
12,"implement",4.25203874627787e-07
13,"implement",4.42798611206436e-07
14,"implement",2.52938321243303e-07
15,"implement",4.58155225489425e-06
1,"inform",0.00254612407644485
2,"inform",3.6940267218505e-07
3,"inform",4.97589350524349e-05
4,"inform",0.00616746178045344
5,"inform",5.92886664378124e-07
6,"inform",3.49011755762969e-07
7,"inform",0.00240977608403667
8,"inform",4.11710190609467e-07
9,"inform",6.18206535738373e-06
10,"inform",5.3813116731951e-07
11,"inform",4.69771827125847e-07
12,"inform",0.00138658983516121
13,"inform",4.42798611206436e-07
14,"inform",0.000162133463916957
15,"inform",7.53873598305325e-05
1,"intermeet",3.86890149892851e-07
2,"intermeet",3.6940267218505e-07
3,"intermeet",3.79839198873549e-07
4,"intermeet",0.00752743625063566
5,"intermeet",0.00149466728089725
6,"intermeet",3.49011755762969e-07
7,"intermeet",4.6782684605643e-07
8,"intermeet",4.11710190609467e-07
9,"intermeet",2.9438406463732e-07
10,"intermeet",5.3813116731951e-07
11,"intermeet",4.69771827125847e-07
12,"intermeet",4.25203874627787e-07
13,"intermeet",4.42798611206436e-07
14,"intermeet",2.52938321243303e-07
15,"intermeet",4.16504750444931e-07
1,"issu",3.86890149892851e-07
2,"issu",3.6940267218505e-07
3,"issu",0.00182740638578064
4,"issu",4.48836458806015e-07
5,"issu",0.0169867958210976
6,"issu",3.49011755762969e-07
7,"issu",4.6782684605643e-07
8,"issu",4.11710190609467e-07
9,"issu",0.00705079273212846
10,"issu",3.28260012064901e-05
11,"issu",0.00072391838560093
12,"issu",4.25203874627787e-07
13,"issu",4.42798611206436e-07
14,"issu",2.52938321243303e-07
15,"issu",4.16504750444931e-07
1,"meet",3.86890149892851e-07
2,"meet",0.000473204823069049
3,"meet",3.79839198873549e-07
4,"meet",0.0137124026529825
5,"meet",0.00297095507519878
6,"meet",1.43094819862817e-05
7,"meet",4.6782684605643e-07
8,"meet",0.00241303342716209
9,"meet",0.00499893580160634
10,"meet",0.00250284805920304
11,"meet",0.00691081334884833
12,"meet",4.25203874627787e-07
13,"meet",4.42798611206436e-07
14,"meet",2.52938321243303e-07
15,"meet",4.16504750444931e-07
1,"monetari",3.86890149892851e-07
2,"monetari",3.6940267218505e-07
3,"monetari",3.79839198873549e-07
4,"monetari",0.0120517077554003
5,"monetari",5.92886664378124e-07
6,"monetari",3.49011755762969e-07
7,"monetari",4.6782684605643e-07
8,"monetari",0.00012392476737345
9,"monetari",2.9438406463732e-07
10,"monetari",5.3813116731951e-07
11,"monetari",0.00649271642270633
12,"monetari",1.31813201134614e-05
13,"monetari",4.42798611206436e-07
14,"monetari",2.52938321243303e-07
15,"monetari",4.16504750444931e-07
1,"money",1.19935946466784e-05
2,"money",3.6940267218505e-07
3,"money",0.00784026090394892
4,"money",4.48836458806015e-07
5,"money",5.92886664378124e-07
6,"money",3.49011755762969e-07
7,"money",4.6782684605643e-07
8,"money",4.11710190609467e-07
9,"money",2.9438406463732e-07
10,"money",5.3813116731951e-07
11,"money",0.00163997344849633
12,"money",0.0184075009365115
13,"money",4.42798611206436e-07
14,"money",0.00491990328650349
15,"money",5.87271698127353e-05
1,"new",0.0106746861256936
2,"new",0.00266745669584825
3,"new",0.0113385799255743
4,"new",4.48836458806015e-07
5,"new",0.0116567447083383
6,"new",0.041138364663537
7,"new",4.6782684605643e-07
8,"new",4.11710190609467e-07
9,"new",0.00690065685916342
10,"new",5.3813116731951e-07
11,"new",0.00509279637787131
12,"new",0.00136532964142982
13,"new",2.25827291715282e-05
14,"new",1.03704711709754e-05
15,"new",0.00754331753530815
1,"outlook",3.86890149892851e-07
2,"outlook",0.000831525415088548
3,"outlook",3.79839198873549e-07
4,"outlook",0.0135328680694601
5,"outlook",5.92886664378124e-07
6,"outlook",3.49011755762969e-07
7,"outlook",4.6782684605643e-07
8,"outlook",4.52881209670414e-06
9,"outlook",2.9438406463732e-07
10,"outlook",5.3813116731951e-07
11,"outlook",4.69771827125847e-07
12,"outlook",4.25203874627787e-07
13,"outlook",4.42798611206436e-07
14,"outlook",2.52938321243303e-07
15,"outlook",4.16504750444931e-07
1,"period",3.86890149892851e-07
2,"period",6.6861883665494e-05
3,"period",3.79839198873549e-07
4,"period",0.0119619404636391
5,"period",0.00803420718898796
6,"period",3.49011755762969e-07
7,"period",4.6782684605643e-07
8,"period",4.11710190609467e-07
9,"period",2.9438406463732e-07
10,"period",0.00784110923901257
11,"period",4.69771827125847e-07
12,"period",4.25203874627787e-07
13,"period",5.35786319559787e-05
14,"period",2.52938321243303e-07
15,"period",9.62125973527791e-05
1,"polici",3.86890149892851e-07
2,"polici",3.6940267218505e-07
3,"polici",0.00125005080349285
4,"polici",0.0286317265436945
5,"polici",5.92886664378124e-07
6,"polici",3.49011755762969e-07
7,"polici",4.6782684605643e-07
8,"polici",0.0120429347855175
9,"polici",0.00540812965145221
10,"polici",5.3813116731951e-07
11,"polici",0.00226476997857371
12,"polici",4.25203874627787e-07
13,"polici",0.00121813897942891
14,"polici",2.52938321243303e-07
15,"polici",4.16504750444931e-07
1,"provid",0.00210120040406807
2,"provid",3.6940267218505e-07
3,"provid",0.00675392079517057
4,"provid",0.00239723552648292
5,"provid",5.92886664378124e-07
6,"provid",0.00176285837835876
7,"provid",4.6782684605643e-07
8,"provid",1.68801178149881e-05
9,"provid",0.000115104169273192
10,"provid",5.3813116731951e-07
11,"provid",0.00115141074828545
12,"provid",0.00203289972459545
13,"provid",4.42798611206436e-07
14,"provid",2.52938321243303e-07
15,"provid",0.00160812484146788
1,"rang",3.86890149892851e-07
2,"rang",4.06342939403555e-06
3,"rang",3.79839198873549e-07
4,"rang",0.00767106391745359
5,"rang",0.00151245388082859
6,"rang",0.00116255815844645
7,"rang",0.00204019287565209
8,"rang",2.09972197210828e-05
9,"rang",6.18206535738373e-06
10,"rang",0.000979936855688827
11,"rang",4.69771827125847e-07
12,"rang",4.25203874627787e-07
13,"rang",4.42798611206436e-07
14,"rang",2.52938321243303e-07
15,"rang",4.16504750444931e-07
1,"reserv",3.86890149892851e-07
2,"reserv",0.000343913887804282
3,"reserv",7.97662317634453e-06
4,"reserv",0.0053730212483668
5,"reserv",0.0123029911725105
6,"reserv",3.49011755762969e-07
7,"reserv",4.6782684605643e-07
8,"reserv",0.0100337890553433
9,"reserv",3.23822471101053e-06
10,"reserv",5.3813116731951e-07
11,"reserv",5.16749009838431e-06
12,"reserv",4.25203874627787e-07
13,"reserv",4.42798611206436e-07
14,"reserv",2.52938321243303e-07
15,"reserv",4.16504750444931e-07
1,"summari",2.36002991434639e-05
2,"summari",3.6940267218505e-07
3,"summari",7.97662317634453e-06
4,"summari",0.000718587170548429
5,"summari",5.92886664378124e-07
6,"summari",3.49011755762969e-07
7,"summari",4.6782684605643e-07
8,"summari",4.11710190609467e-07
9,"summari",2.9438406463732e-07
10,"summari",5.3813116731951e-07
11,"summari",4.69771827125847e-07
12,"summari",4.25203874627787e-07
13,"summari",4.42798611206436e-07
14,"summari",2.52938321243303e-07
15,"summari",4.16504750444931e-07
1,"time",0.0045347394468941
2,"time",1.88395362814376e-05
3,"time",0.00214267292084569
4,"time",0.00613604322833702
5,"time",0.00053419088460469
6,"time",0.0020385776654115
7,"time",4.6782684605643e-07
8,"time",0.00995968122103361
9,"time",0.000171037141554283
10,"time",5.3813116731951e-07
11,"time",0.0020956521208084
12,"time",0.00274724223397013
13,"time",4.42798611206436e-07
14,"time",0.0154143142348881
15,"time",0.00778489029056621
1,"turn",0.000646493440470954
2,"turn",3.6940267218505e-07
3,"turn",0.000110533206872203
4,"turn",4.48836458806015e-07
5,"turn",0.000356324885291252
6,"turn",0.00133008380121268
7,"turn",4.6782684605643e-07
8,"turn",0.00212483629373546
9,"turn",0.000430095118435125
10,"turn",5.3813116731951e-07
11,"turn",0.00136280807049208
12,"turn",0.000451141310980082
13,"turn",0.000713348562653568
14,"turn",0.00506913689603704
15,"turn",4.16504750444931e-07
1,"york",3.86890149892851e-07
2,"york",0.00345059036088055
3,"york",0.00281498830285187
4,"york",4.48836458806015e-07
5,"york",0.00530692853284859
6,"york",0.0162922177707712
7,"york",4.6782684605643e-07
8,"york",4.52881209670414e-06
9,"york",2.9438406463732e-07
10,"york",5.3813116731951e-07
11,"york",2.86560814546767e-05
12,"york",4.25203874627787e-07
13,"york",4.42798611206436e-07
14,"york",1.28998543834085e-05
15,"york",4.16504750444931e-07
1,"accept",3.86890149892851e-07
2,"accept",3.6940267218505e-07
3,"accept",0.000429598133925984
4,"accept",0.00122128400441116
5,"accept",0.00314289220786844
6,"accept",8.41118331388756e-05
7,"accept",4.6782684605643e-07
8,"accept",4.52881209670414e-06
9,"accept",0.00106890853869811
10,"accept",5.3813116731951e-07
11,"accept",0.000587684555734434
12,"accept",0.000357596458561969
13,"accept",4.42798611206436e-07
14,"accept",0.000367013504124033
15,"accept",0.000221164022486259
1,"accord",0.00319996842976377
2,"accord",0.000946040243465913
3,"accord",3.79839198873549e-07
4,"accord",4.48836458806015e-07
5,"accord",0.00176146627986741
6,"accord",0.00254464471126781
7,"accord",1.91809006883137e-05
8,"accord",8.64591400279881e-06
9,"accord",0.000430095118435125
10,"accord",5.3813116731951e-07
11,"accord",0.00130173773296572
12,"accord",0.00452034239116801
13,"accord",0.00201074849348843
14,"accord",2.52938321243303e-07
15,"accord",0.00567737625331485
1,"adjust",3.86890149892851e-07
2,"adjust",0.00154447257240569
3,"adjust",3.83637590862285e-05
4,"adjust",0.00373476817372485
5,"adjust",5.92886664378124e-07
6,"adjust",3.49011755762969e-07
7,"adjust",9.82436376718503e-06
8,"adjust",4.11710190609467e-07
9,"adjust",2.9438406463732e-07
10,"adjust",0.000969174232342436
11,"adjust",4.69771827125847e-07
12,"adjust",0.00120375216907127
13,"adjust",1.81547430594639e-05
14,"adjust",2.52938321243303e-07
15,"adjust",0.00250361005492448
1,"adopt",8.12469314774987e-06
2,"adopt",3.6940267218505e-07
3,"adopt",0.000767655020923442
4,"adopt",0.00075898245184097
5,"adopt",3.02372198832844e-05
6,"adopt",3.49011755762969e-07
7,"adopt",4.6782684605643e-07
8,"adopt",4.11710190609467e-07
9,"adopt",0.000509578815887202
10,"adopt",5.3813116731951e-07
11,"adopt",0.00144736699937473
