"topic","term","beta"
17,"meet",4.73764575959385e-07
1,"monetari",4.19613930007557e-07
2,"monetari",0.0195626085031517
3,"monetari",5.5064775448599e-07
4,"monetari",4.30447626791577e-07
5,"monetari",6.23405251441157e-07
6,"monetari",5.82919411974214e-07
7,"monetari",4.70857898382273e-07
8,"monetari",3.94164318432739e-07
9,"monetari",0.000660712914175144
10,"monetari",7.13518075621363e-06
11,"monetari",5.48509343582413e-07
12,"monetari",2.84477782711887e-07
13,"monetari",5.33708209980023e-07
14,"monetari",0.00327557290247779
15,"monetari",4.50778787973042e-07
16,"monetari",4.06953533638576e-07
17,"monetari",4.73764575959385e-07
1,"money",1.30080318302343e-05
2,"money",6.13228691989333e-07
3,"money",5.5064775448599e-07
4,"money",0.000912979416424935
5,"money",6.23405251441157e-07
6,"money",0.0112276107940353
7,"money",4.70857898382273e-07
8,"money",3.94164318432739e-07
9,"money",4.49159017114306e-07
10,"money",3.39770512200649e-07
11,"money",5.48509343582413e-07
12,"money",0.00636974203270186
13,"money",0.0132151489873154
14,"money",0.000103720019642248
15,"money",0.00822265587141625
16,"money",4.06953533638576e-07
17,"money",4.73764575959385e-07
1,"new",0.00619811736014163
2,"new",6.74551561188266e-06
3,"new",5.5064775448599e-07
4,"new",0.00726208191160069
5,"new",1.30915102802643e-05
6,"new",0.00564907202144211
7,"new",0.00647476696065465
8,"new",0.0415058968952859
9,"new",4.49159017114306e-07
10,"new",0.0052328056584022
11,"new",5.48509343582413e-07
12,"new",2.84477782711887e-07
13,"new",0.0028291872211041
14,"new",4.30373525486505e-07
15,"new",0.0111752569326397
16,"new",0.0159285682601475
17,"new",0.00608361091989447
1,"outlook",4.19613930007557e-07
2,"outlook",0.00506588222452387
3,"outlook",0.0126489295682977
4,"outlook",4.30447626791577e-07
5,"outlook",6.23405251441157e-07
6,"outlook",5.82919411974214e-07
7,"outlook",0.000556083177989465
8,"outlook",3.94164318432739e-07
9,"outlook",4.49159017114306e-07
10,"outlook",3.39770512200649e-07
11,"outlook",5.48509343582413e-07
12,"outlook",2.84477782711887e-07
13,"outlook",5.33708209980023e-07
14,"outlook",4.30373525486505e-07
15,"outlook",4.50778787973042e-07
16,"outlook",4.06953533638576e-07
17,"outlook",4.73764575959385e-07
1,"period",4.19613930007557e-07
2,"period",0.0162021152710502
3,"period",0.0044332650713667
4,"period",4.73492389470734e-06
5,"period",0.00820463651421707
6,"period",0.00286854642632511
7,"period",4.70857898382273e-07
8,"period",3.94164318432739e-07
9,"period",4.49159017114306e-07
10,"period",1.39305910002266e-05
11,"period",8.83100043167685e-05
12,"period",2.84477782711887e-07
13,"period",1.65449545093807e-05
14,"period",9.03784403521661e-06
15,"period",4.50778787973042e-07
16,"period",8.54602420641009e-06
17,"period",0.00117067226719564
1,"polici",4.19613930007557e-07
2,"polici",0.0472314870857104
3,"polici",5.5064775448599e-07
4,"polici",4.30447626791577e-07
5,"polici",6.23405251441157e-07
6,"polici",5.82919411974214e-07
7,"polici",4.70857898382273e-07
8,"polici",3.94164318432739e-07
9,"polici",0.0122040996540128
10,"polici",0.00468917283888116
11,"polici",5.48509343582413e-07
12,"polici",2.84477782711887e-07
13,"polici",5.33708209980023e-07
14,"polici",0.000417892693247396
15,"polici",0.00149252856697874
16,"polici",4.06953533638576e-07
17,"polici",4.73764575959385e-07
1,"provid",0.000441014240437942
2,"provid",0.00240446970129017
3,"provid",0.0016469874336676
4,"provid",0.00415855452243342
5,"provid",6.23405251441157e-07
6,"provid",5.82919411974214e-07
7,"provid",4.70857898382273e-07
8,"provid",0.00112770411503607
9,"provid",4.49159017114306e-07
10,"provid",3.39770512200649e-07
11,"provid",5.48509343582413e-07
12,"provid",5.97403343694962e-06
13,"provid",0.0026744118402099
14,"provid",4.30373525486505e-07
15,"provid",0.00392222623415344
16,"provid",0.00443213093485773
17,"provid",9.94905609514708e-06
1,"rang",8.4342399931519e-05
2,"rang",0.0124982139714346
3,"rang",1.15636028442058e-05
4,"rang",4.30447626791577e-07
5,"rang",0.000811050232124945
6,"rang",5.30456664896535e-05
7,"rang",1.45965948498505e-05
8,"rang",0.00122230355145993
9,"rang",4.49159017114306e-07
10,"rang",3.73747563420714e-06
11,"rang",0.00219458588367324
12,"rang",2.84477782711887e-07
13,"rang",5.33708209980023e-07
14,"rang",4.30373525486505e-07
15,"rang",4.50778787973042e-07
16,"rang",8.54602420641009e-06
17,"rang",3.83749306527102e-05
1,"reserv",4.19613930007557e-07
2,"reserv",0.0177719807225428
3,"reserv",5.5064775448599e-07
4,"reserv",4.30447626791577e-07
5,"reserv",6.23405251441157e-07
6,"reserv",5.82919411974214e-07
7,"reserv",0.00353190509576543
8,"reserv",3.94164318432739e-07
9,"reserv",0.00889828928805152
10,"reserv",3.39770512200649e-07
11,"reserv",5.48509343582413e-07
12,"reserv",2.84477782711887e-07
13,"reserv",0.000945197239874621
14,"reserv",4.30373525486505e-07
15,"reserv",4.50778787973042e-07
16,"reserv",4.06953533638576e-07
17,"reserv",4.73764575959385e-07
1,"summari",4.19613930007557e-07
2,"summari",0.0010001759966346
3,"summari",1.70700803890657e-05
4,"summari",4.30447626791577e-07
5,"summari",6.23405251441157e-07
6,"summari",5.82919411974214e-07
7,"summari",4.70857898382273e-07
8,"summari",3.94164318432739e-07
9,"summari",4.49159017114306e-07
10,"summari",3.39770512200649e-07
11,"summari",5.48509343582413e-07
12,"summari",2.84477782711887e-07
13,"summari",5.33708209980023e-07
14,"summari",4.30373525486505e-07
15,"summari",4.50778787973042e-07
16,"summari",8.54602420641009e-06
17,"summari",4.73764575959385e-07
1,"time",0.00394059441670097
2,"time",0.00736548981948387
3,"time",0.00314474932586949
4,"time",0.00717599238624238
5,"time",6.85745776585272e-06
6,"time",5.82919411974214e-07
7,"time",0.000141728227413064
8,"time",0.0017504837381598
9,"time",0.0102233083885387
10,"time",0.000231383718808642
11,"time",5.48509343582413e-07
12,"time",0.0161301747575467
13,"time",0.00250362521301629
14,"time",4.30373525486505e-07
15,"time",0.00208304877922343
16,"time",0.00363450200892612
17,"time",0.00295202707280293
1,"turn",0.000902589563446256
2,"turn",6.13228691989333e-07
3,"turn",6.05712529934589e-06
4,"turn",4.73492389470734e-06
5,"turn",5.04958253667338e-05
6,"turn",5.82919411974214e-07
7,"turn",0.000607877546811515
8,"turn",0.00177413359726576
9,"turn",0.00238548353989408
10,"turn",0.00154289789590315
11,"turn",0.000225437340212372
12,"turn",0.00494450834131531
13,"turn",0.00112665803126783
14,"turn",5.63789318387321e-05
15,"turn",0.000306980354609641
16,"turn",4.06953533638576e-07
17,"turn",4.73764575959385e-07
1,"york",4.19613930007557e-07
2,"york",6.13228691989333e-07
3,"york",5.5064775448599e-07
4,"york",0.000697755603029146
5,"york",6.23405251441157e-07
6,"york",0.00174351196121487
7,"york",0.00554717690084156
8,"york",0.0168351522045807
9,"york",4.49159017114306e-07
10,"york",3.73747563420714e-06
11,"york",5.48509343582413e-07
12,"york",2.84477782711887e-07
13,"york",5.33708209980023e-07
14,"york",4.30373525486505e-07
15,"york",0.00198838523374909
16,"york",0.00364264107959889
17,"york",1.46867018547409e-05
1,"accept",4.19613930007557e-07
2,"accept",0.00209785535529551
3,"accept",5.5064775448599e-07
4,"accept",0.0003577019778638
5,"accept",6.23405251441157e-07
6,"accept",0.00205828844368095
7,"accept",0.000377157176604201
8,"accept",3.94164318432739e-07
9,"accept",4.49159017114306e-07
10,"accept",0.000724050961499584
11,"accept",5.48509343582413e-07
12,"accept",0.000179505480891201
13,"accept",5.33708209980023e-07
14,"accept",4.30373525486505e-07
15,"accept",6.35598091041989e-05
16,"accept",0.00228748581258243
17,"accept",4.73764575959385e-07
1,"accord",0.00300485535278412
2,"accord",0.000527989903802815
3,"accord",5.5064775448599e-07
4,"accord",0.00282416687937954
5,"accord",6.23405251441157e-07
6,"accord",0.00212240957899811
7,"accord",4.70857898382273e-07
8,"accord",0.00259793702279019
9,"accord",4.49159017114306e-07
10,"accord",3.39770512200649e-07
11,"accord",5.48509343582413e-07
12,"accord",2.84477782711887e-07
13,"accord",0.0026957601686091
14,"accord",0.000955859600105527
15,"accord",1.84819303068947e-05
16,"accord",0.00360194572623503
17,"accord",0.00625890381299944
1,"adjust",4.19613930007557e-07
2,"adjust",0.00501069164224484
3,"adjust",0.000358471688170379
4,"adjust",4.30447626791577e-07
5,"adjust",6.23405251441157e-07
6,"adjust",5.82919411974214e-07
7,"adjust",4.70857898382273e-07
8,"adjust",3.94164318432739e-07
9,"adjust",4.49159017114306e-07
10,"adjust",3.39770512200649e-07
11,"adjust",5.48509343582413e-07
12,"adjust",2.84477782711887e-07
13,"adjust",0.000859803926277818
14,"adjust",4.30373525486505e-07
15,"adjust",4.50778787973042e-07
16,"adjust",4.06953533638576e-07
17,"adjust",0.00609782385717325
1,"adopt",1.30080318302343e-05
2,"adopt",0.00139877464642767
3,"adopt",5.5064775448599e-07
4,"adopt",4.30447626791577e-07
5,"adopt",6.23405251441157e-07
6,"adopt",5.82919411974214e-07
7,"adopt",4.70857898382273e-07
8,"adopt",3.94164318432739e-07
9,"adopt",4.49159017114306e-07
10,"adopt",0.000221190603442623
11,"adopt",5.48509343582413e-07
12,"adopt",2.84477782711887e-07
13,"adopt",5.33708209980023e-07
14,"adopt",0.000637383191245514
15,"adopt",0.000654080021348883
16,"adopt",0.00110325102969418
17,"adopt",4.73764575959385e-07
1,"annual",0.00142291083665563
2,"annual",6.13228691989333e-07
3,"annual",5.5064775448599e-07
4,"annual",0.000572925791259589
5,"annual",6.23405251441157e-07
6,"annual",0.000793353319696905
7,"annual",4.70857898382273e-07
8,"annual",4.33580750276013e-06
9,"annual",4.49159017114306e-07
10,"annual",3.39770512200649e-07
11,"annual",5.48509343582413e-07
12,"annual",2.84477782711887e-07
13,"annual",3.25562008087814e-05
14,"annual",4.30373525486505e-07
15,"annual",0.00114092111235977
16,"annual",3.70327715611104e-05
17,"annual",0.00935732413977381
1,"associ",0.000982316210147691
2,"associ",0.000258169279327509
3,"associ",0.00285290601599191
4,"associ",0.000714973508100809
5,"associ",6.23405251441157e-07
6,"associ",0.000128825190046301
7,"associ",4.70857898382273e-07
8,"associ",0.00279896082519088
9,"associ",4.49159017114306e-07
10,"associ",3.39770512200649e-07
11,"associ",5.48509343582413e-07
12,"associ",2.84477782711887e-07
13,"associ",0.00139351213625784
14,"associ",4.30373525486505e-07
15,"associ",4.50778787973042e-07
16,"associ",0.00203110508639013
17,"associ",0.00347316810635825
1,"balanc",4.19613930007557e-07
2,"balanc",0.00709566919500856
3,"balanc",0.00425705778993119
4,"balanc",4.30447626791577e-07
5,"balanc",0.000599092446634952
6,"balanc",5.82919411974214e-07
7,"balanc",5.17943688220501e-06
8,"balanc",3.94164318432739e-07
9,"balanc",4.94074918825736e-06
10,"balanc",3.39770512200649e-07
11,"balanc",0.00231525793926137
12,"balanc",2.84477782711887e-07
13,"balanc",0.00307469299769492
14,"balanc",4.73410878035155e-06
15,"balanc",0.00178102699128149
16,"balanc",4.06953533638576e-07
17,"balanc",4.73764575959385e-07
1,"call",0.00186770160246364
2,"call",0.000601577346841535
3,"call",6.05712529934589e-06
4,"call",4.30447626791577e-07
5,"call",6.23405251441157e-07
6,"call",5.82919411974214e-07
7,"call",1.45965948498505e-05
8,"call",0.00117894547643232
9,"call",4.49159017114306e-07
10,"call",0.00451249217253682
11,"call",5.48509343582413e-07
12,"call",0.0050184725648204
13,"call",0.00093452307567502
14,"call",4.30373525486505e-07
15,"call",0.00358414214317366
16,"call",0.00765520292127525
17,"call",1.94243476143348e-05
1,"care",4.19613930007557e-07
2,"care",0.00126999662110991
3,"care",5.5064775448599e-07
4,"care",0.0102192571076588
5,"care",6.23405251441157e-07
6,"care",5.82919411974214e-07
7,"care",9.88801586602774e-06
8,"care",4.33580750276013e-06
9,"care",4.49159017114306e-07
10,"care",3.39770512200649e-07
11,"care",5.48509343582413e-07
12,"care",5.43352564979704e-05
13,"care",5.33708209980023e-07
14,"care",4.73410878035155e-06
15,"care",0.00366979011288853
16,"care",2.48241655519531e-05
17,"care",4.73764575959385e-07
1,"condit",4.19613930007557e-07
2,"condit",0.0210036959293266
3,"condit",0.00837039651594153
4,"condit",4.30447626791577e-07
5,"condit",6.23405251441157e-07
6,"condit",5.82919411974214e-07
7,"condit",4.70857898382273e-07
8,"condit",3.94164318432739e-07
9,"condit",4.49159017114306e-07
10,"condit",3.39770512200649e-07
11,"condit",5.48509343582413e-07
12,"condit",2.84477782711887e-07
13,"condit",5.33708209980023e-07
14,"condit",4.30373525486505e-07
15,"condit",4.50778787973042e-07
16,"condit",4.06953533638576e-07
17,"condit",4.73764575959385e-07
1,"consider",4.19613930007557e-07
2,"consider",0.00369224995446777
3,"consider",0.00392666913723959
4,"consider",4.30447626791577e-07
5,"consider",6.23405251441157e-07
6,"consider",5.82919411974214e-07
7,"consider",4.70857898382273e-07
8,"consider",8.27745068708754e-06
9,"consider",4.49159017114306e-07
10,"consider",2.75214114882526e-05
11,"consider",0.00220007097710906
12,"consider",2.84477782711887e-07
13,"consider",5.33708209980023e-07
14,"consider",4.30373525486505e-07
15,"consider",1.39741424271643e-05
16,"consider",1.66850948791816e-05
17,"consider",4.73764575959385e-07
1,"consist",4.19613930007557e-07
2,"consist",0.0101986063764746
3,"consist",6.05712529934589e-06
4,"consist",4.73492389470734e-06
5,"consist",6.23405251441157e-07
6,"consist",5.82919411974214e-07
7,"consist",4.70857898382273e-07
8,"consist",4.33580750276013e-06
9,"consist",4.49159017114306e-07
10,"consist",3.39770512200649e-07
11,"consist",0.000669729908514126
12,"consist",2.84477782711887e-07
13,"consist",5.33708209980023e-07
14,"consist",4.73410878035155e-06
15,"consist",4.95856666770346e-06
16,"consist",4.06953533638576e-07
17,"consist",4.73764575959385e-07
1,"context",4.19613930007557e-07
2,"context",0.00218370737217401
3,"context",0.000749431593855432
4,"context",4.30447626791577e-07
5,"context",6.23405251441157e-07
6,"context",5.82919411974214e-07
7,"context",4.70857898382273e-07
8,"context",3.94164318432739e-07
9,"context",4.49159017114306e-07
10,"context",3.39770512200649e-07
11,"context",5.48509343582413e-07
12,"context",2.84477782711887e-07
13,"context",5.33708209980023e-07
14,"context",4.30373525486505e-07
15,"context",4.50778787973042e-07
16,"context",4.06953533638576e-07
17,"context",4.73764575959385e-07
1,"degre",4.19613930007557e-07
2,"degre",0.00209785535529551
3,"degre",0.000991716605829267
4,"degre",0.0018857910529739
5,"degre",6.23405251441157e-07
6,"degre",5.82919411974214e-07
7,"degre",4.70857898382273e-07
8,"degre",3.94164318432739e-07
9,"degre",9.43233935940043e-06
10,"degre",3.39770512200649e-07
11,"degre",5.48509343582413e-07
12,"degre",0.000159592036101369
13,"degre",5.33708209980023e-07
14,"degre",4.30373525486505e-07
15,"degre",4.50778787973042e-07
16,"degre",4.06953533638576e-07
17,"degre",5.21141033555324e-06
1,"develop",8.8118925301587e-06
2,"develop",0.00694236202201123
3,"develop",0.00430661608783492
4,"develop",4.30447626791577e-07
5,"develop",6.23405251441157e-07
6,"develop",2.38996958909428e-05
7,"develop",4.70857898382273e-07
8,"develop",0.0211433682050506
9,"develop",4.49159017114306e-07
10,"develop",1.39305910002266e-05
11,"develop",5.48509343582413e-07
12,"develop",2.84477782711887e-07
13,"develop",5.33708209980023e-07
14,"develop",0.00474745035964164
15,"develop",4.50778787973042e-07
16,"develop",0.00100151264628453
17,"develop",4.73764575959385e-07
1,"exist",8.8118925301587e-06
2,"exist",0.0035696042160699
3,"exist",5.5064775448599e-07
4,"exist",0.000456704932025863
5,"exist",6.23405251441157e-07
6,"exist",5.82919411974214e-07
7,"exist",4.70857898382273e-07
8,"exist",0.00246786279770738
9,"exist",2.73987000439727e-05
10,"exist",9.54755139283824e-05
11,"exist",1.70037896510548e-05
12,"exist",2.84477782711887e-07
13,"exist",0.00184182703264106
14,"exist",4.30373525486505e-07
15,"exist",4.95856666770346e-06
16,"exist",0.000256787679725941
17,"exist",0.000223143115276871
1,"expans",8.8118925301587e-06
2,"expans",4.35392371312426e-05
3,"expans",0.00960384748599014
4,"expans",4.30447626791577e-07
5,"expans",6.23405251441157e-07
6,"expans",5.82919411974214e-07
7,"expans",4.70857898382273e-07
8,"expans",3.94164318432739e-07
9,"expans",4.49159017114306e-07
10,"expans",3.39770512200649e-07
11,"expans",0.00437765307113124
12,"expans",2.84477782711887e-07
13,"expans",5.33708209980023e-07
14,"expans",4.30373525486505e-07
15,"expans",4.50778787973042e-07
16,"expans",4.06953533638576e-07
17,"expans",4.73764575959385e-07
1,"expect",0.000445210379738018
2,"expect",0.0172813977689514
3,"expect",0.0142678339664865
4,"expect",4.30447626791577e-07
5,"expect",0.016458522043298
6,"expect",5.82919411974214e-07
7,"expect",0.0146912372874253
8,"expect",3.94164318432739e-07
9,"expect",0.000826901750507438
10,"expect",3.39770512200649e-07
11,"expect",5.48509343582413e-07
12,"expect",2.84477782711887e-07
13,"expect",5.33708209980023e-07
14,"expect",4.73410878035155e-06
15,"expect",4.95856666770346e-06
16,"expect",4.06953533638576e-07
17,"expect",0.012119371617617
1,"four",4.19613930007557e-07
2,"four",6.13228691989333e-07
3,"four",5.5064775448599e-07
4,"four",0.00219571334426383
5,"four",6.23405251441157e-07
6,"four",0.0016094404964608
7,"four",0.00085743223295412
8,"four",0.00363458918026829
9,"four",4.49159017114306e-07
10,"four",0.00135602411419279
11,"four",5.48509343582413e-07
12,"four",2.84477782711887e-07
13,"four",5.33708209980023e-07
14,"four",4.30373525486505e-07
15,"four",4.95856666770346e-06
16,"four",4.47648887002433e-06
17,"four",0.00631101791635497
1,"give",8.8118925301587e-06
2,"give",0.000754884519838868
