"topic","term","beta"
27,"inform",2.12083994593555e-07
28,"inform",9.29161060478494e-06
29,"inform",3.05556888123096e-07
30,"inform",2.85349608914093e-07
31,"inform",1.69867301208544e-06
32,"inform",2.38206230855663e-07
33,"inform",2.8333243139176e-07
34,"inform",2.26335338890771e-07
35,"inform",2.67275127403371e-07
36,"inform",1.9970990139723e-07
37,"inform",0.00533927883783058
38,"inform",2.57783581918338e-07
39,"inform",2.47674767365283e-07
40,"inform",0.00187857883060889
1,"intermeet",1.95644063190685e-07
2,"intermeet",2.39140452688094e-07
3,"intermeet",3.81399453759702e-07
4,"intermeet",2.49224103061145e-07
5,"intermeet",2.35620493610797e-07
6,"intermeet",2.61501284102056e-07
7,"intermeet",2.1496440296969e-07
8,"intermeet",1.98944678060759e-07
9,"intermeet",2.40289135110496e-07
10,"intermeet",2.87449412496519e-07
11,"intermeet",2.06449353947714e-07
12,"intermeet",2.58937016936811e-07
13,"intermeet",1.71034225145691e-07
14,"intermeet",3.03023599780975e-07
15,"intermeet",0.00101669783502269
16,"intermeet",2.14610558023935e-07
17,"intermeet",2.8320484801387e-07
18,"intermeet",2.16712288215207e-07
19,"intermeet",2.57418611314115e-07
20,"intermeet",2.93794214193022e-07
21,"intermeet",1.69552938072654e-07
22,"intermeet",2.83291495900914e-07
23,"intermeet",2.37422371787765e-07
24,"intermeet",2.85064907854194e-07
25,"intermeet",2.85158389801824e-07
26,"intermeet",1.87335273752099e-07
27,"intermeet",2.12083994593555e-07
28,"intermeet",3.29702311782691e-06
29,"intermeet",3.05556888123096e-07
30,"intermeet",2.85349608914093e-07
31,"intermeet",1.54424819280495e-07
32,"intermeet",2.38206230855663e-07
33,"intermeet",2.8333243139176e-07
34,"intermeet",2.26335338890771e-07
35,"intermeet",2.67275127403371e-07
36,"intermeet",1.9970990139723e-07
37,"intermeet",2.50540980612388e-07
38,"intermeet",2.57783581918338e-07
39,"intermeet",2.47674767365283e-07
40,"intermeet",0.00594624053850441
1,"issu",2.1716491014166e-05
2,"issu",0.000375689651172996
3,"issu",0.00150309524726699
4,"issu",1.52026702867298e-05
5,"issu",2.35620493610797e-07
6,"issu",2.61501284102056e-07
7,"issu",2.1496440296969e-07
8,"issu",1.98944678060759e-07
9,"issu",2.40289135110496e-07
10,"issu",2.87449412496519e-07
11,"issu",2.27094289342486e-06
12,"issu",2.58937016936811e-07
13,"issu",0.00210389200351715
14,"issu",3.03023599780975e-07
15,"issu",3.05223006611435e-07
16,"issu",2.14610558023935e-07
17,"issu",2.8320484801387e-07
18,"issu",0.00670529490966673
19,"issu",0.00118438303065624
20,"issu",2.93794214193022e-07
21,"issu",1.69552938072654e-07
22,"issu",0.000697180371412149
23,"issu",0.0115840749418968
24,"issu",2.85064907854194e-07
25,"issu",2.85158389801824e-07
26,"issu",0.0110379816647474
27,"issu",2.12083994593555e-07
28,"issu",4.22618417830541e-05
29,"issu",0.0120086912601258
30,"issu",2.85349608914093e-07
31,"issu",3.24292120489039e-06
32,"issu",0.000586225534135787
33,"issu",0.00636392974149032
34,"issu",2.26335338890771e-07
35,"issu",2.67275127403371e-07
36,"issu",4.19390792934184e-06
37,"issu",0.0117631495807322
38,"issu",2.57783581918338e-07
39,"issu",5.20117011467094e-06
40,"issu",2.93482085706748e-07
1,"meet",1.95644063190685e-07
2,"meet",2.39140452688094e-07
3,"meet",3.81399453759702e-07
4,"meet",2.49224103061145e-07
5,"meet",2.59182542971876e-06
6,"meet",2.61501284102056e-07
7,"meet",2.1496440296969e-07
8,"meet",1.98944678060759e-07
9,"meet",2.40289135110496e-07
10,"meet",3.1619435374617e-06
11,"meet",2.06449353947714e-07
12,"meet",5.43767735567304e-06
13,"meet",1.71034225145691e-07
14,"meet",3.03023599780975e-07
15,"meet",0.00973081467377918
16,"meet",8.79903287898132e-06
17,"meet",2.8320484801387e-07
18,"meet",0.0318829285545095
19,"meet",2.57418611314115e-07
20,"meet",3.23173635612325e-06
21,"meet",1.69552938072654e-07
22,"meet",2.83291495900914e-07
23,"meet",2.37422371787765e-07
24,"meet",2.85064907854194e-07
25,"meet",2.85158389801824e-07
26,"meet",1.87335273752099e-07
27,"meet",2.12083994593555e-07
28,"meet",2.99729374347901e-07
29,"meet",3.05556888123096e-07
30,"meet",2.85349608914093e-07
31,"meet",1.54424819280495e-07
32,"meet",0.00311597570582293
33,"meet",0.00121011281447421
34,"meet",0.0151828008681318
35,"meet",2.67275127403371e-07
36,"meet",1.9970990139723e-07
37,"meet",2.50540980612388e-07
38,"meet",2.57783581918338e-07
39,"meet",2.47674767365283e-07
40,"meet",0.00477524701653449
1,"monetari",1.95644063190685e-07
2,"monetari",2.39140452688094e-07
3,"monetari",3.81399453759702e-07
4,"monetari",2.49224103061145e-07
5,"monetari",2.35620493610797e-07
6,"monetari",2.61501284102056e-07
7,"monetari",2.1496440296969e-07
8,"monetari",1.98944678060759e-07
9,"monetari",2.40289135110496e-07
10,"monetari",2.87449412496519e-07
11,"monetari",2.06449353947714e-07
12,"monetari",2.58937016936811e-07
13,"monetari",1.71034225145691e-07
14,"monetari",2.45449115822589e-05
15,"monetari",0.0521629170529009
16,"monetari",2.14610558023935e-07
17,"monetari",2.8320484801387e-07
18,"monetari",2.16712288215207e-07
19,"monetari",2.57418611314115e-07
20,"monetari",2.93794214193022e-07
21,"monetari",1.69552938072654e-07
22,"monetari",2.83291495900914e-07
23,"monetari",2.37422371787765e-07
24,"monetari",8.58045372641123e-05
25,"monetari",2.85158389801824e-07
26,"monetari",1.87335273752099e-07
27,"monetari",2.12083994593555e-07
28,"monetari",0.000968425608518069
29,"monetari",3.05556888123096e-07
30,"monetari",2.85349608914093e-07
31,"monetari",1.54424819280495e-07
32,"monetari",0.00564810793981862
33,"monetari",2.8333243139176e-07
34,"monetari",0.00301501304936396
35,"monetari",2.67275127403371e-07
36,"monetari",1.9970990139723e-07
37,"monetari",2.50540980612388e-07
38,"monetari",2.57783581918338e-07
39,"monetari",2.47674767365283e-07
