"topic","term","beta"
1,"ahead",0.000181412362936642
2,"ahead",7.99595085048932e-07
3,"ahead",0.00130984133082412
4,"ahead",0.00124946992799129
5,"ahead",7.48978135977594e-05
6,"ahead",0.00109705844575924
7,"ahead",8.59547379540881e-07
8,"ahead",7.85787528872841e-05
9,"ahead",1.19661076318747e-05
10,"ahead",4.215875997034e-05
11,"ahead",1.48768668777378e-05
12,"ahead",9.50790153570216e-05
13,"ahead",0.000906896005262926
14,"ahead",0.0012863022776826
15,"ahead",0.000312909580266875
16,"ahead",7.35519640948733e-07
17,"ahead",0.00431357520439703
18,"ahead",6.78783863678479e-07
19,"ahead",0.00341087682413124
20,"ahead",1.00391224602275e-06
21,"ahead",8.6091637660959e-07
22,"ahead",0.000671573661350321
23,"ahead",1.27404322249543e-05
24,"ahead",5.25684138479921e-07
25,"ahead",0.000858896833315802
26,"ahead",3.50282746524298e-05
27,"ahead",9.8432656805683e-07
28,"ahead",1.06415469403956e-06
29,"ahead",0.00134212714802098
30,"ahead",0.000807560646171029
31,"ahead",0.001926842997751
32,"ahead",0.000678089459146961
33,"ahead",0.000563320369001813
34,"ahead",1.46764646744834e-06
35,"ahead",2.6504342294746e-05
36,"ahead",9.95348735359664e-07
37,"ahead",1.10714629720457e-06
1,"approv",0.00381868511236285
2,"approv",7.99595085048932e-07
3,"approv",1.05547246641751e-06
4,"approv",8.10817604147494e-07
5,"approv",1.22783300979934e-06
6,"approv",1.17836567750724e-06
7,"approv",8.59547379540881e-07
8,"approv",9.70108060336841e-07
9,"approv",1.08782796653406e-06
10,"approv",0.00152184857069404
11,"approv",1.35244244343071e-06
12,"approv",0.00038853276645894
13,"approv",1.33171219568712e-06
14,"approv",1.11755193543232e-06
15,"approv",1.11355722514902e-06
16,"approv",0.00152326117640482
17,"approv",1.0005973566219e-06
18,"approv",6.78783863678479e-07
19,"approv",0.00113795583654707
20,"approv",0.000382490565734668
21,"approv",0.00700872022197868
22,"approv",1.11742705715528e-06
23,"approv",1.15822111135948e-06
24,"approv",5.25684138479921e-07
25,"approv",1.02128042011391e-06
26,"approv",0.000539093690382517
27,"approv",9.8432656805683e-07
28,"approv",1.06415469403956e-06
29,"approv",1.17627269765204e-06
30,"approv",1.02093634155629e-06
31,"approv",9.62983778975963e-06
32,"approv",1.05786187074409e-06
33,"approv",0.00148035352784197
34,"approv",3.08205758164151e-05
35,"approv",1.26211153784505e-06
