"inflation","growth","employment","rates","profits","indprod","housing","nresinv","consum","fedgov","equities","policy","other1","other2","other3","other4","other5","other6","other7","other8","other9","other10","other11","other12","other13","other14","other15","other16","other17","other18","term"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.000356871604179302,1.9466944446986e-07,2.35827198092252e-07,0.000852521292938914,1.80540187072131e-07,0.00112360122236152,1.18322709334467e-07,1.64863526796835e-07,0.00286626161121671,0.00467218071563466,8.50224965274687e-08,0.00560792512922632,1.16330025023752e-07,1.84914559303301e-07,0.00214516251399838,0.0128468601079938,0.0112028978148789,7.32199719230038e-05,0.0022871984033898,0.00788026026520839,0.004550397753829,2.21200008050883e-05,1.39717627879703e-07,0.0051538578986879,2.11867414219651e-07,0.000102056207633946,"now"
1.7011451939331e-07,5.46788034796179e-06,1.88965081709446e-07,1.89559337095833e-07,0.000676386402939632,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,7.40214766995737e-06,4.82663112286004e-05,0.000422530395033381,0.000595322195263372,0.000259081120664986,1.5046796288798e-07,8.50224965274687e-08,9.69574832890758e-05,0.000679483676163734,1.84914559303301e-07,0.0014800321021311,1.6653234379286e-06,0.000422094385708847,1.21830236144765e-07,1.29873283935597e-07,1.3076776189676e-05,0.000903651387679706,2.1920721518556e-06,0.0026212424166511,0.000310161624207462,2.11867414219651e-07,0.000102056207633946,"express"
1.7011451939331e-07,1.76383237031026e-07,0.000612435829820315,1.89559337095833e-07,0.000384498823620984,1.9466944446986e-07,4.26847228546977e-05,2.05606977029775e-06,1.80540187072131e-07,0.000326038244794905,1.30154980267913e-06,1.64863526796835e-07,1.48811671835144e-07,0.000105478041984474,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,0.00034715878459064,0.000169783689552625,0.00035890007912363,1.21830236144765e-07,1.29873283935597e-07,0.000200700086737201,0.000192282990215145,4.18486501717887e-06,1.39717627879703e-07,7.9185456018446e-06,2.11867414219651e-07,0.000102056207633946,"lay"
1.7011451939331e-07,1.76383237031026e-07,3.42026797894098e-05,1.89559337095833e-07,1.32130179938483e-06,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,0.000576308006720981,1.18322709334467e-07,1.64863526796835e-07,0.000634086533689549,0.000463591793657866,8.50224965274687e-08,3.53194122439642e-06,1.27963027526127e-06,5.73235133840233e-06,0.000423868621121043,0.000581356482069264,0.000432263584469687,1.34013259759242e-06,0.000137795554255668,0.000570261152967173,0.000659785760112866,1.99279286532327e-07,1.39717627879703e-07,4.91842057804714e-05,2.11867414219651e-07,9.9688314185363e-05,"deep"
1.7011451939331e-07,5.4855186716649e-05,3.96826671589837e-06,0.000282632971609888,0.00076887752889657,0.000161770308354453,0.000589803822428723,0.000246915287869394,1.80540187072131e-07,7.01305376825818e-06,1.18322709334467e-07,0.000178217472467379,0.000888554492527645,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,0.00237324884050956,1.84914559303301e-07,3.65774952236433e-05,7.9301116091838e-08,7.26371340059968e-08,0.000555667707056273,0.000954698510210573,0.000597064483045391,0.000721595020556074,1.99279286532327e-07,1.53689390667673e-06,0.00291993580847737,6.8009439964508e-05,9.73204207367795e-05,"complet"
0.000107342261737179,1.76383237031026e-07,0.000357332969512563,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,5.21178107783878e-05,1.86915433663432e-07,0.000150028895456941,1.51261944021255e-06,6.75622670299805e-05,1.64863526796835e-07,1.63692839018658e-06,1.5046796288798e-07,0.000138671691836301,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,4.68678391484535e-05,9.5954350471124e-06,4.29285461975441e-05,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,7.97901362085053e-06,0.000171579465704334,1.39717627879703e-07,1.11528811293586e-07,2.33054155641616e-06,9.73204207367795e-05,"tick"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,2.05606977029775e-06,1.80540187072131e-07,0.00465075473522078,1.30154980267913e-06,1.64863526796835e-07,1.48811671835144e-07,0.0021593657354054,3.48592235762622e-06,0.000377234109483114,0.00416007802487438,0.00024981956961876,0.0142728005722928,7.9301116091838e-08,7.26371340059968e-08,1.21830236144765e-07,0.000337800411516487,8.12222123582358e-08,6.07978361814104e-05,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,2.11867414219651e-07,9.73204207367795e-05,"administr"
0.00508319195399151,0.00189276851657994,0.000363001921963846,2.08515270805417e-06,3.72366870735724e-06,0.000231851308363603,2.35827198092252e-07,0.00116093175848358,1.80540187072131e-07,0.000640938110075517,7.21768526940247e-06,0.00692278435372591,3.12504510853803e-06,1.5046796288798e-07,8.50224965274687e-08,0.00169886372893468,1.16330025023752e-07,0.000320087102154014,0.00382435954536512,3.1799747552827e-05,0.00413094644805504,1.34013259759242e-06,1.29873283935597e-07,0.00237664315581434,0.0013666589386361,6.17765788250214e-06,1.39717627879703e-07,0.00127153997755817,0.00537528816616677,9.49525272881961e-05,"run"
1.7011451939331e-07,1.76383237031026e-07,0.000489608526709175,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,2.05606977029775e-06,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,2.39260534555886e-06,1.16330025023752e-07,1.84914559303301e-07,0.000189061682473103,7.9301116091838e-08,0.000661070556588577,1.21830236144765e-07,0.00287682311245741,8.12222123582358e-08,0.000566509967080388,1.99279286532327e-07,1.39717627879703e-07,0.00241247971709156,2.11867414219651e-07,9.49525272881961e-05,"train"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,3.9807460790125e-06,1.20118345398621e-07,1.9466944446986e-07,8.51336185113031e-05,4.50466195128872e-05,1.80540187072131e-07,0.000638187892911494,0.000847308921544116,1.64863526796835e-07,0.00142576462785252,0.00163874658381299,0.000105512918190589,0.000483192346215007,1.16330025023752e-07,1.84914559303301e-07,0.00258203438789713,0.00210710995567623,0.00265495988505319,1.21830236144765e-07,0.000275461235227401,0.000297354519443501,0.00197913251939153,8.17045074782541e-06,1.39717627879703e-07,0.00202324416567694,2.11867414219651e-07,9.49525272881961e-05,"hope"
1.7011451939331e-07,1.76383237031026e-07,2.07861589880391e-06,1.89559337095833e-07,1.32130179938483e-06,1.9466944446986e-07,2.59409917901478e-06,8.80371692554766e-05,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,0.000458488760924079,1.5046796288798e-07,8.50224965274687e-08,0.00106425364442216,0.00168690169286942,1.86763704896334e-05,0.000537062404293955,0.000809743696413758,0.00209855943856725,1.21830236144765e-07,0.00074949872159233,0.00183082988876699,0.000835099298824511,6.17765788250214e-06,0.00115839885275061,0.000997179101775951,2.11867414219651e-07,9.49525272881961e-05,"other"
1.7011451939331e-07,6.191051619789e-05,5.85791753299283e-06,1.34587129338042e-05,3.72366870735724e-06,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,0.000104028885408803,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,3.53194122439642e-06,0.00023626628082324,1.84914559303301e-07,1.96452020382739e-06,7.9301116091838e-08,7.26371340059968e-08,0.000315662141851086,1.70134001955632e-05,0.000112167875266724,4.60759941485735e-06,1.99279286532327e-07,0.0002725890919933,0.000180788203106903,2.11867414219651e-07,9.49525272881961e-05,"incorpor"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.000304452912737098,1.70093044633723e-05,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,5.18637228817559e-06,0.000241653139901445,0.00010016015154545,5.73235133840233e-06,0.00045567513870682,0.000169783689552625,0.000382143962005549,1.21830236144765e-07,1.29873283935597e-07,0.000675037806909297,0.000170930700243854,1.99279286532327e-07,1.39717627879703e-07,1.68408505053315e-05,2.11867414219651e-07,9.49525272881961e-05,"none"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,0.00783846814824981,0.0244369963062408,1.9466944446986e-07,2.59409917901478e-06,0.00294036668695945,1.80540187072131e-07,0.0259223093903552,1.18322709334467e-07,1.64863526796835e-07,0.00563267059063204,0.00693521887746988,0.00446631676508446,5.59413916509239e-05,1.16330025023752e-07,0.0103350596340208,9.35485811346376e-08,7.9301116091838e-08,7.26371340059968e-08,0.00310922945665055,1.29873283935597e-07,8.12222123582358e-08,1.12380473533106e-07,0.00281800839085364,1.39717627879703e-07,1.11528811293586e-07,2.11867414219651e-07,9.49525272881961e-05,"billion"
1.7011451939331e-07,5.83828514572695e-05,1.88965081709446e-07,1.89559337095833e-07,1.93390536091779e-05,1.9466944446986e-07,2.35827198092252e-07,7.66353278020072e-06,1.80540187072131e-07,1.38885966783152e-05,1.90499562028491e-05,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,6.21514449615796e-05,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,9.35485811346376e-08,3.25927587137454e-05,6.60997919454571e-06,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,1.12380473533106e-07,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,4.89413726847394e-05,9.25846338396126e-05,"brighten"
3.92964539798547e-05,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,6.63822805642221e-05,2.35827198092252e-07,1.86915433663432e-07,9.20754954067868e-06,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,3.58636129122697e-05,1.97113031383253e-05,8.50224965274687e-08,1.13933587883755e-07,0.000133895858802338,3.53186808269305e-05,9.35485811346376e-08,3.33857698746638e-05,0.000188202814209538,1.21830236144765e-07,1.29873283935597e-07,3.33011070668767e-06,0.000122607096624619,1.99279286532327e-07,0.000185964162707884,0.000197517524800941,2.11867414219651e-07,9.25846338396126e-05,"reopen"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,3.88320574536932e-06,0.00143138683994109,7.9301116091838e-08,7.26371340059968e-08,1.21830236144765e-07,1.29873283935597e-07,2.51788858310531e-06,0.000469862759841917,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,2.11867414219651e-07,9.25846338396126e-05,"defeat"
1.7011451939331e-07,0.000113061654936887,1.88965081709446e-07,3.9807460790125e-06,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,2.05606977029775e-06,0.00029987725072681,1.37510858201141e-07,0.000807079200370397,1.64863526796835e-07,0.000163841650690494,1.5046796288798e-07,0.000244949812495637,1.13933587883755e-07,1.27963027526127e-06,0.000362617450793773,0.00023115854398369,7.9301116091838e-08,7.26371340059968e-08,0.000305915722959505,2.72733896264753e-06,8.12222123582358e-08,1.35980372975058e-05,7.79182010341399e-05,0.00132326565364866,1.11528811293586e-07,0.000718442401618837,9.02167403910292e-05,"weigh"
1.87125971332641e-06,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,2.52248525337103e-06,1.382153055736e-05,2.35827198092252e-07,1.86915433663432e-07,3.79134392851475e-06,1.37510858201141e-07,1.30154980267913e-06,1.64863526796835e-07,6.41378305609471e-05,6.16918647840717e-06,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,2.91274907364047e-05,0.000115860554573672,1.29873283935597e-07,4.31289947622232e-05,8.66453450940248e-05,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,7.2246788248901e-05,9.02167403910292e-05,"disord"
1.7011451939331e-07,1.25232098292028e-05,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.000101641522377761,1.86915433663432e-07,1.80540187072131e-07,0.000180276735101695,0.000938417407731655,1.64863526796835e-07,0.000945102927825,0.00114972570442705,0.00110537747735362,0.000915000644294439,1.27963027526127e-06,1.84914559303301e-07,0.00103474085593023,0.00443301169064984,0.00430164371296914,1.21830236144765e-07,0.000883268204045994,0.00424150515155943,0.000750813943674682,1.99279286532327e-07,0.000612102927740977,0.00134849485735075,2.11867414219651e-07,9.02167403910292e-05,"see"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,0.000373621453415888,0.00018630355371326,1.9466944446986e-07,3.0893362950085e-05,1.86915433663432e-07,1.80540187072131e-07,0.000189902495175775,1.18322709334467e-07,0.00257203588155743,0.00100165136312235,0.000717882650938551,8.50224965274687e-08,0.000680297453253903,0.00361565350776323,2.42238072687324e-05,0.00140612872303474,7.9301116091838e-08,0.000197645641630317,1.34013259759242e-06,0.000517025543347611,6.5789992010171e-06,0.00104637458906675,0.000215420908741446,1.39717627879703e-07,0.00065813151544345,2.11867414219651e-07,9.02167403910292e-05,"seek"
1.87125971332641e-06,1.76383237031026e-07,2.07861589880391e-06,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.00053084702290566,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,0.0248293762573656,0.0377811512695057,9.35247461802156e-07,4.67127710323397e-06,1.16330025023752e-07,0.014212717942611,9.35485811346376e-08,7.9301116091838e-08,7.26371340059968e-08,1.21830236144765e-07,0.00424049259378117,0.00154167881277167,0.013610511530068,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,2.11867414219651e-07,9.02167403910292e-05,"countri"
1.7011451939331e-07,1.94021560734128e-06,1.88965081709446e-07,1.89559337095833e-07,0.000698007705111384,0.000212384363916617,2.35827198092252e-07,1.86915433663432e-07,1.98594205779344e-06,1.37510858201141e-07,0.00301498095655155,1.64863526796835e-07,1.48811671835144e-07,4.07768179426425e-05,8.50224965274687e-08,8.08928473974663e-06,5.93283127621134e-06,0.00011483194132735,9.35485811346376e-08,7.9301116091838e-08,0.000182391843489058,1.21830236144765e-07,1.29873283935597e-07,7.80545460762646e-05,1.12380473533106e-07,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,2.11867414219651e-07,9.02167403910292e-05,"chip"
5.27355010119262e-06,1.76383237031026e-07,1.88965081709446e-07,2.08515270805417e-06,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.64291570235639e-05,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,3.88398463489726e-05,1.5046796288798e-07,1.19881720103731e-05,8.67034603795378e-05,1.16330025023752e-07,1.84914559303301e-07,6.27710979413418e-05,0.000181678856966401,7.26371340059968e-08,2.32695751036501e-05,7.92227032007141e-06,8.20344344818181e-06,1.12380473533106e-07,1.99279286532327e-07,7.41900604041221e-05,0.000116101492556623,0.000106145574524045,8.78488469424457e-05,"increment"
1.7011451939331e-07,1.94021560734128e-06,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.000203047217557429,1.86915433663432e-07,1.80540187072131e-07,0.000101895545927045,1.18322709334467e-07,1.64863526796835e-07,0.000162353533972142,0.000311619151141006,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,0.000235026404874496,3.37710377896042e-05,0.000403721982023547,0.000342919909642311,0.000181648882091845,1.29873283935597e-07,8.12222123582358e-08,0.000445139055664633,1.99279286532327e-07,1.53689390667673e-06,0.000438419757195086,1.29239122673987e-05,8.78488469424457e-05,"mount"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,2.08515270805417e-06,1.20118345398621e-07,2.14136388916846e-06,2.35827198092252e-07,3.92522410693208e-06,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,0.000287355338313663,0.000179207343799584,8.50224965274687e-08,0.00235398185926627,0.000353759606097229,1.84914559303301e-07,2.90000601517377e-06,7.9301116091838e-08,2.2517511541859e-06,0.000615364522767208,1.29873283935597e-07,0.000284358965466183,0.000490091245077876,0.00214045881664373,1.39717627879703e-07,2.57631554088183e-05,2.11867414219651e-07,8.78488469424457e-05,"guarante"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,3.57008478297156e-05,1.80540187072131e-07,1.37510858201141e-07,6.0344581760578e-06,1.64863526796835e-07,1.48811671835144e-07,1.65514759176778e-06,8.50224965274687e-08,1.13933587883755e-07,0.000129242657801388,2.03406015233631e-06,9.35485811346376e-08,1.6653234379286e-06,7.26371340059968e-08,9.02762049832709e-05,1.29873283935597e-07,6.5789992010171e-06,8.77691498293559e-05,2.21200008050883e-05,1.39717627879703e-07,1.11528811293586e-07,2.11867414219651e-07,8.78488469424457e-05,"aros"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.98594205779344e-06,7.01305376825818e-06,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,6.64244442885622e-05,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,2.69483767162248e-05,1.21830236144765e-07,4.0260718020035e-06,8.12222123582358e-08,0.000160816457625875,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,2.33054155641616e-06,8.54809534938623e-05,"closur"
0.000816719807607283,1.76383237031026e-07,1.88965081709446e-07,2.08515270805417e-06,0.00056948107553486,0.00247639000310108,6.62674426639229e-05,5.7943784435664e-06,5.59674579923606e-06,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,8.05071144628129e-05,0.00303659395904232,0.000500017302078043,9.22862061858419e-06,1.16330025023752e-07,4.27152631990626e-05,9.35485811346376e-08,0.000844636187494166,7.26371340059968e-08,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,0.000740699701056702,1.99279286532327e-07,1.39717627879703e-07,5.92217987968941e-05,2.11867414219651e-07,8.54809534938623e-05,"fuel"
1.7011451939331e-07,3.70404797765154e-06,3.96826671589837e-06,1.89559337095833e-07,5.53745572287641e-05,2.16083083361544e-05,3.32516349310076e-05,4.50466195128872e-05,1.80540187072131e-07,1.37510858201141e-07,1.78667291095045e-05,1.64863526796835e-07,5.3721013532487e-05,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,5.73235133840233e-06,9.35485811346376e-08,0.000182471868127319,4.65604028978439e-05,0.000100022623874852,1.29873283935597e-07,3.50067735263996e-05,4.95597888280998e-05,0.000307089380546316,1.39717627879703e-07,1.11528811293586e-07,1.08052381252022e-05,8.31130600452789e-05,"down"
1.7011451939331e-07,1.76383237031026e-07,1.90854732526541e-05,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,5.92671798846916e-05,3.66800398936847e-06,6.94075447814676e-05,0.000349856240484424,1.5046796288798e-07,8.50224965274687e-08,0.000145948926079091,0.000223469978070627,1.84914559303301e-07,0.000138545448660398,6.42339040343888e-06,2.76747480562848e-05,7.44382742844514e-05,1.29873283935597e-07,0.00043137116983459,1.12380473533106e-07,1.99279286532327e-07,1.13171278582559e-05,0.00175222915423353,2.11867414219651e-07,8.31130600452789e-05,"preserv"
3.57240490725952e-06,1.76383237031026e-07,0.000132464522278322,1.89559337095833e-07,5.29721903207917e-05,1.9466944446986e-07,2.35827198092252e-07,1.32709957901037e-05,1.80540187072131e-07,2.88772802222395e-06,1.18322709334467e-07,1.64863526796835e-07,0.000233783136453011,1.5046796288798e-07,0.00151433568565074,1.13933587883755e-07,0.00135187122080102,1.84914559303301e-07,0.000296642550777936,8.72312277010218e-07,0.000257934462855295,0.000243782302525675,1.29873283935597e-07,0.000208822307973024,0.000383329795221425,1.99279286532327e-07,1.39717627879703e-07,0.000392692944564716,2.11867414219651e-07,8.07451665966954e-05,"separ"
1.7011451939331e-07,1.76383237031026e-07,1.34165208013707e-05,1.89559337095833e-07,0.000235552075326695,4.08805833386705e-06,2.35827198092252e-07,0.000166541651394118,3.79134392851475e-06,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.6518095573701e-05,0.000534311736215216,8.50224965274687e-08,0.000741821590711131,0.000651564470158033,1.84914559303301e-07,9.35485811346376e-08,0.000318869787805281,0.000349457251702851,5.73820412241843e-05,0.000613131773459953,0.000528837824664473,1.12380473533106e-07,0.000207449737280153,1.39717627879703e-07,1.11528811293586e-07,2.11867414219651e-07,8.07451665966954e-05,"instanc"
1.2078130876925e-05,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,9.6214794664295e-05,2.16083083361544e-05,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,2.4847768960238e-06,1.64863526796835e-07,4.61316182688947e-06,3.92721383137627e-05,8.50224965274687e-08,0.00024393181165912,1.16330025023752e-07,2.60729528617655e-05,0.000151642250019248,7.9301116091838e-08,6.60997919454571e-06,0.000187740393899083,8.45475078420736e-05,8.12222123582358e-08,0.000137216558183923,4.00551365929978e-05,1.53689390667673e-06,0.000199748101026812,2.77546312627743e-05,7.8377273148112e-05,"array"
1.7011451939331e-07,1.76383237031026e-07,0.00170465400210091,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,0.000411294976879612,1.18322709334467e-07,1.64863526796835e-07,0.000160865417253791,7.67386610728697e-06,9.35247461802156e-07,1.13933587883755e-07,3.73419380326243e-05,1.84914559303301e-07,0.000146964820962516,3.25134575976536e-06,0.000901499470148426,1.21830236144765e-07,6.37677824123781e-05,1.79501089311701e-05,3.83217414747892e-05,1.99279286532327e-07,1.39717627879703e-07,7.37205442650603e-05,2.11867414219651e-07,7.8377273148112e-05,"laid"
8.67584048905883e-06,0.000449953637666146,1.88965081709446e-07,1.89559337095833e-07,0.000134652665191854,0.000136463280573372,4.9523711599373e-06,0.000194578966443633,0.000195163942224974,4.26283660423536e-06,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,0.000279251223903084,1.16330025023752e-07,0.00030529393740975,0.000147900306773862,7.9301116091838e-08,7.26371340059968e-08,0.000247437209610018,0.000358580136946183,8.12222123582358e-08,7.97901362085053e-06,4.80263080542909e-05,1.39717627879703e-07,0.000148444847831763,0.000959971253829239,7.36414862509451e-05,"primarili"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,7.77193282092917e-06,3.72366870735724e-06,4.08805833386705e-06,2.35827198092252e-07,1.86915433663432e-07,3.79134392851475e-06,0.000255907707112323,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,0.000115715617773885,1.13933587883755e-07,2.44293052549879e-06,1.84914559303301e-07,9.35485811346376e-08,0.000337109044506403,5.52768589785635e-05,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,1.12380473533106e-07,1.99279286532327e-07,1.39717627879703e-07,7.9185456018446e-06,0.000262927461046587,7.36414862509451e-05,"hike"
1.7011451939331e-07,1.07593774588926e-05,3.96826671589837e-06,1.89559337095833e-07,2.52248525337103e-06,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,0.000433296714191794,1.18322709334467e-07,1.81349879476519e-06,8.34833478995158e-05,3.15982722064757e-06,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,0.00010206150201789,6.03481493458887e-05,0.000275367375016734,7.56565766458991e-05,1.57146673562072e-05,7.07445469640233e-05,1.12380473533106e-07,4.18486501717887e-06,1.39717627879703e-07,0.000288971150061681,2.11867414219651e-07,7.36414862509451e-05,"hole"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.6638813842338e-05,1.18322709334467e-07,1.64863526796835e-07,1.6518095573701e-05,7.38797697779981e-05,8.50224965274687e-08,8.44247886218627e-05,1.16330025023752e-07,1.84914559303301e-07,1.96452020382739e-06,1.03884462080308e-05,7.99008474065965e-07,9.39311120676138e-05,1.83121330349192e-05,0.000152778981445841,1.12380473533106e-07,0.000129730815532545,9.23533520284834e-05,1.34949861665239e-05,2.11867414219651e-07,7.12735928023616e-05,"benefici"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.000367682255265177,0.00582665114242737,1.43854590836274e-05,1.86915433663432e-07,0.0036795895527171,1.37510858201141e-07,0.000555051829487983,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,1.96452020382739e-06,7.9301116091838e-08,7.99008474065965e-07,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,1.12380473533106e-07,1.99279286532327e-07,1.39717627879703e-07,1.34949861665239e-05,2.11867414219651e-07,7.12735928023616e-05,"motor"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,2.14136388916846e-06,2.59409917901478e-06,2.26167674732753e-05,1.80540187072131e-07,1.51261944021255e-06,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,3.15982722064757e-06,8.50224965274687e-08,2.39260534555886e-06,4.89749405349995e-05,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,7.26371340059968e-08,3.77673732048772e-06,4.03905913039706e-05,3.01334407849055e-05,4.16931556807824e-05,1.99279286532327e-07,1.39717627879703e-07,1.12644099406522e-05,2.11867414219651e-07,7.12735928023616e-05,"redirect"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.98594205779344e-06,0.000154149672043479,7.21768526940247e-06,7.43534505853727e-05,0.000352832473921126,0.00028152555856341,7.73704718399965e-06,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,0.000349029756213333,0.000234017593587014,7.26371340059968e-08,0.000353429515055963,1.29873283935597e-07,0.000264053412376624,0.000601347913875651,1.99279286532327e-07,0.000135665816671191,1.11528811293586e-07,2.11867414219651e-07,7.12735928023616e-05,"undermin"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.15631195628458e-05,2.53449708791089e-05,0.00962854539292373,2.1460275026395e-05,1.86915433663432e-07,1.80540187072131e-07,0.00032191291904887,3.66800398936847e-06,0.000174920201931442,0.000314141439243989,1.5046796288798e-07,0.00471798335480576,1.13933587883755e-07,0.00305028958614779,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,0.000766394400897272,0.000586125266092465,1.29873283935597e-07,5.8561215110288e-05,0.00217242693386847,1.99279286532327e-07,1.39717627879703e-07,1.11528811293586e-07,4.44921569861267e-06,6.89056993537782e-05,"order"
