"topic","term","beta"
1,"ahead",0.0012481795725998
2,"ahead",0.00199072049004508
3,"ahead",0.0034928991994547
4,"ahead",0.00100325597475422
5,"ahead",0.000149903679902572
6,"ahead",8.5621349854829e-07
7,"ahead",8.59586904661599e-05
8,"ahead",2.12345783874461e-05
9,"ahead",9.18439791220267e-07
10,"ahead",0.00392528554897497
11,"ahead",0.000141143589689752
12,"ahead",8.0821600057545e-07
13,"ahead",5.18381013154955e-07
14,"ahead",0.000286069864618048
15,"ahead",7.15086099941864e-07
16,"ahead",0.000740381890807382
17,"ahead",0.00201156067377401
18,"ahead",6.75368565510413e-07
19,"ahead",9.87602624257693e-07
20,"ahead",1.06075697739421e-06
21,"ahead",7.59686188829118e-07
22,"ahead",0.00127913173177143
23,"ahead",6.38002083714806e-07
24,"ahead",1.88407890522455e-05
25,"ahead",0.000485088274131738
26,"ahead",9.26051971888766e-07
27,"ahead",0.000434917300122201
28,"ahead",1.17887966350059e-06
29,"ahead",8.00728342500338e-07
30,"ahead",9.82489096827248e-07
31,"ahead",8.99771727912629e-07
32,"ahead",1.03615883486011e-06
1,"approv",0.00390185224763692
2,"approv",8.76583218866175e-07
3,"approv",9.31191468796239e-07
4,"approv",3.02229940961961e-05
5,"approv",9.31078757158833e-07
6,"approv",0.00500970518000605
7,"approv",8.51076143229307e-07
8,"approv",1.11228743934241e-05
9,"approv",9.18439791220267e-07
10,"approv",8.75984277834182e-07
11,"approv",1.16647594784919e-06
12,"approv",8.0821600057545e-07
13,"approv",5.18381013154955e-07
14,"approv",8.96515245241745e-06
15,"approv",0.00223893457891797
16,"approv",8.30956106405591e-07
17,"approv",8.59274102423755e-07
18,"approv",0.00193222946592529
19,"approv",9.87602624257693e-07
20,"approv",1.06075697739421e-06
21,"approv",2.35502718537027e-05
22,"approv",9.39846974115674e-07
23,"approv",6.38002083714806e-07
24,"approv",8.9718043105931e-07
25,"approv",7.02009079785438e-07
26,"approv",9.26051971888766e-07
27,"approv",1.00908886339258e-06
28,"approv",1.17887966350059e-06
29,"approv",0.00278733536024368
30,"approv",9.82489096827248e-07
31,"approv",1.88952062861652e-05
32,"approv",1.03615883486011e-06
1,"avail",7.94512776957222e-07
2,"avail",8.76583218866175e-07
3,"avail",0.000401343523051179
4,"avail",8.10860817215018e-06
5,"avail",9.31078757158833e-07
6,"avail",0.000120726103295309
7,"avail",0.00176257869262789
8,"avail",1.11228743934241e-05
9,"avail",0.00271031582389101
10,"avail",0.00272518708834214
11,"avail",1.16647594784919e-06
12,"avail",0.000736284776524235
13,"avail",5.18381013154955e-07
14,"avail",0.000171967924314553
15,"avail",7.8659470993605e-06
16,"avail",8.30956106405591e-07
17,"avail",8.59274102423755e-07
18,"avail",0.000966452417245402
19,"avail",9.87602624257693e-07
20,"avail",0.00223925797927917
21,"avail",8.3565480771203e-06
22,"avail",6.67291351622129e-05
23,"avail",6.38002083714806e-07
24,"avail",0.000458459200271307
25,"avail",7.72209987763982e-06
26,"avail",9.26051971888766e-07
27,"avail",1.00908886339258e-06
28,"avail",0.000543463524873771
29,"avail",8.00728342500338e-07
30,"avail",0.0029386248886103
31,"avail",0.00417584058924251
32,"avail",0.000809240050025748
1,"bank",7.94512776957222e-07
2,"bank",8.76583218866175e-07
3,"bank",9.31191468796239e-07
4,"bank",8.10860817215018e-06
5,"bank",0.049580874897465
6,"bank",8.5621349854829e-07
7,"bank",8.51076143229307e-07
8,"bank",1.0111703994022e-06
9,"bank",0.128637595598102
10,"bank",8.75984277834182e-07
11,"bank",1.16647594784919e-06
12,"bank",8.0821600057545e-07
13,"bank",5.18381013154955e-07
14,"bank",8.15013859310678e-07
15,"bank",7.15086099941864e-07
16,"bank",8.30956106405591e-07
17,"bank",9.45201512666131e-06
18,"bank",6.75368565510413e-07
19,"bank",9.87602624257693e-07
20,"bank",1.06075697739421e-06
21,"bank",7.59686188829118e-07
22,"bank",0.0120685749946194
23,"bank",6.38002083714806e-07
24,"bank",0.000180333266642921
25,"bank",7.02009079785438e-07
26,"bank",9.26051971888766e-07
27,"bank",1.00908886339258e-06
28,"bank",0.000201588422458601
29,"bank",8.00728342500338e-07
30,"bank",9.82489096827248e-07
31,"bank",8.99771727912629e-07
32,"bank",1.03615883486011e-06
1,"committe",7.94512776957222e-07
2,"committe",2.71740797848514e-05
3,"committe",0.0742820746573448
4,"committe",7.37146197468198e-07
5,"committe",9.31078757158833e-07
6,"committe",1.79804834695141e-05
7,"committe",8.51076143229307e-07
8,"committe",1.0111703994022e-06
9,"committe",9.18439791220267e-07
10,"committe",8.75984277834182e-07
11,"committe",1.16647594784919e-06
12,"committe",8.0821600057545e-07
13,"committe",5.18381013154955e-07
14,"committe",8.15013859310678e-07
15,"committe",2.21676690981978e-05
16,"committe",8.30956106405591e-07
17,"committe",8.59274102423755e-07
18,"committe",6.75368565510413e-07
19,"committe",9.87602624257693e-07
20,"committe",1.06075697739421e-06
21,"committe",7.59686188829118e-07
22,"committe",0.000376878636620386
23,"committe",6.38002083714806e-07
24,"committe",8.9718043105931e-07
25,"committe",7.02009079785438e-07
26,"committe",9.26051971888766e-07
27,"committe",1.00908886339258e-06
28,"committe",1.17887966350059e-06
29,"committe",0.000152939113417565
30,"committe",9.82489096827248e-07
31,"committe",8.99771727912629e-07
32,"committe",1.03615883486011e-06
1,"debt",7.94512776957222e-07
2,"debt",8.76583218866175e-07
3,"debt",9.31191468796239e-07
4,"debt",7.37146197468198e-07
5,"debt",0.0145723136282929
6,"debt",8.5621349854829e-07
7,"debt",1.78725990078154e-05
8,"debt",1.0111703994022e-06
9,"debt",0.0243854948966893
10,"debt",8.75984277834182e-07
11,"debt",0.0255586544933237
12,"debt",8.0821600057545e-07
13,"debt",5.18381013154955e-07
14,"debt",8.15013859310678e-07
15,"debt",7.15086099941864e-07
16,"debt",8.30956106405591e-07
17,"debt",8.59274102423755e-07
18,"debt",6.75368565510413e-07
19,"debt",9.87602624257693e-07
20,"debt",3.28834662992205e-05
21,"debt",7.59686188829118e-07
22,"debt",9.39846974115674e-07
23,"debt",6.38002083714806e-07
24,"debt",0.000108558832158177
25,"debt",7.02009079785438e-07
26,"debt",9.26051971888766e-07
27,"debt",1.00908886339258e-06
28,"debt",1.17887966350059e-06
29,"debt",0.00453292314689441
30,"debt",9.82489096827248e-07
31,"debt",8.99771727912629e-07
32,"debt",1.03615883486011e-06
1,"direct",7.94512776957222e-07
2,"direct",8.76583218866175e-07
3,"direct",0.0143971512990587
4,"direct",0.00208686088503247
5,"direct",9.31078757158833e-07
6,"direct",0.00614846913307527
7,"direct",0.000111490974763039
8,"direct",1.11228743934241e-05
9,"direct",9.18439791220267e-07
10,"direct",8.75984277834182e-07
11,"direct",0.00551859770927453
12,"direct",0.000946420936673852
13,"direct",2.64374316709027e-05
14,"direct",0.000481673190852611
15,"direct",0.00160965881096913
16,"direct",8.30956106405591e-07
17,"direct",8.59274102423755e-07
18,"direct",0.000486940735733008
19,"direct",0.00117623472549091
20,"direct",1.06075697739421e-06
21,"direct",7.59686188829118e-07
22,"direct",9.39846974115674e-07
23,"direct",0.000734340398355741
24,"direct",6.3699810605211e-05
25,"direct",4.28225538669117e-05
26,"direct",0.00153817232530724
27,"direct",1.00908886339258e-06
28,"direct",1.17887966350059e-06
29,"direct",8.00728342500338e-07
30,"direct",9.82489096827248e-07
31,"direct",8.99771727912629e-07
32,"direct",1.03615883486011e-06
1,"discuss",0.00816838585989721
2,"discuss",8.76583218866175e-07
3,"discuss",0.00893105737722473
4,"discuss",7.37146197468198e-07
5,"discuss",9.31078757158833e-07
6,"discuss",0.00095125319688715
7,"discuss",8.51076143229307e-07
8,"discuss",1.0111703994022e-06
9,"discuss",9.18439791220267e-07
10,"discuss",0.00509034463849443
11,"discuss",1.16647594784919e-06
12,"discuss",1.69725360120844e-05
13,"discuss",5.18381013154955e-07
14,"discuss",8.15013859310678e-07
15,"discuss",7.15086099941864e-07
16,"discuss",8.30956106405591e-07
17,"discuss",8.59274102423755e-07
18,"discuss",6.75368565510413e-07
19,"discuss",9.87602624257693e-07
20,"discuss",2.22758965252784e-05
