"meeting_id","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30"
"FEDm_117",0.018279722350161,0.163970447278318,0.017715637309752,0.0199547851018089,0.0211954757329336,0.0300210358479179,0.029046490567518,0.0328471908866708,0.0515155651845068,0.022781837562947,0.0228967554424325,0.0204352357337422,0.0209527065939015,0.0196080584278976,0.0307141665686474,0.0239637936927776,0.0189257743516482,0.0264775115293092,0.0276075114045097,0.0309889066426892,0.0229093017503307,0.0302218590610247,0.0211618723321681,0.0268394480170077,0.0194891790575731,0.0351316122685077,0.0208399703027742,0.0176793690687728,0.0269725002761924,0.12885627965556
"FEDm_118",0.0176411000728082,0.133907620866569,0.0184115448622929,0.0209897025141126,0.0206153240892088,0.0309567216205446,0.036438056919404,0.0309177484728411,0.0391747019059695,0.0405092647658499,0.0219283403611155,0.0181574482165001,0.0184230715893376,0.0174990103893308,0.0302628555700019,0.0275785685184416,0.0192268656451289,0.0243484748264941,0.0252475875759194,0.0322859459945825,0.0216273553946719,0.0306326208658795,0.0194786043009765,0.0302622933440235,0.020784232110009,0.0469420345390625,0.0202501655166032,0.0159136787700903,0.028109179346685,0.141479881035546
"FEDm_119",0.0170423557172807,0.145478466051942,0.0173047063717136,0.0203577245487903,0.0199901164498955,0.0307832879902605,0.0273694810417303,0.0252780600260925,0.0558428176543714,0.0321832367998786,0.0207717459183259,0.0180170626746424,0.0190309722714609,0.0177698502677099,0.0257416770526192,0.0235168326800672,0.0176271306342946,0.0280801386709024,0.0266319564832192,0.0310652716589339,0.0214394566540306,0.0302820398220086,0.0177985768502689,0.0387995462542455,0.020515077028545,0.0354777973851287,0.0252007517321607,0.0186204517405333,0.0221057551754929,0.149877656393455
"FEDm_12",0.0166802209193138,0.139798450139644,0.0194985003747667,0.0249519178897937,0.0196566986961419,0.0396847754962838,0.0259234136655128,0.0279330189082422,0.0469633971693815,0.021972505541564,0.0250447591669604,0.0187332275187056,0.0194078316137566,0.0184433120002546,0.0249160821385826,0.0235778770100297,0.0197991546148572,0.0222303032159205,0.0234825374412983,0.0330525127629497,0.0203850825720499,0.023900225108467,0.0186681950722616,0.0409684232912601,0.01994163941211,0.0242013652819354,0.0190817685002843,0.0167778551556127,0.028212110945082,0.176112838376978
"FEDm_120",0.0167392796369027,0.149749258698456,0.0192503759301707,0.0198415124261654,0.0200905470713244,0.031308228129051,0.0294135869616263,0.0288375704881883,0.0593643702631288,0.032745272967949,0.0238495338373679,0.0166998321183061,0.0198782834685436,0.0189690002289482,0.0257490492927542,0.0229499880173088,0.0187425016682012,0.0245348307628882,0.0249535522723171,0.0319358105555842,0.0205733286420293,0.0329027288352808,0.0189787421991126,0.0292708015155348,0.0201057574047146,0.0363323325402317,0.0192644267377569,0.0175154233772687,0.0236945751094406,0.145759498843448
"FEDm_121",0.0172741149070551,0.143868701550303,0.0219843395662518,0.0200928127836027,0.0214432741259843,0.0297228845031119,0.0308266682585347,0.0284155390565844,0.0551252627111353,0.0284907177424682,0.0237659992254247,0.0197696903738999,0.017864355757764,0.0200442453940526,0.0267447600888741,0.0248898638260679,0.0190539060397725,0.022619784399812,0.0245144652468761,0.0335960951160006,0.0199112924096338,0.0374411756828034,0.0207475105378233,0.0410167711764796,0.019585177563953,0.0316761347349067,0.0206454258098889,0.0184847640254989,0.0242058022150194,0.136178465170417
"FEDm_122",0.018099428633147,0.119343679301659,0.0178978524886535,0.0192699585078096,0.0219033970797163,0.0372201998359516,0.0333615798982835,0.0338118903438271,0.0660483414849719,0.0380602903033766,0.0230949576534571,0.0179126139305315,0.0190057633990443,0.0188107649548635,0.0254014561470118,0.0245333007820104,0.0192940452446545,0.0266022764132076,0.0233934463281829,0.0348621006113257,0.0220630688943104,0.0394960839247448,0.018800217980507,0.0402515261255562,0.0184552992508676,0.0302305367095889,0.0241812407334039,0.018121241042479,0.0210269577618702,0.129446484234987
"FEDm_123",0.0177273855813986,0.1362149483773,0.0218017561289049,0.0189038921522987,0.0194339704817591,0.026175566308375,0.0301943022158286,0.0287787795942199,0.0554579266162615,0.0330157302563103,0.0251769879299321,0.0194411505378335,0.0193814952663617,0.0171490341874761,0.0294028381629248,0.0248887395505865,0.0182729108227758,0.0246412005186515,0.0236883058331695,0.0320900004318163,0.0198438788383436,0.0317500886400196,0.0190616093318448,0.0433174970810341,0.0194638729350714,0.0251040355639267,0.0201677340652664,0.0185339970327114,0.0242803437376108,0.156640021819987
"FEDm_124",0.0162343741423492,0.124914359933913,0.0195969577332139,0.0204273040929185,0.0197682559420304,0.0344400512117843,0.0371747718859426,0.0285303379929991,0.0678044138988039,0.030748405789686,0.0230253169200143,0.0193410411104231,0.0209871692631382,0.0190231338221716,0.0297284054870774,0.0232113764007413,0.0172100417079704,0.0239075545639396,0.0264435940328468,0.029576973301959,0.0205889936476361,0.0341906134496195,0.0167050314009461,0.0305415085762452,0.0208628940972842,0.033086025187696,0.0212807409670412,0.0188365499278578,0.0268137136709409,0.145000089840811
"FEDm_125",0.0186417261446043,0.127432153867479,0.0224890490634261,0.0204872172817304,0.0220953746847345,0.0269917500801198,0.035509775692777,0.0273679926494322,0.0734204865611658,0.0302011922835295,0.0255310534795576,0.0188076653755792,0.0203234300515098,0.0211440169118273,0.0285411699235642,0.0232621453251533,0.0205486494466436,0.0331355094097239,0.0262177065151962,0.028171100967273,0.0226305259154202,0.0310422797319774,0.0200488591239142,0.0312289524208675,0.0199129269396492,0.0328749570962799,0.0223527584902255,0.0181200633724487,0.0275058030007234,0.123963708193467
"FEDm_126",0.0197582998537087,0.125708998845747,0.0211927449867823,0.0211511905933127,0.0250857719521624,0.0345112484307125,0.0443557912018021,0.0298183507485065,0.0543822313587563,0.0386143230582686,0.0261281134110769,0.020471602002423,0.0200367117990034,0.0218617304322096,0.0291449268522175,0.0239174672770065,0.0197810952717542,0.0270882961695617,0.0231341274969573,0.0317378774953909,0.020372097412029,0.0312546747576577,0.0223917037835802,0.0331223799067121,0.0225285497803742,0.0299715830460991,0.0233640560413649,0.0197685477784172,0.0239370298207435,0.115408478435662
"FEDm_127",0.0189943105857061,0.0952025348573026,0.0220915178662466,0.0187093987444266,0.0212487809641803,0.0335607553259764,0.0411034173672685,0.0297089565262633,0.0463957854114796,0.0681531661528034,0.0228700572913699,0.019389588193605,0.0213888471099581,0.0185067726100034,0.0410474138434614,0.0235028382983975,0.0204881429272069,0.0303957109911999,0.0229764401157358,0.0361824015163658,0.0207057764457699,0.0311951664609152,0.0183771235647883,0.0397629660742039,0.0188771113886728,0.0299980664789205,0.0193803583741799,0.0170318031482984,0.0255298053839978,0.127224985981296
"FEDm_128",0.0195422715107577,0.1081816125179,0.0182112079324133,0.0213746305579199,0.0214855498220463,0.0277766553380435,0.0416327344272294,0.0270255122252967,0.0540277330499856,0.0469511408787666,0.0245116019216641,0.0195723657554087,0.0175350030296254,0.0166010052471222,0.0346388103103784,0.0200834967209542,0.0199712865514746,0.0264992538224955,0.0230428833902016,0.0329906703927379,0.020447943489382,0.027107916051029,0.0224944249812278,0.0417807228102954,0.0198526346262768,0.0355431387556615,0.0209606742236525,0.0181733156651131,0.0242045898237459,0.147779214171195
"FEDm_129",0.017776724217357,0.114092903162876,0.0321238304109736,0.0217420378691259,0.0199518992953687,0.03360777442668,0.0439632479679116,0.0278181108175104,0.0401913345887892,0.0448844561462971,0.0281497886876091,0.0183774564282737,0.0200650186912242,0.020078315987787,0.0330225310431402,0.0221542616591071,0.020709236765748,0.0245692120752113,0.0235466720837505,0.0323700798127128,0.0200530962378229,0.0351974426618532,0.0219076831102234,0.0352536581651104,0.0196527281308333,0.036901751426533,0.021244508338581,0.0181256450601914,0.0247932642935735,0.127675330437824
"FEDm_13",0.0191587182458164,0.160391379992479,0.0212309546070441,0.0238488223894055,0.0201658282253601,0.034376712547873,0.0254976745201442,0.0281660375226871,0.049387961483362,0.0230863648879982,0.0271216467196401,0.0196626893500656,0.0217223547327073,0.0189230755126564,0.0245541993691853,0.0234700947739075,0.0183448160299914,0.0215992304065678,0.0292933196895478,0.0274236987421688,0.0189759724665574,0.0249493756096429,0.0212331298122889,0.0362941071675474,0.023778362655264,0.0247968577634166,0.0184362930586401,0.0181230761519042,0.0305908013126617,0.145396444253469
"FEDm_130",0.0178626706269616,0.122770603387204,0.0229809849618558,0.0184588271989828,0.0193944737324832,0.0317264886201336,0.0495400435661009,0.0272487879178484,0.0452998351433161,0.0529603994372555,0.0222160874842327,0.0196908034466364,0.0197109981386544,0.0193837569833521,0.0309137234513007,0.0254564376038484,0.0198844731190904,0.0270912705170001,0.0250885493759056,0.0363671676691261,0.0203286135424424,0.0335706403147437,0.0218922927517361,0.0274856313231025,0.0217702614912259,0.0355151788848392,0.0236667367454179,0.0158460046923218,0.0290529222202057,0.116825335652676
"FEDm_131",0.0180302830482596,0.115101449345677,0.0254768145923788,0.0201176912163589,0.0187538572298555,0.0299419574151248,0.0465750696293146,0.0331758593889181,0.0337768958533101,0.043080953627054,0.0246980741649097,0.021423534533462,0.0203808227211863,0.0182945453759155,0.0292183603174613,0.0308963589722683,0.0200123561193832,0.0272770746036672,0.0252800187310795,0.0362808497470358,0.0228573735419896,0.0332184023992488,0.0220242625134295,0.0308372878636736,0.0199476232044412,0.0349421135128734,0.0191984792009841,0.0200619037118752,0.0216016072473197,0.137518120171545
"FEDm_132",0.01755103570388,0.126765974990919,0.021151398156374,0.0219828454793775,0.0186196180025617,0.0282838318482807,0.045034010122494,0.0301534743353251,0.046681419715282,0.0431302521367149,0.0245010755976739,0.0211519806002525,0.0193096549635788,0.0162166467844851,0.0353843906509333,0.0287418760682424,0.0198676818104279,0.0266478233655623,0.0201243670437785,0.0367634272732558,0.0233695887189002,0.0310585383297117,0.0195797254719591,0.0311548981678535,0.0194231778629641,0.0357772137695601,0.0201374704221875,0.0197186512906947,0.0209755734606286,0.130742377856141
"FEDm_133",0.0169433063274037,0.157453543588186,0.0248077946064887,0.0195232934463694,0.016754146043223,0.02646151459384,0.0402205421136458,0.0327695401335191,0.0400562866295433,0.0405301611375153,0.0252996192893664,0.0190584027775479,0.0232166792303025,0.0188333473690737,0.0296985355732294,0.028839455423801,0.0179769854957238,0.0306363721442987,0.0219757790051394,0.0305550489635678,0.0217555451646258,0.0323888118153554,0.0188574555402126,0.0300660688223623,0.0190782672515695,0.0349351518867862,0.0178327966089501,0.018407368206793,0.0247357066547753,0.120332474156785
"FEDm_134",0.0161820196195324,0.150697467882789,0.0243322064868917,0.0162815032669146,0.0170902743185822,0.0333153902309435,0.0426927989200896,0.0337153591611073,0.040987816760854,0.0378557901375373,0.0223233380997181,0.0182876418127356,0.0202979212678185,0.0163729390909099,0.0322048302289011,0.0294784534911547,0.0159714029069037,0.0238019682492666,0.0203429377728762,0.0329947744636753,0.018486334129332,0.0361192153254099,0.0170619432513208,0.0265127220423643,0.0198498162480832,0.0308441585307435,0.019427324464891,0.017755796179411,0.0245033287410717,0.144212526918171
"FEDm_135",0.0173135225472001,0.14184951892673,0.0215372228633869,0.0178162757978193,0.020762754386517,0.0307580839672108,0.0367472555853907,0.0270670665835885,0.0362989003934897,0.0402271796747769,0.0276099809740328,0.0175484325366704,0.0208241011227293,0.0174171410853058,0.0248432088264276,0.0292470558027356,0.0190027448009251,0.0254192612596591,0.0284915848223614,0.0317248393901432,0.0203137931531774,0.0306739848154795,0.0187431653855653,0.0312593379566098,0.0170751910069748,0.036512032663503,0.0212407645579032,0.0181475290440253,0.0213372092413257,0.152190860828335
"FEDm_136",0.0178212111991879,0.145377559292495,0.0212984861458941,0.018689280471479,0.0186788458797103,0.0302168694379447,0.0412300824243167,0.0310463096940816,0.0367061222570373,0.0517184635582773,0.0233604546347123,0.0194594378475935,0.0186304855842021,0.0163001477149705,0.0271505936179504,0.0318571590721376,0.0186138722536004,0.0250484545040984,0.0248865626704151,0.0283742952968152,0.0233962316174319,0.0337496196505659,0.0176003280078553,0.0327213143308677,0.0160759534641665,0.0317019283845127,0.017615504861135,0.0181161493539313,0.0251314677279586,0.137426809044656
"FEDm_137",0.0159912353489915,0.144331239762212,0.021284945936537,0.0216515111283248,0.0173007621840136,0.0254653826481923,0.0446950397921644,0.0277099190443474,0.0490604765042351,0.0427565319967904,0.0242546805623056,0.0172480771188466,0.0187949066626992,0.0167870263126087,0.029919586055562,0.0341441633679205,0.0175219238911427,0.0228620288242896,0.0202238440637913,0.0262293176901608,0.0206959128313127,0.0263690246204874,0.0188575559952409,0.0353243775964468,0.0179922847059905,0.0419626332458081,0.0228837576955992,0.0167052090167701,0.0222172049413303,0.138759440455879
"FEDm_138",0.0176450745989515,0.133642954645112,0.0206391189985686,0.020983873492182,0.0197874705792335,0.0267680626601701,0.0372061684771851,0.0278876836277156,0.0523042057049006,0.0397766225574057,0.0258506066219403,0.0183825815651303,0.0251220393995707,0.0195400731706603,0.0270550970668944,0.0313956247829809,0.0190971817373337,0.0247385626267826,0.0225452379793085,0.0277514582085352,0.0193608847784857,0.0310486650394269,0.0170605936211188,0.0415689120635164,0.0190012274336686,0.039186585804092,0.0212330433724425,0.0175969765173797,0.0255689237477943,0.130254489121514
"FEDm_139",0.0188163759428516,0.117698696970259,0.0203748849392727,0.0199215474698862,0.0204617684382462,0.0246242432065773,0.0376935109786421,0.0286253553800052,0.0469577665590528,0.0330513643888574,0.025555897512452,0.0201675954389149,0.0294765047899391,0.0175623890321446,0.0301734526060716,0.0334023186143482,0.0183703355243015,0.0265667243846362,0.0214909031564633,0.0302410012584414,0.0221022242691641,0.0336282994196002,0.0202501755244291,0.0319649315397818,0.0232582586840701,0.041282360608614,0.0212889727926568,0.018368560479665,0.0232210113676919,0.143402568722964
"FEDm_14",0.0185209434695782,0.15339800365819,0.0190582445674165,0.0218905023407068,0.0209520794372523,0.031633247661153,0.0226652209056998,0.0333390224949363,0.0432395179983923,0.0243820106080332,0.0253431170288705,0.0190222688443682,0.019844890454173,0.0209112930381794,0.0241968515022532,0.0272722675590838,0.0183560143527641,0.0255157804651948,0.0244217035270798,0.0274953861416135,0.018260562496178,0.0242003009094484,0.0192705635973679,0.0393892472627533,0.0188454728434346,0.026439944377293,0.0209725190170368,0.0176606976329254,0.026949330131488,0.166552995677136
"FEDm_140",0.0161553576032336,0.131267492350966,0.0208143447608652,0.0187656024306781,0.0198588368231388,0.0328858401515228,0.0409520798981425,0.027518341814468,0.0555667974059634,0.0342971433393889,0.0289642196120645,0.0174325223422827,0.02979817218364,0.0191444337787856,0.0307174906008564,0.0376481735188188,0.0179366412527251,0.0294181787239843,0.0235719427918985,0.0269141907196626,0.0203878712565646,0.0288398395937462,0.0179243709363956,0.028923566486095,0.0175091472694708,0.0309110424953315,0.02126219741446,0.0175660848809866,0.0262912535681242,0.13075682399574
"FEDm_141",0.0179074638337268,0.132110721834149,0.021719351441221,0.0221593088969462,0.019444961048534,0.0272250831638,0.0424669299597338,0.0296778390373153,0.0424643031150079,0.03131122048707,0.0263121632834308,0.0194707278300539,0.0252811760984396,0.0179136295659714,0.0310039975819588,0.0335808662150183,0.0203356661405617,0.0276872377552851,0.0248622637984742,0.0301855931838932,0.0213898609522698,0.0315467046990558,0.0207259613949509,0.0324971891923325,0.0204630738489014,0.0381505022582536,0.0249014644242818,0.0204777673891611,0.0214785855990424,0.12524838597116
"FEDm_142",0.0170533645081025,0.120777212247443,0.0205234442901547,0.020004511214329,0.0181294741679922,0.0299757565609558,0.041710747320449,0.0253743658424285,0.0453502164781947,0.0351129978363505,0.0246885921985682,0.0189474347109857,0.0241910777754319,0.0184587480542871,0.0315915150960582,0.0343379121034073,0.016846941249949,0.0232631302464464,0.0229214834655279,0.0297837054648159,0.0194351719071865,0.0318953588840379,0.0203490575590817,0.0372382450121425,0.0221741966027377,0.0369167676630079,0.0218550518654192,0.018065332865796,0.0251528997429481,0.147875287065765
"FEDm_143",0.0173134536010975,0.117003612534305,0.0223302648631295,0.0206385797385569,0.0195464609140856,0.0291010060221344,0.0340382901313193,0.0268210641138521,0.0440011169188716,0.034556620059401,0.0263213318911809,0.0207631312463446,0.0224105735821755,0.0195439079784269,0.0301153718593855,0.0358650600127202,0.0185882221708178,0.0279947738544217,0.0241305125160053,0.0261969405993429,0.0204775086994605,0.0306732811997843,0.0187748615416094,0.0395786794496039,0.0184044271637172,0.037492483731742,0.0216342095884319,0.0180974822912152,0.0235331548495567,0.154053616877304
