"quarter","NGDP_dispersion","NGDP_f1_dispersion","NGDP_f2_dispersion","NGDP_f3_dispersion","NGDP_f4_dispersion","RGDP_dispersion","RGDP_f1_dispersion","RGDP_f2_dispersion","RGDP_f3_dispersion","RGDP_f4_dispersion","CPI_dispersion","CPI_f1_dispersion","CPI_f2_dispersion","CPI_f3_dispersion","CPI_f4_dispersion","EMP_dispersion","EMP_f1_dispersion","EMP_f2_dispersion","EMP_f3_dispersion","EMP_f4_dispersion","UNEMP_dispersion","UNEMP_f1_dispersion","UNEMP_f2_dispersion","UNEMP_f3_dispersion","UNEMP_f4_dispersion","CPROF_dispersion","CPROF_f1_dispersion","CPROF_f2_dispersion","CPROF_f3_dispersion","CPROF_f4_dispersion","INDPROD_dispersion","INDPROD_f1_dispersion","INDPROD_f2_dispersion","INDPROD_f3_dispersion","INDPROD_f4_dispersion","HOUSING_dispersion","HOUSING_f1_dispersion","HOUSING_f2_dispersion","HOUSING_f3_dispersion","HOUSING_f4_dispersion","RRESINV_dispersion","RRESINV_f1_dispersion","RRESINV_f2_dispersion","RRESINV_f3_dispersion","RRESINV_f4_dispersion","RNRESIN_dispersion","RNRESIN_f1_dispersion","RNRESIN_f2_dispersion","RNRESIN_f3_dispersion","RNRESIN_f4_dispersion","RCONSUM_dispersion","RCONSUM_f1_dispersion","RCONSUM_f2_dispersion","RCONSUM_f3_dispersion","RCONSUM_f4_dispersion","RFEDGOV_dispersion","RFEDGOV_f1_dispersion","RFEDGOV_f2_dispersion","RFEDGOV_f3_dispersion","RFEDGOV_f4_dispersion","RSLGOV_dispersion","RSLGOV_f1_dispersion","RSLGOV_f2_dispersion","RSLGOV_f3_dispersion","RSLGOV_f4_dispersion","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T1_speech","T2_speech","T3_speech","T4_speech","T5_speech","T6_speech","T7_speech","T8_speech","T9_speech","T10_speech","T11_speech","T12_speech","T13_speech","T14_speech","T15_speech","T16_speech","T17_speech","T18_speech","T19_speech","T20_speech","T21_speech","T22_speech","T23_speech","T24_speech","T25_speech","T26_speech","T27_speech","T28_speech","T29_speech","T1_news","T2_news","T3_news","T4_news","T5_news","T6_news","T7_news","T8_news","T9_news","T10_news","T11_news","T12_news","T13_news","T14_news","T15_news","T16_news","T17_news","T18_news","T19_news","T20_news","T21_news","T22_news","T23_news","T24_news","T25_news","T26_news","T27_news","T28_news","T29_news"
2000-01-01,1.7185,1.2999,1.3127,1.4965,1.0299,1.7191,0.731,0.9379,0.791,0.9729,0.7,0.6,0.6,0.7,0.7,NA,NA,NA,NA,NA,0.1,0.2,0.25,0.35,0.4,8.7384,9.2624,7.7965,3.8673,4.4724,2.0556,1.2272,1.6882,1.7459,1.3813,15.3799,12.3848,10.4709,3.8281,5.5159,6.0551,5.5379,6.7822,8.2737,6.9433,4.9673,2.9434,2.5075,3.0472,3.2564,0.972,0.663,1.3348,0.6561,0.8923,7.7139,2.2216,2.1365,1.3999,2.5919,2.2058,1.2088,0.7727,0.6167,0.7283,0.0201674795253714,0.0313195961971302,0.0660931990836413,0.0222208045890793,0.101235513318316,0.0204565476058524,0.0971874319310156,0.0365911307839146,0.0491677020369001,0.0225759920943735,0.0275825986498145,0.0385582595355661,0.0216205593064981,0.0206172609539425,0.0675186836520432,0.0226518717989843,0.0245206607947782,0.0399948319840672,0.0208408290250531,0.0214960240170314,0.0197675745994637,0.0214574520761744,0.0392972185259596,0.0195028053298823,0.0279856187553046,0.0250529563207934,0.021117936162093,0.0244924435513295,0.0289090177956271,0.0391351687038667,0.0362031105140786,0.0297155995234145,0.0328681114798538,0.0513129490989069,0.0384800721839752,0.0330413117697776,0.025713280173945,0.0343811591438625,0.0261724573237066,0.0381888792522638,0.035470626303862,0.0319937602948094,0.0515430640142629,0.0475114085123616,0.0306448054645486,0.030882689843406,0.0255973041968479,0.0298250867372584,0.030401244609512,0.0285687032830795,0.0405765126259355,0.0314587854708551,0.0324697913235662,0.0250957515794542,0.0335551262191622,0.0509112488027976,0.0262021370622524,0.0320798544883772,0.0319959032083977,0.048893392040978,0.0296771532267563,0.0336542906119369,0.0208378249348184,0.0321815499697865,0.0223696185692407,0.0266041738119788,0.0165446814530411,0.030193686383796,0.0326849205288094,0.0302958017270199,0.0433003152431145,0.047487106786732,0.0197333751290408,0.0402208172275869,0.0450623623391849,0.0270199506260396,0.0416982440178468,0.0279911011275766,0.0398986947407338,0.0308041662156142,0.0266038921134317,0.047837239605833,0.0580286226093322,0.0333712676147533,0.0392861062289515,0.0480620484350454,0.0276616934726233
2000-04-01,1.4226,1.1566,1.0661,1.6577,1.627,0.8196,0.9522,1.2521,1.4401,1.0462,1.075,0.85,0.65,0.45,0.5,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.25,7.1211,7.1043,8.8138,9.4521,4.6136,1.6786,1.4996,1.6855,1.3576,1.3395,15.9342,12.1195,9.5664,8.2223,11.3301,6.8998,8.7701,6.9521,7.1795,7.2192,7.1195,2.6979,2.5398,2.2649,3.086,1.2588,0.6834,0.9544,0.9381,0.9606,5.507,2.8298,2.5526,2.9164,2.1337,1.8205,1.6946,1.3101,0.978,0.9873,0.0204766551903707,0.0317253203944253,0.0576838383722965,0.0213191662695685,0.110874669572893,0.0227712859918243,0.0940422613374334,0.031136047780809,0.0519220839005362,0.0219643487543824,0.0256770098772438,0.0320456496948155,0.0204233135849966,0.0248631166659231,0.0704732790509923,0.0217997470880504,0.0212739588899034,0.0448033937225624,0.0204491640984397,0.0223022874862648,0.0204108870432841,0.0213224328413885,0.0386411081021787,0.0194731194067179,0.0259578056572024,0.0266838901626313,0.020498283439886,0.0283806534273203,0.0306052221956599,0.0369450640144605,0.0347245901238507,0.0320205215825351,0.0324901012661812,0.0519571788521015,0.0389049984553908,0.0375106271134476,0.0257912913901698,0.0324024527080925,0.0252543678846739,0.0427821118448152,0.0477695333469313,0.0270959265496303,0.0484059525090808,0.0436143576202158,0.033638259346264,0.0293681322033516,0.0268515553295179,0.0279467453127404,0.0274278886325043,0.0303709105355474,0.0488178042610654,0.0274537299149069,0.0294643862566951,0.024066166784433,0.0310930396218013,0.0468977405037191,0.0267662387178633,0.0321683273180131,0.0312551977465765,0.0402663657649848,0.0265892923293389,0.0367240786601672,0.0206978310092894,0.0392735600142762,0.0203881938017704,0.028530735057305,0.0169515642840751,0.0295730741570587,0.0298346256185056,0.0312829311145476,0.0339738512197348,0.0449282887136299,0.0197399226301255,0.041145528779052,0.0461191800879012,0.0289976642858509,0.0505702133262677,0.0275175941386598,0.0407800661909532,0.024644129507832,0.0329497434221582,0.050606558640321,0.0539865722021745,0.0317283431014311,0.0423998051732157,0.0484973602443667,0.0300477287784305
2000-07-01,1.1688,0.8679,1.5,0.8685,0.8024,0.6869,0.9634,1.1044,0.9615,0.9364,0.6,0.5,0.4,0.55,0.7,NA,NA,NA,NA,NA,0.1,0.1,0.3,0.3,0.3,16.7317,8.5519,11.8159,7.3724,4.4762,1.4292,1.9259,1.2229,1.0578,1.0991,15.9068,11.2747,6.2359,10.5354,4.6932,6.5569,6.4671,5.5619,5.3006,3.666,5.1001,2.4421,3.0741,3.317,4.2345,0.833,0.5553,0.7469,0.8311,0.7507,6.7369,2.7705,4.3271,1.7,1.7979,1.7882,1.1341,0.8998,0.9002,0.8269,0.0198138599970934,0.0272566284607724,0.0724354873905232,0.0210584596010856,0.113001014193027,0.0203144992181147,0.111656404808997,0.0325453212405069,0.0524870531931317,0.0170731076056503,0.0270519958092684,0.0305241890833356,0.019603945638315,0.0225548189673084,0.0655197563223503,0.0177643155184096,0.0208977109079306,0.0451177925501925,0.0183194702919716,0.0177808071895017,0.0197905915680127,0.0199105993173693,0.038802805638041,0.0195227882672428,0.0253735721997834,0.0292330937675482,0.0209741063427256,0.0240384404065975,0.0295773645051934,0.0318077865664759,0.0307156157447446,0.0252090334111562,0.0415384810669404,0.0518951091818921,0.0477035574867182,0.0305485090785184,0.0259580952355865,0.0322439925027702,0.0254976876002831,0.0494963744622946,0.0388442660879622,0.0272930286693775,0.0514394382371039,0.0383459788079367,0.0335314203909984,0.0311512690077034,0.0235901878098959,0.0308249901537691,0.0286027426270555,0.0281269980856459,0.0632850346989897,0.0294873596253907,0.0319535922269682,0.0233325946906321,0.0290677589040011,0.0419320336233335,0.0231710179771361,0.0334060460387199,0.0350282852284217,0.0367470599428947,0.0286978739753707,0.0338700284397402,0.0192133352419904,0.0418962602630155,0.023581884828939,0.0262917840485713,0.0182138154582664,0.0270862807257123,0.0281667465719173,0.0326044752655359,0.033054541288208,0.0430014500599379,0.0186828914944086,0.0461628125065452,0.0418474000236728,0.0343554880294973,0.0501259311761025,0.025583391209731,0.0452590408109693,0.024654369403658,0.0319256095959714,0.0479657044694119,0.0574465395278677,0.0309857474353509,0.0391453714954301,0.0521987609652801,0.0262071205175819
2000-10-01,1.513,1.0697,0.6035,0.7649,1.1332,1.1,0.5907,0.8143,0.8345,0.9816,0.6,0.8,0.4,0.5,0.6,NA,NA,NA,NA,NA,0.1,0.2,0.13,0.17,0.2,9.5314,7.4046,6.5918,3.0229,3.1848,1.4103,0.9377,1.503,1.0992,1.1207,13.2977,12.0178,14.1054,8.3581,8.8954,7.2237,5.0731,4.3052,3.9747,3.8355,3.7004,3.0518,2.6854,2.4932,2.4861,1.1774,0.5509,0.5907,0.7072,0.4741,5.3,2.4908,1.3684,1.027,1.6509,2.0173,0.8948,0.7051,0.6043,0.8985,0.0194906151554027,0.0281885762287372,0.0652366329658418,0.021474226978134,0.11375867847312,0.021734223589494,0.116612141883505,0.0311348333289534,0.0543077845111537,0.0204036527933697,0.0237115297486071,0.0323701704248177,0.0191811987241613,0.0205441461053242,0.0641411571860389,0.0221448186051685,0.0206954804003101,0.0453291841754985,0.01898059306733,0.0194597083738612,0.0203737936473109,0.0228892336687089,0.0370153868345136,0.0183266941529042,0.025252568238701,0.0258288337624381,0.0187960885939346,0.0243656382225675,0.0282524101600919,0.0359960635835206,0.04156696733666,0.0360461170780466,0.029890850813637,0.0480325982873508,0.0374641995458588,0.0344110122318727,0.0280351343175026,0.0325441501722769,0.0270317744490182,0.0346908467709395,0.0413172407658792,0.0275398411244983,0.0455677662137729,0.0507592287630661,0.0321848621599243,0.0372896785542552,0.0283596059319449,0.0293553293108076,0.0311769900833097,0.0292445268671592,0.0474011412995869,0.0260461622878923,0.0306444824282271,0.0257694524694924,0.0316268793438198,0.0453856377402862,0.0268972687898803,0.0277241912795139,0.0332161221007848,0.0378197312381028,0.0257033272534475,0.0311872269721029,0.021755962617756,0.0339854272193375,0.0243114010044856,0.0246196535906047,0.01836825237203,0.0279871565917353,0.0302952136613617,0.0317846077781607,0.0358476879567156,0.0450533671493956,0.0186013450159823,0.0457618848858551,0.0515694441017881,0.0319111800494023,0.049939323238458,0.0255487499126506,0.0493769538124146,0.0252491743262446,0.0289337865398131,0.0495367171237678,0.0505940149648173,0.0421023231745778,0.0395672952803902,0.0441864349899865,0.025186235077831
2001-01-01,1.2545,0.9754,1.1699,1.1984,1.3196,1.6023,1.166,1.1265,0.8888,1.0096,0.4,0.3,0.7,0.7,0.85,NA,NA,NA,NA,NA,0.1,0.3,0.4,0.5,0.6,11.0601,8.2087,4.4419,8.3494,8.8652,4.193,3.2842,2.6001,2.193,1.8788,12.2801,12.6335,10.1925,11.5827,6.502,4.5462,5.4843,3.5948,3.618,3.7961,4.255,3.0757,4.1222,3.3676,3.7839,1.2114,0.9897,0.8708,0.6698,0.9434,3.8573,1.3537,1.5834,1.2955,1.1694,1.3379,0.8588,0.7391,0.6745,0.5408,0.0217522452041547,0.0253496626856729,0.0493922659434968,0.0211832534842949,0.107533747301878,0.0217899759695447,0.113539789528335,0.0308311889276869,0.0509195859353281,0.021254944237281,0.0274417483643169,0.0370677844254419,0.0205317764527342,0.0211629874758732,0.073429907538332,0.0216884212860642,0.0198693069737636,0.0468424852827855,0.0197847879042519,0.0214493172476508,0.019709475113147,0.0252636664336284,0.0334621243141481,0.020445363132762,0.0274818702941546,0.0247093716155966,0.0228103849495125,0.0272078058978714,0.0260947560802915,0.038305502957467,0.0378451924300566,0.0304677440207246,0.0296303726123859,0.0480510257715512,0.0367530893456751,0.0353666144175837,0.0265117950575314,0.0341052048565866,0.0264524488901588,0.0438553536824257,0.0388106843577903,0.0283919711224412,0.0484802775567924,0.0475985838717969,0.0307355763080878,0.0305887671637497,0.0281242994818894,0.0289310255498811,0.0305268522376477,0.0317610987413731,0.056083131409588,0.0268028639091358,0.0295293560152996,0.0245832887728593,0.0276243917110453,0.0518024984423847,0.026447893096456,0.0258330962096349,0.0319872776488282,0.0436471164611782,0.0215555252935577,0.028041507717372,0.0205712998053045,0.0318823246046845,0.0244453570732005,0.025696306908547,0.0181693782818187,0.025318934611755,0.0278061425201754,0.0322850861589175,0.0452406109461607,0.0487043984565067,0.0182605969471595,0.041988861923168,0.0433973500241843,0.0326431078513116,0.0493352911232358,0.0242075443831075,0.0519049864063812,0.0254500326780145,0.0287996433222063,0.0410634071159332,0.0559526081350369,0.0528227157015989,0.0391736926543769,0.0426976909523817,0.0269512042938971
2001-04-01,1.0868,1.3,1.7262,1.0001,0.8422,0.7393,0.9875,1.231,0.9388,0.8,1.1,0.8,0.8,0.8,0.7,NA,NA,NA,NA,NA,0.2,0.3,0.3,0.4,0.4,7.5176,11.4361,16.8652,5.4259,7.2389,3.0045,3.3146,2.8235,1.6976,1.1405,14.0248,11.8277,7.9085,7.8289,5.3322,5.8147,4.3246,7.3355,4.9065,4.6237,4.5573,4.6414,3.6199,6.1114,4.9666,0.9581,0.9375,0.8081,0.8541,0.9011,2.1783,2.0765,1.3356,1.4063,1.4334,0.9939,0.5793,0.6191,0.6948,0.6396,0.0218419748474252,0.0375755123582131,0.0571857476930384,0.0234043511936144,0.105739481082289,0.0217452795760231,0.100050294985069,0.031769724158886,0.0498737216057511,0.0205756733741983,0.0273371674137747,0.0357417361425523,0.0220462962564936,0.0216103212375021,0.0782491294517852,0.0204882178179385,0.0206897851883987,0.0419176638500006,0.0201594981792589,0.0205485034969233,0.0199434409509029,0.0216374054120647,0.0370717672162762,0.0179371916958639,0.026007533972312,0.026777542717614,0.0212050308208093,0.0255707707312767,0.0252992365737449,0.0465585041167772,0.0364453301399017,0.0303419417779803,0.0305756410546923,0.0482474400360483,0.0418202995077403,0.0350905277146998,0.0247710843654497,0.0342216696478792,0.0295021151846422,0.0428961784332425,0.0387622234849971,0.0328084350039474,0.0479616950560189,0.0447663348503111,0.0292901090841379,0.0313389051492817,0.0270904236466785,0.027017178361727,0.0314302617286675,0.0289469468333679,0.0447934511146012,0.0278857225347054,0.0296694009497782,0.0253391622753902,0.0336953180812635,0.0427543931438484,0.0259750323924182,0.0300042743298064,0.03054037081691,0.0415737187142305,0.0233366248310486,0.0305263949041625,0.0209839934203594,0.0335156412076871,0.025707474747671,0.0284185880461124,0.0198577046881673,0.0279076948161814,0.0286786651952269,0.0304746401690398,0.0416656406586094,0.0406528236955442,0.0188842034202989,0.0398290460770635,0.0429877986049264,0.0328515578452161,0.0391818409517986,0.0310472124205575,0.0509262824445072,0.0271263108182057,0.0301099145012366,0.0482415439971612,0.0551842501945452,0.0404697876783277,0.0376820949262848,0.0515519250532279,0.0300862551556922
2001-07-01,1.0516,1.1632,1.1467,1.0934,1.2201,0.904,1.0449,0.7043,0.9446,1.0419,1,0.7,0.6,0.7,0.6,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.4,13.2923,19.6346,12.8036,12.8434,13.7662,3.6579,4.5271,2.839,2.1029,2.0125,13.1874,9.6817,10.3504,6.0109,6.0519,2.6068,5.7187,4.4849,5.3107,2.8944,4.7754,6.2964,6.0779,5.6853,4.3814,0.7733,1.2042,0.7523,0.7,0.6896,1.9045,1.5558,1.4568,1.3271,1.2776,1.6755,0.9503,0.7816,1.0497,1.0507,0.0210760792963193,0.0287018584348225,0.0469379828787495,0.0219657099653128,0.112363309891375,0.0225066214981712,0.0862441052161751,0.0252973617432585,0.0577384405133061,0.0255226146141264,0.0312323497582434,0.0343954531501179,0.0252478785130688,0.0219648576569912,0.0632202628154122,0.0244986970342072,0.0219771984923267,0.0495577024837607,0.0232776861840568,0.0246401010728293,0.0227327191860919,0.0198728418398338,0.0324256056367431,0.0212921523591867,0.0291430729033788,0.0363341773159006,0.021067378533458,0.0222118236687738,0.0265539573440026,0.0403532391011618,0.037623571730168,0.0360708132673616,0.0288264923104528,0.0443665084532941,0.0345810018212859,0.0383680248955499,0.0266281451468426,0.0302839173172226,0.0240579250343581,0.0423880642345378,0.0382929442823276,0.0274655075602072,0.04806572252656,0.0790691640958808,0.0276418953699422,0.0293224296665678,0.034018892146811,0.0292983208286105,0.0293175821489839,0.0276895327499476,0.0386688222428861,0.0240127362783473,0.0282410890396514,0.0264788600293205,0.0291966399916414,0.0462838999066532,0.0256946231073501,0.0276936347160762,0.0294932240982649,0.0340282610654809,0.0202466671627502,0.0331961142222051,0.0195936822593411,0.0365339640595626,0.0253265652833769,0.023436399555775,0.0188624821349329,0.0251568535423271,0.0275844091876262,0.0329587804057026,0.0419301475573607,0.0445996159032802,0.0186579567487496,0.0399462565472091,0.0399299280748567,0.0368853224210487,0.0494235072070703,0.0250127316811271,0.0522777379371503,0.0238186070716198,0.0339142753515926,0.0495007501196093,0.0532007761271195,0.0510564413312458,0.0358150795418114,0.0489820623472928,0.0286314010545104
2001-10-01,1.8406,2.8918,1.1356,1.4631,1.4615,1.2034,2.1709,0.865,0.9842,1.4248,0.9,0.7,0.6,0.6,0.5,NA,NA,NA,NA,NA,0.2,0.2,0.4,0.55,0.7,29.5087,23.6151,22.339,25.8104,20.5885,3.7734,4.5628,3.7819,3.0136,2.6676,16.0032,12.9493,11.4995,12.8433,12.1401,6.2693,10.861,8.411,7.3823,7.6365,5.4431,5.8636,6.3027,4.9981,4.2697,1.6236,2.3338,1.5694,1.3722,1.1032,3.4939,5.2953,3.8351,3.3741,4.5126,2.2097,1.2124,1.0048,1.8311,1.886,0.0212140180396834,0.0350383496028583,0.0447537856102929,0.0226526497539035,0.113744987072567,0.01954699289116,0.0743473970824807,0.0290087136524848,0.0505957676974799,0.0244488149508192,0.0272484234459358,0.0350589132234739,0.0268639524370215,0.0214411244385749,0.0730740873727953,0.0216924844629339,0.0218925227128617,0.047976376156822,0.0202891396631561,0.0215695444209499,0.0219160578980202,0.0227087253229375,0.0386896903049653,0.0233337627144694,0.0275839573323061,0.0398587956695802,0.0222679116023342,0.0246342822881986,0.0265487721789343,0.0363399899144747,0.0383481930563301,0.031217765242395,0.0339195396191314,0.0467253860252983,0.0360266631191254,0.0285805594463806,0.027998717215515,0.0324997551479381,0.0322540750409055,0.0460261456454602,0.036870833866579,0.0284687629886337,0.0492865653269079,0.0437727523011083,0.0309119216908819,0.0310946276726659,0.0277116290929574,0.0284687340561527,0.033423642704558,0.0269028577660927,0.0520413788499965,0.0337111267558843,0.0333795149604523,0.0244611507331473,0.0323510465977916,0.0475133291558611,0.0240795589832756,0.0256137770240997,0.0371823472673733,0.0306089088485943,0.0188957381926635,0.0306174240707972,0.0192761106280082,0.0342395020752626,0.0199168708339561,0.0240701496795574,0.0180160866885742,0.0264504539697979,0.029945369436175,0.0313980929208053,0.0491944638519014,0.0471273258713204,0.0183919125318177,0.0461630649662686,0.0449240430700913,0.0304654199878435,0.0548471274996201,0.0231854790690944,0.0511880994841877,0.0266040045636114,0.0291722428095668,0.048719210749978,0.042484775471818,0.0549535334203698,0.0395377262770104,0.0400114876052073,0.0324130281587283
2002-01-01,2.1504,2.7319,1.4,1.5813,1.387,1.8,1.7063,1.3278,1.42,1,0.7,0.55,0.5,0.4,0.4,NA,NA,NA,NA,NA,0.2,0.3,0.4,0.6,0.5,15.2836,12.8531,19.9967,21.6365,13.3704,3.2012,2.899,3.0671,3.1688,2.136,15.8397,9.0414,7.7325,5.4782,6.2393,6.0471,5.6682,4.1881,3.2559,4.1158,5.4919,4.8293,4.1624,3.5795,3.1041,2.8076,1.4386,1.1478,1.1257,1.1158,5.4304,4.3043,2.7766,3.6609,3.9465,2.3854,1.4302,1.491,1.409,0.9925,0.0211027090336217,0.0282805479014831,0.0463945073310385,0.0217604642687297,0.113588838372763,0.0201351102670231,0.0910295497263042,0.0265447116303261,0.0543242020549803,0.0214729319371562,0.0267541172811127,0.0320491165884656,0.0245062305838072,0.0227895139997162,0.0678871766050708,0.0218404443634744,0.0202781194850938,0.0527550714037048,0.02128093240624,0.0217152888150028,0.023908156280848,0.0225377980776767,0.0388157949406478,0.020030627502935,0.0243413635114656,0.0363486508907861,0.0215289700423783,0.0258249334983047,0.0301741211998437,0.0369344471194424,0.0384974725455033,0.0301504711250713,0.0281010687780781,0.0473725150704798,0.0391269668049252,0.0338016886076908,0.0286715856588147,0.0361185011503113,0.0259711944166254,0.0430823701707083,0.0345607547295133,0.0304466393031968,0.044696308294602,0.0462982262835569,0.0305658472544201,0.0314628956198408,0.0303659922642335,0.0278330666151213,0.0282437417528019,0.0324998341768583,0.0501762969930316,0.0259430465472153,0.0305298932293934,0.0266321986821276,0.034478654911357,0.0503183747432541,0.0275232536353989,0.0295966935164265,0.0383762464588798,0.0286849265635438,0.0198498525260994,0.0288436730016604,0.0191028980784486,0.036632851920965,0.0214369126454554,0.0271874610648733,0.0182422167355672,0.0253966997661159,0.0295271020885832,0.0289399741201212,0.0491803945463498,0.0429999155300787,0.0186974176555246,0.0487852655753397,0.0479118924350788,0.0283908955683555,0.0520629773951672,0.0248262729541577,0.0502302255980235,0.028322021491609,0.0327122392839938,0.0496378061500601,0.0455405226189204,0.0396930134113097,0.0461282448921987,0.0447203344305817,0.0279397454929379
2002-04-01,1.8798,1.8286,2.0069,1.6406,1.1,1.2691,1.4378,1.3906,0.8805,0.7543,1.5,0.5,0.5,0.478,0.5,NA,NA,NA,NA,NA,0.2,0.3,0.35,0.5,0.6,20.2341,7.1421,13.1345,10.6041,11.9497,2.6976,2.0688,2.6386,2.3292,2.4769,13.5459,11.9877,6.2093,6.449,4.2482,7.7553,4.5641,4.5277,2.1842,2.6902,4.5639,2.6003,3.5978,5.0144,4.2108,1.2384,0.7201,1.2793,0.9331,0.7188,5.4377,3.3869,3.5725,4.0452,2.7732,2.2664,1.1303,1.3364,1.0407,1.267,0.021678933429455,0.0277184690797061,0.047831116604002,0.0238057751859172,0.107928164502571,0.0213344422861194,0.0976328498588059,0.032787067903152,0.0527978870516843,0.0216186015828007,0.0270906583858204,0.032796949155059,0.0256238861095879,0.0217793103966494,0.073562343766202,0.0266588529386458,0.0224347440063319,0.0434394685663736,0.0196954763505684,0.0201274123108909,0.0207244687656497,0.0214180960982977,0.0357103058302431,0.0219908474437032,0.0248878209915068,0.0302156112528347,0.022173547633304,0.023911968745305,0.0306249237688127,0.037933858881422,0.0307879854186594,0.0252982130180743,0.0325702430409973,0.0453790662074578,0.043735156901067,0.0279649744325556,0.0255652640605106,0.0299995019885729,0.0269272813157947,0.0484067459232348,0.0356764202945867,0.0281185645114304,0.0466991228234355,0.0368143756325628,0.0362617114083015,0.03127849934781,0.0264326355758999,0.0304262061696933,0.0297194329784222,0.0366191061232362,0.067391904658427,0.0255119502685867,0.0305799020001927,0.0253801578010169,0.0288543403031586,0.0570515624498587,0.0255769921651369,0.0270388242998974,0.035662506040792,0.0266711016387996,0.0216866671040246,0.0299528655315131,0.0191861466496528,0.0411907877244938,0.0222175730684072,0.0256530200214603,0.0175436730692101,0.0315229799714699,0.0337094538790211,0.0336274454324869,0.0378265342437108,0.0447686174081885,0.019822673341371,0.0482603839801657,0.0422479012295173,0.0281552639510669,0.049566133017268,0.0261773145594059,0.0470471024339532,0.0260481202567184,0.0301310486815714,0.0509910885865816,0.0531006247401955,0.0391818360582793,0.040701010168986,0.046443908130373,0.030906219081316
2002-07-01,1.4122,1.4668,1.6379,1,0.8106,1.1381,0.9612,0.9026,0.7213,0.7299,0.8,0.5,0.9,0.4,0.7,NA,NA,NA,NA,NA,0.1,0.2,0.3,0.4,0.3,28.2665,10.5947,8.4632,7.7301,12.5652,2.5564,2.104,1.7265,2.0265,1.9646,12.2312,9.5718,10.5828,7.3169,3.3854,4.1504,3.4397,2.9048,3.9995,3.2566,3.7449,2.0548,5.1017,3.9378,6.2998,1.3438,0.9751,0.8337,0.5797,0.6686,4.3135,2.2087,2.8668,2.8201,3.6249,3.267,1.3881,1.2768,1.4239,1.1998,0.022183252089191,0.029701882894827,0.0466929738426455,0.0216808668203826,0.103443415657861,0.0217456796917276,0.0983180736323846,0.0368751187605433,0.0574357963765071,0.0230523770503534,0.0284072445955087,0.0324991877644651,0.0259833377128308,0.0219465077609402,0.0642168801041708,0.0221713188518683,0.0205006780015726,0.0483730169953223,0.0209374811373502,0.0212456293200316,0.023466665807574,0.0249053100962745,0.0381571360779476,0.0194822535183252,0.0237348915047834,0.0268116161198807,0.0240840532819576,0.0243710966599825,0.0275762578727905,0.0334144570034686,0.0359358368042324,0.0290121502775942,0.0331158425700984,0.049496515069539,0.0352567065658312,0.030738090925783,0.0269799671656105,0.0332309646552763,0.0289234969230258,0.0407142770263456,0.0357622026705367,0.0270828077673998,0.046939249046592,0.0522416190921291,0.0332340705600964,0.0301694435731832,0.0251976360765774,0.0306428988945882,0.0370642509252526,0.0288761940754872,0.0524701526348467,0.0309071598403664,0.0337289659735799,0.0274699949869275,0.0322723547110381,0.0480027689725816,0.0245106779192813,0.0266092472927309,0.0346833364326203,0.03021703389114,0.0200891495360744,0.0306415972192415,0.0201376229213621,0.0371875963211367,0.0214083210713696,0.0288836125937867,0.0167233426708764,0.0251352141810526,0.0310673919336508,0.0324746939966301,0.0319517890768203,0.047894485166666,0.0188592515431467,0.0502380658031755,0.043140359046258,0.03254519571651,0.0517899411098692,0.0248721499158617,0.0455610134011042,0.0262288864135019,0.034342108158513,0.0466040404130936,0.0490236195942836,0.0425280072472356,0.0464738044697573,0.047544373190864,0.0317539969643983
