"series","quarter","dispersion","fed","news","dispersion_mean","fed_mean","news_mean","dispersion_sd","fed_sd","news_sd","dispersion_std","fed_std","news_std","period"
"CPI",2002-04-01,1.5,0.0434109664775984,0.0210040359615348,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.924849532505358,-0.750763531207653,-1.03551518428182,"38"
"CPI",2002-07-01,0.8,0.0433080659207659,0.0273276859885907,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.290344597487604,-0.760862889405835,-0.275861526197681,"39"
"CPI",2002-10-01,0.5,0.0366539828169841,0.0212918678554127,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.811142081770302,-1.41393971244952,-1.00093823107251,"40"
"CPI",2003-01-01,0.6,0.0486677894415829,0.0263629376114313,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.637542920342736,-0.234823290144091,-0.391755769349056,"41"
"CPI",2003-04-01,1.2,0.0415520726216364,0.0256274757614067,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.40405204822266,-0.933207975452281,-0.480106054763676,"42"
"CPI",2003-07-01,0.8,0.0397341889467541,0.0232108195822794,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.290344597487604,-1.11162740252262,-0.77041650821242,"43"
"CPI",2003-10-01,0.6,0.0451639217380393,0.0255213717514597,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.637542920342736,-0.5787166188726,-0.49285222176356,"44"
"CPI",2004-01-01,0.7,0.0502170856654648,0.0253553102579607,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.46394375891517,-0.0827648562373432,-0.512801020394671,"45"
"CPI",2004-04-01,1.3,0.0620543702233129,0.0324653379924738,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.577651209650226,1.07902649381507,0.341319393368516,"46"
"CPI",2004-07-01,0.77,0.0578827491469662,0.0374400234327393,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.342424345915874,0.669595322458905,0.93892330508832,"47"
