"meeting_id","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30"
"FEDm_108",0.0391998467263236,0.0300918294641844,0.0279354930629164,0.0180529216433023,0.0242059638736337,0.0226353169200192,0.0190173269244931,0.0210597760585481,0.0197389951297841,0.0216922199146481,0.0172905630570994,0.14606654702102,0.0232523679649016,0.0262857841726519,0.0217102595729611,0.0715407364717434,0.02283957589013,0.0205730373744119,0.0196891058059561,0.0234083971759594,0.0259433362424698,0.0217028524096267,0.0262250375158762,0.0280811544862782,0.147919335342276,0.020133640585784,0.0277808208433684,0.0223418708647155,0.0229354546788325,0.0206504328060851
"FEDm_109",0.0393302884515311,0.0340506704855702,0.0253424858943568,0.0210572393302927,0.022570897276826,0.0230622464865245,0.0193249287500983,0.0206809479075444,0.0182185226916229,0.0196431795761249,0.0190237684475601,0.13043354762261,0.025623898937407,0.026206402075071,0.0217930998683457,0.0699384092354266,0.0223427605205406,0.0223624014405524,0.0233043423639795,0.0225743116254765,0.0229805603147466,0.0205042065628374,0.0239538600660628,0.0245506349508985,0.16636140475223,0.0172479505363693,0.0306382513627244,0.024433276007879,0.0229232596136015,0.0195222468451889
"FEDm_11",0.0337205125853181,0.026775042893582,0.0242622861548734,0.0200122806466628,0.0261492202049653,0.0224913924689836,0.0195727896255658,0.0226377886632896,0.0206923945636358,0.0176854497039092,0.0194647605299141,0.160393416716706,0.0231784211973541,0.0284365561895611,0.0203605078566932,0.0508852960717676,0.0237242953061205,0.0216499683682323,0.0205822444190258,0.0292366413292038,0.0194859642017684,0.0195834913982105,0.0303666809086541,0.0327046318192623,0.152462780924964,0.0182766416603256,0.0276674999741156,0.0221784897661064,0.0199367015875186,0.0254258522637109
"FEDm_110",0.03299042014863,0.0336909302298748,0.026055785460627,0.0192703769165331,0.0278480681779922,0.0215006419965868,0.0184264236954399,0.0209501374118356,0.0208831659772684,0.0268475655279676,0.020625553235604,0.132047538824977,0.0255833531264354,0.0232442710642851,0.0221426166758284,0.0625800078229934,0.0258027767452513,0.0222532695260383,0.020537866549582,0.0263731331279663,0.0197946699662514,0.0236815484855979,0.0275653236006176,0.0292142798915521,0.153262832652499,0.0193349389626479,0.0291998375056922,0.0231189932623993,0.0224997526694308,0.0226739207615956
"FEDm_111",0.0315282689154313,0.0362054594388808,0.0255144948575076,0.0195311605526381,0.0263529533281985,0.0220944479127098,0.0196399665344321,0.0201585677772449,0.0208742970969887,0.020073158548035,0.0222130873480596,0.133963104507678,0.0246517664860674,0.0275463059104128,0.0196837447301087,0.072145899802869,0.0198307051707747,0.0202095529156544,0.0189948053315204,0.02438356650841,0.0203417666966923,0.020524292783491,0.0249501867276059,0.0307377851486558,0.164695216497843,0.0184501166673957,0.0295095940381011,0.0245263206829688,0.0205870030351168,0.020082404048509
"FEDm_112",0.027089038230818,0.0329671469511912,0.027808022675402,0.0215797836512259,0.0253201334344307,0.0225133794965708,0.0203379659660382,0.0191986056086116,0.0199516174063438,0.0227636768150343,0.0189621269790941,0.131055160383903,0.0207943699879256,0.030567513530299,0.0208101759915616,0.0597510426657235,0.0242406432512282,0.0225051912070806,0.0225202581850892,0.026702551119457,0.0221395268823729,0.0193093333134224,0.026579158594841,0.0281984551021079,0.172969967141238,0.0187352986196087,0.0338358572822847,0.0212796785604164,0.0202612865725889,0.0192530343940906
"FEDm_113",0.0307876488233325,0.0310934293066324,0.0245356669763762,0.0188871441603655,0.0226170418631773,0.0228322553798519,0.0201727446916886,0.0185756189525932,0.0210188303549933,0.0214813849581388,0.0200777497538804,0.13372071591407,0.0234402465278646,0.0301029491838096,0.0256459383644633,0.0565267066782531,0.0234605134142152,0.0199406009574399,0.0244445638896909,0.0251783244946067,0.0205438059327789,0.0199760448734806,0.0251724838191564,0.0306266629556704,0.167445923912762,0.0189750464496969,0.0316941740948595,0.0270935691682946,0.021731038279224,0.0222011758686328
"FEDm_114",0.0276972467929815,0.0472969305317928,0.0246368547891102,0.0204644948449185,0.0265160846750822,0.0223994984641813,0.0204853064429626,0.0199410640583467,0.0186442446390053,0.0222866040692303,0.0184205977121493,0.140046945740513,0.0211444757527409,0.0269195305695082,0.0201569805491619,0.0611156614478654,0.0292425524826112,0.0203868163448692,0.0197802729442019,0.0263793757061013,0.0224412154000333,0.0238988825909661,0.0271833828027239,0.0263725008339062,0.153936227088465,0.0207865567331315,0.0283416096000294,0.0232140070351047,0.0207315528807,0.019132526477607
"FEDm_115",0.0309142718760635,0.032642375062345,0.0270437610171623,0.0201091155436592,0.0270732112597692,0.0182499665376995,0.0205116298836573,0.0187423916477573,0.0171958225341427,0.0246297295583234,0.0174527817256105,0.147707123543199,0.0208237168074309,0.0229576623723136,0.0195731652741869,0.0582779863611631,0.02600049912628,0.0226900199393942,0.022939277631363,0.0276814789649084,0.0208791014100376,0.0207490291863901,0.0315667614796848,0.0312202676939915,0.156121441902729,0.0190550030733742,0.031580909908137,0.0238514324300671,0.0206060245493491,0.0211540416998113
"FEDm_116",0.0300506049977172,0.0375390098118311,0.0299811899163985,0.0202926616821974,0.0243970245754006,0.018344710152396,0.0173148590098222,0.0204860466228487,0.0173464061025982,0.0184846839922127,0.0184031063479054,0.156721355423587,0.018151363391868,0.024573641925521,0.0168905873070444,0.0596645336829396,0.0236753910723826,0.0201675720487551,0.0200034276555174,0.0268773096290768,0.0199894786193173,0.0169740133116655,0.0258306660790482,0.0286868040192854,0.179590542986773,0.0182045303293349,0.0287896131864806,0.0222424840464804,0.0195328127021273,0.0207935693714677
"FEDm_117",0.0273973931935197,0.0462402020064087,0.029790919175509,0.0193805142876525,0.0260181187355903,0.0198787030555742,0.0200955285256603,0.018263404683524,0.016828993039184,0.0193975475296537,0.0186139249945568,0.147203553261151,0.01797495045562,0.0243940380837566,0.020888136890687,0.0547612917615825,0.0308854525773502,0.0207163961877769,0.0179676646604355,0.0285878430102347,0.0237264699181053,0.0211636204979919,0.0301002711039213,0.0286234087102143,0.155747081106616,0.0184259665014004,0.0257454888106155,0.0251273016971449,0.0200633077053088,0.0259925078332543
"FEDm_118",0.0367518768333675,0.043693216823917,0.031155380822665,0.0192935780893586,0.0289041242125388,0.0200025532896276,0.0195615828922675,0.0181628238761053,0.0202126666312818,0.0203270662223363,0.0209326572165818,0.147797290653577,0.0196767466956303,0.0275347944717307,0.0208660988281901,0.0426745120981813,0.0318504319266751,0.0201142811861873,0.017954047093063,0.029323585151739,0.0234742726796909,0.0208501677589439,0.0296011507550387,0.0270971399232794,0.131277537818334,0.0183709202425735,0.0292142235974662,0.0209628302497158,0.0169096091649668,0.0454528327949702
"FEDm_119",0.036582999844487,0.0375902439668213,0.0294558613427663,0.0219883677569516,0.0245556780158025,0.0234484638959732,0.0172044356821154,0.0173746152175495,0.0186323060397255,0.0192766194229677,0.0208751553190431,0.161405721473393,0.0223643225728006,0.0222281678077106,0.0186709662013694,0.0579654052865311,0.0272780280776176,0.0208491243679693,0.0189870663643037,0.0275270813430019,0.0197838204340068,0.0209764701754316,0.0290469755117818,0.0223738186828619,0.148387960443365,0.0169805155616268,0.0253487944483675,0.0221646575686836,0.0193613196747248,0.03131503750025
"FEDm_12",0.0374199703347563,0.0223629747808292,0.0255859318197511,0.0196681483934718,0.0228513241393332,0.0206062567928072,0.0181633159170307,0.0184922328018543,0.0203249911117417,0.0189994787823056,0.0187413180112687,0.185800642203386,0.0244887254721923,0.02632756284014,0.0200609084957516,0.0530066031319103,0.0224453525043483,0.020319417568589,0.0212925272260736,0.0255177033823847,0.0200624916149811,0.0215565897593826,0.0367015680153793,0.0268903084057782,0.140336797723064,0.021671507769022,0.0279045700764621,0.0200094961740916,0.0186418750879984,0.0237494096639143
"FEDm_120",0.0287163673954026,0.0362890494674845,0.0269483745957752,0.0206327653739181,0.0273330609547027,0.0236359791469958,0.0186780142893689,0.0161163516825064,0.0167490920027595,0.0194915884060614,0.0189785883995206,0.144342679573671,0.0262851321045824,0.0259091201613442,0.0181809776931917,0.0670137706087155,0.0270706146350849,0.0201330376388106,0.0183698726391562,0.0323280291658877,0.0195768765888273,0.0177408808262309,0.0282899603638173,0.0229534034460398,0.146400977564341,0.0179622645664147,0.0289019749585479,0.018782935720242,0.0201161729007062,0.0460720871298931
"FEDm_121",0.0403575656979361,0.0410548284756887,0.0298230528858724,0.0216086359075335,0.0268691275290455,0.0200326116958469,0.0198960928513364,0.0185094312567734,0.0193161110260483,0.0194860378446302,0.0182905141641569,0.139424359169363,0.0210395407844882,0.024435006742725,0.0259165167057907,0.057074247118439,0.0262670970521339,0.0215657068817099,0.0180160489358914,0.0342569134008586,0.0220935773783136,0.0196976793293466,0.0261845905925874,0.0250488541604431,0.14505214594637,0.0201373787170611,0.0260947478678603,0.0219790494612167,0.0195449465856523,0.0309275838348814
"FEDm_122",0.0364887406253856,0.0426925594592451,0.0350082384974379,0.0198601240629433,0.0252539036092198,0.0195446942935689,0.0195784361962384,0.019718802995877,0.0198760080542372,0.0204974859707146,0.0198679955281747,0.136727424247091,0.0202447999294503,0.0233810814925329,0.0191201798094455,0.0679077364204038,0.0274548467631885,0.0210169057151946,0.0195821047809025,0.0381241285093529,0.0206411862235977,0.0201695295993586,0.0329168853477059,0.0252375632477833,0.118687154959338,0.0191263495614817,0.0292818405951736,0.023691430875881,0.0205503471086731,0.0377515155204031
"FEDm_123",0.0363614754089364,0.0344071148789534,0.0340820869506291,0.0202247011713494,0.0248949122312871,0.0235478210881079,0.0225832588218894,0.0186381604645736,0.0192184881429027,0.0183807184886803,0.0175268036200052,0.173231134206272,0.0196676631009465,0.0235469080716557,0.0259076155841641,0.0672565902311934,0.0277179522753804,0.0181252660228636,0.0189069702504195,0.0264522101839156,0.019774968973213,0.019192984893402,0.0275166590796557,0.0244980225537452,0.11624102528853,0.0179370975075677,0.0302564453926568,0.0217915774891265,0.0196139941162238,0.0324993735117543
"FEDm_124",0.0304969596619765,0.0371332872876389,0.0393705354055563,0.0197153733585509,0.0259250066714209,0.0215894504466711,0.0194092661238883,0.0185957379098352,0.0176210259018929,0.0192040083375216,0.0188668439855436,0.155941900887306,0.0205541299438787,0.0263953411842518,0.0198795144018861,0.0697397701109342,0.0264767754819766,0.0251563908431002,0.019097670678409,0.0288425566154654,0.0216224344611599,0.019655290023355,0.0277349974182505,0.0245045638505349,0.123453607075993,0.0182111605122107,0.0261668460832609,0.0241623332386916,0.0187316114119243,0.0357456106869146
"FEDm_125",0.0321120866483285,0.0393272104529044,0.0351537093837308,0.019859315248758,0.0281616605980532,0.026139078482953,0.0203372781909335,0.0183910444296854,0.0230954773023685,0.0206968173862633,0.021671960677607,0.128359270362104,0.0202693058168831,0.0226047681594533,0.0221195292236105,0.0774496038328686,0.0264120740321201,0.0250424902198849,0.0199324280266204,0.0268892914162376,0.0208619630835515,0.0188644692234199,0.0266419787589024,0.0278467284236781,0.129292274532919,0.0201096510465573,0.0291175182601061,0.0204806373909733,0.0186627644117504,0.0340976149767743
"FEDm_126",0.033333935715322,0.0392132808462833,0.0356948555123343,0.0224188587208683,0.0302932937624084,0.0248225423668547,0.0216403915948516,0.0207080371683296,0.0215821809284722,0.0211413115748002,0.019609670169148,0.124410899020699,0.0220305391310325,0.0251454713467558,0.0236572642330023,0.0604994455935215,0.0280759579010468,0.0232254797872917,0.0209133103232952,0.0301632966168387,0.0230645743655746,0.023277992554311,0.0305353761967491,0.0264068307702389,0.106587738535642,0.0212405476872615,0.0294244534017462,0.0252628069209414,0.0235907210649386,0.0420289361894418
"FEDm_127",0.0403750674820423,0.0314487374017733,0.0398547403786507,0.0237622483858778,0.0280583234153623,0.0247225983625202,0.0203253091794679,0.0182580905055121,0.0200659394011945,0.0177119287619443,0.0226274021207059,0.129549423145582,0.0247780845689458,0.0240801111050406,0.0201180382940836,0.0488895796879828,0.0378512715487317,0.0217426100132612,0.020092307746096,0.0300189252190196,0.0206611252471869,0.021188336365374,0.0325984332594523,0.0244488163635327,0.101601188542903,0.018714185754009,0.028296981433417,0.0219233200372804,0.0199021117558482,0.0663347645172025
"FEDm_128",0.044448444135471,0.0343314606830097,0.0437321913130147,0.0201116702883971,0.0275247723267644,0.0192356876530635,0.0174397745401096,0.016522794712662,0.0187860365499934,0.0178441054578281,0.0179069798799642,0.163113065191252,0.0231154030121746,0.0242769204578656,0.0216839469870925,0.0488290860185946,0.031267045131113,0.0200958958384583,0.0202530709767854,0.029151886328304,0.022692414970534,0.0201971250859647,0.0258765806821599,0.0229632770459538,0.107624272563368,0.0199474035391918,0.028252980449172,0.0196851781936829,0.0194006063771562,0.0536899236108988
"FEDm_129",0.0338067587109065,0.0421007730695124,0.0470832650768481,0.0210333141926901,0.0270825646654792,0.022871481188077,0.0194350130028971,0.0187944492269895,0.0221332073606759,0.0204661365922205,0.0195966264719965,0.1296623773134,0.0226103722363616,0.0212227680687251,0.0335245197912553,0.0438655424216195,0.0292545855834419,0.0214603189725015,0.0209792698413989,0.031659563026348,0.0215436122951692,0.0210498997173889,0.0275922676616951,0.0256648645266283,0.108583734220911,0.0221530090168955,0.0268114468022354,0.0232813249951336,0.0183257752840229,0.0563511586665755
"FEDm_13",0.0362402299219575,0.0283781902788612,0.0210022736405586,0.0222752681561283,0.0252956428193622,0.0220965232760485,0.0185208438014699,0.0204938905092244,0.0181804627912498,0.0212509349259082,0.0205166702394364,0.15958585465303,0.0242180018740611,0.024292863310888,0.0214579549119135,0.050643103309305,0.0269540924425037,0.0204723430432038,0.0189761275828306,0.0246169620310379,0.0203005006527079,0.0232511215430055,0.0290225184133544,0.0288418673344493,0.155821902329635,0.0195833753225527,0.0282851272922525,0.0223133902590674,0.019647884355898,0.0274640789780992
"FEDm_130",0.0292870915177452,0.0419401649604668,0.0471494505194359,0.0237405135205054,0.0297838802031405,0.0215945173074864,0.0216616201679347,0.0192926241445753,0.0177137529533172,0.019502536361064,0.0211435941920405,0.121235276817306,0.0256938342305589,0.0240622093513404,0.0216005983120285,0.046077992764508,0.0300332900000938,0.0220243173556464,0.0218646368583742,0.0341800571277578,0.0193062385157755,0.0218255971995413,0.0277173755957387,0.0287747712892813,0.116406944243754,0.0184753592262946,0.0290036300302858,0.0253581972621404,0.0205813393789914,0.0529685885928709
"FEDm_131",0.0260209285507828,0.0361173526541708,0.0482906299753867,0.0212972516290036,0.0291201632832349,0.0222838484920504,0.0195108803099045,0.0203141039661441,0.0194204068211207,0.018767517495882,0.0226929517411883,0.14551414929755,0.0247936196298272,0.0207111108638489,0.0216380574204159,0.0382950360104823,0.0309362517417708,0.0230342303996035,0.0227249833626333,0.0312310811388822,0.0198371762436965,0.0189751946071771,0.0258676937775605,0.0321702032327445,0.117349223490281,0.0202904005317787,0.0296243170594712,0.0243302536933503,0.0198764753186144,0.0489645072614433
"FEDm_132",0.03107974462589,0.0390939949556521,0.0445267299048376,0.0241704273745802,0.0305946363843139,0.0207805883437688,0.0193151243137453,0.0197116167273102,0.018762758690866,0.0186564055880277,0.0177195100030299,0.138478760147425,0.0215553774462306,0.021841392665938,0.0229381663707663,0.0460994670901763,0.030925418226141,0.0254732738503185,0.0189141537961366,0.0296563340628664,0.0183716178310397,0.0176033900734615,0.0288226645004382,0.0306344833312531,0.119367157674204,0.0195486781727304,0.0335474311923899,0.021675670454257,0.0198366614803866,0.0502983647218199
"FEDm_133",0.0315756738076675,0.0349992172903715,0.0392608454959172,0.0247063399696428,0.0306524279660924,0.0211944096576005,0.0228230769095058,0.0169055882601351,0.0204427830459507,0.0197121037700475,0.0169766961436399,0.134097394374059,0.0202556851712509,0.0203569993743586,0.0254464979882792,0.0460317088942195,0.0333240173410261,0.0217322198317794,0.0198797463489679,0.0296619244003235,0.0193113247206588,0.0197949581688213,0.0230077998674128,0.0303593004243998,0.132722610577848,0.0167614643771278,0.029705001986786,0.032221785121443,0.01817420386308,0.0479061948515873
"FEDm_134",0.0279616574864529,0.0374905910359633,0.0402256378762663,0.0220374794607723,0.0231722043550593,0.0207397207919795,0.018135792055826,0.0164025303329563,0.0210099572827098,0.0179864259229325,0.0161534070594545,0.149425211769766,0.0190463928807215,0.0229114553175151,0.0202793161828846,0.0482082332840173,0.0348876365716845,0.01984145664417,0.0195965308273506,0.0298835947698533,0.0187902014998195,0.0185832280423396,0.0268484189373763,0.0323348183082994,0.142076375256942,0.0163083273572009,0.0324690428275436,0.0249652917092953,0.0160991488001332,0.0461299153527143
"FEDm_135",0.0297274935605179,0.0344815301966618,0.0384529764485438,0.0209666555847241,0.0287329661166513,0.0212390352530541,0.0194937520666609,0.018236897978878,0.0177686235934958,0.0166696772064298,0.0173752400911772,0.161535518194828,0.0232005129653828,0.0214377729532749,0.0217407402534411,0.0369088764225503,0.0287541639922377,0.0198177571749177,0.0203755578264685,0.0293566636308366,0.0202493846103754,0.0186893585442694,0.032537742508727,0.0300813588166268,0.139463658474133,0.0178790474584134,0.0250090764841718,0.0264723058910326,0.0180061379408594,0.0453395177606592
"FEDm_136",0.0288381727547183,0.0359010535293163,0.0387450901611552,0.0199250446854606,0.026504586712402,0.0204232645733034,0.0184436786811044,0.0192252382066024,0.0211320301208544,0.0188319043591908,0.0190666483632655,0.145155958825567,0.0212951694829969,0.0237438584451295,0.0213396704205524,0.0428572828995121,0.0317996013307009,0.021853693888965,0.0198183081948125,0.0241067700197784,0.0182292151374148,0.0182298336251427,0.0318923256129681,0.0316798864169401,0.135516825738914,0.0164357148671081,0.0296027733525899,0.0247287998375257,0.0193109958355723,0.0553666039204371
"FEDm_137",0.0336577866360663,0.0386724758254843,0.0415433203311982,0.0239378585466425,0.0235966267476789,0.0192424453028874,0.0184901655661843,0.016723117871855,0.0174328765018054,0.02103957648637,0.0179821144057209,0.153289881196728,0.0249370424813614,0.020910103629711,0.0209121709096431,0.0467310025576279,0.028554618605346,0.0194261312015482,0.0182616702201386,0.0285611998518162,0.0186165138202053,0.0171241243258251,0.0247091681527285,0.0349488123838983,0.13528872814267,0.0174247602794192,0.0241815053042427,0.022571530493461,0.0183238891972359,0.0529087830245003
"FEDm_138",0.0341446597376825,0.0406936813176056,0.035116402403693,0.0172286058529046,0.0236936214377948,0.020034538844256,0.0235568823936229,0.0190872551645549,0.0224058320828136,0.0175264249833389,0.0193313147939379,0.150642063476555,0.0211594568420577,0.0254303358635026,0.0222514573320135,0.0552566941284185,0.0298058547128897,0.0202028925710173,0.0206413492475792,0.0266567901518685,0.0228907576589649,0.0214146544224218,0.0260169806547388,0.0319342914402628,0.118882667742932,0.0188842582139103,0.0265033850158097,0.0212721809841175,0.0210396995153087,0.0462950110134272
"FEDm_139",0.034033689522937,0.036967380533835,0.0329167001705697,0.0190465144823223,0.0272527954854671,0.0222774676184294,0.0302640563342076,0.0190280318508368,0.0203378979682607,0.0194315549421878,0.021077334343849,0.15034686604953,0.0207100611416693,0.0243956050981528,0.0226985962715406,0.0490003792982264,0.0274739575304739,0.0218459320764436,0.0208564988452266,0.0310025714985777,0.0229281437222301,0.0213981258274931,0.024416330140336,0.0343170185367109,0.113408174904934,0.0210463366868712,0.0278693607345166,0.0226077149472269,0.020196404932262,0.0408484985046755
"FEDm_14",0.0397427855258405,0.0268941134746839,0.0238359855973768,0.0204475959639441,0.0275304207674668,0.0174188899025043,0.0187133149105028,0.0210315441869267,0.0197662986543086,0.02013011562806,0.0195459230807879,0.167504884483826,0.025372560984394,0.0246977297341724,0.0206837159934646,0.0441884505342001,0.0237188259084735,0.0222824029195497,0.0194722475006511,0.0249351800194615,0.0209245388598263,0.0189580094619317,0.0301997741227668,0.0268087354614697,0.165147144099533,0.0188675553593467,0.0259066115274268,0.0197601352256631,0.0197016113797071,0.0258128987317332
"FEDm_140",0.0325880200070423,0.0336664370324072,0.0389531995555934,0.020072078945049,0.0267986507111647,0.019083972143284,0.0330868279849044,0.0187222373233719,0.0175724436546777,0.0178992929651174,0.0177772619120386,0.137769928715321,0.0220876650719713,0.0229814911107143,0.0222085864191314,0.0547574075607837,0.0307145055573014,0.0218551368717744,0.0207635272640187,0.0271627067935483,0.0196944639129816,0.0206519773599546,0.0279731536633694,0.0381678489945239,0.127525678697102,0.0197359094441951,0.0296852850888009,0.0220021532179086,0.0198787066038994,0.0381634454180495
"FEDm_141",0.0340274682230673,0.0378216645843583,0.0454713319160149,0.0210091910570707,0.0231677303383413,0.0209712778960553,0.0236589538435115,0.0193270758975992,0.0175137519449711,0.0201917919348176,0.0194843797202495,0.138482402145246,0.0261078001949721,0.0245265620454103,0.0252862988014641,0.0423194078280113,0.0335022475617237,0.0209596827038956,0.0185885674852375,0.0251348415202642,0.0228876506873687,0.0219644401808122,0.0281653684520119,0.0321594802668845,0.123358058321588,0.0185989041922898,0.0302174973764146,0.0240139829608316,0.0190172929779358,0.0420648969415813
"FEDm_142",0.03155654772249,0.0443306475020865,0.0404170668682194,0.024257389781491,0.027266292070447,0.0217786972272604,0.0256627412522074,0.017711085197713,0.0184832046389887,0.0211857402067296,0.0205171892713758,0.160725408244322,0.0236101483754532,0.0200661246281767,0.0201192124580811,0.0431075940461043,0.0329333824632752,0.0184857222301833,0.018436425289821,0.0280525066380184,0.0194481870785119,0.0218061199893894,0.0272184768649265,0.0359859049987166,0.111243734542558,0.0187986517943949,0.0282682335864807,0.023147077792551,0.019853178293961,0.035527308946065
"FEDm_143",0.0307595112872706,0.0425775890002675,0.0368813220836403,0.0248428162936466,0.02492986356153,0.0232597536235919,0.0262036237787393,0.0190305095722022,0.0197996013738466,0.017885112879476,0.0203598759654324,0.157552505332695,0.0217837556704272,0.0252528565176846,0.022011408350482,0.0495648254290058,0.0311831158060913,0.0210307959678429,0.019842864555417,0.03078550813351,0.0196683282495778,0.0214573433201801,0.0264387118277467,0.0345378195531341,0.105758024433953,0.0192411802156891,0.0294807390955318,0.0254968549466635,0.0177062900763418,0.0346774930983832
