"series","quarter","dispersion","f1_dispersion","fed","news","dispersion_mean","f1_dispersion_mean","fed_mean","news_mean","dispersion_sd","f1_dispersion_sd","fed_sd","news_sd","dispersion_std","f1_dispersion_std","fed_std","news_std"
"CPI",2004-01-01,0.7,0.8,0.0436878030633872,0.0274486832361634,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.46394375891517,0.115186055763519,-0.553748973683543,-0.0838419410281855
"CPI",2010-07-01,0.9,0.8,0.0439072597966013,0.0223558704714479,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.116745436060038,0.115186055763519,-0.531598434547915,-0.754590529475746
"CPI",2004-10-01,0.8705,0.679,0.0560501514823884,0.0321563980170616,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.16795718868117,-0.270385435945291,0.694026286855814,0.536187341410511
"CPI",1993-04-01,0.5,0.6,0.0415519143527794,0.0365434235628847,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.811142081770302,-0.522122194994845,-0.769331725603507,1.11398026808775
"CPI",1999-10-01,0.4,0.6,0.0584525580859211,0.0296212026697768,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.984741243197867,-0.522122194994845,0.936509626108488,0.202289595863784
"CPI",2006-04-01,1.33,0.7,0.066153518431357,0.046025163464042,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.629730958078495,-0.203468069615663,1.71379461078504,2.36277223208673
"CPI",2012-10-01,0.815,0.7407,0.0420288270666192,0.0201978139722124,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.264304723273469,-0.0737758405863359,-0.721195249782187,-1.03881722649494
"CPI",2007-01-01,1,0.5096,0.0566167899484683,0.0310896232264743,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.0568537253675279,-0.810185524337625,0.751219098098513,0.395687833960459
"CPI",1995-07-01,0.6,0.4,0.0408846076432454,0.0192549321917892,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,-1.15943044575321,-0.836685336351822,-1.16299941274641
"CPI",2002-01-01,0.7,0.55,0.0446288532130591,0.0230381082435307,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.46394375891517,-0.681449257684436,-0.45876547573564,-0.664736446132916
"CPI",2008-07-01,1.834,1.3,0.063901358959961,0.0435586507920435,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,1.50467073167343,1.70845668265943,1.48647624246612,2.03792033401711
"CPI",2002-10-01,0.5,0.45,0.0362495811992775,0.0218754643562723,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.811142081770302,-1.00010338306362,-1.30451484031885,-0.817862386997806
"CPI",2009-04-01,1.6825,1.3,0.040229157784296,0.0314097253905743,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,1.24166800211067,1.70845668265943,-0.902842193512064,0.437846869575632
"CPI",1997-10-01,0.3,0.5,0.0455956058043101,0.0227604142741142,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-1.15834040462543,-0.840776320374027,-0.36118774005467,-0.701310113104732
"CPI",2004-04-01,1.3,0.89,0.0566436710819429,0.030300667908676,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.577651209650226,0.401974768604783,0.75393230534588,0.291778522896085
"CPI",2010-10-01,0.7542,0.9,0.047202993426896,0.0267751810735662,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.369853013421429,0.433840181142701,-0.198948459815883,-0.172545501466989
"CPI",2005-01-01,1.127,0.641,0.0600718235409777,0.0326003464431025,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.277324660380537,-0.39147400358938,1.09994777771082,0.594657541252435
"CPI",1993-07-01,1,0.6,0.043529038964027,0.0259323537445171,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.0568537253675279,-0.522122194994845,-0.569773592043192,-0.28355002242276
"CPI",2000-01-01,0.7,0.6,0.058324597273107,0.0306153587181428,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.46394375891517,-0.522122194994845,0.923594091686036,0.333224856385839
"CPI",2006-07-01,0.97,1.17,0.0682406696194419,0.037939548696624,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.00477397693925811,1.29420631966649,1.92445811331946,1.29785684199987
"CPI",2013-01-01,1.1,0.5,0.0337446344768113,0.0242078866736017,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.230452886795094,-0.840776320374027,-1.55734791404603,-0.510670850750613
"CPI",2007-04-01,1.8267,0.7392,0.0537474486034692,0.0256017033453919,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,1.49199799288922,-0.0785556524670238,0.461606394833358,-0.327098312675929
"CPI",1995-10-01,0.5,0.6,0.0363886424284349,0.0253153668761255,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.811142081770302,-0.522122194994845,-1.290478901874,-0.364810239552986
"CPI",2002-04-01,1.5,0.5,0.0461072230221059,0.0239881219109548,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.924849532505357,-0.840776320374027,-0.309548416716204,-0.539614955147539
"CPI",2008-10-01,3.7443,1.8999,0.0502117592307326,0.0282825405424907,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,4.82093551242422,3.62006278080914,0.10473684394191,0.0259811836428742
"CPI",2003-01-01,0.6,0.3,0.0466903700689311,0.0254016917194374,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,-1.47808457113239,-0.250689336416654,-0.353440831433264
"CPI",2009-07-01,1.6,1.3,0.0405220516951987,0.0277589849524457,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,1.09844869393292,1.70845668265943,-0.873279382013792,-0.0429736727833327
"CPI",1998-01-01,0.7,0.7,0.0543338357791494,0.0231004727633329,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.46394375891517,-0.203468069615663,0.520792512722314,-0.656522730930906
"CPI",2004-07-01,0.77,1.3,0.056991387082395,0.0328323503378447,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.342424345915874,1.70845668265943,0.789028502957565,0.625213599780802
"CPI",2011-01-01,1.2991,1.3339,0.0599438269135261,0.0288764627496415,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.576088817197377,1.81648043116297,1.08702862839118,0.104203670998806
"CPI",2005-04-01,1.4,0.65,0.0664356166217407,0.0406608890905597,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.751250371077791,-0.362795132305254,1.74226777228101,1.65627080933913
"CPI",1993-10-01,0.4,0.7,0.0461625070918243,0.0256686190270758,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.984741243197867,-0.203468069615663,-0.303968401321194,-0.318285186981332
"CPI",2000-04-01,1.075,0.85,0.0526235628369676,0.0301177922210263,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.187053096438202,0.27451311845311,0.348168655693323,0.267692891827475
"CPI",1994-07-01,0.3,0.6,0.0465302922170453,0.0299805198171622,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-1.15834040462543,-0.522122194994845,-0.266846556434528,0.249613438413723
"CPI",2013-04-01,1.4,0.5,0.039143501178697,0.0233608308164831,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.751250371077791,-0.840776320374027,-1.01242132912561,-0.622232289732805
"CPI",2007-07-01,0.8646,1.1,0.0453451335452381,0.0313101881686648,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.178199539205396,1.07114843190106,-0.386468785186925,0.424737325954397
"CPI",1996-01-01,0.5,0.6,0.0438066010168885,0.026366724211643,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.811142081770302,-0.522122194994845,-0.541758278844866,-0.226341287064068
"CPI",1996-04-01,0.7,0.5,0.051144834585871,0.036055039903821,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.46394375891517,-0.840776320374027,0.198915417858428,1.04965772864404
"CPI",1996-10-01,0.5,0.5,0.0527180204559699,0.0248538263591204,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.811142081770302,-0.840776320374027,0.357702595052232,-0.425597404641278
"CPI",2003-04-01,1.2,0.85,0.0379988240608823,0.0219560659086444,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.40405204822266,0.27451311845311,-1.12795761240325,-0.807246764555358
"CPI",2009-10-01,0.8,1.1,0.0365025113252635,0.0232372800448872,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.290344597487604,1.07114843190106,-1.27898571404334,-0.638504536422038
"CPI",1998-04-01,0.6,0.6,0.0469374651960824,0.0209989851471068,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,-0.522122194994845,-0.22574915707457,-0.933299026731448
"CPI",1998-07-01,0.7,0.7,0.046660916094041,0.0200525027175553,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.46394375891517,-0.203468069615663,-0.253662229587657,-1.05795543625244
"CPI",2011-04-01,1.71,1.1908,0.0612314026700524,0.0382386958711323,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,1.28940777150325,1.36048637774536,1.21698817334256,1.3372560020141
"CPI",2005-07-01,0.848,0.754,0.0697249859577446,0.0437941076951728,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.207017000002372,-0.0313948419109048,2.07427537642957,2.06893117080034
"CPI",1994-01-01,0.7,0.5,0.0464332292978727,0.0332185011180588,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.46394375891517,-0.840776320374027,-0.276643457893243,0.676071564273631
"CPI",2000-07-01,0.6,0.5,0.0636293802986586,0.045083039231431,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,-0.840776320374027,1.45902448059487,2.23868981862274
"CPI",1994-10-01,0.75,0.65,0.0382985198797939,0.0302986570958364,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.377144178201387,-0.362795132305254,-1.0977082604314,0.291513688916108
"CPI",2013-07-01,1.5,0.7,0.0344021533608589,0.0267420588368102,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.924849532505357,-0.203468069615663,-1.49098222291318,-0.176907863599018
"CPI",2007-10-01,1.3005,1.1,0.0576035939587501,0.0343655309808493,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.578519205457363,1.07114843190106,0.850820693952105,0.827141061017028
"CPI",2008-01-01,1.15,1.3582,0.0605868020980536,0.0289421362025945,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.317252467508877,1.89391338363011,1.15192637283276,0.112853189035648
"CPI",1996-07-01,0.6,0.6,0.0513900970898595,0.0224798387211422,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,-0.522122194994845,0.223670624105841,-0.73826329885951
"CPI",1997-01-01,0.5,0.6,0.0471294981473863,0.0208635530120509,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.811142081770302,-0.522122194994845,-0.206366596599484,-0.951136107656267
"CPI",2003-07-01,0.8,1.3,0.0402678350019933,0.0231583921093447,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.290344597487604,1.70845668265943,-0.898938366039045,-0.648894467066503
"CPI",2010-01-01,1.1555,1.4,0.0506823411045678,0.0260817189322622,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.326800421387393,2.02711080803861,0.15223432583842,-0.263877889660037
"CPI",2010-04-01,1.2485,1.0481,0.0512622819825081,0.0243333206452882,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.488247641515029,0.905766940829269,0.210769796247674,-0.494150577310554
"CPI",1998-10-01,0.6,0.54,0.0443884234225723,0.023401317117022,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,-0.713314670222354,-0.483032899229781,-0.616900044038223
"CPI",2011-07-01,1.9008,1.0575,0.0464283305046337,0.023593793987923,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,1.62063497150704,0.935720428614912,-0.277137910306562,-0.591549889726618
"CPI",2005-10-01,1.387,1.2,0.0861012242098669,0.044977447717003,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.728682480092208,1.38980255728025,3.7271866404649,2.2247828947819
"CPI",1994-04-01,0.9,0.5,0.0524048045131826,0.0329024490765531,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.116745436060038,-0.840776320374027,0.326088609475204,0.634445949802851
"CPI",2000-10-01,0.6,0.8,0.0544211438396781,0.0331434648183252,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,0.115186055763519,0.529604822024801,0.666188913083837
"CPI",1995-01-01,0.4,0.5,0.0459150222650464,0.0225688750040728,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.984741243197867,-0.840776320374027,-0.328947914415785,-0.726536780753427
"CPI",2013-10-01,0.7597,0.605,0.0361451656124797,0.0205769627870012,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.360305059542913,-0.506189488725886,-1.31505387235427,-0.988881455422976
"CPI",2014-01-01,0.6168,0.5745,0.0366518898016388,0.0205780403920425,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.608378261222905,-0.603378996966536,-1.26390841958757,-0.988739529518036
"CPI",2014-04-01,0.5496,0.4102,0.0345070596005465,0.0221403736963123,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.725036897702229,-1.12692772496453,-1.4803936675577,-0.782972518842922
"CPI",2012-04-01,0.9,0.53,0.0422474084124869,0.0256711667793414,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.116745436060038,-0.745180082760272,-0.699133066567076,-0.317949635427646
"CPI",1997-04-01,0.8,0.4,0.0411746173492091,0.0285525648699804,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.290344597487604,-1.15943044575321,-0.80741363779157,0.0615447209017063
"CPI",2003-10-01,0.6,1,0.0458821808847538,0.0245122509685027,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.637542920342736,0.752494306521883,-0.332262710315579,-0.470584570219527
"CPI",2012-01-01,0.9,0.9005,0.0396977574905649,0.0269732576881215,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.116745436060038,0.435433451769596,-0.956478292211714,-0.146457833265651
"CPI",1999-01-01,0.25,0.365,0.050936021285186,0.0227516352957804,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-1.24513998533922,-1.27095938963592,0.177839157763232,-0.702466347900208
"CPI",2011-10-01,0.9484,0.9727,0.0451991358792272,0.0178370097521389,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.032723441929096,0.665501730293366,-0.401204842574281,-1.34974679947793
"CPI",2001-07-01,1,0.7,0.0436647473461263,0.0216446551559661,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.0568537253675279,-0.203468069615663,-0.556076068232012,-0.848261098369774
"CPI",2001-01-01,0.4,0.3,0.0417189642044564,0.0271584816507036,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,-0.984741243197867,-1.47808457113239,-0.752470797150872,-0.122062922793124
"CPI",2001-04-01,1.1,0.8,0.0472631624837243,0.0240317424268894,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.230452886795094,0.115186055763519,-0.192875385508668,-0.533869917809188
"CPI",1999-04-01,1.2,0.7,0.0621755234708159,0.0240652957136583,0.96725,0.763852325581395,0.0491740776881792,0.0280852724364108,0.576039648911121,0.313819881920578,0.00990751204159759,0.00759272975363661,0.40405204822266,-0.203468069615663,1.31228160289374,-0.529450784262011
"CPROF",2008-10-01,21.1309,27.9773,0.0204357742730081,0.0417013989772447,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,0.607069475766883,3.0866369200685,0.18110480196397,0.945146939615867
"CPROF",2010-10-01,12.3528,5.7784,0.0192881265063896,0.0250383483640187,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.11901261586867,-0.740079587411583,-0.588383487380886,-1.91503300349799
"CPROF",2008-07-01,19.597,14.4599,0.0212202814537472,0.0391817747549185,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,0.480192666393582,0.756464807116449,0.707110346561017,0.512658385619572
"CPROF",1996-01-01,8.6052,8.7807,0.0205457072076893,0.0373988814199001,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.428996011661997,-0.222533629260168,0.254813921008241,0.206628242886663
"CPROF",2009-01-01,19.6352,14.396,0.0218999879309798,0.0464360868198694,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,0.483352386139367,0.745449523258781,1.16284789046213,1.75784681785012
"CPROF",2010-07-01,9.1574,7.9747,0.0205375094770163,0.0290265234494694,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.383320691148315,-0.361474455383487,0.249317410723818,-1.2304705752966
"CPROF",2009-10-01,17.6909,12.0765,0.0181717466967103,0.0352165906553137,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,0.322529268293021,0.345606786046575,-1.336906871468,-0.16795768497208
"CPROF",2004-01-01,14.3973,9.1498,0.0201353819615943,0.0401019426003262,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,0.0500985626721174,-0.158907005287318,-0.0203057462595457,0.670603390818327
"CPROF",2011-01-01,11.0318,7.2819,0.0198692771403746,0.0299695209517571,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.228279364145697,-0.480901507912315,-0.198726817273438,-1.06860690428855
"CPROF",1996-10-01,6.0654,9.9702,0.0176407204630112,0.0328409385839318,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.639076017168425,-0.0174838616749473,-1.6929555477708,-0.575733701747188
"CPROF",2011-10-01,12.537,7.0919,0.0192228230226302,0.0210646613130833,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.103776480340564,-0.513654308115083,-0.6321689305002,-2.59710858900184
"CPROF",2012-07-01,6.6155,5.2266,0.0189592814941622,0.0273203281014954,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.593574398525585,-0.835200614526778,-0.808871335027798,-1.5233356590428
"CPROF",2012-10-01,7.062,13.3389,0.0190771723035366,0.0319130639674182,13.7916244186047,10.0716244186047,0.0201656668205934,0.0361950911207505,12.0896798049745,5.80103071565605,0.00149144279712894,0.0058258749255773,-0.556642072177596,0.56322328592012,-0.729826527140164,-0.73500155908479
