"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20"
"FEDm_91",0.0392908095925464,0.0246328504007186,0.0878631933483066,0.0563122611638433,0.0378405564618094,0.0375059145066028,0.0517736349731518,0.0517254638497569,0.0263065092648239,0.0412141350692527,0.060186984047588,0.0627129682991563,0.0337964743632974,0.0463443355639639,0.0485747018649143,0.0731726501286476,0.0565961030575803,0.0411778301699286,0.0482252812836652,0.0747473425904461,0.0655426081704512,0.0342751593183752,0.0652083143752702,0.0569940986008976,0.038412886213989,0.0413916551355334,0.0613832717831085,0.0574835111749038,0.0282613260676553,0.0350217793390889,0.0573993784693771,0.0515007025744269,0.054353761999752,0.0557304847100891,0.0464422464503034,0.0373655730465225,0.0464243144506207,0.0359398751086062,0.0578661139523733,0.0730029390586558,0.0407072234091335,0.026547150541524,0.0743219683551937,0.0658376373619791,0.0459840324058753,0.0529325007683222,0.0338653257373275,0.0684927117401209,0.0261877299542145,0.0413515265559968,0.0534441749422538,0.0628581439023135,0.0430412875400974,0.0497920463604102,0.0393437103329613,0.0499863847535076,0.0540178863984517,0.0323278331680915,0.0613483212895653,0.0776124044826604,0.0616044796969388,0.0252671799404783,0.0873019913518039,0.0703515123341383,0.0390222157008946,0.0378458613115827,0.0324239974779327,0.0810965997150071,0.0285208741571398,0.0398134882110394,0.0390253837567832,0.0399985678712205,0.0360374673546942,0.0516739424696909,0.0597294868172409,0.0427851053895093,0.0575980165934393,0.040017575890064,0.0565801645898678,0.0733060893705342
"FEDm_92",0.0418946955873674,0.0246522826777064,0.0790609938359422,0.0594418120110875,0.0389940914934789,0.0615974321896595,0.0323671666089515,0.0761039095700917,0.0249568867688043,0.0367854153649886,0.0530944578616617,0.0598388847644439,0.0408009807469074,0.060047500208777,0.0343730712716145,0.0532568256785865,0.0614164664467116,0.0317634617326446,0.0602000338735732,0.0693536313070015,0.0489463394897502,0.0340221290590132,0.0831444331475385,0.0819590886922497,0.0443289235249365,0.0354705042535071,0.0399266254503667,0.0732205943700082,0.0325295599113646,0.0471386508341267,0.0334153364349933,0.0467370413633807,0.0422639201353304,0.0481188953919198,0.0536770388282265,0.0421779689637307,0.0547406229129938,0.0336725724094777,0.0521007614744826,0.072408993352603,0.0733106390488951,0.0320322865725901,0.0694047852296213,0.0685018892731614,0.0375350439630986,0.0422038546301455,0.0429535678801027,0.0573136178073652,0.0297974551296547,0.0468474688903468,0.0640701273458543,0.0565404303861299,0.0284164041880201,0.0435345430062144,0.0427564056719993,0.033943746906882,0.0446463762594878,0.0364218832602714,0.0617420131809283,0.088027461369231,0.0374040068025583,0.0267727945437419,0.0826216635338419,0.0552155795486631,0.0506971298544133,0.0473091094800274,0.0487759511268859,0.0659090968740065,0.0289967894993738,0.0474820835036573,0.0724816419323401,0.0421715578738636,0.0328179574483293,0.0400547338502894,0.0382702462272306,0.0594333103278026,0.0464541088114072,0.0324867703184928,0.0521356979602916,0.0925097704827832
"FEDm_93",0.0823499935950455,0.0248794768149458,0.0793704828940392,0.0650703924378934,0.0340211769630657,0.0408216959139713,0.0478076014697933,0.0611415302584589,0.0260780122685388,0.0403731636924602,0.0554868874434445,0.0569620609971835,0.0308298591565366,0.0492276904623383,0.0358847338743199,0.0384753541160727,0.0434180833044286,0.0361615079615435,0.0707692847695342,0.0808710116063861,0.0438865952060885,0.0340281694526332,0.0801078471672512,0.0634842561915855,0.0508970903739519,0.0451609798941513,0.048471894793233,0.0594771920489384,0.0323325848887644,0.0466590112504329,0.0731831693842577,0.0498249438013868,0.0362509676441769,0.0400138918492317,0.0364241311234368,0.0442667254177078,0.0486405415035843,0.0353060728007647,0.0478599987749809,0.0837239364334422,0.0415554400197689,0.0351390660937209,0.0689897616822513,0.0607739805335685,0.0454470107739472,0.0512300285387335,0.0595536239940462,0.0574414429431022,0.0287267347681121,0.0394612097047902,0.0629087909366506,0.0524377195154592,0.0380601394228962,0.059111859569852,0.0355098655470692,0.0443615906521745,0.046824762580894,0.0350642070226972,0.058236157802595,0.0791666078976711,0.0418997879144947,0.0335566819863205,0.0922317336147417,0.0458774305402133,0.0489635131028871,0.052618612863992,0.047066838233129,0.049344630404053,0.0304261070819862,0.0376032098774225,0.0463274939468225,0.0642901545927135,0.0509718195963494,0.056519892853041,0.0415343326255338,0.0464898276762363,0.0550651160496904,0.0380966814132965,0.0497260102956881,0.0713901253313885
"FEDm_94",0.0511078684959723,0.0270416469606189,0.0687377629779631,0.060799358908784,0.0467240871749683,0.0443148173718545,0.0502336178847046,0.0587586592291319,0.0258832679137624,0.0392681508393202,0.0911758772968728,0.0519697896351664,0.0260605857894607,0.0586630337760818,0.0300231019693404,0.0483686932981232,0.0481660762826084,0.0331705269407151,0.0575152297914345,0.0820178474631164,0.0406547434243118,0.0426595954518355,0.0869894321868808,0.0507085427116798,0.0389261709437059,0.0495550622247516,0.057815314727946,0.0504427299872202,0.0296427462040847,0.0431731855058073,0.0428550121320141,0.0538955750603899,0.0464172240095811,0.0499095456226668,0.0384597004360387,0.0440560227962596,0.0520342743420454,0.0432875194622036,0.059798277600621,0.0787193251699562,0.0545676335129376,0.0248439483773879,0.058218580216606,0.062292442642032,0.0339931264437079,0.038291463273102,0.0485757614009457,0.0798896540334718,0.0291985722540532,0.02945393749996,0.0615467166215002,0.056745237097696,0.051338765250728,0.0659183286611553,0.0457736321326467,0.0443183965129183,0.0563546256592956,0.042064482343823,0.0469342119691575,0.0696804840968753,0.0560265853054871,0.0250654470997608,0.0864291635304799,0.0463165226161074,0.044517485196551,0.0262428891592558,0.0436499065301335,0.067694702960194,0.0247881276424717,0.0388547561318608,0.0557823174955253,0.049838829870839,0.0432539583587044,0.045188884723016,0.0485372282176628,0.0585654098015077,0.0586472813566431,0.0539362685359106,0.065023820477224,0.0616404149906649
"FEDm_95",0.0505136012168319,0.0230831051466057,0.0531431733489608,0.0621534450616705,0.0347451091216675,0.0372200054665278,0.0575420299173193,0.0806280786397814,0.0289883866504366,0.0322062075975783,0.0545210919987007,0.0523454194660257,0.0478403033904635,0.0752379831894773,0.0423343314400113,0.0568800644530821,0.0565854155282299,0.0382083007217301,0.0445445789365447,0.0712793687083549,0.0491069579228309,0.0311498268284812,0.0784333679395709,0.0522635927947679,0.0513849299283826,0.0270506204428836,0.0420804730628207,0.0620109806232284,0.0276103564036901,0.0389457912476915,0.0627318066251556,0.0560013842810965,0.0437858652626781,0.0422630302763509,0.0435565963210288,0.0652311904226466,0.0529792281195,0.0477352429487745,0.0553515250035909,0.0703272335448305,0.040636433858891,0.0321991154339742,0.0622712126451547,0.0376368013384653,0.039537911084023,0.0503266637156285,0.048525548175145,0.0729377869076615,0.0251673173024799,0.0279324486702569,0.0433589771934111,0.0699941562788359,0.0235551068755219,0.0589441781202169,0.0482942005680824,0.0612038343371285,0.0862185725430262,0.0454914820467481,0.0634080680316639,0.062360184873685,0.0381864098843043,0.0334155931792112,0.090501522218513,0.0452962747486465,0.0292169767961957,0.053007904333705,0.0533752143355245,0.0846442954053276,0.0322863862066042,0.0292488580323118,0.0513273135784923,0.0564964702310625,0.0495759362836431,0.0414253668229198,0.0481925732713922,0.0510347223480468,0.0479979845155946,0.0534432860235159,0.0565289530398614,0.0547979587451274
"FEDm_96",0.0382019434471879,0.0280116785562277,0.0658393510828281,0.036021706620929,0.0391251371509379,0.0492936048381757,0.0408085203478076,0.0694471999743235,0.0253437378144796,0.0336119652751656,0.0478557889724299,0.0770814728381048,0.0277922736295533,0.0662443462837375,0.0474624149417117,0.052657092926512,0.0824008255443592,0.0468585596246098,0.0629834039781558,0.0629589761527633,0.0283891371945601,0.0442358099741635,0.0845730454117005,0.0461851102713555,0.0349500069168457,0.0492400650634295,0.0609554292013243,0.0590976116126553,0.029541132771777,0.0317632537580501,0.040516303745784,0.061212351794112,0.0521119278754829,0.0415568229343623,0.0473433547310387,0.0686460453365228,0.055445182398159,0.0511991609133913,0.0602078603810405,0.0528303877142451,0.0536964279176387,0.0206128350062756,0.0716925723399805,0.0475791910947816,0.0403831765456143,0.053026596948306,0.0421024313280214,0.0783677841890746,0.0289523060337828,0.0358402480627859,0.071658869443985,0.0441465179531814,0.0316803080230156,0.0359742714549197,0.0524328734941683,0.0563667144343284,0.0560506853099064,0.0332940481452773,0.0552393490985933,0.0909027931763632,0.0481553768330646,0.0266438856245162,0.0853186915340401,0.0504810330723661,0.0321271819582342,0.0405142434608181,0.059835523760919,0.0694795431079562,0.0295827145185828,0.0455012311415011,0.082632070454513,0.0461545528033106,0.0234001560735905,0.0442597203232695,0.0577805639336869,0.0431616397049458,0.0511329345212351,0.0310250714202133,0.0588188860101072,0.0739949797431296
"FEDm_97",0.0314851261724412,0.0245562511114357,0.0689487351774305,0.0450520886988307,0.0406021326807304,0.0422085633749482,0.0505736487401856,0.0704402331679289,0.0240843758609868,0.0413890445323813,0.0582452113195072,0.0643892541200762,0.0255564024086499,0.0683258414438128,0.0455839902846693,0.0521710410946875,0.077929672614641,0.0402538533366771,0.0502136055977261,0.0779909282622537,0.0650769017518831,0.0333859552631152,0.0778531859195847,0.0549713947698508,0.0323230271093079,0.0410099211228874,0.100079426857452,0.0644141246465942,0.0241601055627684,0.0330073189999294,0.0580328609201976,0.0492212637116421,0.0249974591100257,0.0510180333444528,0.0417304079442007,0.0441300351397819,0.061380309800623,0.0349435394548724,0.0394615659536907,0.0688031626171401,0.0341548408661784,0.0338998783651561,0.0614809333145951,0.0565468097990988,0.0397920046229943,0.0456738557249447,0.0483569361281571,0.0763272216471878,0.0278884340201614,0.0352338376651591,0.0698675708126215,0.0509744346710323,0.0423374183900855,0.0662045426969756,0.0500451778546697,0.0477847868424136,0.0568288615008943,0.0377229716677295,0.0452967508985335,0.073582732511412,0.0379226953953192,0.0267065900666187,0.0775114536394713,0.0422659594464073,0.0406760842566334,0.0481711307615016,0.0509899644558851,0.0705478907607928,0.0250183162450675,0.0455165776511971,0.065542898894113,0.0510151345481789,0.04107379739855,0.0570370491444198,0.0430784777088958,0.0589165806423416,0.0442837189436782,0.0351598492219294,0.0532743881616716,0.0852914426573278
"FEDm_98",0.0398687954468675,0.0267467574958022,0.0811656742727457,0.0451554567230137,0.0326853633443123,0.0326184342282725,0.0697467189572962,0.0781871753454567,0.0245446821645642,0.0278034598502436,0.0929560021624074,0.048502544351787,0.0293877106562412,0.0755029991765118,0.0613595163457004,0.0381693499289423,0.06319757149141,0.0338104564317558,0.0466522157347474,0.0519391158919218,0.0466808246574674,0.0324661698093953,0.0668486102994227,0.0489000569346432,0.0560242855348164,0.0480086840062269,0.0413768835437724,0.0812957144862833,0.0280359556103316,0.0271625710679942,0.0591554342617033,0.0580019412156823,0.0338467977589001,0.0550712918479486,0.0364822963406682,0.0399390037030065,0.0671392392216721,0.0432685305541608,0.0598920045975268,0.070403704548378,0.0475307972341032,0.0240628086173347,0.075072294194946,0.0466688003185365,0.0482954971506525,0.0502034951692825,0.0591242259689079,0.0644398711805521,0.0263012353884721,0.0317789299273438,0.0508434553053622,0.0565410089114883,0.0519355091300068,0.0490395196792159,0.05694160353822,0.0401437916523037,0.048687656456364,0.0422563520244492,0.0726642461784639,0.0574689019739947,0.0409575869067894,0.0239225485743509,0.0947532680685837,0.0631088702332887,0.0485426082893642,0.0482361642198512,0.0487266065151374,0.0639915222587,0.0211837520842219,0.0334000477040297,0.0711193110255847,0.0463106911327559,0.0299346238502785,0.0545729929286818,0.0292963902578982,0.0545465969716886,0.0576649049140876,0.0399772317732131,0.0616466642012489,0.0681076180902455
"FEDm_99",0.0536413167056206,0.0223212508923759,0.0884680191066358,0.0530429684096113,0.0452577956618804,0.0393677592209647,0.0544403934329932,0.0763183195470119,0.0239005907515681,0.047040611075228,0.0423114416094645,0.0605538222131047,0.034854317289059,0.058696989177231,0.0336255713777413,0.040528188455188,0.0580802350034539,0.0392798441902446,0.0452869579983458,0.0829836078822774,0.0565400846285055,0.0330559831901177,0.0814707259528816,0.0580407387647418,0.0404865290355106,0.0382408582915837,0.0410720236733212,0.0622043276245922,0.0266068558449902,0.0462080918911099,0.034805235555642,0.0506453644477624,0.0378424134421046,0.0647257182004173,0.0622938371096959,0.0386949074427689,0.057487206757735,0.0413568703648709,0.0587388792231822,0.0694833485584664,0.0409167960172046,0.0285375481643285,0.0699191567773001,0.0653229957436126,0.0515585868790208,0.0444025853152375,0.0463286528456755,0.0659346687414782,0.0247911865012954,0.0300895487245311,0.0475251984242856,0.0635295138425967,0.0398732397181257,0.0622012460591527,0.0473468878968147,0.0733104636869385,0.0416686595939436,0.048460722805377,0.0532003858409996,0.0550819564220817,0.0443525076498176,0.0277719889072664,0.0595710513297813,0.0570231620607771,0.0378100769078352,0.0586122493889331,0.0353012782817836,0.069550128576558,0.0241632589991692,0.0367335469039984,0.0763809944123022,0.054796949677569,0.0408884258795458,0.0498068513017476,0.0508925760735149,0.0603435647374514,0.0643230671796727,0.0323922778529958,0.04732356162421,0.0719624822550706
"FEDm_100",0.057671829550399,0.0256534458642606,0.0515481894940017,0.0463256796153267,0.0402992917424456,0.0433155399515758,0.0386252540092666,0.0879340933608637,0.024247891593088,0.0293755300005515,0.089802144788116,0.0603701801411658,0.0250120938994998,0.0688720628068193,0.0295760882188452,0.0437643819384934,0.0679043934482374,0.0547179004788018,0.060600357491551,0.0543836516066913,0.0473235147521735,0.0329635145118623,0.0640350148657037,0.0531845550374546,0.0339046414098137,0.0466362882766384,0.0441122311075774,0.0804438928873086,0.0276597718645186,0.0477605863336577,0.0698697277403914,0.0467508367072685,0.0363543404333574,0.0570469337882199,0.0383568031429343,0.0411704423139692,0.0602792492362699,0.0373279553894912,0.0591735462352516,0.0756461539661381,0.0403359307717227,0.0249684452345474,0.0931124375903106,0.052397982597882,0.0464211699843393,0.0486109565200819,0.0383685908705932,0.0768471727589113,0.0265961317222815,0.038137648499438,0.0610410065193971,0.0380971789186539,0.0488006534903721,0.0310808984173546,0.0575355507561089,0.0443230907078149,0.0506375757670885,0.0362273114644488,0.0797762947554312,0.066683972653222,0.0392091036649895,0.0299075435351114,0.0707278618094098,0.0492614189584393,0.0357172358261998,0.0414351570483109,0.0527380810273281,0.0841060881951282,0.0248418959075356,0.024568077301088,0.0509852085970821,0.0617674107418729,0.0415654170700248,0.0527034781088591,0.0409065334385311,0.0968202950877204,0.0651930973128838,0.0358382096365126,0.0540791529172495,0.0476287338157231
"FEDm_101",0.0472702924773987,0.0212299881291701,0.0693126372984182,0.0422057421038226,0.0384806825930542,0.0650932538923691,0.0395200617381745,0.0758882824562849,0.0221828103914771,0.0426735828458848,0.0762339672787941,0.0653294063271644,0.0352408974824652,0.0615929109344764,0.0437708591539893,0.0374384682079527,0.0578640635125382,0.0287550207008193,0.0719586320066089,0.0579584404691372,0.0322917116362377,0.0342266724654398,0.0766146193903713,0.0526097137167582,0.0651158318650247,0.042467203874446,0.0387596909556359,0.0698023770578428,0.0304889115742487,0.0408288035865675,0.0589268333387222,0.052628834974138,0.027815152131991,0.0460514731630738,0.045099363715733,0.0700975641089478,0.0529121149913304,0.0296692184926651,0.0595606713033345,0.0740332376574917,0.0444822561526408,0.0187962534558924,0.0667725195303664,0.0595671952027701,0.0574460185208811,0.0976278544283443,0.0414072023563681,0.0842506429533954,0.0253928439401475,0.0315095023441986,0.0530759523072031,0.0536131770629171,0.0437349574807335,0.0458620319919779,0.037823993124914,0.0280388391928079,0.0484216565841876,0.031864233746861,0.053083674476899,0.0772291951464944,0.0872752216275207,0.0221488928546388,0.0634956216536801,0.0469446308078405,0.0453136035989493,0.0314336119034364,0.0389184405256647,0.0869320542836874,0.0276584793641875,0.0384540288697911,0.0554433380050956,0.0575226925702953,0.0284513673509591,0.0559492075443819,0.0494870434007875,0.0347743934410761,0.0550282993048473,0.0374876355647109,0.068332327578659,0.0689491097497907
"FEDm_102",0.0458568496786759,0.0275803109810571,0.0726818055116859,0.056002083029629,0.0573646168468761,0.0550069078935828,0.032730949129642,0.0993513930515526,0.0262805969674056,0.0301413823542438,0.0814082987670511,0.0512381758847539,0.0346409473668729,0.0523648000492775,0.0449217055059333,0.0391590195063656,0.0554012964773912,0.0315519941624175,0.0564721106446106,0.0498447561909755,0.0550193629243293,0.0295673426676354,0.0790324109855455,0.0465865346246875,0.0488311735583743,0.0411243839725873,0.0740730116931132,0.0611511426204767,0.0284417357842858,0.0280772149953284,0.0713555895373877,0.0478301968934876,0.0384582711369361,0.0636246835419773,0.0332478680387085,0.0334655111689089,0.079449489092146,0.0516556695150185,0.0418184742604185,0.0471899329886474,0.0484344998659475,0.0276233736533979,0.0828212445927822,0.0486000507782348,0.0583752624685503,0.0604996342340276,0.0409384759987092,0.0740254263180822,0.0258058433005309,0.0268192929965189,0.0544710937195241,0.0432951037976825,0.0497426206589699,0.0694057514756423,0.055300888696,0.0291602406138808,0.0454463838892401,0.0340315196641605,0.0649883745485557,0.0602149187295626,0.0618338280800416,0.0220810248872846,0.0727995973004683,0.0335893651194625,0.0425706676272552,0.0635451700480122,0.0510641467499863,0.0890795682842457,0.026774958950638,0.0277922909316162,0.0878993682714886,0.0548474969342004,0.0392296808282166,0.0603497769145742,0.0337280913138907,0.0337781705185996,0.0616521494539477,0.0322574299567364,0.0575483511838537,0.0475788666454815
"FEDm_103",0.0384350506983749,0.0238269202947473,0.0717595416942378,0.0678401093395612,0.0485555895663326,0.0562520349289478,0.0452090075888488,0.0941854560608414,0.0223079084969215,0.0284483861822733,0.0585453139500577,0.0664680813836803,0.030946965247881,0.0701183919998834,0.0464259470121941,0.0299071261723236,0.051210610111759,0.0301269837038571,0.0598920939994267,0.0595384815678505,0.0600977826095245,0.027531969540794,0.0564033565627127,0.0542307606285587,0.046619760613777,0.0440082209454986,0.0515927753913709,0.0849481363970638,0.0244581682237512,0.0386001927126695,0.0983038739607577,0.0454575281626412,0.0347034728640783,0.0559546833128582,0.0446780030312759,0.0266509524746362,0.0505738975269009,0.0325875028924409,0.0632419851481855,0.0593569770005044,0.0386538842621696,0.0308809044229009,0.06387965640135,0.0509027068550318,0.0441548216197349,0.0524555185076204,0.0657750577331856,0.0731488017335859,0.0245512846889456,0.0312590092441627,0.0780580518085798,0.0624798668209005,0.032171485722431,0.0616645417841438,0.0398589709814336,0.0404975500327908,0.0487408035383528,0.0384890371473383,0.061900036954442,0.0604780097409001,0.0296183185962481,0.025523555202253,0.0800490453250166,0.0515120437749781,0.0391934391831502,0.0467193540564254,0.0515269867400493,0.0728716818340042,0.025814070811074,0.0319283047721829,0.094653913978115,0.0518078307552014,0.0250771018149195,0.051951067953256,0.0431393307560377,0.0398681732139141,0.0684460336137158,0.0465074258708634,0.0562093677703644,0.0675829539782308
"FEDm_104",0.0588164585077626,0.0301479094238256,0.0735685915749616,0.0618698607809256,0.0508972769474663,0.0488071933043308,0.0614547265001645,0.0688304569203186,0.0247947305008879,0.0319251984822342,0.0498538336774234,0.0428461064914773,0.0385628622273222,0.0471546356208157,0.0494046849160986,0.0375039600938259,0.0584889772623994,0.0367574835868704,0.0538179461030175,0.0744971070778719,0.0414342461989843,0.0328582968294984,0.0798597902814038,0.0511828372892268,0.0538806271037023,0.0446746353030578,0.059154852533476,0.0490372021274,0.0286299554908195,0.0370114420519843,0.0682507550787161,0.057446084417879,0.0320200881605616,0.0403181358906307,0.0472268186316613,0.0408165538736944,0.0649491930398368,0.0330757544635858,0.0745561900917756,0.0636165411421056,0.0637028077195118,0.0252221598714827,0.0669646245684633,0.051600873543133,0.0424478717368271,0.0748287816112377,0.0400962455998512,0.0593534113069125,0.0253950193329366,0.0275021892053948,0.0542546173364978,0.0537296958706048,0.0376670582268471,0.0523060562703989,0.0534587873113593,0.0309626615646561,0.0613837203197081,0.0448557116506858,0.0632064688583407,0.0710612380951506,0.0405021819648962,0.0264257240587136,0.0866495540498762,0.0569130656164809,0.0418073306637872,0.040554342362858,0.0530086319015547,0.0639539965028787,0.0256780824576123,0.0293652115641119,0.0455941479897858,0.0481203920838173,0.0383080240591746,0.0468427054077023,0.0605634057927257,0.0449486196736418,0.0778983539400519,0.0409672579934556,0.06339363654844,0.0685053353684355
"FEDm_105",0.0691063614021275,0.0250111329004229,0.0793923291545674,0.0502630178136419,0.033730211711934,0.0479133421792756,0.0408692349065705,0.0817850307702916,0.0282829714427054,0.0374125883900611,0.0484794266272285,0.0568332093098308,0.0286693902826467,0.0709557465556792,0.0420222830104046,0.0561764210044236,0.046178945918393,0.0292614851715009,0.0590676242675059,0.0685892471807889,0.064891098318412,0.0309913195523025,0.0753359422239643,0.052288727714405,0.0455443816325939,0.0305584800638166,0.0517385083041225,0.0828886427778374,0.0244095401567746,0.0321332788122904,0.067598402496398,0.0476148170032424,0.0261065071610832,0.057506962447486,0.0354938744012826,0.0328461546924566,0.0700134656105014,0.0334402891775205,0.0739292385061743,0.0646703689473358,0.0457192107334442,0.0287276595841356,0.0770652016219866,0.0577817310244507,0.0371025348500423,0.0373890506396205,0.0505372710376428,0.0739049612800448,0.0279564328220673,0.0430736072633448,0.0632723086930644,0.0484942686908282,0.0280675888709092,0.0475825173231248,0.0450623688586002,0.053227595846335,0.0609432381054611,0.0416840922521465,0.0712687905789914,0.0611395699237596,0.0617089321837715,0.0272638487253895,0.0706544840662314,0.0508120294520191,0.0540123249949986,0.0460469245526234,0.0469034393276565,0.0641024267523643,0.0242456799097132,0.0344675655766324,0.0604208295130685,0.0428685573794492,0.0418653249329846,0.0631413903813687,0.0559540839103701,0.0385157868915014,0.0560364238810145,0.0314120072814061,0.0522522104065923,0.0773157298808448
"FEDm_106",0.0437554067895998,0.0238498850125882,0.0789264324365153,0.0516514777769084,0.0334945122944839,0.0580326210962773,0.0734164146416785,0.0701327596425103,0.0210980345365066,0.0340719061315208,0.0641166339982006,0.0621215595310118,0.0369726896109766,0.0615705584520627,0.0391392366372606,0.0439600922826772,0.0450813522730246,0.0283313796998074,0.0607441723149687,0.0695328748414206,0.0680389134041033,0.0368488822961798,0.0736504951350564,0.0492601593312957,0.0382152129956224,0.0419644818725383,0.0621878581085629,0.0584500227993999,0.0265749553692558,0.0402497280979739,0.0519780417944585,0.0540014869019207,0.0302931128147019,0.0589571322851115,0.0401907906124073,0.0673300276609846,0.0493435765607399,0.0385566644479782,0.0482555539231349,0.0656529035885741,0.053967003301346,0.0199594386176336,0.0758778004763634,0.0381434448633526,0.0423771491743874,0.0385557323680152,0.0675494232493398,0.104318972954217,0.025131426625897,0.0389827146808306,0.0596867661699856,0.0634668580686165,0.0334030960990552,0.0767204163988464,0.0283495242672236,0.0304516471401834,0.0509142776741745,0.0317026220134707,0.0521624366813825,0.0682792491756792,0.0445832224590549,0.0322518334991545,0.0928122177037216,0.0540785992944524,0.0584187574576515,0.0346699587773498,0.0395986621112702,0.0763288550247632,0.0231974339040191,0.0309332292246982,0.050400651111359,0.0522044905239617,0.0506092926119416,0.0663993380072683,0.0333939764417848,0.0469646610067245,0.0673076376869045,0.0349382098194137,0.053761306802003,0.0571476665325033
"FEDm_107",0.0524301457110747,0.0218661170846176,0.0779632959144405,0.0550026730296427,0.0582480341831534,0.0624447418227337,0.0453451454864037,0.0871066506661146,0.0221055578770777,0.0345722797902871,0.0704656824755483,0.0483747805252138,0.0481356695919654,0.0419703734375016,0.0363342162164265,0.0370614627039895,0.0405753145494794,0.0290678985075402,0.0582358233198989,0.0726941371068908,0.0520328765264815,0.0325905600810758,0.0855470724257566,0.0501319580750982,0.0558456495977705,0.0313933950953369,0.0566482189672485,0.075085388620361,0.023361890211218,0.0287908566705525,0.0568601017344607,0.0618050202114301,0.0296506174149866,0.0553879197429667,0.0324021924778568,0.0514820652283836,0.0555048331629781,0.0369592596735096,0.06410959140367,0.0644105326788583,0.0626192135923435,0.0252065125370536,0.0810664214593302,0.0608730844440496,0.0558122962059021,0.0460155698324768,0.0381324417681666,0.0874567437890831,0.0252596018225195,0.0333225027718392,0.0443828524491118,0.0440918199031646,0.031863527191071,0.0609156132017022,0.0527108542797066,0.0349409470355956,0.063453068630862,0.0209240058651218,0.0589570098091587,0.0719959134117416,0.049087225435622,0.0245179313805604,0.0758840713343888,0.0625190364187441,0.0448247953152489,0.0415586478751335,0.0310631567537414,0.0667142730921364,0.0293380450764111,0.0435686265295187,0.0606179763197423,0.055162743864033,0.03259670322308,0.0766390377689232,0.0503469611671202,0.0487428691894854,0.0685090482509918,0.0256704391729947,0.0479531756060481,0.0646852362260761
"FEDm_108",0.0438859152540977,0.0272997856514417,0.0911396924159542,0.0511487743356091,0.0384094435374931,0.0652506365061148,0.0629734296589135,0.085861004861926,0.0196076720916506,0.0288329054753819,0.0690564864368472,0.0558882521415429,0.0412346077537155,0.0440740478125451,0.0441170332593886,0.0346738134071516,0.05541884603045,0.0303278175433856,0.0517551267325337,0.059044709093857,0.0615520429735458,0.0354118518126863,0.0816654096675913,0.0660446106193481,0.0512691242966254,0.0351150516429233,0.0438069579929964,0.0597045804774739,0.0266605264295795,0.0412393359096568,0.0520025909163091,0.0588384119355819,0.0324065589466552,0.0531867826987806,0.0355889303319382,0.0429613459856499,0.0574464398244601,0.0457104732621593,0.0532639865571501,0.0661249877188888,0.0502402843935962,0.0224081844584853,0.0784962916602974,0.0553799283441484,0.0446670629334933,0.0402010294170895,0.0468876549657583,0.0698823300293615,0.0216494171489559,0.0315815704597261,0.0739940138058012,0.0517164622283816,0.0664287440750434,0.0591919404469124,0.0305211652663902,0.0431730021791236,0.0620033804864673,0.031458497750489,0.0620081881134162,0.0581108518370634,0.0367181898182393,0.0263802840335318,0.0895706417502939,0.060123492625008,0.043898669388377,0.0498383509134774,0.0435918692766503,0.0710177968227229,0.0308940606276742,0.0346319821836345,0.0675458824054075,0.0496186893011395,0.0569977974684756,0.0487035658761714,0.05279792985159,0.037115884929459,0.0599075035261935,0.0295509107911115,0.0503911544241719,0.0607053439866708
