"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent"
"1993-01-01",0.0219233899702663,0.0184223603297628,0.0412178519183514,0.0199828785629032,0.0240613915583916,0.0255279852734284,0.0254163337697752,0.0169216129957166,0.0277366527817235,0.0214292616529231,0.0420455171701775,0.0191962592203497,0.0241417945225911,0.0149865023355604,0.0881335391714586,0.0178348957323699,0.0212652417836792,0.0880248298092642,0.0152527583328578,0.0171533597251816,0.100162072201121,0.0531496023579273,0.0156183091470019,0.0208211497677416,0.0173579224156063,0.0156193919729234,0.0148216626378184,0.0328077229980417,0.0198022196419567,0.0279352999532945,0.0173034293783157,0.0195318564788965,0.0149195399708496,0.0146756320280234,0.0247997724337498,0.00333130386621502,0.00420350395908775,-0.00215904604347477,0.00434307584064799,0.0083431671682401,0.00567138484424893,0.00966447214832472,0.00144662050234364,-0.00268843807651268,0.000156243276084436,0.016111095992434,0.000391447112178532,-0.00329220137577365,0.00177248544436765,0.0369455003795052,0.00384028989707867,0.00236689403488452,0.0519987522241583,0.00199775091169222,0.00179673348095535,0.00085487033698484,-0.00968031222894247,0.00230353444348577,-0.0018570548002754,0.00255267827295489,-0.000473855906407793,0.00175667364186004,-0.01104646897535,0.000413080001756875,0.0017208555984949,0.00133380884432729,0.000816677275476412,0.00184972433687265,0.00299510190938121,0.00581960904297329
"1993-04-01",0.0209476406662407,0.0177188743857082,0.0499246723041343,0.020996001621305,0.0256222152357618,0.0246827866368307,0.0215520367443677,0.0149902150343442,0.0303759621698648,0.0204643375464115,0.041406686951299,0.0173913091757858,0.0195165019362279,0.0168548260493641,0.091999912578587,0.0191203644287143,0.0209770030320427,0.0953836361473588,0.0152570437743485,0.019910062546392,0.080210455259564,0.0506367844953448,0.0174345160973797,0.0187540457718228,0.0171894018197691,0.0183427421215809,0.0149663880212604,0.0359342130433626,0.0226221129248717,0.0284585922380085,0.0176006969266505,0.0162275072489457,0.0168060039051102,0.0144942833451314,0.0252301678161088,0.00369821262455001,0.00330114774583714,-0.0107711808759115,0.00295423581106934,0.00307372632322723,0.000713324878378741,0.00860601531689583,0.00239531065563094,-0.003699133110873,0.00296139555991573,-0.00136946340222225,0.000989184364597148,0.000952640265728042,0.00253101511799368,0.0375865140554982,0.00632648982125306,0.00241796479947888,0.0609291437053982,0.000673215678727306,-0.00127555582492521,-0.0290415224905983,-0.0067445705241393,-0.000562506576251361,-0.00175055385549174,0.00324414760011079,0.000241265769373559,0.000612105926213636,-0.0120177906150143,-0.00257521527592805,-0.00129606194509039,-0.00114326924477158,0.00279068600799184,-0.000607655796114733,0.00263605231801004,0.00388164440096323
"1993-07-01",0.0232749311265654,0.0176729357153549,0.0392368418063987,0.0213205863483215,0.0299247810677163,0.0226455279805954,0.0223993341989252,0.0172907873476819,0.0277029128913395,0.0208749079752716,0.0411540422629871,0.0199190347872652,0.0227296176310377,0.0164323255096804,0.0857594439464249,0.0181390008065635,0.0260285413807675,0.0920666580151364,0.0164059094806133,0.0166011384098598,0.0866575739889597,0.0575440645865767,0.0162384159683656,0.0224169199556703,0.0170456827290428,0.0158805142917973,0.0162721882380338,0.0304890015685622,0.0188743157749806,0.0315281514906258,0.0163351141104868,0.0180515905940141,0.0169360512475779,0.0160510239380913,0.0221001328287091,0.00277658477455199,0.00436208707186072,-0.00274954552420821,0.00269742073383547,0.0113292224372415,0.00161812281084734,0.00941905535587295,0.00396770193592831,6.28085497777951e-06,0.00421796489136817,0.00966694284210127,0.00103827507223334,0.00477783074538241,0.00368061909862195,0.0195082668177433,0.00562649382376405,0.00132259383225966,0.0652441973872103,0.000342393572790218,0.00174847838451508,0.0087274753571431,-0.00226122600142394,0.00235129346325941,0.00394824503563615,0.0024893606053892,0.00163004931151211,0.00262758709051694,-0.00460963664109206,0.00262750556789654,0.000661049118095351,0.00343605488174087,0.00491911866448163,0.00115739747853364,0.00131949202952111,0.00277045063579289
"1993-10-01",0.0241797518997496,0.0175451808489217,0.0496337491609317,0.0211308341456488,0.0263602151441364,0.0224052429532754,0.0219596554098161,0.0175787627365506,0.0284222108441822,0.0186025462408888,0.0454732565338938,0.0174276226750862,0.0220064732876457,0.0176714072864539,0.0787216230097729,0.0191767289459018,0.0232503972749675,0.0896576069591614,0.0145425962513067,0.015368783973315,0.0972578833439044,0.0504091643091966,0.0150966678780105,0.0198966535128779,0.0160251728185051,0.0178238315531557,0.0158301425963329,0.0321544728839998,0.017801773344215,0.0336923001873956,0.0179501540554004,0.017785627139359,0.0168009958517603,0.0156904447890593,0.0246700701552216,0.0117739387972481,0.0109059429327094,0.00497350750509467,0.00953969620052936,0.0280231426420115,0.0169511273581651,0.015938911700476,0.0089189906556478,0.0126062314662187,0.0112157779013877,0.0398928503934445,0.0106588802090562,0.0116144219448988,0.00898196945509463,0.0619967593796306,0.012401576437779,0.011924937167579,0.0716362503262344,0.00849541846154843,0.00836773379184592,0.048341947869249,0.0256389585133521,0.00838049508929764,0.0122912793303125,0.00955893035421182,0.00560994672095411,0.00812694763318929,0.00541559482989632,0.0088417782658768,0.017112093947613,0.00807269193206434,0.00954754861052369,0.0100136920790657,0.00874749290865552,0.0143705636151847
"1994-01-01",0.020481581630069,0.0188731473851241,0.0540238005609125,0.0219776954747037,0.0297998162272148,0.0260113386704082,0.0228031235637831,0.0171843364117106,0.0271663650809667,0.0202730448946438,0.0432930956795696,0.0175531537917717,0.0159312778649983,0.015591003886728,0.0788570792780763,0.0201000128890022,0.0227407816357702,0.0896215656285232,0.0154461381141137,0.0181677789386145,0.0967148265522922,0.0435736885093043,0.0167283962515076,0.0187934074668813,0.0175571488711882,0.0176814032399052,0.0153548303782398,0.0315515780698738,0.0231118563156636,0.0294859636296359,0.0172358048379736,0.0181872136935151,0.0174725403737806,0.0162070973650023,0.0244481068385323,0.0081092246988049,0.00761198977055661,0.0168950444803918,0.00502101193520956,0.0150066880593701,0.00846465448896675,0.0130982496382054,0.00626006831407942,0.00739380255740272,0.0050577242490303,0.0152219992652044,0.00539509956542744,0.00590582739948555,0.00607710747556244,0.036048841229329,0.00965736227023248,0.00776099891542552,0.0622808968761649,0.00553564616905263,0.00721298788734904,0.0229778522093788,0.00199912705224431,0.00562273384568654,0.00178890855489571,0.00693067506765395,0.00472097903919451,0.0048738591511182,0.00504720856256572,0.00698397782124935,0.00658541464353227,0.00741457955168028,0.00505612221927825,0.00640679720183628,0.00608380132865129,0.00525181731759666
"1994-04-01",0.0218133277320886,0.016263258675069,0.0426351266619382,0.0211754023254756,0.0352151468932348,0.0268511971058801,0.0219476827844448,0.0157445090224895,0.0266338081758292,0.0178625427335653,0.0470368629634387,0.0168340535602472,0.0160788458244593,0.0176815588991593,0.0839513696555614,0.018108943865062,0.0248467699814367,0.0862997319825456,0.0151265890845329,0.0179604445064679,0.0844916159918995,0.0531658315387292,0.0150087778346084,0.0212449763746719,0.0160360260043234,0.0162820138959791,0.0171913277739536,0.0355833542155083,0.0198645912179131,0.0339143272495707,0.0174052700101156,0.0186436794667048,0.0172593912916629,0.0168708857180843,0.026970758983349,7.68591298146773e-05,0.00343970627972179,-0.00200510369722439,0.000965469112717874,-0.00390299247840619,0.00266061754221118,0.00574283254112302,0.0046732138824689,0.00509701288909195,0.00246741757569894,0.0126533442040972,0.00223483321957756,0.00221237977283416,0.00403701531156849,-0.00115809570733675,0.00639241508907055,0.00233648092982554,0.0581086064061366,0.00276171972757982,0.00247237587232384,0.00898225709399164,0.00532305722251286,0.00201338799771748,0.00421217959577696,0.00256546195855516,0.00164063800804361,0.00270557089902123,-0.00307839421924342,0.00398344419428844,0.00184212936556143,0.00202883302504844,0.00373519044823163,0.00355945166271232,0.0020863052358856,-0.00205264027372687
"1994-07-01",0.0199441683588303,0.0182137556560131,0.0429032844512798,0.0200022528032364,0.0281801015978521,0.0218492661860424,0.0213142055945839,0.0159603289776262,0.025245868526118,0.0196535574182333,0.0425399477652501,0.0168187816657157,0.0165630725614379,0.0163563582290682,0.0941515729015419,0.0169972968171558,0.0231497208686877,0.0929573792930073,0.015293198542886,0.0172882830347479,0.0994943646828689,0.0488388384009587,0.0150754737304858,0.0200301456274429,0.0183443892334263,0.0158063863808926,0.0165073260460173,0.0336780100924178,0.0192517441734501,0.0340858866966576,0.0158742763527071,0.0204070604073692,0.0156567797353687,0.0160937185680961,0.0254731986225269,0.00341771171227844,0.00430281188885982,-4.76410468288306e-05,0.00184100037042765,0.0112088359005704,0.0065700471468167,0.00579049717766243,0.00271110483977119,0.00262885414951666,0.00339629402305198,0.0112923012184365,0.00303875405450288,0.00229767474572703,0.00204928931207479,0.0484523409289299,0.00523572848592914,0.00266942732807618,0.059004628560072,0.00429549221259809,0.00386839064199901,-0.00232220226886806,-0.00301703033527083,0.00259658293929412,0.000986365775661658,0.00521328241761986,0.0037044443940837,0.00262208218324094,0.00756918533061655,0.00391509910814269,0.00219320081370528,0.00416673853358445,0.00414766128140949,0.00332515492517722,0.00376284500057149,0.00204728177790957
"1994-10-01",0.0220955385534042,0.0187023432617917,0.0480409826729887,0.0187627643406718,0.0314357207728959,0.0232425528555198,0.0235793574272061,0.0169165872955362,0.0293410479014331,0.0196951888759887,0.0393123612432238,0.0163968246177462,0.0180628213064053,0.0173459422294175,0.0843116111643136,0.0168586443826896,0.0221223359592921,0.0893268670598119,0.0154567530451574,0.0176003803836606,0.0922444179334723,0.0494345768219409,0.016520593634231,0.0214555907241919,0.0174490560230876,0.0146742501100222,0.0159942013478851,0.031295382648506,0.0203433439875088,0.0379399789555297,0.0180232183056468,0.0176884241344973,0.015324793313054,0.0166990767620886,0.0263064699491837,0.00877887681096089,0.0122416201437908,0.00761201919668007,0.00878654899668141,0.0192128567592737,0.0156095359591883,0.020649668918196,0.00867650298701369,0.00961324399057716,0.0104307780290231,0.0233363134559633,0.00796104495382861,0.0101192501522639,0.0085277700540388,0.076827289729415,0.00956576835151159,0.00911877061415798,0.0571240716431702,0.00813422240525601,0.00820482397507035,0.0380774477823461,0.010666173969974,0.00875297883182988,0.00676166446947848,0.0103266852866096,0.0088553155080026,0.00871559171372308,0.0180315795353065,0.00710574649831032,0.0157589153880488,0.00865607618222846,0.0078529735139905,0.00816842764244481,0.0091963827636967,0.0144830020628905
"1995-01-01",0.0199781083017066,0.0163263388068743,0.0459296765484058,0.0227508493881143,0.0302761393637447,0.0227328827139638,0.0247621527721016,0.0154384974342494,0.0258533552022753,0.0182522716083435,0.0365625551708289,0.0163965803894353,0.0202353065678204,0.0157578418812466,0.0906933073349813,0.01623795819435,0.0245320815559453,0.0866967375576067,0.0159299045405594,0.0171474979014857,0.0915267505472059,0.0477659604031638,0.0144503407784499,0.0171193853206956,0.0200674553798077,0.0168057082992883,0.0161414183212991,0.0392784483196218,0.0202441447096325,0.0433891643808611,0.0168303084499755,0.019184648800024,0.0164660335367273,0.0151810179617228,0.023059171557486,0.00388506503175432,0.00235775010973134,-0.0176772033735142,0.00333447012444152,0.0235228691283795,0.000409173190598386,0.00469782855223748,0.00372719523017451,-0.00297788016160229,0.00114447112896061,0.0111684264449952,0.00330117875946909,0.00484419054003241,0.00276715955934884,0.0485351108328046,0.0018933923223287,0.00364288548468675,0.0535492990480136,0.00210225999865408,0.00133458306527691,-0.00744381457038127,-0.00139480485631874,0.00221951158385885,0.00156118604239948,0.0040861171712171,-7.50357792791119e-05,0.00413721398460856,-0.0167629095086435,-0.000579827926007379,-0.00164687993711148,0.0030340003254888,0.00158898953751615,0.00326941728093125,0.00228378453002892,0.0104389141836325
"1995-04-01",0.023172921910473,0.0190849980970998,0.0359506970780931,0.0239114492830938,0.0293036965826467,0.0265871114748064,0.0248789264981451,0.0173986644188972,0.024090375282938,0.0195173181686704,0.0384166838613849,0.0133770264623807,0.0180220141543045,0.0160129094408037,0.0887796512820278,0.0177619250211196,0.0204722642385385,0.094551001284751,0.0152000404532426,0.014644752787464,0.093900690288199,0.0517577309339329,0.0138426324180812,0.0217084934815576,0.0184991343441839,0.0167198318550452,0.0150717128218154,0.0350040958754151,0.0225302737341135,0.039095757147837,0.0173918426088956,0.0176650955378777,0.0180833128677364,0.0154390928027024,0.0221558755017264,0.00288533254036682,-0.000933141946260981,-0.0074370484182508,0.000225963225944603,-0.00245774245087868,-0.00424954759153529,0.00639337328201113,0.00324533656545815,-0.00794139589602461,0.00357636320052616,0.00564155374698133,0.00170606997057245,0.0009620284549728,0.00165911668383113,0.0213429917335878,0.0035308492935688,0.00215540878042263,0.0606002363747183,0.000354692233732893,0.0019977201633095,-0.0161529757859961,-0.00686941630224764,0.00337968524823086,0.0015695095594802,0.007110016279948,0.000107993355425378,0.00163593398379648,-0.0160029419636684,-0.00517316310701271,0.000767561311327362,0.00303318602601612,0.00313993776524293,0.000838784664236384,0.00248082852851993,-0.00505496035658567
