"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent"
"1995-07-01",271.666666666667,0.0302014624004537,0.0252978718364291,0.0624793017247204,0.0379774749846876,0.0404818514549905,0.0336312907186802,0.0214298155457757,0.0224961739457402,0.0365136808043656,0.0649971099824968,0.030904967651791,0.024871661996396,0.0510318016347491,0.0433295774928743,0.0501252994643344,0.0340972909963736,0.0399065347985465,0.065666843797907,0.038841921991778,0.0469509312016048,0.0464764513451062,0.0329087365372368,0.0402050098514903,0.0437657832701457,0.0354111545713264,0.0071670101599155,0.00544533182818781,0.0181504359813309,0.00897739806027075,0.00403130341982981,0.015151473515689,0.00460175857713772,0.00501177074038538,0.00145985362793431,0.0188619192835459,0.00288118365646948,0.00612344241420956,0.0113784897260236,0.00601237182324574,0.0179929643685543,0.00615160726314092,0.0091752999538828,0.0189508973146825,0.00236257897649979,0.00843479274027779,0.00317187564228457,0.00955270667472926,0.000929589862826858,0.0150330601302829,0.00785879760726299
"1995-10-01",280.120401337793,0.027351793319236,0.0217649041757102,0.0589086877214696,0.0351267105598971,0.0468970662786308,0.0338535204840812,0.0216645710831596,0.0232570219911932,0.0488589396315917,0.0514391029855447,0.0285248267210451,0.0221167640227571,0.0583621541803077,0.0517904242199107,0.0493537043386715,0.0306577185754236,0.0397769132465338,0.0593262412414903,0.0369408173536067,0.0332942907705856,0.0608925971776323,0.0382656612255111,0.0415212718810657,0.0430329570045621,0.0370213398103826,0.00240382225130128,0.000630012124051619,0.000469767501829769,-0.00230873044346225,-0.00677168181028684,0.00830705914316644,0.000358102503722469,0.000680992319324935,-0.0104484521092582,0.00493721501053456,-0.000911679079411964,0.00204359337786196,0.00455356703241676,-0.0127994851143039,0.0108392696578587,-0.000776325306274012,0.00156601521200901,0.00619761890585153,-0.00548632863618783,0.00185893829258448,-0.00455222391093419,0.000947974531266003,-0.00334206001492304,0.00602335991465442,0.000363374078736705
"1996-01-01",310.542750929368,0.034484294303423,0.0221868931548889,0.0541613376220588,0.0357923309410873,0.0426000368973737,0.0392579756818351,0.021365130929285,0.0221795568911657,0.0455194823364679,0.0529039754061803,0.0345148544597472,0.0233299414854777,0.052559641723117,0.0466842544985877,0.0512872906045743,0.027063050780832,0.0372833906280298,0.049938141607567,0.0377947122460941,0.0329122924648919,0.0736533066371546,0.0400396273779023,0.039356303012343,0.0460099673844812,0.0371222109254344,0.00437659832431225,0.0021466885489396,0.0068572023025027,-0.00546376103457258,-0.000125703243498449,0.0153975871088495,0.000966553291495894,0.00425867778383027,-0.00198366358820248,0.0152682559431467,0.000457318945956062,0.00452483961320166,0.00582444834411175,-0.00149642055114286,0.013605804317097,0.00148020448999909,0.00498112469687861,0.00765239615704945,-0.00220358245228922,0.00162622144446645,-0.00597275987746545,0.0123962966587391,-0.000526053672152172,0.012386451632965,0.00301397791152549
"1996-04-01",262.846473029046,0.0326949202833267,0.0219606645135796,0.0640455555031426,0.0319937774375103,0.0412760878551424,0.0304433234139118,0.0228841568402054,0.0303983721589833,0.0368352256731986,0.0688656854575282,0.0307067231617352,0.0276993351648538,0.0470138588442715,0.0485763323272851,0.0490328573005012,0.0278111950695246,0.0335736860754088,0.064428426391807,0.0344176906877141,0.0386644191496909,0.0591279442860376,0.0387202315056847,0.0400762774763171,0.050249874098076,0.0285033793245634,0.0115324830680994,0.0063552699837854,0.0263941671417076,0.0101497418649832,0.00499400626093993,0.0139411675259123,0.00703784139829805,0.00983243585228799,0.00979148412866127,0.0343136981963803,0.00542640048874421,0.0140031285507683,0.00956744460639735,0.00433117803671313,0.010091680723359,0.00582786153608824,0.00768219822962138,0.0302360097452738,0.00567672602186334,0.018268063133243,0.00416118724680408,0.013376204181529,0.00970097199230865,0.016505563874827,0.00648240698941284
"1996-07-01",282.194366197183,0.0270786869489509,0.0239732353126598,0.0664797622543685,0.0334985264471725,0.0418622216721083,0.0322365830259535,0.0228747705107131,0.0258636118104341,0.037449612754287,0.0603980876894034,0.0343740921962472,0.026654387986425,0.0580056271222102,0.0553634239682947,0.0439063585585021,0.0258315877486753,0.0372683640796528,0.0594405533102419,0.0415805624654499,0.0309424016428771,0.0585486120864041,0.0356826363238499,0.0382914005617506,0.0432340149180271,0.0391608786053412,0.0060309641155075,0.00430643295796748,0.0186322915829923,0.00287037110989583,0.000259025354449531,0.0123812363259705,0.00360391473343912,0.00411319499434702,-0.0021953478418365,0.0156030587577714,-0.00106714114830363,0.00812671790705152,0.00608967736169818,0.0031117841415559,0.0121504013420061,0.00256573630099174,0.00364615570036498,0.0113663291071882,-8.43479635472451e-05,0.00937145900820201,-0.00185232792803679,0.00784060656444026,0.00379345116586795,0.00671520126086227,0.00504379588491433
"1996-10-01",279.335697399527,0.029636888510176,0.0209211347202156,0.0700956330227172,0.032823241605293,0.0431884345832761,0.030801508002842,0.0211417691341963,0.0289572519449201,0.0374525287501461,0.0679985315532163,0.0296688361122117,0.0290964313706375,0.0547164339407969,0.0522253388463374,0.0497144492157996,0.0256123684998719,0.036308343037995,0.0546113756597259,0.037772504273988,0.0354895700088744,0.0528608083732959,0.031919638340877,0.0403241184891861,0.0498782918908752,0.0367845701125288,0.0082987373655657,0.00413377742058176,0.0319763356719811,0.0047682300655852,0.000865309636453719,0.010260830547534,0.00474800119320584,0.00772160045466907,0.0026488583977217,0.0290356430512901,0.00474783803655649,0.0107855418373463,0.00892609691504768,0.00391112198930832,0.0215431060407632,0.0024008027661015,0.00758173767225657,0.0177510214901908,0.00394293402787756,0.00821609463563072,-0.00482227646377047,0.00876186192528248,0.00418910418768532,0.0225481617083209,0.0109809771315535
"1997-01-01",309.764018691589,0.028443002143328,0.0216154145663551,0.0590180058953599,0.0276013573647797,0.0433299393990401,0.0346547255420951,0.0226117138012954,0.0263382532668042,0.0407283420467657,0.0574957231418921,0.0379461816725954,0.0248121168607448,0.0626561677803549,0.0523204715676957,0.0596997879404216,0.0241886379348249,0.0342877119946582,0.0558164912873731,0.0369461851780556,0.0326897317667899,0.0585837585905416,0.0351144062574976,0.0394246596643483,0.0422739058294605,0.0414033085069226,0.00807601325483333,0.0056366681835533,0.0210766538723222,0.00269891733292744,0.00414487352696272,0.0163218340261968,0.00621736124948999,0.00730566015096729,0.0020926299276403,0.0299804648645937,0.00765999391264761,0.011961187153195,0.0112759399064861,0.000638128217334652,0.0209342402205086,0.00474587256392985,0.00377254468729489,0.0223097902016904,0.0051294295462535,0.00850916787206049,-0.0104665236664971,0.0111624734132255,0.00677053221276927,0.0115548540151358,0.0120932329816942
"1997-04-01",303.113402061856,0.0281822937311163,0.0211440862392305,0.0601959629610426,0.0410953522406716,0.0471418488487941,0.0345697946124054,0.022045285806318,0.0244964832434837,0.0448611568739964,0.0574209810464245,0.032504926518624,0.0245234104541162,0.0507024185277564,0.0494464719441413,0.0502600410061518,0.0260519999030582,0.0344538267191521,0.0582795195198793,0.0358357524537185,0.03824548238235,0.0587171357792232,0.0363066359752189,0.040696183867339,0.0431428588111048,0.0396800905346832,0.0079900410785821,0.00540664479510553,0.030081924573216,0.00765138887445594,0.00424123713947121,0.0149178114736945,0.00570506229785111,0.00659766879637833,0.0061426188648447,0.028733233844589,0.00846085245991366,0.0127534850278651,0.0135446449736603,0.00184354240596205,0.0204168830210698,0.0103864931211874,0.00650976779228834,0.0217142663917325,0.00700036865187311,0.0157502211375612,9.5635629553404e-05,0.0133090824368445,0.00810837026084509,0.0191641673778541,0.014178894885429
"1997-07-01",301.314754098361,0.0314082737250685,0.0225010703589905,0.0694411576347016,0.0322107267487585,0.0429805386736335,0.0336435997291241,0.0231561573360142,0.028553635976406,0.0338010563392747,0.0653694979540793,0.0337892291474939,0.0270104970637606,0.0566790243668489,0.0408444192714112,0.0461009653561775,0.0299471934817739,0.0385230453757908,0.0614016605897895,0.0420674002651156,0.0389676630151929,0.0493977531551037,0.0358022077491804,0.0345298026647437,0.0437862110041567,0.0380872130174098,0.00958915707366416,0.00564789735169842,0.0218159219956782,0.00419590357505559,-0.00679432221746284,0.014001738740884,0.00564277325380983,0.00942063563859331,0.00553978874374792,0.0327421177181604,0.00593363761465653,0.0113143713747407,0.0111573931227934,0.00155966238788614,0.0156564111647249,0.00380390235267295,0.00346358599072382,0.0248709100858372,0.00519224761197854,0.00158741327882355,0.000696721943645601,0.0108774332765983,0.00596027037260979,0.0114233360762416,0.0110849657209871
"1997-10-01",304.211240310078,0.0289112898755148,0.0209183066387098,0.0551658428521365,0.0326915159051358,0.0398297251909174,0.0298502784982549,0.0214952259196466,0.022853141743688,0.0338619601121411,0.0508965305558066,0.0296123805448751,0.0223226622373998,0.053814048743622,0.0507956690445539,0.0488473028121992,0.0376339576247888,0.0676353066378584,0.04667480916253,0.0439570338510544,0.050617124134824,0.0586653491347435,0.0409052910628495,0.0333226973765413,0.0414625780833096,0.0372599722568991,0.00356826658231078,-0.00252550118282488,-0.00259320228303735,-0.00739903018914399,-0.00722745192099642,0.00327941191833155,-0.0018658171479214,0.000861311567327699,-0.00182004028247458,0.0106975987710383,-0.000360436920614469,0.00336505278909625,-0.00140959030318256,-0.0069280249431909,0.00955172743922507,-0.00889078564754047,-0.0283213034424947,0.00555870104253135,-0.0129171015643524,-0.0145855992401015,-0.0197354187694352,-0.000188776465740898,-0.00313194924651688,0.00237682256931379,0.00473053237955852
"1998-01-01",318.860169491525,0.0309671289661173,0.0221022703184905,0.0474885286970376,0.0319212819759773,0.0410681688282681,0.0322172419647408,0.0222204870578805,0.0241874232903532,0.0400561732792009,0.0513927435160642,0.0287195672488092,0.0232684629457451,0.0582062467417284,0.0501546697982502,0.0555030537233648,0.0357561238682318,0.0575434179800025,0.0452913542360584,0.0424876762159201,0.0419789710927773,0.0602126087483585,0.0376091575754637,0.038195270276444,0.0440210723151518,0.0374308993395638,0.00511135873829574,0.00103873616991869,0.0116904262973447,-0.00236547422686271,-0.0034014965027996,0.0118387831595316,0.00277929521640386,0.00319816122259509,0.00123007092696451,0.0220517040802909,0.00327543471391047,0.00742944349713948,0.00162915151623369,-0.00257258713187317,0.0132277047768447,-0.00551948613964369,-0.00879503458399303,0.00710942474356141,-0.00551661394481258,-0.00701470665220585,-0.0104794347823776,0.00570967129973204,-0.000624982020588729,0.00942829870144154,0.00799003829247772
"1998-04-01",292.219827586207,0.0282056855184068,0.021731834572322,0.0496934609222486,0.0370368812824964,0.046488557543193,0.0311879446346858,0.0213513721213819,0.0235975204213536,0.0337546773421729,0.0531219567979063,0.027121705843906,0.0221940423039527,0.0578554776147095,0.052554088443857,0.0481107089149472,0.0332124921874174,0.0554985313504516,0.0410339595166281,0.0399931236996444,0.0436125792440926,0.0697374121343985,0.037582439133587,0.0374836212336647,0.049161999543238,0.0386779276793377,-0.00124126960836224,-0.00340659709160973,-0.00129248618285905,-0.00859234164564379,-0.011169916252025,0.00415909294953815,-0.00390454720269645,-0.00183837244153624,-0.00565971065713391,0.0105498239523786,-0.0055431368329751,0.00135392829903961,0.00235649359162961,-0.00848619495982725,0.00560089221430484,-0.00760174552624484,-0.0115014188847937,-0.00035719353901625,-0.0124552548834381,-0.015944193256446,-0.0248888648987655,0.000619098414748486,-0.00508122174134668,-0.00142234872550208,0.00207503294036992
"1998-07-01",299.062626262626,0.0280854598355592,0.0225632493676912,0.0516148496139555,0.0354849920499163,0.0381457408649215,0.0307769143796274,0.0210295797408695,0.0217258994897786,0.0315166444381372,0.0476910618260688,0.0275276464810421,0.0239289448660048,0.0569938136550474,0.0492047235725664,0.0439887836006977,0.039555777119614,0.0527353440924327,0.0483385605662822,0.0477243342170846,0.0498934739573405,0.0748357552772286,0.0457382399135664,0.0344701843976189,0.0438770178686482,0.0325530088083003,-0.00401624595921816,-0.00608884964584101,-0.0148390874916438,-0.0147267942277876,-0.0146653708272004,0.00150324127107283,-0.00531775093497082,-0.00522073431435725,-0.00886020022633693,0.000413173635394605,-0.00435373818081855,-0.00109825360747055,-0.00951485522329469,-0.0159620686482291,0.00794361389067764,-0.0213489305118214,-0.0243849035009996,-0.0081875609752161,-0.0232472986470477,-0.0248304365855473,-0.0339567823410173,-0.0121345111887358,-0.00646592597125688,-0.00386789888679831,0.000838011627730629
"1998-10-01",286.085889570552,0.0262552535256902,0.0231218750545804,0.0548116053003984,0.0407939486203501,0.039663356315725,0.0321599663030438,0.022921049243496,0.0219516557091215,0.0430947163756733,0.0490123625121527,0.0265583961659489,0.0232092083099341,0.0528746074479371,0.0497259995340054,0.0439341293958629,0.0383375723152766,0.0541125500458187,0.0429781374106429,0.0474771814915868,0.0384952915691559,0.0681226407914574,0.0421406035986412,0.0367795666663352,0.0474153721471299,0.0340529541500358,-0.00458202066048857,-0.00507020223168842,0.00238939699578053,-0.012038209632471,-0.0097404261562914,0.0032901861643576,-0.00525191230364358,-0.0025508924379324,-0.00973538336299968,0.00496613467702827,-0.0021362916212881,-0.00170210789258174,-0.00323210425399511,-0.0136201034118231,0.00598616074963313,-0.0139395125706715,-0.02083286583182,-0.0082009583940174,-0.0179964326978495,-0.012944612298505,-0.027101886987169,-0.00445439743535725,-0.00589918892162271,-0.000587050697361799,0.00227659671584952
"1999-01-01",323.265010351967,0.0311123462877806,0.0210070839031184,0.0550698362924632,0.0335482003396463,0.0407048602028533,0.03371938947761,0.0206608806048041,0.0225788867365715,0.0430940123741074,0.0488929457898326,0.0267494811501445,0.0239905009025062,0.0584481304125176,0.0449734479572446,0.0458785610929833,0.0353942322498932,0.0537322398164378,0.0426629067584576,0.0452802336271737,0.0430199417154183,0.0589873309988279,0.0406240538382251,0.039961418858917,0.051935525669596,0.0379735529428699,0.000473739653039225,-0.000156136559823991,0.00912517091936602,-0.00330435367375449,-0.00729880364004301,0.00813464766385617,-0.000327398108288633,0.0016905759143031,-0.00107850364122186,0.012445926057468,0.0016730191822579,0.0045692093070511,0.00458525476865319,-0.00216608887587058,0.0119591269150413,-0.00773135522007191,-0.0119698329154897,0.00604109248558442,-0.00969839427842123,-0.0054122310433716,-0.0160355578420933,0.000449919337320146,0.00116760182054836,0.00694113951381824,0.0065435964849434
"1999-04-01",272.866666666667,0.0324009649723374,0.0235182402421662,0.0599249262731218,0.0338788745132197,0.0431971604194343,0.032784307891012,0.0230648565087628,0.0276588412674629,0.0347296006180287,0.0584561075616248,0.0298895245533543,0.025673636328172,0.0535680392422431,0.0488842889379923,0.0452323860051403,0.0327601037118958,0.0471660758606898,0.0456542922510313,0.0440017891816568,0.0371928079333986,0.0672549108192852,0.0359604753633775,0.0334737536355341,0.0483365778591617,0.0353374580498966,0.00459524621471795,0.00244477128626342,0.0229728776853259,-0.00430225127020914,-0.000618463907469048,0.013528553540296,0.00287339311340817,0.00593336179035994,-0.00125319412043054,0.0260578961821368,0.00373938634374476,0.0113431061992294,0.00899706847910702,-0.000692000839354075,0.0126114131538772,0.00238507763926017,-0.000728968898650493,0.0123526002949794,-0.000237965800701867,0.0033602222478281,-0.0160270527065551,0.00624006009529609,0.00345251779483959,0.0135150427649032,0.00800533785478064
"1999-07-01",259.506849315069,0.0311865590355108,0.0249001602752115,0.0605029175064247,0.0325795085504822,0.0418008953299887,0.0364199534142366,0.0229199194842446,0.0268468957562139,0.0318017157934021,0.0532497243372913,0.0336291678756491,0.0259326835534307,0.052009587384374,0.0443480943597834,0.0461066240396978,0.0366378092806793,0.0486943799068937,0.0516937258639538,0.043233356422808,0.0457350543521689,0.0520931903141154,0.0376287367092425,0.0370980109580353,0.0494802721224171,0.0334710573737448,0.00709899634038585,0.00400843487732348,0.0258308835537251,0.00333274272946747,-0.00597852292324743,0.0152789451504725,0.00508002996392682,0.0062854853400623,0.00656809372957035,0.0286714967410026,0.00410674688070878,0.009908374097534,0.00785672032811022,-0.00144718004954641,0.0183892582626714,0.000382255838795776,-0.00224487300131122,0.00869942110086569,0.000483906239468323,0.00488398784646333,-0.0120885444843796,0.00797446440222271,0.00559169552995398,0.0175358003296902,0.00948361662357705
"1999-10-01",282.881763527054,0.031969611145901,0.0247134211932673,0.0561741111183846,0.0293866036878426,0.0439060522967779,0.032851426281303,0.0235977835119787,0.0289492132183434,0.0300922144947499,0.0563546818134101,0.0322782469452588,0.0268167964485638,0.0570590704182853,0.0491880694177452,0.0501928538895493,0.0294368234062766,0.0455285046953325,0.0448066703755164,0.0435272552414322,0.0359558287437401,0.0565845212019328,0.0397066551551884,0.0383968209260263,0.0488856364818986,0.0436411278912951,0.0155420166823289,0.00854114534642078,0.0212364043987727,0.00877660267494245,0.00836193790952472,0.0135275521967266,0.00858537514092338,0.0108578968874893,0.00830634961081245,0.0377394238594706,0.0111962560183413,0.0159175371311476,0.0188596097149558,0.00904718979842052,0.0220548784627134,0.00725690739926078,0.013884622995643,0.0106074356428473,0.00946401600313067,0.0158487691209305,0.00550197602447184,0.0117012219461786,0.00917582499242563,0.0224581299742479,0.0193878668976732
