"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22"
"SPEECH_319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516194345494878,0.0247106576124979,0.0518358441680652,0.0530485464248262,0.0213963172947536,0.0363317809312734,0.0281168462763097,0.0375249592288101,0.0528303410769041,0.0322419131459465,0.05846214758306,0.0592052137852964,0.059913095838449,0.0280072126749004,0.0559061567308928,0.0564076303000736,0.0319251774455834,0.0953552271244543,0.0417840050651266,0.03425081231045,0.053838337869135,0.035288342563704,0.0170514865259474,0.0214688083384921,0.132444435342213,0.0246062588970321,0.016645231167556,0.037482742046653,0.0198517375219906,0.0722516653252004,0.0452621887019315,0.0190666066830369,0.0410557097762743,0.0735981045942689,0.0523971697496793,0.0281416358575724,0.0437277489315623,0.0838850540960839,0.0398302999377042,0.0842589357421068,0.0316292874503222,0.0635137473642426,0.0333177105020945,0.0185134354480356
"SPEECH_620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516194345494878,0.0247106576124979,0.0518358441680652,0.0530485464248262,0.0213963172947536,0.0363317809312734,0.0281168462763097,0.0375249592288101,0.0528303410769041,0.0322419131459465,0.05846214758306,0.0592052137852964,0.059913095838449,0.0280072126749004,0.0559061567308928,0.0564076303000736,0.0319251774455834,0.0953552271244543,0.0417840050651266,0.03425081231045,0.053838337869135,0.035288342563704,0.0170514865259474,0.0214688083384921,0.132444435342213,0.0246062588970321,0.016645231167556,0.037482742046653,0.0198517375219906,0.0722516653252004,0.0452621887019315,0.0190666066830369,0.0410557097762743,0.0735981045942689,0.0523971697496793,0.0281416358575724,0.0437277489315623,0.0838850540960839,0.0398302999377042,0.0842589357421068,0.0316292874503222,0.0635137473642426,0.0333177105020945,0.0185134354480356
"SPEECH_631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155580932538587,0.0250990607443305,0.0154462828383178,0.0149467130919828,0.053882076865609,0.0141557680542725,0.029115738767478,0.023730358590046,0.0639106650365262,0.0218650027505682,0.0235218179009139,0.034668588567093,0.0667129997935745,0.0180103854024204,0.0567339538856931,0.0319424253279908,0.02764692877279,0.0467190381175426,0.0317716934104936,0.135716685571752,0.0903793903961943,0.0184434935758243,0.0368100389694373,0.025158368271714,0.0375258036216567,0.0341856322030605,0.0310296436085267,0.0571866941023025,0.0254181085314542,0.149939706430604,0.0412247608375839,0.0345166417309159,0.0281797054871301,0.0624942724990656,0.0760162276712913,0.0209415324759308,0.0546175442715626,0.0394332714612446,0.0470554434665634,0.0812355401468138,0.0323450714480261,0.0402327184173873,0.0242645252726078,0.0201887490751211
"SPEECH_388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0592845919964211,0.026502067987189,0.109393076074035,0.044975588945182,0.0207011430092454,0.0223799248898906,0.0218886172557258,0.039498115532926,0.0321241978410329,0.0219831942912966,0.0744137261472943,0.0281736768016549,0.072774127535646,0.0258319652289245,0.0565182475456416,0.0891317463082087,0.0364125278976489,0.0572207057420741,0.0229919738715048,0.0431047458476308,0.0574288218176695,0.0372672174331579,0.0451594163015832,0.0191350333916651,0.0604668566051889,0.0375236457542754,0.0482028630891555,0.0413300274674575,0.0236588332089073,0.0398115289603252,0.0528848894870279,0.0234622038378268,0.075429890368646,0.0751128184250115,0.0465111451809432,0.0296605471127517,0.0389016226848314,0.0635726873445486,0.0369597867339014,0.0570169964178791,0.0337793658542931,0.0390899410456278,0.0651599225500203,0.0471699781781333
"SPEECH_455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0337613559962752,0.0202813766548968,0.128194821983529,0.046434771186496,0.0269259574432619,0.0671347747867653,0.0337026283023733,0.0548545593347682,0.0397542107836023,0.020408818947799,0.0739059790244261,0.0610668388768268,0.075729820825779,0.0318462486746272,0.0356177254721687,0.0452368274767779,0.0246488996936708,0.043407979287799,0.0359830326792853,0.0297248301927348,0.0525587403511752,0.0188198020249627,0.0386404099950623,0.0163414009418844,0.081531018326212,0.0316369742684778,0.0416481618863291,0.0683446076362042,0.0234063380566217,0.0276792582367444,0.0417845490256077,0.0391594171055967,0.0747690105746466,0.0904378954765022,0.0351736226337217,0.0385894360861149,0.0416750859430415,0.0382404142218729,0.0203674084216484,0.0504577540089205,0.0241463276292653,0.0555774001568294,0.06146810405113,0.0589254053175664
"SPEECH_699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05070217813154,0.0213200035989003,0.0713889267965645,0.0236341517428001,0.0306227049869366,0.055194724000986,0.0175239354996787,0.0544938311599982,0.0505582650736441,0.0283234158672483,0.0471496309732209,0.125461668418523,0.0703374038974917,0.0329178653365663,0.0496052486069916,0.0600899474872596,0.0299586769037846,0.0386131027600113,0.0326759567885596,0.0430365338688568,0.0318455632251616,0.0345462648752766,0.0519583946752706,0.0247762824443064,0.0653438402986486,0.0470374325744319,0.024875451245686,0.0358816972832263,0.0242614657040882,0.0278844360356487,0.0482349267679544,0.0275089311211796,0.072092722771185,0.103370196233464,0.0833119215752953,0.0254534724926121,0.0309995545042891,0.0459713328375775,0.0356771210154699,0.0548511999424464,0.0399214476281624,0.0437389540946306,0.0492727063090043,0.0375765124454224
"SPEECH_700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05070217813154,0.0213200035989003,0.0713889267965645,0.0236341517428001,0.0306227049869366,0.055194724000986,0.0175239354996787,0.0544938311599982,0.0505582650736441,0.0283234158672483,0.0471496309732209,0.125461668418523,0.0703374038974917,0.0329178653365663,0.0496052486069916,0.0600899474872596,0.0299586769037846,0.0386131027600113,0.0326759567885596,0.0430365338688568,0.0318455632251616,0.0345462648752766,0.0519583946752706,0.0247762824443064,0.0653438402986486,0.0470374325744319,0.024875451245686,0.0358816972832263,0.0242614657040882,0.0278844360356487,0.0482349267679544,0.0275089311211796,0.072092722771185,0.103370196233464,0.0833119215752953,0.0254534724926121,0.0309995545042891,0.0459713328375775,0.0356771210154699,0.0548511999424464,0.0399214476281624,0.0437389540946306,0.0492727063090043,0.0375765124454224
"SPEECH_694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435492651061513,0.0255851932498639,0.0435492651061513,0.0195971692977681,0.055525313010343,0.0435492651061513,0.0195971692977681,0.0136091453456723,0.0255851932498639,0.0195971692977681,0.0255851932498639,0.0375612411540555,0.0315732172019597,0.0435492651061513,0.0195971692977681,0.0615133369624388,0.307022318998367,0.0136091453456723,0.0375612411540555,0.0255851932498639,0.0675013609145346,0.0195971692977681,0.0304397298890509,0.0288600245996949,0.105687261367118,0.0429851321758117,0.0284713505669006,0.0562092041274043,0.0221530477405218,0.05828590759739,0.0486097836743962,0.0267104885119413,0.0896490500104957,0.0564484726195199,0.0573509149129892,0.0366932848776682,0.0217484606024678,0.0723745633815293,0.0175497365706928,0.0648321441732134,0.0258205681191548,0.0446160510235384,0.0462328265632283,0.0182719968952726
"SPEECH_476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0452358458511286,0.0285943387267781,0.0350378770901067,0.0230089338743468,0.0321333056939105,0.0328412046749941,0.0209812201972622,0.0433366996910282,0.0490285097482984,0.0250152005568922,0.0507983240395342,0.0899890827401567,0.0495446751617812,0.0345333815363955,0.0683756723026133,0.0451318475500321,0.0478971445712801,0.061778536429537,0.055883371874782,0.0629861850719724,0.0575550434323053,0.0403135991848644,0.0334086154525178,0.0284976159459837,0.0225691901253759,0.0222792091933913,0.0609324469619627,0.0329247455546704,0.0250029805084571,0.0227222982149665,0.0375805696481386,0.0238807691898474,0.067975207160668,0.146513336386778,0.0827814902696693,0.0210218677641716,0.0566762584883672,0.0471403551328363,0.029618129299131,0.0963977898700521,0.0391828519742925,0.0390333421129697,0.0374639598702287,0.0263969708755242
"SPEECH_611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0304397298890509,0.0288600245996949,0.105687261367118,0.0429851321758117,0.0284713505669006,0.0562092041274043,0.0221530477405218,0.05828590759739,0.0486097836743962,0.0267104885119413,0.0896490500104957,0.0564484726195199,0.0573509149129892,0.0366932848776682,0.0217484606024678,0.0723745633815293,0.0175497365706928,0.0648321441732134,0.0258205681191548,0.0446160510235384,0.0462328265632283,0.0182719968952726,0.0717776901592032,0.0303513243157277,0.0826927617913139,0.0212828789824909,0.0395246877478458,0.0775117451093908,0.0169581151260469,0.0293825277505963,0.0293472808205955,0.0338567821522856,0.110267395392022,0.0257817750075465,0.0614160621863417,0.0326980245946846,0.0216464713760111,0.0317811528000563,0.0874205080756244,0.0167928539021967,0.0789018250693276,0.0479972412822879,0.0241951078583899,0.0284157885000144
"SPEECH_270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286370824272975,0.0241978584872909,0.0523072447042195,0.0219264460576248,0.0457822482321176,0.0870213849442246,0.0271214180786037,0.0294293905817714,0.035440113127824,0.0267016185638036,0.0816958335098001,0.0514437363534265,0.0715764951187916,0.0528612634105137,0.0444461278297723,0.0490510526940017,0.031440279506564,0.049840032325404,0.055765002218171,0.0572219825749844,0.0304539651152343,0.045639424138559,0.0206267744662934,0.0237441474775413,0.0566170176263661,0.0285401048670461,0.0238730527016534,0.0712173709010264,0.0256208923758324,0.0362325139895337,0.0493196220505973,0.0192559750285643,0.12468972535354,0.0659378056939763,0.0480942042106662,0.0580126403365626,0.0526001451999054,0.0409858056878007,0.0429329400043654,0.0745002820065678,0.0311867505936669,0.0313743968673302,0.0435815793100177,0.0310562532511471
"SPEECH_384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286370824272975,0.0241978584872909,0.0523072447042195,0.0219264460576248,0.0457822482321176,0.0870213849442246,0.0271214180786037,0.0294293905817714,0.035440113127824,0.0267016185638036,0.0816958335098001,0.0514437363534265,0.0715764951187916,0.0528612634105137,0.0444461278297723,0.0490510526940017,0.031440279506564,0.049840032325404,0.055765002218171,0.0572219825749844,0.0304539651152343,0.045639424138559,0.0206267744662934,0.0237441474775413,0.0566170176263661,0.0285401048670461,0.0238730527016534,0.0712173709010264,0.0256208923758324,0.0362325139895337,0.0493196220505973,0.0192559750285643,0.12468972535354,0.0659378056939763,0.0480942042106662,0.0580126403365626,0.0526001451999054,0.0409858056878007,0.0429329400043654,0.0745002820065678,0.0311867505936669,0.0313743968673302,0.0435815793100177,0.0310562532511471
"SPEECH_605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125555657888663,0.0195548835049266,0.0538645590074195,0.0235237287868413,0.0866609448367934,0.0410491848714443,0.0167357874564037,0.0335048605942115,0.0433561541583811,0.0247234016635596,0.0366052987958701,0.0531432641484339,0.0351375020275308,0.0142878214294772,0.0236551680726256,0.0461330510306911,0.0304656754465849,0.0399403149306779,0.0615706545187671,0.0826181295190512,0.063670732707003,0.0442432246046433,0.0608814185993774,0.0260887292668288,0.0893595011945065,0.0379820135895297,0.045548528672179,0.0805361965335565,0.0281660033601106,0.0693573175663049,0.0507452528583991,0.0314235066657768,0.0483435457477389,0.0267604357006213,0.0489093917206019,0.0461103503840421,0.0291581061665199,0.0546374726384757,0.0261171135899147,0.0231791210082787,0.0355895444951205,0.0521334858396972,0.0577185660196912,0.0312543983827286
"SPEECH_349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0608814185993774,0.0260887292668288,0.0893595011945065,0.0379820135895297,0.045548528672179,0.0805361965335565,0.0281660033601106,0.0693573175663049,0.0507452528583991,0.0314235066657768,0.0483435457477389,0.0267604357006213,0.0489093917206019,0.0461103503840421,0.0291581061665199,0.0546374726384757,0.0261171135899147,0.0231791210082787,0.0355895444951205,0.0521334858396972,0.0577185660196912,0.0312543983827286,0.0218105030626114,0.0340231407834315,0.0443694191093734,0.0704405753920711,0.0289890277765416,0.103403184185912,0.0238632371687712,0.0315893057082576,0.0597231751982059,0.0413760018625028,0.0798611627808885,0.0418749739884147,0.0278063363405043,0.0576488127106663,0.0425416061165886,0.0253454464672982,0.0527186094449057,0.0363662892942643,0.0473564501128513,0.0494910975172514,0.0395392263957038,0.0398624185829841
"SPEECH_256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0354479686190778,0.0218998172463414,0.0275309348897948,0.0221777469169476,0.0437161804270741,0.0290653271998791,0.022633406508957,0.0196855014044768,0.0707207282450806,0.027272987218645,0.0512755694939215,0.132559174432872,0.109966527620851,0.0226200523229251,0.0739092843426623,0.0641490839665569,0.0230064380979002,0.0259712660044338,0.021271723102576,0.0396892208762709,0.0958809620365713,0.0195500990261845,0.0301283737653179,0.0217644102102366,0.0931685663097841,0.0236897299139989,0.0281983484627174,0.0369016646575628,0.0204085457570216,0.0575382086493795,0.048876564905972,0.0186152563509876,0.0384202768742987,0.0854709866422002,0.0724823294357778,0.0344328873728224,0.0282540062541783,0.0826374957494676,0.0310534127009145,0.0578097577134724,0.0876994583135742,0.0404609200747887,0.0316052332681064,0.0303835666174204
"SPEECH_229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665024933012335,0.0195262656707896,0.0745987145886766,0.0294741172964968,0.0466058158437173,0.0365429503035766,0.0147752054770334,0.0516863064503543,0.0420124699583091,0.0290613690875172,0.0621860611600454,0.0875398485847479,0.0595542495117957,0.0292804176712849,0.0307374253726542,0.0521222809198437,0.0407371589807907,0.0752940272851581,0.0129246167491652,0.0425410440015718,0.0651306248856194,0.0311665368996188,0.0247243748537742,0.0253544444122927,0.0784722330281843,0.0394415438910381,0.0304447079276882,0.059574714213767,0.0250893357093422,0.0358698866306767,0.0491802498006376,0.0224589972205614,0.0850482899450045,0.0598507339177925,0.0617735124775338,0.0344037552582353,0.0383364509708518,0.0596689756992636,0.0446790994612221,0.0449810299504,0.0522522342062143,0.0454851339930319,0.0365309628001564,0.0463793336323315
"SPEECH_423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0303947661944307,0.0262294924986739,0.0842181198196556,0.0366593556529916,0.0397208170138178,0.0658380226407993,0.0232602601938784,0.0619665872663102,0.0488188499546805,0.021249668596247,0.0464491657671644,0.0372626457458838,0.0419739730135578,0.0410988066996953,0.0421855199062151,0.0571464361428712,0.0735655576289758,0.0611679176718169,0.028475378071132,0.0404998920656257,0.0469129437918327,0.0449058236637444,0.0287144862972775,0.0275936121107599,0.044915220976507,0.0276426837184153,0.0336600636907799,0.0563646831810987,0.0204757963387596,0.056484578437579,0.0428887018443336,0.0422094498896102,0.0291309260878897,0.0975826316210325,0.085420404670315,0.0141843363256516,0.0576767794313318,0.0351301090969555,0.076645402555105,0.0497994990548093,0.0246091719190327,0.0809972891841608,0.0441916583801165,0.0236825151884789
"SPEECH_419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0404133047814221,0.0264974272606583,0.0814275334117325,0.0289908901380689,0.0480860911374184,0.0412539764944488,0.0176273410795727,0.0408994659001827,0.0279051173376528,0.0227724562171958,0.0773257740296107,0.0719604618475516,0.0600514165377058,0.0368135440151773,0.100315631813791,0.0578424921728205,0.0369866928293895,0.0342366650336106,0.0264244810893835,0.0319951120090625,0.0325165719947953,0.0576575528687488,0.0243057938414322,0.023840440870451,0.0611671636482816,0.0378229784647146,0.047045904238305,0.146499408540487,0.0351021814895623,0.0448171750034233,0.033315952066872,0.0265043204912826,0.0606470703829625,0.0497977942133317,0.0453575087561851,0.0521162718791036,0.0235090707583907,0.0464800745468275,0.0361083356881187,0.0457654289673052,0.0241424072897547,0.0778534424552251,0.0281333898815044,0.0296678865264796
"SPEECH_614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0404133047814221,0.0264974272606583,0.0814275334117325,0.0289908901380689,0.0480860911374184,0.0412539764944488,0.0176273410795727,0.0408994659001827,0.0279051173376528,0.0227724562171958,0.0773257740296107,0.0719604618475516,0.0600514165377058,0.0368135440151773,0.100315631813791,0.0578424921728205,0.0369866928293895,0.0342366650336106,0.0264244810893835,0.0319951120090625,0.0325165719947953,0.0576575528687488,0.0243057938414322,0.023840440870451,0.0611671636482816,0.0378229784647146,0.047045904238305,0.146499408540487,0.0351021814895623,0.0448171750034233,0.033315952066872,0.0265043204912826,0.0606470703829625,0.0497977942133317,0.0453575087561851,0.0521162718791036,0.0235090707583907,0.0464800745468275,0.0361083356881187,0.0457654289673052,0.0241424072897547,0.0778534424552251,0.0281333898815044,0.0296678865264796
"SPEECH_278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0529285804822215,0.030139905139099,0.0825618356515953,0.0307624041347902,0.0315923509292148,0.0499479438874613,0.0229506321238666,0.0861676598474857,0.043615834806187,0.0234566905518349,0.0360362473743529,0.0819110817330833,0.0603608240266503,0.024269108843611,0.0396429074936444,0.0436510100101809,0.0320615421576014,0.094692450272574,0.032245599411966,0.0437818473858596,0.0341009559524233,0.0231225877842967,0.0353214863355444,0.0200622971026348,0.0555093553229151,0.0347445023073702,0.0386320048474323,0.0384487210341882,0.0247048851476818,0.0415502845550908,0.0408822080273534,0.0223431264926842,0.0804494010375239,0.113079525043718,0.0613241015251974,0.0302463618304474,0.0358793428267504,0.0251698507958454,0.0370533491067833,0.0715879571602456,0.0420536839661899,0.0642096538631513,0.0474881049393549,0.0392597967318974
"SPEECH_344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265451671998251,0.0247269238384392,0.0751971188778596,0.0272046305150115,0.0248703544772552,0.0285240532841658,0.0329382484728269,0.0642544254773093,0.0311384703802401,0.0231493572511452,0.0291057284283731,0.0525754091697105,0.081804056176841,0.0329732279408359,0.0338778154264686,0.0836625288412707,0.0332358809680688,0.140731158708794,0.0277731591959677,0.0538913489609053,0.0449805547620984,0.0268403816465877,0.0483271219001334,0.0273364910183828,0.0403875466504705,0.0493076267028318,0.0289409489752576,0.0615011901828829,0.0248670608421759,0.0312533174262563,0.0543648938194872,0.0372260071163262,0.0541514842024385,0.0569257343555713,0.0462501417250045,0.0314183836084676,0.0479909357098014,0.0645050103526981,0.0333972412762443,0.0747393519957753,0.0519895061461255,0.0651355382049012,0.0395224178219483,0.0304620499668191
"SPEECH_548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255987467574506,0.0243881613742064,0.0668408297705424,0.0242873252301775,0.0499479084384341,0.0368217943029569,0.019314629832915,0.0435095564890332,0.0392892224993489,0.0235413336631393,0.0719615662488798,0.067729495898213,0.0854317471011359,0.0565018738762275,0.0250886410118995,0.0746225309004062,0.038516778857219,0.0606185234231183,0.0377549906693245,0.0473888222408038,0.0596368703500286,0.0212086510645396,0.0760645418418931,0.0180300871282978,0.0577209100128084,0.0292206377940162,0.0420719341015249,0.0378004281273925,0.0217711847543558,0.0355040915283605,0.0477211898032805,0.0250020976576386,0.0682444356914091,0.0654140495859579,0.0556659952239755,0.0424385203584851,0.035068407748413,0.0373178259263673,0.0195779058062208,0.0413676194574704,0.0750052732763852,0.0479272110865773,0.0508471539500663,0.0702184991391038
"SPEECH_325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0483271219001334,0.0273364910183828,0.0403875466504705,0.0493076267028318,0.0289409489752576,0.0615011901828829,0.0248670608421759,0.0312533174262563,0.0543648938194872,0.0372260071163262,0.0541514842024385,0.0569257343555713,0.0462501417250045,0.0314183836084676,0.0479909357098014,0.0645050103526981,0.0333972412762443,0.0747393519957753,0.0519895061461255,0.0651355382049012,0.0395224178219483,0.0304620499668191,0.039199760781312,0.0269919984307454,0.0693854441869072,0.0374912176068536,0.0428481200015231,0.0514122911208848,0.0203436870128678,0.0275301283707339,0.0373347707077769,0.0347690944489934,0.0734120947708172,0.0393122095724606,0.0708761724694696,0.0385647566496777,0.0347896665731525,0.0538665873454822,0.0354568565131927,0.0797084251584727,0.0255425086292243,0.0460732624851461,0.0459842584874115,0.0691066886768949
"SPEECH_442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0483271219001334,0.0273364910183828,0.0403875466504705,0.0493076267028318,0.0289409489752576,0.0615011901828829,0.0248670608421759,0.0312533174262563,0.0543648938194872,0.0372260071163262,0.0541514842024385,0.0569257343555713,0.0462501417250045,0.0314183836084676,0.0479909357098014,0.0645050103526981,0.0333972412762443,0.0747393519957753,0.0519895061461255,0.0651355382049012,0.0395224178219483,0.0304620499668191,0.039199760781312,0.0269919984307454,0.0693854441869072,0.0374912176068536,0.0428481200015231,0.0514122911208848,0.0203436870128678,0.0275301283707339,0.0373347707077769,0.0347690944489934,0.0734120947708172,0.0393122095724606,0.0708761724694696,0.0385647566496777,0.0347896665731525,0.0538665873454822,0.0354568565131927,0.0797084251584727,0.0255425086292243,0.0460732624851461,0.0459842584874115,0.0691066886768949
