"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0350596054772448,0.11800890315259,0.0398993765641154,0.0337403871559091,0.110209915093305,0.0344579539797984,0.0315404007162898,0.0436944985388451,0.0289954803265497,0.0466376151317955,0.0305563063981769,0.139656682749289,0.0333669497621165,0.0363403585883496,0.0366296342632655,0.0463818749101171,0.0467649280670918,0.038112870745834,0.0699462583793163,0.010086282121683,0.048232334782898,0.00272371454156076,0.00720763149219443,0.0094273531131096,0.00711439956999043,0.00491437011736172,0.00590384667482613,0.00411287602507456,-0.00179622712207953,0.00410131433357786,0.00628628951156932,0.00711796024377838,0.00690135909578328,0.00178779111593162,0.00258125983320168,0.00412497386988748,0.00747268425255717,0.0125127662443654
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0330109815833668,0.138915685828217,0.036394747342621,0.0332834604232593,0.120765221864721,0.0332089530661324,0.0307091565905795,0.0425130620431537,0.033744419452999,0.0396854943389935,0.0308239624714996,0.131146030671922,0.0293730664875378,0.0341444327001294,0.0326756896302931,0.0454348895978436,0.0472864263774505,0.034111612673028,0.0727727068562521,0.000399610471629745,0.0293521035520987,-0.00253931170066824,0.0032935811193007,-0.017703590781212,0.000848520260867651,-0.000513956647867707,0.00143281286523588,0.000165040378986566,-0.00839815177094691,-0.00108230948410355,0.0368867513980809,0.0023292280173853,-0.0013364711846377,0.00517669640869702,0.0130227420396121,-0.011898006508581,0.00202474103790244,-0.00311343437039178
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0368801922587764,0.121214930029908,0.0330966656715268,0.0322128741811888,0.111380825001413,0.0401277703469404,0.0327392496095242,0.0394970616871561,0.0294202261478889,0.0439483053805227,0.0299507040187636,0.153993397169285,0.0320272400382105,0.0343752921501794,0.0331182284822438,0.0423962570814973,0.0431679178868349,0.0363152230203427,0.0741376398377973,0.0176126666581451,0.0722994907512146,0.0151265882900593,0.0135095175923224,0.0281861616436082,0.0169528420326662,0.0143722503395994,0.0160131969392802,0.012203336495366,0.0204299997755322,0.0121439177792938,0.0952816778191138,0.0154784415192045,0.0156745126396486,0.0168448063643417,0.0115317017727818,0.016367248864323,0.0156173124997417,0.025943284527697
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0320273673480176,0.135291898783629,0.0358053559105612,0.0312629970061619,0.120020294542134,0.0372161605666061,0.0316217549800611,0.0442243813018126,0.0297876042400719,0.03712621267973,0.0299096839634399,0.147519838723589,0.0306967638080038,0.0299714109523344,0.035327105631528,0.0392638870108293,0.0478908655753587,0.0328267837133104,0.072209633262821,0.00576116417075989,0.0617265919411437,0.00213977884161545,0.00455568280728762,-0.0129005592097061,0.000250276568602551,0.00448434545515012,0.00690180284490537,0.00524395867298145,0.00958742643428955,0.00444484665703275,0.0453202997858939,0.00416364542475035,-0.0025830860907541,0.00671636607647982,0.00748449924743853,0.000534204814018168,0.0072862675598473,0.0175836016015118
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0328794833216016,0.126949543225486,0.0400055871906616,0.0310563061932701,0.125984306129678,0.0415976627344886,0.0296462345190705,0.0437920953600041,0.0303312626148492,0.0453767738464786,0.02910263128609,0.138439360760442,0.0364969098736481,0.0292581778756225,0.0322892577843657,0.0419277145091279,0.0489103406837665,0.0314899119463822,0.0644664401449672,0.0263365095903958,0.0761676706183926,0.0242491396839501,0.0184141109534589,0.0581217126702566,0.0250813632094187,0.0206031906164877,0.0314633528074356,0.0197133520891267,0.0320362218575986,0.0170506054554148,0.103344183870165,0.0191054098744937,0.018900850617084,0.0222629913365966,0.0273916521433029,0.027091988753345,0.0195114638746991,0.0374175667964078
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0334521527209472,0.142930927387275,0.0381116433811778,0.0344544545014835,0.110352441240161,0.0356571669528747,0.0367200927954688,0.0436795187200475,0.0299057795645684,0.0447348066566239,0.0318175297660708,0.127496836066075,0.0327889109651088,0.0384005853385122,0.0344036669146817,0.0380075048947034,0.0476406002116897,0.0353119794745655,0.0641334024479649,0.0164075211936759,0.0480589089383019,0.0172677239678434,0.0138129661072284,0.0213269948059538,0.0175373242414284,0.0194066792172467,0.0189725221658991,0.0102768219585392,0.024252648405022,0.0120991143405719,0.0921538359184993,0.00923698803741978,0.0057351986984565,0.0130005587354405,0.019895151751531,0.0184381576870105,0.0143238171339766,0.0303371321004676
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0322240298163996,0.120281452914897,0.0388279648841383,0.0304629725029432,0.126590932950031,0.0373086962254172,0.0323680923872014,0.0416265422071469,0.0307123121341764,0.0381962906126963,0.0288831098992681,0.144025297457749,0.0372821609130052,0.0322158224144403,0.0325332953168646,0.0498881204031132,0.0478095091163242,0.0356872455338423,0.0630761523103452,0.0102957168237896,0.0257482905358844,0.00601575417085069,0.00777505148574094,-0.0294147684381786,0.00779030916872893,0.0028603360497011,0.0142406382705776,0.00730329621104913,0.0229747381985779,0.00853690718946565,0.126405752154673,0.00463070518246127,0.0082718495743898,0.0163844657154194,-0.020682147385693,-0.00796329908845178,0.00591968785450143,0.0234232283767537
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.033154748332516,0.130422538012276,0.0458943478826956,0.029477052836719,0.114483435891009,0.0390630667862239,0.0335558572155407,0.0427914751742173,0.0304104817779705,0.0463390736237889,0.0287054543420937,0.133106123830898,0.0299702194500567,0.0332629149414113,0.0324431940925667,0.0507020835522663,0.0471396001268896,0.0367963891410507,0.06228194298981,0.00316746632196059,0.0486783678100466,-0.00610575271091189,0.00475107034394798,0.000876378436081397,-0.00181485363140587,0.00500347445767228,-0.00313651062591904,0.00157951671615811,0.00685604260163886,0.00234609979366857,0.0028359665606181,0.00152949152906115,-0.00118171763835794,0.0068159268894051,-0.00095365626057114,-0.00205950130863897,-0.000275218009466143,0.00640716348092715
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0372740408489795,0.122658396785387,0.0424966142931061,0.0302923979793166,0.114644587564539,0.0398605169389787,0.0364472675123188,0.0452137531425918,0.0281268357197273,0.0383138418449356,0.030617699760453,0.141956165415648,0.0320054459306871,0.0315707244321982,0.0355664045423528,0.0493346249517677,0.0421027138989231,0.0338500015200331,0.0676679669180569,0.00972715492674352,0.044521982115654,-0.0041377080526347,0.00245229996232322,-0.0167430001349554,0.00585065696923194,0.00115930844773851,-0.00194821432666037,0.00376151067408134,-0.00394643445105133,0.00205068024739925,0.0117433059755746,0.00339246124039295,0.00246850276075025,0.00571690769524912,-0.00899877593489646,-0.00399947797155773,0.00606774387385914,0.00892923513652541
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0358570770261338,0.134311727080045,0.0354001196608271,0.0311049659396441,0.13232967813809,0.0343797781173972,0.0337007908231943,0.042643859574374,0.0297865837238538,0.0425326005746706,0.028211708570216,0.129902944474479,0.0319256481551916,0.035767634466145,0.032212306177335,0.0443280346650328,0.0473174492333737,0.0305827042511323,0.0677043893488648,0.00933213430750014,0.0493541645821102,0.00488604832908167,0.00878338860520951,0.00874659114118342,0.0076342160033922,0.00704624383957393,0.00688950785539247,0.00783668446407691,0.00656729112542449,0.00631405857361077,0.0228120817043602,0.00498913686550253,0.00697498725592631,0.00798936427867542,-0.00241503013808897,0.00710661778993425,0.00832564885046242,0.0049684314724551
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0413086946597565,0.130666509761948,0.0335353093199021,0.0312914236549841,0.123757647001502,0.0350526654185512,0.0338025285166034,0.040323291504052,0.032888363790999,0.0425467000156682,0.030738366573956,0.145726764879733,0.0325697474023811,0.0300733948329486,0.0338966565594675,0.0435787834462425,0.0461863621191989,0.0314057435509734,0.0606510469911324,0.0217054224999384,0.0751274159858604,0.0117550761218881,0.0113974347941878,0.0290141963943476,0.0150232900646317,0.0138748398876789,0.0125572932482418,0.0102341693586916,0.0124351394612728,0.01783104553097,0.0456629363685942,0.0132649545263515,0.0119136996649502,0.00996330571010609,0.0126941464401782,0.017903242184562,0.0155902366720467,0.009850705235892
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0366347794106483,0.12579513741725,0.0406145574217657,0.0337419051708639,0.130331294793186,0.0354957691771478,0.0364941521807988,0.0450299921095239,0.0309220696041582,0.0441770566094417,0.0267508826947602,0.130176366096319,0.0327183689590854,0.0329333909666829,0.0364271405966085,0.0449586164583441,0.0368881454200963,0.0353443641592586,0.0645660107540604,0.00871152007872482,0.065219991929181,0.00826894827282783,0.011171904799049,0.0342904747549338,0.0117931238108489,0.0115244394222228,0.0161120250991828,0.00797186047804522,0.00991521797973786,0.00783739458844005,0.064305579289447,0.00814632752935643,0.00753411321715897,0.0136856514375846,0.000832273453639902,0.00936722278720159,0.0100701983981102,0.0127828859258324
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.0340193968135751,0.137489237348161,0.0343407946104536,0.0307492325831394,0.137464575130959,0.0339862791292654,0.0327771017305693,0.037390577706486,0.030632023138318,0.0443890007712043,0.0279572330162597,0.148823638749523,0.0316552134288263,0.0333931660255566,0.0327225521852199,0.0381129237584577,0.0427202581645089,0.0315113399209384,0.0598654557885781,0.00605339944369135,0.0544138340398137,0.00122576632766628,0.000657736143651441,-0.0209134799932937,0.00402380972378039,0.000373642346805155,0.00215583147143251,0.00161326929071928,0.0045698783572734,0.00343166363842843,0.019625900569808,0.000446554379070285,0.000225754389439851,0.00332175258672607,-0.00931214592046297,-0.008005417932566,0.00139934045524494,0.0087240491008368
"FEDm_24","1995-12-19","1996-02-02","1995-10-01",75,0.0351932143686282,0.123318472935735,0.0398987032545773,0.0282377123646237,0.1216667687198,0.0351513749602186,0.0359026567504156,0.0372656792741976,0.0308085603119207,0.0477718071018466,0.0299691287078626,0.160329778386363,0.0324714597896022,0.032532444624914,0.0312578532166805,0.0391681139261733,0.0454561309654244,0.0331809798323857,0.06041916050863,0.014642065991879,0.0623419343540709,0.0164815032704256,0.0132001481171212,0.0525225549384124,0.0150933096839356,0.0103020251165955,0.0167397481094224,0.0171576371319289,0.0237567277949979,0.0115844300713648,0.0848618303261409,0.0134867763830804,0.0114114890059718,0.0128527630614721,0.00836802252410436,0.0138097334938743,0.0157486634186303,0.0301728025114771
"FEDm_25","1996-01-31","1996-03-29","1996-01-01",74.4848484848485,0.0370252739003098,0.120144801765118,0.03373986693116,0.0324721480595252,0.12654495694904,0.0346596603537507,0.0355456415455273,0.0425337267494795,0.0297446942095022,0.0407981339276923,0.028629333310251,0.141440549852048,0.0348931001524602,0.03811288865096,0.0310454444827554,0.0466254482900749,0.0454101672548362,0.0331097008909665,0.0675244627245422,0.00240620674648358,0.0371926096887454,9.99762977536448e-05,0.00178669901682316,-0.0321329815663335,-0.00212163065498414,0.00241010305835608,-0.00037171397119177,0.00112848030113536,0.00166038674524483,0.000567250125046305,0.00842981382359376,0.00182074502946912,0.00439131381331672,0.00187762704838365,2.0871430651763e-05,-0.00621353644488705,0.00300856269507234,0.00277556685877736
"FEDm_26","1996-03-26","1996-05-24","1996-01-01",72.6451612903226,0.0315917780357827,0.115565771421363,0.0387691286102843,0.033812330495439,0.130907955489577,0.0352574150933912,0.0351326180307407,0.0411633837742478,0.0307923973488427,0.0437122617144171,0.0314721029796376,0.140876915641988,0.0318097858861329,0.0372348945864601,0.0340643201661834,0.0377851165684321,0.0472193997825837,0.0328538316554018,0.0699785927190942,0.0111133663205915,0.0807040609775519,0.00681889338801706,0.0129633112580472,0.0138085686228805,0.0139891819966622,0.0190355653089077,0.0141105186065128,0.0128081951102332,0.00616948054922768,0.0118478586980698,0.0123943285218959,0.0137909016713708,0.0106972574716712,0.0119432842353082,0.0137850277857624,0.0121040642061981,0.0130238371457861,0.0173976825370461
"FEDm_27","1996-05-21","1996-07-05","1996-04-01",74,0.0338154598641549,0.126320538595871,0.0370051090144433,0.0341638348388198,0.122233423512476,0.035764033986581,0.0316891697979682,0.0501979421812505,0.0319125641244154,0.0421202475933819,0.0282167187804652,0.135343970564171,0.0314677821761596,0.0365615267233913,0.0330977072142694,0.0402864341486984,0.0463319915293506,0.0311058722443092,0.0723656731098237,0.0287352023441377,0.103080588657851,0.0228659748483455,0.0224238063652617,0.0543507810271199,0.0255710431061154,0.0182720012265279,0.0317144351072373,0.0219560983938573,0.0199659617295095,0.0182637172867582,0.0831732679035824,0.0197865696992258,0.0254692432960327,0.0263594378562242,0.017147557548145,0.022147497860197,0.0175240689326032,0.0352039251581368
"FEDm_28","1996-07-03","1996-08-23","1996-07-01",69.7058823529412,0.0322793912737722,0.132868415160047,0.0388814640417205,0.0315500056134987,0.126909874349255,0.0360068879287384,0.0330663685156114,0.0424108013955645,0.0337315106678836,0.0404753450842666,0.0269871375800702,0.131458018055583,0.0337180210643705,0.0340642545917922,0.0290555771974174,0.0394425217676047,0.0397625613287884,0.0343842247737301,0.082947619610286,0.00977949640350314,0.0485876119704149,0.00759393807813225,0.00445644877939142,0.00236798966566382,0.00669102281705267,0.0088789696150038,0.00806174517652053,0.00926857125494673,0.0155748310450911,0.00600828840081764,0.0274680876204426,0.00701007456989183,0.00876719060990454,0.00853095669100376,0.00326021160560728,3.49127619225868e-05,0.00784734174952842,0.0179426287158324
"FEDm_29","1996-08-20","1996-09-27","1996-07-01",71.3571428571429,0.0313839943986707,0.141802116567435,0.0377861838778777,0.0327064384095058,0.109067839384842,0.0332785174370482,0.0345625639264968,0.0408714815915425,0.0296119015093593,0.045240067885266,0.0285959021760626,0.142722057259896,0.0302424065463387,0.0310953979812487,0.0336043694562018,0.0401555032544442,0.0434734093189763,0.0298860205186895,0.0839138285000986,-0.00208166486338753,0.0503039282741129,-0.00229515429493348,-0.00409159784994663,-0.021443558327273,-0.00595952321529435,-0.000567895955323276,-0.00406174866008568,0.000315679361035959,-0.0118953042004094,-0.00475780075114657,-0.000660190890176845,0.000560291397119634,-0.00285445129237299,0.00176297540483045,-0.00967045303432228,-0.00890901952972526,-0.00112924015893079,-0.00948322833463816
"FEDm_30","1996-09-24","1996-11-15","1996-07-01",75.5,0.0342056494869656,0.124365726889809,0.0352541268125434,0.0319642995266594,0.111865599253077,0.0363872957990858,0.030868550461889,0.0403994522020878,0.0330176008727073,0.0424264750690429,0.0287149827749944,0.165092550772482,0.031035033055425,0.0339018781273482,0.0314197674336915,0.0336004127243388,0.0462143294797865,0.0308053754275058,0.0784608938305609,0.00855860172439717,0.0739739617263786,0.00976938940090604,0.0034215785531484,-0.0146132812797078,0.0124140873190629,0.00729932572454418,0.00781873338139764,0.00173387172981678,0.00417521316207207,0.00452735686757333,0.0639561766111256,0.00700194549617412,0.00501338796253443,0.00164691447215315,0.00609424075838508,-0.000127700458549523,0.00449606532911751,-0.0017355688722044
"FEDm_31","1996-11-13","1996-12-20","1996-10-01",74.2258064516129,0.0325310078427528,0.122606849347917,0.0422125178549086,0.0336890684609784,0.136706186485862,0.0359265507815056,0.0312938390484011,0.0482237638659938,0.0276249260637785,0.0399263517383406,0.0282361870435389,0.147077655367009,0.032504927189767,0.0327590012237794,0.0331451615882566,0.035678607770919,0.0390259414348221,0.0287712802473295,0.0720601766441401,0.00332032969884759,0.0749162661744463,9.54644659234833e-05,0.00182703138655562,-0.00985745395480111,0.00111115608824328,0.00508731739436886,0.00218647965881449,0.00448069895389761,0.00763789594766442,0.00445164985372175,0.00456529656610682,0.00312688416404412,0.00296455398939558,0.0024411669991138,-0.00148984164405312,0.00505737139447292,0.00540370784640096,0.00484335226352518
"FEDm_32","1996-12-17","1997-02-06","1996-10-01",68.7096774193548,0.0347739538329544,0.123095800117433,0.0397327591212665,0.0317940493345925,0.110066326674113,0.0359282596913062,0.0337652442634217,0.0427172177283502,0.0317879397998613,0.0447893937181934,0.0268183073416919,0.151135990001763,0.0341689320360187,0.0361323217966173,0.0355620529945134,0.0374959187038814,0.038769825188454,0.0339735606709286,0.0774921469846401,0.0178329415464971,0.0943011686645958,0.0142468383928358,0.0146757831864943,0.0306080713090515,0.0181382426017758,0.0171295327597368,0.0111801513051913,0.0141689299188279,0.0184567262571786,0.013712245415663,0.0340189087651174,0.0190253227765193,0.0147308719623226,0.0161464057301116,0.0151320499597469,0.0136667114389011,0.0164825327203065,0.0411200753015556
"FEDm_33","1997-02-04","1997-03-27","1997-01-01",67.46875,0.0358727016094193,0.121835999959209,0.0395328635734262,0.0301981472826534,0.122850002920889,0.034755775572108,0.0311235149271587,0.0433607276508009,0.0305820202795017,0.0476964053817076,0.0335087309628843,0.129813116142253,0.0342665656464848,0.033192948640444,0.036111829831136,0.0443261295749862,0.0406681002104263,0.0326639545002361,0.0776404653342753,0.00283571619003803,0.0494807004237629,0.0112004365390378,0.00635629463795878,-0.00691333087259233,0.00847229852014323,0.00276597410708875,0.00605256845472177,0.00317407758629015,0.00876902575089096,0.00252220528619549,0.0136646357288754,0.00832846265995749,0.00863824152982919,0.00785359058595319,0.0142748177451757,0.00150216898360146,0.00755686010615333,0.0125382088099652
"FEDm_34","1997-03-25","1997-05-22","1997-01-01",70.4705882352941,0.040855344244272,0.12214622866005,0.0405985681916885,0.0300174134050219,0.130945986351746,0.0364305013820045,0.0374727007330441,0.0393738233847479,0.033257489721719,0.0477201163773528,0.0274666135924734,0.131382873193654,0.0317981308343168,0.0333770855164666,0.0311065162800511,0.0388911197189811,0.0426615760741089,0.0325689516762345,0.0719289606620671,0.0238177625743426,0.0379507492668274,0.0148871715921242,0.0110705283145941,0.0372675208958336,0.0136264930159882,0.0115437475131711,0.014608106815716,0.0114265467708506,0.00794500852351866,0.00982946791342153,0.0669926781295206,0.0124029991414134,0.0131910647970171,0.0139788300854491,0.0167420696239374,0.00913260594074751,0.0142446540229443,0.0192456425120069
"FEDm_35","1997-05-20","1997-07-03","1997-04-01",68.4848484848485,0.0374412117341795,0.115524234029114,0.0383420242905418,0.0305586147612836,0.133009849565332,0.0376787490427481,0.0386778629251616,0.0408730411310124,0.0305977316398277,0.0431443066293229,0.0319069398008193,0.135889971233676,0.0317241749844379,0.0316322985746197,0.0301764693195698,0.0429621024761038,0.0468714251809671,0.0321906275768022,0.0707983651044806,0.00868068535776846,0.026526061209491,0.0101897392153869,0.00512923817985125,-0.0199970898875959,0.00599167083867228,0.0138295733406506,0.0144288682116687,0.00806491520128349,0.0021530406584501,0.00686875603024328,0.0682017970103073,0.0032186422019129,0.00915879068125173,0.00849559019665232,0.0110979597853612,0.00215136541485176,0.00508718701910897,0.0168809400643743
"FEDm_36","1997-07-01","1997-08-21","1997-07-01",74.5,0.0342615097294698,0.130237017531965,0.039370294963981,0.0325646575607298,0.113154583056921,0.0285509727222518,0.0325483646147962,0.0465014841962346,0.0315854056162703,0.0419495600656525,0.0263238085664113,0.153844538981396,0.0358534967656561,0.0277864690452104,0.0331695097200857,0.0431720662473869,0.0393038660342671,0.0344570523396589,0.0753653422416552,0.0166399261536586,0.0592942065238328,0.011984675263828,0.014207164180215,0.0268347779233295,0.0116364623586606,0.0122571108017771,0.0209514098593366,0.0120470421059328,0.0201568504466372,0.0103660259201927,0.0836341461511212,0.0152711382454209,0.011512935532856,0.0153498294746915,0.0201208967664844,0.0144213413558828,0.0146555574734238,0.0319659631055651
