"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0515711394161051,0.0425405937556813,0.0606521490761655,0.0444612261372847,0.127744350798088,0.0796416151004971,0.0423880654392108,0.0479180095411769,0.0363900715060374,0.0582883849399807,0.0569915116082122,0.0353022516647024,0.0655528365092138,0.0564206595817567,0.0451711580231444,0.0482951877379481,0.0561442651179154,0.0445265240468795,0.0231516008069081,0.0217682118256199,0.0265537851294039,0.0229262979927949,0.0516894898898359,0.0503146196792784,0.0243106972441394,0.0263619653679853,0.0205023112127664,0.0296037297863356,0.0223453710928301,0.0199781237055717,0.0384416908143322,0.0246225160918379,0.0241854664810358,0.0266290657947134,0.0251801719333386,0.0257162754645938
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0656772307600599,0.0460528719893573,0.060627961356304,0.046320143044523,0.0961879721562286,0.0644160474354085,0.0489969944625621,0.0577791257342332,0.0443788150799498,0.0575345400803937,0.0507016877457461,0.0355766412053269,0.063309173663424,0.0534023517164785,0.0593828452582735,0.0496521584675252,0.0562203655035699,0.0437830743406358,0.0230090583941502,0.00777862095728534,0.0112696141157029,0.0212421761096371,0.0081124975146136,0.016330993351781,0.0125534319054585,0.0169520856892758,0.0129644355839314,0.0139901217196607,0.0248086885756965,0.0123796591017971,0.0117762396858424,0.0110041634004064,0.0188744873614001,0.0172456377911304,0.0216873658154265,0.0188550477632501
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0702016734692057,0.0384432101370664,0.0706911238094605,0.0467389276395693,0.129369305891128,0.063532840191359,0.04693351610037,0.0425103499961932,0.0400758283316395,0.050604836791093,0.0493628277095417,0.0414627105289278,0.0676747585875344,0.060981859611912,0.044573062400667,0.0483235207957932,0.0531640543683296,0.0353555936402103,-0.0228220704795435,-0.00565937608730207,-0.0177926338483459,-0.00724179412562774,-0.0178037671304095,-0.00800176896338558,-0.0123870758407807,-0.0065611740468154,-0.00501533512133023,-0.00618660659447625,-0.00674814178365638,-0.0070904708567283,-0.017476109626679,-0.0113156909370721,-0.00451681097504884,-0.0130032399868758,-0.00358415617162953,-0.00381504503870121
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0618789972848821,0.0406030088767423,0.0662798283987606,0.0491004598898862,0.144201816394122,0.0491079164044683,0.0416917405748021,0.0440808058069201,0.0485271758864386,0.0485663615576656,0.0570226408718967,0.0398630666394055,0.0568946164022039,0.0592273342697144,0.0423900284760834,0.0518842605938279,0.0624729416245271,0.0362070000476532,0.00244843256864142,-0.000536409292528722,-0.000265496892616953,-0.00265694072635456,0.00750360827400554,0.00295428687580761,0.000980691377049059,-0.00097418873121218,0.00127904124647439,0.00331194049464203,0.00382577179851572,0.00300916640371904,-0.00387699596415418,-0.00251533671798903,0.00257785928313266,-0.000851457500326161,0.0113237302491406,0.00317665518677684
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0655123904474812,0.0389739613089244,0.070679271123553,0.0549498459841722,0.115887373467324,0.0582953364023271,0.0398921940036786,0.0475681511333753,0.0425217174457637,0.0696321821222417,0.0443949538964042,0.042404556177818,0.0577140566313887,0.0459367305217834,0.0428913932511988,0.0565334175193021,0.068113477094701,0.0380989914685629,0.0377490459993874,0.0242516988325838,0.0397739125504938,0.0343467854508764,0.0634515907531274,0.0318859447478822,0.0204762062616081,0.0259937134437281,0.0236510656259246,0.0412066543079854,0.0190279136401246,0.0189501283100736,0.0358383192337487,0.0245177477339206,0.0213096162856586,0.0327421659362635,0.0450076148416417,0.0203498757042202
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0658194177655546,0.0440886027966387,0.0786839263791582,0.0524371708725166,0.117084018669612,0.0614791685314768,0.0437082966730354,0.0454879485754484,0.0420924822687388,0.0618282877208563,0.0516121514110587,0.0340500337600025,0.0561350154177284,0.0509632925697949,0.0525569979677654,0.0483525502613716,0.056577162246396,0.0370434761128472,0.00406414038199883,0.00731727027808584,0.0101840046390686,0.00999288487026893,-0.00434855870494969,0.0127419836547809,0.00521842618069324,0.00808995245882332,0.00870720201875052,0.0116150970239204,0.00538964796356389,0.0049942743073387,0.00667114442277343,0.00664594174414609,0.0093604799131054,0.00491131203083931,0.00316470843091821,0.00575435788258699
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0693976523782947,0.0423652583268933,0.0622452260584384,0.0485784842375405,0.0616611083330452,0.0848415959420933,0.0568333004378676,0.050725899791553,0.0449172343564928,0.0648740479727321,0.0577446640600188,0.0565453116967953,0.0563076305722477,0.0468826054215875,0.0542832347511482,0.0536833439953706,0.049172107040233,0.0389412946276481,-0.0102916862992407,-0.00165979250299121,-0.0112229360973813,-0.00350320397119887,-0.00986152252277108,-0.00113657294352606,-0.0111756092085598,-0.00448802284482377,-0.00200747660242499,-0.0144108050547904,-0.011262293518331,-0.00445406656723518,-0.0140314819093269,-0.00363762938861631,-0.00566378015469836,-0.00463671801355474,-0.00329721606099509,-0.00254837362716481
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0549300101664309,0.0369434265276984,0.0633738759400317,0.0778861156462464,0.0541993791984886,0.0541487096454274,0.055152265493819,0.0368163263501885,0.0464601373805255,0.0421933827996762,0.0426668320752535,0.0506920307442551,0.0456008342335888,0.0988573023176389,0.0434944950283053,0.116445564603911,0.0391375778702633,0.0410017339782512,0.00284708211337506,0.00217069634512543,0.0066868570586559,0.00341931680747546,-0.000896339611190973,0.00481995929946137,0.00268994521442674,5.78329980377507e-05,0.00450028806740822,-7.92504271437226e-05,-0.000511729499060843,0.00503322541900783,0.00179340324344852,0.00418283061564017,0.00235408330419216,0.00375815327935551,-6.90260210015163e-05,0.00191243955945373
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.072253766900741,0.0398470786807325,0.0560189066079637,0.0532547067425377,0.151601973081975,0.0535331615653086,0.0457653044813712,0.0418021549176198,0.0476480464663729,0.0546616808079307,0.0473734152135236,0.0391287235942226,0.0515704982826584,0.0621512912897516,0.0357402454887956,0.0574099214297919,0.0521565021024667,0.038082622346237,-0.00253719550566355,-0.000709460206885591,0.00411756447823933,0.00339062150842892,-0.0190147521997819,-0.00178417523019761,-0.000762161176993746,-0.000395542166442509,-0.00165896794159914,-0.00472109444259489,-0.00435812138232627,-0.00386095331642875,0.00463770053639108,0.00440705169771705,0.00260479378380004,-0.00206477696800371,0.000942255946374627,0.000416188635538814
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0806005979400191,0.0398634772527285,0.0787034620954984,0.0454634741149852,0.0494456721800333,0.119933276608832,0.048913996954804,0.047773241984058,0.0439816888660426,0.0648586683431025,0.0414928802272468,0.0498489982050337,0.045946203450138,0.0428408414543066,0.0400281872695097,0.0554008229123597,0.0649777854293633,0.0399267247119383,0.0103349120111649,0.00349075466449207,0.00551484008873472,0.00538424691922474,0.0123944587087456,0.022325247496814,0.0103391817894198,0.00586121209667,0.00526040678137063,0.00885838661614122,0.00533727696521221,0.00814107081187657,0.00560312110389138,0.00378929994915043,0.00738102775992385,0.0106561293710173,0.0104192747934981,0.00343412126141158
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0682453575116903,0.0379933468737949,0.0702465311764569,0.0506315260338901,0.0998397504324318,0.0614893170090135,0.0484001475782018,0.0407079951925914,0.0465664429515608,0.0484713419498444,0.0566117071979824,0.050569521830316,0.0895930237715739,0.051355747097575,0.0471878607707642,0.0517131082930681,0.0433208756082171,0.0370563987210275,-0.0126920583658982,-0.00393893703359388,-0.00868154777357199,-0.00323538631569273,-0.0111231988180381,-0.00437503731068869,-0.00221816747658667,-0.000158886343921822,0.000900371082318601,-0.00428210514958875,0.00115680626137831,-0.000849127803979351,-0.00565292416231275,-0.00880104039490376,-0.000871910476917195,-0.00553809277371711,-0.00298230595824898,-0.00106942577733154
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.060551038182057,0.039804552270474,0.0894561423765589,0.0662319056818437,0.0388533236253924,0.0628262992349745,0.0733443086101288,0.0411790939481959,0.0551724577696917,0.0473156320309815,0.0424336331924431,0.117129591014203,0.0385578460411964,0.0422278172212598,0.0436591190325971,0.0449825001162901,0.0437380165348059,0.0525367231169066,-0.0471377093544434,-0.0369129769441254,-0.086190768047409,-0.0719061628083888,-0.0370467251977128,-0.059278184970696,-0.0731789645944332,-0.0386709528691156,-0.0444602475280692,-0.0447874935167395,-0.0390782018885327,-0.0788786918198508,-0.0400464351545192,-0.0405261902132903,-0.0425755641010499,-0.0365658884927825,-0.0362486522663681,-0.0501163447483801
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0522856681276818,0.0391274592408328,0.0648831287839953,0.0467374639017864,0.144317933727203,0.0578205863508378,0.0416968509954877,0.0458801222874245,0.0513346817237469,0.0594678668927162,0.05158407736354,0.0379246401144516,0.0537173573399421,0.0561545940215032,0.0419208949820454,0.0584602406567055,0.0620911043905416,0.034595329099558,-0.00153093278372426,-0.00197343201263813,-0.00434435649531205,-0.00355409513052039,-0.000392229406755223,0.00167109763851042,-0.00253831037367312,-0.00171602470699821,-0.000541700814187023,-0.000288663903805493,-0.00189732294352735,-0.000687494060527913,-0.00736049915336035,-0.00223192826966238,-0.000252955267868995,-0.00828170178026756,0.00569689337273291,-0.00168581558373739
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0664152780866555,0.0394747547681951,0.0622446857382081,0.0515997543941947,0.121336559051698,0.0672173362290386,0.0394731192941911,0.0470703032713036,0.0388903234583776,0.0578805569724505,0.059051784722811,0.0359825326060556,0.0769493033092067,0.0430995695758121,0.0519518233919083,0.0516461165370988,0.0538283450331468,0.0358878535596474,0.0205883674432237,0.0169875827199373,0.0198746600870229,0.0125177608839662,0.0506657421617418,0.0293763799450585,0.0159298812349543,0.0241294927660022,0.0173062486150114,0.0172873817623079,0.0178382038337595,0.014067999847185,0.0306080763648956,0.0150187714475278,0.0225211683227578,0.0186584647708066,0.0290455178781482,0.014759490152878
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0709852199404978,0.0351336047430896,0.0577341462471712,0.0400909359606574,0.149967090079213,0.0730623248161179,0.0430947195355893,0.0372210354420399,0.0422660317515363,0.0626627582257424,0.0543074135793327,0.0340377481854025,0.0731660637537827,0.0504682280990416,0.0432976597332521,0.0510139559218373,0.0520703421250166,0.02942072186068,-0.0218544274421323,-0.00933138564485594,-0.0175299991945669,-0.0148391110543273,-0.0467817963186785,-0.0181899946964709,-0.0115443576543231,-0.0126466088933256,-0.00791276299610149,-0.0163740118336528,-0.021895368694407,-0.00878281839434795,-0.034876786431556,-0.013831184878571,-0.0145740681155262,-0.016279429826676,-0.00546648846865036,-0.00961646192021256
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0742051933696471,0.0370343483595725,0.0747622912980088,0.0441155200879643,0.17618836261615,0.0470318995169128,0.0414292480318207,0.0419072099932454,0.0421841536206832,0.0467355116696008,0.0424805600968225,0.0333313155131029,0.0506348755519593,0.0762514272032061,0.0364901130114971,0.0392940398477449,0.0611705183224093,0.0347534118896528,0.0221674575854968,0.0136187916251835,0.0299833775042523,0.0158588403388106,0.0714020857249101,0.0148087269819241,0.0148334616234463,0.015360613380753,0.0182385121809321,0.0163318254358597,0.0147440251757566,0.0121566893838391,0.0156240363573592,0.0253308161638222,0.0131026299644756,0.0146854349179971,0.0252819858040931,0.0129270463799704
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0616061938570529,0.0386653700754901,0.0535275059485434,0.0364003042409394,0.133440851954328,0.0712329100089403,0.0518119660059138,0.0386029142550444,0.0342384998881604,0.0583611291416625,0.0496518771747704,0.0458258141349384,0.0425330138681256,0.0525694594931346,0.0831191012765623,0.074114432817125,0.0428679373025768,0.0314307185566923,-0.0488854487136285,-0.0313150371661917,-0.0419767319036575,-0.0282838044195443,-0.0855024585895956,-0.0565969932562811,-0.0414543652706642,-0.0295395212040318,-0.0258951708591131,-0.0442976970338852,-0.0412111516283506,-0.0397619768209295,-0.0295403918817986,-0.0396510442017589,-0.0579686163002469,-0.0430944843623339,-0.0346742867286681,-0.0240053813645151
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.058970795692693,0.0367189183459778,0.0531083489482724,0.0478927245488909,0.121212684303415,0.0586529292625468,0.0427243869114145,0.0523548386882716,0.0399769241062334,0.0686815005616185,0.0505369009393897,0.0362943275683195,0.0587868345847248,0.0498703208865416,0.0430803838040098,0.0579327886186453,0.085047149137093,0.0381572430919422,0.0234598105922159,0.0127966414369257,0.0211661711034829,0.0156825201446553,0.0422703478844453,0.020160442143125,0.0142765744707572,0.0184337575319784,0.0114694245519353,0.0150381080458642,0.017278429043165,0.0105867967170201,0.0192387624915376,0.0203643660527248,0.0121420771519951,0.0159744577741132,0.0364867799750404,0.0124493557908074
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0837610845524539,0.0452642238436095,0.0536592125968453,0.0573631455093401,0.0695711257646102,0.0656100162978833,0.047999913553751,0.0522687018210128,0.0423857994813473,0.0746497544769443,0.0556353972938917,0.0414025231186511,0.0499272312047096,0.0457733034755348,0.0472770872399183,0.0625714537920428,0.066271494107452,0.038608531870002,0.00795167372717395,0.00719923268109161,0.00254472348861007,0.00920435886866622,0.00499005204743515,0.0171082772327362,0.00604517459757774,0.00953886291623228,0.00684460041567495,-0.00181569656806957,0.00276017829870234,0.00290612641668695,-0.000663898570689619,0.00139908217909898,0.00102285805282527,0.00299860032883129,0.00623313523756323,0.0048710682414592
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.0695182672808931,0.0412774317192707,0.0542097952949533,0.0695152579519002,0.0812348615000443,0.0666127702992533,0.0512009376143777,0.0739300911286709,0.0410212398491984,0.0686056122195454,0.0561758377423143,0.0421378639438897,0.0544027774685396,0.044200346187277,0.0408046092900175,0.0571863018609518,0.0479855477887305,0.0399804508601723,0.044579250737437,0.0279890146890581,0.036302205410934,0.0371853278757128,0.0396914268991391,0.0476179546421411,0.0309388787714995,0.049142094442196,0.0299888517753057,0.0374385684912895,0.0322732576374045,0.0270855600269382,0.0344853633758552,0.0260472736907911,0.026011967380943,0.0272690694888387,0.0257802750738711,0.0212088904192857
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0641892113217015,0.0331272325966183,0.0679739808509234,0.0462520683308202,0.148627790658601,0.0740224257304817,0.0548525541898151,0.0415247154182174,0.0408748431431221,0.065069227390892,0.0449189012208784,0.0297537420719839,0.0686604437083776,0.0430189356276539,0.040109041024345,0.0532327317771763,0.0522512019748064,0.0315409529635854,-0.00125511452698393,0.00133967535710783,-0.00780105256337729,-6.24010702248775e-06,-0.0152369281935707,0.00127504115077022,-0.00743466421588682,0.000128817331425643,0.004413471896771,-0.000500009101304256,0.0085670505708195,0.00110254670259731,-0.0054744698225081,0.000456756290537829,0.00117714001085234,-0.00217592653678511,0.000446303339409446,0.00117127386531262
"SPEECH_705","1997-04-04","1997-04-01",36.3,0.102520556162468,0.0416573484967065,0.060879571750815,0.0665341529595147,0.0485151659897723,0.0657469513069317,0.0752938750175535,0.0465425908201877,0.0467664075303459,0.0565940285818283,0.0477117687634534,0.0579894769041445,0.0505108211188421,0.0408744511253918,0.0421477721521983,0.0509261290452097,0.0522781740659064,0.0465107582087304,0.0145496812758975,0.00559894648006168,0.00771215206181777,0.0181346209815389,0.00895374144771276,0.0125602973209901,0.00893316469674438,0.00633006363328009,0.00489869409072667,0.00713588394272819,0.00826394417525813,0.00384799090146352,0.00609334350640079,0.00659256880915727,0.00715845993517615,0.00480390897932114,0.00979994157588203,0.00329852945776921
"SPEECH_603","1997-04-10","1997-04-01",51.5384615384615,0.0800026964288891,0.0386498699394896,0.0615871158487939,0.0499638260115714,0.115119959666853,0.0534330974329602,0.0539500476080626,0.0488646816030025,0.0368126429124282,0.0534268489462953,0.0531075250034516,0.037265193314571,0.0618962092981684,0.0676431323417675,0.0383607007582738,0.0505182424337415,0.0616160490283847,0.0377821614232957,0.00857655747335407,0.00192013570505067,0.0103790001907717,0.0042374699963222,0.00488758478220764,0.0017510894023199,0.00445392723321377,0.00791631221459469,0.00202108376679473,0.00621397800747584,0.00868123620624568,0.0034623913706623,0.0115387898084194,0.00884966985990058,0.00333372516337791,0.00353665177167247,0.0106446170469454,0.00297383813890008
"SPEECH_462","1997-04-12","1997-04-01",52.6,0.0615058011891612,0.0400724073194665,0.0678653878387558,0.0483433407512273,0.119025463002835,0.0533783797157811,0.0486449846521191,0.0466029940393964,0.0360526850515073,0.0602252562120817,0.0621839466736813,0.0393365056987486,0.0794027055617145,0.0608537192368695,0.0453540946107022,0.0519956254851377,0.0422592592639945,0.0368974436968205,-0.0292744095916678,-0.0176491190598857,-0.0283750507480958,-0.0186548896231117,-0.0453611972545047,-0.0230380710718619,-0.0251168735540403,-0.0159253713667502,-0.0124410355746109,-0.0303774076861498,-0.028657442789686,-0.0178766405962274,-0.0293822481901626,-0.0239789981467706,-0.0230143115719896,-0.0222698234051756,-0.014713084412089,-0.0153550717223119
"SPEECH_624","1997-04-24","1997-04-01",59.1296296296296,0.0649792409769016,0.0401219883580461,0.0836407099746148,0.0526132584831703,0.0399637697011827,0.106419351076753,0.0858965914690569,0.0368381435444462,0.0568393304278325,0.051255018315033,0.0399728975779718,0.0977380252937626,0.0408605557040863,0.0408775257757314,0.0394339997333259,0.0433604551487861,0.0373827758480407,0.0418063625912582,-0.0217429112732182,-0.0145387557615543,-0.0366918429707879,-0.0248127943841113,-0.0170115082610201,-0.0329385401242301,-0.0225027457835939,-0.0108873226096851,-0.0200192434566557,-0.0174518330535194,-0.0142284550801495,-0.038767695490015,-0.0149310101618151,-0.0107929348314048,-0.0159164636673207,-0.0116465819419638,-0.0126348405145587,-0.0178539573139397
"SPEECH_406","1997-04-29","1997-04-01",47.36,0.0649084160194982,0.0385996685366764,0.0764978101640215,0.0471634357513277,0.0937471037682238,0.0640965404923717,0.0466495290598876,0.0383646056813013,0.0401505550574938,0.0636228757367706,0.0625903047341953,0.0364966893648763,0.0807519374926279,0.056675714155052,0.0493369364691855,0.0476946681812515,0.0555091972364045,0.0371440120988345,-0.000641764774903428,0.00716060230842422,0.00404324675925561,0.00723056490739794,-0.0184922280518216,0.0115868860084234,0.00702738182520066,0.00811188740270644,0.00122446167983432,0.0073341182796455,0.00300113882346046,0.00608564658617626,-0.00113543702363208,-0.00265323168209499,0.00657290425060515,0.0020885610304768,0.0153780454290896,0.00455796253021975
"SPEECH_447","1997-05-01","1997-04-01",47.7317073170732,0.0627106791291201,0.0392847815793876,0.0659655285260011,0.0514102995547323,0.124950026340493,0.0603519874234552,0.0434002941934863,0.0454452305028686,0.0448508713327236,0.0548311408206514,0.0520392040526121,0.0380109172248988,0.064131507101369,0.0599317685244731,0.0411147522908369,0.0488398269990617,0.0677668291140585,0.0349643552897706,0.0264677870083391,0.0177540289280736,0.0244675943416493,0.0285197483150072,0.0361723324334477,0.0211898391909476,0.0162713782757563,0.0190273194525914,0.0183763291363211,0.01986827871499,0.0139340757446847,0.0170461396007452,0.0217073079857322,0.0288920267518197,0.0199713875845389,0.015557177731055,0.0345022221223071,0.0157161637264002
"SPEECH_405","1997-05-03","1997-04-01",62.9230769230769,0.05352826452372,0.0318923907645886,0.0607984297191817,0.0506050263949876,0.129653450119099,0.0725469198673854,0.048088213550023,0.0424269635515411,0.0376319062506589,0.0837314246911448,0.0576316556492729,0.0351543939625091,0.0575875754921142,0.0496338378146405,0.0436530692277583,0.0578187414595533,0.0527246699803952,0.0348930669814265,-0.00631706853806017,-2.66171032714656e-06,0.00444920265854812,0.00193530117346921,-0.0046916645505698,0.0025635114629088,-0.00402835750932421,0.00231483805039491,0.00185107417864338,-0.00322751999752687,0.00305420871091567,-0.00025115244119446,-0.00244902296357537,0.00335521257526992,-0.000548443619832942,0.00103505875357949,0.00912199260903935,0.00044552726600123
