"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent"
"1993-01-01",0.0220929387536097,0.016516264678425,0.032177051861451,0.0186810653433934,0.0171027026302565,0.0467579363851333,0.0148828620813401,0.0165533959193223,0.024197799659072,0.0156754316241595,0.0351319102008995,0.0211432473352004,0.0174830360526094,0.0177116101911318,0.0182821828845567,0.0166580824420918,0.0920251598287869,0.017932123882214,0.0900029533009613,0.0151001118730778,0.0164133495954513,0.0151652790820489,0.0792874140744015,0.0132724674051098,0.0262531523983474,0.0149421437147367,0.0198148766799598,0.0185588432089214,0.038464564134231,0.0148174844882481,0.0187694512421256,0.0171503127200269,0.0168251486504538,0.038290079543432,0.0452306168036187,0.0177935937479375,0.022843355583257,-0.00200918132779439,0.00286098800937052,0.000702077574344017,0.00359936130405021,0.00421621299986217,0.0189623775509773,0.0015624014133089,0.00069782817724708,0.00811372099909098,0.00092116848122661,-0.0119081597729833,-0.000375895924753046,0.000930991034646279,0.00235848459159448,0.00241279757086409,0.00118592924747119,-0.00495750926612799,0.00100908160122102,0.0520498981827443,0.00351451986076581,0.00152390098554671,0.00223175527824278,0.0308792484793181,0.00285084702948099,-0.00189213053487538,0.00164036727509788,0.0018409603288694,0.00191575019746165,-0.00108371055227293,0.00137848276483426,0.00343135152826063,-0.000786127676247474,0.00136210599747482,-0.00947139884604254,0.020250565685679,-0.0011037243393613,0.00478462147168574
"1993-04-01",0.0191184309817163,0.0154334951247591,0.0394451397554899,0.0196303152559175,0.0154010497310815,0.0480096589179455,0.0148613000846841,0.0154719655068916,0.0192597609314407,0.0190930625865695,0.0370753780772029,0.0173432382903003,0.0167642747803748,0.019356577165695,0.0200294509861621,0.0176633623827543,0.0843153783733335,0.0171573481996976,0.0982879473583652,0.0146753061740729,0.0166377439273101,0.0162096829121691,0.0756343205971555,0.0155433042406196,0.0264569420354768,0.0146453851796341,0.0170243661108667,0.0150102167334341,0.0322211342801501,0.0159867922818648,0.0201804106117967,0.0173709476614872,0.0187290584605039,0.0409496411094948,0.0478564333798981,0.0179052283323742,0.02324595148131,-0.000241426606766762,0.00435753549148774,-0.00611304532245054,-0.000865830392453908,0.00149779833172441,-0.00333269422513108,0.00264904881800345,0.00105862383881051,0.00584359336293673,-0.000550276703983217,-0.0135715656534337,0.00298508052719811,0.00174705251691595,0.00123306497189101,0.00429636770949162,0.00655511813809724,-0.0286706360797613,0.000976081386107958,0.0604845998702213,0.00156863021353238,0.00191516360547186,0.00191478265258255,0.031892450754866,2.73107847204501e-05,-0.0035136924734895,5.8028815535422e-05,0.000842231974951419,0.00238348050893223,-0.00148847030096723,0.000682212478676269,0.0044305724675976,-0.00229185785291595,-0.00248672133368429,-0.00601350411667259,0.0073365648808544,-2.6295943353637e-05,0.00309158211396804
"1993-07-01",0.0245083615653187,0.0168618835315246,0.0349979297549932,0.0192246913804191,0.0186884286813662,0.0442509140990479,0.0173300629504565,0.0163454985211564,0.0214658785334663,0.014724918802197,0.0299645782024792,0.0182335732645902,0.017920899252365,0.0185953131777094,0.0187766645362629,0.0157128967355211,0.0860567868452737,0.0162997482534506,0.0937460148764353,0.0156423510676789,0.0164926915980741,0.0153933270946813,0.0764841772170075,0.0143926567537169,0.025330419591774,0.0148991930712193,0.0215646914814166,0.0175445883411905,0.0390237584937013,0.0161369248917579,0.0221777694861999,0.01636965615484,0.0162258740432865,0.0431196114113138,0.044707413697623,0.0204895094307603,0.0203003432097247,0.00465707430492434,0.00178474753706424,-0.00318552493225109,0.00304507553964319,0.00370673729366023,0.00827023654274462,0.0031376035369563,0.00277977041320462,0.00708209195796904,0.00346278777316851,-0.00431024829202337,0.00265712332345401,0.00110676624667674,0.00265790030321586,0.00258206812165363,0.00424331465079565,0.00657943246259451,0.00398657414512487,0.0670849164258149,0.00386039944580128,0.00196144399161075,0.00222665005157837,0.0130607821468382,0.00311775606609018,0.00133301278822577,0.00184575208962932,0.000884588001375995,0.00490458370990199,0.00246610387577944,-0.000534698397965045,0.0012058389425394,0.00163540761867811,0.00264353369878124,-0.00304582517166355,0.0179708631846857,0.00270371146840914,0.00282685265121351
"1993-10-01",0.0204141479450129,0.0148478539901515,0.0438337321954026,0.0208383458074215,0.018435173572096,0.0454524956225619,0.0166971508967968,0.0154750270177976,0.0212597944794376,0.0146571180858096,0.0324167002966512,0.0186424671830618,0.016701485522447,0.0172768048896044,0.0182160969468618,0.0177396507073091,0.089301690243524,0.0178331294578019,0.0921289374612965,0.0169673090097203,0.0154780642817761,0.0145688912346093,0.0653588956458888,0.014233907125703,0.0239834463290545,0.0152083410103847,0.0242887513979959,0.016444764210862,0.044557346944025,0.0165228671853735,0.0181141656842431,0.0172079104198502,0.0162027856969337,0.0398816142891367,0.048555981571526,0.017899747660449,0.0223574079814226,0.00809464986672431,0.00912119252765582,0.00549019093292717,0.0100909163541536,0.0102017161290906,0.0358598078312712,0.00893081410634545,0.00779593477756501,0.015669163655923,0.009938554041315,0.00527657299125363,0.0105643609931654,0.010878096452945,0.0107339082771895,0.0100242938884828,0.0131146325762945,0.0355417485575124,0.00862205638579269,0.073581364041331,0.0117238234169144,0.00764779405472093,0.00907917405700539,0.0500157421856818,0.0073655228046297,0.0110300040238926,0.00655352979343799,0.014653755987734,0.00957086619229892,0.0273850310399033,0.00947251671019204,0.00895697786808733,0.00684350029545164,0.00761569082992334,0.0202507895925674,0.0467847597826774,0.00965182069066091,0.0127567527133292
"1994-01-01",0.0160216070638435,0.0163788107651042,0.0483748416765414,0.0197101700845895,0.0205097316304429,0.0436372985116724,0.0156181960331781,0.0152220175761294,0.0217424523986765,0.020457483783606,0.0300865442188599,0.0177504482345193,0.0167778054357522,0.0202589416920655,0.0177654686103043,0.017966477383835,0.092664566864114,0.0203032078192045,0.089460899903629,0.0168947727702796,0.0172274501349823,0.0163342267134125,0.0681955280839115,0.0161945410839762,0.0219859719139516,0.0152291006293155,0.0202876829103004,0.0164587133622866,0.0409821139708279,0.0155285999995308,0.0179394146606614,0.0169893344487039,0.0182800182948739,0.0333481511247877,0.0473206016996295,0.018310751544456,0.0217860569680454,0.00598353677930321,0.0059962265598235,0.0151631519851897,0.00770770908070237,0.00563018560363243,0.0161242026556563,0.00579402474339228,0.00548855983187958,0.0111943796879988,0.00841227623912826,0.00427370125242019,0.00428634725830102,0.00367113988660096,0.00837658409182628,0.00557948169194678,0.00839398151448991,0.0202359346925945,0.0063612573152409,0.0608179071895812,0.00662507357534191,0.00723154102830788,0.00547935106617637,0.032121125676728,0.00729796443767112,0.00750176836610156,0.00620008705724593,0.00559442725745147,0.00437595384478086,0.00586003586308879,0.00565357669883449,0.00591526693771926,0.00444954697291069,0.00726713525216584,0.00264889369358178,0.0226840721810703,0.00205404642157839,0.00330862442135011
"1994-04-01",0.0132243256598678,0.0159812439259105,0.0387911150470984,0.0192932205681117,0.0238864653783758,0.0478139916419115,0.0157743191601833,0.015140747083778,0.0203321751170659,0.0166769051155009,0.0343864444526124,0.0169856741943129,0.0167289201665276,0.0219859210396846,0.0174760957745177,0.0162103045114803,0.0770125641770151,0.020225205491274,0.0861885619223723,0.0161781876395615,0.0159736759303513,0.0163028790619291,0.0843894649521391,0.0146885327565104,0.0216252863754046,0.0158093820304815,0.0212350821373047,0.0198930618996465,0.0479580437971264,0.0160930857628223,0.0216523460957096,0.0148495249579078,0.0152197224943815,0.0380369828084808,0.0416280523861928,0.0183217964225275,0.026030692063922,0.00252118885037045,0.00325653111757746,-0.00019632655270899,-0.000324722272371761,-0.00123752671919634,0.00575762049702779,0.0024940998455918,0.00423569734917774,0.00527058959122699,0.0033018536666722,-0.00117702045281535,0.00186981408883129,0.0031260829255251,0.00308331107510466,0.000739738767266727,0.00371783076835346,0.00924353334113578,0.00501363442152849,0.0545688156188765,0.00565353421531038,0.00184355522569514,0.00305917093419057,0.00659510232716249,0.00144507795255145,0.00340830848014894,0.000727520384476843,0.00125158059796884,0.00352086880396319,0.00641674076455691,0.0029314055024398,0.00211504661174144,0.00339411482095777,0.00205209127024625,-0.000200892327243797,-0.000244865060255432,0.00282471258586678,-0.00124483919968031
"1994-07-01",0.0146707399825548,0.015866057191057,0.0381618428307458,0.0178474821929936,0.0166440169479747,0.0480603900979336,0.0164377437541226,0.0161182033772482,0.0206730721108598,0.0162956690733365,0.0303051304084439,0.0188969394947006,0.015311519137146,0.0179191791579941,0.0171096015289665,0.0161844271621155,0.0888506621872176,0.0171600573100305,0.0918841433537429,0.0151218575305217,0.0172747679861465,0.0154636532333654,0.086307860832333,0.0140514431947354,0.0248068334194248,0.0143473041510092,0.0223917673594115,0.0191720000397198,0.043213576155549,0.0164246536263706,0.018974964477324,0.0147587777274213,0.0152819550506615,0.0381985134099821,0.0484040847613839,0.0192724759783642,0.0221366337670917,0.00303696609866865,0.0040491554643423,0.00100716692973379,0.00296263846389078,0.00415672538210425,0.0102182226112803,0.00305999419550109,0.00252020481808033,0.00557118285992232,0.00381614395252513,0.00558351271830758,0.00353567761566343,0.00322419355359331,0.00436550036744308,0.00540888233110393,0.00546744620426747,-0.00320054902409012,0.000306663357902982,0.0570240934814326,0.00446982027383916,0.00223210182810019,0.00430993137102945,0.0413249560515802,0.00337986733131617,-0.000523665926819546,0.00312378692246262,0.00219031192757449,0.00297349938204327,-0.00226471102988563,0.0047158799373621,0.00343813493797626,0.00375988844145106,0.00363266236825487,-0.00177315598218951,0.025136966610001,0.00114509309497111,0.00154904660660983
"1994-10-01",0.0175099167389268,0.0164521964872387,0.0379426047580722,0.0177584239222247,0.0175906421459973,0.0435463906705466,0.0152993215200411,0.0167256018349161,0.0233980454783034,0.0158260247039525,0.0287146735133321,0.0190531858284372,0.015222045762805,0.0204372077890643,0.0159885909858191,0.0155885224779265,0.08889331447949,0.0188379527545254,0.0927681726697213,0.0187696691373707,0.0163710310457942,0.0150091596708397,0.0741024059792952,0.0158198966061902,0.0250441363806469,0.0139082856831989,0.021605263122115,0.0170591967805628,0.0496580609570922,0.0154877062029957,0.0204154656576164,0.0145343895622632,0.0169046805023065,0.0364928069403501,0.0491056054861883,0.0182487792682566,0.0239106264955768,0.0105223621158679,0.0100808214218506,0.00884182805698922,0.00904866470322356,0.00934889525449959,0.0254885903727741,0.00897351340635762,0.0078124200436759,0.0186872601155044,0.0084978030680925,0.0184746850408183,0.00774940951489308,0.00728010989094958,0.0103208474793267,0.00937854826855468,0.0084178989517985,0.0323799128818327,0.00831286705103134,0.0570146776403912,0.0122586376282814,0.00611405178954224,0.00826077492614007,0.0628465013988047,0.00762551343946203,0.00835933732761239,0.00632691176086931,0.0106563419065387,0.00774680870726892,0.0145481286644213,0.00961588165789523,0.00830614129792278,0.0079102576358981,0.00748334650830451,0.00909743659454938,0.0403855047326757,0.00572552323592579,0.0120417237843972
"1995-01-01",0.0184779307427369,0.015399923299482,0.0391260881889244,0.0214781108197148,0.0183851962331162,0.0393341308032186,0.014927609163769,0.0147270427654879,0.0233705700211413,0.0160903279586775,0.036206241621605,0.0177336860149587,0.0149806948046442,0.0191386311032376,0.0166346436148901,0.014982531684677,0.0879715249470255,0.0168230557516068,0.0879868478422924,0.0158959990206962,0.0182103422749822,0.0146874725775513,0.08082882177398,0.0154774379868662,0.0271844263557869,0.0146908152472082,0.019948627542331,0.0170254956517125,0.0472175562829794,0.0209153155425575,0.0176463057004687,0.0147630382174327,0.0172197648076426,0.0383601812147093,0.0491508459010264,0.0168119602429812,0.0201908062778813,0.00356329339448414,0.00385359346726485,-0.00847670304523074,0.000895588376896353,0.00615360620853753,0.0141914801084559,0.00232071132542675,0.0026605594603546,0.00289078676089202,0.00106990191594777,-0.0150020363624617,0.000169744538811167,0.0028279550700793,0.000717328197371476,0.00308356627322675,0.00311004449186882,-0.0181767598447525,0.00361317866198379,0.0553256099927241,0.00412669978850099,0.00122530911592212,0.0030852208198543,0.0469435168143585,0.00254842350828712,-0.00725352172450539,0.0016650744642649,0.00517108462631798,0.00313518236264279,-0.00397717394203232,0.0012393351916104,0.00280998084804628,0.000598810353404336,0.00230492191898477,-0.00762895625296376,0.0300436248412331,0.00157746533273213,0.00787164002017289
"1995-04-01",0.0203385305667983,0.0175510610415988,0.031344082284064,0.0219048463463046,0.0193627388667825,0.04185471521996,0.015160777516942,0.016962106432368,0.023583396824075,0.0140717342168423,0.0333780640287693,0.0181574384158207,0.0143256256138167,0.0201579811030593,0.0159475932468632,0.0161881929571577,0.0911279024251647,0.0172712510208671,0.0926487386917136,0.0153884865375073,0.0148016919971322,0.015713664164857,0.07492187034834,0.0145817775107825,0.0227837049422985,0.0130471263339696,0.0161656276843538,0.0182551006839737,0.0482097802327528,0.0187853545640082,0.0201661360393956,0.0159588887273135,0.0155822583627247,0.0421873681704267,0.0550368028536918,0.0188357217087269,0.0182418623187774,0.00111335451738675,0.000696892038074393,-0.00462088449798049,0.000693119335018804,-0.000214254891499408,0.00806613055762332,0.00168892591574156,0.000810541542818499,0.00462254427443298,0.00103980304565454,-0.0107596590748598,0.000715847241795871,0.000997313577352784,-0.00143432311008446,-0.000731402860926478,0.00372284422353576,-0.0215706160370806,-0.000227585009468791,0.0637086307375542,0.00327054106685772,0.000271088027897844,0.00105145591559184,0.0165158718877345,0.00145686261840804,-0.00362830531525129,0.0019504855348004,8.24168266442958e-05,0.00283630966754639,0.00447527794940985,0.000227326344987722,0.00370625739697399,-0.000319782915856926,0.00120736779163035,-0.00974713283906979,-0.00378905151734341,0.00223705051283131,-0.0020531213251151
