"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent"
"1995-07-01",0.0298923664417087,0.11384323150902,0.0339915377872868,0.101987238294793,0.0277966295879512,0.110049438977382,0.0316612320148434,0.033670613460831,0.0291832797918538,0.0289924653259719,0.0375032185976468,0.0259334288514698,0.103519641550152,0.0572038239414778,0.0279818793782696,0.0307207896237499,0.040792498338005,0.0360165615602759,0.0265330443972771,0.0397044343650962,0.0330226462049381,0.00809558251412699,0.0600993398505203,0.00711029307238934,0.0239606023925086,0.0106845255626544,0.0191050850358752,0.00880605485736317,0.0105314686340375,0.00911297618000668,0.0089985842304479,0.0106937516649938,0.00756202193395889,0.0335076114030972,0.00820206860408824,0.00807527695786684,0.00869461760758979,0.0017161206052155,0.00811373824946326,0.0065337019221958,0.0178992869928279,0.00928080641225588
"1995-10-01",0.0303901429612266,0.115430103058084,0.0333096950917269,0.0986895674308614,0.025666216751003,0.117522964180627,0.0304102637635192,0.0332823832201228,0.028233977233824,0.0265793735567934,0.035587546921322,0.0266793200362116,0.112232628781048,0.0562125256259474,0.0288372529640273,0.0304739358523432,0.0365601065582141,0.0315847899697773,0.027439662925356,0.0403705126506555,0.0345070304673088,0.00973174260432183,0.0553941222684226,0.00846836882179229,0.0182017471328338,0.00773313609300029,0.0137188521585029,0.00456100896471392,0.00508563742172458,0.0075796845472515,0.00751998168689877,0.00488080719802474,0.00533538842391614,0.0436350939032612,0.0207262592597463,0.00469977481524795,0.0045751720417166,-0.000785231590659291,0.00680946787608363,0.00653103105909893,0.0189062252945552,0.00891488209441888
"1996-01-01",0.0299175223412784,0.105762545535896,0.033348299619925,0.0995690395338209,0.0290735674644465,0.112963393992641,0.0334395211145737,0.0356694878300868,0.0300979292414274,0.0270990152717487,0.0354090675297582,0.0263372809599519,0.108333769240782,0.0596917047120981,0.0275804158612286,0.0313246091021628,0.0400263606318025,0.0352647402838075,0.0286936980477017,0.036216368790196,0.0341816628946673,0.00530524827854081,0.0535958482704051,0.00402684742428472,0.0136764421080519,0.00953670532810903,-0.00900072483484398,0.00512523359783685,0.00611565996263681,0.00783525078908478,0.00629731991617167,0.00336355970242075,0.005416866400792,0.00271132141165375,0.00877491446592441,0.00434597600927649,0.00627747132373225,0.00565713408113985,0.00581830178754981,0.00698061812348946,0.00632139101540782,0.00606809090289849
"1996-04-01",0.0298926515840001,0.115107765034466,0.0341827094397011,0.101893526858726,0.0242145102328338,0.102323783154184,0.0306026803601887,0.0290986426078946,0.0299007050965719,0.0253514642931866,0.0388937084107816,0.02610710673388,0.106689048740275,0.0673767690038823,0.0325435948324234,0.0304412497474019,0.0334541412831414,0.0383546264098484,0.0285988716809993,0.0392885292118898,0.0356839152837237,0.0233148703786536,0.0953061327329684,0.0222076488491699,0.0467915343543422,0.0168310487667171,0.0496089875105239,0.0210139091293673,0.0161113210119393,0.0198291149022616,0.0170338837020082,0.0194421847619461,0.0154211074270087,0.0746218555728895,0.0313127110555608,0.0219946176803849,0.0213772966361853,0.0152980392578696,0.0163572443390374,0.0163672587070549,0.0363313206781721,0.017439090892807
"1996-07-01",0.0286696423874606,0.116869221584831,0.0343373135014948,0.103448387679557,0.0266424191095377,0.0995224836746654,0.0314663109449852,0.0287411110887413,0.0270773702875312,0.0279537822549247,0.0360252275103162,0.0253635426915707,0.106332636585165,0.0721529954888781,0.0322017690368899,0.0321525916607481,0.0331392427694592,0.0355727135045374,0.0293603575111271,0.0355566125307579,0.0374142681968222,0.00457654692694184,0.0524834472861174,0.00430275007425953,0.0124219416127084,0.00591729523308441,-0.0172040703084217,0.00402437250358187,0.00254794899126159,0.00453050377134222,0.00404644373033647,-0.000267561266292015,0.00336858016362404,0.0274086467368678,0.00239954716523051,0.00154137959174385,0.00569271557102183,0.00173161250434549,0.0051076763654272,0.00262010860046908,0.00587076093349993,-0.00045263542075516
"1996-10-01",0.0298971644300348,0.107979138245369,0.0350790531153756,0.110911202816839,0.0267712275602798,0.103437919222971,0.0318501761634866,0.0302906465039505,0.028280389967682,0.0262174644254806,0.0357390452478177,0.0264462179113279,0.113062485792815,0.0705531965701057,0.0280590478894605,0.0322982866021541,0.0337766474759185,0.0331627401795358,0.0302348242852591,0.0330960207919587,0.0328571048021778,0.0095543171314251,0.0762815890069238,0.00750162330181781,0.0224306861253948,0.00916395020558214,0.00769780372377162,0.00622095334011023,0.0103812883468275,0.00794136807651606,0.00795839902171739,0.0124233664898514,0.0085946188254456,0.011322085451008,0.0243157777410326,0.00660337736131319,0.0087913676298765,0.00555537155976496,0.00759165415149445,0.0102217144938285,0.00818709026384762,0.00973301638200935
"1997-01-01",0.0333541011127343,0.109669540441876,0.0336994583845753,0.0993741869849151,0.0306738017465433,0.113677753945631,0.0321554421275648,0.0310936856241434,0.0287481715517433,0.027221018062819,0.0346904121978338,0.0263247687761179,0.0977543973669267,0.0654472737094145,0.030446018291854,0.0331178027241638,0.0382561991717199,0.0323030457306403,0.0285761867606885,0.035620573543083,0.0377961617450121,0.0140904364791413,0.0406710991192486,0.0105024103498153,0.0320438977168018,0.00880268844128099,0.0112128944435055,0.0112936017134391,0.00646462260016901,0.0102764049130729,0.00762942843972217,0.00598791822311713,0.00476117576529959,0.0257107879046295,0.0142949248022634,0.00755905382672475,0.0098218376118427,0.0128473645111562,0.00901962920760828,0.008712191644272,0.0077608700081939,0.00791643655169454
"1997-04-01",0.0298405078028176,0.10538587094272,0.0362321189174981,0.102142678252282,0.0261786833115592,0.120625626902082,0.031016398902285,0.0347079897678992,0.0275895219737706,0.0268685122953189,0.0405189257036684,0.0269004539758129,0.0953173272245716,0.0625075688282906,0.0297188085853865,0.0278640184113882,0.0380849081114805,0.0317051830165158,0.0315433916026767,0.0356524890822628,0.0395990163897131,0.00642946315517951,0.0270748917484828,0.0086894055056845,0.0200459659412499,0.00590865060790407,-0.0258880588143792,0.0108969139604197,0.010936651918526,0.00727382226113291,0.00791330751270928,0.00293357464440942,0.00463309752489937,0.0580879267635689,0.0160130797871236,0.00403934478965083,0.00529923261166415,0.0105844619148294,0.00826021172619232,0.00635472390496884,0.00573830093975807,0.00493276232571626
"1997-07-01",0.0293291242163484,0.115344115752923,0.0346197975207241,0.111872377440701,0.0265376412784119,0.100057241812472,0.0312157034183979,0.0293886010408164,0.0291455800643356,0.0252456355494683,0.0341255641020797,0.0263491150214576,0.100006083509433,0.0664240572032898,0.0284976796401341,0.0290440017814196,0.0368964832984616,0.0378102779944216,0.0314055334495388,0.040700522954748,0.0359848629504172,0.00965039428625223,0.0378686208689531,0.00700696737219849,0.0349761931696575,0.00737036947050889,0.00510974274418087,0.00741135029104993,0.00826518423415677,0.0079394320607978,0.00744995058485253,0.00961875447306146,0.00674568979359328,0.0520193865803923,0.0228001217876063,0.00818282671834091,0.00833122564232506,0.00804394823546627,0.013199785440818,0.00967922850787504,0.0192224314429495,0.00869567475792092
"1997-10-01",0.0282699614261988,0.108517582270452,0.0344581625507707,0.0977698167668005,0.0276189927387731,0.10611959967085,0.035804971713369,0.0271289693859427,0.0311298841701052,0.0266257847709571,0.0341224569204526,0.0273680068368664,0.100323931742155,0.0611731775560512,0.0317969038047459,0.032537778958248,0.0515301587679319,0.0327804744512939,0.0349857821858977,0.033979421271288,0.03595818204085,0.0126047654250853,0.0332850762924817,0.0151489288079088,0.0480820241368886,0.0125318924336739,0.0212647930055424,0.0101595539378442,0.0136830485655028,0.0179412099687998,0.0131498672552697,0.0158531352101794,0.0116347016805543,0.106871707892467,0.0235905344650026,0.0125019489225504,0.0143214251657726,0.011350605417118,0.0160287139015235,0.0137585135782916,0.0202380107160524,0.015481307502428
"1998-01-01",0.0276585099561229,0.102209498747415,0.0329608218547199,0.103557408415912,0.0274161097351915,0.10597424636797,0.0326410680536905,0.0287296919842553,0.0302146800279164,0.0287508965775922,0.0367750744399282,0.0282567970829271,0.10446182502114,0.0670469228641906,0.0305745938393601,0.0319143313835818,0.0470236904976777,0.0338944621185699,0.0285075495735256,0.0375217191050059,0.0339101023533071,0.00720422818833109,0.0320055890973906,0.00795745316933944,0.0152245310082005,0.00602658088848861,-0.0138785768690987,0.00865556286203446,0.00540957996844568,0.00703227689657713,0.00761484306063352,0.00743073245642316,0.00614817615267211,0.0278306232192036,-0.0049952759858466,0.00547684813331069,0.00698704428766479,-0.0027235744531086,0.00823852118805503,0.00384248220964302,0.014075302090924,0.00529974361213426
"1998-04-01",0.0266648302923685,0.103035603649171,0.0333967353658736,0.107153458427052,0.0259793147240464,0.110540235204786,0.0327553745468835,0.0292044757770688,0.0286102437884787,0.0261397642898808,0.0372969356228429,0.0279499901693741,0.100336815150226,0.0691665858420901,0.0297925449534401,0.0315477800959398,0.051789598008263,0.0327138763771485,0.0300931256929663,0.0359555962678525,0.029877115754248,-0.00263717740345228,0.0102892530565441,-0.00332944401374504,-0.0156610405331063,-0.00297267540294037,-0.0319381617921888,-0.00234850870990123,-0.00589093311151332,-0.0031548449096094,-0.00337779413301545,-0.00780033909424485,-0.00490043649671501,-0.0136202796868411,-0.00358888075423603,-0.00590354361476197,-0.00411874530312279,-0.0262070312771395,-0.00399195108938565,-0.00562611951244809,0.00137490921141993,-0.0074670071246577
"1998-07-01",0.0270090237019657,0.103384740401297,0.0379404583951753,0.109008795527585,0.0257340218456368,0.111206215267648,0.0373266172145483,0.0263891990098289,0.0282910447277786,0.0263302962930985,0.0328723785474292,0.0253148049804265,0.105590181917005,0.0603156635452201,0.0279299726138439,0.0300355787055715,0.0542895067165419,0.0316994412352162,0.0292096257324127,0.0337685546167187,0.036353879005053,0.000941529976630415,0.0129413673386305,-0.00414904708959803,-0.00186089608814044,0.000158546903537191,-0.0470103663401596,-0.00515229265013091,-0.00181944338418932,-0.00143729609077057,-0.00129362607521511,-0.00321771089536762,-0.00244768604265704,0.000812347145165598,-0.000129728160306768,-0.00474332405220326,-0.00464614227661251,-0.0198541133456184,-0.00190872090630965,-0.00326422810098585,0.00429333218299221,0.000507624410699027
"1998-10-01",0.0291958882463728,0.099121760424396,0.0406528000391603,0.100618260543557,0.0278261083553178,0.120115941130289,0.034259360907377,0.0287012089852934,0.0278505251230027,0.0261096789381783,0.0355567566962481,0.0264120355327851,0.101059541501014,0.0581423455082039,0.0266123993581769,0.0334225701693605,0.0482197436780964,0.0317672326277863,0.032546260357946,0.0372664430901006,0.0345431387873377,-0.00420220538354423,-0.00472779800306763,-0.00403732798148617,-0.0129306797264312,-1.04508301038148e-06,-0.0483328105658513,-0.00254930430287322,-0.00186402555333176,-0.00210007359392757,-0.00180041632407007,-0.0103647984663611,-0.00402232168197751,-0.0174547570040685,-0.00224066236930764,-0.00357211833158292,-0.00473727215423718,-0.0152651411406411,-0.00266813351352823,-0.00655082583701101,0.000210438187011689,-0.000899383838232318
"1999-01-01",0.0295121772570028,0.0911784870431573,0.0351795873118031,0.103513462705972,0.0278369967184877,0.106993836679539,0.0312034360207717,0.0292444915147968,0.0313503980622134,0.0267120179576285,0.0376416123949202,0.0292271580515949,0.104627537557349,0.0659207137177975,0.0300611326289256,0.0286613227767252,0.0500797935572818,0.0367765600912652,0.0289266678284835,0.0407754520221736,0.0345771581021115,0.0127280635482548,0.0189430246049679,0.0107974071827679,0.0382773754110293,0.0124010424779715,0.020948998515264,0.0107334610353136,0.0104416267292883,0.0141025257714435,0.010345399455042,0.00744177667146246,0.0114961554661963,0.0548735854231198,0.0210906484336059,0.00770295116803679,0.0119338270712211,0.00328880488202124,0.0102875885894883,0.00737443905343546,0.0285348901104741,0.0134345371091721
"1999-04-01",0.0305041796781608,0.0957346877029578,0.034071021168925,0.103668801081704,0.025368417115968,0.107286199360681,0.0323415106132431,0.0278749131795518,0.0280128405887851,0.025664550635064,0.0356817288993299,0.0267787774597278,0.103998853502449,0.0794399342651863,0.0300565922376093,0.0303087792173279,0.0445453547911756,0.0383096260767103,0.0285678296290374,0.0369160142967989,0.0348693884996071,0.0136302110308017,0.0203269974523009,0.0145607543413013,0.0348633075688003,0.0108013450534672,0.0281074386737757,0.0125597685886617,0.0113736315048611,0.0128421766959616,0.0107076712380193,0.0104740508984303,0.0104381414379944,0.0748571064013833,0.0260470979417622,0.0105294973040104,0.0109138351558425,0.0120394283256992,0.0119011094574721,0.00967827483718044,0.0149613037912549,0.0131877749890483
"1999-07-01",0.0326832201939195,0.0905231394125673,0.0378825302159852,0.102947071086349,0.0268568217366886,0.118050025480822,0.0263111684641289,0.0284373452505829,0.0284917219407773,0.0259776252741618,0.0376747301780699,0.0295078055171514,0.101187562504794,0.0735185590845883,0.0324259144006474,0.0309416290326569,0.0429746249007097,0.039228952046933,0.0282548156259421,0.0322463939546228,0.0338783436979031,0.00638596867325448,0.00970052301106768,0.00552582112077629,0.0243100210723363,0.0063650061806777,-0.00544773197807054,0.00474275829873592,0.00418172479979642,0.00702097610368519,0.00358851187093201,0.00301558693779597,0.00427912709736563,0.0474515033703362,0.0210160205157454,0.00359793337055673,0.00537420190598749,0.00605032053330702,0.00888848628255258,0.00558965150147186,0.0041106787986156,0.00540832057772921
"1999-10-01",0.0302644966911366,0.0883847654231665,0.0362231231663678,0.101643864201661,0.0278103226692322,0.109427332366169,0.0341565273035943,0.0272268039001626,0.02948234648142,0.028376743809751,0.0358941981616293,0.0263550098034715,0.106121278517781,0.0752456296951356,0.0310058580117098,0.0291776548253883,0.0487468506377686,0.0335404593337523,0.0295902885418795,0.0366926690167825,0.0346337774420405,0.013944392116793,0.0108033656190797,0.0130559593458531,0.0438035703943455,0.0121786981945599,0.00482732638986799,0.0151999409044193,0.00943902662849697,0.0135600026140638,0.0113738579344344,0.00931068869453278,0.0100186365432059,0.0695834965649566,0.0261558667239452,0.0104023294894907,0.0120762964047556,0.0188371904777703,0.0117481833229473,0.013106252221139,0.0129889496966941,0.00869135659252812
"2000-01-01",0.0320473067033463,0.0868039789504639,0.0375688452033259,0.0928127023726313,0.0279344122588603,0.104629164491218,0.038438578336396,0.0309191486845683,0.0320876086287858,0.0268653804154495,0.0395754579819212,0.0285636211688273,0.0952627435570661,0.0760275077338746,0.0324461923929185,0.0302061672107493,0.0450974915129976,0.0323734076466656,0.0290421703817191,0.0435752812409783,0.0377228331272375,0.0157846719666771,0.0336319718146426,0.0167788488017294,0.0469830293054826,0.0139384191996849,0.0362726411740322,0.0117785830963565,0.0125683196003659,0.0151712868962946,0.0106738421619324,0.0213311570055178,0.0151065466497154,0.0565065621048115,0.0399833875393902,0.0117561638097956,0.0126056491688182,0.0133818493334687,0.0164731389405645,0.0106491274522789,0.0249616801324785,0.0119471327463842
"2000-04-01",0.0299144155960503,0.0821902230897514,0.0367869676467403,0.088484590450663,0.0280350801983342,0.125845834112643,0.0333297256559038,0.0313875776879458,0.0302224131305459,0.0287527289818382,0.0384880544652778,0.0301543173440454,0.0952396784637683,0.0676747567429483,0.0337289710711656,0.0294131539686116,0.0439591609622016,0.0365731698509775,0.0313971647853133,0.0394213048575025,0.0390007109377723,0.0103493579615976,0.0166104394161191,0.0105150118853743,0.0305127065204369,0.0101800107476843,-0.000766273917161942,0.00643026370756731,0.0112703226400836,0.0133860159840884,0.0103945748042268,0.00711548830076167,0.00883054907954295,0.0419966187330184,0.0260359159834889,0.00819786454026697,0.00975192041559293,0.0143301392211649,0.00727532230787373,0.00851136527430169,0.00993853599640804,0.00961410535079424
"2000-07-01",0.0296448378541139,0.0840833161227442,0.0359357909258863,0.0949299881080351,0.0255524007382919,0.122936291466549,0.0328460522552594,0.0249995195149511,0.0292675981360831,0.0284761265961317,0.0399889789344136,0.0257541295864367,0.108933223462883,0.0752919895645972,0.0338200385980346,0.0276122760073684,0.0431301220990373,0.0338089592137098,0.0277783266120952,0.0368468694913909,0.0383631647119871,0.00674658893715806,0.0209696661357856,-0.00213568829492934,0.00329927693818423,0.00400061591976804,0.0144862004647194,0.00237371040813858,0.00382540426916277,0.0036430914467065,0.0059568412919012,0.00481378115391242,0.00225941825789557,-0.00764823683130399,0.0178001950728529,0.00969882183740545,0.00195372180485413,0.00822816101932653,0.000274169840668765,0.00201241848332643,-0.00104594261967127,-0.00592535417792408
"2000-10-01",0.0281485158008075,0.0800942309486148,0.0364419270982507,0.105795469596892,0.0245732649378659,0.124446384000069,0.0309485466882137,0.0284652352361542,0.0287481076177937,0.0267112691954008,0.0339782576072286,0.0256462820385146,0.112927791083492,0.0747637767618928,0.0293355702507928,0.0313876878214316,0.0415703257488298,0.0319806282129509,0.0296062823456631,0.0385382899062803,0.0358921571028608,0.00449404983393372,0.00877740145899498,0.00034902634475593,0.0080324468411201,0.00410743760270885,-0.0176951961850085,-0.00160951775674662,0.00273083461001123,0.00373778513584043,0.00153826799478948,0.00129594257997155,0.00228614973754058,0.0120462368893599,0.00366600372987906,0.00290275539119985,-0.00068872949783123,-0.00115473195246595,0.00206881728602328,0.00074979775737621,0.0049201605155014,-0.00107227897539224
"2001-01-01",0.0313486931989845,0.0840543570398682,0.0388821300496749,0.0899330779820436,0.0270522090120124,0.118155521630444,0.0348925277157268,0.0294254825160958,0.0319966123510159,0.0271454164904812,0.0375885999275426,0.0290225775343898,0.123432305475592,0.058193197702105,0.0323865780954131,0.0340066800412977,0.0399627263618453,0.0368697771289447,0.0265049608051268,0.03720662327976,0.0319399456616358,-0.00528534566366578,0.00886083017691852,-0.0116450324517185,-0.0269968103509962,-0.00583889449721506,-0.0539127470173261,-0.0121871895769355,-0.00940741295166496,-0.0095787160084876,-0.0057974134146195,-0.0121551208260387,-0.00633316011990212,-0.0438926588652149,-0.00661756193506192,-0.00898245093530373,-0.00692200041395221,-0.0212227141959951,-0.0120776780853223,-0.00851043087516866,-0.0128912927694967,-0.0126700820401495
"2001-04-01",0.0303812629536049,0.0932340575242488,0.0390363816657259,0.0841821791182231,0.0271208964720226,0.127525751543995,0.0337039025795893,0.0309493077377344,0.0283122893141941,0.0269968453323814,0.0453166972002523,0.027823659718323,0.110369619847657,0.0618173326910962,0.0296558161230226,0.0318132769674036,0.042184602636022,0.0349393029348757,0.0254778355399769,0.0375074405463386,0.0316515415533126,-0.00336734178924256,-0.0206617402728356,-0.0128308640995343,-0.0287041066559855,-0.00597375848630082,-0.0572236005381932,-0.0104584128454966,-0.00785144310168355,-0.00405398737865828,-0.00804385164655746,-0.0144021910681236,-0.00565495321857752,-0.0313475073574109,-0.023009075034368,-0.00747165002095361,-0.00455747046427977,-0.0279104783570783,-0.0125245968950883,-0.00811370730014678,-0.00580139644898225,-0.0136259984867163
"2001-07-01",0.0310317224044978,0.0774190504961631,0.0391022131478473,0.0782461197127353,0.0286039831469642,0.132798755118979,0.037474446276188,0.033126881590611,0.0317748597138153,0.0286105968444516,0.0428366472488288,0.0296112222844441,0.114868941501446,0.0523960251120002,0.0335354743864047,0.0306215886776525,0.0399174257829321,0.0341568861514291,0.0327672149014114,0.0364981878682166,0.0346017576329826,-0.0154485011847611,-0.00691834079548303,-0.0197204765849677,-0.0350031533720235,-0.0113578243153143,-0.0886062413805303,-0.0163595563793023,-0.0112173368954201,-0.0122291325956267,-0.0151365022054533,-0.0218037140298134,-0.0167083085713304,-0.0774345811587838,-0.0269543820034731,-0.0121622368679304,-0.0164742177108385,-0.0259101885645987,-0.0203598275130017,-0.0184967392557036,-0.00785150657678686,-0.0289693605420943
