"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"1996-04-01",0.0400978886658338,0.0831264439677211,0.0222287975719339,0.0300914070358976,0.0204610988118462,0.0534087587192202,0.0334835017676205,0.0403841237324668,0.02213423543888,0.0242658429861588,0.0272248188533477,0.0250960573039052,0.0241793703077873,0.0275166298159171,0.024395387969423,0.0244857593695748,0.0235140153819933,0.0522466746619512,0.0324155269237971,0.021245410056654,0.0286262520204605,0.0371964130894841,0.0821073115290926,0.0290822237885058,0.029039849645906,0.0204618966697917,0.0309301584718436,0.0383176017323801,0.0267384084009878,0.0254981353096183,0.000831169004378466,0.00348267667950059,0.00337547509684304,0.00189934232941168,0.00277449737036834,0.00425616024614898,0.00560366754863391,0.00307108244338511,0.00166654665347195,0.001568763215908,0.00449624555816058,-0.0019127759110257,0.00357873450263403,0.00463199803006044,0.00312265857750238,0.00144570458399416,0.00389404638465988,-0.00495837658449358,0.00178792927107531,0.000956016420837302,0.00305299670889457,0.00496634590326603,-0.00844894057442503,0.00320693443809271,-0.000682331232668466,0.00130285177530229,0.00370391798724412,0.00925741579285953,0.00117637177268492,0.00445004658886798
"1996-07-01",0.0347502207850466,0.0605858752208571,0.0514875187189102,0.0252245231853988,0.0248965147072607,0.0390331424928501,0.0282777330095107,0.0577630479858451,0.0281437295013904,0.0294787787793558,0.0280429584752208,0.0252995878379221,0.0256715887876251,0.0315323312900002,0.0303930702104015,0.0303359069928287,0.0259018254535547,0.0459062827928487,0.0261651453259835,0.0293458938499373,0.0261373332914334,0.0304892679758664,0.0457138334153619,0.028166119764936,0.0338389466405697,0.0225561009637111,0.0413535496206195,0.0291524652413177,0.0298101002834857,0.0345466073999505,-0.00391051138614115,-0.00308091788748794,-0.00945627457583278,-0.00500026362506704,-0.00638876677261304,-0.00457983653310808,-0.00425950641533865,-0.00731442745572433,-0.00536273280471745,-0.00367339504612229,-0.00453947939274879,-0.00288078316259858,-0.00615120530261372,-0.00699093095918392,-0.00315107544700303,-0.00598751339891377,-0.00405630029253477,-0.013089252010985,-0.000886140135736259,-0.00735434665390164,-0.0023656868133815,-0.00584818191581624,-0.00719307709586835,-0.00175013771967375,-0.00171529578723808,-0.00447404648367289,-0.0133280758558837,-0.00165169390027267,-0.00365923978430102,-0.00649630504977096
"1996-10-01",0.0419382421336375,0.0664931294136543,0.0286456947979849,0.0271235224436163,0.0244814759379251,0.048398094147477,0.0309704074069912,0.0368006412588445,0.0250971383033587,0.0270300939215387,0.0331957206808158,0.0283934218312818,0.0279256449547868,0.0298472409682498,0.0276974157023372,0.0303541910409403,0.0294542604607452,0.0429480813202324,0.0299348834650432,0.0253786496064559,0.0266085923060394,0.0411722684853477,0.0677750983689327,0.0264446971141202,0.0304039277210866,0.0239819770108007,0.0314528167209433,0.0333613250211885,0.0274800460183261,0.0292113014372982,0.000477259952297233,0.00647347007792676,0.00210630086518922,0.00355228452108637,0.0023819472550564,0.00714229532169769,0.00314547370277694,0.00548534795389858,0.00235782965748507,0.00251046200387339,0.00130078975109634,0.00167399884313556,0.00291548948406283,0.000699151639205098,0.003516736704855,0.00189522179763308,0.00314562359206571,0.00040383845311716,0.00264130046552766,0.0020078032644583,0.00270626384017206,0.00423111985698694,-0.00117218110669918,0.00314462199302941,0.00120130278828133,0.00179031292472643,0.00109780349034661,0.00524759444185935,0.0031913757703471,0.00311934928573836
"1997-01-01",0.0346091876762274,0.0728936553687744,0.0334512150155002,0.0277780675076885,0.0220004855892155,0.0558915247291917,0.0321684006371431,0.0420108922525782,0.0237883400065425,0.0270549803522867,0.0295682237262643,0.0256320252814974,0.0288312484438276,0.028892013750857,0.0274227833478037,0.0285803725317133,0.0266007091425085,0.0450530503247368,0.0261848299405238,0.0251250082612191,0.0273370100760367,0.0355703375048582,0.0733843647577889,0.0274244287893101,0.030086128613897,0.0229453073687351,0.0308112104513985,0.0331664962899956,0.0270474210297298,0.0286902812321506,0.000470243986013643,-0.00242576987972104,-0.00424631480082323,0.000490441789184581,-0.000546544273867268,-0.00229721117973386,-7.82619852230729e-05,0.00291950519005598,-0.00107342460877537,-0.001945012786473,0.000905188014175046,-0.00119946680997886,0.000272158939202053,0.000765598024986305,-0.00202810342454455,-0.000790292463717239,0.00155881730102638,-0.00521435885984491,0.00155031309436594,-0.00261497876029722,-0.000165890972578816,-0.000639966425351111,-0.000872496180086911,-0.00141087679705125,-0.00119467763749434,-0.00118309239254425,-0.00294252776666157,0.00277815419720791,-0.00185294605150584,-0.00592041530105013
"1997-04-01",0.0331784245419342,0.0763449529211546,0.0325340817338646,0.0275331810864039,0.0221244538544414,0.0417924314018203,0.0336176774991482,0.0394335151725342,0.0254777356346734,0.0249954246586602,0.028320641922362,0.0263606985697216,0.028578147306577,0.0279775732278071,0.0291891253577907,0.0313206043237573,0.0281882662179661,0.0484367901408601,0.026480326751956,0.0280049030319268,0.0261383725975484,0.0365545545858131,0.0675156642459847,0.0235387508732275,0.0305090329661795,0.0229775557964754,0.0387371808203866,0.0379386378607675,0.0264666883197401,0.0297346065785175,0.00165213490685242,0.00296578476361804,0.000871437544218512,0.00180078778070367,0.00119223167298774,0.00193756327832087,0.0021501860551418,0.00285258819650089,0.00115816955277633,0.00108785654031542,0.00288316825006975,0.00238905507486799,0.00323997155790482,0.00160147837826713,0.0014032423395177,0.00244451872971111,0.00438886638807532,-0.000290045834275303,0.00234840468289882,0.00253001067431614,0.00292358454443116,0.00505423637411601,0.00244208442188872,0.00136146012762552,0.0004784430226259,0.00155249469375638,-0.000625100168525009,0.00855809349733173,0.00250032720609115,0.00111940443453055
"1997-07-01",0.0383663281809193,0.0707647053341133,0.0378365433613629,0.0256677155841561,0.0237190479687799,0.035918316475473,0.0306388471762878,0.0500451027443325,0.0258056442503108,0.0269777822542259,0.03325999566402,0.0260361110144029,0.032175333247685,0.0312584429305102,0.0319467218119232,0.0296462084722725,0.0284897907392575,0.048480887203912,0.033575629001167,0.0290975406010602,0.0256797521531353,0.0325633644858663,0.0425330985798344,0.0238852171622604,0.0261768916245735,0.0258289691935101,0.0439160931957452,0.0325973959598567,0.0264457355789044,0.0306667880501419,0.00607140867319105,0.00853510087139592,0.000562029634602802,0.0038604079002341,0.00243373771901479,0.00451528260571111,0.00512777465646689,0.00736776628837947,0.00272843894343095,0.00201439718521375,0.00257055525247076,0.00210693606740776,0.00369146957810097,0.00258715596460211,0.00159337656703745,0.00425787631397075,0.00390396477579239,-0.0018883480713216,0.00304422233587053,0.00079380231816578,0.00261542551979824,0.0061593724012584,0.00574267800361217,0.00280762251313908,0.00300993992835223,0.00232748687755665,0.00086821977631923,0.00844287362187667,0.00384213967249315,0.00114725528568684
"1997-10-01",0.0320131292748796,0.0701618819484253,0.0280640457452925,0.0324215904516282,0.0228196257647507,0.0389780427689268,0.0349085572266656,0.0397374744371659,0.0242788479632208,0.025813630794745,0.0355271316490481,0.0253877254249371,0.0307702400563618,0.0281268392572061,0.0318992653820687,0.0283392908183917,0.0341725234111786,0.0432061224767699,0.0330293805724799,0.0269773062623399,0.0277918074716633,0.0372048645532136,0.0532447743051529,0.0328650250663065,0.0290365634243297,0.0242580530777502,0.0305561830119478,0.0401282750743882,0.0288072101746187,0.0294745921541469,0.00553531554990915,0.0144219476123918,0.00547380382863592,0.00461395900779363,0.00437297718671321,0.00582625084984214,0.00597808379326423,0.00758978715826657,0.00329019935255099,0.00437360562801528,0.00714857710689502,0.00296254245232989,0.00603511918410582,0.00361792694816228,0.00754279768811054,0.00340851767935384,0.00740502516554101,0.00604073898025789,0.00551983410414865,0.00251659042772937,0.00360083448503842,0.00710914596305021,0.00517746892010458,0.0028409672451046,0.00327303411043991,0.00391222360066474,0.00388776656729107,0.00938388036043864,0.00565251310045731,0.00552677416122905
"1998-01-01",0.0337348355686588,0.0715286675570378,0.0335435768789188,0.0298220973754997,0.024008523786648,0.043980518455381,0.0320931259788525,0.0413985223218275,0.025036562285162,0.0247295767838052,0.0322279190285405,0.0271411907649376,0.0308653956642181,0.0315838006034669,0.0305048694557811,0.0333994052508283,0.0298555093233443,0.0454671452458353,0.0273686798191571,0.0278651459878625,0.0270551969079314,0.0362938662849958,0.0573551275444797,0.0273819757719309,0.0292694369407412,0.0242769914540828,0.0353064574255058,0.0325291234261102,0.0280360717347922,0.0263406843736673,-0.00133396446063523,-0.00325487107708239,-0.00315239588788007,-0.00385483334319003,-7.50556073472707e-06,-0.00262354545499964,-0.000315611822329351,-0.000433360748420248,-0.0010839589991809,-0.00115357933136967,-0.000831892526960367,-0.00194230612574912,-0.00140996982675635,-0.000124812396109441,-0.00236007269499494,-0.00273952562428782,-0.000672919723522977,-0.00820009507395974,-0.000285327379398107,-0.0034675308273308,-0.00121889697132076,-0.00342997210170936,-0.00808800571303295,-0.00356945885574399,-0.00156867724103189,-0.00138153285079647,-0.00297012882489625,0.000787941703687392,-0.00148765865271462,-0.00155932929170215
"1998-04-01",0.0373497436674469,0.064022930506913,0.0330243461046554,0.0297359591868074,0.0241591096113269,0.0398289280408975,0.0351982443660446,0.0436156154608021,0.0259605306113731,0.0247426666331003,0.0308309211901153,0.0279596149275723,0.0293479604798025,0.0319131325727905,0.0284828740279012,0.0350174029209165,0.029384779878427,0.0415562694048318,0.0296160074334649,0.0285578133256644,0.0276928430273088,0.0316038210609298,0.0606411178316891,0.0280665958850416,0.03094805977903,0.0237900678916212,0.0369409049815108,0.0343330803182288,0.0287390006438868,0.0269396582298997,0.00181173995720061,-0.00193585765200357,-0.000962273846532845,-0.00210127393572642,-0.000603433104075868,-0.000757325760091668,0.00154743878032708,0.00335517598926933,-0.000705070373208358,0.000354364494437453,0.00097678513225157,-0.000797081240833018,0.000465569767327466,0.000299984349245067,-0.000134692524536264,-0.00301921098176888,0.00072565369743888,-0.00331043263391757,0.00222469518217971,-0.00220204106976333,-0.000638871089122892,-0.000733035657863486,-0.0120914041488459,-0.00266085481962509,-0.00211128876445523,0.000316706817875722,6.32719480804042e-05,0.00215734613595352,0.000126180603772478,-0.000787833357367418
"1998-07-01",0.0387565876676766,0.0735691408655281,0.0311633389406312,0.0319496152193102,0.0244240695318151,0.0364998081612626,0.0315900641073926,0.0363294655615382,0.0248435314746336,0.025095921977881,0.0332150205597631,0.0259983273059684,0.0348767781380262,0.0268284876221851,0.0334808307339762,0.0308608702874862,0.0266961247598588,0.0475242411746701,0.0284675989196329,0.0311033687249507,0.0265988196684145,0.0359435043075958,0.05408600395389,0.0304655610279086,0.0276796437624426,0.0247887988627107,0.0323046609403778,0.0354762821131554,0.0283185120449635,0.0310650215843543,0.0022812545599185,-0.00131096550657632,-0.000343646570309981,-0.00011290609176995,-0.00151054004547973,-0.000391391956155187,0.00136996170246945,0.000355186696979394,-7.02562209581734e-05,-0.000678076893589509,0.0016728957116802,0.000310944181174546,0.00157109904007356,-0.00163386126152033,0.0023736881224928,-0.00207479839605275,0.000497949275289322,-0.0028754639761123,-0.000449702401080648,-0.00165314647441161,-0.00174478072077741,0.00141239822776044,-0.00439160050676659,-0.000936385840937524,-0.00238242976210391,0.000165111002273656,-0.000987048742095698,0.00497763995073241,-8.1849337223423e-05,0.000747609956946233
