"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent"
"1995-07-01",271.666666666667,0.0446352217072101,0.0263544366817263,0.0634701851763243,0.0370330780856516,0.0491372492732594,0.0537607604848093,0.032873779409886,0.0483903370237662,0.0361803778730928,0.0655448775332586,0.0438830655570273,0.0250943312414823,0.0465308276452619,0.0366553887625282,0.021682342508246,0.0409713275089277,0.0458685642662376,0.0365220467125209,0.0405049756676241,0.0514544402715182,0.0540786327803791,0.0417058385514485,0.0257104280199256,0.0319574872578882,0.0103628200428362,0.00571770525871233,0.0185516107154231,0.00920306685293467,0.018102889970034,0.00352423418793663,0.0168889681753212,0.0185735992274547,0.00469885613238167,0.0181023796262654,0.00529474174619708,0.00704781112607879,0.00116289248943,0.00865503584641878,0.00441994680097193,0.00541522173410263,0.0140709718050424,0.00365536251666521,0.012349242172419,0.0122575842421009,0.0100968573683136,-0.00270067944465554,0.00562536335365358,0.00379143140256182
"1995-10-01",280.120401337793,0.0514063482159937,0.0220197306461367,0.0634548524165773,0.037236108123947,0.0484580238170101,0.0405303468113163,0.033346703846839,0.0527928646625955,0.0379890651847983,0.0513376978424495,0.0557973729528942,0.0253094207104601,0.0598027184662323,0.0368195674729952,0.0221077751851244,0.0460401967145347,0.0426429508112729,0.0328274698479715,0.0378504787192195,0.0554960861426791,0.0394969426291083,0.0552465206169835,0.0229673718843045,0.0290233862785564,-0.000632532079647248,0.000968163660137599,0.00130448956287151,-0.0031079379796677,0.0105091003693362,-0.00447916755901909,0.00841933985551393,0.00890448093422368,0.000144599500062741,0.00693955616793778,-0.0157878649711733,0.00133422425045836,-0.00398751195018636,0.00512219188747949,0.000160949161460817,-0.00472139876220458,0.00733689819327755,-0.00192905742391683,-0.000827511799138836,0.00365778552187215,-6.70908647340501e-06,-0.0154246717705934,0.0021690949296635,-0.00128279518014617
"1996-01-01",310.542750929368,0.046333046263476,0.0225678934395103,0.0583126821947744,0.0374188757569296,0.0507793242265938,0.0408945128933141,0.0375203273259468,0.0478873308871296,0.0366863459622304,0.0529406687284909,0.0480166649620556,0.0261303019707575,0.0669837348065426,0.050532592316168,0.0219722730267396,0.0406469500412546,0.048043306815601,0.0299881612457648,0.0365434210917378,0.0534269789502824,0.0339480422984662,0.0501957917982238,0.0252231379504892,0.0370076350475209,-6.39864706018232e-05,0.00238249643509641,0.00650056082553493,-0.00426560360759227,0.0112869933444506,-0.00129441213487135,0.015438400344281,0.0137606112644311,0.00234305441818715,0.0159329380308578,-0.0022058571223585,0.00302295518367247,-0.00510293890609234,0.00287847549967923,0.000486923117887883,0.00186048535154728,0.0133269879301803,-0.00119050733519486,0.0100203738803185,0.0102357920302921,0.00330587941123175,-0.00345982039527498,0.00501692113881869,-0.000768019138737784
"1996-04-01",262.846473029046,0.0412335914460395,0.0228916459293018,0.0695402751668814,0.033209790994847,0.0489357645037055,0.0422390417215031,0.031501052266513,0.0621380410902645,0.0330491215967059,0.0669086724478069,0.0490574377761195,0.0325378451217561,0.0567807132579257,0.0405024046778218,0.0231853228287838,0.0397608319305444,0.0472948113206878,0.0292766570735982,0.0406039357766113,0.0458891265471384,0.0418481784412023,0.0400054683553224,0.0289654975877584,0.0326447721411613,0.00731826635694497,0.00683334445820722,0.0296284721391725,0.0106196544898697,0.00987647679116681,0.0106411481143647,0.0150272971061928,0.0300287180119399,0.00766773285375984,0.0334590987597077,0.00613692362331288,0.0105036382007169,0.00470629950982147,0.00781941643124033,0.00737331197275654,0.0048214910675646,0.0170355524601762,0.00526626208804316,0.0133542769945584,0.0083838042717727,0.0191267369130349,0.00936859882597962,0.0141397539135297,0.00654304542417522
"1996-07-01",282.194366197183,0.0473844808430285,0.0232983877791703,0.0691570434162712,0.0344131534874592,0.0437159758925282,0.0559892239477679,0.0326211407725296,0.0469486598035685,0.0413421715502391,0.0590376561335128,0.0493003128559473,0.0271994553453488,0.0649985344702605,0.0388787508588389,0.0229339701522033,0.0419646404115178,0.0400924399513101,0.0278907740042528,0.0394990045703057,0.0540042719682081,0.0348090271695281,0.0411491966442811,0.0275928353703981,0.0357788926015244,0.000562142846069426,0.00456541707031272,0.0191381911755187,0.00231084943004542,0.012630358173916,0.00203820255317772,0.0141865757788664,0.0138692155938506,0.00716459367233259,0.0146817449196963,0.00332019072822708,0.00445345087816534,-0.000792747044419944,0.00459233729921507,0.00413180787453573,0.000214598691279628,0.00728584970340699,0.00183244294445701,0.0074848053000781,0.00807601711404011,0.00880703861668622,-0.00341963450258906,0.00695114799507333,-0.00166195601618142
"1996-10-01",279.335697399527,0.045745113736556,0.0219156895987337,0.0699371014346613,0.0342894352679853,0.0502042201046679,0.0418957733521661,0.0295201935549753,0.0491482400553517,0.0379340528732817,0.0663295255841684,0.0500094981325766,0.0315826384025543,0.0551794490398543,0.0370688224331104,0.022161420218667,0.0432241895281702,0.0492408011780434,0.0275081223441084,0.0426141330006029,0.0530641951098383,0.0393732449405741,0.0419763630012141,0.0286045611579272,0.0314732159502115,0.00475019328149146,0.00453639868610613,0.030870108280905,0.00447774505992891,0.0203373391124559,0.00552286831062867,0.00955448341925994,0.0185815352936962,0.0101099225869004,0.0276455398464117,0.00519260571358417,0.00825843041750897,-0.00298449965229473,0.00426114147415105,0.00462480359610264,0.00257410563175957,0.019184385860297,0.00166489086611559,0.0205137370799752,0.0129120071057952,0.00816086893663987,-0.00089090106141172,0.0099092868519799,0.00615445100675197
"1997-01-01",309.764018691589,0.0516321103250639,0.0223147756175801,0.0626097672832499,0.0293913702938192,0.0570832786493025,0.0448377746287121,0.0325447438463856,0.0487128396921094,0.0404104567451123,0.0580805934299961,0.0535288132649523,0.0287077578897934,0.0565471689467761,0.037927356043656,0.0231703001207706,0.0417013449762223,0.0450389477056936,0.0267646296838899,0.03484400240602,0.0605452025945767,0.0340723170970415,0.046268620983682,0.0247095530973592,0.0385562746782351,0.00860831028754673,0.00611983474937491,0.0208207445596962,0.00223729110853375,0.0203591426412992,0.00881698438195526,0.0171620177628726,0.0224803977724415,0.00979937612280112,0.0306901987605924,0.00350674550776269,0.00818112081082485,-0.0101573386756271,0.00332834011272617,0.00684549220735328,0.004726424861361,0.0125280126451223,0.00252271878304021,0.0109204322879245,0.0124581823059107,0.00847174278011403,0.00102129599532159,0.012009965199123,0.00814450665914495
"1997-04-01",303.113402061856,0.0458447959963426,0.0223256485734443,0.0631695550423803,0.0411760822588419,0.0520831696658785,0.0460285464254569,0.0329085584241021,0.0534148595150045,0.0411467149864431,0.0578084742102538,0.0475528428940809,0.0266260823267282,0.0612593397049567,0.0419700252163357,0.0215734203286314,0.0454204799612835,0.0438622270233265,0.0272598744977025,0.0352576652777886,0.0485129978194473,0.0376602246823033,0.0499386399207215,0.0251040957414019,0.0320956795071441,0.011468228246738,0.00630920310136605,0.028739956926934,0.00704676087479164,0.0208345738970079,0.00896143645478683,0.0153543584165108,0.0237436712454664,0.0135335410514478,0.0283633134071544,0.00253340142611594,0.00697998778616409,-0.00216312515546204,0.00865787185791355,0.00624009785590518,0.00548814406023737,0.0182520158061768,0.00917812416245549,0.0169064857196853,0.0162999410122129,0.0129441593111056,0.00304119843920934,0.0126940554772258,0.00929690593067875
"1997-07-01",301.314754098361,0.047703514229229,0.0229097541238635,0.0732189870889741,0.0330300971580473,0.0477986726617316,0.0486523456643057,0.0326212989347708,0.0532508697263476,0.0384782761644104,0.0668568636956145,0.0425551932116439,0.0306637614511314,0.0501250136302146,0.0400261222322172,0.0213554598487363,0.0414307925263327,0.046163355061654,0.0311887168725855,0.0372629496804749,0.0531870008861273,0.0412487531219967,0.0365603413704021,0.0273585163174538,0.0363533443417349,0.0064168673656694,0.00570348109353775,0.0218215374978298,0.00454700177762343,0.0158505243675425,0.00958954189314093,0.0158879113058601,0.0258987472610433,0.0116263176747587,0.0339169918199529,0.000508410674306896,0.0107617190170999,8.69357545238348e-05,0.00314821445231311,0.00506013999892046,-0.00561361951478142,0.0103024063371787,0.000909630368300211,0.0128743792385593,0.0121638813052671,0.00296250080092976,0.00364679680954338,0.0112458617931829,0.00706769515644607
"1997-10-01",304.211240310078,0.0489491948427957,0.021401580216915,0.0572440844631767,0.0345079423489404,0.0471870532241962,0.0408633438619727,0.0298550551774244,0.0476088258095927,0.0367488835458808,0.0519668142411709,0.0526136644430428,0.0254934845794302,0.0598142568734641,0.0637343698151018,0.0209790773582783,0.0397887593491599,0.0435562513556332,0.0437003709356241,0.0347828999290684,0.0533066747243102,0.0551851945536182,0.0357819923932147,0.0232521285325587,0.0316780974254301,-0.00741669721979034,-0.00215357659468565,-0.00170330020856466,-0.00835618081446603,0.00896368222771179,-0.00648775684019003,0.00523851047382281,0.00690110672702512,0.00342535088694092,0.0104604979473405,-0.011603369942986,0.0011449102669864,-0.0143793591569056,-0.0239796998835193,-0.00174076225058329,-0.00567224041444738,0.00507418600825783,-0.0144972132894098,0.00230822728014869,0.0009085858203583,-0.0182412212326906,-0.00638570490406587,0.00391271475110852,-0.00163129412823162
"1998-01-01",318.860169491525,0.0510400095503415,0.0224369488121574,0.05074339033412,0.033319291213254,0.0553401891489969,0.0401435488032849,0.031401626112771,0.0442590294377302,0.0381533556346909,0.0522214021793372,0.054436163333643,0.0270362451578759,0.0558444291503534,0.0647635457894198,0.0221256137161291,0.0392975793897865,0.0445367409865311,0.0396743895629514,0.0359449940334457,0.0560906199172789,0.041126368359719,0.0446932359928391,0.0243714413083669,0.0309998420749763,-0.00401524970220863,0.00125469169346349,0.0114675602867057,-0.00214566331044452,0.0156597211146517,-0.00269769841694437,0.0117227056489656,0.00935908731313199,0.00546596910552654,0.0224200260408927,-0.00490599034374609,0.0029568862020846,-0.00514718286191072,-0.0129539900470753,0.00277962516714397,-0.000555774439939469,0.00899912896071522,-0.009683954439842,0.00834638935619349,0.00553933445852211,-0.00530444993138768,-0.000838815596969047,0.00731110933804418,0.00341442177195566
"1998-04-01",292.219827586207,0.0528778158444644,0.0222650323235201,0.0516379488734541,0.0379945967667345,0.047084757742686,0.0362720304984147,0.0318789902094265,0.0414161931621925,0.0393667333222659,0.0526747657253253,0.0563161341936864,0.025001603666847,0.0646551896214323,0.0626062408927578,0.0215607447722254,0.0455518590087762,0.0522897779710638,0.0362286173625732,0.0363361654747486,0.0557975236337293,0.0430002406699055,0.0368349044608989,0.0227464343087399,0.0276056994941316,-0.00425383520995497,-0.0030918284397299,-0.0023942228409755,-0.00955874917536076,0.0048254196615399,-0.00897892539387376,0.00508857876253882,0.00299305501489263,0.000289083883137205,0.00913576137579007,-0.00948175701464107,-0.00130774022156705,-0.0168273926622633,-0.0177445034820837,-0.00285232703190647,-0.0116909079571447,0.00092882825200035,-0.0115636534328501,-0.00119296582862853,0.0015318441320028,-0.0148135572877956,-0.00787600772311625,0.000505903300656192,-0.00534255264887896
"1998-07-01",299.062626262626,0.0533226953256465,0.0220040390337782,0.0542126917795431,0.0366128224655095,0.0429342689400964,0.0472939972134855,0.0299957149327338,0.0481413143789281,0.0335967648271544,0.0479256890799264,0.0533170019944782,0.0239097677618686,0.0588497795924949,0.0662761304000389,0.0206755140773537,0.0371342871291811,0.0395350724205057,0.0475520483452833,0.0403279627466421,0.0526884984134532,0.0534054350660959,0.0357059268812157,0.0246056604189334,0.0299769167756536,-0.0167362328575862,-0.00555235256417478,-0.0151584092191504,-0.0142817386309045,0.0064985302054638,-0.0212410203360647,0.0027860180413194,-0.00529544252629208,-0.00126000430763107,-0.000646673814038619,-0.0221252400967152,-0.0056027021031016,-0.020402391007152,-0.0291039855868708,-0.00576525607387884,-0.0106112830694318,-0.00407619477000809,-0.0284302950542488,-0.0046022620751856,-0.0046377769167372,-0.0296848943620217,-0.0103643171645003,-0.0017674249153063,-0.00432880826651634
"1998-10-01",286.085889570552,0.0490640703710089,0.0231176727523871,0.0554643078031877,0.0442995967199157,0.0443676285955287,0.0467495974584566,0.0318268209247232,0.0441410876031689,0.0347221626161749,0.048204064949804,0.055184193045042,0.023003201623095,0.0571907374925678,0.055312099989594,0.0221575943921761,0.0389270561166789,0.0415317271161017,0.0446629144910669,0.0447350056567904,0.0512320870030217,0.0465413288070229,0.0473638423618496,0.0227967242573624,0.0274044778532751,-0.0107260019679745,-0.00531816080591224,0.00145333200528827,-0.0121546138032673,0.00571227822745157,-0.0195768967011153,0.00444685718632422,-0.00277281166165622,0.00213857289275184,0.00511613019159542,-0.0175546394971138,-0.00306644612299476,-0.0180727825793913,-0.0202968106269554,-0.00449860066134202,-0.00678040726000824,-0.000880715240033672,-0.0195512655808134,-0.00171002660371293,-0.0026796509565237,-0.0180560161104971,-0.0137702665014412,-0.00171220280901508,-0.00239693951057129
"1999-01-01",323.265010351967,0.0528342332448748,0.0212514626920009,0.0571080370350006,0.0360842149382893,0.0467882424292923,0.0421967188894252,0.0337729864690876,0.0431291998512946,0.0376148382436674,0.0481017117619517,0.0459089020031071,0.0257674737432109,0.0543954438214103,0.0508857789270116,0.0205166744557162,0.0411080701042979,0.0516631533397375,0.0386689091927733,0.0403195462113442,0.0566495300428695,0.0521287094374375,0.0502661181559105,0.0232613955988061,0.029578649411483,-0.00295212928714452,0.000211402545640854,0.00795796627559041,-0.00456642680221751,0.0111820233236362,-0.00585425792098514,0.00830786598903432,0.00529884105579777,0.00504896596565412,0.0119299521639682,-0.00478337098263324,0.00152429416012212,-0.00822103791646884,-0.0144041611119542,0.000291606124695257,-0.00241875487299851,0.00548235195233178,-0.00939365331861672,0.00593901580227751,0.00512377147152391,-0.00765451885322629,-0.00388781642614678,0.0047176863147351,0.0017417485721844
"1999-04-01",272.866666666667,0.0488558677858398,0.0237186449597955,0.0614483297299855,0.0353461347004651,0.0459692785490567,0.0478957622895529,0.0309959636982987,0.0403120093288837,0.0350446583463642,0.0575353941884272,0.0536624617405292,0.0287099838249825,0.0587883578148125,0.0519908515045496,0.022589976026529,0.041095730245942,0.0490959596917128,0.0367784839615278,0.0418473191305017,0.0508812887523439,0.0423286206017205,0.0381604494688712,0.0261136530515944,0.0308348206077136,0.00191632107700829,0.00269546887895776,0.0223973921074833,-0.00327724952934783,0.0134000099632124,0.0040623414338304,0.0136833364556246,0.0117955290807577,0.00737809518763245,0.0263058120054809,-0.000565927217690726,0.00579508058650319,-0.0104938719808228,-0.00211557296356876,0.00340465806082583,-0.000958398587630523,0.0123462164979123,-0.00118475797812376,0.010884955058072,0.0106470464545477,0.00114003097228885,-0.00305975576819623,0.0105924567274097,0.00375881861481695
"1999-07-01",259.506849315069,0.0466728796553539,0.0247897484835603,0.0628573784953661,0.0325955818872953,0.0449218073517816,0.0526848689840832,0.0370983001880331,0.0439949014279081,0.0367044481544253,0.0520296296843644,0.0504903855708522,0.0282084983596819,0.0477898435665002,0.0510940448248406,0.0231104092978345,0.0411682075393463,0.0462938562956911,0.0412327343200839,0.0426596874282891,0.0487141978324671,0.0487880270152813,0.0357048133773727,0.0257895463737513,0.0346062038858367,-0.000355661134287299,0.00453257496681988,0.0244131521909841,0.00660997294015312,0.0171824026001989,0.00312403482678528,0.0174386328466312,0.00959297443416181,0.00913378339662782,0.0273193803138835,-0.00330370465075529,0.00469324832904683,-0.00464084164336955,-0.00910553570312416,0.00484816592002154,-0.00125337577894237,0.0180099142176156,-0.00363322413040423,0.016090529262325,0.0105248011668189,0.00474044175863268,0.00435056945645588,0.0101897010077284,0.00519029885350578
"1999-10-01",282.881763527054,0.051167895721382,0.0248887409496932,0.0599925961958993,0.0297508223070711,0.0502148038868352,0.0487831696803022,0.0317731773159123,0.0396361457486331,0.0444006454390604,0.0543772877480308,0.0495984083256446,0.0313556074184911,0.0560778369999691,0.0504375562849526,0.0235335058701215,0.041966213324879,0.0507684831407723,0.0323201871764902,0.0401313890656187,0.0560488857823002,0.0368131853834055,0.0342048064099118,0.0278090336019065,0.0339496162227173,0.0137310276786506,0.00858677180826726,0.0205460206536205,0.00886551844030814,0.0226032696432966,0.0118402611426594,0.0144880727562366,0.0112047572716378,0.0167928962519562,0.0354819825017734,0.0078280331331215,0.0122473049792596,0.00727054128691603,0.0112846741558983,0.00880579657910755,0.00835126670860189,0.024027451836241,0.00653056912415339,0.0212142619702511,0.0208968426443665,0.0152749220226103,0.00863310314840933,0.016540320897191,0.010791280195266
"2000-01-01",274.344064386318,0.0509366058917798,0.0238923792270604,0.0661050095674101,0.0327069441449549,0.045120912785719,0.0548002419129727,0.0306343124790996,0.0394435756972565,0.0383033531538902,0.052547833320087,0.0499778378177155,0.0345915347870484,0.0556883534449136,0.0440120698242725,0.0233312091749442,0.0414787498683163,0.0462256037476833,0.0360955956317811,0.0390641693136039,0.0533345605607662,0.0310675977447605,0.0516106768379546,0.0263918566113718,0.032639016454638,0.00524298154975736,0.00701772046712198,0.0242613296900194,0.00623453589641611,0.0165288648037023,0.00984078578787999,0.0145602124802273,0.011311962529372,0.0131257372654373,0.030866352365912,0.00633227923727587,0.0100318072429335,0.00268198415490821,0.0048317138423175,0.00635573555563004,0.00217463687489662,0.0183955116615704,0.00178668510529771,0.0150054805023995,0.0134086231515992,0.00705025937148818,-0.000686170271561348,0.0109268750173223,0.0101819741084887
"2000-04-01",288.894211576846,0.0494591452332447,0.0237428434699957,0.0618386732899866,0.0322731383041544,0.0470181804641246,0.0468338045965551,0.0320207173237695,0.0370467020105746,0.0449707956330401,0.0557210572961961,0.0523167962859941,0.03126989230346,0.0578491818345504,0.0522026412350527,0.0231416250556806,0.0458289690466427,0.0479560985226767,0.0291838251432955,0.0362144293176707,0.0576273508091124,0.0354791535018711,0.0412595064024359,0.0247304128438836,0.0340150600760323,0.00753964755410549,0.00670602605774876,0.0147471239005449,0.00591143417886723,0.0159245916462703,0.00730852679334483,0.012946603042641,0.0104329327458585,0.0137098212095716,0.0271557752907818,0.00394336722733256,0.00786122671599421,0.000299658661317573,0.0049330906982775,0.00672627314041868,0.00301837877327531,0.01896770312853,0.00448164810661423,0.016287393024632,0.0133152880321251,0.00851599064639228,0.00430737392579293,0.0107601218567459,0.00757082531146536
