"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0201273477096454,0.0578931897935782,0.0443149588788083,0.021982942088447,0.0213674375429844,0.0188210632468092,0.0180578632384703,0.0299266195512611,0.0248503051954777,0.0543899838816497,0.0205884159812143,0.0293866701808632,0.0266740274272821,0.0818671055846158,0.0197184753165417,0.0190959451903321,0.0169315144047321,0.0184827508713028,0.0939931519853309,0.0197622419216805,0.0409811656740179,0.0177498328994401,0.0950201826042,0.0216159766964567,0.035462099244373,0.0203366915233083,0.0223311509886823,0.0183912682355715,0.0204030818269258,0.0195637823928248,0.0299127579231726,0.00207691287521565,0.0022901055523136,-0.000824036955681003,0.00280948891043298,0.00198323757436734,0.00142285743430869,0.00299143065531125,0.00435749890915752,0.00583731847371754,0.00745986012517264,0.00420351519995302,0.00123061033901544,0.000576310002181051,0.0147401755250724,0.0038491096718667,0.00320372676023365,0.00317603425877016,0.0024426948463298,0.00289382993810945,0.00279542816231892,0.00233806522650153,0.00312817053377219,0.057560875076392,0.00404330381582144,-0.0028224704110251,0.00235216475396224,0.00415247586619409,0.0032306892494517,0.00481665500669318,0.00448314823911967,-0.00198620579777848
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0188405533248777,0.0548698542228314,0.051442144524797,0.0215608704455066,0.023275586127181,0.0198328715674739,0.0182042117945939,0.0272563662715543,0.021970978153582,0.0535574850368813,0.0199198468394738,0.0243890208057891,0.0270820896429229,0.0965070102412087,0.0197835048059566,0.0220975503508179,0.0195895451990512,0.0191116791828818,0.0866698107347747,0.0169805103975426,0.0382703740157611,0.0171826264422772,0.0987425340313074,0.0212157516693601,0.0368200042470303,0.019112999269846,0.0212513343896189,0.0178468879022709,0.0200509572554914,0.0195855350876585,0.0269795060196799,0.00127728092866096,-0.0115346433789518,-0.0139722604691275,0.00102039917920336,0.000129076924475966,0.00114269820360863,0.00257927849781547,-0.00580666333229481,-0.000675678907451132,-0.00382646232501891,-0.00137384927163493,-0.000958319322158495,-0.00204470133086219,-0.024174426508153,0.00213047498980506,-0.00243969837017227,0.00165681364461628,0.000384694742146091,0.0487255588853353,0.00100649111777882,-0.00779395418543454,0.000855746108214879,0.0554003504004725,-0.000704169340752607,0.0112166652650617,0.0025687481406108,0.00219740131255174,0.000151931798038558,0.00224459616570524,-0.00317662698079866,-0.00786015747990243
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.018783326857472,0.0563523582900442,0.0347085706760427,0.0196385135476572,0.0184303128267378,0.0181362274673893,0.0191240449536343,0.0286968060703329,0.0264959014477615,0.0502033523720931,0.0194207656138533,0.0252015379174518,0.0220729825669439,0.0942625422551683,0.0218303763861395,0.0200453203761096,0.017015512438592,0.017516483361381,0.102584265569183,0.0178508506454757,0.0532471933500486,0.0178003510742229,0.0944249925107895,0.02408006866854,0.032351521034689,0.0209931752648464,0.0227351015527764,0.0192679159940473,0.0221557936188125,0.0192442880117348,0.02532954728003,0.00794418243621988,0.0204764444222578,0.0113376946214784,0.00932414681238846,0.0096115613187915,0.00911829909490733,0.00724148550282214,0.0116915158689729,0.0135617560245136,0.0249558178955715,0.00810291957959363,0.0129506629149216,0.00945990661944593,0.0206334863908881,0.00850154753334018,0.00947982874435513,0.0077126093688389,0.0075100010940037,0.0737131510247127,0.00751635425578597,0.00807729714281101,0.00839287931919402,0.0666091050715897,0.0133452476577905,0.00864771002413453,0.0100544469638445,0.00839543962479993,0.00838739640840414,0.013104581862225,0.00780208809239807,0.00792939061293881
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0166751393391848,0.0547512887707257,0.0390240571970455,0.0240795828879782,0.0201087550529529,0.0175404373102572,0.0179882686489963,0.0282472043196164,0.0242164318799926,0.0560174197529654,0.0181395407536726,0.0211221844753783,0.0220877794275775,0.0968754818887481,0.0185033448720568,0.0196218492389689,0.0196202949910597,0.0176440342576073,0.10437022114959,0.01869491911065,0.0477219605273673,0.0194008358201547,0.0971976074365956,0.0240512226166161,0.02884446678477,0.0184789245519807,0.0237853845631069,0.0189417568578581,0.0191801506820309,0.0198432683198952,0.0272261865146007,0.00374737741554463,-0.0129114402958096,0.00770410478670018,0.000827831562397607,0.00343737412612833,0.0023425226766179,0.0012556943465776,0.000191166718346133,0.00616842060777676,0.0172568970104248,0.000748228661555269,0.00492552783843553,0.00496494151496692,-0.00889730046312757,0.00273456512436235,0.00163017213397593,0.0043519961478141,0.00384693765210018,0.0521510433399414,0.00410467223357123,-0.00306446061979691,0.00150718377864107,0.0565742410597678,-0.000689989981631687,0.00614970402730953,0.00428562344089643,-0.00250103566523494,0.00247928287394952,0.0051797514623008,0.000137735491018512,0.00806234459772844
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0204400843176252,0.054870143714172,0.0439981656814784,0.0211877969260298,0.0225222741205904,0.0170294399192042,0.0176595224175308,0.0291012234553178,0.0280019229309608,0.0514264650812009,0.0191019025324723,0.0227652677525493,0.0251556295750659,0.0945601486961341,0.0224912802926421,0.0212186436239131,0.0195401214441115,0.0184607966076512,0.0967844977104551,0.017687743583406,0.0440319650882872,0.017296402013368,0.101887006790231,0.0223977988072035,0.031001347131813,0.0187525616547113,0.0191007993328201,0.018305123181296,0.0163475454570368,0.0187841144037535,0.0280922657569687,0.0141915681830039,0.0285623680738313,0.0194316440069811,0.0125485982711307,0.0139788822308468,0.0114632730342085,0.0107956486449105,0.0163823410154904,0.0288266780572764,0.0231247429830875,0.0148262815102887,0.0148756171460742,0.0167066804234422,0.046689678271265,0.0163578735341691,0.0109826432807613,0.0111682249180451,0.0127766382058269,0.0832711259912826,0.0113982975418956,0.0217192158908137,0.010266567770861,0.0683782785947248,0.0114854561752111,0.0208889400054718,0.0107865317061071,0.0117179272431936,0.0123429568673906,0.010722508355913,0.0113545724016376,0.0162415764828877
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0183546464415388,0.0570420226728533,0.0472609044779489,0.0224795610387888,0.0212855742682065,0.0174808540643772,0.0196783035364385,0.032407860671642,0.0258590973302304,0.047476008595899,0.0205635367835794,0.0236180497418928,0.0253014587527629,0.0912289495275606,0.0206967871448408,0.0216610485382913,0.0196089925078417,0.0158777200467514,0.0827762337929148,0.0173526408820647,0.0478591524026402,0.0220317420879045,0.094265793498821,0.0215896656029898,0.0312039465348574,0.0183059214355536,0.0276920034167106,0.0204172210221284,0.0215776439470833,0.0186908018643598,0.0283558573705276,0.00823125068718964,0.0210522031093638,0.00239068282005756,0.0107368898909952,0.00608036907798671,0.00623719641349622,0.00746821360440107,0.0019355866212282,0.0180308109722897,0.0352292709401595,0.00794295324102841,0.010340419702268,0.0120653208851134,0.0243340085109534,0.00984512572906651,0.00631705466155158,0.00794630385424034,0.00857656515657847,0.0663622693023813,0.0053800922808654,0.00463362642079687,0.00496718076738229,0.0582530869916119,0.00663891343508761,0.0136984240637989,0.00821941612079246,0.00421559358338523,0.00904518251236601,0.0127267219111029,0.00755348912486704,0.0160858430121067
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0167912237048611,0.0629912644192513,0.0399048874398803,0.0205560811004451,0.0218490073505227,0.0206408148564594,0.0168099207483149,0.0330740689189188,0.0275349252850273,0.0453781905716925,0.0166830357716525,0.0242388477874696,0.0227969188166194,0.100361653880569,0.0201667535324981,0.0207405617496342,0.0187668398003369,0.0180106949008966,0.0963577557271277,0.0176989680732027,0.0429509361964553,0.0166044342314723,0.0918980127820722,0.0210946326051659,0.0399504670405873,0.0248965049073265,0.0185579073261187,0.023183314787203,0.0196994217303332,0.0168242640250338,0.0229876899328519,0.00632566320503773,0.00775645890959265,-0.0145180467056612,0.00353202810737831,0.00294210351278032,0.00467323750532233,0.00550603425262903,-0.010052166109865,0.0133983637953053,0.0280382223148196,0.00480640982595876,0.0110483692509612,0.00799851471090329,-0.0275552933908216,0.0061565464832254,0.00174493962145505,0.000701808076916355,0.00748556958433197,0.107970347233734,0.0055136640034044,-0.00335345523261102,0.00189809799979073,0.0524565116828213,0.00563893703537072,-0.0238830093810936,0.000720362185581213,0.00382803923898801,0.00344753010475586,0.00594846819488349,0.00589957513251078,0.0144426809018358
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0195013222677956,0.0580903350975835,0.0498918067046329,0.0239386049695102,0.0196474806502525,0.01758471103608,0.0167446860223017,0.0281847493766382,0.028800030841518,0.0448210327603516,0.0196240120899673,0.0241551035560574,0.0255052478123305,0.0881715720946385,0.0188691423519041,0.0214824050785851,0.0189730822460285,0.0198747273012562,0.0927273322542132,0.0187657015842764,0.0465714502286929,0.0180725505458508,0.0907471204110211,0.0198874812961252,0.0405367159645338,0.0211090232093531,0.0205402969621298,0.0232161226292956,0.0201248340995838,0.0171591145655544,0.0266822039919381,0.00274302817533718,0.00286307950603541,-0.0113602073645211,-0.00203271340302072,0.000767527412296228,0.00233157910610385,0.00276118030968259,-6.47194110644781e-05,-0.00916799082385375,0.00253062836400789,0.00180693568808301,0.00508367142708289,0.00107025070823876,-0.0106863715302059,0.00262216411941074,0.00328276067341194,-0.000233370775903743,0.00527143160140931,0.0104601378767876,0.00306044035584704,-0.000363977411157652,-0.000254047907691728,0.0604494314798155,0.000413077881023981,-0.00883856476493918,-0.000392068932589661,0.000554390712575963,0.000101105089109177,0.00363232460659418,0.00103539646544819,0.00587324552256136
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0167097786373392,0.0540189766010427,0.0323916391467821,0.0276043914790075,0.0225756977771167,0.0211290905337092,0.019112037740786,0.0254795760996186,0.0302151896124841,0.0506634061271118,0.0168263560381483,0.0227428882530371,0.021908582834104,0.0903583291403448,0.0208501791234278,0.0228945629162948,0.0195938984102663,0.01516246939453,0.0986337003238618,0.0170842307098452,0.0536835455235099,0.0174858956744573,0.0985705338746238,0.0217054907774065,0.0398645707267605,0.0187374594563806,0.0199018540925371,0.022864219151898,0.0198965811348282,0.0184520083597874,0.022882860328953,0.00251990693413127,0.00341069335965267,-0.00720286077819207,-0.000275608499062533,0.00260024931361535,-0.000854359636088826,0.00502740305446312,0.000141427516179748,0.00744221771731217,0.00277527274274589,0.00110414382564604,-0.000573675483165592,0.00263457510189664,-0.0232433961142944,0.00104092157390903,-0.000898286086090275,0.000658749950573275,0.0022192401091271,0.014347929555356,0.000409429893052638,-0.0151752251293792,0.00307825182729046,0.0665359868903355,0.00335386332062937,-0.016389637738278,0.00173802926016633,0.00299414728448682,0.00107207403019576,0.00694209312217804,0.00353046477878934,-0.00289588254341454
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0185427217614305,0.0570107481293712,0.0551252074359156,0.0191548494999065,0.0221332004828525,0.0172636047534856,0.0181035395134982,0.031677403521148,0.0283626327453775,0.0505725359034165,0.0186743008087654,0.0183718157491592,0.0248673086024958,0.0945784196696335,0.0218524406726185,0.0177412969533458,0.0166031207435338,0.0214234372436171,0.0882456663447993,0.0179180128789679,0.0495762366892848,0.0161906632942488,0.0964497864077121,0.0182512037172139,0.0311878911237757,0.0187714196281757,0.0245014675660216,0.0216148139727565,0.0196541370260014,0.0215074024983026,0.0240727146631684,0.0036221034171475,0.0108395324357244,-0.00125260095308518,0.00474692872187119,0.00351840318241161,0.00418799644896003,0.00396618301436736,0.00144764470683714,0.0103131128278233,0.00147500961190235,0.00466777140185813,0.00432812572516119,0.000880728668567781,0.00961762076584344,0.00156813713536713,0.00449746122530099,0.00455330627077495,0.00435000977969794,0.0118781216688966,0.00424878391014129,-0.000425168333589217,0.00213503103601074,0.0645034042174837,0.00533419444305933,-0.00827708610157722,0.00609404127578899,0.00243910424482579,0.00549720289812452,0.00442145112022418,0.00486411261865742,0.00410089952120555
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0177343479530795,0.0549249716315937,0.0355477840283892,0.0217676174060108,0.0210301294408299,0.0201095874073379,0.0166374605543384,0.0249037821541232,0.0320169649191819,0.0505063702002296,0.018086445026718,0.018898647254622,0.0246180239398497,0.0926009697743093,0.0214465629556629,0.0224433090052626,0.018007964785622,0.0183163227138331,0.107439980673727,0.0164071933530887,0.0499264641277392,0.0185280850218226,0.104445755301624,0.0187093758046697,0.0353810090804075,0.0186076809937854,0.018766734364983,0.0236380249232406,0.0176298331603231,0.0197977315598195,0.0211248704837761,0.00524075497768807,0.0207277231442899,0.00904407695267598,0.00862037796819401,0.00861410650239661,0.00857315640608234,0.00636974906676887,0.00762083735076242,0.0183756818612859,0.00552398465175911,0.00684218323059512,0.00790410746446903,0.00789939303530593,0.0213200084239056,0.00665733129693446,0.012626508982769,0.00747088292655322,0.00637568771894254,0.0310966774604516,0.00644866662145985,0.0139258795691493,0.00925091642940645,0.0741427586424548,0.00734563930937192,0.00526729930791226,0.010019254110981,0.00838557568921199,0.00668815618522185,0.00673789006142069,0.00633195483017486,0.00635132997179542
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0228877846955708,0.0558887619530903,0.0369809577909186,0.0225983858470087,0.0210221549789094,0.0194286221558931,0.0200691816902873,0.0258047454405797,0.0284006345671522,0.0566177076370773,0.019513230825697,0.0206362629359053,0.0230362498785198,0.0919611115697837,0.0188593157795541,0.0190569974308141,0.0208983839824718,0.0173649107209093,0.0951941053118106,0.0212474999412108,0.0478253323860883,0.0170283238437087,0.0944078784235697,0.0209814389388491,0.033535322317809,0.0194853466042852,0.0215922530713883,0.0242285314874913,0.0191196809131876,0.021031232407878,0.0232976544725805,0.00745301530703185,0.028677857858629,0.00728991598428788,0.00400166604125305,0.00629813649080518,0.00410750676120934,0.00730135006095977,0.00748258932717555,0.0121805436109211,0.0105715284474674,0.00531986996038283,0.00657569512666674,0.00739058381566913,0.0202395799513272,0.00541531348356707,0.00434898510439104,0.00169919210630413,0.00320072138536782,0.0455716347085093,0.00253083597941375,0.00449713502229234,0.00496631929403638,0.0689427607384377,0.00688895497215632,-0.00436141230444409,0.00534308936381985,0.00709704519847986,0.0074153934189708,0.00737035578905943,0.00563519560506341,0.00808979464231426
