"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent","T39_sent","T40_sent"
"SPEECH_370","1996-06-13","1996-04-01",47.7878787878788,0.0427949804680881,0.0202407040705038,0.0248742812151581,0.0172122776927498,0.0184689737646596,0.029344994275371,0.0186201312956014,0.0240276711024439,0.0185190650400668,0.02030926187209,0.0218125062428322,0.0243113376650634,0.0226730819594812,0.0164788994467114,0.0159216697099409,0.0211621670487426,0.0152014465253403,0.024468067967814,0.0177412632244229,0.0155102143750667,0.0255354386469712,0.0202870542427892,0.0223043890145798,0.0172329848225026,0.0240295041804973,0.0273424637956537,0.0579203446530626,0.0322685572090612,0.0183388161928061,0.0878767274825721,0.0172173333215965,0.0169858494209006,0.0669196811360823,0.0161908141258025,0.0195543329963992,0.0166004615151674,0.0165908648969543,0.0223455284363819,0.0204789015275487,0.0242869574205227,-0.000424374501264155,-0.000822290665516773,0.000213504719506661,0.000729358139932698,0.000691868182494473,-0.006253831712265,-0.00121084292529871,-0.00104308896591581,-0.00132455254595311,-0.00143855304841507,-0.000329511753181316,0.000384928898980476,-0.00128634669177117,-0.000349052575522572,-0.000566634274252048,-0.00396076711868721,0.000229112232681458,-0.000644877018961995,-0.00285289310079865,-0.000890192622284959,0.00283448472434603,-0.000465388985397526,-0.00134092158700998,-0.00156524633864706,-0.000712827406428018,0.0046658711181516,-0.0187361845904634,-0.00414792971546072,0.000946677663929095,-0.0136808949411003,0.000488343705613764,-0.00126045709375921,-0.0128513348153094,0.000357381102715303,0.0019235656044716,-0.00389986608515516,0.0013457213859624,-7.1388323188019e-05,0.00157676899099771,0.00190738270228122
"SPEECH_546","1996-06-18","1996-04-01",73.9473684210526,0.0280858272716572,0.0218966092623623,0.0351150005953191,0.0146049471736192,0.0132154228259683,0.0278962904675664,0.0144709515377882,0.0355083366263581,0.0128036238164688,0.0287575973247573,0.0386058782205598,0.0185606362807958,0.0213683255577036,0.0159786042523682,0.0304708629505722,0.0181002543799836,0.0166507715366795,0.0219788245518437,0.0150410743736448,0.0139694375571108,0.0190388893256912,0.0158179653124157,0.0203818971432952,0.0269319864645823,0.0231502801946492,0.0145029320545204,0.0338314746118916,0.0677073622026352,0.0255348441201134,0.0558073758573302,0.0306101856650998,0.0134468554847514,0.0834918134461942,0.0188736551416078,0.0209942258990772,0.0167751396340166,0.0181098938756496,0.0123324992754399,0.022870198194011,0.0167112495339011,0.0070061148486524,0.00969548532438338,0.00925859028869174,0.00496275718854755,0.00476753496782222,0.00963563132529872,0.00508893036695056,0.0119622791407494,0.00546747086026159,0.00774663033534526,0.00215375155027004,0.00348523597604233,0.00907976423982617,0.00434573294367885,0.00709578154571398,0.0077506796766699,0.00551449546651764,0.00698968502433235,0.00495184827094829,0.00450377870072768,0.00851929272988444,0.00605187213866262,-0.000279960224421396,0.0105588339120507,0.00236793811632018,0.00495625089422841,0.0117682723015645,0.00107573825485636,0.00633110102719266,0.023970412168237,0.00736822314991708,0.00603267079763831,0.0351006593830447,0.00725496384187114,0.00602634824546981,0.00192001709496115,0.00610220425940688,0.00445435934068086,0.0084911192024448,0.00623261678929325
"SPEECH_647","1996-09-08","1996-07-01",52.4444444444444,0.0207295918737827,0.0173882138629713,0.0673172385750576,0.0205593103878782,0.015992631061295,0.0319711000365535,0.0190654842375277,0.0216698470342778,0.0312832952890407,0.0348864508590315,0.0163110336494544,0.0520546279700391,0.0232148852931452,0.0160102310560117,0.0194886483072929,0.033361863165376,0.0216714434825789,0.0232384658629804,0.02689697109794,0.0519550003995662,0.025513262203226,0.0169499925782462,0.0226387001195392,0.0182788008781735,0.0221586615323296,0.0159881104191081,0.0368605011051022,0.0272499396096586,0.0186542319247125,0.0189435358285268,0.0168276312026538,0.0201582709698103,0.0408611232698744,0.0254016456829664,0.0178953431159373,0.0184828012192366,0.0201175795505994,0.0177668977015628,0.0174802195813332,0.0167064180056023,-0.00726709900061245,-0.00912741472884412,-0.0236476257437716,-0.00991981960631941,-0.00920198578160945,-0.0138140456051604,-0.0122634739312092,-0.0103618092229252,-0.0114137542206807,-0.0175503269302254,-0.00706804012364719,-0.0261546345462368,-0.00985140063670879,-0.00902312217397573,-0.00680431741927766,-0.0122537778078176,-0.00862188412586204,-0.0106257987793627,-0.011922348306041,-0.0135779380067257,-0.00872208656328645,-0.00900233969714056,-0.0110812014188238,-0.00875944230914183,-0.0108310964061296,-0.0090939059441596,-0.0182632419133238,-0.0114929647179366,-0.00956267240619735,-0.00864620639985615,-0.00757252494232435,-0.00908381993932549,-0.01037105519661,-0.0121644820826437,-0.00855038967378332,-0.0071595973166684,-0.0069864815914745,-0.00920966244459169,-0.0082608636473737,-0.00874452854236243
"SPEECH_435","1996-09-19","1996-07-01",40.7083333333333,0.0265585744303757,0.0221635014224923,0.0216200196577458,0.0179553765776685,0.0161160253403194,0.0265540348544645,0.0175534627628706,0.0249089457471108,0.017082338070299,0.0207233286418528,0.03480067615783,0.0190252320259426,0.0267541059215157,0.0301828148047443,0.022704616450399,0.0250513813415983,0.0214474031800392,0.0213204698603645,0.0172229350090198,0.0182586802516399,0.0223048764046755,0.0254303682511083,0.0233546894725569,0.0210393233977248,0.0326269133813779,0.0249303023525154,0.0269373586888752,0.0360756762605048,0.0178755098317506,0.0614685702930979,0.0221017290079571,0.015643894914693,0.0813051812533304,0.0194832426014901,0.0244004144622528,0.0169941197995706,0.0182640670421969,0.0205950905277926,0.0193368592079247,0.0218278903403116,0.00718409596944678,0.00265917742510707,0.00420113372208491,0.000282786959063498,0.00316026458701572,0.00409427120433084,0.00229758843541552,0.00531809376074417,0.00301658379331507,0.00352151620012322,0.00941905815314684,0.00395457799065356,0.00743153299942802,-4.81420863003295e-05,0.00476407176189925,0.00520089259946486,0.00503062988432895,0.00156641536748398,0.00245823306415377,0.00257402636583588,0.00356274480134536,0.0083544308374729,0.00241290563240247,0.00550806033705127,0.00585872220523428,0.0059806894921302,0.00447154366615183,0.00719948834376402,0.000609763692016524,-0.00533977399290328,0.00132224389225636,0.00262280102994997,0.00627633010209843,0.00529241386706755,0.00759020294288169,0.00207803062725936,0.00226995883084424,0.000431980578969491,0.00400860338267056,0.00691965461949842
"SPEECH_574","1996-10-02","1996-10-01",49,0.0238281890971876,0.0312018095228095,0.017763706787568,0.0197487691908527,0.0158728944278954,0.0233263657286329,0.0232843562830099,0.0211712317960999,0.0456837825408806,0.0228146773586672,0.0542418349482125,0.0155342535676908,0.0236150365506215,0.0179059394066487,0.0363385321460381,0.021416437487371,0.0196426086058529,0.0202947734186126,0.0215249869144165,0.0174903921272599,0.0240485726898217,0.0194604098910602,0.0203169557365162,0.0211661938716246,0.024275941476307,0.0197252067228819,0.0252226070120242,0.0308199140671571,0.0422391869332395,0.0442545372779142,0.019312303505474,0.0239392281441874,0.0437377641059218,0.0227590285356358,0.0169213111826991,0.0170613913285048,0.022058927955281,0.0180738650964979,0.0262799893154623,0.0256260872454612,0.00927166136380155,0.00616318920459357,0.00428660446431779,0.00519110458018766,0.00539817692526692,0.00102095504781297,-0.000377176155726298,0.0109352986011606,0.0130412857337047,0.00219332398776477,0.000419582030054901,0.00233162142753764,0.00453999497751834,0.00590520559924228,0.00645785708506523,0.00348784657537601,0.00303725887018043,-8.10598864887374e-05,0.00527437677780695,0.00327793836511579,0.00304585389316969,0.00344045805452498,0.00832737758386576,0.00772403430932448,0.000423849857993825,0.0068407939403997,0.00966606502890693,0.00166675712652147,0.0187706890920848,0.0161710942484905,0.00610908921035273,0.00328850832258028,0.018170400271536,0.00501735922252033,0.00325719901441069,0.00347128530516648,0.00164713526117717,0.00649456794918989,0.0115947302599053,-0.00927723047982077
"SPEECH_371","1996-10-05","1996-10-01",50.9130434782609,0.0376728663137153,0.022657543943967,0.0243148192348562,0.0153700769117106,0.0174602541072755,0.0329129878387094,0.0182347539982521,0.0230912991333665,0.015145427508829,0.022758092161124,0.0297291595322229,0.0247754346469424,0.0236748493597956,0.0179705419268473,0.0238630265027532,0.0241880589063178,0.0172088111047219,0.0166709584683176,0.0157859859252461,0.0187864432254472,0.0206730219940283,0.0177433255035585,0.0185426343668193,0.0190803987343778,0.0221808092725359,0.0202338631808272,0.0461179722391601,0.0490600224666027,0.0196108040439426,0.0867606807193402,0.0162315006166033,0.0181105443461685,0.0693817205668381,0.015396724281134,0.0167900845360586,0.0240903108861583,0.017417756863736,0.0155631882429294,0.0289630974769783,0.0157801489117857,-0.0052720405117669,-0.00518763200882259,-0.00608375071805779,-0.0047974148062779,-0.00650795221234315,-0.0177225436162605,-0.00508706881907385,-0.00808626645919777,-0.00615409725038488,-0.0066607527489568,-0.0029640271455789,-0.00506033669957209,-0.0128032696668118,-0.00531057230447583,-0.0115960614018745,-0.00639631994410643,-0.00509531618852369,-0.0029367229164231,-0.00546333046711517,-0.00292379323435765,-0.00357106956652399,-0.00507472029631926,-0.00463734910989913,-0.00509641352536288,-0.00518359723397011,-0.00444516416340355,-0.0139639061553647,-0.01269080732058,-0.00572207300256165,-0.0172730103933941,-0.00430439592640514,-0.00357867515024647,0.00206933938594488,-0.00429530386101832,-0.00461830324442031,-0.00711927278695103,-0.006913684980489,-0.00378670133006094,-0.00552080454753989,-0.00429194516058879
"SPEECH_478","1996-10-07","1996-10-01",40,0.0249914010324017,0.0203667372330879,0.0207992477496177,0.0191389977859306,0.0154082534831524,0.020085517035887,0.0199583291137365,0.0356584769402594,0.0235996034007367,0.0275335425078265,0.0413619319481756,0.0203879324319687,0.0358248727983677,0.0494481339094085,0.0220318981649175,0.0201693378094541,0.0165737546486536,0.0396727120440697,0.0204191385237089,0.016962255037154,0.0310112808377251,0.0243466584719588,0.0330915242055866,0.0160844252398327,0.0252553380169976,0.0328605770831799,0.031389259908153,0.0276683303520316,0.0161774842523832,0.0200507790366949,0.033171187349851,0.0196711929929346,0.0377555122791386,0.0146312527061517,0.0192256918679414,0.0293290033760769,0.0209684448124074,0.0165455342814502,0.0196874468190886,0.0206870025119015,0.00537822847148275,0.00897945877226447,0.00934563536513237,0.00583946133510203,0.00718063497692453,0.00806912337731018,0.00844827344568826,0.0111218458429864,0.00935565863007929,0.0105376968898564,0.0138572974482154,0.00893866501275283,0.00973302977032761,0.0227404715972225,0.00780323325618376,0.0102851753299652,0.00863745193793436,0.0157269988160746,0.00889126821497382,0.0086651728016012,0.0144340395363458,0.00564041564589764,0.0147691635220694,0.00604711749722787,0.00978161787450234,0.00949737165570415,0.0117555281212088,0.0142194769282703,0.007658025492657,0.00781822953477213,0.0135741998350403,0.00901874965058019,0.0136646908925952,0.00643836606458619,0.00700662357345448,0.00610009504975746,0.00833731613076355,0.00610271003308732,0.00819412572482501,0.00795545952573704
"SPEECH_572","1996-10-09","1996-10-01",51.8387096774194,0.0225293612075161,0.0283083253997163,0.0279776559020238,0.0200702444068988,0.0191971313425393,0.0209044510980242,0.0294253527942723,0.0227473957386519,0.0181935635156693,0.0247998497057209,0.0501964873215859,0.0188244755702104,0.020844309067968,0.0180989298014909,0.0170180280341493,0.0280790949470955,0.0201872736887959,0.0296308739930844,0.0254420957521773,0.0231872566165669,0.0239071542522826,0.0169754959271963,0.0205693476640426,0.0178103492830558,0.0202852147562577,0.0249568441618161,0.0319642721655024,0.0342472505279112,0.0180990054603627,0.0290484815828297,0.0243271152102594,0.0237811147013073,0.0549013718292675,0.0174557320051258,0.0175188331119444,0.0207959312237164,0.0406581650513789,0.0186599134393895,0.0160634155127856,0.0423128362294107,-0.00167150462436698,0.00368146637877263,0.000487397820217467,0.00162857147725865,-0.00100203998175787,0.00167957696689979,-0.000870647956654096,0.00214970340448875,0.00181362886369351,0.00501207685219526,-0.00302066843772405,0.000744050676830403,-0.000208054393983729,0.000616256992550195,0.000621753798818062,0.00145237457379049,-0.00168535390074412,0.00393100733729927,0.000367487913039762,0.00270837404180165,0.00137458868046565,0.00163708240640637,1.91684242511818e-05,0.000731437081029955,0.00245232268047912,0.00279064450868205,-0.000167655845262093,0.00226031202224847,-0.000881490409403439,0.000970829362363528,-5.52628695475459e-05,-0.000727984135267502,-0.00339104617056395,0.00182587511168045,-0.00116698007185434,0.000555397214990481,0.00245152588212567,0.00096525735930462,0.000926236053917315,0.00294951917528811
"SPEECH_573","1996-10-11","1996-10-01",54.875,0.0368003192859533,0.0235912237117892,0.0221538385685967,0.0170475680952017,0.0155565227259553,0.0250793441785938,0.0212425002975302,0.0223495525784886,0.0307175566563211,0.0207485361971731,0.0226884257094729,0.0206688182719693,0.0269852458651376,0.0168924368296923,0.0181831195176418,0.0353756965123707,0.0189814195102734,0.0281087719035034,0.0188695801839396,0.0205750517127396,0.0256667473657647,0.0179133200195766,0.0228504918438716,0.0232983524962745,0.0197538827034156,0.0205170950125124,0.0274253512478877,0.0402667554989989,0.0295520882721222,0.017580286210961,0.0178436074488613,0.0306815857133132,0.0560929805147368,0.0336314447884819,0.0179035006296238,0.031479256539368,0.018121781566324,0.0170467629211851,0.0170656101904593,0.0526935707039177,0.00122484316914072,0.00266445846628758,0.00178045507446373,1.82331484121041e-05,0.000891112436310975,0.000744077395739513,-0.00320185660067557,0.000272870692181385,0.00318660929928893,0.00111357079905385,-0.000754603492716177,-0.00170821148001499,-0.00377390965752152,0.000208575048174598,7.89829997265046e-05,-0.000711821634475338,0.0018979971305076,-0.00270400330198074,0.00130688800826632,-0.00056776828868887,0.00518701919757313,0.00174101045299602,0.00134767251363902,0.00324492310932165,0.00050992523841013,0.00229827167737568,-0.000452027673324303,-0.0028801081716449,0.00017413724350078,0.000949461290716886,-0.000483468063935479,-0.0057480940967453,0.00889122063057008,0.00368357336593638,-0.0013123431255529,-0.000308456931091669,-0.000973727312257984,0.00119904338291115,0.0014364655071066,-0.0171730601947347
"SPEECH_446","1996-10-16","1996-10-01",39.25,0.0197493548104887,0.0305524725456503,0.0177748532969773,0.0185159953326457,0.0221688117010873,0.0278057362567749,0.0226499938378216,0.022602164116326,0.0254759461848384,0.0203873955445545,0.0227365261362288,0.0204535311518897,0.0210496103811319,0.0197216551423723,0.0219921571079923,0.0297238695471224,0.0188058656580958,0.0218412584817183,0.0223606020896687,0.0296563969067176,0.0317408108347025,0.0188083549587835,0.0280437876002427,0.0439022555174297,0.0207128429090148,0.0224293798829136,0.0325194486212885,0.0261286519521964,0.0244691618308594,0.0165224593496596,0.0242862366545177,0.0190614219018024,0.0802955100797164,0.0254769538730287,0.0221001001926314,0.0166328291435122,0.0213650775502884,0.02118270525296,0.0221330116424735,0.0261648040218759,0.00455385945561785,0.0113139542691162,0.0038624951753528,0.00351474434540371,0.00298773014523337,0.00609690272221281,0.00271350839620063,0.00394936074049087,-0.00153708695162787,0.00591002795572105,0.00554725706710437,0.000897607990741344,0.00619843650094398,0.00249261880675657,0.00302712799908109,-9.78260873950179e-05,0.0029182864059088,0.00525140423687551,0.0023883677220077,0.00614767615904971,0.00416034008116106,0.0045841092310187,0.00563311772197842,0.021266238681682,0.00522273414049683,0.00610887219979368,0.0089123010389786,0.00342231018102387,0.00866614434210541,0.00468989598623216,0.01110764462035,0.0020378788909008,0.0130214186863937,0.00539341084332043,0.00920559011162989,0.00319783455665684,0.00248188949822362,0.00437566387119179,0.00546214602748123,0.00205505216051196
