"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21"
"FEDm_133",0.052125041437747,0.0204412856603517,0.0485082739156412,0.0224788186515001,0.06445695709083,0.0210027071559853,0.0269795514250439,0.0547654465105506,0.0811020976655939,0.092434976424179,0.0512085145658134,0.0456526880365319,0.0415022966977496,0.0224374083604561,0.0583744720041416,0.054501284675496,0.0400768254818799,0.060472851538622,0.0320500412710013,0.0506973276567504,0.0587311337741348,0.0596209436713669,0.0273459055045438,0.0561783001206826,0.0267049217744175,0.0556669868186709,0.0248381777412152,0.0304802697570896,0.0382353798561398,0.0703442779862287,0.08143795210994,0.0560202242937016,0.0400919920675554,0.0462440152068681,0.0300819952889444,0.0469705334957022,0.0516089509855702,0.0510618480923744,0.082944555195597,0.0381403807385872,0.041703769817778,0.0442786194770266,0.05162817653899,0.0232785059836312,0.0610208058321424,0.0257047855987964,0.0427345202778586,0.0258968420769744,0.0370111759601343,0.0566175756294882,0.0716679289064521,0.0729242644846371,0.0425443966978392,0.0513704718508723,0.0448657593613317,0.0306760274249974,0.0558175403562469,0.0605758163432162,0.0397800193903461,0.0729814863269146,0.0373987044603587,0.0480072696612884,0.0474979268374838,0.0520594232744522,0.0225906668699232,0.0480331411018791,0.0210287835844264,0.0468796813837269,0.0235081168461665,0.02496372301886,0.0632734287373158,0.0416314667518725,0.111539384122267,0.0601141233564217,0.0629378671378987,0.0280097490524569,0.019434854627284,0.0719932878051573,0.0415666878071399,0.0403239440004945,0.0605603452652609,0.040939663881975,0.0342408748470919,0.0843707865279294
"FEDm_134",0.0600832511479334,0.0195130402228154,0.0623737105281133,0.0246402047112445,0.0457522090870903,0.0272968322969076,0.0328046765247538,0.0368245884947138,0.0666415552993086,0.0994119540048564,0.0602651294946509,0.0440070724889883,0.0392620683257738,0.0343719398248492,0.0590061073923643,0.0443818902253539,0.0422591375454903,0.0649180999958182,0.0279522523423826,0.04629626118401,0.0619380188625813,0.0557613244034182,0.0343616497971329,0.0415416565277891,0.0236217199830611,0.0592336050701018,0.0244076851039355,0.0354500397706888,0.0432409574455025,0.0629763621801015,0.0902483804752893,0.050788138718893,0.0729092707143767,0.0294135666581507,0.0278037889087597,0.0693258411143895,0.0692074446999989,0.0406939651114558,0.0379849157307506,0.0379929494227359,0.0451063787441363,0.0479303594193322,0.041763630430467,0.0232590514574802,0.0552870002276738,0.0209137930142813,0.0527089819284292,0.0247584407136202,0.0475113794281133,0.0493196676396571,0.0662893043099772,0.0958175328377411,0.0499635765684418,0.0536675282607172,0.03601718641694,0.0254341792585241,0.0585762746610426,0.0650521023448319,0.0451355257724143,0.0563584244739274,0.0409618597949973,0.0427748147743502,0.0484297456863728,0.048209761556583,0.0278899966835504,0.0456561295698731,0.0231718511156781,0.0516462029224918,0.0244237237152297,0.037400531340723,0.0664639281529007,0.0856600737172487,0.0680460341002114,0.05236370946627,0.0557106326163913,0.0435710743456303,0.0253757021770749,0.0620760882081387,0.0626383645392821,0.0449112523307664,0.0563849514810552,0.0311453436217714,0.0413465110498981,0.0459081372892317
"FEDm_135",0.0657865343254738,0.0156168125843992,0.0504925009309976,0.0203101870196052,0.0530236827721335,0.0209860212720762,0.0403961972640374,0.0630017402759796,0.0675689589348991,0.0981608959572431,0.0530769942740918,0.0530481163979759,0.0455471752497614,0.0288324806335786,0.0662449110442917,0.0386945539018964,0.0287382375670848,0.0699654515282851,0.0231684232804101,0.0501690058275964,0.0471711189581832,0.064455126560559,0.0217341454364587,0.0457126442465908,0.0212948839586311,0.0491425141822238,0.0268923126522794,0.0332178820750152,0.0453291092804221,0.0735061235350389,0.0902839876472142,0.0526809327232907,0.0677237347088808,0.0452818453008423,0.0258161983895869,0.0595126506019209,0.0404515073955472,0.0306495225845046,0.0689307509820845,0.0314908901979067,0.0419384741707625,0.0639547633702399,0.0554108871651595,0.0238328622474251,0.031381216343129,0.0194924029869261,0.0574675573834562,0.0239185397887916,0.0411800784965333,0.0418671057229565,0.0684438659791512,0.0767318689446221,0.0507246732197544,0.0589054368621667,0.0329685971095737,0.0384907530217018,0.0652743698445934,0.0549109627663125,0.0561962352009016,0.0562698840577699,0.0361574901219161,0.0518080476980581,0.0585671650391011,0.0646326510012218,0.0241570023810704,0.0413746488247036,0.0235854235347538,0.0579319898348258,0.0259513915629096,0.0324950553908172,0.0451013534516095,0.0557392723306413,0.0872706099229017,0.0571409668044066,0.0557774643961268,0.0348241530875953,0.0246222033421241,0.0636851668886789,0.0557420301993449,0.0492848244882472,0.0534927467445052,0.0433224652175234,0.0487758417342874,0.0550927388617052
"FEDm_136",0.0523347437625498,0.0221812652737091,0.0494939614922477,0.0219366002642963,0.0451858594813651,0.0219892242595688,0.0345269941976678,0.0709615735911467,0.0650512066262877,0.103575259840304,0.0453506734817486,0.0478325857896804,0.0396809030618469,0.0265417389213405,0.0620679680088176,0.0577837334261938,0.0507645575617924,0.0532802702155685,0.0431685689837688,0.0420399609137028,0.0442523508463965,0.0567544347256521,0.0226368894251192,0.0483482747869003,0.024113314032101,0.0647365055369463,0.024190315534683,0.0225921109534469,0.0592821443641398,0.068124455827999,0.0871386678347318,0.0466269699266064,0.0527607402787411,0.0343424766815388,0.0407645586118438,0.0678222200202693,0.03205568978317,0.0414320936172664,0.0588067880255577,0.0417002203718729,0.0406483822695396,0.0651227473918745,0.061674810688103,0.0234333981531985,0.0472385548527447,0.0285685396227997,0.0674506352197702,0.0237114462225894,0.0295051744547025,0.0406885302890379,0.0367386679567801,0.0883100009593917,0.0642024492632078,0.0466233436308733,0.038052740353961,0.0308051360465338,0.056968701704489,0.0498296583832929,0.0501069814371854,0.0636078633105192,0.0402825399711977,0.0543239205560032,0.0578769069236191,0.0418954089276974,0.0240469185317176,0.0569876654302403,0.0247033549827269,0.0524301570749265,0.0266836453244203,0.0401671143405588,0.0512991989547148,0.0398961833215961,0.0806896024727588,0.067692237649696,0.0675623398889344,0.0286983044515024,0.0260850298574138,0.0658184015470663,0.0409232363086915,0.0536382409326904,0.0623638716180505,0.0428197116102977,0.0386046496691788,0.0669947271051206
"FEDm_137",0.0522712432039329,0.0252679024263977,0.0442941287440562,0.0253917037021617,0.0414468184942043,0.0260255552341469,0.0289301960594632,0.0602078748305595,0.070434358678754,0.0878981977185157,0.050391773173138,0.0707072392468122,0.0349246884872471,0.0238311959145456,0.0633271598534997,0.0816848643067931,0.0355334390362126,0.0566740971433197,0.0281250545200542,0.0421606725591618,0.0504718366670238,0.0511338025422506,0.0301411709012389,0.0447188229874565,0.0253187005712871,0.0429161136961537,0.0255828967881786,0.025043655436524,0.085788113086023,0.0546538631815057,0.0761161832498591,0.0558567003989223,0.0766270118526072,0.032987579557079,0.0268097255180557,0.0742269517565564,0.0443144513532563,0.0374947250000499,0.053331642254349,0.0449270147488051,0.0408598716438243,0.0511510034760177,0.0524527223321158,0.0261986560514877,0.0372127992815479,0.0214750301319793,0.0552653107616133,0.0229882000223739,0.0232300415609232,0.0595387386910013,0.0576049553446967,0.0856241817987142,0.0417241461053024,0.0603627210299894,0.0282037214310506,0.0283871261070937,0.0693858918283673,0.0477630610679371,0.0582880830653947,0.0572970654063357,0.0920207895865608,0.0348350595658748,0.04014169882964,0.0378221552817035,0.0314272627033023,0.0565636978561781,0.0255276025943453,0.0717351595217871,0.0270050528810535,0.0348089940760009,0.0694350145484069,0.061631849499166,0.0700852796458242,0.0644682234175437,0.0518650073358662,0.0307160448787815,0.0300291111593219,0.0544294719157555,0.0528307677432069,0.0348967680399007,0.0592226523424672,0.0431348716620317,0.0424483759879005,0.0499166369094566
"FEDm_138",0.0383136975675727,0.0313462511342735,0.0523840695739932,0.0231462796212073,0.0791954869436596,0.0239710471907587,0.0321913693264612,0.0405368490177414,0.0445190036830171,0.0684118011645256,0.0583149394531192,0.0631960017698671,0.0288504941401361,0.0342225371930613,0.069718216806607,0.0626840201981176,0.0698672572396979,0.0622185542006785,0.0393742143653812,0.0403660534419716,0.0371718559681523,0.0549058136923429,0.0290250397788592,0.0366664252378044,0.0220653795785464,0.0682083919046583,0.0268162513835221,0.0288610455484939,0.0669661572221253,0.0364724632731503,0.0621592620689526,0.0657038350733548,0.0576188747932915,0.0220897465770675,0.0366307658485326,0.0602515719785113,0.0627129150280422,0.057242979141413,0.0449844616404643,0.0648941882722489,0.0433916731243481,0.0523327588342704,0.0495931887418953,0.0212636678931814,0.0510087787179561,0.0209678825094494,0.0658196937158415,0.0284168453362183,0.0439242847630809,0.0466131135864551,0.0505661252071216,0.0895175896976354,0.0417670762343181,0.0457105989037073,0.0318943055106352,0.0289781220977685,0.0731012410499748,0.0573680607590579,0.0419467496729145,0.0564055136579094,0.051420253883878,0.0565533740923979,0.0471635339686033,0.0495992913436248,0.0312125818115608,0.0362672170115252,0.025893121497548,0.0597776360324094,0.0332573919163097,0.0468688910989413,0.045528759678696,0.0392359968307058,0.0727069486457785,0.0724615179780027,0.0524685403547949,0.035792045686084,0.0242201236505409,0.0572205028093425,0.0560947303509753,0.0471014400126119,0.0588435536628823,0.0801500097567673,0.0338969999187971,0.0414026999521017
"FEDm_139",0.0455606816160992,0.0228932760367319,0.0535925309866531,0.0208039778598398,0.075320353428479,0.0254652233263057,0.0400840388942716,0.0579299239433496,0.0651811083675874,0.0766656716614804,0.035584370905789,0.0685031438408419,0.0319316248055497,0.0226039866098648,0.0532037840373854,0.0532581551941691,0.0337212242988656,0.0508665999426945,0.0710144121424822,0.0477882979961339,0.0480276141054262,0.0473031665723828,0.0244029072675031,0.0415485355595396,0.0215221530321292,0.0554668018179968,0.0237519373636632,0.0390050876761093,0.0625183708275418,0.0649274773961576,0.0832085547554797,0.0483505726616004,0.0661709495591892,0.0280005930298583,0.026057940580532,0.0544202892495515,0.0535910318053772,0.0339844665430979,0.0426016128607361,0.105122787857619,0.0296031151824758,0.0484416484014597,0.0509246686423253,0.024100275169798,0.0481268874338364,0.0209026192964082,0.0436920457155576,0.0292175081844993,0.0298310624718929,0.0593392311222808,0.0558092544454793,0.0823439376454219,0.0469634268293823,0.0690012568554213,0.0329186741808608,0.0263908084514182,0.0764902393692075,0.0505856889625959,0.0418808082607343,0.0519570206396457,0.0744430841678486,0.0413020876666059,0.0437794144887797,0.0574206454356477,0.0252845167242515,0.0343285412445904,0.0192677391205223,0.0636067385178948,0.0273430388868983,0.0288427234190547,0.0621708492688797,0.0521014635499317,0.072511176805138,0.0447995557986957,0.0579895875505867,0.029390663626094,0.025361837466078,0.0632696024551486,0.0816609849048304,0.0340041912355729,0.0523927609368668,0.0678313523115813,0.0473234902669136,0.0530985404748227
"FEDm_140",0.0460663908542432,0.0264699251655397,0.0440946063256199,0.0229913929991635,0.0426579777473017,0.0238794132284618,0.0312104084772445,0.0593491944173655,0.0705363630962666,0.0756103813534409,0.0486357476200055,0.0492978050452359,0.0248037693555199,0.0359592254281826,0.0618583238525997,0.060452647363542,0.0381975109631638,0.0518597407405808,0.0959068391358681,0.0493050102855243,0.0408573265451301,0.0510463906557383,0.0360678469246983,0.0560111659769373,0.0305730218822497,0.0448778579562196,0.0294507359805929,0.0258460970668882,0.0607001561162144,0.0494359222088381,0.0630180917800029,0.0548846531449542,0.0670639723198473,0.0362474128047477,0.0258531533970026,0.0549290517065263,0.0482999256914491,0.0582638125836914,0.0558634018108669,0.0525951516265792,0.0576710958564021,0.0413010825095534,0.0474516658817687,0.0225069402567189,0.057476054224812,0.0252862938192618,0.0550452826313796,0.0288708456880846,0.0436774951528422,0.0510572313463339,0.0541225058092741,0.0727457185693431,0.0613585691178996,0.0454168048127173,0.0417670399073554,0.0239388132627021,0.0689702809358802,0.0521303536214846,0.0494618449580566,0.0551158860968053,0.0679765837146516,0.0247328863166802,0.0508909038759485,0.038078018225798,0.0238213084196445,0.0526520398149378,0.0257777759223218,0.0449944826435045,0.0306476163506303,0.0321396740769873,0.0542933478244972,0.0637659486857946,0.0717153544569144,0.0562617543820035,0.0590628530685588,0.0354946977492368,0.0267587876004323,0.0718435061982971,0.0805514648031899,0.0346246635214512,0.0582157024718733,0.0538340905924154,0.0300091280089936,0.0554577851825179
"FEDm_141",0.0364834677855477,0.0207985581647398,0.0569618477585109,0.0264488484894982,0.0525419466100698,0.0288132024924997,0.0334500721137399,0.0790229013838707,0.0521865905999674,0.0630999441441262,0.0734559997290678,0.0499813440683247,0.0472129413954294,0.0263527353450867,0.0527380505987482,0.035942938864072,0.04476908566025,0.0733848478189628,0.0361892272015195,0.0387709023178575,0.0713945474581109,0.04520755236047,0.0321645351521441,0.0469998428491916,0.0288983441973396,0.0328980772274415,0.0264399903409077,0.0299499448710408,0.0396166292223632,0.046021387867573,0.066942066744218,0.0902793027205864,0.0352076586030123,0.0473265189006051,0.0268269091292027,0.0559933092747699,0.0712445452421593,0.0680488088029849,0.0701577558126937,0.048620965359412,0.0418841185060405,0.0492717368158436,0.0554052450424521,0.0298775217529203,0.0421734519130837,0.0241900624055599,0.0569371545240041,0.0265404801861892,0.0289091260463613,0.0529251201116464,0.038781663402666,0.082225061621436,0.0777161557840597,0.0673050526988361,0.0346654886431315,0.0241401844749169,0.0594689152962368,0.0539091537825293,0.0315456610351285,0.0639811708228528,0.0474832144835169,0.0605606223429421,0.0412594936295305,0.0426440783694094,0.0296698896072201,0.048316893698828,0.0305979433887427,0.050815278902906,0.0274982803616148,0.0314352831553626,0.0475376755869106,0.0399915261466841,0.0619344132454317,0.0696496988648617,0.0612164918836654,0.0375826699999206,0.0245161008646274,0.0656917832455985,0.059641072520761,0.039201072295361,0.0726280692477585,0.0515276927619038,0.041793427013107,0.066110658839325
"FEDm_142",0.0538047694285928,0.0254594972828137,0.0479378772159765,0.02005651327781,0.0519507298825618,0.0222044839869726,0.0353969755090254,0.036989020059064,0.0478443262963891,0.0792440919528324,0.0578037022529649,0.0600712348153796,0.0389095066698244,0.0290320234560278,0.0625645274374688,0.0562032997763609,0.065425310525264,0.058055331517234,0.0538883147166245,0.0398849361203639,0.0572735278204487,0.0609119244570717,0.0355178451165855,0.0480709127400005,0.0246054024200673,0.0445873986698113,0.0281286362025494,0.0323177240157398,0.0475470853222402,0.0444528785596886,0.0828760836459655,0.0527862672769708,0.0787615431255051,0.0339117495827597,0.0257747249364517,0.0711535144941649,0.040529250885887,0.0462245361557564,0.0550653884007623,0.0448973610116935,0.0487730066509697,0.0531067663293592,0.036528998144572,0.025899113756431,0.0517014463963013,0.0233758524250603,0.050508262193366,0.0271495230795157,0.0394932650885681,0.0533046374290497,0.0467826708823383,0.0779332956900501,0.0658093419894395,0.0700007960980022,0.0348833180378643,0.0237548122753075,0.0622887521240708,0.0514738761079184,0.0603669141519605,0.0559793664034952,0.0578783712802173,0.0305050769377008,0.0543823095087708,0.0508920891543676,0.0300099044937744,0.0429007610612031,0.0243832722810999,0.0529505655474559,0.0288497244283137,0.0332200219692923,0.0489082225795204,0.0457818884034045,0.0822226342192817,0.0669256561238917,0.0399698899988779,0.0254081364550492,0.0423753291357022,0.0932772784786575,0.0475769647465613,0.0650386064061796,0.0504291340758705,0.0359576652423413,0.0496346629699442,0.0432875922292112
"FEDm_143",0.0463769079572847,0.0230083728380179,0.0630123368325992,0.0254725775980222,0.0448716496088003,0.0241086405485601,0.036747421886314,0.052930857180457,0.0617139694191286,0.0865563613170534,0.0575833854508183,0.0697749717656213,0.0431567771411919,0.0275983967048997,0.0630605541015891,0.0362938920804924,0.0418400133865349,0.0652448568262518,0.0481010016094523,0.0385233756638569,0.044023680083054,0.0325564998394029,0.0331269169761368,0.0427588152635786,0.0237900080789185,0.0405679507295114,0.0260364318365016,0.0379111302593876,0.0747325977936021,0.0445798109689122,0.0777389817379045,0.0826219088457148,0.0759019163307446,0.0315098137482767,0.0229235051987199,0.0703977400291671,0.0524994442996562,0.0520433630491902,0.0494230533465137,0.0403412203566079,0.0384504966186917,0.0500883946928609,0.0468023779289452,0.0274852991528682,0.0392507749454884,0.0224445319082091,0.0573297203099318,0.0264897947930498,0.0299055617730528,0.0758670509706306,0.0402514847377994,0.0638476955195774,0.0612618219733871,0.0567287218630634,0.0259422093707825,0.0419222727146042,0.0659772043106847,0.0403198225977846,0.0498018594744503,0.0559043716947542,0.0943468454011511,0.0256827862280037,0.0524377923317814,0.0487530844491475,0.0254291746910661,0.0355691200684384,0.0209998663687948,0.049006785494831,0.0277937457182151,0.0387818031239162,0.0448248483600771,0.0363830773367963,0.0838427314794741,0.0456689329880023,0.0526994740828729,0.0342949633272192,0.0214768978133354,0.0711424135824506,0.0571158452557221,0.0423613102875518,0.0548994463462799,0.115053633218591,0.0532105612640923,0.040692284743126
"FEDm_144",0.050205616638095,0.0242904719634878,0.0477888067295131,0.0234747210118992,0.0502363543134281,0.023484893932371,0.0359751168910722,0.0735882340726087,0.0321141095864287,0.0863861688123704,0.0570414607464101,0.0700038250125744,0.0247995951067896,0.0396942491923256,0.0577214617566709,0.0583348521786597,0.0494747084937431,0.0534973882936037,0.0712762083957831,0.0329123986718542,0.0376993582003114,0.0677044864006933,0.0239430648683108,0.0491500133167094,0.0224567416134089,0.0510210559136775,0.026557764907739,0.034097897848688,0.060786460398084,0.0514090337237678,0.0697169796926883,0.0448464075940452,0.0682969569016501,0.0300544930575358,0.0288716059672467,0.070606064161584,0.0475775635205671,0.0469297683453795,0.0576731208628052,0.0520250927545809,0.0430226512961889,0.0532527768546496,0.0618047809730597,0.0197392694753559,0.0540048473136684,0.0216207853660401,0.0465510802859653,0.0283434756582556,0.0258845606583578,0.0422943899675825,0.0463364766375812,0.0938883941336688,0.0449651459564387,0.0725910047610383,0.029253726748046,0.0332609100835919,0.0831694840004443,0.031682227960511,0.0500042607344761,0.059782723539524,0.0483205268251963,0.0443523628797637,0.0621495660414345,0.0496050958718689,0.0227643235152009,0.043095908340316,0.022404779581474,0.0613807456349929,0.0263199730289047,0.056741768095109,0.0736474715128783,0.0448542693099184,0.105345415541957,0.0468472732719798,0.0566769528009623,0.032750089799603,0.0310047196350327,0.0668879304348412,0.0424963056698672,0.0367432742776696,0.0508252653713992,0.0363493321885508,0.0394088115796416,0.0538502945378327
"FEDm_145",0.0356130886456517,0.0261523293378875,0.0590443606023899,0.0232901222481784,0.0546679926971269,0.0238583928167406,0.0333818289245959,0.0719085756896941,0.0630470070722272,0.0574892360074323,0.0482819774455589,0.0899831217596913,0.0232409352214995,0.0302899189184722,0.0733852283830784,0.0431210058321522,0.0552581882913488,0.0515274919350165,0.04453843237497,0.0397034716717152,0.0522172941245725,0.0561336000743042,0.0306878722371321,0.0472184813423328,0.0257974137403846,0.0680637471050286,0.0254987075746006,0.0327986929521761,0.0791953858038579,0.0554082976430039,0.0747960064332281,0.0515119586134446,0.0581195921960954,0.0276504877095248,0.0294724887200801,0.0658379747547246,0.0436915482634103,0.04260914188159,0.0522250789513679,0.0496401832677651,0.0351022678258757,0.0485410729100725,0.0423349398734793,0.0262834373857167,0.0625375373479174,0.0201628503331072,0.0434932557864348,0.0278576111746354,0.0466899980323036,0.0643436020931807,0.0507116841970805,0.0815088430750574,0.0535142106686875,0.0619315738932631,0.0255528126673119,0.0486879576760652,0.0733516370457486,0.0479760893302248,0.0456766834565851,0.0473664043098831,0.0579125089690943,0.0390204459475852,0.033085916736638,0.0450349321194053,0.0255572527857339,0.0496569305560683,0.0190378288182812,0.0650207839554667,0.028051504569045,0.0274232946862869,0.0614361457594086,0.0323426436514564,0.073609896699768,0.0496405318212956,0.0732768050948825,0.0269577717131879,0.0478483484502666,0.0625360592254953,0.0541208560124808,0.0435897722043796,0.0598744443708075,0.0613824339080052,0.0343305414595279,0.0592712221387509
"FEDm_146",0.0456581464387021,0.0228267371502956,0.0399082364391298,0.0194514249031945,0.0588320723794537,0.0242169205120708,0.0401528812150022,0.0638328066954671,0.0495525068447548,0.0745042245770706,0.043652472595848,0.0644779826478636,0.0391752592113019,0.0356204016100898,0.0718079017753526,0.0527049089900758,0.050618760337796,0.0579429309146285,0.0640473071426106,0.0304489404302821,0.0505671771890098,0.086979743010483,0.0291234726129422,0.0314967621707364,0.0192957130792915,0.0524820071276665,0.032326128532556,0.0377214280537248,0.0481277907498629,0.0426493424063898,0.0695650484691728,0.0491255850992131,0.0582424374098126,0.0231975243246505,0.0416334070150637,0.06913841179091,0.0466584779966997,0.0579261147817549,0.0466989256706823,0.0708346168822754,0.0381598228267296,0.0486172399893824,0.0641794548287528,0.0227662378077769,0.0594738338580364,0.0197535534928811,0.050095155726928,0.0251026104547124,0.0209605993976728,0.0497854514095931,0.0477936792941319,0.0739894098070769,0.0532310459776121,0.0429398479514842,0.0248900926824668,0.0341047988459116,0.0685026738407646,0.0627828093374894,0.033469331337744,0.0634262135997793,0.0477138498371721,0.0533813672320303,0.081657983279983,0.0651599850596224,0.0248738391014016,0.0522609997744992,0.0194042433885021,0.0574083886246981,0.0290261294099571,0.0390577974661862,0.0650548731731535,0.056487694324276,0.0683035365365299,0.0567440395167945,0.0627692906750682,0.0312646867889581,0.0376567697024105,0.0684364068997688,0.0384843872418096,0.0338061381253492,0.0440042250251285,0.0685521534469375,0.0355699416773826,0.0456744740415664
"FEDm_147",0.0642916935805119,0.021419083941686,0.0490998042129063,0.0220516905746282,0.0383601611558591,0.0239007045701445,0.0442706887900989,0.0753546633183315,0.0743450792473755,0.0699321936023186,0.046358537338063,0.0491721754025677,0.0379827203628167,0.0452258398972358,0.0675265507395251,0.0476375317414455,0.0374261661851615,0.0522062918268057,0.0494571397777515,0.0480009899492686,0.0359802937854983,0.0365043887760026,0.0338957334266745,0.0554123181066917,0.0264897484731863,0.0510186025246595,0.0259559307257057,0.0263388545672447,0.0550258299639005,0.0545502756133768,0.0687184992144368,0.064144225416629,0.0650611511461374,0.0415074637089506,0.0408825655499142,0.0681324972553286,0.0438369216654594,0.0463903468592717,0.0543976404274711,0.0468187697895684,0.0523778414763299,0.0425403953130602,0.041599438589282,0.025921959669474,0.0466168938692263,0.0223706736440808,0.05268862221182,0.0260759035617208,0.0237522130044059,0.070649646465211,0.0492553985534545,0.0786490097670142,0.0436210377036794,0.0577476969847629,0.0307603219841512,0.0472403308322441,0.0725272963928669,0.0358776834301487,0.0488462418832825,0.0636342991807928,0.0873642912666068,0.0269419795120518,0.0478590614937234,0.0433843383336335,0.0275855588861801,0.0556397369782062,0.0235386418461121,0.0526571964541684,0.0284091028348855,0.0305791733585176,0.0347905907821996,0.0446319985956564,0.0729090540546546,0.0394141491690428,0.0613510046604317,0.0374500377704692,0.0340941154681749,0.0628338295245119,0.0437518750495852,0.0676676541949003,0.0565168311329099,0.101294629138319,0.0348207922105585,0.0466796895568824
"FEDm_148",0.0439460553131976,0.0227264522911835,0.042786338417659,0.0266443898765239,0.0513253472343451,0.0248005719374339,0.0301988924932785,0.0755279958253293,0.0570221158469181,0.0624200357921736,0.052965708456196,0.06250949247388,0.0249245448174829,0.0335390643528086,0.0487698090199335,0.0497324623203331,0.0403478881956694,0.06138826918859,0.0905719523241525,0.0405528823498928,0.0572997314730185,0.0496586487618565,0.0241880494193413,0.0476030981394681,0.0227237837165588,0.0648467721448196,0.0237376707299385,0.0272361978300074,0.0783326733596271,0.0621821398142886,0.057041744989189,0.0487740305926273,0.0604129072147774,0.0310863379198737,0.0313545079674027,0.0529830244964305,0.0365006577936177,0.0295988273266311,0.0604537212316384,0.0779412437744315,0.0481498757381775,0.065194087039297,0.0427090896920228,0.0233698296134534,0.0444604277077404,0.0200302323231349,0.0522148491898738,0.0238433359473106,0.0641095371276488,0.0725253841838775,0.050918970610037,0.0719544452161132,0.053376405218383,0.0456912152788664,0.0363872297366549,0.031371381334824,0.0682735206556556,0.0485366465071186,0.0462754322891449,0.0519381497462356,0.0641002199263834,0.0331760543522462,0.0547376433432747,0.0461741441901563,0.0335222586800488,0.0451332758619867,0.0238351452077202,0.0593322414665011,0.0248894447361844,0.0387510375607251,0.0941902893331444,0.0344648184683419,0.0768068203524212,0.066449400277086,0.0624599037040665,0.0265798876671122,0.0346564535372054,0.0666288578427365,0.0450066885167406,0.0311653889644074,0.0489148700840695,0.0697781843258168,0.0293058280594813,0.0419550611640475
"FEDm_149",0.0383662377672091,0.0219269783603467,0.0428903198591469,0.0222881647352193,0.0404576211211626,0.0235315680411914,0.0498755490255277,0.0684482275391293,0.0436203007294907,0.0867277918952108,0.0676047737924685,0.0570275277665355,0.033482134037646,0.0230356935928425,0.0605395900246733,0.0488382832119845,0.0417920948934912,0.0564302274168032,0.0943782444597667,0.0344406545829183,0.0442980171472358,0.0455682171198232,0.0258861566786199,0.0512671416381747,0.0214632462103217,0.0427848622875244,0.0264665035149194,0.04862642383518,0.0594044057187901,0.0388003138313005,0.0835278626122539,0.0715333895832647,0.052693460059851,0.0256317935717217,0.0211953822002753,0.0643498878087585,0.0538293137338106,0.0483047607048024,0.0423079520013244,0.103866532284821,0.0333401697311637,0.0391522248732989,0.0395307801582527,0.0252319293349822,0.0533756081650136,0.0280231388695222,0.04522901822006,0.0282356065327665,0.0312541983985293,0.0586686002167184,0.0385361881607709,0.0704772839011522,0.0735764667815386,0.0647569009235216,0.0346775933403949,0.0228330279401197,0.0670611291070504,0.0749150510018171,0.0415994540990788,0.0579611942316646,0.053541737173077,0.0404387913433989,0.0500763021005705,0.0347462041807128,0.0312445895575944,0.0509951152129305,0.0218080578734319,0.0464715347261316,0.0310628761903477,0.0291998270996293,0.0757088716512083,0.0275662601721622,0.0649569077407236,0.0703680650867435,0.0867300746667724,0.0322409560210983,0.0229402328573318,0.0694446130278911,0.0464177025482177,0.0403402923098663,0.0526774099083548,0.0644878502022841,0.0419361308925102,0.0586564280740575
