"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent"
"1995-07-01",0.0181308375647656,0.0176915158692176,0.104828337968748,0.0213234602838389,0.0163317952400823,0.0432776031163954,0.0172059887109161,0.0238530857477341,0.0270966598715374,0.0333794236857782,0.0199587677423844,0.0175241280498705,0.0163779115455616,0.0752983539963349,0.017796774678509,0.0503755557190134,0.0297238445167841,0.0186987127416222,0.0164452412455624,0.0464196760893223,0.0420556016580784,0.0200903076210004,0.017238903928733,0.031085975527746,0.0199039458671261,0.0989263050620457,0.017904539922571,0.0222293012547033,0.0230821998679853,0.0178751741089487,0.0175104011097823,0.0171907875844634,0.023168882102838,0.00478046789801698,0.0052047273170137,0.0562010219092616,0.0037334418287782,0.00428873186884445,0.00467848613871082,0.00592510115828735,0.00493855771775042,0.00289281224157085,-0.00247378712292318,0.00553685261208894,0.00509084189917078,0.00461259224660477,0.0252004001655117,0.00516046071202528,0.0179096770916827,0.0151620391517729,0.00522968626598484,0.0037201425796184,0.0157300244784067,0.00310740633219383,0.00533531776861905,0.00393320685774601,0.0115168075717394,0.00657731193694884,0.0232936686405783,0.00524149006642051,0.006192851814039,0.00582643241364302,0.00643678241945211,0.00493938375697736,0.00569321200833285,0.00516736493861473
"1995-10-01",0.0179442509231064,0.01711921677876,0.10903425276149,0.0212971101849199,0.0170328123789827,0.0407547173534164,0.0155846559672233,0.0188333403670613,0.0235602288183033,0.0318419429389964,0.0182256532484265,0.0169609845720734,0.0181086778566351,0.089473020467616,0.0173906969663947,0.0570166070385697,0.0282350261600463,0.0170974696010835,0.0163491453307692,0.0443490340711602,0.0342198437618912,0.0210329833769268,0.0164887823542775,0.0258085743051933,0.021399379038945,0.0999065019443171,0.0187146156522935,0.0245442276230899,0.0244478729262039,0.0176480496244516,0.0184278722403652,0.0156880592920356,0.0254643940749748,0.00413575635351218,0.00446845244477819,0.0563776004933025,0.00561513100586125,0.0042522190343203,0.00985329736298118,0.00517645808129401,0.00524126939761969,0.000897631421222545,-0.0050539531917496,0.0012025878561495,0.00361400744944522,0.00477511942012044,0.0269993310424013,0.00437529609851582,0.0245242972462509,0.0063260270523422,0.00404976985415558,0.00361168702250023,0.0149275178121956,0.0108339722628677,0.00537362896843062,0.00333124834495572,0.00158812288812508,0.0084139202921232,0.0144597085692964,0.00409595813934893,0.00373544007072291,0.00448177771871069,0.00241970671694598,0.00525719921555052,0.00511061764461387,0.00775234798596215
"1996-01-01",0.0176381521007389,0.018807191035918,0.0920154762038152,0.019492749372469,0.0165168226546366,0.0460691235942721,0.0165146599829267,0.0240270780476843,0.0252653949947658,0.035571064031514,0.0208309769248656,0.0172733489096055,0.0183915249003952,0.0744376026389005,0.0169960991754042,0.0530093201715093,0.0329146427969836,0.0177844188365346,0.0174486858700396,0.0435256972355289,0.0458810361841288,0.0217567642047007,0.0181305160533424,0.0301452137879002,0.0189709958136431,0.103018317095095,0.0176518713545777,0.0215281600686431,0.0205724268604044,0.0206404570482419,0.0177720505024866,0.0161024145205836,0.0232997470277449,0.00376891806716895,0.00284871743136598,0.0470809640559398,0.00177130565537754,0.00311073478287696,-0.00159511741167058,0.00553131554917076,0.00565861851280976,0.00218468670076718,0.00210858532616409,0.00501379592038883,0.00359116643512347,0.00434172026122032,0.006216990716875,0.00401523081177734,0.010054640500696,0.015958892599334,0.00388665359930238,0.00320708117506103,-0.00154683234155138,0.00946774597553651,0.00277555216080799,0.00433094231078257,0.0038845517911641,0.00354620122098405,-0.0141420137025312,0.00314784982713633,0.00509524308539388,0.00497461103048062,0.00412010407424477,0.00369320790701205,0.00397997325677737,0.00216743877857629
"1996-04-01",0.0177534334571752,0.0187015929866856,0.101118910172,0.020326452247825,0.0165644670649229,0.049537155429139,0.0167724564079137,0.0223841010654554,0.0249408193290278,0.0309670208620203,0.0191406734928197,0.0177431993025326,0.0170246187677068,0.0875694293962775,0.015740338888878,0.0489772795059172,0.028984903962914,0.0202399841437571,0.0163359433953991,0.0404964431720595,0.0479899926424219,0.0219168532207629,0.0175808262560529,0.0312207308510695,0.0214192559436956,0.0853735990209781,0.0213662961046913,0.0165794891536864,0.0271820282885177,0.0188921086718905,0.0173231362072919,0.0157788776316143,0.0260575829569015,0.0112908658507362,0.0112805095010632,0.083479275495673,0.0120884859339817,0.0120263880980404,0.0308875127041113,0.0134483274848761,0.0174796619428769,0.014522130292222,0.0120342245386335,0.0105338376664007,0.0116777061236997,0.00985038904072561,0.0371812536298081,0.0110801734706436,0.0428924676386314,0.0243494109210599,0.0145696394082977,0.0103561901859008,0.0294515635901636,0.0215928002474481,0.0143299581173301,0.00907869466509495,0.013684129011164,0.0188793188312449,0.0408945190162576,0.0115484297430857,0.0099279633578495,0.00955798299573466,0.0116006811527827,0.00990153223820955,0.00938513183428474,0.0131500236188357
"1996-07-01",0.0178247584456487,0.0175380513247402,0.108400910996696,0.020867770566449,0.0158111476977258,0.041705494969533,0.016857421466606,0.0216995061152215,0.0255199972829084,0.0299140813005399,0.0166320685971535,0.0198372371439126,0.0163063116998953,0.0861196779055903,0.0166632384736829,0.0542770366361257,0.0311421683837557,0.0178612513469433,0.0160479482292077,0.0386551803844351,0.0556477798111767,0.0206008655618014,0.0168798988752994,0.0290828971501887,0.0200126467915706,0.087553664030658,0.0220143011366686,0.0176532519045883,0.0212394651835372,0.0174801396310992,0.0188872871660968,0.0165130705848625,0.0267534732056817,0.000648296959864977,0.00164800746571649,0.0480161897993996,0.00364144220117887,0.00161547320842903,0.00316086479924682,0.00345121594628304,0.00104130882695391,-0.00222228175807777,-0.000234731589384598,0.00255772599738132,0.00268573714581541,0.00239273068405825,0.0104957656003922,0.00276758882572598,0.0207759885402474,0.0117536768217107,0.00318454199371064,0.00232820048610334,0.00792301328834813,0.0030374649666983,0.00140452456629834,0.0015434595673042,0.000765435770554064,0.00422998890243596,-0.0144355984715098,-0.00134907791117439,0.00168624561493226,0.00277678926999865,0.00270923990562849,0.00215147630373285,0.00151596847180785,-0.00099866143341588
"1996-10-01",0.0184093204240989,0.0170545942593147,0.100011508645906,0.0242204754717094,0.0156607304641511,0.0440938598467299,0.0153045609651968,0.0241348693791657,0.023898598476838,0.0327076139317008,0.0184590974428927,0.0194443088940897,0.0165530894242366,0.0913858349963163,0.0152590835432367,0.0499503560543394,0.0320734788357418,0.0194652134970644,0.016632208181253,0.0418894765260577,0.0480815879272757,0.0215131292043394,0.0187330724298608,0.0251828729370698,0.0178285448028213,0.0944536235631086,0.0181748554535385,0.0199590921946748,0.0207584568529656,0.0197973968738231,0.0167224179319208,0.0171644774689928,0.0250221930995696,0.00612326330192341,0.00420433737913009,0.0783911239548284,0.00637766866226434,0.0044541025769347,0.00443419841977828,0.00424527755296501,0.00182988855577713,0.00784779385515776,0.00130637786678613,0.00441492730200109,0.00370720068509276,0.00495235121957998,0.0166597099861985,0.00426790944299056,0.00663672862256892,0.0106027468705509,0.00552036875338928,0.00492729811203946,0.00696324274962803,0.021321367870437,0.00608132906897627,0.00594394297483993,0.00736169786754521,0.00361960754636248,0.0042310653808049,0.00435162809304891,0.00941593612726136,0.00476857603007222,0.00546671832769757,0.00470004990592607,0.0053156612422261,0.00802732232477588
"1997-01-01",0.0187896105759278,0.0164192209644838,0.0974923107559613,0.0228672608318345,0.0164367413577379,0.0461889572677209,0.017612370827895,0.021357051522501,0.0240382797186729,0.0352986972451064,0.0180775030081977,0.0187745316495749,0.0178862537268625,0.0911874703096457,0.016255834320535,0.0476086492633616,0.0310098375217031,0.0196673825672178,0.0160232949362923,0.0313669898573785,0.0453330687794925,0.0204655668504156,0.0179379895855761,0.0296434333365909,0.0221467228140112,0.0983705587554768,0.0182702003517143,0.0186367083732094,0.0220421722528593,0.0182286083972938,0.017427098917685,0.0177152642419642,0.0294243591151003,0.0042875023909518,0.00335667393496647,0.0366136263853349,0.00663070886918099,0.00481337372383499,0.0110960060704381,0.0048792332511717,0.00635976870611457,0.00651783321533726,0.0113398679743768,0.00609826856393686,0.00487922091461034,0.00546633830448216,0.0279496328037433,0.00346223310726313,0.0147624335952632,0.00902915437372526,0.00923608899917176,0.00448197102700952,0.00732820650791191,0.00976847721026108,0.00740326442484094,0.00514252167506048,0.0071903797217357,0.00589062674445911,0.006543702462281,0.00584649805874077,0.00237436474507574,0.00588048739577672,0.00637019291384111,0.00494190078495867,0.00677994158931785,0.00465917382782455
"1997-04-01",0.0178877986014856,0.0183844052292293,0.0964824162661779,0.0229433994616683,0.0165350835345179,0.0382635372808088,0.0196469876648586,0.0256142832343985,0.0274688189465507,0.0349329359236076,0.0167034159555057,0.0197441605409077,0.0167097270836126,0.0884172582350012,0.017656123708897,0.0434549077480814,0.028838904295068,0.0218092636683039,0.019822939837195,0.0323693520462668,0.0414856491404679,0.0185979840895474,0.0178300294282895,0.0245433608513752,0.0177248480785656,0.113395829869562,0.0204486840462704,0.0222606655432374,0.0183933346008396,0.0201740003673318,0.0184579736667885,0.0181044200083542,0.024897501047228,0.00384087478836534,0.00388356484840289,0.0259832817890234,0.00150689506136283,0.00519389088322487,-0.0032991897588603,0.00524852059692949,0.0088575285503087,0.00286638340676603,0.0141888325984421,0.00347663171905947,0.0031234170069285,0.00470005726548275,0.0400678728506095,0.00685078607833168,0.0215226704183082,0.00842444014395213,0.00534732673193276,0.00553472297660325,0.00923390688740445,0.0125962481410759,0.00349262297721972,0.00424859867424795,0.00304489609844831,0.00380037228219896,-0.0275535434934239,0.00429996335798079,0.00647926377268445,0.00423900269574257,0.00568204410022209,0.00341928269864419,0.00483658492016441,0.00101997966190711
"1997-07-01",0.017738868037743,0.0165083171804412,0.0996740535573746,0.02206445010917,0.0151765808097612,0.0469105707131347,0.016463951863796,0.0222471605862984,0.0233858911973603,0.0347003884443291,0.0186744161226012,0.0207540330981162,0.0161822016923049,0.0893288358136512,0.0168380903009566,0.0504320891700731,0.0330838920324216,0.0192038202609556,0.0166320294727815,0.0393947484959378,0.047996449461871,0.0212209679605852,0.0187322857580381,0.0261147838887689,0.0196911871886439,0.0908388860696594,0.0184221309403423,0.0177913441237283,0.0243206103190558,0.0184818009823764,0.0195143341699443,0.0165536568840448,0.0249271732937335,0.00505460853743413,0.00447165013765877,0.0303323787132697,0.00560900291789805,0.00455459443600428,0.00635476016816926,0.00552403034300158,0.00603710381693478,0.00335367108902467,0.00836961708489398,0.00576523999800668,0.00313706275684091,0.00418017326755339,0.0418541148119946,0.00448188106509008,0.0287749355706432,0.0123200182977213,0.00726816180823749,0.00482049494234298,0.0137604023912154,0.0181041579268688,0.00657245965909769,0.00534492546771927,0.00971147745361128,0.00656313687580968,0.00609567233605956,0.00470291043740162,0.00473305207300711,0.01070728790649,0.00533729663133753,0.00586784284343989,0.00473239546951134,0.00509076122866798
"1997-10-01",0.0172816716499214,0.0167741433450248,0.0967056162096798,0.0228349069044873,0.0159836694492373,0.0396306978763488,0.0166321360592328,0.0203276725002956,0.0236135924742373,0.0394590584797555,0.019290317877863,0.0174870198466464,0.0166706610476807,0.087251954867562,0.0164895421458665,0.0499617494232277,0.02960006071503,0.0203198590866964,0.0224751766829957,0.0368410785002957,0.0442893244099491,0.0232661847258094,0.0211884431414281,0.0263589138514622,0.0200845178372706,0.0931345552226349,0.0217346981283283,0.017878956028462,0.0208095550508829,0.020308723630462,0.0191754496202487,0.0171966547691044,0.0289434384418727,0.00780766003069978,0.00718022568053957,0.0274695518745351,0.00996960935081263,0.00751804978968662,0.00894369914222583,0.0079354597589778,0.0112140974747562,0.00552816907363101,0.00519499037139904,0.00677230351713516,0.00770079536487367,0.00791851496334232,0.0713467243224658,0.00733061514266776,0.0617282807522699,0.0115762251927296,0.0117166565502012,0.00606852007270329,0.0266305337753889,0.0168566163865022,0.00847138240073219,0.00811129885006207,0.0150465493528273,0.0100368215317005,0.0154871712387495,0.00911099709153022,0.0091591226925262,0.010250325329029,0.00858516176974649,0.0106484734914074,0.0087225244453581,0.0114446374997243
"1998-01-01",0.0153578602181852,0.0192027459011845,0.0853617541130483,0.0206716534100062,0.017731546770271,0.0440145552032248,0.0180047585492887,0.0218960182780383,0.0231102323797862,0.0409727253436451,0.0179022672862381,0.0176114435030763,0.0194065256675906,0.0917734714484315,0.0168599149181935,0.0438085663562077,0.0324095209782764,0.0183090908984899,0.0209035884124945,0.0390639848367866,0.0493309743671666,0.0236130612242193,0.019094913873136,0.0297420538524383,0.0205489769381781,0.0960974258160485,0.0180975587481697,0.0181900863642475,0.0233298912234385,0.0204114294098226,0.0170396909678909,0.017681820650518,0.0224498920922627,0.00364178224611286,0.00273412068318687,0.0253893615250386,0.00499032903774262,0.00219208744598125,-0.000578806208836115,0.0047860362739185,0.00559463053007768,0.00448287231209366,-0.0022272961145431,0.0059354031149826,0.00448301259986519,0.0049365612726773,0.0299937897413842,0.00362949956754756,0.0121153811656895,0.00939765500259722,0.00538504115868516,0.000427041186466736,0.00906109988339796,-0.00424627255852499,0.00622234765961033,0.00482481653257212,0.00321127955441714,0.00445146523044591,-0.0159892216977359,0.0029286435675634,0.00338201188196335,0.00520900997229295,0.00389943629058911,0.00341705877269115,0.00341078049369943,0.00377173305776753
"1998-04-01",0.017421112672082,0.0183878623552382,0.0922289066012232,0.0207689571569929,0.014947765048788,0.0418306810034589,0.0151391017139507,0.021019390913263,0.0258375312799052,0.045019076275628,0.0188393341319438,0.0169178647609381,0.0167808007315952,0.0936193461288655,0.0174261375295465,0.047429986797184,0.0277852560001445,0.0174609902438369,0.0203914859829213,0.0382087155866781,0.0473317736044295,0.0222347624169059,0.0190872819202202,0.0286051028171094,0.021771689984886,0.10020689213349,0.0185934794514908,0.0169536709900283,0.0218890206566893,0.0193451797034209,0.0167397493264266,0.0179333057796511,0.0218477883010677,-0.00239719728126782,-0.0050978884241238,0.0093866338722366,-0.00354281080746923,-0.00230473902384311,-0.0120444501688597,-0.00202057893005941,-0.00336624844551454,-0.0055775543549617,-0.0252093317168082,-0.000342655339701412,-0.0034079710766241,-0.00205808534314872,-0.00452496279266247,-0.00237397405374087,-0.00788199974707892,0.00199174542419609,0.00116142729273209,-0.00480628262115898,9.64576976342902e-06,0.00319364926388579,-0.00150427345685647,-0.0039645317415035,-0.00902257687727894,-0.00462430210096697,-0.0271620271243686,-0.00502640405715628,-0.00203991151286941,-0.00337905777458157,-0.00350386196365398,-0.0018207133277457,-0.00175737413233536,-0.00785208912153503
