"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent"
"1996-04-01",0.0475921214798934,0.0315150113709014,0.0219669165584703,0.0316505403177406,0.0512152451247346,0.035476127475086,0.024680209376782,0.0210213624071387,0.0292802465448841,0.0252127509075417,0.0444003293521913,0.0410532623456402,0.0242741631648634,0.0501581853890797,0.0501113178808121,0.0315689187436537,0.0250542470976527,0.0240083049178229,0.0276892794729878,0.0341773256154963,0.0297971611905969,0.0800745526019109,0.0289012639904557,0.0307655655570928,0.0219090538204112,0.0226855607275389,0.0671191561156926,0.0211993598956809,0.0254424605572472,0.00756841380337329,0.00219862121574403,0.00243351065786688,0.00355183966056481,-0.00243009353324862,0.00354804738571258,0.00246988546753711,0.0029805073847501,0.0005469279190786,0.000739414431420255,0.00183067743249883,0.00864486744682345,-0.000830066385803787,0.0077467652553157,0.00885019698319222,0.0043238631660823,0.00151416354699151,0.00337246760219018,0.000441066572330802,-0.00217914515727351,0.00195648570320612,-0.00475367386593921,0.00546206597367316,0.00126829096662901,0.000876292219713075,0.00123411025313423,-0.0043897516529201,0.003434630842831,0.0051467892860995
"1996-07-01",0.0358330975157128,0.0418386518616571,0.0440914499088585,0.0284988462513199,0.0416108198686466,0.0314455078517324,0.030758264054898,0.0244805168807381,0.0413260121318516,0.0300209559554542,0.0328495957386904,0.0385559200387312,0.0247552383996994,0.0535041154116245,0.0632629529755425,0.0287953705847673,0.033069077172779,0.0260964419638758,0.0336262410007202,0.0282322166857818,0.0264782388368235,0.0477408724419796,0.0297548170498851,0.0342843011848427,0.0227131933859221,0.0285044745228395,0.0415503212375506,0.0242436689421116,0.0320788201449637,-0.00491183905374399,-0.00818942388770593,-0.00921743087609967,-0.00440674650211242,-0.00574154289273194,-0.00505236303913679,-0.00727115357052684,-0.00554359335984332,-0.0117160328625178,-0.00578704874691922,-0.00282523875738159,-0.00114461007618112,-0.00436911329199189,-0.00330366865915247,-0.0146596124738558,-0.00317257917895492,-0.00457646063079804,-0.00464466458548311,-0.00417300828451278,-0.00219375699801323,-0.00277969347769302,-0.00501595647628233,-0.00346780276368497,-0.00509145757773108,-0.00441191783204131,-0.00623895288084413,-0.0061228391200227,-0.00452701253413343,-0.00603987927415546
"1996-10-01",0.0446877943030548,0.032519482918874,0.026920055889646,0.0311579842878319,0.0453661910993914,0.0375324621015939,0.0284574665808098,0.0270541386992811,0.0297799272351016,0.0281747109037445,0.0465878183356074,0.0373976330983665,0.0296386022161259,0.0518979255097663,0.0379830932714544,0.0317793990709723,0.0313218216501308,0.0256037800329809,0.0297104362232715,0.0300113737861738,0.0294947310217993,0.0650103071606778,0.0273157963496273,0.0312642489568067,0.0243148500990118,0.0284074882068637,0.0555338227801389,0.0260642941499043,0.0290123640609912,-0.000528640324861711,0.00170557890778382,0.00259385283282899,0.00305114453908351,0.000268192012300245,0.00245276845564207,0.00267961637415263,0.00212117551389792,0.00177307787706406,0.00243003791907056,0.00417460665291181,0.00772332141084704,0.00294793328884664,0.00129394863449797,0.0058709185710369,0.00415284732749447,0.00194802958787202,0.00417568413691227,0.0022662257056357,0.00154980026693515,0.00356687042213276,0.0023944937299571,0.0028532739667354,0.000365066133152745,0.00208049488554282,0.0015972869537677,0.00844056863381519,0.00166694500751369,0.00277506916866332
"1997-01-01",0.0374876821332479,0.0343903251979449,0.0321548998734746,0.0310540145468703,0.0486735043222582,0.0321707127309738,0.0287552991399193,0.0245021692367905,0.0320022664245313,0.0279303097248655,0.0405644047567639,0.033859467627504,0.0258779016656474,0.0546752994580024,0.0431420071514553,0.0313963871616512,0.0306370395739897,0.0238973091858124,0.0279611824559849,0.0315512807573655,0.0293496584796919,0.0666305525788729,0.0285820016256221,0.0336117602590378,0.0229984648160587,0.0276463591643005,0.0662974251915751,0.0237620276081596,0.0284382871516286,-0.000819737101969996,-0.00159034163390961,-0.00500540626223903,8.57362676757564e-05,-0.00489020638409436,0.00189430019515688,-0.00115677233417272,-0.000103564114236495,-0.000983711350550754,-0.000189270827731026,-0.00071553433492796,-0.000559801166315115,-0.000407243764857025,-0.00167558735469141,0.000254674220146668,0.00314055388055349,-0.00121190905774694,-0.00047345664615175,-0.00093124560858414,0.000700824772745792,0.0020935457465255,0.00245543428849423,-0.00153015155080374,-0.00214357934733289,-0.000997406821040315,-0.00373106207691319,-0.00340309287995147,-0.00126971854844965,-0.00576847902573473
"1997-04-01",0.0371748803408866,0.0398672679785328,0.0297496018850585,0.0306416807744939,0.0497675666298478,0.0341980765004405,0.0306485498856202,0.024980610033771,0.0319488714450678,0.0266833785472081,0.0402002371781232,0.0405001184313966,0.0278759389695672,0.0541474175236635,0.0424665556574224,0.0338774609521863,0.0304238126219511,0.0238452194193726,0.0298762526300194,0.0303924583504189,0.0322231407479702,0.0644882416976989,0.0253845860712908,0.032177918941518,0.0241934043926724,0.0288302398473379,0.0499798155895122,0.0239281326476707,0.0295285643092805,0.00258654112840234,0.000884428675937942,5.11033326342306e-05,0.0025288463505735,-9.92505553905661e-05,0.00354585897961404,0.00188325280053434,0.00159922487044191,0.00170010441070913,0.00112496020717204,0.00491236371083254,0.00533101512801497,0.00209974808628937,0.00248644141664272,0.0034872299765229,0.00390877084652521,0.00257918933138297,0.00205649418044901,0.00172764009495344,0.00129122279802873,0.0050441191713871,0.00478296049910188,0.00177909033253089,0.00108792551337087,0.00161166255543262,0.00143284808932009,0.00208428292944837,0.00137441526594221,0.00108994855985648
"1997-07-01",0.0395118196263625,0.0462118397567464,0.033207013393415,0.0291026744613878,0.0527086154402046,0.0397968770372479,0.0326774588786574,0.0302638593767198,0.0367647964452515,0.0265950127262957,0.0376600835984316,0.0398409809559224,0.0261684700240101,0.0518302117964266,0.0530244905460755,0.0307077827900391,0.0327109071085759,0.026917976356896,0.0296742696518195,0.0283897524607397,0.0269480544392388,0.0435258558607042,0.0254575462531845,0.0287898460975971,0.024660939745871,0.0308627017140282,0.0420598220938777,0.0246289585578634,0.0293013828064101,0.0081935538990281,0.00315815035411946,9.62869315582625e-05,0.00236024262950198,-0.00108599350703939,0.00373958248463217,0.00307998595631529,0.00231133714083954,0.00240294974184007,0.00299398384104685,0.00504733081891183,0.00862179797176914,0.00295085982558695,0.00586947143742628,0.00599930410990401,0.00498528727173161,0.00402889694904948,0.00230290315358738,0.00423035518324914,0.00452104666651849,0.00460951711192128,0.0050286987329212,0.00320443173302331,0.00229008183726082,0.00190457971118608,0.000709130850923887,0.00496193337575349,0.00284748306991615,0.00147717989734751
"1997-10-01",0.0356209590180595,0.0322446587594212,0.0296421431471371,0.0371634864492159,0.0455100111205516,0.0422992991652485,0.0301152538913195,0.0278622124515817,0.03004911664679,0.0266679721290149,0.0412171182415757,0.0441260664222702,0.0270493962335047,0.0460559314366991,0.0408546465313196,0.0394290283341485,0.0306605890025652,0.0263902536255384,0.0295614861274748,0.0316970371985074,0.0307859500207462,0.0557085784789009,0.0347378676540386,0.0328315154280923,0.0249659975496913,0.028701657996087,0.0440701785196102,0.0244093884101245,0.0295722000107655,0.00515744014857635,0.0047613882037538,0.00575044631556849,0.00414531370562639,0.00523404527094012,0.00795599070433265,0.0061527199525932,0.00590032578251331,0.00579743635040144,0.00441043767178343,0.00804942080438797,0.0128752193175358,0.00376711138142917,0.00703707124243461,0.0062492811558861,0.00903674840366944,0.00419813116858737,0.00475771461931285,0.0048027417384805,0.00449056224839264,0.00625848946642597,0.00718514086643201,0.0034435007848551,0.00415332806191134,0.00357445794868804,0.00242333673860205,0.00673736005566346,0.00424043009488897,0.00549261801416327
"1998-01-01",0.0358287535134704,0.0359144333605733,0.0328849073413085,0.0330511941448962,0.0468843856318244,0.0375879865777601,0.0317050378887134,0.0259269745247381,0.0314576835656225,0.0260238433445785,0.0402563801109618,0.0344266880633287,0.0288462590997921,0.0554405123212857,0.0446671648986349,0.032263882564407,0.0340341030327377,0.0254715453340572,0.0317205291211881,0.0322153642148652,0.0291299771565961,0.0544119574742368,0.0281139696162191,0.0324209674688417,0.0249440627721314,0.0312596506983495,0.0514507796315066,0.0244173733802456,0.0272436331471295,-0.00121792255961792,-0.00210108137315026,-0.00364911556355897,-0.00332615682487757,-0.00817700587324569,-0.000788301387678242,-0.00236246414497445,-0.00118604387008089,-0.0023622019508386,-0.00154394893308296,-0.00342969201557763,-0.000505098205722189,-0.0017037502016116,-0.005022052078091,-0.000377249786674796,0.000391118452391186,0.000586505401142643,-0.000626295203521777,-0.000460568640992182,-0.00280862527603017,-0.000402119053559315,-0.00559516479917511,-0.00358822436333997,-0.00191571786767051,-0.00122104663521306,-0.00619160578033426,-0.00178215476431519,-0.000333436410961762,-0.00203437797379069
"1998-04-01",0.0391424399560204,0.0397620530483032,0.0286944416738378,0.0338921579138302,0.0446000130292643,0.0357878430232315,0.0294110501226857,0.0292725493446788,0.0329307090838264,0.0266816004008071,0.0356897879597777,0.0354581295960811,0.0289218226998365,0.055062471160527,0.043524062762524,0.0333044129232884,0.0342092787094627,0.026404916630962,0.0320311219981758,0.0335318305402526,0.0294525418542962,0.0555280168530772,0.0290514803755651,0.0328248522995307,0.0244125605628569,0.0319072520861366,0.0459027560747165,0.0246806074238143,0.0279272398926333,0.00259492466151296,0.00130930711710844,-0.00184766677145294,-0.00260599307979168,-0.00429685886556763,0.00109057916761714,0.00100806230183092,0.00291479214437521,-0.000974059145163756,-0.000170399089036303,-0.00165904943283492,0.00250957878034488,-0.000686464200347478,-0.00353371382434443,0.001748378839939,0.00134655574866845,0.000506652551780054,0.00115355724437467,-0.000622484257201133,-0.00315167842473333,0.000553594380857996,-0.00671502730584908,-0.00259170233153382,-0.00295663229687656,-0.000133297499424003,-0.00405316796837172,-0.00113991668880962,0.000142022709870289,-0.000866962571320166
"1998-07-01",0.0392735118952422,0.0332535484182016,0.0310353570969246,0.0367112908498249,0.0499082354149136,0.0367956865264808,0.0334379402039909,0.0255795123635983,0.031771527879921,0.0260724588611421,0.0402435716429598,0.0435145610993353,0.0264025286218496,0.0548772279944574,0.0386116649866564,0.029235698419218,0.0302105571897349,0.0299391491516508,0.0297548075530641,0.0305708539872462,0.0291465678137084,0.0527052462424951,0.030058076375476,0.0310720251180401,0.0250933185801614,0.0337525809141981,0.0432119171942283,0.0260646424347077,0.0316959351705721,0.00112496905049688,-0.00130776436943705,0.0003491880288259,0.000899159564630425,-0.00324149464378539,0.00274055964510487,0.00136088327974404,-0.000854204715064436,-0.00114626832939159,-0.000871397712486523,0.00243591391101668,0.00503320037592297,8.11138604475042e-05,-0.00224805491152519,-0.000195265311900457,0.000737741013923874,-3.64183225985334e-05,0.000290457010497185,-0.00115597610950925,-0.002217432558791,0.000206099011966212,-0.00231094094418678,-0.00105535502887124,-0.00174607700608392,0.00016460371146408,-0.00313628330148877,6.17169963864115e-05,-0.00100493117688155,0.00114914670544408
