"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent"
"1995-07-01",0.0366570125237403,0.115023252602863,0.0273317100916059,0.0258229119146267,0.0253514316078912,0.0359536534811359,0.114224551952268,0.0687849530352922,0.027489378399597,0.0354285811046423,0.0320893455942985,0.11125370592534,0.023210387443231,0.0231816728655501,0.0247906327291022,0.0258829750983222,0.0251452387291859,0.0285521733918545,0.0334325697072099,0.0392577711895543,0.0214060494394143,0.027517881746989,0.0234023055289617,0.0243135952860028,0.0244962586113225,0.00594217822347883,0.0627805631918713,0.00710289626948462,0.00590241350474202,0.00834617869234965,0.0140192589917637,0.0191111640636433,0.00605304197028902,0.00896252843616668,0.00856900946880117,0.00697883836683849,0.0421272859467923,0.00605054854636284,0.00707198180847118,0.00773254493369327,0.00915995225487231,0.00622749406241987,0.00776574161383792,0.0128559800008451,-0.00147329831919594,0.00660063319416746,0.00634527038686351,0.00743460358590591,0.00851565182691874,0.00660105366209984
"1995-10-01",0.0379139422062146,0.115736757953907,0.0318321197081085,0.0247008230384443,0.0237583217432895,0.031032755045335,0.111890627628365,0.0633422221797618,0.0267319634376391,0.029149425156489,0.0361507286030168,0.13214555946823,0.0223806793758032,0.0260428833924675,0.0257295069652602,0.0258576454766394,0.021827318311766,0.0279129600757683,0.0274159937373361,0.0384752428792184,0.0218366637648055,0.0276418596359338,0.02316956735092,0.0217946664302293,0.025529766435052,0.00583261080718202,0.0574955480248598,0.00717015419997989,0.00364542688503322,0.0054766637322844,0.0103302641771731,0.009839003982959,0.0193770146837367,0.0053150895574015,0.00703143814938437,0.0104554793313343,0.0538593144311078,0.0057757392657909,0.00826857463420805,0.00703049972052101,0.00577508911237865,0.00520772739875739,0.0022246605195579,0.00401066406714819,-0.00204599240834505,0.00562351303713316,0.00657224985050942,0.00588319673848075,0.00636535396998748,0.00570386820630879
"1996-01-01",0.044710307431878,0.10565226470966,0.0263942240001267,0.0236550698988681,0.0256924003238439,0.0322565314916951,0.112175988936018,0.0681855856458618,0.0258953020559021,0.0339714455957252,0.0326074168396242,0.113941884376352,0.0247353519862297,0.0245017702574864,0.0264807791810963,0.0303026933306196,0.0227392848838162,0.0303453665765422,0.0284139979414082,0.043832596471898,0.0225014992566672,0.0300212177403714,0.0225673622520799,0.0235067863225523,0.0249128724936769,0.00665185533962991,0.0569023668567174,0.0039847073248929,0.0056855820324621,0.00702295992562227,0.00536113596558417,-0.0137976702060095,0.00989852089276222,0.00693382809187684,0.00456333668337648,0.0032114208785644,0.00799425624694493,0.0047530251452835,0.00512023212732324,0.00483089164383138,0.00546644520251377,0.00438813718541038,0.0028748292433867,0.00307820436109339,0.00275461918734372,0.0040571271260696,0.00395486502160144,0.00618291535334982,0.00625723972769822,0.00611864470723337
"1996-04-01",0.0380348229748826,0.112169452121819,0.0302316733181674,0.0263874469277373,0.026480675149753,0.0356933326294852,0.107976741365816,0.0729202795403868,0.024261882346734,0.0315036426151295,0.0363164963463988,0.118744481641025,0.0225467920510248,0.0237615589772963,0.0228562085359418,0.0248102406012115,0.024221432021646,0.0262119757616265,0.0339720560882431,0.0392837955241359,0.0237918821778451,0.0254852449652161,0.0260273482571886,0.0213587184250327,0.0249518196362561,0.0298702851872483,0.0930423664261412,0.0178696578330607,0.0184673983186483,0.0167464083253435,0.0342390323339415,0.0425794805848373,0.0360713333883853,0.014522322922939,0.01908869944634,0.0190287171471073,0.0653875603264363,0.0150384538677086,0.0170877889720101,0.0145589822678452,0.0171237719035134,0.0146610863197075,0.0194015282816841,0.0152324682972843,0.0153399354904213,0.014079536486113,0.0194477822812996,0.0185728347116302,0.0144925149557078,0.0120612322715141
"1996-07-01",0.0389359026598489,0.117367227408926,0.0281533852369982,0.0256784384327418,0.0258163018926291,0.0306747980954767,0.101534625416555,0.0786106315492839,0.023450476543015,0.0324924923540356,0.0352371182107885,0.121697934638488,0.0228984522433462,0.0232028403226586,0.0245867556267546,0.0259100222274008,0.0222715204249547,0.0282423350528876,0.0326722867671399,0.0370717834712334,0.0222341778756928,0.0277090099793394,0.0262290850889513,0.0216847278831164,0.0256376705977375,0.00920126033642702,0.0572440652543489,0.00535004553437576,0.00240189399366062,0.00250770453090133,0.0056408009370367,-0.0102045198973691,0.00391402367315566,0.00454341311508748,0.00552178911510146,-0.000334639352134369,0.0205243090991374,0.00216848210907706,0.00160999268774298,0.0029301339420064,0.00418124374215473,0.00261570979062358,0.00233390665441956,-0.000641371460756642,-0.00212387737119697,0.00290595858945998,0.00340936185037471,0.00216970399292594,0.00350596889092371,0.00129265100891065
"1996-10-01",0.0359144702040983,0.107325138173896,0.0323297799208409,0.0274093380219224,0.0238519568078056,0.0303265282697969,0.104282692158842,0.0805140505273078,0.0250012768476367,0.0348479995582339,0.0348598600994715,0.128590761900785,0.0216611421275889,0.0226031243322863,0.0260678957925556,0.0290746372361213,0.0236163095487438,0.0261430094943951,0.0280501621603333,0.0368651163943521,0.0214389656119381,0.026454308206483,0.0245762677551055,0.0230747392912684,0.0251204695581923,0.00424816919509412,0.0792553600539467,0.00799284285715239,0.00779154467007318,0.00754997220204574,0.0089564656012043,0.0110533641839949,0.0178699109321246,0.00933720764295005,0.00725069593954883,0.0109840445643582,0.0193525242296904,0.00599573233553284,0.00694800205360606,0.00747018941027127,0.00740400839725103,0.00621764553862224,0.00686385705049444,0.0065743694631806,0.00464540179045524,0.00563188664258741,0.00688210173970497,0.00846428734147053,0.00710707928335729,0.00662475551084136
"1997-01-01",0.0355263119102117,0.106375206905527,0.0310425666950996,0.0242439034677626,0.0251920771129265,0.0313951777911459,0.112974567750689,0.0776387751913168,0.0244618589823704,0.0305815289586947,0.0365416243819575,0.113680114299154,0.023760630289413,0.0245824668605341,0.0259056466068578,0.0278617190883638,0.0241961699135384,0.0267531601334299,0.0318500628292266,0.0395030499274903,0.024384172107684,0.0266421597779331,0.0237346892171097,0.0247579591059238,0.0264144006956406,0.0108904851020449,0.0423211873581613,0.00861898947351085,0.0075197304922138,0.00602761765578302,0.00797945243472611,0.00960189295873653,0.0155754564526088,0.00682966496755454,0.00740921465105383,0.00629263254486126,0.0384375989937182,0.00492308491538939,0.00509844596098055,0.00990442148777632,0.00765579973796842,0.0073016751883435,0.00661408650315257,0.00753178629223517,0.0134764557010361,0.00545742287760702,0.00812226607343851,0.00669436116608691,0.00995798700081706,0.00713795828319399
"1997-04-01",0.0373664776087328,0.100706088820915,0.0288319272181904,0.0234008542135061,0.0269966445475537,0.031593692909756,0.126463454760677,0.0677990751311529,0.0258168422171831,0.0350026460854334,0.0376990342761691,0.110924484906142,0.0212967278770081,0.0229553982637243,0.0231396512175264,0.0250710001934507,0.0256741891217349,0.0283582920899043,0.0328220313476087,0.0435447364462003,0.0226773139303013,0.0270134632230181,0.0270157082777972,0.0223791146207146,0.0254511506956003,0.0118139239662828,0.0263964072162138,0.0048401633165851,0.00460284583172576,0.0072156418709421,0.0068938655314386,-0.0238338635033113,0.0124960977921893,0.0106642935593571,0.013965306535838,0.00510222584213985,0.0571300934738154,0.00390041228921821,0.00437217906421283,0.00543998827281485,0.00692927391968903,0.00547546055207545,0.00406572322281299,-0.00155095218384384,0.016152436634532,0.00485328322464881,0.0050578914458186,0.00209628867927823,0.00572979223652681,0.00634895193869015
"1997-07-01",0.037162226266835,0.115060540392367,0.029917330634778,0.0260634114735173,0.0235830434457174,0.032048814650799,0.102268730559202,0.0746635382402559,0.0240313982004989,0.0342531978048718,0.0338747358701719,0.127089238035847,0.0229352190803979,0.0235021191785077,0.0246902289267866,0.0259894824067449,0.0226668027086119,0.0251588557031481,0.0288402629226596,0.0414406889902495,0.0227629676435446,0.0276182832027438,0.0261012559522505,0.0242041322235161,0.0240734954859774,0.0131130198050518,0.0364950053744547,0.00714780574414432,0.00782436923967046,0.00742328984607089,0.0134147907585141,0.00846418646340073,0.0214775156500669,0.0074384915945529,0.0120712847908255,0.00892807193935569,0.0596767024820267,0.00683191131282044,0.00610082470951894,0.00767378970465014,0.00771593014531691,0.00640530132254127,0.00631953240211591,0.00780885526145205,0.0104462581745962,0.00705860659039283,0.00920183101543126,0.00520353782496574,0.00923899353422491,0.00610737277679579
"1997-10-01",0.0375500260495494,0.10464660653504,0.030041783100494,0.0253151913039778,0.0237637332260715,0.0282048365960947,0.100662215210467,0.0698924015610547,0.0222115366428883,0.0328087417915598,0.0376747219726216,0.121780787323508,0.0235855856184149,0.0226715937923875,0.025341430492133,0.0271101032794549,0.02996083522694,0.0283418063556791,0.0320265978781725,0.05095927807519,0.0224475361658401,0.0292552370898463,0.0265105004002951,0.0227860634791586,0.0244508508331612,0.0283347760626595,0.0307273652362673,0.0128174521026316,0.0103372247175186,0.0111281353422513,0.0191204268595974,0.0154508405263492,0.0235850281243248,0.0112474625435365,0.0189199666973983,0.0161132770428511,0.120238969783039,0.00935564253483028,0.0102981597484537,0.0124670874817052,0.0129311190604853,0.00898937287061453,0.00861350970888584,0.0127788250043771,0.00877770496781368,0.0112100218593332,0.0116779307027895,0.0112502710674634,0.0111730728284156,0.0119381214073446
"1998-01-01",0.0373725364658572,0.10181521429736,0.0280701229396376,0.0248893216659716,0.022801953161303,0.0337172433838732,0.107132535483427,0.0773425710360757,0.0247868301685003,0.0316164898890159,0.0318252015386051,0.120625809098057,0.025187609808021,0.0236096019837286,0.0233787889658153,0.0288218470594724,0.0249310559922346,0.0238500774078657,0.0317566220630858,0.0471257145803231,0.0233929214598969,0.0318850594503452,0.0244674353870222,0.0240777648184577,0.0255196718960477,0.00237872928691791,0.0343388699730574,0.00673678572305805,0.00329756819822646,0.00538380037204746,0.0167559800059878,-0.0180447597200137,-0.00014604557516918,0.00460496467910665,0.00931247664230348,0.00508192384393118,0.033372182451495,0.00395330783349173,0.00570173319292773,0.0056710013387081,0.00856113056729571,0.00426177355064442,0.00568920589625575,0.0026974871585109,-0.00218442968005838,0.00295080642402756,0.00688654578749651,0.00530314349612556,0.00484381141384031,0.00345469832120338
"1998-04-01",0.038711555856413,0.099878204926956,0.0271209474531621,0.0235042519568079,0.0268667082886257,0.0295162327673667,0.105734298500652,0.0747318762325592,0.0239846917702446,0.0324012422848078,0.0318710004884172,0.12860965643393,0.0222877896149474,0.0235590465668429,0.0234073547768387,0.0277628755741785,0.0266309599115073,0.0259885000666732,0.0337220360991052,0.0527890699572691,0.0212004049146259,0.02815801279173,0.0250465161645069,0.0222779053809478,0.0242388612208848,-0.00989637757753171,0.0111932696598394,-0.00371171372846248,-0.00413239340430919,-0.00224238362831323,0.00286777223406338,-0.0298515860452717,-0.00406887283418838,-0.00396878752775518,-0.00298746352637222,-0.0112311368260489,-0.00852204604981618,-0.004264177809928,-0.00468554204144255,-0.000451726472063724,-0.00194749172587117,-0.00786813836701966,-0.000509980816947966,-0.0109992357991128,-0.0269172206508965,-0.00339390610324174,-0.0034993862379632,-0.00403316776939028,-0.00188727469451432,-0.00586178395250264
"1998-07-01",0.0389333702029458,0.102397932702603,0.0309561911601882,0.0246393735256098,0.0238212177402506,0.0322562218221232,0.107257628089913,0.0679783879303549,0.0207647998452474,0.0274871424438859,0.0362364775832442,0.127863129795575,0.0230233842085998,0.0205821921138109,0.0233472467876838,0.0285183680656554,0.0283901908268697,0.0264004243376609,0.0311630379299378,0.0540051281681278,0.0233476774453251,0.0316566136299202,0.0210440162003714,0.025128603838788,0.0228012436053082,-0.00286430023035094,0.0132183623287049,-0.0037945510733258,-0.00022346728463724,-0.000673524047002922,0.00406777655788345,-0.0413092009030535,-0.00269606114947006,-7.96253986950631e-05,-0.00081060865246681,-0.000685392856482047,0.00554333630875927,-0.00148993206229327,-0.000556138102638766,0.000287211954591963,-0.00425817436335191,-0.00611531010160255,-0.00225299915357344,-0.00573904795207505,-0.0210959372049775,-0.0037230532695309,-0.0039984176002126,-0.000671866510749805,-0.00277338046126294,-0.000585572312796683
"1998-10-01",0.0425231536146704,0.0963178152739611,0.0341523492762857,0.0254568735561035,0.0307905757013195,0.0340557605434514,0.119533402042771,0.0660349204005524,0.0226485022091269,0.0323457978559991,0.0350115704944927,0.11086555987694,0.0207946942840113,0.0232389318335668,0.0255838746006298,0.0294266831632443,0.0262020037078525,0.0241915270278402,0.0287079285552811,0.0469426417234078,0.0248138419004059,0.0317930223001032,0.0220191663116825,0.0236496191567503,0.022899784589551,-0.00963678652944419,-0.00590903861874467,-0.00318548401818856,-0.00243306380658945,-0.00069534628440275,-0.00163489003557779,-0.0497894169922918,-0.00820100522210403,-0.00172072197828514,-0.00024498677307783,-1.25917257440828e-05,-0.0114747415466441,-0.0028340444512399,-0.00160960755899102,-0.00275897616982426,-0.0035434681709906,-0.00413785531499875,-0.00173426873902946,-0.00674069724381893,-0.0154000766223641,-0.00524217738254706,-0.00322877088096234,-0.00302516435684132,-0.00354307981138914,-0.0013744024334381
"1999-01-01",0.0414670559335493,0.0890481981698236,0.0301630197483504,0.0249968205212911,0.0255593399309637,0.0395354304388543,0.105691441686529,0.072669287144863,0.0225457705932104,0.033971482238646,0.032884386352858,0.126102336196579,0.0230892109111221,0.0251044808572361,0.025473688215137,0.0245642936401818,0.0270468651418429,0.0269830770958691,0.0329113741576648,0.0460652583783,0.0224089413415394,0.0283020154001355,0.0235249048351921,0.0232253390937904,0.0266659819764707,0.0149983070318134,0.0171601785354799,0.0099461919253801,0.00763189028915111,0.0116893430145001,0.029804409170036,0.0236449937026353,0.0190383066233978,0.00935613799127257,0.0129676925731027,0.0140310519280583,0.0609326794694845,0.00976658143017883,0.00834061821382536,0.00953196301349548,0.00985727387108659,0.00612492145172276,0.00893121094213323,0.00693789086304268,0.000202415828723772,0.00799889376472537,0.0117506952276696,0.00910308230542024,0.0086352445936532,0.00879615494958754
"1999-04-01",0.0419136161600197,0.0927132771427253,0.0332585250467277,0.0244894713574613,0.0264636134153053,0.0337899098217362,0.0973963357834503,0.083918955165556,0.0238900926248026,0.03391628756988,0.030161282512221,0.131782755844872,0.0223537182850722,0.0225116915531208,0.0244864726212349,0.0252809491642998,0.0243158091722198,0.02612444007794,0.032602667509296,0.0498253408312944,0.0221138349223982,0.0247899500982356,0.0239611364404999,0.0227062214300598,0.0252336454495712,0.0188675042722778,0.0169895824073259,0.0161159658529741,0.0089860287535424,0.0107103397119973,0.00970189592282567,0.0251898059897357,0.0283226347127656,0.00795450725108676,0.0128576021684235,0.0116278721664597,0.0799770057792649,0.00846233232331816,0.00904440643236203,0.0125074318122749,0.0100046433031322,0.00698668519109751,0.0110690396044718,0.00839977141121367,0.0138178484194943,0.00947962088121203,0.00954802877690238,0.00921996557042759,0.0102708775878087,0.00868952638563411
"1999-07-01",0.0456154135375828,0.088907982811176,0.0308530749486203,0.0225747902617089,0.0273704926568568,0.0311884101981447,0.113880700739266,0.0768836100936831,0.0225956531713381,0.0289981217564989,0.0357635135583902,0.126131568416397,0.0236898256403282,0.0258507988223245,0.0232045483495581,0.0229170703179537,0.025865753875766,0.0274711241748245,0.0308422350483086,0.0463330083277877,0.0256125424842678,0.0265952894424536,0.0219459626039612,0.0245215082121159,0.0243870005506874,0.0184340910263149,0.0098128632738149,0.00400480802049694,0.00421021403718656,0.00558443013932258,0.00671895011799782,-0.0041803667569739,0.0218355396939808,0.00312774032196779,0.00502246817538492,0.00597067904503493,0.0492447854574435,0.0035868127289874,0.00379552793063795,0.00302879901794923,0.00215123546687039,0.00489718422154713,0.00354284029950066,0.00373887656471327,0.0068855025325897,0.00303557130190248,0.00412161579279306,0.0034909201880029,0.00459977304659234,0.00449454840059698
"1999-10-01",0.0410389800697719,0.0867182776983921,0.0298739947223886,0.0231273602346767,0.0241431371753949,0.0314311620473386,0.107703854080562,0.0803753673482434,0.0235127643794458,0.0313675385297239,0.0346672839702058,0.129939792068942,0.024352728821264,0.0247868873896183,0.02402965345659,0.0254953457183592,0.0263391381708227,0.0269154917911892,0.0302021474272933,0.0502500232570129,0.0217683829027379,0.0296580929718017,0.0250126253140642,0.0219266156883152,0.0253633547658462,0.0279331024096008,0.00905687793795566,0.00929330900893339,0.00876638666216107,0.0107797396141195,0.0124974314171124,0.00790176577558464,0.0246188457967,0.00964390116648783,0.0132218832554486,0.00903994158246266,0.0743632470532627,0.0076816629866506,0.00827035289394031,0.0124322393168248,0.0114687554723089,0.0101252911052359,0.0100521956774181,0.00847289447021726,0.018856375217788,0.00769964865446064,0.0126188839586521,0.00721163088862269,0.00895809192750273,0.0101409326244278
"2000-01-01",0.0459007740539568,0.0806498028320357,0.0325677167839594,0.0255072234230443,0.0256776167386298,0.0398221348896435,0.105110631781291,0.0740866138021644,0.0235928925514146,0.0302058721226415,0.0335868721689924,0.110713147545105,0.0254488948832512,0.0260033467245835,0.0265721282401052,0.0280482135904535,0.0250710391720749,0.0294190487862361,0.0364331615932823,0.0448102527886541,0.0239812747637134,0.0305436018666737,0.0252437296512303,0.0241732007298117,0.0268308085170511,0.0264882484900544,0.0301331738976903,0.0131294820522264,0.0096724528047914,0.0125924466128984,0.0211676603504937,0.0403233006336734,0.0394660171104156,0.0106618259153802,0.0174188672768888,0.00962756644307401,0.0672983387408737,0.00948613932041376,0.0116499329496524,0.013556941858806,0.0116385975146078,0.0106555023687211,0.011044863506811,0.0163780020284854,0.0115806919318603,0.0106876282419884,0.0115205908880904,0.00855026700132154,0.0123032232112156,0.0112522477499877
