"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent"
"1995-07-01",0.0331904319090294,0.0388054082669322,0.130707220965574,0.0338988534604305,0.0370598810408405,0.130428898700383,0.0436321333637685,0.0396107038464762,0.13763786248387,0.0312908564711416,0.0325716766455206,0.0753706384768629,0.0340554305838638,0.0355621615900307,0.0509235070869583,0.0371293831312981,0.034455627393822,0.0436693245831978,0.00911051728612121,0.0086754129187944,0.022303547583666,0.0089742965548917,0.0121455828211189,0.0646014478615407,0.0141982386114577,0.0141571357634205,0.0488139818544308,0.00910651100824409,0.0102163795497363,0.0101022277763034,0.0081001845102393,0.0100536640846247,0.00138289696230605,0.0109265801214127,0.012684865349208,0.0112300440659666
"1995-10-01",0.033054636922623,0.0386606121000529,0.127243748971876,0.0360557814912964,0.0345659466739665,0.135037264929,0.0431615633291096,0.0358171344780496,0.1551142345387,0.0320451541295739,0.0309778792462724,0.0708690619985361,0.0336584995360356,0.0358250305097496,0.0488897647673779,0.0375067455802936,0.0333609429134611,0.0381559978840266,0.0103937317474476,0.00915884318611128,0.0151012637220033,0.00923726088535221,0.0107528703620418,0.05850538463752,0.00369954868113689,0.0096018027285141,0.0558119603223036,0.00776693521278628,0.00630788865168529,0.0235427967271794,0.00668818825480191,0.00560175154656121,-0.000999687307910443,0.00914829627389439,0.0097939557831258,0.0121103606603183
"1996-01-01",0.0328250370856561,0.0364799281228679,0.133192096421422,0.0344010603229896,0.036926635011975,0.120237577150995,0.0440646346054637,0.0359223884994329,0.1432770564216,0.0346691364498988,0.0317177776493724,0.0746908988250723,0.0339966304945296,0.0381669599699575,0.0552520137468309,0.0359438947795011,0.0366009496382711,0.0416353248041642,0.0061016990395427,0.0038317205198966,-0.0082760713606063,0.00627430547792491,0.00684839483702523,0.0571577948764758,0.00488061444951288,0.00643121329654766,0.0116277886836187,0.00775477162139117,0.00657425811508038,0.0112892975340925,0.00859874276263669,0.0050464394834161,0.00523070274400036,0.00956145600890088,0.0092233103153757,0.00609303765973072
"1996-04-01",0.0361003335198753,0.039443415180449,0.125427399081069,0.040402011717857,0.0369363826002394,0.130758440141298,0.046119797483463,0.03551480212925,0.134910963442187,0.0329014297436966,0.0290238052262768,0.0788493035942242,0.0328621278562856,0.0359553213288206,0.0538504301351212,0.0332531131007146,0.0372029168871233,0.0404880068320499,0.022999207925903,0.0258360998258862,0.0593579858418708,0.0228840577192435,0.027389515896902,0.103418076290033,0.0229304787208515,0.026876747263772,0.0808236458274386,0.0216002730474741,0.0177018807318943,0.0391589957929462,0.0207723493689949,0.0267602107091391,0.0290607250932764,0.019123209456611,0.0259430193422352,0.0213746994923959
"1996-07-01",0.03214880425771,0.037992458264718,0.1163112200293,0.037891427873916,0.0360912559951059,0.133586204974845,0.0454144808252477,0.0358245569826163,0.14821471217726,0.0330372282116569,0.0319638453488544,0.0881341493796102,0.0328640551078561,0.0340227086351994,0.0464520151049732,0.0335473473369739,0.0334115396991711,0.0430919897949852,0.00181209107041605,0.00538849942030948,-0.0104597031550652,0.00223664197637705,0.00389612569827339,0.0589916020410148,-0.00230329239653095,0.0084780092475346,0.0304226794750862,0.00258141956395197,0.00490859474617883,0.00462974203130562,0.00399198466086798,0.00424682598084677,-0.00068992398186015,0.00476405634444012,0.00448106769123121,0.00529159035201675
"1996-10-01",0.0321988778810861,0.0414136895182298,0.12225284997233,0.0344011640798728,0.0388706008117648,0.126374697833359,0.0428553466320511,0.0344017310858308,0.153464814378546,0.0306655387260063,0.0314170190025266,0.0847109809996555,0.0324880668169046,0.0359698414778601,0.048923848284491,0.0346587125874012,0.0346100904588162,0.0403221294532681,0.00807888011828227,0.0110894383595052,0.011800827818157,0.00822007248063352,0.0102741177059465,0.0857329869059837,0.0125172500284094,0.0098888008921116,0.0224965211966306,0.00928676905226461,0.00907119783148182,0.0242865792928054,0.0103385996177494,0.0084046565510053,0.00554093895402227,0.0118363591858201,0.0114482790019517,0.00815914363679819
"1997-01-01",0.0327805527040803,0.0401923787043588,0.131396599278952,0.038313601254699,0.0403163216446849,0.123545702132942,0.0426424048442272,0.0357806038591959,0.136653275140225,0.031944230634948,0.0328666670259704,0.0826863783226245,0.0344458092727408,0.0345305949845475,0.0515037112370802,0.034238429307905,0.036667558747435,0.0394951809033838,0.00924395968675657,0.011852297517551,0.011549724023161,0.00700533407201473,0.0114590557356023,0.0478436059186092,0.00924983293519444,0.0129748422760508,0.0406684372268575,0.00786517031412015,0.0110345639814266,0.0191788538819059,0.00905346991422769,0.0117027313387387,0.0158765661314951,0.00814400521089862,0.0125454944996873,0.010131729608701
"1997-04-01",0.0325843129034928,0.0371856393797782,0.138855848860647,0.040156777120174,0.038003945346685,0.117342931002801,0.0514911159028378,0.0376355395331427,0.139589983160753,0.0324039357715605,0.0321457015728112,0.0752656506219534,0.0312328921418149,0.0324129393303033,0.0537056419583811,0.0381178826631437,0.0322910357321646,0.0395782269975561,0.00748671096193615,0.00586664199941076,-0.0238615829970276,0.00316622137176336,0.0081004063843512,0.0304940885324549,0.00219390329507716,0.00821060975287819,0.0800752649909339,0.00912182895135773,0.00256605062358885,0.0142414439035214,0.00753994735557145,0.00700821114045303,0.0160007383032604,0.00797946739919857,0.00981360491317359,0.0101541738477876
"1997-07-01",0.0321098319798876,0.0380112914884876,0.125539600318399,0.0392503977406948,0.0362590624437195,0.123465172780534,0.0420926045499441,0.0380689141144796,0.144223717725806,0.0306586932752801,0.0311300148581437,0.0831332132587821,0.0357366677056445,0.0353841888290762,0.0521114750717366,0.0345517483931238,0.0336769935493296,0.0445964119169303,0.00862401051174229,0.00879168355099585,0.015791576501824,0.0071337464201135,0.00976622645833158,0.0383956101437624,0.00971788016111832,0.0146854522190776,0.0709402812137945,0.00862611736931605,0.00844368610646873,0.0254805082427101,0.00962391402692988,0.0108627220915962,0.0137022444142123,0.0099417137623622,0.0112912397578078,0.0177686655107937
"1997-10-01",0.0320633758211426,0.0403474034244706,0.117442864270412,0.0400933427911964,0.0354385205644918,0.122535342147753,0.0409042755853255,0.0356526353133876,0.13987736250871,0.0316871756016222,0.0361875384611219,0.0790308855026241,0.0359526427255286,0.0381183804058272,0.0642719011536104,0.0368568109863185,0.0341864856852512,0.0393530570512061,0.0128073191453118,0.0180716610033365,0.0215297475940429,0.0183883989779366,0.0196270336397354,0.0346141190488685,0.0154804016590807,0.0187181924158138,0.138930109092912,0.0134684017847084,0.0142864930647498,0.0342659606562593,0.0148758096033617,0.013504853542262,0.0131442223466857,0.0187645522548803,0.0191225156070301,0.0198819728439612
"1998-01-01",0.0339552472559919,0.039995699149154,0.124730438033047,0.0334234299569804,0.0370063909505638,0.114531587960675,0.0471473622651881,0.0354826079258899,0.143665397963294,0.0325210435950614,0.0341344195717103,0.0816685696153423,0.0342350935664614,0.0365116386155152,0.061587266079924,0.0324587061870512,0.034441582611057,0.0425035186970934,0.00625487300532163,0.0116277165950843,-0.0129932349225855,0.0075155055252157,0.010046846018733,0.0364262274294452,0.0065279611550535,0.0103205221927712,0.0400053837010509,0.0088017650161693,0.00449783564881195,-0.00209084314688563,0.00605448858640731,0.00935560989886321,-0.00592783239676773,0.00668082328019148,0.0077376158646173,0.0100214277299206
"1998-04-01",0.0339428135280591,0.0370531957628203,0.124424358645393,0.0320002685011941,0.0376720375043346,0.11775861655393,0.0454673927470253,0.0334148081358436,0.14887086535959,0.031359503566261,0.0335963209686965,0.0790912330394257,0.0371632917121749,0.0362174333075804,0.0658152289737719,0.0340198984810159,0.0333498055960862,0.0387829276167966,-0.00710146907004102,-0.00484630803852783,-0.0295929573992937,-0.00525130662665647,-0.00698970593486214,0.0119752991538068,-0.0114595161778889,0.00106066705972889,-0.0163461072983511,-0.00478657392806896,-0.00763972465185719,-0.00301169794933444,-0.00871779059796532,-0.00401376534090292,-0.03250446607049,-0.00517210862842858,-0.00228662090437253,-0.00618659929155536
"1998-07-01",0.0306055170207201,0.0418441137439088,0.126293124980653,0.0355602165423776,0.037589249214767,0.115745093844,0.0412344625356667,0.034838952583372,0.153323177414788,0.0307815949775208,0.0333682460812734,0.0751387547198419,0.0307395932378956,0.0388974657186794,0.0689920776054132,0.0302480710343655,0.0363321361564449,0.0384681525883124,-0.00167018499151189,-0.00391094766089154,-0.0382771696150287,0.000213549871509856,-0.00597962376288923,0.0113146240335364,-0.00550564530967051,0.000858525714886458,0.00245293036671185,-0.00149624139095973,-0.00687618890645978,-0.000133720341216962,-0.00239705997099158,-0.00552260051943846,-0.0234982003749113,-0.000347046863508376,-0.0018292351761156,-0.0006756386436611
"1998-10-01",0.0318065791630891,0.0459108218983541,0.133158831184563,0.0342440133337008,0.0405583178579473,0.115014323531273,0.0411072332311082,0.0383050448955217,0.138379467065397,0.0350977561442471,0.0340443896069646,0.0677347744457958,0.0355315445553761,0.040014232851961,0.0617607984086486,0.0320607488384554,0.0326214455989819,0.0426496773886162,-0.00512851672254026,-0.00635018853262173,-0.0512779181609576,-0.00276912000949205,-0.00221816150715678,-0.00748345362708246,-0.00763640136885559,-0.00178728763139857,-0.0163313199083334,-0.00130382329002619,-0.00505384156343004,-0.00665560611575825,-0.00686093741105239,-0.00188004032594379,-0.0160832805933759,-0.00216218637548213,-0.00551517056467371,-0.00361340895934843
"1999-01-01",0.0339058129421183,0.0404438791705073,0.121702223875759,0.0384615609573481,0.0344384696777623,0.105782945671635,0.0438258534021915,0.0405707212930981,0.146483758967552,0.0336277994351277,0.0352823629070831,0.0808213382449538,0.0358306798680834,0.0369684033638389,0.0615543097407212,0.0313980150182901,0.0339486147546708,0.0449532507092587,0.0136865807452768,0.0123717207751717,0.0334884152818577,0.0181991496657566,0.0144132442216325,0.0208117853730636,0.0115904475550503,0.023151228402302,0.0730772798638273,0.0112691237096093,0.00767784146463574,0.0242880169224283,0.0121110211666491,0.0134608779430861,0.00548790119343384,0.0126441760057691,0.0131654486130993,0.0162838698069272
"1999-04-01",0.0342377890489284,0.0436144822219205,0.115841678984914,0.0321718341501175,0.0342872796994838,0.107169848716051,0.0411535193995636,0.0368382266655614,0.155595630655813,0.0321131087817879,0.0313665037911016,0.0945516144807558,0.0339538131309853,0.0347784907457629,0.0632368946778776,0.0330539529961509,0.031474805441157,0.0445605264120681,0.0120656818106722,0.0191556314612905,0.0296669824286139,0.0125485749052248,0.0121385950097361,0.0234137423791636,0.0113632234818726,0.0160117530282307,0.0944439802600832,0.0121659110243438,0.0113848641546819,0.0351706228250975,0.0126237928118429,0.0135083183229835,0.0197921454067281,0.0123876769332074,0.0144491677096781,0.012510258734578
"1999-07-01",0.0349516804082965,0.0442621597617544,0.133364618738595,0.0350787727712415,0.0318316541722405,0.105415342240092,0.0429400369680707,0.0372641128298849,0.141394114353862,0.0363172017182051,0.0341475273617831,0.083887887452358,0.0316679885042701,0.0344550098289685,0.0639503812128553,0.0358952913959265,0.0319701312491751,0.0412060890324207,0.00412385269513623,0.0076198274745197,-0.00331600186855592,0.00578762040952406,0.00535983697665057,0.0105806796814521,0.00453348264194796,0.00633791412349166,0.0649273995286765,0.00677756633417029,0.00440088274941729,0.021581462534675,0.0059007828167223,0.00533507141071485,0.0106650525280968,0.00741091401323213,0.00540482249329543,0.00772424350148822
"1999-10-01",0.0333179902147234,0.0416425694625558,0.123233899507253,0.0366656221413801,0.0341299042712665,0.104217697831136,0.0439288432358995,0.0362934602811405,0.147921612439757,0.0330112154931027,0.0327612930899256,0.0905313962410003,0.0336567122365522,0.0355125127787276,0.0640108232297576,0.0332211615776583,0.0330467810510107,0.0428965049171533,0.0116886079990285,0.0157070708908819,0.0203541982190144,0.0112288370251944,0.0136724108079572,0.00961507767049368,0.0104949158300402,0.0180121732552871,0.0856279288512617,0.0116729345320865,0.0134120833419957,0.035229322077502,0.0120091710522019,0.0165918393521842,0.026704354427975,0.0118288538530218,0.0138676081363797,0.0133879995513732
"2000-01-01",0.0339306999370849,0.0427523499316625,0.119977477813411,0.038268346607603,0.036146042866206,0.101013764619595,0.0492461669163847,0.0396519440177369,0.132624337082632,0.0355668711540069,0.0354911362310675,0.0889471559437702,0.0344201105567372,0.0391688691151304,0.057594826161453,0.0336564700461762,0.0366725280473762,0.0448709029519675,0.0146016633160698,0.0186884328184431,0.0535325927017328,0.0144540383580939,0.0166242681957825,0.0347284673833817,0.0184242185877367,0.0206645446305851,0.076629472124349,0.0147370226986817,0.0138210217892035,0.0463330881666761,0.0162490140687243,0.0154644132567373,0.0208723564935115,0.0123156585389025,0.018625496276742,0.0215182394950681
"2000-04-01",0.0327950467300969,0.0419604549978564,0.133694222243278,0.0380052365037642,0.0385279936952958,0.0963980228385297,0.0450599520809651,0.0379975790809469,0.132860457310556,0.0364844099433963,0.0354040361594793,0.0834681173802814,0.0366841943203336,0.0372885346100053,0.0585398738089608,0.0339410197253936,0.0356706940924248,0.0452201544784362,0.0106897270283501,0.011609958219585,0.00276899818279885,0.0128675877028126,0.0124626580089282,0.0195016024895262,0.00785348347998198,0.0108378917874426,0.0578639703567925,0.0102444591078162,0.0119208449118701,0.0271058114182292,0.0104354011409331,0.0115103464210389,0.0175769185454872,0.0109832043432477,0.0147311158686746,0.00951627593971557
"2000-07-01",0.0357335174586275,0.0413904755175791,0.129114341550403,0.0371758610211678,0.0399631831613946,0.0941745043339158,0.0437784382082492,0.0382063203402297,0.146501142112579,0.0333155870702211,0.0354487855365614,0.0926115430144357,0.0297682601313555,0.031289471493251,0.0601959017225786,0.0307304920298014,0.0365476640032085,0.0440545112944403,0.00413416481262388,-0.000254609074271502,0.0271756054047545,-0.0014529482812596,0.00708287328725471,0.0146233453600672,0.00791497590883642,0.00473753978737078,-0.0183974694915028,0.00558217054674788,0.00431554198498755,0.0180864899148304,0.00352322287604099,0.0021407276303545,0.0111771949980945,0.0037897620809998,0.00371090641946796,-0.00230263280745934
"2000-10-01",0.031733595480852,0.0426247105573908,0.139075455589867,0.0369515875942303,0.0365953989954162,0.0931253400591239,0.044127740848161,0.0378314345975961,0.160349745257981,0.0311188824102268,0.0334958698614091,0.0838534433806833,0.0341318441890861,0.0351447673515613,0.0557510182020532,0.0304694180383555,0.0327837782753993,0.0408359693106074,0.00135942604486357,0.00156006515568794,-0.00459980170689308,2.8662025867497e-05,0.00018154048170678,0.0074540060956922,-0.00186034667817959,0.00614747305220306,0.0157955003887767,0.00376172769608298,0.00347171010348734,0.00364648449699905,0.00174925619465838,-0.0021878352787331,-0.00351380654381092,0.00251887097967778,0.00469215529723946,0.00127757153623598
"2001-01-01",0.0329243678608604,0.0417627517074015,0.139557860225751,0.0377605449788316,0.0355106124254846,0.0944816096902683,0.0465972128835291,0.0380260445501627,0.153471878411575,0.0342394714680093,0.0325565738759606,0.0698656043616925,0.0334793490840796,0.041531365446862,0.0544573027639735,0.0321323129141139,0.0376367322063448,0.0440084051450997,-0.00716178072795516,-0.0135870658370517,-0.0534861993219034,-0.0114267183726283,-0.00904679941207547,0.00167086003525379,-0.0123998196107439,-0.00999099372586221,-0.0549204984989653,-0.0120776825816096,-0.0094920317961859,-0.00935479187759372,-0.00773958275219265,-0.0121339201148565,-0.0321047001087306,-0.00838180295616339,-0.0108904583068312,-0.0115398968512211
"2001-04-01",0.0355784495071144,0.044448225974399,0.138598721578086,0.0368879035534527,0.0365623313761448,0.103789983582744,0.0498313117835005,0.037546706411508,0.143060500384138,0.0344920735947142,0.035747735393845,0.0726357917677152,0.0342693130274472,0.0371020721165858,0.0512273985701206,0.0331970391162316,0.0340733177033887,0.0409511245588643,-0.0109832468015798,-0.0129213318497871,-0.0549331151054321,-0.0126295593758407,-0.00534407156413203,-0.0216233756407996,-0.0184312635625847,-0.00395526281444057,-0.0482142567958687,-0.00798121171037791,-0.00848883405513241,-0.0256383798789431,-0.00955050179120703,-0.00966457051525476,-0.034093311009562,-0.00699976690822904,-0.00767845924743948,-0.014457612839602
"2001-07-01",0.0345911726695766,0.0443733586612415,0.145197207520347,0.0379439770893056,0.0354575066142729,0.0856671064592735,0.0536789957810043,0.0369763679477097,0.131751120822748,0.0340149509960612,0.0395276986115161,0.0704483268541999,0.0381280337830335,0.0417090418422062,0.0573131569110966,0.0376577764390869,0.036128197567021,0.0394360034303001,-0.0185209244999115,-0.024480452557725,-0.0864853359584562,-0.0206776229698306,-0.0154503222860286,-0.00866991697985003,-0.0222110338372583,-0.0155309613224615,-0.0875746393885686,-0.0175524301324785,-0.0281563997525595,-0.0346664225966384,-0.0226426165894604,-0.0174237874409068,-0.0394813073804606,-0.0125033214986334,-0.0119657825380471,-0.0211288507739623
"2001-10-01",0.0345188508355027,0.0458309750839114,0.139352329928951,0.0358635225601782,0.0390737968938671,0.094307837702503,0.0580007497165619,0.0386773134753829,0.122304892630145,0.0391328805753956,0.0348102694030022,0.0687706843652663,0.03719927515093,0.0395911111613281,0.0562388699443611,0.0370872185958839,0.0367218192689017,0.0425176027079276,-0.0168235483545147,-0.0230643617914047,-0.0867979303197831,-0.0220324384038503,-0.0151636080022684,-0.0328304227744322,-0.0349967187305267,-0.0164454916161259,-0.0685549631561254,-0.020775930606453,-0.0169841678879562,-0.0392244654385806,-0.0186567537563314,-0.0208750008178733,-0.0262892542718842,-0.0185086250533639,-0.0178228469141655,-0.0252190493715778
"2002-01-01",0.0346069842432492,0.0408636113916551,0.140752157442816,0.0369035319308061,0.0335945126286844,0.0920659091033607,0.0535231859196281,0.0383327798512555,0.140620042339484,0.0349320341041243,0.0346039603290243,0.0671533612726974,0.0349743688535149,0.0402599016530561,0.0579839075482735,0.039121386574885,0.0394165610105658,0.0402918038029201,-3.92747734873526e-05,-0.00784177240391183,-0.0107506962837744,-0.00967562760012891,-0.000382090349270494,-0.000475697832522039,-0.00179103342735757,0.00286087783095168,-0.0175723467820213,-0.000359056528382142,-0.00121659306040745,-0.00769808554413571,-0.0045046905438061,-0.00674436639861005,-0.00743687993798852,-0.0028034858927681,-0.000578614669706052,-0.00428917576001295
"2002-04-01",0.0349828353454716,0.0413996699747185,0.134815786157008,0.0384631483348385,0.0367457751488069,0.0946567216241731,0.0473446687295678,0.0431606419249124,0.140140370052496,0.0329043521108301,0.0384148288546414,0.067536909557412,0.033685512232252,0.0410010759139035,0.0550042817521398,0.0404539715735038,0.0370916261865893,0.0421978245267344,-0.00237315921007185,-0.0113860541019349,-0.00474185248745208,-0.00106962514896155,-0.00399213437178055,-0.00192173653559447,0.00133399311348816,0.00342647884687091,-0.00880300004916423,0.00196515520866986,0.0034744672637317,-0.00198448122069132,-2.33136033031003e-05,-0.0105502019537533,-0.00896312589640192,-0.00948350419607813,-0.000645318679349228,-0.00319958200867554
"2002-07-01",0.0345365725722489,0.0441401332688029,0.134051086075273,0.0405908022056405,0.0424963903816553,0.0892350663905449,0.0469803836453156,0.040865140358931,0.141845530606053,0.0354860525194886,0.0364049608866304,0.0684310505145301,0.0352574819131748,0.0374395266519659,0.0545536066081306,0.0391561151211333,0.0390553485638012,0.0394747517166798,0.000755917322341585,-0.000164057237841359,-0.0245448371056874,-0.00131272375396836,-0.00392576811562651,-0.0011547499461748,-0.00660010122797844,-0.000449548868637584,0.0467556927504847,0.000352193965650403,0.00204917863907107,-0.0192921922044594,-0.000533286953395818,-0.000945382444799632,-0.00718474492127032,0.000937155886034094,0.00493024591111367,0.00166519998611888
"2002-10-01",0.0357874022585272,0.0468230567807767,0.148066566292693,0.0358397970118028,0.0408531607939412,0.0951477930620266,0.0484375117292882,0.0422845801609186,0.127705721672343,0.0352351433068041,0.0344904009637727,0.0607778042683224,0.0375136983049057,0.0392028776443157,0.0536057210162499,0.0409317033872373,0.0389261030663274,0.0383709582797476,-0.00397714483835232,-0.00492031611629684,-0.0454667354803625,-0.00149188442689725,0.0030940336035205,-0.00514495747955918,-0.0123793003026753,0.00260645208671045,0.00533510093808377,-0.00185355171093445,-0.00245423330534284,-0.0119813004703615,-0.00188942586526439,-0.00538915259185545,-0.0088449458712884,-0.000963802507453795,0.000636904776020629,0.000331423602652684
"2003-01-01",0.0335302142103623,0.0410674878431913,0.152429180746574,0.0367942295891876,0.0399597199142343,0.0880240012305509,0.0446888549287333,0.0387779567840103,0.125102510395682,0.0363320358570579,0.0362032823361546,0.0754224458231459,0.0359944673433522,0.0395532205667956,0.0535912405789033,0.0446352534185432,0.037862043508963,0.0400318549245584,-0.00261244617432213,-0.00522833066696547,0.00398442662337032,-0.0103019074208321,-0.0104243376190473,0.0137623202522247,-0.00166431254938784,-0.00258644627371044,-0.0248843090671137,-0.00210512148512785,-0.00745831874346635,-0.0130848505682189,-0.00885116255203185,-0.00594966524456508,-0.0208611576087603,-0.00989667418586925,-0.00583769460798272,-0.0105808563642013
