"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"1996-04-01",0.0233513631436436,0.0394854327434129,0.0306846519379973,0.0232179015225889,0.0307200957624194,0.0214564453266693,0.029479211103602,0.0425781693336405,0.0291155322810989,0.0231792197480937,0.0276069136615388,0.0720514158818909,0.0256572659266204,0.0328105019814631,0.0228437880409473,0.0294789312177595,0.0295014634483492,0.0770830583537389,0.0336118520289686,0.0211128053474049,0.049405911790427,0.0372568362782071,0.0421080070319297,0.0214680102984679,0.0286824204743373,0.0229445339184868,0.0375004980661831,0.0464788204442883,0.0296361311299097,0.0194928117759149,0.00211828483208853,-0.00358431678941646,0.00406945893468688,0.00120355708991345,0.00459668725977551,0.00179061138364834,0.00307378707475422,0.00556966431382437,0.00396736567928157,0.00123434254792855,-0.000660234488460649,0.00300495476600863,0.00200661018996933,-0.000698649982170045,0.00311286822946037,0.00282441021032416,0.00629827258553599,-0.00292835625858915,0.00120114791985505,0.00241579516186803,-0.00395810548230155,0.00213376957197911,0.009703676576151,0.00060894321596806,0.00589195229467323,0.00321438732067162,-0.00274660675087517,0.00529743855716218,0.00379878254653225,0.00299667207132606
"1996-07-01",0.0234170603420584,0.0424601035171111,0.029982340695521,0.0225486831207633,0.029642028586271,0.0254768382448877,0.0350305128202619,0.0311387922990888,0.0256121566523412,0.0316120305543244,0.031897156354197,0.0488419219791442,0.026944618810946,0.0439926021164551,0.0281269897052487,0.0270518100446764,0.0299981964764858,0.0474238218619639,0.0261816654912878,0.0314901256319702,0.0411902369245916,0.038143111592512,0.0361698524194154,0.0417981136660846,0.029633158599196,0.0259387102742655,0.0327352747072889,0.0499901960093467,0.0407536865195207,0.0247782039827746,-0.00405388413687704,-0.00438844189092292,-0.00640854005679855,-0.0053843080672644,-0.00431017181588727,-0.00567125800792734,-0.00384558864563212,-0.00137530690453765,-0.00417708619499224,-0.00576374592804664,-0.00297359496518858,-0.00568895434465983,-0.00192555344279177,-0.0139570494982106,-0.00463440601610185,-0.00400694653824879,-0.00665935680905082,-0.00519608499016747,-0.00134580905036544,-0.00918720719557013,-0.00957161038848949,-0.00369858257210603,-0.00194105427326256,-0.00559259454553859,-0.00579160333473023,-0.00218760618154851,-0.00234797553873763,-0.00750671537283625,-0.0111746917164862,-0.00582967124127438
"1996-10-01",0.0245243941993162,0.0437816687288471,0.0377726896606407,0.0228559365457303,0.0273598058104075,0.0258108580884058,0.0311751182370073,0.0466207917518136,0.0319512214657426,0.0274078335559134,0.0290520573574101,0.0599488927713195,0.0274032531954325,0.0340577310865806,0.0249805355149846,0.029165941999828,0.0316699454949466,0.0619482565409897,0.0287037947743926,0.0261304288598207,0.0397513618163682,0.0446249599076813,0.0339869603907659,0.0253925077104922,0.0297630562041362,0.027860655272046,0.0324499269624119,0.03638280089902,0.0315251131774636,0.0259415020200855,0.00349183992376876,0.000164864616491545,0.00168195370161614,0.00211807013973507,0.00385663447736976,0.00263689007681288,0.00186030505018224,0.00399937227283489,0.0045185475644735,0.00299957296955274,0.00104208593824595,0.0077901265127857,0.00387535758012474,0.00225536882528645,0.00208010498831489,0.00479349751675699,0.00263921089247322,0.00109586575935384,0.00234801885002691,0.00246921616812783,0.00141216866857921,0.000722377824556702,0.00502968381261385,0.00219072269110313,0.00284752643973295,0.0020806031660501,3.12533581492029e-05,0.00552341689399992,0.00125109724076671,0.00158443467134697
"1997-01-01",0.0221971449826803,0.0440151610093115,0.0319618960457106,0.0230621235469321,0.0270658007989139,0.0253003613052482,0.0305944800076886,0.0384103709238631,0.0301942635221036,0.0274683757341696,0.0291257315849292,0.0731110129312384,0.0273758891662126,0.0344656032597045,0.0242478147137547,0.0298216323179723,0.0323338404595125,0.063727233972056,0.0312273411831919,0.0274819597509967,0.0452045033422143,0.035068281217253,0.0317315991731074,0.0291846230427653,0.0287427523752065,0.0263604799813128,0.0332788283582634,0.0423599504647386,0.0319450882324301,0.0229358565965187,-0.000879362134111485,-0.00214691963672012,0.00133968918073749,-0.000473636474966269,0.000885309912125115,0.00103104293897096,0.000424352489085994,0.000382817891483829,0.00170702939566933,-0.00502147107747837,-0.00297475476885546,-0.00368300210603211,-0.00104434431075069,-0.000888742124384638,-0.000621936894967811,0.0011083118714323,0.000215452480980126,0.00324198454655157,-0.00103379174564831,-0.00122724971266919,-0.00812930693361161,0.00031533871674104,-0.00072075211975871,-0.00424352511513121,-0.0008083454208722,-0.00123798008161864,-0.00317567778227518,0.00204948026363622,-0.00268186251947617,-0.000640357549191817
"1997-04-01",0.0232426679248593,0.0472294904090159,0.0335877218253041,0.022986400085328,0.0275633677767997,0.0254799165417143,0.0308485484944024,0.0408946350318202,0.0310192077633205,0.0295748364319353,0.0290456462649633,0.0566538317445669,0.0252515681300651,0.0344772633530056,0.0246204861483577,0.0311097490574453,0.0318046435086075,0.0608712958007392,0.0304888852089785,0.0314353311024604,0.0469508895192033,0.0365441427294621,0.0357096181589596,0.0268115627892412,0.0262218928689414,0.0262754740740592,0.0328966327759562,0.0407873021347042,0.0360278746260553,0.0235891177197279,0.00208834406672249,0.00035132314645588,0.00437360089478763,0.00145028408790613,0.00238337356621479,0.00190411432638353,0.00277385676117065,0.00658959173184924,0.00457943750489576,0.00117739853392157,0.00170927858904579,0.00220369593243143,0.00150995445365162,0.00236285634984226,0.00144852108357088,0.00452371645507278,0.00307729873212824,0.00474855759921925,0.00261104671049725,0.000467752250982235,-0.00126229969750172,0.00225161604593,0.00515100299450762,0.000893546956213435,0.00212577061933412,0.00180114885148358,0.000136030190089557,0.00134518466095809,-7.8540633812564e-05,0.00127497592270975
"1997-07-01",0.0237149749368702,0.0446435926834862,0.0380606992945689,0.0249271264252904,0.0266065369487949,0.0275601087034468,0.032803500688929,0.0351528785371278,0.0298493829028565,0.0291507755847482,0.0307313930815348,0.0457026044304989,0.0255733717168127,0.0391583987758447,0.0282675204038207,0.0267130460330498,0.0320723331463149,0.0416193830387957,0.0281984232379613,0.0326348875410362,0.0483538871078299,0.0402510439404403,0.0353945025735155,0.0312708333390565,0.0284290974636123,0.0247281833746698,0.0296062332295369,0.052614629084007,0.0412761665689759,0.0249344852065675,0.00250354707664061,0.0050299704963188,0.00363479598890938,0.00249126583529271,0.00310085793435448,0.00401395704162668,0.00390911917992938,0.00505007332937934,0.0048289469235272,0.000629141937172442,0.00163647602920376,0.00690354071092366,0.00283607900944183,0.00370195246867679,0.0026767213695044,0.00419646501548831,0.00356766295755273,0.00418343297958776,0.00309815426092234,0.000472816492391774,-0.00113932059434119,0.00739477259920336,0.00723670117652881,0.000573262737409974,0.00441958554506057,0.00150752399298358,0.00187681845958878,0.00677477907464775,0.00339778856877579,0.00233348058312858
"1997-10-01",0.0233748530695792,0.0413619049966211,0.0435224510186445,0.0237454860670108,0.0333783716651404,0.0264204246425583,0.030269843236391,0.040267401921956,0.0401432336963367,0.0294204297351579,0.0298592580146155,0.0482552559796075,0.0352834012792741,0.0304910396632548,0.0264168332399425,0.0308569304483421,0.0300722698115676,0.0520931457628527,0.0293139997609415,0.0282846270658018,0.0415683132106927,0.034417731417681,0.041469751675034,0.0291531323304218,0.0278650246227543,0.0258995441604286,0.0330059705679852,0.039468536840569,0.0303294094975892,0.0239914246012482,0.0047275563949075,0.00569828919904094,0.00874892964214272,0.00401634780960011,0.00343478168618616,0.00588908577283046,0.0050386636532872,0.00735399439098706,0.00970464649819594,0.00561356610520256,0.00516373202965428,0.00737307081501816,0.00402969672761815,0.00471491819607621,0.00483693486935764,0.0064542305240533,0.0041289689413498,0.00709550151164363,0.0031083522715326,0.00473374453585558,0.00621348123510574,0.00455938771412543,0.0114359072458336,0.00592495967296864,0.00456969470292122,0.00208888782076144,0.00319417440976605,0.00737862303783186,0.00320295571016194,0.00360512509381991
"1998-01-01",0.0234889984596507,0.0480788697596269,0.0375575162078577,0.0243867648798159,0.0307775565445588,0.0270354253777793,0.0330400600642105,0.039616726855769,0.0321237759363663,0.0270246917890186,0.027926280870565,0.0551178157677745,0.0286100041373694,0.0345970636490825,0.0254864940417267,0.028224389106707,0.0334048050112377,0.0516274098959448,0.0307458065562595,0.0316231128498555,0.0420250260415656,0.0359331981120049,0.0332166369829694,0.0300920495210455,0.0264383152389249,0.0269903038571255,0.0319870825731563,0.044040168131092,0.0347399534807128,0.024043698300227,-0.000827041608364809,-0.005282738888687,-0.000112498748067852,-0.00126018551000077,-0.00452675554425129,-0.00143318788761546,0.000363648546479408,-0.00262618986795372,4.06071171364348e-05,-0.00169623587282681,-0.00253119279586696,-0.00306037159933913,-0.00409245052534386,-0.00379837643666183,-0.00074184926369484,-0.000417500082486764,-0.000649275239766062,-0.00460662368209701,-0.00286218813790248,-0.00316871276108958,-0.00731982000079692,-0.0013227807362703,-0.00058529602179137,-0.00293016242841681,-0.000882084337137355,-0.00218413656632258,-0.00182233206935943,0.000604176701076991,-0.00330380923941842,-0.000698434197316395
"1998-04-01",0.0246519061320094,0.049644722889685,0.0366547697149329,0.0238206820573101,0.0321756756303048,0.0260884492599547,0.0338951566297573,0.0341790387845866,0.0315454586896944,0.0271303528346204,0.0290091853230104,0.0491436704596822,0.0277759853748575,0.0307943702971249,0.0282582718600774,0.029493946448534,0.0348424348308609,0.0531905806075298,0.0310228581017449,0.0313390267878677,0.0419003034346573,0.040953237968515,0.0325981095935609,0.0266360914694555,0.028127701394461,0.0282387092149689,0.0324585017294507,0.0438235955673009,0.0362597149583636,0.0243474919551207,4.6555652674358e-05,-0.00575581468839928,0.00156010320908316,-2.03590696823857e-05,-0.00389194045651325,-2.76204515019133e-05,-0.00158069083300869,-0.00084436119144968,0.000786623830622262,-0.000251538231035674,-0.0009885356046245,-0.00106029918319787,-0.000984461981815381,-0.00221473911734652,0.00166858120046168,0.000691759927819579,0.000315061330055886,-0.00614689405407065,-0.00213320201875142,-0.00103756193513091,-0.0034922842613588,0.00260938197136714,0.00217308455476018,-0.00137612323058086,0.000423997587176785,-0.00120184229922621,-0.00218789996047742,0.00360688881809995,0.000497356694102009,-0.000310294312430161
"1998-07-01",0.0251233296193549,0.0485346951747141,0.0391975363433231,0.0247225586360621,0.0336440520893915,0.0274219931393394,0.030914874202934,0.0372727037709459,0.0305040068379268,0.0308386736064214,0.0291461304237411,0.0447585349662069,0.0302937599115053,0.0333451335368398,0.0240386236047249,0.0296724510150589,0.0292419322458779,0.0513245132183009,0.0294322795929591,0.0346671043742469,0.0486435073881956,0.039195733111037,0.0411777094247625,0.0298537745016013,0.0268322925747257,0.0239613832035776,0.0314657134451866,0.0366120357225771,0.0325068856510168,0.0256560786674449,-0.00107710397868404,-0.00413380333812301,0.00240766313781007,0.000882348671746078,-0.000817542691376054,-7.68592773427449e-05,-0.00161157289631765,0.00210831455682872,0.00234894407295958,0.00229846684577789,-0.000376706218579759,-0.000357625989684068,-0.00185387436958112,-0.000389579959597987,-0.00020102266260798,0.000633316832486458,-0.000187173494060465,-0.00187781383976839,-0.00310890498353765,0.000120416491403983,-0.00382395159767867,0.00309210532576852,0.0047350780409565,0.000724616618282566,-0.000642903239284816,-0.00081192577189973,-0.00191201348085308,0.000779640931540437,-0.00233541386988424,-0.000428232142829899
