"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent","T39_sent","T40_sent"
"1993-01-01",0.0172758918794688,0.0137683080701194,0.033757198491727,0.0218360397413094,0.0129085255236831,0.0196959192054793,0.0139760892350695,0.0219868800963248,0.0158889608589125,0.0221571681033067,0.0143334625350212,0.0183148197192298,0.0200480148094222,0.040092635359093,0.0727262081271551,0.0135863874816328,0.0728934771697431,0.0160996068058794,0.0172011038112867,0.0217714435946091,0.0145645398215015,0.0195378224932008,0.0196316650504203,0.0318649545448638,0.0173751124486609,0.0166903463049813,0.0216460998422835,0.0156086604165078,0.0142811875759521,0.0341456314978818,0.0131704843407576,0.0164307573910566,0.0167195035981557,0.0221271403474717,0.0403314640247059,0.0172652837290709,0.0157499954860329,0.0225227945864252,0.0224822500704721,0.107536165811125,0.00390853037085747,0.00366805744964281,0.0133973585081709,0.0057379709499071,0.00183341293750737,0.00557724354357234,0.00245023703724477,-0.0019057560038317,0.000478297342306565,0.00315060928298615,0.003132443198287,0.00134355504156722,0.00214803967029357,-0.0045497782512445,0.0211817468266307,0.00220432174894758,0.0364177719065184,0.0028655057694868,0.00147381598470688,0.00587317459450304,0.00217876776320274,-0.00135165648219973,-0.00111884240722361,-0.0128600153094858,0.00293553570076219,0.00281852330204517,0.00465196369226337,0.00161840869018532,0.00314219467414292,0.0106740638738797,0.0018234176206723,-0.0015758515736789,0.00108497337633907,0.000428483524108209,0.000300091911439232,0.00149102505718394,0.00226040977854482,0.00192271040847648,0.0101304572386767,0.0046587386328839
"1993-04-01",0.0162090491399631,0.0137373999604154,0.0353426253983306,0.0235990678905361,0.0145275017163822,0.0195558456819175,0.0146712536709718,0.0206614286355156,0.0139671187486914,0.0196281325247162,0.0161313539138072,0.0182441210315637,0.0176361509853222,0.036568540251788,0.08014379925707,0.0139295571128588,0.0728855644172562,0.0162339872412729,0.02374565740616,0.0218659262599184,0.014065087367727,0.015980009034777,0.0197175464433269,0.0316973352149275,0.0164129333386199,0.0161490249795924,0.0223131830749826,0.0142378138249333,0.0156643999324555,0.0360233923913557,0.0144253141309121,0.0146999658457054,0.0195349265092841,0.0256299952825332,0.0396652381639944,0.0192817645490033,0.0162771607747288,0.0171780954263199,0.0168999437907124,0.104862788679651,0.00608228126715417,0.00137477821440191,0.0192206856736669,0.00259044861901509,0.00106745671696362,-0.00037047572953874,0.00104892782889949,0.000430158546405173,0.00125886844140586,0.00163116735861863,0.00149355555901577,-9.11628914112267e-05,-0.00265146161207794,-0.0100134878593789,0.0190366147168355,0.00260195697279336,0.0368779650478687,0.00125355095155866,-0.00580814794252989,0.00462279693404691,-6.89255383276278e-05,0.00139868105633855,-0.00292583567460918,-0.00989072072723167,0.00331699128438494,0.00231466665138457,0.00353097861765098,0.00426690790672583,0.00308031998506223,-0.000326339800252284,0.00133562179919594,-0.00102715011463592,-0.000103403603430806,-0.00165786120343475,-0.00409453583956772,0.00230765754919275,0.00101119909002505,-0.000925773946016212,0.00458817745151945,-0.00712617254817626
"1993-07-01",0.0162989972245352,0.0143456961494853,0.0331382270979052,0.0220084532194371,0.0151483733562911,0.0170933523736568,0.0141629327349158,0.0207275126091472,0.01465178277802,0.0234792368230724,0.0149093910905177,0.0222650192014573,0.0214752999201164,0.0361557742904804,0.0800622273449907,0.0134952246205081,0.0648228770520054,0.0157699112564805,0.018560606644156,0.022722745119866,0.0146830502858872,0.015581631641426,0.0234480605512818,0.0272662326492378,0.0173465440372545,0.0152864235918072,0.0238870612347151,0.0156706177706136,0.0164108901982164,0.0367235816801516,0.0132614720489881,0.0157780851874371,0.0170403228332541,0.0223916354440397,0.0485200902430953,0.0175954529224968,0.0150446519272811,0.0217529769670183,0.0216489674395245,0.0993686104392294,0.00435264798557801,0.000742388278521701,0.0177428906503892,0.00034047178011254,0.000992370795129078,0.00623358908828455,0.00261470472749316,0.0030309246536458,0.00315612971934783,0.00191174694389315,0.00337020322330243,0.0019362948048742,0.00137917845151479,0.0043498782123997,0.0273716274694943,0.00183202621270724,0.0162603159430743,0.00216984942384752,0.000194577638932221,0.00409191419766881,0.003224923774284,0.00211951735893016,-0.000559269256573573,-0.00257474191027256,0.00505910376217618,0.00229483985100107,0.00190802195516678,0.00439893627608156,0.00527181221712641,0.0080495340582167,0.00306587456154513,0.00172138503447274,0.0043060962356205,0.00281972684625467,0.00534003963748801,0.00315639710031274,0.00248389306642405,0.00217952211743793,0.00905595710233408,0.0149999035276635
"1993-10-01",0.0182623658900679,0.0159734708828662,0.0349347185661441,0.0205612611569694,0.0156367405267176,0.0194874455098625,0.0137476575545826,0.0189243279239397,0.0167763183992906,0.0259015726871612,0.01398501511462,0.0192203677017551,0.0193235091433152,0.0406164885377348,0.0765547318685081,0.0137572304038535,0.0659491668362844,0.0160846533534027,0.0186011769070902,0.0196718896329316,0.0145953271527793,0.0164006230166515,0.0174357987426294,0.0277756362591822,0.0186835450745649,0.0142512494497078,0.0248114092329608,0.0149618033381779,0.0167950898969958,0.0399537301076595,0.015063036397417,0.0151222334947482,0.0156392279711117,0.0204323555640533,0.0501183225680638,0.0174503065560082,0.0168440917982063,0.0193278992736814,0.0220608117860004,0.0983073937223033,0.0117158690004798,0.00891838791574644,0.024553813853961,0.0123497430026715,0.00996306133434173,0.0174126975452828,0.00785411076316065,0.00840318509086165,0.00862898034336842,0.0138056911933875,0.00863480898718,0.0095271989537619,0.0101640475874129,0.012289069993549,0.035441483052731,0.00883767852823486,0.062067170899976,0.00980402832744274,0.00900020162005039,0.0158476405751224,0.0071365297929042,0.00883257838089325,0.00948995714184694,0.00849095132607456,0.0095775018551614,0.00774371335447715,0.0128327726069147,0.00649081155513805,0.0114639961840796,0.0303899592639848,0.00819366040130721,0.00640918328776643,0.00927605938431124,0.00846138495250254,0.0263823149791222,0.0115718840166842,0.00825908253652119,0.0104612069630106,0.0167168165942271,0.0534887932803963
"1994-01-01",0.0182686222377693,0.0152291375026353,0.0326893771662378,0.0206397348565182,0.0147870822404537,0.0196011381099629,0.0150372909983426,0.0158363724453997,0.0167453558077606,0.0253022083239656,0.0141670743450296,0.0204897599916828,0.0169727252991147,0.036797980665636,0.0823048652718736,0.0136021653062326,0.0676277046253141,0.0165342744234734,0.018605891978746,0.0230942280754965,0.0147984894838804,0.0167850623051642,0.018883461607267,0.0269228222585701,0.0172043218042739,0.0143164855030772,0.0209804324886489,0.0153446277976112,0.0159001652726715,0.0417779679435958,0.013426205825305,0.0153444637373177,0.0172301442866813,0.0232358513446729,0.0448358982170475,0.0174067623792067,0.0182961326081958,0.0241128055421002,0.0215156121119039,0.0973492978111637,0.00990736361013556,0.00510066880178853,0.0202740544584278,0.00639999824594815,0.00546400839954191,0.00818682914731193,0.00598666703782927,0.00618321026464229,0.00497496340395813,0.00527569174463341,0.00511837485112565,0.00810559689133186,0.00519450138201611,0.00899866675041487,0.038600955622581,0.00532090225186496,0.030976743692581,0.00702415693249246,0.00629973377916,0.0114045505754729,0.00562782474937963,0.00403005333871878,-0.000395380702147434,0.00378001668073725,0.00714403472521136,0.00605521935007822,0.00706563722199164,0.00520917794750205,0.00882107780085439,0.0151054687157121,0.00585007565122633,0.00523210093855131,0.00439024493479419,0.00836840594837503,0.00721127513931689,0.00399525740242645,0.00803804566679278,0.0096630248585211,0.0089349458364582,0.0228349347640549
"1994-04-01",0.0156582688905016,0.0139517369508316,0.0335023344785652,0.0268723646442515,0.0157492311111774,0.0259248614356468,0.0130776786255291,0.014590904609189,0.0147142614701241,0.0271337775521486,0.0133989159494963,0.021615297215575,0.0184922845932932,0.0404631995252134,0.0733654370343374,0.0135259726587371,0.071503990863801,0.0156884648004331,0.0149282694535345,0.0184698481738764,0.014221793943027,0.0166585705990197,0.0221969341862424,0.0271255065314374,0.0173792723895798,0.0154730477376719,0.0220039902914561,0.0167408745475941,0.015522937415902,0.0383484193782967,0.0164993216198975,0.0146033064015135,0.0166989570481047,0.0183090147522374,0.0494679799267971,0.0164801066513171,0.0121286232936502,0.0196879406957076,0.0218675817771772,0.105958720777108,0.00580954433882308,0.00257974116084644,0.01736067558096,-0.00487932033262402,0.000585834563602049,-0.00150467037932363,0.00271456865308017,0.00218561709783458,0.00268896723198808,0.000416951946953261,0.00248068505695868,-0.000190673797939155,0.000498558839414005,0.00245835463118953,0.0203475207592417,0.00200831951987213,0.000673329492806663,0.00303571642588309,0.00141406918704729,0.0060341231959792,0.00236392863101912,0.00276080261696574,0.0051959290586083,-0.00319075487152922,0.00288101244982471,0.00203041017187378,0.000727707353077868,0.00493143218799417,0.0041918300476706,0.0129627348963439,0.0045296820828575,0.00302526877841435,0.00167586609980015,0.00530846184927638,0.00508756501818423,0.00234609361341433,0.00193301293152695,0.00248014456133128,0.00675605722973793,0.0160978819382861
"1994-07-01",0.0172019374909144,0.0134344693563578,0.035599510628675,0.0205769952984884,0.01384736301602,0.0224674551003799,0.0140312622250342,0.0161488600643884,0.0162280444587138,0.0246869911245407,0.0141021753023321,0.0172986992642584,0.0196738213786252,0.0344309989747003,0.0735711797500872,0.0140284153708357,0.071350910214272,0.0179957939419689,0.0183288929156576,0.0218310269386205,0.0148261225690925,0.0174120558226652,0.0177551655797435,0.0303701332164916,0.0159058125574131,0.0149078705391124,0.0236545082250426,0.0154726949200451,0.0144551842090889,0.0420063673402344,0.0135109940807193,0.0151992290211406,0.0155246096962667,0.0254441272188776,0.0498256705807512,0.0178882580782473,0.0162648895831809,0.0173463244662585,0.0203388006009214,0.105056378879837,0.00462653634966306,0.00401345540114058,0.0189937165953276,0.00552873473849093,0.00368536265555037,0.00936750329892507,0.00257410352016597,0.00271929587182768,0.00240207066984413,0.00367273136318591,0.00261645780007174,0.00502972118134822,0.00311299838878352,-0.0022799266648805,0.0215290885895332,0.00375079852229496,0.0360176950971745,0.0048267697615725,0.00297989760613692,0.00435787068932499,0.00267634425452058,0.00282685038583533,0.00198538856365011,0.00742619122851353,0.00372990699047627,0.00367104696044434,0.00255360084434002,0.00317817301084141,0.00469070616230683,0.0098808985457874,0.0028644566982371,0.0033977064486901,0.00421474851164414,-0.0026815059913874,0.00273142390403019,0.00091555786457357,0.00317901374692482,0.00300075215087533,0.00693391091624816,0.018234182895317
"1994-10-01",0.0161075059797564,0.0137063640722144,0.0297926470944863,0.0226215701330716,0.0146231735704234,0.0201463807366702,0.0148893993417017,0.0152074906983159,0.0149222375740798,0.0302677302925457,0.0153790912641715,0.0172056971811813,0.0171251248304776,0.037358844912199,0.0848281895345715,0.0140622032536757,0.0681396122131895,0.016239685054381,0.0175659000236507,0.0224211754838331,0.0128193026564844,0.0167666443488797,0.0190035405627639,0.0260160311906193,0.0187715906156985,0.0144170086548184,0.0197992609139549,0.015716567585952,0.0159191922543608,0.0373493734283169,0.0156925522290449,0.0140830672713969,0.0168244612692081,0.0248545627728418,0.0517741246971366,0.0172426952222147,0.0172348510161772,0.0200908122786718,0.0215623105693615,0.101452027217501,0.00966015090095282,0.00795747468827688,0.0191272581044157,0.012325848023614,0.00754445491976058,0.0115947322701862,0.00742883664061584,0.00762215098572036,0.00874948973931731,0.0154983120520785,0.00910433494073778,0.00890910672381796,0.00914757340411404,0.014397989926929,0.0312975071882128,0.00813190783926516,0.0662922762704261,0.0089262528163832,0.00651523388128343,0.012834959679689,0.00627296119036748,0.00757718918542955,0.00648800121512325,0.0143883280845576,0.00696106847222494,0.00768524132477637,0.00927959171814495,0.00819793057311696,0.0101447683477508,0.0151929272790022,0.00949248747311129,0.00722909560928367,0.00898328231266278,0.00810812735975696,0.0201748141909905,0.00665218012445275,0.00847813254195144,0.0114567488592459,0.0186412539854735,0.0474699574317217
"1995-01-01",0.0153662325276034,0.0179057504445563,0.0340354411376006,0.0195264183312697,0.0134203613602035,0.0212086080244629,0.0141544303520944,0.0195120303166131,0.0140233682772792,0.0252358634948469,0.0140711453890134,0.019519825712587,0.0207549704211108,0.0402002487231332,0.0750892381041338,0.0138735284263782,0.0689841150063179,0.0188541017873117,0.0206988532282993,0.0223468641682984,0.0138095726778246,0.0176233441360303,0.0146909228336768,0.0321992939708377,0.0193290462089941,0.0160599922513522,0.0207299437087313,0.0155453324953417,0.0146931001133982,0.0338433915813345,0.0136402900417258,0.0141930661125313,0.0165943019957982,0.0240603500057204,0.0543642420828856,0.0158478767238106,0.0172167991850798,0.020791573537854,0.0220913338193759,0.0938948312845833,0.00493127065156913,0.000250065207266273,0.015552516753981,0.00887351354911436,0.00407263998266039,0.0135736701944626,0.00243385790716467,0.00270427645842348,0.00161822417567433,0.000577178568290432,0.00420388162888868,0.00303121090442938,-0.00024883677241752,-0.00874930073554987,0.0107432199077944,0.0026553017945163,0.0280726144217816,0.000686406652871513,-0.000308042443582792,0.0106424197064469,0.00232252433615049,0.00177687587799037,0.00199982038226808,-0.0131165761135242,0.00308025957841733,0.00248408460888938,0.00501816865687685,0.00302389167230132,0.00410888998649913,0.0112500524200663,0.00371070244562433,0.00178940050706403,0.000413785542781094,-0.00486232715129606,0.00675141230910611,0.000428072857690812,0.00269253121446307,0.00356678212077992,0.0028361843800728,0.0156874629327051
"1995-04-01",0.0144091088019691,0.0145627318318443,0.0312215653966421,0.0156463759320771,0.013554198175629,0.0220663415806163,0.0122611545394945,0.0174702820758378,0.016375546972712,0.0238672301133695,0.0142043132941041,0.0176555245703083,0.0167353032751552,0.0418131100007756,0.0664493055106056,0.0133778428661493,0.0822657830995268,0.0189682743384221,0.0182766914641314,0.0219228377797946,0.0133923083829579,0.0195897979635399,0.0161204852336442,0.0345330658421473,0.0167095283513427,0.0141432015375869,0.01989138533935,0.0157287292651013,0.016912463692506,0.0341487127458102,0.0143816639075047,0.0164482351517405,0.0160808222576716,0.0196161062464139,0.0446824677441534,0.0166100157099169,0.01192393306494,0.0205937771170702,0.0233738181311609,0.122015960696277,0.00438917930580572,0.00241404294104695,0.0134729178519761,-0.00214234686528303,0.000673958653258356,-0.000142525830521469,0.00130154637415123,-0.0020611718415561,0.00175220363510654,-0.000805261311752898,0.00373597952017847,0.0025360813804159,0.00260329231915366,-0.00756296898064706,0.0220365495433525,0.00262766610398291,0.00253255876336855,0.00377300470151378,-0.00369467634288608,0.00413489882018464,0.000680117777323208,0.00261877233504599,0.00244209024888645,-0.0161269140234866,0.00252699946132871,0.00254301768218365,0.00417985896866661,0.00240790481657485,0.00866645722556651,0.00891581929256184,0.00302647958009176,-1.87588655707195e-05,-4.14629657542072e-05,-0.00259372805375827,-0.00211642636404289,-0.000780586547531541,0.00200211503964095,-0.00047888906678069,0.00489894502690386,-0.006258601154931
