"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T40","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent","T39_sent","T40_sent"
"FEDm_1","1993-02-03","1993-03-26","1993-01-01",81.5625,0.019619702733979,0.0136022913817122,0.0875661036655457,0.0184729129995597,0.0179285174816293,0.0811057128875725,0.0145382381146382,0.0257664132625087,0.0249901802345405,0.0197535127918175,0.0204046229939395,0.0335606328576899,0.0131674220467649,0.0155825855617042,0.0148675861293649,0.0131581418526927,0.0640824635689593,0.0132273585208563,0.0213197535729427,0.0340610716333627,0.014363820604003,0.0163867492150484,0.0148840392195344,0.0196836641120357,0.0415352662333405,0.0138350354683384,0.0264233826975673,0.0146080130071455,0.0578860919637518,0.0200866727233631,0.0155296603145367,0.0194701696218472,0.0144283293017763,0.0380140235737566,0.027484960902302,0.0226940191240072,0.0186677681729805,0.0122776828383495,0.0134413587433066,0.011524067871229,-0.00479060442446249,0.000275561739727248,0.0415335553695228,0.0053173245864282,0.00174750359607715,0.0111395889522368,8.84649923513962e-05,0.00289373343157761,0.00535621592460106,-0.00164322218794183,-0.00257061797891708,-0.00211656741269306,0.0013638913856258,0.00306143531962706,0.00308898635931288,0.00222158052717048,0.0231924859585824,0.00344133140723824,0.00171111344021874,0.0121469168242448,0.00112352429036978,-0.00181085757530875,0.00113710807893612,0.00731351017138549,-0.0133966960194295,0.00205159404730368,-0.00491597856557327,0.00278741328952267,0.0339800915689547,-0.000550733264803946,0.00299005709823161,0.000804345889895736,0.00159551103957326,0.000912039600160093,-0.00700974889245421,-0.00500963927454938,0.00740475057745982,0.00126671641888869,0.00198306932144484,0.00160062971769186
"FEDm_2","1993-03-23","1993-05-21","1993-01-01",83.1142857142857,0.0179190926182254,0.0146132244317449,0.0982816020581614,0.0192955464193864,0.0169461726002418,0.0901624857308072,0.01457225960392,0.0231340382667217,0.0205398330246881,0.0243562864804107,0.0197060117061459,0.0247926637543028,0.0135164104238661,0.0171792214386906,0.0154092009687459,0.0156182088729172,0.050848542850063,0.0126652150949337,0.0192704597174168,0.04011963999366,0.0135799093721208,0.0167230856348879,0.0143233466627557,0.0223104907089273,0.0384596361867772,0.0119570313852103,0.0361417460417731,0.0153427237951025,0.0611468279063589,0.0146249292905057,0.0137784971549088,0.0152187155049681,0.0160912947499402,0.0290933373637854,0.0312853522304539,0.020380029515839,0.0208794526060451,0.0132779850066866,0.0124684889484862,0.0139710038794175,-0.00181396087466406,0.00290813970883575,0.0477436943679484,0.000510392343761285,0.00392533679307342,-0.00826386760174574,0.000310546128078656,0.0123110538050237,0.00400004451587846,0.000561489396216986,0.00142420610006565,-0.00258018598136873,0.000821230415035735,0.000522973702468126,0.0057638200513871,0.00316192749503232,0.0152720796743153,0.0023221087886136,0.00556909833411333,0.01770692868067,0.00279323874391512,-0.00328026728086796,0.00288646239257881,0.00666276667312846,-0.0126389214144282,0.00169437764968455,-0.00188655804126304,0.00246194183289329,0.024944431322768,0.0025400405577972,0.00308956895419105,0.00466035237309574,0.000976448105017759,0.00134998235435302,-0.0134026144036736,-0.000461934097926649,0.00600908760609194,0.00252831038818263,0.00305884424156682,0.00298895231373794
"FEDm_3","1993-05-18","1993-07-09","1993-04-01",73.8823529411765,0.0156943286664165,0.0153436146153671,0.0994388623174493,0.0173899881310117,0.018805951685164,0.0772043221641689,0.0165661127773108,0.025215906705013,0.0214514806014933,0.0202916042561277,0.0165855394306051,0.029258071094332,0.0124856220669745,0.0140507189953088,0.0156222328042027,0.0145899200888305,0.0620028352314942,0.015298155615071,0.0201705034111198,0.0408973854957458,0.0157299528892665,0.0153923818857034,0.0171957700014026,0.0224242774124659,0.0361870230986174,0.0152288397533659,0.0343733648486009,0.0145053267973977,0.0626099188280882,0.0136543490433184,0.0152900530376146,0.0164496500461253,0.0157611755270592,0.0304216692680853,0.0316949241839612,0.0188235447914205,0.0172787205543642,0.0121613146905492,0.0126822136584534,0.0137723735309338,0.000914096462436591,0.00501449280464985,0.0499646505906239,0.00207231721919459,0.00129243635979609,-0.0214926235945326,-0.000191475144519483,0.0106703276044469,0.00338561429359372,-0.00347531470619961,0.000706352035887826,-0.0065477913888768,0.00150661325430022,0.000172243128618387,0.00411046038331586,0.000707576251394268,0.0188850883226924,0.00302481116585946,0.00412963500856637,0.000417035893873797,0.000265130944713434,-0.00101830187833253,-0.000373947756560478,-0.000815995747558389,-0.00607424369483632,0.00112598852712142,-0.0103375823241412,0.00249382172314315,0.0261019514323237,0.00274984319241887,0.00284479925885166,0.00143303088656627,-0.00111834637509573,-0.00627009886262448,-0.014651255713401,-0.00154981231573954,0.00466708456161934,0.00130628322101945,0.00242135580504665,0.00219470837985497
"FEDm_4","1993-07-07","1993-08-20","1993-07-01",77.9705882352941,0.0191662833283921,0.0140086324389669,0.105131671501757,0.0189890984063536,0.016222361214788,0.0792117853154446,0.0171858001009782,0.0246170164567005,0.0193712871605146,0.0228121642390462,0.0194180056077063,0.0298337727592529,0.0143607746911716,0.0158689182842848,0.0151713983034653,0.0127645786815004,0.067913275366376,0.0142417121254283,0.0248730648179716,0.0410798378654992,0.0133837128843857,0.0157358905570976,0.0132421002327518,0.0203907119742226,0.035911936485265,0.014132045532853,0.0250148644241306,0.0135230889259385,0.0575542854419489,0.0161492361640883,0.0139184722591111,0.0203549860212813,0.0147445984286756,0.0339581964976584,0.0240737857457446,0.0205053410775011,0.0182615194381183,0.0121671125408804,0.0121462564340741,0.0125904202686754,0.000865850766817769,0.00445500619422744,0.0483782897782062,0.00287660948087554,0.00209422375488828,0.0143066651640677,0.00422250452541779,0.0147971964810231,0.00570767727697387,0.000519515825455926,0.00237128064224501,0.00377204561990725,0.00349521555540571,3.46066345575566e-05,0.0036915311553322,0.00310172320072893,0.0169013612680392,0.00278278942029858,0.00639613888118319,0.0078753479631773,0.00195477241537274,0.00101761420482511,0.00194982863465579,0.00433200548513699,-0.0060758692593201,0.000541060683038045,-2.92811874123366e-05,0.00234039616602914,0.017333043146152,0.00353931954542451,0.00391027772350686,0.00137435394005147,0.00200633554165501,0.00354318645882847,0.000153695943072576,0.00372176055941917,0.00594506180991284,0.00245872023492992,0.00194328785369537,0.00249578796877035
"FEDm_5","1993-08-17","1993-09-24","1993-07-01",74.6451612903226,0.0209025881493027,0.01608252599933,0.103532643948799,0.0165009668898868,0.0187530320482467,0.0688181612424243,0.0145801752424661,0.0241683580133222,0.0205019794972694,0.0212941429468864,0.016483562762232,0.0244261117726604,0.0164060660953057,0.0171606248810908,0.0191340380669593,0.0113937466060421,0.0587006105672107,0.0142364988035468,0.0202587912578726,0.0348826570772253,0.0143831939662266,0.0162680546734364,0.0123607174566389,0.0296632053565187,0.0439453078825367,0.015228393416633,0.0216662111508176,0.0131912868705353,0.0618082431199259,0.0141358630409108,0.0146606624777123,0.0211790435761487,0.0166196703612788,0.0321289261695939,0.0301861618037432,0.0185703074166397,0.0229457964672999,0.0148948821483922,0.0132471822798316,0.0146996084971008,0.00340626634929943,0.00455249263837328,0.0608232313359851,0.00557541109998328,0.00311959759395256,-0.000301811657460499,0.00397494452412831,0.0117681290614912,0.00145281870792651,0.00346020008024664,0.00301353300481839,0.0083397421023929,0.00499269521999419,0.0026002508900826,0.00613264125305803,0.00317035790907227,0.0027320772112135,0.00299990321167294,0.00176624371861644,0.00702731811223428,0.00313608137435742,0.0020379379638207,0.0030438010063528,0.0152697711730927,0.00664451223897744,0.000276768137063341,0.00224506207308083,0.00346392379142814,0.0153726861967601,0.00567714412386583,0.00498671039714497,0.00311283368968919,0.00377892466106709,0.00402913164267968,-0.00442074998861945,0.0027039457816687,0.0115171741098979,0.00354354654787882,0.00434013871336257,0.00176394247158163
"FEDm_6","1993-09-21","1993-11-19","1993-07-01",72.6363636363636,0.0219637602097848,0.01495426987438,0.0916818246140582,0.0189647495664769,0.0189994055972119,0.0819328314877559,0.0169541266129577,0.0228311011168105,0.0223420687851883,0.0216001595577291,0.0158417456836333,0.0314385222670921,0.0157068324995678,0.0142995256003657,0.0157631065808696,0.012667317726024,0.0585342407006652,0.0139347783502924,0.0190844263475595,0.0443669593655631,0.0139953879349085,0.0161078712886197,0.0154833999823141,0.0242641535465703,0.0442228742717157,0.0141584674452475,0.0238152620639613,0.0153483405444834,0.047942454307017,0.0176657693187656,0.0158873220422936,0.0198560090923436,0.016268365010068,0.0341441019831432,0.0254638774559226,0.0195554698044024,0.0207138665144117,0.0142043795220551,0.0140154029407272,0.0130254723870433,0.00515119752311525,-0.000571828727285169,0.050762184480449,0.00298346450031076,5.69336063478166e-05,-0.00354415860515174,0.00308156204711125,0.0133779836843535,0.00149329120421925,-0.00231123331957844,0.00331034043324194,0.00115482929241382,0.000320079117093473,0.00158560014485746,0.00175244882141806,0.00253600803005379,-0.00421955644514863,0.00254862731546814,-0.00340654194353557,0.0151836033371063,0.00244114896396574,0.000630589119686242,0.00342267539107128,0.01296088610419,-0.0135213506973117,-0.00247825769114654,-0.00163552482237508,-0.000863686561302141,0.0139120653144658,0.00224476900568567,0.00383397541962989,-0.000517786080842869,0.000790962633667579,0.00265046709675142,-0.00830422451458784,0.00125800530651301,0.00417382542056016,0.000251735379774499,-0.000201670075838033,0.00110925437832839
"FEDm_7","1993-11-16","1993-12-23","1993-10-01",74.6875,0.0144229519327323,0.0161959039361889,0.0902522213078946,0.0181234903576025,0.018184835878641,0.0784409036132661,0.0168776708312939,0.0324671080978751,0.0211464252964753,0.0223205807268866,0.0157488278247968,0.0303055425738051,0.0137806372167028,0.0172646971247341,0.0188454089975853,0.0139229581016568,0.0503060739221499,0.0137218368905227,0.0237869990373071,0.0397813745373027,0.0132523136125944,0.0163940503491561,0.0130131175558815,0.0266026937490872,0.0336623021159609,0.0155250765078522,0.0271591650063928,0.0147939077270142,0.0564003183276045,0.0152123022414732,0.015532079298865,0.0218380694431708,0.0160810771024316,0.0355996970835649,0.0303166765620566,0.0163809701434925,0.0228584683283402,0.0149573718788531,0.0151515900402504,0.0133723047205384,0.00895976905914317,0.0105039530535889,0.0714790068168358,0.00990855574565249,0.0118721121128979,0.019068508012185,0.00504139210574363,0.0206977110089137,0.0107573549739716,0.0146418648057224,0.010298159347314,0.0188504950254095,0.00791481874741109,0.011031291789473,0.0170214042576256,0.00887015526663461,0.0087506229896167,0.00886735925114003,0.0119202866372173,0.0341382312405597,0.00624531390396616,0.00602127712871138,0.00881500750636984,0.0235967920592246,0.0225951547887994,0.00956365624642634,0.012028629195533,0.00735327282782122,0.0491039521008768,0.0115485049951153,0.0107724388652862,0.00890006836358697,0.0103472936334094,0.0255629328370803,0.00438764842223622,0.00736555628515508,0.0211014890051455,0.00639466903905053,0.00987327465005827,0.0089305854293391
"FEDm_8","1993-12-21","1994-02-04","1993-10-01",72.2972972972973,0.0138297651206649,0.0159000593333465,0.100210587691257,0.0164787039380059,0.0198092229736773,0.0880331802592477,0.0155290350250541,0.0241993183238836,0.0198231879409718,0.0247036606583752,0.0162568989367416,0.0242791938073283,0.0126643533717083,0.0163039232752048,0.0140631937687836,0.0131393834199785,0.040698439190172,0.0140605996144257,0.0221252374689432,0.0482194337164091,0.0140369976090199,0.0151617373727403,0.0160029558380417,0.027001743850297,0.0354877964136204,0.0152918288355466,0.0300978571891542,0.0133655559244992,0.0591839820733726,0.0160046759309026,0.015299246675118,0.0183800450809384,0.0159013387853385,0.0341267800862029,0.0288498646245572,0.021256176651187,0.0200788147087835,0.014088720204095,0.0138681553771024,0.0161883489353032,0.00772337643110177,0.0122442095911738,0.045271740932452,0.0125919925407601,0.00868265150039379,0.0401274865801006,0.00708870688597447,0.0194705216243783,0.0116856441879759,0.0101134838609604,0.00834707641487167,0.0133649124966384,0.00733422898214276,0.00723396255593397,0.00927775190237154,0.00601327566471362,0.0153525344767239,0.00755192840198384,0.00908420194015376,0.0417953112547355,0.00750265301205014,0.00560833781130022,0.00495036623632985,0.0316612571403343,0.0139221442642538,0.00864685418719782,-0.00029543487786106,0.00674756981913365,0.0708992928464981,0.00695601264782139,0.00935166937382666,0.0104730191299342,0.00822823012123525,0.0218910577601723,0.00794584712338362,0.0102630410313174,0.0143433972757448,0.0080230156813534,0.0083468240060027,0.00877594443927652
"FEDm_9","1994-02-04","1994-03-25","1994-01-01",74.2631578947368,0.0137101453066082,0.0197800613341301,0.0990847778658058,0.0224786150661857,0.0169861127546998,0.0864238570097741,0.0154627849257732,0.0246386765964606,0.0234050406650563,0.0180769814565575,0.0170781006919273,0.0258053692205896,0.0143117986685304,0.0159663784097852,0.0163214075434634,0.0151240233497965,0.0610991796068643,0.0153100445341613,0.0186403726506193,0.037955577477282,0.0132213772644854,0.0162332400679695,0.0167812154418121,0.0234649141701621,0.0272244060839066,0.0138621628783926,0.0282482902771003,0.0144672976078003,0.0558352845305268,0.0161680205607141,0.0151905234010821,0.0204589639028657,0.0188572584435631,0.0400831736307715,0.0248636991744546,0.0153674139829833,0.0195228015291053,0.0137566792635112,0.0148734270447328,0.0138605456099899,0.0074391274270668,0.0148336932630128,0.0686023358267535,0.016469904885405,0.00934818383582876,0.0233066021157489,0.00832640738148709,0.017825088283727,0.0124558961400468,0.00917865518814712,0.00808052255834692,0.0062332513449463,0.00778364162948449,0.0085868510492807,0.00915586705521619,0.00856644340808267,0.0288450922139167,0.00897648971141825,0.0115638420003298,0.0196286659395217,0.00835440241312554,0.0087009699764503,0.00839332226063416,0.0181258617884422,0.0131232009276849,0.00747408664524283,0.0188470922743987,0.00822513854817212,0.0538722976858618,0.00883300946530284,0.010617243034966,0.00845617252961992,0.0131580066257941,0.0154013811233707,0.00587069399161024,0.00714853095841439,0.017752959622546,0.00857714594057018,0.00811272517923803,0.00734038117603964
"FEDm_10","1994-03-22","1994-05-20","1994-01-01",75.2285714285714,0.0182787054483786,0.0152392700548574,0.101610443914716,0.0159719765688931,0.0181783617544073,0.0898584925444331,0.0166659041339694,0.022598641713773,0.0200839113994791,0.0280574526860479,0.0164145092665231,0.0278662652204922,0.0127255654285321,0.0174218507387501,0.0165828300209312,0.0157080104777259,0.055008329083344,0.0146790651215752,0.0200035928537613,0.0388006302343549,0.0133967922528477,0.0142688301897012,0.0151219687710832,0.0347237131608623,0.0327892646382166,0.0166195027699062,0.0362028003284973,0.0124624185700411,0.0458935396030893,0.0143982060970009,0.0139794893394087,0.0167883500150114,0.0161897637526434,0.0331172488018421,0.0280948055030817,0.014625635087556,0.0178816838408005,0.014849723334467,0.0134687300656993,0.0133737252132995,-0.00453702428495282,0.00206183851436632,0.0520779638194745,0.00117464296433951,-4.69275485023543e-05,0.0102291423517723,-0.000555330796559319,0.0128465540823357,-0.00329040069278787,0.00100430678457246,-0.0013956063871303,-0.00165565486359199,0.00218386058896094,-0.00135404914707674,0.00123533485898541,0.00199825587867857,-0.00700767718716037,0.00287767255835304,0.00234202353803575,0.0119215724626808,0.00156571152081358,0.00181059960360774,0.00212117623127508,0.00976945572286379,-0.00176549811634203,0.00109481789225027,0.00289636454839124,0.00188888327013458,0.00518888028028325,0.00141921876302712,0.0030103568826282,-3.91250547516067e-05,0.00388881250611709,0.000346663087523878,-0.00102023718833948,0.00204561347002926,0.00239685479703962,0.00118684518332323,0.00231276861763859,0.00171270571920069
