"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent"
"1995-07-01",0.0233062766228079,0.0923115360573983,0.0268879273044717,0.0231562790911441,0.10851882860831,0.0316741588445425,0.0311978673033256,0.0250168777119935,0.0262989596964111,0.023555363217951,0.0272813322400881,0.0243886983802719,0.100991549306951,0.0238976600803723,0.0206305181788647,0.0637643530998412,0.0217710090935049,0.0220804080026746,0.0506261858108988,0.0247767658532857,0.0345057220202924,0.0265983481945483,0.0259103384960833,0.0683701359576328,0.0243476389595332,0.0281352618668014,0.00559160565052329,0.0140005647146622,0.00651636252538101,0.0064125877580626,0.0601508795821919,0.0126980853783148,0.00582946498217565,0.00701291861986725,0.0129498223999367,0.00685426928336969,0.00651876820209506,0.0077095181069226,0.0274746567097048,0.00704072366840226,0.00596493090820906,0.0251149906321451,0.0063480502369683,0.00476482629953612,0.00654704469659765,0.0094342519240089,-0.00159778780749041,0.00736965282014376,0.00647190633701833,0.0146805140357076,0.00689011198156095,0.00803479503746798
"1995-10-01",0.0223038015171402,0.0984923793643561,0.0275882174121332,0.0222748810814469,0.111822791455195,0.0280099550722612,0.026971543391397,0.0254454914035104,0.0233315066286538,0.0217533034126646,0.0252526349823774,0.0234759805211309,0.113832320609117,0.0221609478155506,0.0217012023960386,0.0625892462937299,0.0205895994548028,0.0229514167315434,0.0461700282327233,0.0245012616011157,0.0294253033706622,0.0286351058957463,0.0241235034044013,0.0699393360714493,0.0237440708055749,0.0329141710752782,0.00573605281503257,0.0135890516452966,0.00520720885927082,0.00679452482775556,0.0571045867892599,0.0102685271482315,0.00502132071105077,0.00369651102200181,0.00752934127873583,0.00493345318157484,0.00431930270161093,0.00668853441060728,0.0495041148719242,0.00369267115580988,0.00455737578080357,0.014000306279284,0.00493235993376511,0.00471332205569387,0.0147721541724663,0.00538990685018454,-0.0025497346113413,0.005205099008149,0.00556241496027363,0.00573463181016824,0.00637925509501189,0.00944085932225147
"1996-01-01",0.0225289147110798,0.0968159753255318,0.0264922404371442,0.0218331421601601,0.0966880590940185,0.0322251933281527,0.0296825565814989,0.0263032123936654,0.02844888432096,0.0225528961555336,0.027569184612575,0.0232934106451857,0.0992223079671288,0.0231526965552324,0.0217157297455694,0.0651853951322654,0.0218074670133804,0.0245637727260659,0.0531600294141335,0.0259231084713502,0.0324306369657011,0.0257692048746393,0.027723952592463,0.0683654819554855,0.0270485914620322,0.0294979553590472,0.0055916427797963,-0.00636120155764384,0.000696314254967932,0.00591311344866206,0.0505780671668271,0.00275180595468062,0.00344655970076865,0.00637482582677291,0.0139370504380573,0.00545196030086947,0.00445535678135943,0.00335526817139498,0.00618871760775042,0.00321214447934646,0.00426972793482436,0.00553207495362813,0.00440520946258194,0.00519692973018289,0.00912497164586975,0.00396248820637246,0.00501288907064914,0.0065595007569411,0.00328507945670894,0.000257848655801,0.00862978571613775,0.00242134512125544
"1996-04-01",0.0239804137585445,0.0929374008938727,0.0272979998730166,0.0210838030458715,0.107552729301955,0.0320585348170633,0.0290893698723964,0.026282294447816,0.0279234508118991,0.0267132257836966,0.0298536879041063,0.0240557561475558,0.0982407068651797,0.0260839971057709,0.020794631015692,0.0689576685680113,0.020245438647148,0.0213295177152518,0.0545239188156641,0.0244713773400175,0.0298372658127955,0.0233014353194211,0.0262547151793986,0.0598206829046321,0.0255254931203061,0.0317844849329177,0.0153664829370961,0.0394498007999271,0.0175517992681053,0.0123817228551389,0.0878903380897821,0.0322695307418175,0.0158479479669981,0.0167022230545248,0.0257593339887564,0.0153184225469527,0.0189854758287714,0.0149836721556197,0.0557258884682291,0.0139490950961479,0.0139394367802204,0.0378318159252884,0.0134459263651415,0.0128205733230595,0.0214509935000023,0.0176553440927791,0.011492771998388,0.0130638583898222,0.0184833651690068,0.0378853365270133,0.0184256214187496,0.0153344010595297
"1996-07-01",0.0231328364242875,0.0908299629247174,0.0280159270704612,0.0222561644567028,0.109457131238072,0.0290612543756961,0.0308886062850182,0.023554054116445,0.0272451017510451,0.0243405837394197,0.0284731296232967,0.0231589270093731,0.102617180410601,0.0244431943458855,0.0207830078277192,0.0608332389059241,0.0212787534142238,0.023784324737839,0.0628718315440116,0.0244485762451225,0.0278875634349299,0.0235282698912024,0.0240671761532557,0.0669397374309067,0.0238963897140069,0.0322070769298367,0.000689067348459998,-0.016493405704545,0.00403150614235148,0.00345675501118835,0.055798918630556,0.00465469305445795,-0.00101028216495255,0.00399695194280176,0.0105613399000569,0.00190082773694152,0.00343698731801558,0.00366689553703911,0.0248057787655034,0.00186978166198346,0.00236509674225858,0.00460188299450294,0.00138538831372775,0.00268783293337887,0.00632341549038772,0.00293874842918369,-2.69762956656693e-05,0.0020334490250918,0.00279494708362807,0.00297483064836246,0.00292184007356406,0.000301740148116347
"1996-10-01",0.020358558396551,0.0929188182058607,0.0286248105765623,0.0225639254342149,0.106931436095856,0.0309819660955719,0.0264012914219658,0.0263789528896642,0.0242666935040833,0.0219116650945433,0.028617232865962,0.023251312615264,0.105944829111684,0.0235961148659505,0.0213018139468755,0.0684107340026721,0.0208281683307848,0.0240814979046767,0.0604404599010847,0.0253711280996478,0.0296627984793208,0.0244374602584476,0.0256893683822085,0.0654985042398712,0.0227536353891981,0.0287768238914786,0.00497858535466965,0.0099102457156694,0.00672699378763978,0.00419165430631395,0.0801723119423209,0.00984638818550875,0.00688393350393143,0.00575877688517178,0.00802844700197285,0.0050607203618892,0.00703731288833353,0.00713850700867108,0.00881669107719297,0.00700798672481204,0.00591866303289883,0.0145702653461955,0.00648183048779162,0.00860247411862186,0.0227322583105307,0.00612827613898762,0.00399090510656389,0.00823386322110018,0.00680400684252356,0.00974994798025017,0.00546777636161005,0.00823259693838748
"1997-01-01",0.02393508017043,0.0987069057914217,0.0276711438030634,0.0241383675344669,0.101018844411515,0.0279159524355589,0.0270737383633176,0.0245151340614842,0.0273453655520696,0.0222364219520483,0.0269309243540892,0.0240127162487409,0.0956009988392053,0.0246184515001537,0.0218092213126472,0.0667770250918442,0.0207917549622759,0.0236136804419325,0.0537842638690871,0.0259128068145276,0.0320520927083098,0.0254953154062096,0.0251666548817715,0.0694125022870536,0.0257756378491736,0.033688999357603,0.00617366348014651,0.00796835425366468,0.00853764069272472,0.007889536312711,0.0422456983989245,0.00537135747986624,0.00642296756381289,0.0081480590926638,0.00792200782134891,0.00595341084408467,0.00663336495202758,0.00879191756903695,0.0300253686118237,0.00442316223059731,0.00608346769248048,0.0137730183767559,0.0043892094455973,0.00568620523580776,0.00958992799935423,0.0084287108202563,0.0106629980962121,0.00718287476217304,0.00896869140566911,0.0219309858272446,0.00871867698415946,0.005458398323855
"1997-04-01",0.0236612075368054,0.10084526971876,0.029054344009642,0.0236719690938688,0.102950076179046,0.0305319393683204,0.0334323455420236,0.0231389565250716,0.0265271781199071,0.0230291133410799,0.0281858433361715,0.024827443879234,0.0986235477079412,0.0266438348649389,0.0220912291634056,0.0699913264046706,0.0210029359617502,0.0219448857995357,0.0499118589547399,0.0230857037766561,0.0308713243740096,0.026120672400856,0.0258180576064075,0.0588719999413481,0.0232386338300204,0.0319283025637899,0.00346550823745724,-0.0344389278136565,0.00559036020083999,0.0053030725923572,0.0282077540121912,0.00624557389153367,-0.000238035019556273,0.00999283088339586,0.00829491668436699,0.006709301284243,0.00755662915467761,0.00496075084156383,0.0557875347674582,0.00405111818835656,0.00483661167180423,0.017950512934352,0.00294936794423984,0.00631023734585597,0.0114282092757278,0.00515018179324677,0.00931527112829684,0.00908830286963202,0.00398573014078841,0.0135966202875512,0.00593817926803631,0.00412011816493077
"1997-07-01",0.0217546086163255,0.0944555494360372,0.0281333930501785,0.0215054111710807,0.103117762509348,0.0309900505903962,0.0269193680371903,0.0239908440922976,0.0274635709608051,0.0241524427892409,0.0287256203070259,0.0242404842172453,0.0987776409190375,0.0226540798067746,0.0215155731110519,0.0662651491677107,0.0220917077447595,0.0252168064860343,0.0575944199697193,0.0240780927030085,0.031394687642563,0.0224487806070413,0.0255690498705489,0.0706572201571942,0.0249302851751287,0.0313574008622567,0.00627543445348973,-0.000208721936654335,0.00563068826692738,0.00589089409779018,0.0356665256419191,0.0124116660401352,0.0045914594035028,0.00651223765895039,0.0104817168862017,0.00472333339905579,0.00956053861653994,0.00706056300027059,0.050828492711213,0.00623488606232457,0.00675901878968601,0.0285875912860069,0.00707151039696327,0.00696721256920595,0.021554250224586,0.00654802698933279,0.00809251854992535,0.00663288572538102,0.00766153426746398,0.0194188762787564,0.00851454528102043,0.00611959380296312
"1997-10-01",0.0212686836662334,0.0945919570217733,0.0271716003724678,0.0215426344113954,0.0975456591975438,0.0288832652530292,0.0302879069346391,0.0250966145822461,0.0262366121727195,0.0235325003738891,0.0283713284957715,0.022985334538062,0.0993320343221153,0.0243045887074292,0.0213925952190952,0.0621184084728651,0.021279255056169,0.0259889858085397,0.0534697355400312,0.0239259883027756,0.0445362646132893,0.0235849457994967,0.0293027710516532,0.0658428852569781,0.0242645084534686,0.0331429363763237,0.0101913245752129,0.0101174981049962,0.0128525356746582,0.0122751612801229,0.0302273074916168,0.0184341074208267,0.00898754689655069,0.00905484291882963,0.0136321144327906,0.0107275671372234,0.0137767280421802,0.0112225240712536,0.106029483709878,0.00958201456248334,0.00894659561740031,0.0428161266395217,0.0106951271614704,0.0106701985167319,0.023889657806627,0.0107757993327357,0.00532587221641954,0.0122747392567407,0.0120918030985497,0.0187869425359329,0.0125666502972669,0.0135314954829164
"1998-01-01",0.0198064192451649,0.0970649278385274,0.0259761710865874,0.0237379482383702,0.091994679668997,0.0334138223342084,0.0279674119232566,0.0244897831839166,0.026739037386423,0.0225508658712269,0.0264523742126865,0.02214629039499,0.0998266805695421,0.0259464601925348,0.0218263887784363,0.0682125055191463,0.0233433773102596,0.0233562839837512,0.0605900016635863,0.0270787062684785,0.0408858149251612,0.0229290316283648,0.0296560114404315,0.0609060281410386,0.0239082525629077,0.0291947256320062,0.00449209815217139,-0.0107558766744788,0.00561389631993682,0.00515865594365783,0.028238980630986,0.0137029138183006,0.00307728067348794,0.00713684129764294,0.00818981327953313,0.00564663931104036,0.0074202945530357,0.00708201100587501,0.025908535333374,0.00466166243618947,0.00312256575202997,0.00948346424362754,0.00669366656431301,0.00567725358313245,-0.00246415351961504,0.00468055431611889,-0.00403242148222991,0.00522217025996067,0.00733645211699067,0.00230316437638201,0.00244230063700654,0.0048239282529486
"1998-04-01",0.0227304019719199,0.0989783769184484,0.0253267823082517,0.0219884609185641,0.0988379999373636,0.0283052274308035,0.0274989525759747,0.0223464006481252,0.0250637443500953,0.0216175493201344,0.0273568964690045,0.0212003800117449,0.101183552969057,0.0259454501545078,0.0202986158568196,0.0725982664640268,0.0211902347068472,0.0256933630650713,0.0567596968308477,0.0260491806162925,0.0436657765731927,0.021636236386987,0.028430245402461,0.06534026316218,0.0230672254449209,0.0268907195063583,-0.00245107051691422,-0.0303543420553128,-0.00394556996683421,-0.00228628538371092,0.0108967748642546,0.00224501210114199,-0.00582130314778416,-0.000531387010096131,-0.000285886587834164,-0.00289565501005561,-0.00441042661634603,-0.00154405444282322,-0.00767471045007988,-0.00627263117699112,-0.00398355770164376,-0.012436417718457,-0.00364257599689875,-0.0052125999306108,0.00292081917844909,-0.00191675297740944,-0.021932343436208,-0.00575921436306068,-0.00552990216235777,-0.0163270289186887,-0.00496901577170024,-0.00875062649708892
"1998-07-01",0.0201268919112964,0.0983830543417589,0.0306669741710631,0.0215095208154625,0.0960028861107325,0.0300605080622396,0.0260558939381648,0.0242387893448168,0.026105909962312,0.0210272865693736,0.0263943234405142,0.0224697927143952,0.0974699475190761,0.025591862029437,0.0215672277915973,0.0718559774916634,0.0211505479181445,0.0233001404914163,0.058498734449354,0.024888049034435,0.0453223319379496,0.0206271000531603,0.0291466035873029,0.0629220542560292,0.0238059331467534,0.0308116589115513,-0.000735769456438856,-0.03949102233899,-0.00364574034646826,-0.000859150710704526,0.014724789687831,0.00383406470253974,-0.00500720715680032,-0.00479591586930252,0.00178761166690846,-0.000916479130466476,-0.000458476546112983,0.00123596646170977,-0.0033281906037041,-0.00418246189289366,-0.00235708070054138,0.00163656610062483,0.000663830656896274,-0.00361655646905493,0.000987469558632136,-0.00383597933110079,-0.0174943973514362,-0.000410499248943574,-0.00451837140257236,-0.0107869037823,-0.00194058164977954,0.000230611611858009
"1998-10-01",0.0255232700832614,0.0981729112142354,0.0321408392263517,0.0233564576137454,0.0935211288962406,0.0296044328917145,0.0272652221043669,0.0257930826397518,0.026156181905057,0.0216198279820783,0.0284862253678435,0.0243105581946999,0.0981267916425976,0.0237553247678719,0.0217339024533376,0.0730915613221174,0.0206797796145274,0.0238162955235771,0.0489292022305595,0.027286325912006,0.0398157672905355,0.0229898591383325,0.0278709484520062,0.0610904065169176,0.0229844734779761,0.0318792235382913,-0.00034532650325678,-0.0494923433035977,-0.00481960973020256,-0.0026616717104204,-0.00501112902432937,0.00248068364636575,-0.00872058762542484,-0.00192319853579059,0.00100318530840392,-0.00115521561041739,-0.00120850598144331,-0.00415764214185215,-0.0215167846288408,-0.00557566121667669,-0.00365426184201767,-0.00121146061405245,-0.00177542601304569,-0.00380587793047937,-0.000688403587508598,-0.00439883913511397,-0.0123502907754735,-0.00205141833058456,-0.00367071328977849,-0.00705420495693507,-0.00365360756710765,-0.0026923515679494
"1999-01-01",0.0216735285906212,0.0921178752908083,0.027815735496153,0.0226787073561044,0.0822483945799406,0.034526882366197,0.0310127675032701,0.0264963237293433,0.0287469713388909,0.0209323657491545,0.0268698313299429,0.0240241921521481,0.104481525876617,0.0250351799050243,0.0226464765519473,0.0724858206496231,0.0212867014908478,0.025278309945845,0.055787667700633,0.0243847809938505,0.0398363869423865,0.0222493093930619,0.0257350357517493,0.0629478305093456,0.0274478770337419,0.0312535217727527,0.0076945381927319,0.01187243717836,0.00890324764447827,0.00902536139718943,0.0141091224594324,0.0254226236097956,0.00736887235786465,0.00831864650942202,0.018816841568557,0.00878278603712248,0.00879119490332221,0.0091144624589872,0.0459427965714863,0.00662222475687501,0.00616030076797529,0.0413750695829291,0.00846616016163749,0.00671485000659248,0.0164966520103553,0.0102036240803233,-0.00174976870233796,0.00903973044252435,0.00934634244767082,0.0186545980533207,0.00900778054472989,0.0126776336682313
"1999-04-01",0.0231699645385207,0.0868071611581883,0.0287428353532538,0.0227685259286941,0.0863159180099052,0.0317039900128318,0.0301931018527232,0.0237930003819652,0.0241274381884122,0.0194719610265847,0.026985381475526,0.024595235526795,0.104876161636847,0.0244000265248734,0.021460835760299,0.0691510732145641,0.0201203652756007,0.0241044122649882,0.0658607153066885,0.0235232847064027,0.0387172498927926,0.0244996393249537,0.0230316951419542,0.0785562160841728,0.0234417897973633,0.0295820216150994,0.00710712986892747,0.0185962465243258,0.0122566452618111,0.0102655195423127,0.0162695842021833,0.0108421605282271,0.00817620720394444,0.00868763628055769,0.0145241868833628,0.00804828250414816,0.0112005728256878,0.0127502102654913,0.0635156492766202,0.0071868639280222,0.00779324617119759,0.0361375479336217,0.00747899900952905,0.00928861054494437,0.021268380283583,0.0092345269319528,0.00939019677056739,0.00724221471920178,0.00923016552950864,0.0278687910103948,0.00951893498882447,0.010922413699081
"1999-07-01",0.0263254083763149,0.102718924673058,0.0318074975216049,0.0219628765717142,0.0851486371167423,0.0292704125188374,0.0340015974257805,0.0242658282375307,0.0241395955912848,0.0245088171857028,0.0260353558540008,0.0212350350769779,0.0972008816539311,0.0261676550170757,0.0229088784606316,0.0676559051660967,0.0217801632670637,0.0213295307124744,0.0613276495859837,0.0236634924105272,0.0359118324604749,0.0268394341818675,0.0234276013018128,0.0640635485481319,0.0261607470090605,0.0301426940753195,0.0037205346822431,-0.00697208901067363,0.00574855107860484,0.00534879761317534,0.00504256641603548,0.0048741720881325,0.00415393501383382,0.0053128119755451,0.00775310879108689,0.00184148981362403,0.00481754475380342,0.00290786790247505,0.0502800582806307,0.00274457267754056,0.00316580644105678,0.0143947040164382,0.00481727015121838,0.00452586522195211,0.0193739998496971,0.00333746174573286,0.00636650880781348,0.00423806403684337,0.00327239830613711,0.0128093492695151,0.00375550572328539,0.00352455439890809
"1999-10-01",0.023372054647545,0.0950148874796675,0.0290462661803131,0.0234703680454825,0.0805454761671891,0.0318490112298499,0.0290550556002826,0.0242235564534497,0.02627971364243,0.023681617346989,0.0288183298880014,0.0236770719728567,0.105900812387472,0.0242045329529099,0.0210212562611232,0.06968078665469,0.0212379592642617,0.0212109548963057,0.0642589721268551,0.0228354219772846,0.040177192020616,0.0221296119449144,0.0269937101420812,0.0662304330018032,0.0260671435552857,0.0290178041603415,0.00763860152504027,0.00312904462604805,0.00967255829016438,0.0105427429811385,0.00481241280252571,0.0131597727273036,0.00495794640125753,0.0107279697708385,0.015842074820279,0.00724826762449149,0.0113201894937054,0.0111139110035064,0.0682770269057395,0.00774541179133935,0.00847845391205694,0.0273400617503251,0.00889355694124293,0.00809196222479381,0.0205419133119019,0.0099473340996746,0.01610777399007,0.0088201519744485,0.0112150950403739,0.0279074339154027,0.0129526694672778,0.0046210494829333
