"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent"
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0341681364289016,0.0512144695931234,0.0296944879805676,0.0326584094282684,0.0397956621186669,0.0370800573754053,0.0388005191588962,0.0490176900011656,0.0342436210100838,0.073232380586333,0.0300405447321274,0.0381698225888856,0.0589678262430492,0.0303647630279432,0.0575816468822188,0.0436539440414964,0.103291777283746,0.0355290816291234,0.0342511902055986,0.0763532699969913,0.0374567791375314,0.034433920549877,-0.00697662986391533,-0.00568221375427994,-0.00540053004555544,-0.00573920563850865,-0.00525072553521959,-0.00737671731802298,-0.00939012168332119,-0.00110541918896206,-0.00720552034834742,-0.019577149547727,-0.0041024332635882,-0.0135225776967711,-0.00284031660675759,-0.00447577870085622,-0.0119503670470372,-0.00768982954167446,-0.0204132754781072,-0.00325792691649715,-0.00846147918181995,-0.0155708084423996,-0.00503106733985082,-0.00600117447518889
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0308872619099583,0.0425860875919541,0.0333300724123564,0.0345305268948945,0.0481491144601835,0.0305035840604308,0.0411411412737294,0.0424187967412378,0.0386154633727955,0.0567800027585885,0.0298046648389648,0.0404097589867356,0.0584310396736736,0.0377156942706022,0.0423763138181769,0.0610098065547143,0.12757477267317,0.0346110499787127,0.0372534212492315,0.0631011819519357,0.0361070996081941,0.0326631449197601,-0.000995558603259152,-0.000383342988091788,0.000452971296214507,0.00460153767886084,-0.00349667050991332,4.05020454982486e-05,-0.00115844090464376,0.00155818144779046,0.00450836142683737,-0.0013003997858075,0.00017856450996015,-0.00020413675802083,0.000120967562534159,-0.000363469271761017,-0.000665084628843152,0.0106810822919106,0.00262402213547955,-0.000601622613584676,0.000818733838145177,0.00679548419056914,0.00374057594712201,0.00376209962572608
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0362063480199684,0.0537374939009506,0.032815192422925,0.0322711082568207,0.0511212632183873,0.0361980008787826,0.0443074142062606,0.037882703836525,0.0336467624921357,0.0565801639608058,0.0315304306118116,0.0422176066316472,0.0966883205694827,0.0342051877249768,0.0449935634919049,0.0559443821553018,0.0778221901699452,0.0359608118302585,0.0376340411470068,0.062045941912682,0.0342332626000559,0.0319578099613652,0.0234053802575189,0.0317470264783662,0.0176962542180363,0.0184448989513053,0.030159002675004,0.0181636920819916,0.0218630266058159,0.0209579628783414,0.0202723574164326,0.0298847044217904,0.0168273684787553,0.0168917844917288,0.0569984741976114,0.0208109247700498,0.0204486326247696,0.0384371403389037,0.0450595664371624,0.0194181451704339,0.0200988866949581,0.0342968402485362,0.0194464975459544,0.0192014326757826
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0425300162450541,0.0489526543384532,0.0336354851469541,0.0309021027732785,0.042167364169564,0.0458303037933918,0.0371486699951967,0.0395040598539791,0.0345827461487792,0.0766439853915044,0.0314973836991178,0.0453822917415385,0.0600700440440666,0.0334429382281629,0.0451953470987583,0.0502654475177724,0.0863806192016902,0.0389877230208792,0.0368480527646905,0.0623796363214789,0.0386933955437132,0.0389597329619765,0.00823906177619217,0.0132506708061151,0.00383232885790637,0.00318837649150263,0.00689999818201065,0.00927850265367554,0.0101919315246549,0.00334839935360713,0.00277187429384229,0.00930578798821995,0.00578911698010118,0.00405954753455326,0.0106315987471616,0.00480387953741103,0.00211412577548622,0.00933046801797772,-0.0172246137286498,0.00721167552163832,0.00709184920028578,0.00728294670101307,0.00429928354260899,0.00477745973939861
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0387800135612186,0.0659982202884775,0.0362051810981283,0.048927710240144,0.0410867127864488,0.0567898744014418,0.0390031989648338,0.0380380274732974,0.0434471455674401,0.0546871394614755,0.0342505338424605,0.0546427416804407,0.0493939830334325,0.0352372284914299,0.0492297747989636,0.0424052421337639,0.0478782446314218,0.0395208840651153,0.0401073143037691,0.0658632090857459,0.0384555983431355,0.0400520217474155,-0.00675598327323012,0.000112546287366977,-0.00148415902390428,-0.00511731001253468,-0.00450555586496847,-0.0121618475688536,-0.00626080486961953,-0.00408815882450998,-0.00580727898612585,-0.00971600381972774,-0.000594930848573753,-0.014072977351969,-0.00841733156504542,0.000512342588130619,-0.0131810424356962,-0.00519041907661488,-0.00699033181363992,-0.000217729523756161,-0.00456139244022663,-0.00466295419112052,-0.00110529283257244,-0.00502257184043901
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0339046984570619,0.0397751548014505,0.0300295619237091,0.0395771199789069,0.0844870543553021,0.0386283573003953,0.0454790170759898,0.0855561937988192,0.0378292612439969,0.0587676406919129,0.0323215909210135,0.0384993885856598,0.0365931755192774,0.0361235214567436,0.033718391818714,0.0360993769017758,0.0388820733899315,0.0289190356903626,0.0781961198589163,0.0585397993532638,0.034430692871271,0.053642774005526,0.00361350994167434,0.0019775513572282,0.00111710243986868,0.00366626619424684,-0.000519523556080961,0.00317338030217395,0.00450470350968366,0.00604328078208213,-1.95113565095631e-05,0.00429818525721339,0.000242549445683601,0.00196371004031095,-0.00361093882267953,0.00489644298962783,0.000673322223170505,-0.00060205860606601,-0.000626097677462206,0.000424479102848439,0.00405521767572063,0.00300569883602554,0.00325397977887323,0.00313851790903316
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0314030557851155,0.0490969388757541,0.029840640349524,0.0304456707612413,0.0506189176854026,0.03845458959213,0.0407648465688426,0.0568828174954264,0.034048917715387,0.0515643093011148,0.0301365511147211,0.039711805614906,0.0601446229210335,0.0334526657448131,0.0425324772538288,0.0435384718265876,0.120177955414401,0.036391081789526,0.0365018812012107,0.0760575129405885,0.03678563715087,0.0314486328975758,0.00287511506967983,0.00189920545866874,-0.00208634900966688,-0.00064989798456323,0.00415316424683008,0.00141595295756068,-0.0044399061674415,0.000645227541138318,-0.00139124922351428,-0.000256972691237429,-0.000946566608848385,-0.00361460603411399,0.000898394376661699,0.00115354168876333,-0.0039847091228917,-0.00215270456473529,-0.0060951177599565,0.00271608418108792,-0.00585501159987952,-0.00219410905018889,-0.00107983654926004,-0.00236067310452075
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.043001477833135,0.0978452179131652,0.0331209751095259,0.0419159661927633,0.0401309977374208,0.0560332938987735,0.0522154980694351,0.0328629325873565,0.0323095700371792,0.0461918058915907,0.0364825942636694,0.0390144832929831,0.0630975473332454,0.0325683649875077,0.0330984637733942,0.0473870811880394,0.0348780239453638,0.0296181222369975,0.042233955549284,0.096786163324971,0.037145566650235,0.0320618981839646,0.00446373026232785,0.0109503216452448,0.00178944447194038,0.00521247496764996,0.00462443652014843,0.0112677907342508,0.0102057479043541,0.00450210828525436,0.00455596939334732,0.00652355538190528,0.00383805748300437,0.00369981411147496,0.0115863551212818,0.00379557592240132,0.0033668721169341,0.00633514819368161,0.00483976404142059,0.00554274794601447,0.00708028115330516,0.0165421802132912,0.00569833893114691,0.00810425438837938
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0330082008582692,0.0503437052105878,0.03155145650303,0.044492582096774,0.0433009978538117,0.0376035185660644,0.0366535244654706,0.0432347380013676,0.0355676421043231,0.0752014338105094,0.0308818716176586,0.0450490638533124,0.0443328072632974,0.0315356317855609,0.0775469297508495,0.0357307092529569,0.0792097099685169,0.0373140797598026,0.0382616486325033,0.0746178455016708,0.0385224405245106,0.0360394626191526,-0.000459379604261701,-0.00250230097887256,-0.00409026415108033,-0.00134916141617796,-0.00848529547200843,-0.00558020172782379,-0.00230379293650259,-0.00605848594857992,-0.00334806461448057,-0.00301582524994443,-0.00142670953830232,-0.00310552196979737,0.00104851150740293,-0.000886897829079234,-0.00397788609206568,0.00052779899450448,-0.008411953821571,-0.00278074802776625,-0.00195935741588839,-0.0108800177739483,-0.00103559207328165,-0.0043318284517696
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0301555669651671,0.0487153493025088,0.0328436327019339,0.0911265920912391,0.0378275880340692,0.0633369016969068,0.0578104593207012,0.0350686944717353,0.0455018220547693,0.0732183342529314,0.0416968963447345,0.0361361699262463,0.036491068338069,0.0435395419029413,0.0332241098757142,0.0340419346683743,0.0310084424629899,0.0295815692073374,0.0320894296461844,0.0592589553841798,0.0362235667920302,0.0711033745592367,-0.0267332311327772,-0.0404389020216625,-0.0285901976327341,-0.0608872637715902,-0.0337453526312037,-0.0656978735001978,-0.0500112313338956,-0.0329852936236831,-0.0438083608568962,-0.0666964755278423,-0.0361765080911608,-0.0341380300999607,-0.0340104659417528,-0.0321466801674646,-0.0342243907646885,-0.0299719055293175,-0.0294862787681773,-0.0261342327600045,-0.027771591824721,-0.0509567673940709,-0.0324410816338334,-0.0865540395082718
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0373937460928115,0.0490869203115743,0.0320857630438275,0.0298036134018799,0.0439364352551688,0.0385821518350819,0.0421600631813142,0.0402024125472466,0.030777227474254,0.0665430512335379,0.0288117286682919,0.0410690521456786,0.0780003957236923,0.036101072382998,0.0423566811664262,0.0573981668621581,0.11899934213248,0.0326719186535001,0.040193838538367,0.0450321453024972,0.0343888798588802,0.0344053941883342,0.000149259471675422,0.000505167835538385,-0.000715162115511951,-0.00116976846987598,-0.00311314380410859,-0.00159766959463059,-0.00432421300113496,-0.0011910503929802,-0.00245612773305858,0.00486863631157029,-0.00252300866922474,-0.00418846216688257,-0.00390988198565927,-0.000363805138112993,-0.00499373723059297,0.00706155719454852,-0.00853018340969319,0.000242631902074872,-0.00366631481189645,-0.00124598496177141,-0.0032122837586077,0.00246407285301216
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0389269116032728,0.0564993088151972,0.0324220716865063,0.0319751603728362,0.0435827442889497,0.0370649331782194,0.0352708009698338,0.0344834013967493,0.035391518529334,0.0542264979689701,0.0264977356092323,0.038099815645935,0.0904114224279262,0.0320448526284894,0.0576067450905199,0.038508441414843,0.0787585816616796,0.0537583970429753,0.035046183819584,0.0794030713005067,0.0335141172728589,0.0365072872755812,0.0171782520018696,0.0235154542845795,0.0144088603549798,0.0149964415380624,0.0176215980626599,0.0147051247126358,0.0124331254006294,0.0146394898079643,0.0126991557136507,0.0226252769371031,0.0105541891272047,0.0155111289998036,0.0287134868203013,0.0145024287481263,0.0213290717919856,0.0161818452072937,0.0328004127778255,0.0203586930548889,0.0150104615072744,0.0163550087904368,0.0162031771448143,0.0148385074530953
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0301221249771473,0.0523035120221779,0.0276186540332364,0.0285023271474505,0.0430594240196375,0.0442424245863813,0.0393129125238827,0.0472468265569644,0.0323375580210885,0.0604084269116922,0.0255110312459321,0.0434213261779935,0.0580886556253064,0.0353291131668169,0.0531199298786262,0.0406980747853941,0.126073095390618,0.0366103275801152,0.0365626409287542,0.0730104518546554,0.0392499062936456,0.0271712562724841,-0.00792423269535238,-0.00878016681873711,-0.00755461601597954,-0.00743164758637505,-0.0186756766585567,-0.0063814596317886,-0.0173565406231787,-0.00552363207515307,-0.0113628899137885,-0.0231497193674157,-0.00787488245846263,-0.0143780923220637,-0.0199229106658411,-0.00658968670777583,-0.0150221623899071,-0.0077777853203806,-0.041658849418291,-0.0131519907192948,-0.0137173973739021,-0.024462503203759,-0.0167598868752584,-0.00687033361712047
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0341898205999978,0.0386015721671439,0.0308896580875441,0.0253890914747547,0.036725652034844,0.0357806020881063,0.0281917479752896,0.0713094327020163,0.0347727015690721,0.0715856594110444,0.0303648539199928,0.029137538046477,0.0583819895659666,0.0333501079735594,0.0410766949325657,0.0501794054000667,0.152201332529124,0.0298983686683743,0.0298760813174869,0.073237046431732,0.0346614382436336,0.0301992048612075,0.012424229295299,0.0128696924871944,0.0111230004342722,0.010426220554665,0.0161892117124665,0.00919957921739946,0.0102860377263641,0.0235995185801096,0.0107972151647519,0.0260903427606385,0.0112286741745724,0.011240917044178,0.0187995006553634,0.0119930162970603,0.0146770060538084,0.0195862848048029,0.0647988654985604,0.0113457775293829,0.0098040506783542,0.0247606792804806,0.0127466013604082,0.0124699352187497
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0330010261615331,0.0612927998219688,0.0391356192506839,0.0475633635519473,0.0343680949695341,0.0346514754263784,0.0301773276709782,0.060128305819401,0.0310183908982445,0.055955270515098,0.0218684389375621,0.0402034504554811,0.109617734707988,0.0287498433207635,0.0414778526064249,0.0322304988791338,0.0644927464771175,0.0541026292249236,0.0409502279397227,0.0653485443985729,0.0391916095842041,0.0344747493823389,-0.0254303267543633,-0.0457580118169714,-0.0305923016083418,-0.0408481119775077,-0.0217581513251412,-0.0284687484530508,-0.0221659965171169,-0.0459391702826331,-0.0265240865225867,-0.0452858018152821,-0.0181093044907173,-0.0271271393615953,-0.0720395405201678,-0.0216035808885226,-0.0327704722250216,-0.0239648269909696,-0.0439185015287101,-0.0381017487872801,-0.0280708089430669,-0.0479027774041349,-0.0318206397890434,-0.02545451370297
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0388359848174371,0.0458353139383813,0.030720755340231,0.0300680452682718,0.0412260980743092,0.0362210954670506,0.0391936613161703,0.0390028526508388,0.0342229370843225,0.0469696189551636,0.0293823907275725,0.041806867663271,0.0979752587812419,0.0323710779626729,0.0425991939418795,0.074939303227326,0.0903791780944246,0.0387237922608552,0.0399879629372314,0.0622758891093398,0.0337169424370921,0.0335457799449171,0.013671211868141,0.0155517834102314,0.00984555945921402,0.0093372334471116,0.016145351597408,0.0105475461363306,0.0142036351984269,0.0150473062750968,0.00987597569913179,0.019530339718153,0.0100875361959203,0.0116533815634321,0.0315976183259614,0.0104648751132749,0.0143868256914441,0.026588253283547,0.0297790584205082,0.013553953779987,0.0114678297349609,0.0238216253049318,0.012171878023518,0.00994604465505774
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0460821151268087,0.0440502724174309,0.0361866595204205,0.0346064729094005,0.059561625250108,0.0387460353609499,0.0382748851523632,0.0367633238587861,0.0407111982627071,0.0484572015410747,0.0311692989453051,0.0640269824679421,0.0573768851905366,0.0346339903321178,0.0433381614101422,0.0534440573563958,0.0524115745333622,0.0381702099132203,0.0453781911566363,0.0746653786131833,0.0453243448625233,0.0366211358185854,0.00825379117729711,0.0102638656961679,-0.000681108125914253,0.00238437426607581,0.0100743736791956,0.00797757544514058,0.0105537625710433,0.00205995390326031,-0.00073424645472566,0.00466996813292237,0.0012660481247716,0.00268507655733353,-0.00422004210654145,0.00373959209833732,0.0098578186108308,0.0086064250021979,0.00488919166230692,-0.00229178027955623,0.000393203991776738,0.00914384497275095,-0.00418779039120315,0.00643451105813819
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.0611083767558843,0.0549293933828542,0.0323695451791553,0.0323969713034573,0.0589199230625563,0.0489454898626486,0.0378404898233272,0.0353401499792125,0.0352442488269628,0.0434920613975189,0.0304042844874122,0.0424443801018638,0.0849903088993553,0.0318118529666654,0.0449356196168708,0.0405541168271698,0.0621394581042337,0.0376045125625948,0.0388752810834678,0.0638056359596635,0.0404848895064308,0.0413630103106946,0.0438704755634417,0.0413461477632374,0.0213582867220918,0.0217492305824568,0.0330513939490241,0.0308160098082518,0.0267784991364134,0.0223955296644959,0.0208092217264411,0.0228370741066241,0.0174335872316819,0.0267428683904615,0.0328677201204304,0.0203348772159129,0.0261144339788012,0.0246776252503831,0.028888892473265,0.0217295203757082,0.0243759280663777,0.0425569159373365,0.0285423566740772,0.0217586360917268
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0333025678798326,0.0601568062892692,0.0263587627423265,0.0276142359129427,0.0425264275008841,0.0448756120367557,0.0327352723701283,0.0287300870452193,0.039111238611512,0.0773454452540427,0.0270164774845456,0.0500666578294968,0.0718182756092031,0.0270026403543663,0.0541940886259164,0.0447683498445997,0.119943550310733,0.0277896390386936,0.0358844234752266,0.0633709180841248,0.0354994400548202,0.0298890836453606,0.00320810965306474,0.00818046886555357,0.00181043038179551,0.00114437425358477,0.000107986197218369,-0.00483699636355312,-0.00236103804329111,0.000817635918255516,0.000323695558062653,-0.00770570034873253,0.00162883158636599,0.00906868439343038,-0.0142789829981272,0.00244510445351159,-0.00730322111345627,0.00459071209204534,-0.0107918567775194,-0.000161930904918075,-0.00266088840965872,-0.00245474622374945,-0.000109474156867686,-0.000467526564849712
