"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent","T39_sent"
"1996-04-01",0.0180052642901356,0.0218565971450682,0.03423497498993,0.015757272589173,0.0154510433909143,0.0196204322037452,0.0346750745907279,0.020830251472523,0.0291055557204796,0.0175329117248077,0.0301096498213658,0.0328720998551624,0.0171239492342357,0.0240044032621565,0.0226688916828343,0.0212900568446579,0.0207243386296698,0.0197211262100493,0.0246731533920656,0.0667688361550698,0.0164018599460517,0.0200455399122061,0.0553838898782935,0.0197641538142445,0.0185047271328308,0.0332738220038407,0.0185795135360848,0.0148555207187045,0.0765207349738003,0.0231427938643971,0.0181552875533964,0.0223766782977869,0.017281564506114,0.0207600799177838,0.0271760220385839,0.0212566011946656,0.0205194884233811,0.0309462476765275,0.018029591406535,0.00202849385465798,-0.00157836110313404,0.000683577387727346,0.0026196453967982,0.002663874619059,0.00108716799918032,0.00633784414187324,0.00364699334961661,0.0021725715064384,-0.000557091513128828,-0.00343173395480353,-0.00161563996340381,0.000451371518742766,0.00392487287581094,0.00410107122724563,0.000702902605768392,0.00146593897011816,0.00270061237120025,-0.000674883487433074,0.00679541944453473,0.00180791048532958,0.00487098761954784,-0.00261420489859747,0.0022244953218777,0.0010992263176484,0.00501442481131435,0.00136042560896596,0.00131884912065253,-0.0059372558737208,-0.000168631004912107,0.00223911953306437,0.00276166619053325,0.000771544124240422,0.00368569925341979,0.00296904726739656,0.00209071887418735,0.000525162407225038,0.00637422859222308,0.00363910958430894
"1996-07-01",0.0216506446071151,0.0237394979931334,0.0469622344384159,0.0203650852150616,0.0168699352342582,0.0255651039922315,0.0335128936481271,0.0208614972255524,0.0224618895903178,0.0379094743320987,0.0239793925592637,0.0324242344911181,0.0236750601926998,0.0212619185990621,0.0239346772940292,0.0307357113747047,0.0262476224431054,0.020398366462642,0.0251946768168306,0.056672165561519,0.0176322629611201,0.0236289628145583,0.0383979662506914,0.0233559857147705,0.0211750633154528,0.0228548071337493,0.0224683779174436,0.0187406573792579,0.0373563686390934,0.020991546037149,0.0191131419800558,0.0191058256827967,0.0205724245781357,0.0224207340155647,0.0245337666510744,0.0238528097204457,0.0198619155787655,0.0244676826540381,0.0250476189045507,-0.0063355525646498,-0.00398662894244757,-0.0144837413910488,-0.0056740210999582,-0.00403368338085872,-0.00140276842523811,-0.00383615838397176,-0.00231903752344411,-0.00352278925168083,-0.00551177373177808,-0.00151666469182506,-0.00876234673918669,-0.00563194469547146,-0.00184967216406216,-0.000513177858799071,-0.00512853377937187,-0.00625975617857036,-0.00310607605552295,-0.00277306169327952,0.00227432135073981,-0.00306810100872369,-0.00541846751379594,-0.00319075053364251,-0.00535846979655121,-0.00390526781546912,-0.00120632085751813,-0.00387886874818137,-0.00370075095168052,-0.00731983547604053,-0.00553035223605319,-0.00354170248142839,-0.00253058075677343,-0.00404613285435031,-0.00134613910908726,-0.00210245214750331,-0.00546296156546373,-0.00250168266054965,-0.00293231189163684,-0.0051811840593769
"1996-10-01",0.0216102124017591,0.0256176317352072,0.0295350175213025,0.018908594531351,0.0183395452792966,0.0235113158782142,0.0284559092385022,0.0235656485259702,0.0286754355202332,0.0205036315172494,0.0281390595387425,0.0287624015638767,0.0199953134726154,0.0210401077503549,0.0227549078720677,0.0233917851713005,0.0218535820654494,0.0190237443104845,0.0236593768816623,0.056307754887121,0.0194182940973774,0.0226189611444104,0.0468819646969792,0.0207539021679622,0.0255381810328018,0.0340628456345015,0.0196127295254791,0.0196671127942992,0.0564820722178678,0.0233858776810844,0.0193237961534235,0.0208316488443349,0.0220409624331929,0.0204911862361493,0.0324556187521261,0.0237651256421315,0.0208412154853459,0.0259540486260927,0.0222234811716801,0.0010987813595606,0.000204289000831042,0.00310569232693241,0.00201597218536106,0.00143678364160789,6.80006104707511e-05,0.00397667679258945,0.00366916629169216,0.000644239100109125,0.00179542072538851,0.00172349913191714,-1.53216181451305e-05,0.00196793439927031,0.00332993172846834,0.00309322308339873,0.00166598523239699,0.00225566752406427,0.00228448152513534,0.00142212125781809,0.00464431542381083,0.00144991150643765,0.00146526950454729,0.00713694206557863,0.00193848354226442,0.00051975918605529,0.00179388121575732,0.00187173288098069,0.0013463157920937,-0.000708340587486236,0.00141871896356289,0.001714005337747,0.00362867563663847,0.0011438555990879,0.00199937433993183,0.00161237127267551,0.00282122200377923,0.0026545691051043,0.00451301694390497,0.00168356455989401
"1997-01-01",0.0196618535177975,0.0235229197702806,0.0324397793542352,0.0168942815678572,0.0174838117647021,0.0221785043218456,0.0303600184444681,0.0229549932869256,0.0276002313059453,0.0255302527278951,0.0250036397174883,0.0331226773178477,0.0196808941320072,0.0204878265924195,0.0211418376204791,0.0249077700713744,0.0212104967252486,0.0176066712790164,0.0241900842752722,0.0663014895215553,0.0178618603753007,0.0216093502148374,0.0570666064201732,0.0219585058222991,0.0221259541734941,0.0288063398738603,0.019951374580666,0.0172092783848659,0.0611798766950411,0.022250775497439,0.0182168448226183,0.0218922519642707,0.0202881016855004,0.0213464999204246,0.0229447841139561,0.0239735747074421,0.0203942279462012,0.0265842502033037,0.0220595092836448,-0.00153662040182546,-0.00105077157572627,-0.00124940980286596,-0.000825222558445229,-0.000883138878907151,-0.000613001985599017,0.00133876750858304,0.00212096105636056,-0.000866148606942765,-0.00358532156757125,0.000927003483298156,-0.00364568478930356,-0.000736539721359111,0.000464938810783976,-0.00208621934512114,-0.00113339534067051,-0.000978078997842029,-0.00016928825335056,-0.00334357358953028,-0.00257790779845693,-0.000419079282021367,-0.000315632558409482,-0.00235538387472461,0.000553535378923165,0.00153949693199304,0.0009877459174164,1.2641522402566e-05,-0.000439549960981491,-0.000789205662672686,-0.00131896776461567,-0.000755831498482704,0.000382329512799599,-0.000232355003606161,-0.0019279195960969,-0.000454045316143635,0.000126903079153049,-0.000476975229765221,0.00291500470781201,-0.00553626776959442
"1997-04-01",0.0224982893072215,0.0253741184448134,0.0331032156932271,0.0180577725016881,0.0180624343420915,0.0238077500357946,0.0258128443373483,0.0229877198663489,0.0271847840060579,0.0230410760411172,0.0266321933771207,0.0371550315956328,0.0188593855011922,0.0236475579315116,0.024662207163113,0.0280926160306178,0.0228476270188749,0.0180955655113996,0.0227030067201923,0.0647118213605975,0.0192343241443938,0.0213675242226461,0.0415855570931326,0.0223623183459145,0.02196868260943,0.03034086370123,0.0195874865133385,0.0173319474932759,0.0557143238473819,0.0233728332733083,0.0194288508860524,0.0203028998237284,0.0201413201409899,0.0188873207587935,0.0239041940509432,0.0255830061492628,0.0200249391452031,0.0288884481572047,0.0226361428578096,0.00116520039766686,0.00166482397496273,-0.000457110263613466,0.00146824360679209,0.00140272485508002,0.00172874062663744,0.00202683766148217,0.00208331386014823,0.00233041083059134,-0.00109216492620386,0.00196395143015797,-0.000161799423920842,0.000569168399550052,0.00257633240381595,0.00185702981068774,0.00109708940463519,0.00182646720612069,0.00101113967290785,0.00199483645275218,0.00302589329183768,0.000920234145946286,0.00101905696014004,0.00228359431043086,0.00132199335443582,0.00109200287226705,0.00398289844340971,0.00199519097333745,0.000888633126233645,0.00313716535792208,0.00159465248625866,0.00160105942083314,0.00163012271067719,0.00168608877073574,0.00105270439528382,0.00165003040096425,0.00319411510767019,0.00113022253650714,0.00708484972100932,0.00062669432051087
"1997-07-01",0.0232834851025403,0.0227446950327673,0.0404360786049113,0.0184241319486798,0.0196264774174597,0.0203806303858697,0.0372804609908865,0.0230631155201208,0.0277601292805548,0.0276924756539997,0.0290426733691337,0.0381880530824765,0.0197175871951332,0.0193805379479766,0.0246376502871915,0.0305652913486316,0.02125427405196,0.0199566904892887,0.0261201461887238,0.0658032054350574,0.0223575521608172,0.0214900048129175,0.0329308702901025,0.0242287873728351,0.0274317028870573,0.0267144211651316,0.019643115876648,0.018327299477859,0.0327210062265707,0.0231184957727391,0.0182631845077931,0.0183110954932736,0.0194702990156016,0.0196960101597823,0.0253960641716827,0.0263032969633085,0.0200332249847016,0.0253140889413959,0.0228916903864198,0.00147194240474569,0.00302268023545324,0.00288010507715803,0.00191451597620967,0.00321927641837529,0.00180182499413072,0.00678523131786299,0.00299824775588775,0.00376473444724533,-0.000289146346229752,0.00223045820591258,-0.00121808072698152,0.00225276336482939,0.00439994960175726,0.0021238427937024,0.000103825180401451,0.00338982135426206,0.00237176591879247,0.000824233631664215,0.00573169948379196,0.00198013295923327,0.00301609904518055,0.00261409870894434,0.00222247393059469,0.00226859837611822,0.00406227321391663,0.0025814941912239,0.00240916273204168,0.00437028968331953,0.00265253287844445,0.00172641919226344,0.00150352541989783,0.00224535812217163,0.00284642527246267,0.00396852042933307,0.00242967050098843,0.00185583062820199,0.00738062929347665,0.000927143513046209
"1997-10-01",0.0212342447717888,0.0226233913592328,0.0271942178597346,0.0179992522382131,0.0184156891158013,0.0221520961447446,0.0299283028828686,0.0307436785380177,0.0313942696114574,0.0236127162899877,0.0309510258529814,0.0309725262913574,0.0189988849847798,0.0218563424398757,0.0253856540065013,0.0239750786868226,0.0225419206644183,0.0195137660942723,0.0236000492254417,0.0598465392553597,0.0204912209281535,0.0207219323339022,0.0350447254466419,0.0230782576358193,0.0286681664552118,0.0295438640466227,0.0215586531725957,0.0181580018171372,0.0419407237815939,0.0220396341196194,0.0188364791279326,0.0238633755992588,0.0195402865942769,0.0279687813520018,0.0229427722199038,0.0241612572763944,0.0234926825309389,0.0321838124502342,0.0228257267981041,0.0025539818257272,0.00185908306770145,0.00534398370316864,0.00321566174336385,0.0033670132283491,0.00185378447915448,0.00585089321569902,0.00746469681312877,0.00514078504630942,0.00495300004866802,0.00492569549568492,0.00327804556012602,0.00299849566188708,0.00354663149177427,0.00493490418939752,0.0028419382453973,0.00377650371484489,0.00338908148732167,0.00410133322158801,0.0132055375739492,0.00358444367153684,0.00241737269821304,0.00463704325488366,0.00531348750620734,0.00580488579774435,0.00652040111077501,0.00309505802672928,0.00285138975666328,0.00336315968422106,0.00381985606369953,0.00276125175546403,0.00434318492871372,0.00124851853996631,0.00258466960669308,0.00347760726475963,0.00466847486929161,0.0026132174730302,0.00802853767353647,0.0043045987224665
"1998-01-01",0.0233684500614698,0.0274200393289146,0.0349202084269562,0.0183705245932906,0.0183031526627352,0.0234017860916067,0.0290642027336809,0.0238414555143475,0.0264674442027294,0.0262287662974131,0.0260957051491593,0.0340233639421119,0.0184485520054318,0.0225306221305911,0.0229761269409716,0.0256339430786212,0.022724526619291,0.018594529079943,0.0235855355655923,0.0589882984037609,0.0190356897238374,0.0238235852549066,0.0423932624999078,0.0237244321658575,0.0261309385317532,0.0294829202388179,0.0205899551655284,0.0182543213157818,0.0462885553929749,0.0243256216736829,0.0189504843700484,0.0211941643224714,0.0206791940667343,0.022079912518933,0.0241168583934245,0.0226874392081978,0.0241506212851303,0.0265565407089468,0.020548270334447,-0.00345812453676079,-0.00215227570289941,-0.00281527459843503,8.75826680825655e-06,-0.000930623605599076,-0.00181539077978516,2.21536708032081e-05,-0.000245375656044987,-9.25253818276831e-05,-0.00225436179765214,-0.00152713933333852,-0.00632561422466359,-0.00104125175814173,-0.000203538693397123,-0.00187193883090877,-0.00218017845692237,-0.000272516603838914,-0.000393219138470497,-0.00279791547344122,-0.0045109008985034,-0.000634673967305176,-0.000822348198096279,-0.00211880972561566,-0.00172697316049496,-0.000254881715189238,-0.00211583400021289,-0.00134811189035074,-0.000521735655475327,-0.00500866925881136,-0.000373847768631666,-0.000880624633049867,-0.00119354898639447,-0.001388008167365,-0.00360530281467746,-0.000956205899421804,-0.0019380793800732,-0.00273848214003471,0.000299564919326152,-0.00154997170926035
"1998-04-01",0.0227365125281264,0.0295704335238525,0.0315928318743979,0.0189845874265461,0.0185028539430967,0.0237329894308206,0.0319795215229164,0.023461280500753,0.0294140898191074,0.0219791655890552,0.0260747498114429,0.0326128313590621,0.0195193611180451,0.0230415486349435,0.021865666507277,0.0287099512832416,0.0229554086823448,0.019241980884086,0.0235045566367315,0.0572533854366079,0.0218386442658843,0.023912665407248,0.036235118738842,0.0227233281156482,0.0241413500024083,0.0253588788777433,0.0211178800250593,0.0181944830016281,0.049853796080945,0.024926986439173,0.0187210497585483,0.0234291766156619,0.0207471325242661,0.0217876734137042,0.0267955271296334,0.023069528818938,0.0227826881346902,0.0266774845056655,0.0209529016318585,-0.00246838092463543,-0.00273695359269166,9.68244892461789e-05,0.000121833495227333,-0.000137234477234149,-0.00159391050577436,0.00239386648844697,0.000711648069063226,0.00232722959448676,-0.00101450568973872,1.44178242035957e-05,-0.0026334774305409,0.000497266881782367,0.000137015708520255,-0.00034155674349719,0.000115540755751375,-0.000546207665524075,0.000766749298322392,-0.00194138386289812,5.7767265480348e-05,0.00167205333697889,-8.48961177085762e-05,-0.000473764654092695,-0.000318386430281609,0.000990139041165558,-0.00033382018333822,-0.00126040026493532,-3.92086995176076e-05,-0.00829182212330334,-0.000924754520611992,-4.8248003586035e-06,-0.0020829775063117,-0.00123203151446025,-0.00174933934911041,0.000716944511892221,-0.000682020421054222,-0.00233991308203972,0.00256557421088492,-0.00108016851617211
"1998-07-01",0.0244823819436788,0.0273943774973494,0.0283627434336228,0.0191062035764977,0.0188287150275712,0.0208982560888691,0.0268893029025743,0.0216140282341211,0.0257047567950135,0.0241341393995803,0.0271467657958938,0.0355001460404678,0.0185449532846111,0.0205714433747603,0.0251750255820972,0.0243188704888707,0.0218148538096463,0.0243361911487184,0.0233845707625366,0.0598345298197954,0.019268094645559,0.0207189222764991,0.0348699025036668,0.0258019052575289,0.0269000672151825,0.0286675104119258,0.020624580848684,0.0190575642621328,0.0456132247462925,0.0208758159076625,0.0200017479569136,0.0250903771622774,0.0199093400273117,0.023602358383599,0.0275894433260935,0.0249021834642195,0.0244864511113995,0.0292118463853185,0.0247664091014576,-0.00264151832728519,-0.000296290824630695,-0.00178668499838017,-0.000501064019062934,0.00033492912507297,-0.0011138985849826,0.000740108408019748,0.000691877700001725,-0.000203545080425694,0.000338816066843067,1.01610813614607e-05,-0.00177998820950807,2.50778081183899e-05,-0.000148997859148887,0.000853300026177509,-0.000402397411152563,-0.000337296644367508,0.000795762442737702,-0.00174905499899155,-0.000764253160199026,-0.00061474743772476,0.000283133739488802,-0.000922296457377948,0.00138002516038761,0.00263959634876089,0.000858343189526039,-0.00183676323827839,-0.00113678264698514,-0.00338386768091169,-0.000495560465826921,-0.000131446137192384,0.000254110962286248,-0.000349618317738513,-0.00121867021321795,0.00308242405085868,0.000210604351598554,0.000122491309671355,0.00307537489504025,0.000225493771307031
