"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0446878561606515,0.107935501750772,0.0346805801683307,0.0231503195276525,0.026391683366568,0.0305989609773526,0.0946755734647356,0.067775501389325,0.0214829170194977,0.0365787539005053,0.0343121280959069,0.116238377674887,0.0215327363060797,0.0231310377918608,0.0273287787590524,0.0294055390093151,0.0264257926570449,0.027717596674473,0.0323455575608054,0.0446014253461202,0.0235301385466073,0.029221953805272,0.025151907670509,0.0239094499536465,0.027189932423029,-0.00149233456688172,0.0492763533597595,0.00407397017860435,0.00402439223504636,0.00605594815140465,0.00599709625283917,0.00751308350126455,0.00927741842256597,0.00459067400877063,0.00206243516268063,-0.00139119922963856,0.00728468727346749,0.0047294145550556,0.00289737825373947,0.00658904722767098,0.00546598197037795,0.00377483077117995,0.00562703772339184,0.00271108163293384,-0.00204831619113692,0.0039817425875222,0.0045221963911925,0.00775774445036853,0.00324870572435099,0.00428360997074129
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0407876432686203,0.127053986723943,0.0271571900903442,0.0239655539813812,0.0274130941577144,0.027905850932353,0.104510628620994,0.070889206354592,0.0227799384342802,0.0330088537612298,0.0306366941866704,0.109242693960442,0.022412090865593,0.0262263359614505,0.0233324671022829,0.0283132185715343,0.0240896373845882,0.027586784133373,0.0355305716677074,0.0428242616411087,0.022009460187075,0.0268726349926614,0.0252875786293234,0.0246077369446966,0.0255558874460415,0.0100824116070468,0.0349057249543996,0.00168185720062083,0.00317366809810122,0.0033369916094263,0.0023230245120484,-0.0253927532349383,-0.015070264097741,-0.00188201819463889,0.000819463179317366,-0.00383650367841221,0.0348477818945146,0.00160007671060755,-0.00242907019916411,0.000461627898358412,-0.00119043161653035,0.00130895547560491,-0.00156314882982462,-0.0073568749154314,0.0114385811873175,-0.000689484955107114,0.000593534777901866,0.00014265697679473,0.00274374342803708,-0.00170295468692115
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0427459971229298,0.103278752243498,0.0261198753349872,0.0245206460609201,0.0265100337720221,0.0327133991519264,0.101137282816984,0.0691129824755347,0.0218719338447254,0.0313301831940089,0.0335281410344905,0.130723869459661,0.0229065107851508,0.021981461753801,0.0280555249199449,0.0312283426273617,0.0249073071201209,0.0253068232638672,0.030249231422017,0.0405164886090882,0.0232614120724403,0.0284868734459468,0.0286743954653574,0.0259023423515931,0.0249301896516225,0.0218243540268553,0.0670724784003249,0.0105201344766381,0.0105674582013656,0.0107896166870313,0.0153540361290254,0.0232175100025757,0.0281228270875117,0.0103033137936266,0.0123675562451625,0.0191612467226178,0.0754062982150775,0.010131648444671,0.010004378599739,0.0135504939829239,0.0167917901811844,0.0108877387708225,0.00980324122302162,0.0130890884088934,0.00955079394278712,0.0104861059684836,0.0104251142880846,0.0111852633709512,0.0099596602466684,0.0110168068878964
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0431375372625787,0.11266176990518,0.0320906815823823,0.0241231960621463,0.0256160133875462,0.0294406672235949,0.107563890245871,0.066334523478182,0.0217350548804629,0.0302219776007032,0.0341373600246957,0.123232618077989,0.0217805808745002,0.0250783684103514,0.0247316501657521,0.0310694210394882,0.0228711452687726,0.0284961749547657,0.0326680502937631,0.0383747474962617,0.0229605527304076,0.029344020407709,0.0253670226844597,0.0234365205284748,0.0235264554139616,0.0142691864011052,0.0606873664475563,0.00209191890378073,0.00492610930235084,0.00483346515759282,0.00614442264274593,-0.018901317545363,0.010264133842933,0.00286864084395818,0.00598764960402854,0.00908806438198775,0.0435804537134204,0.00476686504489037,0.00166758571825573,0.0067363653155106,-0.00314039217183924,0.00553627071577025,0.00199885375663234,-0.00348972997355613,0.00512340953002648,0.00333508427412207,-0.000109082696570098,0.00354148745643122,0.00576284685575039,0.00113145608172741
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0416129773938579,0.113236774845802,0.0311896241385513,0.0225569900894817,0.0256865432805228,0.0366898842000523,0.110580808031517,0.0644834112091777,0.023195142532915,0.0351315318333414,0.034218633821197,0.116925354818783,0.0212785639701831,0.0237696459758351,0.0227589676222589,0.032697431473229,0.024387779657016,0.0245834049634439,0.0344607845081294,0.0368268854781155,0.0244091705780606,0.0261771650044991,0.0231447959212947,0.0227386846650633,0.0272590439876719,0.0261385930053973,0.0729881236056736,0.0185206431690168,0.0137424571230977,0.0159784574159248,0.0334515552400733,0.0463523055196389,0.0301151989283332,0.0142659344892359,0.0290668213227914,0.022993970914325,0.0900842588358366,0.0139550021986953,0.0167992890056243,0.0139451223509071,0.0165437918091622,0.0147263181849628,0.0159511045875325,0.0212930008752013,0.0255044967552617,0.0123916569850494,0.0149303002166989,0.0151641967211642,0.0135092128340674,0.0158515247243582
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0384470795227375,0.127358010104512,0.0304191731449877,0.0229489397307461,0.0256501516545884,0.033161564302029,0.0990101437860659,0.0594410616406373,0.0297885531217925,0.031189235401214,0.0337157195990562,0.107926642257832,0.0231856665586627,0.024048417687651,0.0267000371829186,0.029572076164854,0.0219281414313429,0.0332580220986255,0.0336678827137431,0.0402275266496711,0.0238260693013729,0.0318595764607549,0.0243959227229454,0.0239258659597937,0.0243485208014653,0.0225510147122052,0.0473231546848449,0.0120560468457358,0.0105751060108814,0.0112595373158559,0.0185495745337061,0.0140310825421463,0.0284582499331347,0.0148564822135527,0.01569674459432,0.0169021351826897,0.0756401955726911,0.00967457152283991,0.00926568893179436,0.0144490339973459,0.00848237552074824,0.00832174637474476,0.0119863060634913,0.00919425283940726,0.0199374965917875,0.00531694359533285,0.00614245958229686,0.0100026689140941,0.0115832834882787,0.0102839138405869
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0439803606188956,0.10404906794971,0.0315704252762839,0.0232496923378065,0.0290949573134071,0.0342501174636582,0.114052550352823,0.0589189819411707,0.0239017019996811,0.0318991578468878,0.0284546030964857,0.120175013091951,0.0230214106499312,0.025432287348686,0.0240884664892395,0.0319741287340797,0.0280045408583242,0.0266035104753848,0.0374772078219334,0.0464939321483306,0.0205626272961149,0.0236681050392894,0.0242525266889012,0.0220267221261929,0.022797905034831,0.0429338053343402,0.0272095583738658,0.00509447115414835,0.00227636681408955,0.00230149083629031,0.0172525774229198,-0.0331775229706901,0.0149659320167593,0.00285424619307,0.0132694512485427,0.0201855584028045,0.0911805102404417,0.00380389329333127,0.00451184846635934,0.00947330409513,0.00811678385155403,0.000608761050636369,-0.000655337441861586,-0.00608200792160213,-0.0156303187938513,0.00521258312138615,0.00325997637937245,0.00632883414175849,0.00587148850990741,0.00935025823153906
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0455347425120595,0.120543489047199,0.0328406682229889,0.0208485085048207,0.0260845480408953,0.0351493601384286,0.0990429913009537,0.0583576399247516,0.0251751303884768,0.035213849626018,0.0319823830125692,0.116884945861959,0.0225299430689206,0.0236783195798147,0.0225925926321434,0.0289317511239959,0.0257237476199445,0.0291925824590266,0.0365084019326561,0.042949062156341,0.0237795513181559,0.0279471897610909,0.0223296264793967,0.0232083176079422,0.0229706576794517,0.0108851516353432,0.0467483485856884,-0.00354456657640583,0.00190562140958066,0.00576686052926859,-0.00676945216487306,-0.00484757214574073,0.00234938778282704,0.00305785826545082,0.00168760062631594,0.0071698576315668,-0.000301818858615483,0.00225428631610208,0.0033091611113977,0.00462286103839621,0.000920951169552966,0.0014414622307687,0.00202471417589291,-0.00387052791105785,-0.0115745094379641,-0.00194972931201924,0.00790440204053182,0.00314521231489882,0.00278351274653432,0.000200681552474175
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0452240719732998,0.111876779465614,0.0333364760058201,0.0226982869781561,0.0229258543361782,0.0365786635052218,0.103831442785827,0.0578277133806926,0.0249384429793068,0.0312273516827163,0.0314279398844997,0.121124570469313,0.0232308473834468,0.0247647751404498,0.0217915385433123,0.0288707685972811,0.0267209008568197,0.0271445303967598,0.0350130961823399,0.0484024297937375,0.020391939811673,0.0260232579440193,0.0248396011119002,0.0234519056405978,0.0263368151510173,-0.0017227238238187,0.0470497728307181,0.00137247929099464,-0.000587089181146936,0.00149516927772489,0.0085193971888285,-0.0187017068415348,0.00201170239116869,0.00019274299849072,-0.000221520642759765,-0.00548877292929434,0.0179143338220484,0.00138704665845952,0.00197601349779752,0.00532385949403308,0.00409810808775552,0.000566793325321927,0.00160564117429544,0.00151204972030805,-0.0151944723499408,0.00175751857313654,0.00307017436162618,0.00393602074958562,0.00338643007776826,0.00280917140220093
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0371852387549919,0.117104629545054,0.0261620975093501,0.0252270771715451,0.0218221851987647,0.035148984510081,0.119705782727931,0.0695143246419389,0.0260107953598416,0.035703353162746,0.0318746275343793,0.103587142750374,0.0217475601796704,0.0222038470411983,0.0261607356674691,0.0261535618378104,0.0263647854112994,0.0295835536172465,0.0383609002375598,0.0379901569590337,0.0219255646272097,0.0300084217485632,0.0226118143884147,0.0224616597821566,0.0253811996353715,0.000201090420044804,0.0516093197055564,0.0049074974117727,0.00730902118399561,0.00517914160011776,0.0120010652650274,0.00681743001716903,-0.00466816896467718,0.00637915533849271,0.00279120856670554,0.00425989509726749,0.0285386647273377,0.00386403643360842,0.00472152880843306,0.00618262146933951,0.00708595004890251,0.00415466182173523,0.00651026507784296,0.0087882026318061,-0.00685774087277209,0.00505261922405385,0.00447308805416274,0.00351797562850194,0.00652278497687369,0.00480025323448506
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0358990644621667,0.118084316082339,0.027011928330022,0.0264616563565936,0.0259594959367508,0.0342841833402427,0.110569208507417,0.0640619537013936,0.0299957778333743,0.0352109037778748,0.0297887665911407,0.125255741729561,0.0251725569604259,0.0223161758091205,0.0226401563269289,0.0239600474898129,0.0229966199672137,0.0308054308914077,0.0329206754710056,0.0421427230713166,0.0209603509513288,0.0224515936041921,0.0233702978043396,0.0249620538127761,0.0227183211912548,0.00702025257659697,0.0717639099236135,0.0106880641235524,0.00829383136987756,0.0142401078355913,0.0170945976577985,0.0220001345673755,0.0117202004179855,0.011311310005541,0.0106613245536863,0.00787790220877575,0.0431300794350202,0.00810597531057255,0.0105867385517401,0.0103607744888679,0.0100589024715844,0.00713304312285874,0.0108317407421059,0.0196994810084464,0.00807081575066455,0.00944005481822322,0.00845185343861521,0.00977637041451515,0.0107915095202967,0.0086895758364848
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0368087843969213,0.109940187122849,0.0288726093336682,0.0258548251966534,0.0285233597934906,0.0383753804009724,0.111844932850514,0.0724481340388748,0.0267030760948803,0.0353416409560412,0.0344782268426338,0.106231481719064,0.0229186207520667,0.025031803550448,0.0253576377480274,0.0274023757038281,0.025870179570009,0.0253415888350403,0.0286864228211519,0.0378921042117843,0.0212737349411662,0.0296356403037044,0.024270773086005,0.0256686112952345,0.0252278684349706,0.0110184742287373,0.06618995026269,0.00606346464960026,0.00216407342616391,0.00616843611015643,0.0132708129853604,0.0294360915185192,0.0121003289655988,0.00949603842913591,0.0127314720124954,0.00901799095274544,0.055597441842121,0.00643872109957204,0.00626314532241052,0.00690746023799535,0.010515183178838,0.00757528520030948,0.00621712663758085,0.0107415459608671,-0.00472820882799928,0.00557513072775071,0.00635200696384,0.0093887613683984,0.0084913715619751,0.00654904843666298
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.0350088498000806,0.123096127705795,0.0300046375497646,0.0247877595696926,0.0233834843340739,0.0316505499516227,0.12241590113323,0.0593218859596862,0.0256306717436848,0.0291222384514792,0.0373178079670179,0.128296755616957,0.0236007605900667,0.0234382092193161,0.0267353766667315,0.024653657271466,0.0220178391412013,0.0277423405292925,0.0272015176312726,0.0386966210533855,0.0202832801970006,0.0285765931888134,0.0223322098644012,0.019555746405071,0.0251291784588967,-0.00831117546607507,0.056274249783725,-0.000977571708520001,-0.00312538976568106,0.000777421806292337,0.00488492091077256,-0.0169324441896304,-0.000778594592171218,0.00229312504745037,0.00298207729963287,0.00217346654067043,0.0308253423354144,0.00260646515755881,0.00194283615233953,0.00362691404229788,0.001423932847185,0.00104978066548279,-0.00322944077815952,-0.00132492395519345,-0.00942944071947674,0.000478755443261122,0.00187128902061381,0.00172058420175797,0.00189560104148836,0.00131335729702936
"FEDm_24","1995-12-19","1996-02-02","1995-10-01",75,0.0407282504746568,0.108607368506766,0.0336024930490042,0.0246166032737976,0.0241214454834671,0.0304342662298687,0.101694268920526,0.0672369228929599,0.0277988397661573,0.0291757622769673,0.0350201204691408,0.13587408819915,0.0211987256994854,0.028566161497708,0.0247550706919598,0.0270240090504011,0.0216427512582506,0.0280782477614168,0.027623767465085,0.0382607827729941,0.0233415040961166,0.0267363365065817,0.023980757415985,0.0239636202046013,0.0259178360369525,0.0195344037593998,0.0586786806959591,0.0150632636738392,0.0102046555154127,0.0100290543480892,0.0156054404664987,0.035773844400155,0.0389027611697725,0.00824261767641667,0.0109542564725811,0.01847867922229,0.0761734748988108,0.00884597355814075,0.0143966337885182,0.0103277233462997,0.00999027174428501,0.00923573829661716,0.00750832115172165,0.00917951496379166,0.00510672314306378,0.0106074969561967,0.0111263056544708,0.00991572763343094,0.010695427119471,0.00995717564967324
"FEDm_25","1996-01-31","1996-03-29","1996-01-01",74.4848484848485,0.0424610648077302,0.107200078481619,0.0246068744746707,0.0224778177024082,0.0247281290761495,0.0309782110837287,0.113280493942987,0.0679607560288292,0.0281470585015285,0.0366287349649421,0.0319728146473961,0.113054968373939,0.0259657035432651,0.0254458817321868,0.0280908946157546,0.0303346640961156,0.0234438683807907,0.0311040406433798,0.0266265563173678,0.0438340979595204,0.022972625776005,0.0307457925991253,0.0221712877570262,0.0227064497273761,0.0230611347661583,0.00164944000583475,0.0386849001269661,0.000355173231996894,0.000854150627091225,0.000589171008286997,0.00239626580013945,-0.0338576767236455,0.00178076256934401,0.00250156211975634,-0.00123625374404411,0.003049939243449,0.00761996951332664,-0.000830586789202814,-0.000513694489432076,-0.000480758390849411,0.00200903324996556,0.000313153744683547,-0.00293772587584685,-0.00108261930460572,-0.00149075009592267,0.000756662411176902,0.000752433266525146,0.00252721699803959,0.00330518209818408,0.00202139944023963
"FEDm_26","1996-03-26","1996-05-24","1996-01-01",72.6451612903226,0.0471046624833903,0.104004591984671,0.0282968863981928,0.0249082738499382,0.0267188826197767,0.0336173241840465,0.111000225541503,0.0684249203994772,0.0234982710008804,0.0311427182026878,0.0332829611087702,0.114886020766018,0.0234256229093855,0.0234967483650634,0.0247667853312988,0.0302686599350918,0.0219892443870369,0.029537745795715,0.0303167583799029,0.0438309981141065,0.0219999774780172,0.0292498961165365,0.0229889899403628,0.0243587575367721,0.026884077171358,0.0119770071465731,0.0762951540206463,0.00784840490765316,0.0108287186897924,0.0138718319989147,0.00851728807718662,0.00755653028050635,0.0185400055596268,0.0116520467073599,0.0107370942351468,0.00338332068368725,0.00839269051176441,0.0106968701078012,0.0111176378806434,0.0104852287775238,0.00914691599071025,0.00872602278360346,0.00906238791869984,0.00750746826328922,0.00727388326307892,0.00757052504837474,0.00736390527700523,0.0100744652154543,0.00939975268814875,0.0104802283785493
"FEDm_27","1996-05-21","1996-07-05","1996-04-01",74,0.0380348229748826,0.112169452121819,0.0302316733181674,0.0263874469277373,0.026480675149753,0.0356933326294852,0.107976741365816,0.0729202795403868,0.024261882346734,0.0315036426151295,0.0363164963463988,0.118744481641025,0.0225467920510248,0.0237615589772963,0.0228562085359418,0.0248102406012115,0.024221432021646,0.0262119757616265,0.0339720560882431,0.0392837955241359,0.0237918821778451,0.0254852449652161,0.0260273482571886,0.0213587184250327,0.0249518196362561,0.0298702851872483,0.0930423664261412,0.0178696578330607,0.0184673983186483,0.0167464083253435,0.0342390323339415,0.0425794805848373,0.0360713333883853,0.014522322922939,0.01908869944634,0.0190287171471073,0.0653875603264363,0.0150384538677086,0.0170877889720101,0.0145589822678452,0.0171237719035134,0.0146610863197075,0.0194015282816841,0.0152324682972843,0.0153399354904213,0.014079536486113,0.0194477822812996,0.0185728347116302,0.0144925149557078,0.0120612322715141
