"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16"
"SPEECH_270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587281111505597,0.0458119962363779,0.0884349900341206,0.108471693434488,0.0456978933020602,0.0784625592940701,0.042343196014288,0.0771252954868987,0.060378408645012,0.0467462354332849,0.0362722392172029,0.056090195917701,0.056684016548457,0.0672361140604037,0.0691856739799214,0.0623313812451538,0.0521394016444022,0.0292462753739476,0.0773614877504981,0.154283608225301,0.0454828278376142,0.0444190510849984,0.0315330152408243,0.0878506553598475,0.0523579123852868,0.05188459002644,0.0432798345132678,0.0779539327258224,0.0832558885921062,0.0885671119028134,0.0466504953814679,0.0337339119553619
"SPEECH_384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587281111505597,0.0458119962363779,0.0884349900341206,0.108471693434488,0.0456978933020602,0.0784625592940701,0.042343196014288,0.0771252954868987,0.060378408645012,0.0467462354332849,0.0362722392172029,0.056090195917701,0.056684016548457,0.0672361140604037,0.0691856739799214,0.0623313812451538,0.0521394016444022,0.0292462753739476,0.0773614877504981,0.154283608225301,0.0454828278376142,0.0444190510849984,0.0315330152408243,0.0878506553598475,0.0523579123852868,0.05188459002644,0.0432798345132678,0.0779539327258224,0.0832558885921062,0.0885671119028134,0.0466504953814679,0.0337339119553619
"SPEECH_605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0586865467439071,0.0269375732483335,0.0617742120194226,0.0392983567778625,0.0478453882279214,0.0796959747621036,0.149830202187616,0.0631842281319921,0.105879948581962,0.0214413282641072,0.0293966280730719,0.0301827551826207,0.0534214719903459,0.0736102814899119,0.0538050547253041,0.105010049593518,0.0810681284408021,0.0372593478893485,0.0521306683386137,0.0847571807378015,0.0610519853189774,0.0414393021116981,0.0769472780844687,0.0884352759213514,0.0677654207634103,0.0480821887926778,0.0560039788399134,0.0489406958377267,0.0370658528282167,0.107791341651384,0.0582843078235595,0.0529770466200503
"SPEECH_349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0810681284408021,0.0372593478893485,0.0521306683386137,0.0847571807378015,0.0610519853189774,0.0414393021116981,0.0769472780844687,0.0884352759213514,0.0677654207634103,0.0480821887926778,0.0560039788399134,0.0489406958377267,0.0370658528282167,0.107791341651384,0.0582843078235595,0.0529770466200503,0.0337572146911107,0.0471474666557345,0.0479026404528408,0.110095064904495,0.0565938666419364,0.0590660381378183,0.0309606408559931,0.142471540391437,0.0832131080102063,0.0589003949859657,0.0778040331684139,0.0553812198278925,0.0525220549707801,0.0550736057217525,0.0405283011202022,0.0485828094634213
"SPEECH_256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0802853322950783,0.0307791412813634,0.188012549516301,0.0535579338781749,0.0311404495859531,0.0463396803761254,0.0559055189041954,0.0555557163722143,0.0817478932479916,0.0314507824673386,0.0313756018873124,0.0878214738870119,0.0601931106765784,0.0324705461956268,0.0851331549358815,0.048231114492853,0.0904817696350982,0.030664198064515,0.117318105009123,0.0509070293446216,0.0571256548670698,0.110044482398809,0.0365116618148129,0.0523100712808024,0.0444205601174032,0.0327240620603698,0.0330964089536862,0.0333963899365283,0.0737246654979312,0.128816699507256,0.0676204338198773,0.0408378076920963
"SPEECH_229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434391847197228,0.0270529618011313,0.102034880729394,0.0759919584821358,0.0572775550527385,0.0275912135356087,0.0985110479480014,0.0449848634955823,0.0776333989156966,0.0223730333677108,0.0395666638523387,0.0423547312897456,0.0973485202815544,0.102591304555188,0.0821555286006093,0.059093153372842,0.0710010916994387,0.0321055293282526,0.0890611408859835,0.0847022238003804,0.0569631574396172,0.0591732318767951,0.0398210110444438,0.0724628468007127,0.0624687557572203,0.0440403512538754,0.0460131957760883,0.0611422351637443,0.0535523409544576,0.114943615545458,0.0617539236527455,0.0507953490207866
"SPEECH_423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707218613295043,0.0345249149732209,0.0412859478958888,0.0848879773031509,0.0797036522323119,0.0485283167670351,0.0363088679097426,0.0743273279193244,0.0626040886489416,0.037732464386565,0.0409669826862566,0.0703379819484398,0.0771501120972148,0.110544983677905,0.0606279544792176,0.0697465657452801,0.0426338301797483,0.0463382756411301,0.114728256249196,0.0309800808273436,0.0859781992774155,0.0430397911785364,0.0455896639219826,0.0682774079219047,0.106604441587255,0.0230861632000181,0.0408761275833274,0.0933471403502045,0.0576544294138234,0.0608442415947744,0.0926200960915689,0.047401854981771
"SPEECH_419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0599990713561082,0.0304085603912927,0.103677401423265,0.0784217644090936,0.0650376643642222,0.031066998333409,0.0419038666666322,0.0471304124178287,0.0411064592618181,0.0502901542453925,0.0377287439837003,0.121657945092579,0.0524432364787076,0.095459795487187,0.0553515566628073,0.0883163694259567,0.054468299454789,0.0391416866046685,0.076949952464146,0.105669019138709,0.0587778467045355,0.0422744649495837,0.0412103557349973,0.115441932026457,0.0853716758375013,0.0490980219467872,0.0498871195611512,0.0446063480521104,0.0643065140368627,0.0809136198898905,0.0497799669707187,0.0421031766270921
"SPEECH_614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0599990713561082,0.0304085603912927,0.103677401423265,0.0784217644090936,0.0650376643642222,0.031066998333409,0.0419038666666322,0.0471304124178287,0.0411064592618181,0.0502901542453925,0.0377287439837003,0.121657945092579,0.0524432364787076,0.095459795487187,0.0553515566628073,0.0883163694259567,0.054468299454789,0.0391416866046685,0.076949952464146,0.105669019138709,0.0587778467045355,0.0422744649495837,0.0412103557349973,0.115441932026457,0.0853716758375013,0.0490980219467872,0.0498871195611512,0.0446063480521104,0.0643065140368627,0.0809136198898905,0.0497799669707187,0.0421031766270921
"SPEECH_278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0753730520388076,0.0353316337661546,0.120010805482343,0.0406104338349088,0.0636379255892792,0.0395207481521999,0.0633490914984884,0.0571845880605119,0.0576272151463858,0.0239080534396589,0.0350059475316988,0.0672576098312262,0.104415248194199,0.119687573334273,0.0635009427582681,0.0335791313415968,0.0433133026886071,0.0274715955814074,0.139387204285845,0.0890875513246587,0.0506619340252579,0.0491252085862735,0.0470448032805892,0.045707845399171,0.0770615772309964,0.0361054293484706,0.0474624342727641,0.0477917522907653,0.0892935898611178,0.0773174168770279,0.076601072013223,0.056567282933825
"SPEECH_344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101824198981103,0.0265003467539768,0.0786577528913661,0.0486246883125694,0.0610672093552809,0.0315117926267675,0.0406403737269547,0.0410177528818433,0.0800727067918068,0.0303395241886824,0.0360481846298011,0.0596129168569703,0.14771212240351,0.107559792370455,0.073568689004929,0.0352419482239835,0.0722894260133454,0.0392526415032139,0.0740160302053892,0.0739310396517699,0.0434133854059839,0.0595931925192912,0.0575827610587678,0.0841206745478908,0.0805253617922998,0.0384684206823725,0.0563983222502016,0.0671014600480036,0.0897707419814849,0.0590832114031952,0.0561912020909023,0.0482621288458879
"SPEECH_548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809918202152639,0.0335973718100694,0.115490767859941,0.101887993120881,0.0439422183324594,0.0593806025355997,0.0471431519458431,0.0519046246091147,0.0673775392891692,0.0356451323946241,0.034385419474278,0.0544323350004527,0.0702018856316493,0.108114866269149,0.058100662602428,0.0374036089090772,0.0487895857285812,0.0266508175305075,0.0826721555538811,0.0828079270950738,0.0350068005383193,0.0902048751160119,0.0963069490293431,0.0563811355820601,0.0715806244553383,0.0428464265642894,0.0409590995237038,0.0443392436726949,0.0535751178905243,0.0730835337974558,0.0573431998977801,0.0974525080244353
"SPEECH_325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0722894260133454,0.0392526415032139,0.0740160302053892,0.0739310396517699,0.0434133854059839,0.0595931925192912,0.0575827610587678,0.0841206745478908,0.0805253617922998,0.0384684206823725,0.0563983222502016,0.0671014600480036,0.0897707419814849,0.0590832114031952,0.0561912020909023,0.0482621288458879,0.0791183046884091,0.036373076225193,0.0701962761896319,0.0927536151671765,0.0338808827869973,0.0340966886969103,0.0481616686038541,0.0607558231863163,0.057309241625364,0.0415793115603944,0.047204261320202,0.0554794110673639,0.0964207911206652,0.0757673312085561,0.0774758003035107,0.0934275162494553
"SPEECH_442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0722894260133454,0.0392526415032139,0.0740160302053892,0.0739310396517699,0.0434133854059839,0.0595931925192912,0.0575827610587678,0.0841206745478908,0.0805253617922998,0.0384684206823725,0.0563983222502016,0.0671014600480036,0.0897707419814849,0.0590832114031952,0.0561912020909023,0.0482621288458879,0.0791183046884091,0.036373076225193,0.0701962761896319,0.0927536151671765,0.0338808827869973,0.0340966886969103,0.0481616686038541,0.0607558231863163,0.057309241625364,0.0415793115603944,0.047204261320202,0.0554794110673639,0.0964207911206652,0.0757673312085561,0.0774758003035107,0.0934275162494553
"SPEECH_248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359801566842297,0.0448015039674057,0.356673540988142,0.0287872690919608,0.028875293940118,0.0324088628447116,0.0501018573242961,0.0589232046074721,0.0499886825195227,0.0359550067276134,0.0146152685386618,0.0464299636583127,0.0768425486966035,0.0234994907133785,0.0660154923732757,0.0501018573242961,0.0776058359920996,0.0316378227665567,0.0968375120491152,0.0760927917241669,0.0641657843804165,0.069169911961428,0.0250406774058116,0.0515275006931922,0.0483933864052098,0.0294581885818948,0.037318611470657,0.0706640183204948,0.103515553753827,0.0930018284907129,0.0633351630382409,0.0622354129661761
"SPEECH_418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0666922939164764,0.019809642114933,0.0575339903315351,0.0593014467080066,0.0307478654831569,0.0475658029957998,0.197571431921246,0.0563588376793618,0.0982745143273865,0.0280076196066748,0.0340196946478777,0.0553850255886915,0.051402076642115,0.035295929371099,0.0451026639495093,0.11693116471613,0.06981570584522,0.0433051037498003,0.0611959558862425,0.0490675975747465,0.0869750429408461,0.0463648038416098,0.052037762114589,0.0863974918598641,0.05208733180328,0.0292424243285373,0.0433375666716434,0.100522144750268,0.106173526335529,0.0677861398620127,0.0602025967069152,0.0454888057288959
"SPEECH_576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0666922939164764,0.019809642114933,0.0575339903315351,0.0593014467080066,0.0307478654831569,0.0475658029957998,0.197571431921246,0.0563588376793618,0.0982745143273865,0.0280076196066748,0.0340196946478777,0.0553850255886915,0.051402076642115,0.035295929371099,0.0451026639495093,0.11693116471613,0.06981570584522,0.0433051037498003,0.0611959558862425,0.0490675975747465,0.0869750429408461,0.0463648038416098,0.052037762114589,0.0863974918598641,0.05208733180328,0.0292424243285373,0.0433375666716434,0.100522144750268,0.106173526335529,0.0677861398620127,0.0602025967069152,0.0454888057288959
"SPEECH_287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0656853158095773,0.0442980033515076,0.104098732508781,0.0458561501874753,0.0792822095226744,0.0592167423370628,0.0786361490692819,0.0398678118319049,0.0460806977282518,0.0338891924619677,0.0284253824304321,0.0850158190158708,0.092178232246067,0.0326629555218389,0.105664757953579,0.0591418480237269,0.0966354862432884,0.0298787428156278,0.0958110595102563,0.0379436520360082,0.0637997111863694,0.0298531888223601,0.0360452064319015,0.0362530367598779,0.112639445085247,0.0241595534712394,0.0446933823700691,0.0614243358698369,0.0913644765900608,0.116813727478721,0.0785936227535149,0.0440913725756207
"SPEECH_477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0966354862432884,0.0298787428156278,0.0958110595102563,0.0379436520360082,0.0637997111863694,0.0298531888223601,0.0360452064319015,0.0362530367598779,0.112639445085247,0.0241595534712394,0.0446933823700691,0.0614243358698369,0.0913644765900608,0.116813727478721,0.0785936227535149,0.0440913725756207,0.0633053606351655,0.0397358212497496,0.0855625264409245,0.0840017756036221,0.0697172860329804,0.039690957794763,0.059417590077147,0.070345853747863,0.075804429071832,0.0426059749214116,0.0373525451160145,0.03511972952566,0.0501598064488326,0.0980446022481415,0.058655287676882,0.0904804534090106
"SPEECH_604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0721104993363297,0.0328007444772319,0.0958644043850682,0.104697407454703,0.0615101147349641,0.0387596861478075,0.0521477587596526,0.0437381863640239,0.0786343189658456,0.039723833901567,0.0349954604396516,0.0596196177008933,0.0883187660592326,0.0790013671315747,0.0602051982673872,0.0578726358740675,0.0436550015683741,0.0323731421399092,0.0538941439451341,0.107116803996485,0.0657612262193012,0.0725801663316183,0.0438890766764711,0.0829495397676194,0.0414887131105952,0.050468000968671,0.0578710032033739,0.0681619824608406,0.0633184508496494,0.110078592848293,0.0685012213583231,0.0378929345553413
"SPEECH_286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0899995218981939,0.0361263639052948,0.0515887965309105,0.0700605637150853,0.0639602730005964,0.0428612099873291,0.08448638707096,0.0629575385285811,0.0652379937229716,0.0279864782991073,0.0309711956156005,0.0414040292054055,0.0597067677633831,0.127691090328799,0.0595397250582206,0.0854220653695616,0.0685756564609585,0.0291164042244157,0.0908660151092336,0.0794159141466013,0.0479395161615722,0.0482879563093058,0.0695135280097067,0.0510776279591888,0.0957256415338629,0.041111812720834,0.0359439804578591,0.0353779240151175,0.0482792182231847,0.0958039506246251,0.0570655358994711,0.105899318144063
"SPEECH_461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0926683114108559,0.032437685968271,0.067245183810892,0.0448915287749729,0.0619590478783177,0.0361203764134785,0.13403229905597,0.0909965330256447,0.14767160483995,0.040774213565791,0.0334924314523396,0.0380642637323358,0.0410018084193951,0.0662641015793683,0.0386288687509453,0.0337517413214721,0.0910389601332843,0.0313631606283521,0.0726674955247688,0.0397697992806019,0.0472795399987926,0.0416520716925359,0.0767150349569821,0.0489043795742679,0.0734427764457143,0.027865400374282,0.0338277514029616,0.0878360507714641,0.0594172794362962,0.112404217714761,0.115082341165198,0.0407337408997376
"SPEECH_613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0518149882903981,0.00966042154566745,0.150175644028103,0.0447892271662763,0.0190281030444965,0.0166861826697892,0.124414519906323,0.0963114754098361,0.192330210772834,0.0166861826697892,0.0564988290398126,0.023711943793911,0.077576112412178,0.0190281030444965,0.0822599531615925,0.0190281030444965,0.111931805663743,0.0384320308997164,0.049028758543993,0.0882664258598194,0.0823054583734722,0.0313046804602324,0.0404185669292558,0.041017631649358,0.0600111920744257,0.052039130273957,0.0667363146447236,0.0458848215308546,0.0427128381442747,0.160307985280888,0.0521870334974326,0.0374153261738536
"SPEECH_420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111931805663743,0.0384320308997164,0.049028758543993,0.0882664258598194,0.0823054583734722,0.0313046804602324,0.0404185669292558,0.041017631649358,0.0600111920744257,0.052039130273957,0.0667363146447236,0.0458848215308546,0.0427128381442747,0.160307985280888,0.0521870334974326,0.0374153261738536,0.0449928271662834,0.035580664642945,0.112547886027894,0.100041512323149,0.071871968038372,0.0399430211214863,0.0471598512942511,0.0786546039184451,0.0689390753832064,0.0290501189792006,0.0503556562144965,0.0438562897044654,0.0573933455959452,0.095119486519804,0.085718261867881,0.0387754312021747
"SPEECH_377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0803830352947561,0.042854657670711,0.0823748769084805,0.0527216701405957,0.0407566207596951,0.0347102701675451,0.0513852440757236,0.082537127269465,0.0632308078462167,0.026546642723284,0.0458087134019011,0.0803573742364731,0.089224030821715,0.135891899670001,0.0551825133959238,0.0360345156175137,0.0678761468378512,0.0384053966891305,0.0338869488432483,0.06252604872083,0.0579661621228269,0.0267997491074533,0.0460187467384803,0.116828192754053,0.0704962986192521,0.0347591073923734,0.0920682819043927,0.0403770522290497,0.0826250887406186,0.123656558316203,0.0466257875801074,0.0590844334041294
"SPEECH_392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0457744175844768,0.0238623956790879,0.178996205645292,0.0277819222013217,0.0243248799958051,0.0483943070233967,0.0778118461855406,0.0463800979870141,0.141384784605317,0.0179453866834548,0.0473370574411893,0.0316453475778708,0.0665109415670584,0.0168447925746028,0.0583808060938601,0.146624811154713,0.0656224943150526,0.0289600208363328,0.0586277927443215,0.0824290318062159,0.0397662382970203,0.063693707520157,0.0802160457666974,0.0604375689997033,0.0811664500062022,0.0378118194592488,0.0777089792303006,0.0362760528096435,0.0389909629044168,0.08572433182333,0.0716584591976373,0.09091004428372
"SPEECH_251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0538444860110149,0.0395891262034066,0.110408741117897,0.0719503416547507,0.0634659221466331,0.0831662832390836,0.0341451610929427,0.0473802938283824,0.0742009812454988,0.0309335716534238,0.0318126238497847,0.0491506367926013,0.074342109114336,0.0749107259315223,0.108907560043356,0.0517914360753667,0.0763545574544488,0.0358415689064697,0.0713992243850453,0.0822332973484843,0.0504501066524776,0.076561056385759,0.0369609953530289,0.0962203878521755,0.0539533663502758,0.0437314645096664,0.0528835619601786,0.0468053046062547,0.0643551983775307,0.0826355265609311,0.0576376069481714,0.0719767763491019
"SPEECH_416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0538444860110149,0.0395891262034066,0.110408741117897,0.0719503416547507,0.0634659221466331,0.0831662832390836,0.0341451610929427,0.0473802938283824,0.0742009812454988,0.0309335716534238,0.0318126238497847,0.0491506367926013,0.074342109114336,0.0749107259315223,0.108907560043356,0.0517914360753667,0.0763545574544488,0.0358415689064697,0.0713992243850453,0.0822332973484843,0.0504501066524776,0.076561056385759,0.0369609953530289,0.0962203878521755,0.0539533663502758,0.0437314645096664,0.0528835619601786,0.0468053046062547,0.0643551983775307,0.0826355265609311,0.0576376069481714,0.0719767763491019
"SPEECH_422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0672663779771986,0.0303967629948999,0.15760907010835,0.0639083678543084,0.0404012545483731,0.0434525173399421,0.0561628526750919,0.0421840724013579,0.110524893907831,0.0332268805715387,0.024750678642393,0.0624798906635021,0.0813428495011842,0.0266437823476558,0.0613667985863835,0.0982829498799904,0.0608873253049208,0.0346244351619873,0.0842571887507326,0.0739078541371034,0.084999273875519,0.050848456063318,0.0751331902612425,0.0523612297452857,0.0639999905362455,0.053507528526558,0.0438721730632788,0.0611313550479061,0.0768530516299376,0.0798823880605136,0.0595400273639675,0.0441945324714835
"SPEECH_322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0608873253049208,0.0346244351619873,0.0842571887507326,0.0739078541371034,0.084999273875519,0.050848456063318,0.0751331902612425,0.0523612297452857,0.0639999905362455,0.053507528526558,0.0438721730632788,0.0611313550479061,0.0768530516299376,0.0798823880605136,0.0595400273639675,0.0441945324714835,0.0816701232437982,0.0270855843208181,0.0701355066557419,0.130622058861649,0.0653652315613997,0.060734132906747,0.0622373407833862,0.0581894077099056,0.0635129467471958,0.0315227870295917,0.0310627678535824,0.0483492545302578,0.0380198666753637,0.103339823980496,0.0789456378974774,0.04920752924259
"SPEECH_385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736302515171501,0.0278807122734136,0.108119382951111,0.0493826436744066,0.0590425600114333,0.0597881708101651,0.112624500903526,0.0533156472419498,0.100830551790307,0.0310881654944972,0.0291127232867166,0.0351614370222665,0.0539262962717905,0.0915786952447523,0.0705470748757432,0.0439711866307721,0.0969391483461572,0.0347387305540413,0.106592200635723,0.0785343555607032,0.0247151344662679,0.0475799576856422,0.0380716142128515,0.0414895192201582,0.062189304210167,0.0495632973904588,0.0392350956487769,0.0411974500852133,0.139540868147682,0.0687551517806562,0.0786685799971344,0.0521895920583669
"SPEECH_606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0780476967902318,0.0341832537223522,0.0488625981733401,0.0887009277293619,0.0272270465064634,0.0880446609657224,0.0720923556543113,0.0696655416116279,0.0718752379168782,0.0370314886093504,0.037962224851417,0.0293744685413452,0.0659668451381035,0.0601001311762878,0.113188819737999,0.0776767028752079,0.060918884752515,0.0411240131922016,0.114417917579966,0.0946337761606585,0.0397828624507765,0.0474102546866983,0.059276878668211,0.0726432752751196,0.0952459942995693,0.0285488077617483,0.0369459090462342,0.0381428921674139,0.057195499407902,0.0889829270722468,0.0804441700728318,0.0442859374059075
"SPEECH_600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815734403416552,0.0369865529169574,0.176029452376999,0.0611281806924415,0.0539542577479828,0.0404065982833811,0.0549376868965795,0.0577230999039815,0.0543845105925345,0.0289635330324052,0.0518540186543849,0.0367075847593761,0.0469043883517509,0.0912440927168663,0.0831572011809667,0.044045401551738,0.107323244618708,0.0213027619469772,0.116114113977076,0.0530023639450191,0.0219035467173367,0.0578634449094622,0.0883502011621139,0.0464917356042498,0.113192508976497,0.0382511054694493,0.0233427007504356,0.0312029929952746,0.0621507878254716,0.0736314481839594,0.0793648027659866,0.066512240151983
"SPEECH_219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0627113054413551,0.0350408664753643,0.0986490133130882,0.0904535315737044,0.0400417209815952,0.0541609535931505,0.0448124213917023,0.0539988080608069,0.0859328432341472,0.0490093155552137,0.043614163173959,0.0523848292541702,0.075931798575327,0.109415325422944,0.067220445004676,0.0366226589487964,0.053141422318398,0.0459400741550879,0.0429410796571063,0.138784354377649,0.0847945293826488,0.0468475170348224,0.0344814642296957,0.0904441256074428,0.0410879535474266,0.0445348046770903,0.0521099663771602,0.0594595808147687,0.0362770560372925,0.122457432328394,0.0377178149256682,0.0689808245293482
