"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0373149881414565,0.0713651538336174,0.03514115075856,0.0375075610935301,0.105226708321576,0.0394961349728701,0.036417955521839,0.0334330977063554,0.0451636415166405,0.0322010318809736,0.0369797779384194,0.0349531725901578,0.0371740040899821,0.0474749114554003,0.0282243825780538,0.034776756362795,0.0575316634752008,0.0779496193639938,0.0435871187363619,0.0324124307740757,0.0308104629073107,0.0357669093565347,0.0290913666242956,0.0189726765161421,0.0424410938038149,0.016343415103497,0.0136178625270545,0.0643368007001953,0.0216920582035413,0.0161569021975192,0.0176809860366016,0.0171198762407829,0.018689192303891,0.0214845486863605,0.0147612624329631,0.0194181529618363,0.0219274922008276,0.0155472343744965,0.0210546603150726,0.0310657834960209,0.0246119491131738,0.0220910386515218,0.0183439880157234,0.0145484523332498,0.0209657278415463,0.0114102362574889
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0372246152980156,0.0508374649440194,0.0354340088934536,0.0325522899137793,0.0909072533925665,0.0366316458539397,0.0431734622969242,0.0347374776571769,0.0562002949913157,0.0348770402764311,0.0324971229163613,0.0456677649292488,0.0403128663863265,0.0566573341903475,0.0296395500033747,0.0371687534831679,0.0551943525059361,0.0469570979757395,0.0410220646129947,0.0481300647644742,0.0375426703986982,0.0403668038328009,0.0362680004829076,0.00937584670358249,0.0112198578895462,0.00928445283244853,0.0106962448008762,0.0146151626718639,0.0111609832119375,0.0121139108235845,0.00752723378106808,0.0287222119372627,0.010657078371368,0.0122418682830354,0.00604849670634749,0.0124627192361983,0.00270395897103852,0.00801270763738375,0.00604390864473185,0.0229681506698853,0.00910105698784428,0.0207226634037525,0.0140559852161357,0.0121272454026525,0.0127465754506234,0.0162260052032792
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0383014488861657,0.0527811715532268,0.0292022365448815,0.0342016717270519,0.0754117845097449,0.0398905031268989,0.0417676492928855,0.0281877909601453,0.0715549715516033,0.032559882104368,0.0287427281279211,0.0343698897008059,0.0303038195599533,0.0575313936806072,0.0311225906181497,0.0344817772314448,0.0716622121713758,0.0900669238379756,0.0395217783964427,0.0327288333231052,0.0348468242664518,0.0389681292895331,0.0317939895392621,-0.00768197263384769,-0.00604565845593578,-0.00539942043997843,-0.00798648079614883,-0.00645844549604658,-0.00808780361737279,-0.0057977153626575,-0.00467664057882588,-0.0190499927428441,-0.00387608576559837,-0.00426995057902732,-0.00459920730314787,-0.00463067710703638,-0.0170507306735214,-0.00748255170335734,-0.00792681546801953,-0.0190774552065629,-0.0119622620976254,-0.00457532977343592,-0.00283948490269385,-0.0080865648715891,-0.00516040884593107,-0.00429961319320397
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0430430779736302,0.0399669041413258,0.0313529538096711,0.037453661364353,0.0735728481766715,0.0371343009355223,0.0532099076318803,0.0309274532343647,0.060199538071897,0.0402714956948051,0.0298402945095563,0.0330540606427501,0.0314964534287363,0.0493215532028129,0.0295885901491974,0.0315894375082066,0.068470382533981,0.0899268994099784,0.0437272777894179,0.0298724953191537,0.0319541549425783,0.0527596163982425,0.0312666431312675,-2.58524156859009e-05,0.000925088004697814,-0.000211757560148951,0.000366247117106358,-0.0034031337910937,-0.000323206794599423,0.00485182596751956,0.000410842181191582,0.00409326367757239,0.00255173443285055,0.000262680934863888,0.00179462592285347,0.00256679159778969,-0.000771521509459892,0.0020393062972291,0.00182571596061892,0.00240513294958176,-0.00576305776076691,0.00593401678560853,0.0010197796838914,-0.00265002851199453,0.0104326958503752,0.00238316891272217
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0505015818360854,0.0537167606569375,0.0304650459110952,0.0395535492717098,0.113553998239039,0.0419568335104956,0.0399852273954026,0.0325949477193698,0.0594028409470264,0.0345670160505419,0.0298307367317619,0.0357592988619743,0.0302261660897844,0.0491877669151141,0.0304676565886733,0.0319273728193764,0.047812044310121,0.0612541924578174,0.0382393747339823,0.0313020277643057,0.0366057814894785,0.0484604876541134,0.0326292920457947,0.0300371468444443,0.033876659093867,0.0172829691090623,0.023408195930436,0.0652282370157139,0.0261699576332797,0.0217274828712189,0.0130221180139996,0.0304628631109786,0.0210416936934522,0.0163800096638088,0.0188661380065323,0.0165880876475448,0.0221660656590247,0.019890041447027,0.0133323443151902,0.0301090801553478,0.0367508996804627,0.016908856658087,0.0173941237017944,0.0191245254853492,0.0307665448503305,0.0199959590722969
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0402237076829382,0.0518875622674704,0.033296620888646,0.0392534772317868,0.0809737520294246,0.0391200796550337,0.0660574606001696,0.0334201619179278,0.0475062521111598,0.0296352394172416,0.032207732304155,0.0400228566858526,0.0328347247046957,0.0785010954887346,0.0302883210465296,0.0331189009186127,0.045118421893606,0.0577168076578687,0.0397717974705154,0.0355821428133299,0.0316755689502408,0.0458834161836158,0.0359039000804446,0.00925685372816508,0.0136185849102275,0.00450892194855136,0.0098333136251249,-0.000451358511437069,0.00746464970659058,-0.00810708049045783,0.00292271584815196,0.00104931043093631,0.00586846805017751,0.00518126767793968,0.00302222695553569,0.00155985761123654,0.016101345150063,0.00521133018769075,0.00419099589130187,0.00104172533220445,0.00712073408428673,0.00796277561804613,0.00364423363550269,0.00665067579106611,0.00636858091011783,0.00645414140569102
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0413462348405903,0.0705468852249679,0.0313151163367292,0.0511184246644699,0.0567431951409335,0.041936265940646,0.0389408429235589,0.0360096940378045,0.060049826818544,0.0358911180350096,0.0301670583345818,0.0388613678837264,0.0380761882090801,0.0507417956811763,0.0454957451059799,0.0460870574132629,0.0470206504039245,0.0443248823973801,0.0424694007555999,0.039586080091307,0.0382348642380346,0.0363055972178982,0.0387317083047946,-0.0025959192680767,-0.00108458035046741,-0.0024027215317002,-0.0156102514916258,-0.00533021503826085,-0.00672183624003656,-0.00502964230515455,-0.0077586178189155,-0.00775286997798082,-0.00145316332866489,-0.00328565867513423,-0.000595660316629764,-0.00164214769480236,-0.0102561301420207,-0.00484314677066878,-0.00831080264192239,-0.0100901384198422,-0.00560053317706509,-0.00453227883212874,-0.00338930027243966,-0.00027568150285113,-0.00250019440074044,-0.00822769709050169
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0774591355761112,0.0370142593641284,0.0301863005023351,0.0336129780100922,0.0386038656582338,0.0379847043872009,0.0375959134868768,0.0532249257621425,0.0562535222007077,0.0384139026188132,0.0324375511705571,0.0309599559004603,0.0314987257934159,0.0549260051841764,0.0420831737998276,0.0408960224422291,0.032267593924364,0.0742463932571414,0.036515583426765,0.0335474634346826,0.0736126254434047,0.0283979690824362,0.0482614295738977,0.0017256655372676,0.00113970029628746,0.00359365595278529,0.000823820937909126,-0.000307355285206468,0.00353210809343462,0.000719464467697915,0.00114903493595514,-0.00256031803354731,0.00364078779467362,-0.00043037469261059,0.00166370529699585,-3.6796205096383e-05,0.00767033807566355,0.00401089210970606,0.000685278610241894,0.00130183871193094,0.00550898902985263,0.00193622345746234,-4.49990017303323e-05,0.00397214468896039,0.000671066213649535,0.00430489677438393
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0472404785677404,0.0431171242675539,0.0305284002540626,0.0388635977713251,0.0798317027828173,0.0426730198797461,0.0543050948527067,0.0334504892735521,0.062390040430433,0.0354883178998436,0.0296456723209111,0.0397041733802971,0.0318988527769715,0.0463187119719711,0.0284165896981056,0.0320222036431604,0.0541825802279497,0.0999591953724628,0.0354020892588407,0.0286088330855998,0.0379911752213241,0.0378692845525504,0.0300923725100746,0.00595411496556657,0.00115392553433476,-0.000355854061601466,-0.00766433461085376,-0.00847417120599558,0.000712349660026353,8.92177355452963e-05,-0.000567989644050504,-0.0025349609701329,-0.000919708263589362,0.000339195247854214,-0.00191353552161432,-0.00298464160120362,0.00050151884484078,-0.00168015831580449,0.000830382364603397,0.000921499292249699,-0.00383791596166405,-0.00170869116649013,0.0029070237238397,-0.00390101939051771,0.0040611518315082,-0.00227842243727884
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0384967255142587,0.0931364251654659,0.0313260393845601,0.0382048188386881,0.0669675718316844,0.0637505130656416,0.0308209633615372,0.0328257748177677,0.0999398547342078,0.037513188510927,0.0346704447915229,0.0316084555479358,0.0368090188265753,0.0421420563197287,0.0373896920604679,0.0382651733537187,0.0324283083377708,0.0351557720106038,0.0322567236477211,0.0302228665277008,0.0431610715837005,0.0425675258915185,0.0303410158762967,0.00478640509185307,0.0128088026466619,0.000922681981838415,0.00495389975582918,0.0150387496229333,0.00920655725425131,0.00652832059002387,0.0045262666098844,0.0180274685912246,0.00293464676059931,0.0016615260740093,0.00459557826234565,0.00297803882001852,0.00529253983028096,0.00370284700721801,0.00584535022123423,0.00530687202857469,0.00770355350265084,0.00318739405591045,0.00649339424198683,0.0073618321427534,0.00392543458599524,0.00673680951068161
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0412515013557038,0.0499673510032731,0.0298337718373058,0.0344243724876522,0.0592191485886931,0.042351645192981,0.0392186039951158,0.0362793566832306,0.0614625146306434,0.0309894690383643,0.0275526645742051,0.0388079349124633,0.0323824659586577,0.0689951277772086,0.0404793610854783,0.0386271950017011,0.0809513867744458,0.0665099778050233,0.0448646967771974,0.0333459629242016,0.0345698879493748,0.0330757982372778,0.034839805409802,-0.00399195656466631,-0.00352911474826145,-0.00331801470383616,-0.00383676871880988,-0.00574378290711683,-0.000761918896053012,-0.0037656277338956,-0.00583423630163479,-0.00871227199764137,0.00039984612643534,-0.00089567600309282,-0.003754396461613,0.000496200848617664,-0.00952965603218124,-0.00250821617380923,0.00133658007862363,-0.00363601552105994,-0.00910370395911012,0.00217937851129087,-0.00125305917241264,-0.00391910952244589,-0.00164654048281624,-0.00308491425580557
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0337269181723295,0.0463251038632764,0.0311938652117251,0.0344010367172123,0.0373326603139271,0.0719103619557422,0.0291418369172698,0.031813030740366,0.0612304623021366,0.0431573589685349,0.0373208925064791,0.0393933193862845,0.0312434247643737,0.0717781262703891,0.0839898063964918,0.0579323760791124,0.0319009219310771,0.0362598391455859,0.0301383194202872,0.0292469587034535,0.0338473130363544,0.0303789894994319,0.0663370776981595,-0.0293046254632049,-0.0399729512058895,-0.0267455597894677,-0.0339102774273776,-0.0367202154135185,-0.0590960433281888,-0.0244915255277975,-0.0271848240812663,-0.0561485086604134,-0.0334251772496493,-0.0314659214119362,-0.0368403905761292,-0.0276697863587578,-0.0710828062856715,-0.0535290398533384,-0.0557121925949278,-0.0338856753846964,-0.0346114987066995,-0.027865655269722,-0.0291754758498888,-0.0309162848829751,-0.0267028936453365,-0.0771488255490537
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0411676470652334,0.0503174136903004,0.0310119607202965,0.0369698115126576,0.0957687861455709,0.0380046901716464,0.0501292397211513,0.0416555768813813,0.0458277110951512,0.0383109205960982,0.0261726926424835,0.0312392770810071,0.0337195397584685,0.0584339750459272,0.0305824412519084,0.0322589951752307,0.0691117739883509,0.0647285857489625,0.036676537451892,0.0319480885883729,0.0388289655993852,0.0457610119695725,0.0313743580989511,-0.00305387419532042,0.00200024652279406,0.000695993924027813,-0.00182803701325328,-0.00285220678306325,-0.00433950312558998,0.000358195360141477,-0.00381482622686616,-0.00392519805769029,0.00097076492939232,-0.00133356518020577,-0.00139263309117939,-0.00141053247119162,0.00111218499624173,-0.00101101775826254,-0.00209902958112397,-0.0109275709866481,-0.00210600628299649,-2.57442043493044e-05,-0.00143441964471341,-0.0026951510766265,0.00542323593368701,0.00177922233747361
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0417777533413517,0.0560711232774835,0.031098059080033,0.0383026398520753,0.108506860839586,0.031813216464748,0.0413475202064823,0.0301480587193768,0.063002326848427,0.0341280006297831,0.0273968551577197,0.0346402572764542,0.039043522358397,0.0495758556334158,0.0277114594079543,0.0288430822387906,0.066709575967691,0.055871821814789,0.0491656685314808,0.0433370001770437,0.0319840665105621,0.0362760817527986,0.0332491939135568,0.0150141804005329,0.025090692483018,0.0137454640970507,0.0167861165452247,0.0370940708005393,0.0130619145181274,0.0141400975806505,0.0113616529031749,0.0118094696685788,0.0110836409203463,0.0115946693800945,0.0100880288319071,0.0160650604205082,0.0167120214935956,0.010858723811374,0.0133427544196089,0.0305476651529096,0.0239635805842292,0.0205119654111564,0.0182297332365815,0.0138347499522294,0.0182915254381661,0.0139534121875807
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0400686781472638,0.0531223855459034,0.0250800004092339,0.0383442850869548,0.069654322153896,0.0392657350897123,0.0543810531067258,0.0377624755309557,0.0737339963419612,0.0326654031667029,0.0241263228840229,0.0354097097390882,0.0299033401566768,0.0496516687740274,0.0292802919522151,0.0334913626067029,0.0816372155066241,0.0778665554245172,0.0417361811682198,0.0325207317340396,0.033223545171559,0.0399210886877262,0.0271536516152711,-0.0160652246065447,-0.0078692511893947,-0.00625144115455983,-0.00821507643330969,-0.0233891677550415,-0.0158015997668648,-0.00846675977482453,-0.0121952645000254,-0.0308773492510886,-0.00718947200955082,-0.00707702578739178,-0.0106745330074093,-0.008710482774176,-0.015199954534408,-0.00940604573031638,-0.0106574292405978,-0.0274063626674666,-0.0239434401764307,-0.0169852681677654,-0.0102543024677281,-0.00991633600769197,-0.00589482011741057,-0.00988045533838498
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0354381154042968,0.0422311052976412,0.0268148598825292,0.0290414526503354,0.0623555530453059,0.0312817799830555,0.0747588864121111,0.0408778394894037,0.0696216416252148,0.0324298831024945,0.029735279846352,0.03978131896152,0.0338254256505097,0.0594857123344171,0.0274105305537423,0.0290628851950778,0.057508075726027,0.120893927893066,0.0300814188006944,0.0280167449989687,0.0258630002241402,0.0467470316717791,0.0267375312513173,0.0133774561979974,0.0131900187829668,0.011159496148499,0.0103120501708701,0.0233450275865365,0.0126043408979414,0.0323750201115619,0.0129142232860754,0.0195180089788576,0.0126283758075803,0.010281204756825,0.017287639551257,0.0154712967448875,0.0205314051681989,0.00955088169835203,0.00864896746989511,0.021210008432778,0.0419329689005387,0.0118669478669423,0.00988734268885796,0.00925012201902248,0.0185319007149898,0.0105816525474508
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0320704240466991,0.0594571942814045,0.030412738598171,0.0371470909331794,0.137263338738377,0.0288848730605714,0.0365417911222965,0.0424361331862191,0.073606920128477,0.0274808613325932,0.0220999818863695,0.0286317852554707,0.0286813039800199,0.0463048513127454,0.0421556413388083,0.0286329855923393,0.0335944822172612,0.0610533182664118,0.0398628401657893,0.0662258847908188,0.0405749795479934,0.0273888148399343,0.0294917653780501,-0.0217458681830569,-0.0430927130164761,-0.0251422376059472,-0.0289092561510791,-0.0867429477249795,-0.0207211300857945,-0.0305497024887848,-0.0341964802618421,-0.0569001837882836,-0.0178755601769458,-0.0175620899248991,-0.0231119594636403,-0.0221909619123394,-0.0408508868689936,-0.0365452797257809,-0.0233101920732319,-0.0243584540690832,-0.0416896280310075,-0.032902022440008,-0.0452702930869969,-0.0285097364076345,-0.021501161593292,-0.0199758166250977
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0351692142427496,0.0477193794421917,0.0298383644864592,0.0365586428650422,0.118340243905692,0.0364833689254855,0.049963490103219,0.0332802046429249,0.0584967884633815,0.0308104990958415,0.0275102485854134,0.0351781344428928,0.035451891803266,0.0422904436880551,0.0274191109401875,0.0327511341955881,0.05777236751825,0.065801637532565,0.0364515180720525,0.0346920341820219,0.038648723553695,0.0584777968925764,0.0308947624204492,0.0127120946033162,0.0138017913366224,0.0109866763457412,0.0108691673155929,0.0400115928769785,0.0143293369086042,0.0156347347332412,0.0113666006247499,0.0200485464363469,0.0107594062442173,0.00878222584654833,0.0125778414866694,0.0101204493492566,0.0154441649924976,0.00860219235617318,0.0109068753189622,0.016694121172469,0.0258854941446408,0.0119980010438748,0.0112709297313867,0.0124451023007155,0.0248077367782935,0.00921974095489051
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0599532517877298,0.0441352299377776,0.0370862566892636,0.0513437328240415,0.0735788164225439,0.0359166903532456,0.0435537557887877,0.0331494630729845,0.0766010438912083,0.0328953969991125,0.0278881534026145,0.043830639575645,0.0408224782169468,0.0469611073816197,0.0322679109547913,0.0340569015407228,0.0430592920616492,0.042072332292107,0.0409635998957272,0.0398580218709206,0.0361550681881177,0.0495252580575165,0.0343255987949265,0.00843192863259183,0.0131343002543283,-0.00318303332260771,0.00887357403832198,0.00829588456677706,0.00480762824718146,0.00483183334045667,0.00201565602770679,0.0155978990677554,0.00469348548920229,0.00262629156566013,-0.00827148437902635,0.00660333958392493,-0.00236128426237777,0.000471710394647713,0.001059640487101,-0.000109092693453392,0.00894693694782397,-0.00206253338745736,-0.000930247663827025,0.00175073075600203,0.00871862037815784,0.00719662552271639
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.0562505440846835,0.0571346203708385,0.0311018718493387,0.0408129090885864,0.0959787685207813,0.0345788583354568,0.0456554456692576,0.0328797157459378,0.0601447075256749,0.0317470086573049,0.0295958388462879,0.0419707973441352,0.0600139557628505,0.0439903467286905,0.0297036811231764,0.0409590328587778,0.0446399584720295,0.0368978924509494,0.045050752829842,0.0310867672590066,0.0391572293253535,0.0330422183693698,0.0376070787816706,0.0337485215283285,0.0457680657654115,0.021327574962351,0.0249233161228916,0.0336105296320978,0.0226288258271676,0.0276030210923911,0.018907999992548,0.0337066645616871,0.021407561968353,0.0178180994030885,0.0301328956871256,0.0436982982210971,0.0209199893356824,0.0182248067946031,0.0273570994437981,0.0259587005682126,0.022199026675236,0.0266218158407732,0.0193893392759231,0.0257638429176249,0.0185106816697521,0.0208085535424964
