"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0194441855782479,0.0299369718711979,0.0570808829127061,0.0203680990156045,0.0891719130356474,0.0203434627782284,0.101754346545974,0.0243308024241681,0.0517518060299673,0.0201732457884582,0.0252894763004315,0.0412087288418917,0.0203013485497621,0.0179001188321237,0.100320527532854,0.0237383602771899,0.0202112595349534,0.044600488370315,0.0200858518139421,0.0207753490938011,0.0196720472098914,0.0218879491836845,0.037277342351054,0.0169258745254444,0.0268796747466128,0.0269171859878889,0.0225096003075105,0.0287367497709353,0.0304063507895135,0.00532364168636946,0.00500712904058565,0.00753449186065974,0.00380295259689988,0.0127938125497662,0.00380570481809558,0.00630942208636454,0.00502748846808644,0.00168760210349799,0.00244869925730028,0.00444284322439283,-0.000705362242918979,0.00278040267397578,0.00289248857417879,0.0446264868650881,0.00557145110163639,0.00170947023763228,0.00484771497343688,0.00312282207922925,0.00606774893489968,0.00324939771722278,0.004277529458592,-0.00119187722898727,0.00322337623764934,0.00407350193739664,0.00467218013722018,0.00398240934542328,0.000629362145622756,-0.00119991082204521
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0183235819100835,0.03602876894344,0.056490280143166,0.0190449325955163,0.0960245928385853,0.0202663206723337,0.0997934166345031,0.027012541673068,0.0532562193548611,0.0212715307592029,0.0208274473902134,0.0334679991718419,0.0205046634205283,0.0249740893185767,0.111785034123473,0.0223505571877649,0.020787862361188,0.0350226643013567,0.0184846496011424,0.0212570925123336,0.0170994673152818,0.0203265746841172,0.0380614333057603,0.0165468526406354,0.0240614764035252,0.0241364429275873,0.0227632136332077,0.0290980648934938,0.0309322292832129,0.000562639934296009,-0.00897252315199119,-0.00648175501554863,-0.000441179919277805,-0.0247265430334634,-0.000373311856432985,0.0358843121782103,0.000275413244675652,-0.00511710209659027,-0.000493962126964342,0.000368934152961741,0.00603979080759704,-0.00128203216652922,0.000419866481584357,0.0405287663466776,0.000305848102429354,0.00120722715039176,0.00343336136900813,0.00176916840962267,-3.45408030350557e-05,0.0012192792022444,-0.000375381371850236,0.0120330338472764,-0.000936490482845651,0.00196925999720574,0.00114511163245426,0.00227867056016162,-0.00330439457907388,-0.0085548717118062
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0197601611425637,0.030656518213367,0.0483351002711148,0.0222111547453955,0.0914873803736491,0.0200821774760907,0.115006612088293,0.0296731910152216,0.0517030571020782,0.0214468675861521,0.0240210844027839,0.0354389903568131,0.0217924204694737,0.0201731055392693,0.100104680077917,0.0227913936461794,0.0199725902161281,0.0450201753491847,0.0184988647919811,0.0193361246701394,0.0203991238645384,0.0259392426667106,0.034934033135447,0.019909662461756,0.0241141251549441,0.0235935601899515,0.0214852999721252,0.0238083905062795,0.0283049125144522,0.00797074587151323,0.00917677797101812,0.0241195428960771,0.00987721348553067,0.0240434473259597,0.00855241327355094,0.0720952030436645,0.0154670433186395,0.00954916601006322,0.0105247351072343,0.010274325865298,0.0188904767555116,0.00867484406410815,0.0087697432724601,0.0686265376190441,0.0112025526333805,0.00937487789442252,0.0151627781915642,0.00757890095442312,0.00896703685119597,0.00970243840257092,0.0139421150880519,0.0076562742420102,0.00859601381154238,0.0100584201294662,0.0100706216804639,0.0111299943938436,0.0110246159359983,0.0105100982153327
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.018172244578714,0.0317577338611252,0.0527054671459031,0.0213019961202437,0.100095747637846,0.0215465932580871,0.112793269693629,0.025738291418097,0.0459614111387187,0.0182706106350648,0.0231789269840579,0.0334559733900359,0.0179834853676869,0.0196509989847748,0.106727637655435,0.021679261839846,0.0207086033033712,0.0388260417402209,0.0197889339446215,0.0188595837450655,0.0220769178760069,0.0267466695457564,0.0301099689076902,0.0211237435703245,0.023933016573319,0.0284642768008246,0.0234280513229293,0.0274691054971645,0.0274454374634398,0.00330909700684928,0.000993042358885312,0.018558664676489,0.00368941211957106,-0.00899728278277078,0.00275088455372243,0.0270702846290554,0.00798766167857594,0.000765124793867693,0.0018271486461109,-0.00262762339321383,0.0102349744236949,0.00346580475399414,0.0022699845264536,0.053509477987165,0.0036036310463837,0.00270191147121055,0.011074066624402,0.00528111502623435,0.00332587003098106,0.0032990265905127,-0.00128406937598642,0.00493831942708754,0.00368029127970065,0.0014566128397935,-0.0033598507139755,0.0069336682688807,0.00431844905866147,0.00792541605091174
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0204779019188914,0.0317806191997202,0.0499675513826084,0.019895692372023,0.0995130481144171,0.0195432669259473,0.1099373923177,0.0300495209506939,0.0546441948644644,0.0209214174624407,0.0218850074219088,0.0291912543450367,0.0197519662992987,0.0197168567256053,0.1087702523702,0.0192949754662437,0.0210477765883103,0.0429508436827951,0.0198757354843945,0.0208491721164429,0.0195560792491649,0.0234003898573471,0.0376445489809468,0.0183148093588273,0.022851119362855,0.0239510523251759,0.020520038910328,0.0229274234349235,0.0307700925112895,0.0108469248552396,0.0186692281234224,0.0250077318400826,0.0148685842147198,0.0455090231907947,0.0119019939771171,0.089171937144288,0.0267406809729378,0.023488792572538,0.0156417730554236,0.0121221679206274,0.0179718400531063,0.01161010457531,0.0127020838105307,0.0644391862829402,0.0120751574858961,0.0121951573595436,0.035657085499978,0.0125139084860389,0.0147067802456635,0.0126427651639192,0.0124000243684619,0.0264623646524934,0.0119060277050853,0.0142884488564268,0.0145284822877645,0.0120519778119742,0.0141121031282033,0.0180310011775028
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0227811040191539,0.038559499183718,0.0474611774164532,0.0196600591230401,0.0939434698718282,0.0205667204447008,0.0946390628213116,0.0245711162017614,0.047643786874144,0.0213226878975952,0.028431790308065,0.0295373161252962,0.0228602003455979,0.0224539729215052,0.112581695134257,0.0228253025433094,0.019744400632483,0.0479786724263727,0.0195274783177168,0.020849249063687,0.0186517931508445,0.0231615051648691,0.0312516739399256,0.0202639867358571,0.0252461260174687,0.0259550908844642,0.0209945903093165,0.0269914249723654,0.0295450471528925,0.00881088023409469,0.00221309282011784,0.0324759912721233,0.00899601917322385,0.017657403850425,0.00707544659708982,0.068418362780248,0.0151753882485418,0.0031051303801195,0.00858010780157085,0.00312998502511936,0.0172247040164006,0.0106529800603537,0.00763084026135574,0.0524435889326669,0.0101001492821948,0.00785547334471441,0.0331956439507154,0.0105542956524663,0.00583538901068641,0.00871035230491381,0.0065437508847705,0.0141230690271307,0.00549106676858347,0.0138972794823508,0.0115404039007728,0.00763462758365939,0.00799997258077208,0.0154686701773306
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0196296842027523,0.0335830246101167,0.04873826618467,0.0234177942214751,0.100848603795953,0.0192093338468281,0.110843338200642,0.0287194278721019,0.0525197523683454,0.0194186523884978,0.0216944569358276,0.0325700215304336,0.023930605880439,0.0218474580012956,0.0931279181842023,0.0217356465276207,0.0210736475014145,0.0382257872490387,0.0197181617914616,0.0223937457912363,0.0193711071545566,0.0243150295718511,0.0389220549644744,0.0170304009337099,0.023335487728565,0.0252071852271306,0.0266911634964463,0.0287987270974917,0.023083516741422,0.00462433317350644,-0.00645433708808703,0.0234931192986791,0.0059661207482444,-0.0284344857397287,0.00221782819855029,0.0901515479559384,0.0148713876701244,-0.00112195616694675,0.00502916853771813,0.00241857124735733,0.0336446573691104,0.00245467483411446,0.00156727027760946,0.0325966046619649,0.00731164206342434,0.00343420693244674,0.0155624530545368,0.00431820114127142,0.00140495094418645,0.0070518728514861,0.00521501001243361,-0.0193222378509558,0.00446532021889339,0.0014113749818293,-0.00104857636489193,0.00423854849630647,0.00945437101469364,0.0139948695764258
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0202537766000037,0.0316333561429347,0.0441299781564708,0.0189114485634594,0.0828023978480833,0.0195864811859887,0.102106326791353,0.0298109412164849,0.0564116646564272,0.0208670736050087,0.0219079132217291,0.0331504616639887,0.0231041511969916,0.0225044995646863,0.104136023761296,0.0227335494433901,0.0229665048422415,0.047510243682282,0.0194354242545644,0.022220811452544,0.0176705639582114,0.0233513183863771,0.0423328560470206,0.0177242882925239,0.0281876394226799,0.0267292163757743,0.0238638037185044,0.0268335348342024,0.0271237511147777,0.00477362402912315,-0.00460420137942319,0.00623695536484592,0.00263547820893612,-0.00723611401260536,0.0020100519559163,0.00934766295141574,-0.00459134614158177,0.00500416153291557,0.00230278491009252,-0.00266713355910615,0.0110331997494967,0.000961177834152005,0.000421634238041625,0.0499084739298229,0.00358775168994394,0.0014035141640222,-0.0151166137629437,0.00300715352664787,-0.00096085936585052,0.00194215933030435,-0.000841119201015837,-0.00690166259088261,0.00185071735133526,-0.000782589842854833,-0.00315372391314531,0.00283717236372684,0.0058825715862778,0.00702887380830736
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0221129809275108,0.0298943683688688,0.0464998384480223,0.0221269696524117,0.09644387512606,0.0190870064889584,0.11040260306178,0.0297040883965154,0.0497289331679512,0.0182280371209951,0.0225010122490266,0.0350080749289761,0.0228633580788434,0.0227999985666238,0.0954860929200717,0.0183883202477019,0.0182498573590638,0.0505915077800211,0.0189832642790298,0.0213135669250451,0.0195036194610903,0.0256832688769101,0.0402764222497659,0.019802490198513,0.0250940598222474,0.026323154783345,0.0221007246798524,0.0255132898362173,0.0252892159985814,0.00451008813351654,-0.0016119823442356,0.008371727178608,-0.00210820163953385,-0.0210149883671737,0.00183946463363875,0.0241450509971541,0.00587291360268686,-0.00136803630560788,0.000204383581761557,0.00201969074470902,-0.00224407241887947,-0.00119067382984906,-0.00132397199085323,0.0435767287063646,0.0058378640843271,0.00223801378738302,-0.00936455425019414,0.00272662676564577,0.00175135079984577,0.00347835375736599,0.00546736104132259,-0.0133647456839352,0.00378280828991538,0.00344550057889419,-0.000125103353911182,0.00318037030003193,0.00492807703630836,-0.00559190468153897
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0198789058526753,0.039391884646989,0.0499250206220236,0.0190570960887211,0.0963532961021481,0.0215275488872633,0.0949874269618284,0.0302133399176152,0.0608968600270872,0.0194688714708113,0.0235077841396304,0.0297503490002345,0.0249491979902083,0.0188303872480588,0.105897714665887,0.0198234422401924,0.0191267236471159,0.0433286952391392,0.0201276976472306,0.0207214564386728,0.018947614733663,0.0240042042504731,0.0366723341966905,0.0178890181275548,0.0252715208139908,0.0266312878753675,0.020556988175059,0.0280607360200458,0.0242025969736233,0.00531932674937577,-0.00132911877954602,0.002363511724716,0.00303236513170304,0.00721774890027895,0.00474283462472425,0.0201695505365822,0.0105283559592951,0.00128347426407479,0.00559971514867324,0.00174141889919658,0.00158247563670057,0.00429212719528917,0.00423895275775917,0.051811404052303,0.00429194155185979,0.00350895501129296,0.0105257215386217,0.00468101418246544,0.00562045145803324,0.00372835546839615,0.00493762407529892,-0.00924822783031512,0.00452937622622144,0.00504660330612409,0.00548500752354697,0.00771046373370974,0.00581446505602098,0.00491567280338088
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0187863240372368,0.0314276814859647,0.0451347970925922,0.0226056418049175,0.0840098035816866,0.0207553660219295,0.11876539498899,0.0296997270681056,0.057950913777628,0.0230423194042338,0.0229309534696477,0.0332183248316923,0.0267633231829824,0.0211872470216669,0.108530981243839,0.0192558757521945,0.0196568540568692,0.0437530467586398,0.0195959180403788,0.0218806138340708,0.019886892599645,0.0223807963747374,0.0353932588210345,0.0165342876234448,0.0210639013464839,0.0236742083680001,0.0220304021541402,0.0253831038426791,0.024702041414569,0.00700615021994657,0.00733032893690761,0.00404888924582984,0.00811374789575911,0.0193917592466378,0.0089502906356124,0.039793457687671,0.0137854743585055,0.0186531345971267,0.00983657527369134,0.00888208527804839,0.00865260087251303,0.00919632709752765,0.00807775176965649,0.0712522307383839,0.00861972832965978,0.00878672431583376,0.0169789045570763,0.00627515291851764,0.0104461666071862,0.00844414437577029,0.00969564967557645,0.00706540932660996,0.00675489649529555,0.00566977107052786,0.0111680575927658,0.0107308286755717,0.00770071890648374,0.00649159344969771
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0225456023462662,0.0257940589648112,0.047811633417594,0.0195065537560097,0.106435019319069,0.0207197880760336,0.100943004582506,0.0251581205587803,0.0579911775210086,0.0219110951405029,0.0229383013234151,0.0268950990945875,0.0258584965047246,0.02103316039094,0.10087840587992,0.0229301819005388,0.0199414002803492,0.042912448779212,0.0202464833329462,0.0204607736315864,0.023780815212332,0.0220993892651593,0.037604447472212,0.0174758678813792,0.0254339992616915,0.0275020301026267,0.0210100545222792,0.0250995742867901,0.0270830171947286,0.00671703867873332,0.00484500520322679,0.00664105994414897,0.0046796214766971,0.0243336002251036,0.00574769922242278,0.0492157344592692,0.00959039109632755,0.0105058012227107,0.00853329088972383,0.00731075366588831,0.00861047692638559,0.0088379247621338,0.00574480861420789,0.0685445933082424,0.00587011373191101,0.00552222504292065,0.0185692640432522,0.00525508272207297,0.00466042859878273,0.00817244740998818,0.00870608275824896,-0.00295024845506206,0.00535654628197554,0.00769918512133792,0.00362374133459521,0.00570041563206752,0.00408023249901772,0.00941783683519501
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.0206037025372045,0.0325591479260419,0.0430892708765977,0.0172896987279722,0.109491552815184,0.02062615783737,0.11692610719889,0.0237888497858744,0.0570157463562695,0.0189394010941383,0.0237741180683452,0.0299447409239115,0.0248949462342141,0.0213071401661965,0.108870553931881,0.0209809939124205,0.020914235443666,0.0405449080666944,0.0196298497536175,0.0202289756770627,0.0178674663116771,0.0203458775254165,0.0324202683408552,0.0177215767701092,0.0236210511802658,0.0257121678239258,0.0203409206841084,0.0239830136399162,0.0265675603901746,0.00263626162640292,-0.00380581713868714,0.00396883996323428,0.000117809380283789,-0.0102557017062057,5.11721090766135e-05,0.0178925929191189,0.00588942241485828,-0.0107018376990711,-0.00114997341284159,0.00165495299949392,-0.00369436460157717,-9.0323248931241e-05,-0.000199516225305015,0.0501861524104282,0.00348872923748676,0.00202910618214296,0.0102135281048698,0.00166595292839775,-0.000430478350954936,0.000767900106285561,0.000415101077310768,-0.00929560419936409,0.000911812330042136,0.00290987306691393,0.00138551771212995,0.00198250297866869,0.00205569120890077,0.00343183624495725
"FEDm_24","1995-12-19","1996-02-02","1995-10-01",75,0.0195350593332539,0.0327436146948104,0.0435792176403085,0.0201193629855389,0.0932503192230008,0.0220294565197364,0.125772219528129,0.0272623984517295,0.0554644683921394,0.0199549046155657,0.0254761834173296,0.0288623170328849,0.0259023485704647,0.022209399696666,0.0967571054267658,0.0205165416475366,0.0204130837852062,0.0455915175635288,0.0196959240261278,0.0189314831756772,0.0202045797452924,0.0209950644682503,0.0313258473145506,0.0185205794210986,0.0249195515248203,0.0219643162028476,0.0242984018698013,0.0248709410017288,0.0288337927252102,0.00873274950981474,0.0122645565187817,0.0203590659183488,0.00839049991950061,0.0383940672805502,0.0125098732327658,0.0660652346336716,0.0176021372029258,0.0207086950610906,0.0068902527059781,0.00900865020154599,0.0158165225702432,0.00554303993957855,0.0109251300393243,0.0551249219485264,0.00864930580715474,0.00881959807442963,0.021675096372914,0.00736489141032639,0.00701811716538315,0.00884695736420946,0.0060403966788383,0.00454044975598937,0.0079668457291059,0.0109873462314307,0.00747526277293028,0.012061387251347,0.0112881774200536,0.0134649365881462
