"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent","T39_sent"
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0256711788723932,0.0154911839138943,0.0466096682005859,0.0192602799901519,0.0193228768341519,0.0145516343802367,0.0505147589600407,0.0147883216698179,0.0145804887052047,0.0466536091731215,0.0167015964306673,0.113666754591377,0.0147458642156095,0.0142081481281825,0.0275525564951107,0.0230880843926709,0.0146790130700393,0.0527093214710603,0.0388555904630684,0.0161250486417582,0.021551765060488,0.0152321881891497,0.0162118906348435,0.0587006857870729,0.0166979397474922,0.0198882609709656,0.0145134271682787,0.0182555386288858,0.0162922058039781,0.015910808187758,0.0161874890485379,0.0198502657006845,0.0171916750353738,0.0307974115823649,0.0138451735851464,0.042297233324614,0.0131993390616914,0.0138813175598119,0.0197194063237197,-0.0052794077358507,-0.000212472331841768,-0.0270918078144434,-0.00601826018590017,-0.00199018468504255,-0.00355418342157868,0.0200096409543144,-0.000278009076739283,-0.000653337922084711,-0.0112630418307176,0.00178476234360346,-0.0289241747897357,-0.00293478926910815,0.000998856045693999,-0.00603861847984483,-0.00598232108638395,-0.00145913390233046,-0.00345465868761616,-0.00817996286223307,-0.0023788968209208,0.00104427486649569,-0.000412547180146772,-0.00292036785329804,-0.00397405662946683,-0.0012333108577181,-0.000885676458093286,-0.00158576841974597,-0.00106485740877873,-0.000419023186176652,-0.00266556817140321,-0.00204113576602038,-0.00523379087021943,-0.0022696465598872,-0.0182727546045511,-0.000463878447654534,-0.0150722344157448,-0.0024166718581108,-0.0021716540089244,-0.0106282034315968
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0198672689387876,0.0154670195931373,0.0535668440650469,0.019298960857361,0.01995205625776,0.0140093254557987,0.0518453154341566,0.0160179541237018,0.0157624849635146,0.0427042594124593,0.0168723982516295,0.0972726770767891,0.0136395327557778,0.0160255566550703,0.0269134661643694,0.0220053885108027,0.0159036561317825,0.0455959109849907,0.0364648077858313,0.0158410164205707,0.0214581554507585,0.0156849885816215,0.0144155810895858,0.0758209423419944,0.0159683514575679,0.0208855739606469,0.0167457831361792,0.0193377292147061,0.0159329363101863,0.0164771068969907,0.0174369828619875,0.0157669042002867,0.0171970746660143,0.0286434246763424,0.0135792668628816,0.0485987903444264,0.0143669035279152,0.0157024651261265,0.0209551394544443,-0.00989844673729149,-0.00675739915953375,-0.0364498345529888,-0.00964324151788168,-0.00963554042116571,-0.00650199856375176,0.00547525825831216,-0.00366840555006865,-0.00823786181383852,-0.0158344783796395,-0.00619781833643945,-0.0518567210230549,-0.00466095558206082,-0.00543171913244737,-0.0113445868948501,-0.00937129079596338,-0.00850275596353056,-0.014234950488406,-0.0280582405723527,-0.00676680317363628,-0.00504588771855582,-0.00753675059583252,-0.00527474047747043,-0.0419297120448247,-0.00913209298757439,-0.00994500404908659,-0.0072149347477262,-0.00760591313047653,-0.00674429182836161,-0.0066936834587265,-0.00640773243364569,-0.00890465585134005,-0.00841153678056744,-0.0266752836612594,-0.00578785948580531,-0.0229508604759992,-0.00762016646533614,-0.00528826930771122,-0.0148422242117356
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0229096563219948,0.0149086671455495,0.0332822601038223,0.0221792394510585,0.023572519316506,0.0154491521351957,0.050349007334963,0.0179272899187347,0.016893399189796,0.042016266602823,0.0146348937374186,0.101779583660811,0.0175264921034627,0.0139468362883446,0.0228982315883909,0.0191769659286212,0.0155679547732803,0.0479030151279668,0.0370482477925816,0.0187640065098712,0.0195176190294774,0.0161975756999654,0.0168862156554966,0.0628218140943701,0.017489443587279,0.020795638205121,0.0168509861343544,0.0169545587032261,0.0181825110549806,0.0171949313048312,0.018022937237285,0.0155648113022942,0.0200711128082472,0.0296069009895488,0.0158952022959071,0.0557803687458444,0.0185403384622115,0.0158485199683583,0.0190448296900091,-0.0110312969897092,-0.00754863763165088,-0.018352605348503,-0.0148680485214058,-0.0144603570334065,-0.0101685514844081,0.00676406311785074,-0.0119933536779307,-0.00861872120313538,-0.0199496584690725,-0.00728238237592119,-0.0541937062998432,-0.00802689926148521,-0.00532945740520588,-0.0161345182849057,-0.0128657913658244,-0.00662034347771293,-0.0200061756079377,-0.0154845715604089,-0.00652520626022977,-0.00075387278175629,-0.0087637919302772,-0.00670752923174235,-0.0445249464268573,-0.00700333742208589,-0.0109958524445134,-0.00952016036658355,-0.00982371541627827,-0.0108162980598793,-0.00833120465329628,-0.00453637229591678,-0.0078775662416137,-0.00629591269561138,-0.0190137013777964,-0.00732038230893542,-0.0366658613618602,-0.0117287152215215,-0.00832381443599125,-0.0234228746898743
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0314459530486188,0.0151961858596178,0.0397193336574381,0.0235324672024379,0.0270793065750924,0.0198133425884163,0.053301999739036,0.0146012533615389,0.0161318605189561,0.0387518524867863,0.0158657814570829,0.0983267693738253,0.0172549893763077,0.0161190251037139,0.0309923971223383,0.0215190967494726,0.0162237926281374,0.0407745062188416,0.0455404837687676,0.0178476309883081,0.0199267590367271,0.0166438360620631,0.0146509567819489,0.0401076814347385,0.0178741429392343,0.0242443734430436,0.0144777791208892,0.0149870983092614,0.0171003681243155,0.0146678192302502,0.0175477189961886,0.0145836839614747,0.0171540037640346,0.0285760451683782,0.0150642286118332,0.0557673171804588,0.0141226639483163,0.0210814898381364,0.0213840062239732,-0.0187040026174007,-0.00931955442014538,-0.0346355328493099,-0.0202686964078312,-0.0175259047870415,-0.0118233555080152,0.00025518785092507,-0.0095003422862974,-0.0126807739681274,-0.0386941681152721,-0.00786560120487946,-0.0840074980092539,-0.00990309469670152,-0.00753213351550713,-0.0288412105015772,-0.0124252313735186,-0.012085203215881,-0.0337265644800815,-0.0297052059159412,-0.0131198168067132,-0.00763454778322893,-0.016141325644628,-0.0118624730682256,-0.0323117654511576,-0.00883585579027875,-0.0151575787976261,-0.00698674939803905,-0.00853138877288136,-0.00707248864446566,-0.00872891965098214,-0.0109847454252281,-0.0111226675612555,-0.0101714274099373,-0.00929074612114078,-0.0112472868260858,-0.0364293881980255,-0.00886915954995201,-0.0164794562369319,-0.0219112895113044
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0274076874706137,0.0187267608306245,0.0413932345508877,0.0221920645402557,0.0196375728468959,0.0145773001282928,0.0453073703011884,0.0155804477036918,0.0147497945313808,0.0378107204900111,0.0144700530634795,0.104876715935652,0.0165344305786213,0.0164959016711307,0.0220707573157987,0.0223560406900788,0.015726758497513,0.0538789189317761,0.0401645128105214,0.018391252969495,0.0205821281755402,0.0174432177556534,0.0160454167142888,0.0538928451436786,0.0155148172711983,0.0200439481418985,0.0139682259011538,0.0187131287091533,0.0169667377951119,0.018937244678309,0.0168529627918345,0.0155600189674123,0.0190953217433035,0.0318651495521515,0.0139163726542088,0.0487453261647816,0.0182549275061072,0.0177920731793629,0.0234618412969431,-0.0169464261241446,-0.010700762465031,-0.0349704881990556,-0.0132765915285997,-0.011435835021426,-0.00712241401659184,0.00827925988349452,-0.00753932084431295,-0.00869580703388304,-0.0184444491731296,-0.00860325066965306,-0.075821083766197,-0.007038614282398,-0.00923026561891877,-0.0137883500707437,-0.016423474322122,-0.00941702544870546,-0.0295107068451515,-0.0212722919928818,-0.0104789114096668,-0.00947109983899827,-0.00849737288895691,-0.0087373246360157,-0.0232685799651751,-0.00803575424285589,-0.0133676968413697,-0.00798035189791417,-0.0161076008818574,-0.0104981972594218,-0.0153230176691203,-0.00588215250636266,-0.00858618286504381,-0.00926567136336797,-0.0156898280124936,-0.00687171989520002,-0.0346892990869954,-0.00900475917410376,-0.0097589880785045,-0.0330089571972562
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0364868158036749,0.0165738527072869,0.0424165721072717,0.0180346141980448,0.0205291557582012,0.0147383046828274,0.0425450257920532,0.0160297930450555,0.0165271750399658,0.0379672659583878,0.0205789364217124,0.0863992650189862,0.0163683833268506,0.0167087399657463,0.0211721028073498,0.0235255215767276,0.0135418700449506,0.0513709516959168,0.03815379772716,0.0186001474209005,0.0248683747047107,0.0167660040591684,0.0154084658477578,0.0559964480984255,0.0148149799379028,0.0199455276461854,0.017189481644182,0.0172224678791911,0.0204461751108436,0.0180887070653179,0.0177698869742322,0.017423513460348,0.0187792729998533,0.0316467896445397,0.016119953187699,0.0564215481395072,0.017173548450122,0.0158320809685183,0.019818483082425,-0.0156425533614007,-0.00363938140950171,-0.0221515116182785,-0.00559608918870973,-0.00804010244212273,-0.00537729583942459,0.00489766246210344,-0.00458727293345419,-0.00313137733853055,-0.0102950996993111,-0.00527781829992547,-0.0331046689373396,-0.00444186414230647,-0.00369859098332997,-0.00914506116448573,-0.0101545178303934,-0.00173389795992651,-0.0166346240411286,-0.024320940068445,-0.00816864276056427,-0.00341873561427238,-0.00403541077560121,-0.0040666988079139,-0.00983819512928221,-0.00334645143286109,-0.00655047248186991,-0.00694110186837156,-0.00446312221247682,-0.00763400591377107,-0.00662403879144072,-0.00732864125854058,-0.00688841743952188,-0.00820850929353528,-0.0125242274616805,-0.00417130602417761,-0.0190629883214748,-0.00489968465267726,-0.00345871029449214,-0.00934000671189125
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0280690847295079,0.0157157767282649,0.0419719548696212,0.0207599883938192,0.0178397720637186,0.0140759193096391,0.0403637245515935,0.0196428779661596,0.015193504059464,0.0394112362482403,0.0149616454645698,0.104888920165645,0.0166055336750794,0.0143230063397811,0.020702889893902,0.0204014113366744,0.0156014879405265,0.0504778381726679,0.0349278347709906,0.0172179363725345,0.0195259003230791,0.0159164043390652,0.0162634054446792,0.0651213532419886,0.0163188020850949,0.0191399692529806,0.0150201408351133,0.0174738551144666,0.0184676104782215,0.0160420844070505,0.0197419020432878,0.0166011064313867,0.0203757548342988,0.0346161940524677,0.0161029881657911,0.0552893698521581,0.0143790338214571,0.0165836838558473,0.023868098369167,-0.00563226862002148,-0.00331852805146708,-0.0134201074261317,-0.0109805087916831,-0.00432257145196051,-0.00546537976774014,0.000221304115929765,-0.0054743185541953,-0.00394403893207415,-0.0156326582137158,-0.00448158375282723,-0.0330349580217915,-0.00703307484090756,-0.00210658203758617,-0.00365875697251878,-0.00522752734693847,-0.0038677684993144,-0.00726162395503916,-0.013387280619611,-0.00209363206428535,0.000695578274556868,-0.00374200296067679,-0.00621857275479933,-0.00610548303215328,-0.00175788396938415,-0.0043799620194417,-0.00376973669291031,-0.00373836064202195,-0.00774615487954751,-0.00286617051809855,-0.00342236881347799,-0.00576293209000748,-0.00652911396091199,-0.00929293299753879,0.000316896795547493,-0.0169285316787274,-0.00404604193303491,-0.00119069295699802,-0.022773277113081
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0239309206333113,0.0168306844411234,0.049706255545114,0.0183092500188871,0.0199694719001434,0.0144767059960549,0.0407735064380477,0.0154967253470613,0.015413946244205,0.0329116821187858,0.0152231839629153,0.0956188873924096,0.0150061304887624,0.0149897942814996,0.0276301718257948,0.020955625749036,0.0167973001015967,0.0567388266454348,0.0364072914021552,0.0156030642835177,0.0202790085144486,0.0163483868365133,0.016794172594349,0.0629849032253161,0.015881542172448,0.0230928874408689,0.0154129333762512,0.0212120444892542,0.0155751993777721,0.0201457792318247,0.0161641497822682,0.0163342691379785,0.0227895742141919,0.0331970449979338,0.0164120134522907,0.0464702740305924,0.0181831916563557,0.0155987131014544,0.0243344875520325,0.00382127983379379,0.00404795199996145,0.0111418814604128,0.00151602219561564,-0.00117590032375947,0.00352556425892323,0.0125895261325265,0.00335577870373073,-0.000891144092684238,0.00222750984899665,0.00187386909197427,0.01667191408232,0.000439926517534037,0.00391192091050939,0.00180521252206549,0.00167114055256472,0.00413914555532249,-0.00569258724445844,-0.00714316927047275,0.0040596631241444,0.0134066106151984,0.00559488387308599,0.0055188154839546,0.000416212500748128,0.00266214150077478,-0.00106150108493471,0.0040869030819784,0.00128595669012485,0.00296414829976429,0.000834588952924642,0.00177062902488507,0.00223251796828219,-0.000311893970883417,-0.00586328076472932,0.0030395093423633,0.0103187284995514,0.00495963906311118,0.00387022498090226,-0.0149019188245736
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0196876250051844,0.0133127156399322,0.046082660335644,0.0172284056402741,0.0180609589204619,0.014119539057741,0.0447071139869097,0.0212220080683795,0.0157711255833741,0.0403342168995844,0.0154133765827541,0.10194118073219,0.0165559738569653,0.0168388486474387,0.0195992594947653,0.0194167579897288,0.0149026990030186,0.0542215949028486,0.0381802705855385,0.0176551580086165,0.0273206050453224,0.0156579186026809,0.0157697290662846,0.0671514504700139,0.0155358183481712,0.0214993612828013,0.018185801428027,0.0184125104889329,0.0161954818020599,0.0149228196774764,0.0166069628221135,0.0132679386498535,0.0204659355815695,0.0293067434878245,0.0172604573025551,0.0479350802654457,0.0165166456180512,0.0162826474083691,0.0264546037110976,-0.00182954764383169,-0.0018218103359076,-0.000979294973387193,-0.00346725811795154,-0.00502528882584105,-0.000786946746257994,0.00481593583653785,-0.00365473807297567,-0.00294247331621612,-0.0103754894936459,-0.0033303659621801,-0.0137995599261321,-0.00680721483838594,-0.00268920287025238,-0.00241487716076298,-0.00261435303527006,0.000567351014115709,-0.0201741343669091,-0.0273191081715412,0.000389235022494295,0.000573009752238915,0.00218902924618658,-0.0022861111255645,-0.000827999358461115,-0.000960111960270047,-0.00791407517279768,-0.00141306302753657,-0.00172093166979923,-0.000928436329054138,-0.002019253164992,-0.00290545380678747,-0.0012681806368374,-0.00654131072144924,-0.0134694649519699,-0.00259355427512091,-0.00324068184475367,-0.00101585937983268,0.000126889939062929,-0.000256593868186029
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0193983888390753,0.0162190102239337,0.0434854675904065,0.0201510666518988,0.0168469887202425,0.0152357266908646,0.0357204647819403,0.0209023775891581,0.0153552837650494,0.0426991341773306,0.0161849535662717,0.0991980418893378,0.0157765552580315,0.0152450758967102,0.0283873109802373,0.0223009712532616,0.0152764989296492,0.041329238977035,0.0385654109659365,0.0203997473366923,0.0270052500865672,0.0158512810764174,0.0159018990937439,0.0636524614082037,0.0185068289499533,0.0245653295823924,0.0166662854544106,0.020337861179016,0.0178520559002212,0.0164961987323849,0.0168563024977459,0.0202437987605106,0.022766530779342,0.0313387756475837,0.0137189859582815,0.0444288176687218,0.0145159579744183,0.0182976793374904,0.0223199858295321,0.00273100905049466,-0.00166685926507895,-0.00814758675780537,-0.0016387529012064,-0.00221071689266251,0.000600583214952348,0.00801909863772847,0.00304992278160994,0.00148811442360828,0.00909551017958098,7.08412770417206e-05,0.0123079643777436,-0.000931946557871495,0.0029344953536448,0.00276481038794326,-0.00174509983765372,0.000700560266823573,-0.0177011468187578,-0.0176038282494178,0.00315784760069889,0.00443771246077029,-0.000718957347496385,-0.000348676513905771,0.0246505921579691,0.00385863716864552,-0.0015348896665692,0.00166632434234305,0.000385168966133505,0.00210650498399335,-0.00143080255064896,0.00139048576510691,-0.000180523561931828,-0.00771943801227587,-0.00295519245083887,-0.000195435847192696,0.00932590625439648,0.000317594590280096,0.000729921632543682,-0.00508576765145969
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0243013035700727,0.0162057333462852,0.0356642033819273,0.0182163238911896,0.0211335723399639,0.0148297111558836,0.0437659111682703,0.0181145571887132,0.0178817105447289,0.0401785123131648,0.0189737195069603,0.0902180756628616,0.0146472653332714,0.0154022107510452,0.0245514368815448,0.0179032702358008,0.0168540726250359,0.0485937048210043,0.0411136257295257,0.0176714202498463,0.025530838970001,0.0156551124082725,0.0155083087643374,0.0710376328107332,0.0144463537290272,0.0213573674426148,0.0157463989196046,0.0162623607844079,0.0190872823460337,0.0183500705159471,0.0194655214617858,0.0164377445037349,0.0235181555297372,0.0315333981579622,0.0174497353855836,0.0453136288683823,0.0176010272316353,0.0171870958134768,0.0222916256596265,-0.00245855599033815,-0.00224322640284924,-0.00767564413746858,-0.000141233780108682,-0.0061356084005891,-1.8895975148686e-05,0.00861132762658804,-0.000918749180045436,-0.00576491125826014,-0.0234920289048926,-0.00598317104752269,-0.0279619493078433,-0.00100131753793452,-3.62913716699555e-05,0.00526420484062435,-0.00248162391939616,-0.00171713406412022,0.0149503084109904,-0.0231934086221029,-0.00394687470936956,-0.00484107821457361,-0.000882776164770857,-0.00206250696584882,0.0237786498078053,-0.000214969424170975,-0.0109036999673808,-0.00339474175581809,-0.000222149051880727,-0.00485997612261547,-0.00399732682940824,-0.00210694587170919,-0.00309111650447285,0.000146345736547461,-0.0171806177686682,-0.00445554880377013,-0.00850018298137757,-0.00168105658784153,0.00117965475366311,-0.00883292412421662
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0234678594690921,0.0142045787262341,0.0311530071456246,0.0218030177272999,0.0230750604187257,0.0174590049868524,0.0448083323809482,0.015147733998871,0.0182595342716396,0.0373952561784545,0.0207849470377581,0.0968413988758193,0.0154170089877649,0.0159252732796761,0.0207593968587399,0.01883358627995,0.0151210372085976,0.0530810307327478,0.0384768190784336,0.015834392243616,0.02605416831636,0.015392427301088,0.0172342523189404,0.0664789161329035,0.0144542724171345,0.0155192011759768,0.0140796566878127,0.0208694508694241,0.015216492748424,0.0180271454841941,0.0142319367797797,0.0170505324576694,0.0201016677547718,0.0316468190189383,0.0144280025070695,0.0630863606801852,0.0158444345522643,0.0188329301087235,0.023603056801495,0.000169036899228767,0.00290263812435014,-0.00551095608845615,0.00529979013971393,0.00720190927701144,-0.000977755052530836,0.0123781584006355,0.00402461364991577,0.0066974052992395,-0.00877410672714569,0.00580709327152231,-0.0339044998087196,0.00296171711291697,0.00441111020335719,0.00467926565631757,-0.00144585979536851,0.00342101098040435,0.0365038968653767,0.00171794841477115,-0.00226117940308288,-0.00831725412052363,-0.000539563786865727,0.00212849539567275,0.026317996775023,0.00162381257985342,0.0040108993014606,0.00262183945234718,0.000168133079240514,0.00257649358730533,0.000128777050085764,0.00257650410396747,0.00295819015790337,0.00470054370398279,0.00875912894112364,0.000203157173943835,0.0251294033441063,0.00422390001033633,0.00213182050821223,0.00405587423898075
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0200873859345566,0.0145356798474784,0.0475114819759427,0.0180715043867877,0.0197948223151424,0.0158318934183363,0.0467748503823574,0.0140230036396684,0.0146135859405585,0.0384155490471114,0.0177350657377542,0.116558983711498,0.0179304092490256,0.0141495274578965,0.0221630654130635,0.0210910017643834,0.0165495638609747,0.0510793104572215,0.0369023779171483,0.0164549209681816,0.0241478096083024,0.0164294040186153,0.0155081659684298,0.0590750658331964,0.0149812214805351,0.0199916636152192,0.0148872587331446,0.0164458519368795,0.0145576012776418,0.0185351655704868,0.0189226373883344,0.0175531199573225,0.0219477270526508,0.0288652110238379,0.0157872866499806,0.0428566081431958,0.0161517322017904,0.0175255427122135,0.0255569434031357,-0.00360084968231771,0.000211321059757384,-0.0174225377995576,0.00043681747763389,-0.00215711125651123,-0.000574397060514241,0.0112914374092118,0.00135072752718224,-0.000266819791234178,-0.016034096069616,0.0034061860569698,-0.0543579507129165,0.000228388288340549,0.00219238591135766,0.00387468639669373,-0.00442344563982738,-3.5419347340515e-05,0.0122347356092523,-0.00537208090258198,0.00452468984071067,0.013629164087253,-0.00138325696501103,-0.000645587866127147,0.00176778277089438,8.77650574305705e-05,0.00232812519784535,-1.23338488860682e-05,0.00104229477562617,0.000753699194264337,-0.00638678539622032,-0.00283444610024224,-0.0023395765629528,0.000971123847940968,-0.0050587230155324,0.00235041287583856,0.000356651605277508,-7.19442455501116e-05,0.00154904296286346,-0.00250851662688105
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0210370776612737,0.0161240276036832,0.0419582149981247,0.0215720926470168,0.0213936060176715,0.0144186403771136,0.0438240851303644,0.0189715628828504,0.0162562926954399,0.0404603267385176,0.01868341635797,0.0890715104957181,0.0189089119604416,0.0163895421612903,0.0230628143309231,0.0196740357244716,0.0162248355760153,0.0424401702713815,0.0430092129095641,0.0171734427536559,0.0288529221634699,0.0174462249386573,0.0160042535492974,0.0516959731553749,0.0183788647183525,0.0216328266070181,0.0167036961315887,0.0171133988875017,0.0161051728539259,0.0181281548311652,0.0174052220768863,0.0182687143101382,0.0224465230577667,0.0266815839708544,0.0153617712633161,0.0662545352993204,0.0151248641354045,0.0169161924227495,0.0188252863337246,-0.000474262838270643,-0.00399186901000069,0.000915570240345851,-0.00349411666649341,-0.00792019538618858,-0.00163800395913755,0.00792934445478232,-0.0001435854952076,0.0023915286953022,-0.0011998054521936,0.00163632750615511,-0.0434176619729746,-0.00491629073150168,0.000258597610385506,-0.0113855397623386,-0.00596930756375991,-0.00258815113503382,-0.00722837467521097,-0.0124988520673692,-0.00124084286395217,-0.0026906813573052,0.00179232341106944,-0.0026520839544424,-0.0034808421389889,-0.00378026374906273,-0.00681729680742073,-0.00213615042974087,-0.0018572774943727,-0.00192909232908455,-0.00490719763973503,-0.00223501515627121,-0.00234208759958149,-0.00215826761458524,-0.00688398955275923,0.000407500895901848,0.00813740968131572,-0.00120384144553668,-0.00155756061252192,5.84897514723268e-05
"FEDm_81","2003-01-28","2003-03-20","2003-01-01",67.4827586206897,0.0229448542937238,0.014602015516716,0.0438881951024249,0.0212486479048869,0.0181422300117928,0.0178470041625647,0.0493972727541513,0.016295531938607,0.014322278543533,0.0383655446047732,0.018846257778002,0.109593630816467,0.0145039058368129,0.0171002611329453,0.0243488348710826,0.0205446903885263,0.0145680710533271,0.0562085109507825,0.0343725502542089,0.0156718144454021,0.0242263774100154,0.0162598850837482,0.0200432937519951,0.0481703332271151,0.015349678407943,0.016973988812371,0.0157400853341024,0.0187025919188303,0.0166120939808319,0.014820956662876,0.0179736312557685,0.0164211019068384,0.0266638885359553,0.0263839358758764,0.0137418513009848,0.0484119567148299,0.0197668923336195,0.016969504702805,0.0239558504227637,0.000318407565140677,-0.00130840719820953,0.0242016416492911,-0.00340121335907683,-0.00258582997246323,-0.00267650229020941,0.00531270390183954,0.00064991061898129,-0.000501417317790666,0.00308461827208352,-0.00214184846951296,0.0183070729998905,-0.00032165503439434,-0.000579869516173839,-0.0036011357800068,0.000595059544708718,0.00113815985914675,0.00065854557087926,-0.00344898884299412,-0.00234976543524303,0.00263715598743811,0.000851129275616339,0.00196974822980837,-0.0244602391836018,-0.000154795481497508,-0.00210229834441376,-0.00258546188913257,-0.00140152211494831,-1.02989409307228e-05,-0.000118574001146957,0.000794743573446937,-0.00297897149264603,-0.00695981417817765,-0.00964006007586297,0.00141109153814612,-0.00780664735234989,-0.00149729552450023,-0.00206485013512314,-0.006874089560868
"FEDm_82","2003-03-18","2003-05-08","2003-01-01",74.9583333333333,0.0252399915064393,0.0153586307623509,0.0365015969321009,0.0170624802768315,0.0181868281314545,0.0180320926345271,0.0383719554774103,0.0148003663517603,0.0154651658055857,0.0467442234100523,0.0164794471817858,0.109289897489202,0.0157517516735353,0.0152948105587016,0.03273717696556,0.016543937381922,0.0145564876512426,0.0477182484483081,0.038850869542826,0.0175945233657476,0.0282737896745695,0.0170277513288861,0.0161940175517392,0.0565569687272258,0.0158000205383322,0.01878332314236,0.0161429248446912,0.0163326397510672,0.019594884162465,0.0179618224460179,0.0158456973895846,0.0158319983534914,0.0180484038525118,0.0310036541477186,0.0149088156653914,0.0524028827924794,0.0209120527635166,0.0161708525957768,0.0216270187248317,-0.0116945669397853,-0.00404499540448084,0.0050492388560144,-0.0119236927505392,-0.000816312053751726,-0.00364297872066263,-0.00605291831117553,-0.00158491378833977,-0.00378258332595428,-0.0137244258217237,-0.00623851088135361,0.0149421978769322,-0.0043338377015645,-0.00387064367307705,0.00018342856106837,-0.00584181255993385,-0.00414519588586235,-0.0143434704147639,-0.0193703304087282,-0.00147014609099774,-0.0104633732525417,-0.0054998515539589,-0.00564352795870622,0.00625395607484439,-0.00380131239810027,-0.00255865040474553,-0.00633019514575219,-0.00736525669470579,-0.00809097374938034,-0.00170398455216475,-0.00425937922582275,-0.00644529029853775,-0.00500187852669254,-0.0272935992399418,-0.00291847505112958,-0.0167425849055445,-0.00717182074521698,-0.00310289337762598,-0.0244535821109115
"FEDm_83","2003-05-06","2003-06-26","2003-04-01",71.2692307692308,0.0167861211761489,0.0154414703852665,0.0395824228933246,0.0217882781770578,0.0198256538444895,0.0194137167058753,0.0415820276374988,0.0174902932765513,0.0155731474313605,0.0391743784323524,0.0169835148954845,0.0972721430794779,0.0149986359528857,0.0185705319135593,0.0249889252240678,0.0174509349213902,0.0149798359751237,0.043660688205212,0.0371241124544469,0.0179988384366048,0.0225953133853196,0.0147029576076659,0.0172785707544726,0.0728856788886985,0.0147107410561277,0.0219385879343455,0.0139975150260712,0.0152733543617385,0.0178019257228293,0.0210410204483371,0.0178617706310866,0.016627730043877,0.0206012968393115,0.0331018464845428,0.0157600046150066,0.0585270063093109,0.0139193820257924,0.0189424571406215,0.0217471697066664,-0.00310938637950888,-0.00212925715488933,-0.00838754367459339,-0.0115372852789882,-0.00619231446108584,-0.00164338008583718,0.000670412699709522,-0.00106877062994048,-0.00460617954099407,-0.00777181330739554,-0.00216093645772015,-0.0184574028872421,-0.00262547088138536,-0.00178305613446006,-0.013147041679842,-0.00183463222895003,-0.000770626090360423,0.00320512000236904,-0.00353825618516634,-0.00526309230309135,0.000775546731972953,-0.00203933719356356,-0.00325318812218155,-0.0192617762176582,-0.000519447496330778,-0.00665310364696975,-0.00195615272174525,-0.00500753348800624,-0.000906752730999928,0.000656551455124484,-0.00128322106713764,-0.00372858497600574,-0.00114350263340576,-0.0148672354542295,-0.00358787006697342,-0.00386611205884274,-0.00254108203045495,0.0026380323703065,-0.0164040449185709
