"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"1995-07-01",271.666666666667,0.031289982338879,0.0327232356871419,0.0159180073037821,0.0226962138978679,0.0584469037668271,0.0363481904778526,0.0325968194264905,0.019546459294403,0.0335843317391467,0.0417402657215935,0.0290190118137343,0.0298026486662049,0.0210411313505356,0.0348220460658954,0.0232196626324293,0.0411360758810036,0.0412305810597261,0.0177468326220353,0.0265374663795047,0.0316607400875484,0.0306893662451608,0.027878933354935,0.0305298072354018,0.0479294021585568,0.0408199755718082,0.054627606281164,0.0494971622504868,0.038514061154227,0.0343214712030237,0.0240856083326341,0.00361646096112316,0.00915656104817929,0.00362305741376141,0.00348893742503551,0.0171700456609222,0.00283865573724101,0.00198577159035784,0.00444039713081697,0.00977744606434812,0.0173878012478649,0.00608533283614092,-0.000141911598413009,0.00527592978146264,0.0032830136393575,0.00656253332627907,0.00778834726346424,0.0169621099807207,0.00351946063986108,0.01115107647602,0.00386002348801626,0.00876270268548864,0.010062843909562,0.00161235781379696,0.00847112690578876,0.00365301018944735,0.014401600816207,0.00459863815032797,0.0124753987033108,0.0109134502399809,0.00208573382212995
"1995-10-01",280.120401337793,0.0353144170864332,0.0379585376051609,0.0164235629216598,0.0219981533227724,0.0441039212033566,0.0426900034076372,0.0312690404503861,0.017898307591756,0.0303657576161,0.0463022405555809,0.0297176892987566,0.0445852181824314,0.0192812065051153,0.0428046611599656,0.0225003941934771,0.0483288406568063,0.0412034340677355,0.017569018924286,0.0250004535555788,0.0279031983700575,0.030883668142648,0.0306904281200051,0.0271083776154478,0.0337903497368101,0.0518534299071011,0.0549460830244847,0.0348600102458505,0.0343427475065531,0.0353193719906283,0.022987477035418,-0.000164807795030749,0.000169173904491137,0.000239289207984824,0.00417405214626372,0.00443202603105873,-0.00724571460470088,-0.000547065687114544,0.000672027740860483,-0.000823001111390652,0.00843845089444262,-0.000720041371545448,-0.0144340868415897,0.00255976431418544,-0.00837341392271031,0.00141394542422223,0.00176266775887827,0.0126784333332275,0.000311101524220331,0.00450082464110953,-0.000500070131218403,-0.00184983404363922,0.00337323654965687,-0.00521134617435746,-0.000442164074195052,-0.00251441120421779,-3.66566677117818e-05,-0.0045476038434767,0.00531954217916611,0.00294623517542885,-0.000796837920169533
"1996-01-01",310.542750929368,0.0299686539535917,0.0373128989511669,0.0160902007367037,0.0291195236183125,0.0484285023461141,0.0370730138981042,0.0363277308652487,0.0178292806132991,0.0289551824844652,0.0355101613673128,0.0313240958126415,0.0358097502721731,0.0194393806733431,0.0416944628494869,0.0250283582955431,0.0428098377323601,0.0429351533844258,0.0177685578232967,0.0259127733057499,0.0306138231633824,0.0316110411484316,0.0333702253454164,0.0230581636818977,0.0280016434278605,0.0605585767828167,0.0503484742728694,0.033711580759933,0.0405268453446499,0.0396330099233737,0.0292290971660295,0.00321210658940158,0.00141387932530378,0.00204849753699125,0.000896823477836366,0.0147869869411478,-0.00120275590618248,-0.00076191903633351,0.00104742567069675,0.00846651824530575,0.00867649358708428,0.00249224519310572,-0.00193940192789811,0.00481009884213497,-0.00182037124994463,0.00354924703512127,0.00334970812594518,0.0134957820932614,0.00134769742657362,0.00796849153888343,0.000718844661134657,-0.00400888206742657,0.0126403686840225,-0.00220339536536631,0.0034408058228463,-0.00527884191163411,0.00341645636767562,-0.00140088119628451,0.0103117200433891,0.0108713102852095,-0.000896355736257169
"1996-04-01",262.846473029046,0.0332796906480402,0.0310539369613984,0.0193265455891708,0.0248292085042572,0.0600933815595607,0.0367917155560282,0.031642143196864,0.0172599958170383,0.0351494798862348,0.0502026220035847,0.0250323449230698,0.0284534484935545,0.0233864671602105,0.0376897373458432,0.0300317964539084,0.0373984175913997,0.0418999445410288,0.0184946399532033,0.0224912410461366,0.0283369861590843,0.0272311317681492,0.031797444687636,0.0244197677030559,0.0353015366858578,0.0521900604377429,0.0604393422457711,0.0374460639842663,0.0415137036187091,0.0313894052207077,0.0254278002584876,0.00931950688625982,0.00596247276373293,0.00698542459611748,0.00693410995203622,0.0315188828405326,0.00138722920277726,0.00589908773767781,0.00628603991462608,0.013310935054712,0.0258424178017193,0.00433044085721452,0.00581364980929349,0.01049168532496,0.00365733553152302,0.0119366448938951,0.00738611023965225,0.0108114062893174,0.00531936814741083,0.0108560323288364,0.00533596083651568,0.00787207556022663,0.0125732019204169,0.00357138211454742,0.0158757687870557,0.00492251114057225,0.0228032122114026,0.0110895512992717,0.0157217564071407,0.00719880370210953,0.00466631662645482
"1996-07-01",282.194366197183,0.0305963866444318,0.0346031784565158,0.0176125914853194,0.0225003616105763,0.0522752772315802,0.0344433144859207,0.0316558179138189,0.0179578472666735,0.0340997302065809,0.035866747121913,0.0337318263749223,0.0323783285727404,0.0226004216795347,0.0477661403136956,0.0231127905635192,0.046160399615572,0.0362109712846916,0.0191090643728266,0.025512604965024,0.0294762208205445,0.0284273320545538,0.0299211584225224,0.0227579896118419,0.0304811838630973,0.0519974722012482,0.0612601263714033,0.0506577633136653,0.0349074893518277,0.0331953695896473,0.0287240942337915,0.00331427745249535,0.00126811821770715,0.0031779190605619,0.00363053055682534,0.0120868962337365,0.000238665172777195,0.00385543919533077,0.003107007724653,0.00790952873271116,0.0111992376582844,0.00514578255022576,-0.00449689934797412,0.00575037529362081,0.00337188111710713,0.00449732135853335,0.00449117422625477,0.00988643794427492,0.00272828405855704,0.00921390941625483,0.00220556982520755,0.00296504001883242,0.00850007168192054,0.000730945522411978,0.0075267388282979,-0.00243451564334355,0.0169336695610474,0.00342135101256714,0.00575037813007774,0.0074748318474074,-0.00102732661060371
"1996-10-01",279.335697399527,0.0323948570158812,0.0382122351047328,0.0177768703686382,0.0233383786830271,0.056446015603343,0.0373281486655195,0.0306040331629551,0.0170354372258539,0.0358714385486611,0.0424020336715169,0.0303528882122089,0.0313890842670086,0.0222220972556165,0.0454213861906714,0.0288706007577322,0.039772686541516,0.0403811592314583,0.0187216898922952,0.0227530950199314,0.0288517278469935,0.029637671966443,0.026394801406132,0.0211175241653163,0.0335210069596687,0.0447836995199691,0.0616190015915759,0.0370109935927767,0.0425997624891836,0.0379784852003182,0.0251911898430556,0.0043920752050719,0.00544587309586141,0.00368093444220388,0.00511948436834923,0.0232072863657744,0.000125288104201178,0.00607254223255144,0.00343070371353874,0.0186975901028635,0.0170805954220088,0.00772121959464549,-0.00139294549912601,0.00762740656304971,0.00337915870484834,0.00919522349922484,0.00638780638692565,0.0159898365411814,0.00357054037865212,0.00614421451302502,0.00400859241080588,0.00622039624237061,0.00672259992997961,0.0017815884206883,0.00709532275833156,-0.00556871504553165,0.0279521642096002,0.00580180286446787,0.0165368902734071,0.0145927722228854,0.00490319968288306
"1997-01-01",309.764018691589,0.0323698125215494,0.0413758042143199,0.0175603677793096,0.0224663199243285,0.0521829821436876,0.0385026600031772,0.0322926188837107,0.017256573724176,0.0280670221084663,0.0388518829830463,0.0338367097504535,0.0338558528777249,0.0209445423246615,0.0433403108135613,0.023380432019993,0.0487164724791385,0.049603061577299,0.0204463525787199,0.0227388980044158,0.0287092600018764,0.0239876496325921,0.0294167247745388,0.0208402458531226,0.029504600470428,0.0495181073289208,0.0544168730454577,0.0410247171323771,0.0394028749608402,0.034925378062099,0.0304648920260085,0.00514495502681737,0.00688589241969802,0.00447730123017191,0.00360990062640994,0.0281540148628854,0.00159839952590434,0.00588578746134647,0.00489096743932462,0.00951084246947629,0.019449456910785,0.0105625488868084,0.000505228404114293,0.00987224795044489,-0.00171017377903773,0.00946317011380782,0.00751847687129073,0.0196496543534429,0.00526735868735646,0.0126966136046535,0.00416340366930575,0.00177244939029668,0.0102003146998495,-0.00104641744226839,0.00748623617786651,-0.00862826088783889,0.0183086869780081,0.00921105611723234,0.0115926652894629,0.00874382096427647,0.00636534160532436
"1997-04-01",303.113402061856,0.0317334988668713,0.0383268753151667,0.0164806338042749,0.0281971182845245,0.0501323913154462,0.0410247082195135,0.0333780473233327,0.0170444228065324,0.0292837110331591,0.0438749418329122,0.0321844422649349,0.0389000337421061,0.0208200520149546,0.0394828403323899,0.0227399588197844,0.0386428780424652,0.0453191967366019,0.0192715261471895,0.0229360633101029,0.0290165404946906,0.0364633061575637,0.0314338249360814,0.0215937435575583,0.0310434204922876,0.0494173022544024,0.0546147140819674,0.040644139160329,0.0360473121006434,0.0344177528018629,0.0255346037503504,0.00784307423388728,0.00997114594973655,0.00471116720716556,0.00726571816507893,0.0248994843184024,0.000886144756132962,0.00698055752669042,0.00468996940776781,0.0165615771735554,0.0213402726640812,0.0109338891485586,0.00082838690012234,0.0106720695998254,0.00237492770759254,0.00782155207197921,0.00803671340609824,0.0204632766367081,0.00525173968939151,0.0112403836107792,0.00830277700282882,0.00566424519299248,0.0104076204224656,0.00624357895619387,0.0110961464129852,-0.000587313860490743,0.0247208820990867,0.00852882626109316,0.0148484668654703,0.0119612030548726,0.00674582473077637
"1997-07-01",301.314754098361,0.0300464190293327,0.0370200158660515,0.0175177093804314,0.0292682956118833,0.0577153790069051,0.0362202670633768,0.0308139272837355,0.0171567852109692,0.0313980963125183,0.0459200505158244,0.0308740249780543,0.0262172503917399,0.02259406431076,0.0349234427699512,0.0284069979528339,0.0435628458927206,0.0402354605983743,0.0188284868363255,0.0247181620453629,0.0334898042669908,0.0259147169865976,0.0288583502388191,0.0262359537686064,0.0345521462269069,0.0418816592212996,0.0643195792038604,0.0420384754485414,0.0373536704855942,0.0335832992186379,0.028334663876995,0.00317699013369655,0.00597553772634402,0.00472069478630943,0.00220408854244935,0.0285217424763085,-0.00620366192018142,0.00520969027241546,0.00362282943146026,0.0105823279986877,0.0251361414085065,0.00901435654069078,0.00276019797718042,0.0100646960693514,0.00157902152194118,0.0118453063919917,0.00731948645416764,0.0149043706696637,0.00426623373970604,0.00969379109993545,0.0068755697270079,0.00448883370546972,0.010511897805347,-0.000910773840563843,0.00137108973485145,-0.000305747098561748,0.0184784654461049,0.00845202945051832,0.00736656568120394,0.0110818236558409,0.00458027866090587
"1997-10-01",304.211240310078,0.0289431714876476,0.0361148068884753,0.01567328200799,0.0354285162144563,0.0434551956421321,0.0375121988037945,0.029017578263272,0.0163260356923318,0.028825786799303,0.0353483709579582,0.0312705566975979,0.027305025857729,0.0179343970402787,0.043779399991611,0.0223681361810489,0.0426762477758143,0.0398281184828753,0.0189254443378187,0.0216001387352894,0.0345736494053136,0.0241199617032454,0.0322508342602141,0.042213186988687,0.0579145432650657,0.0541505774194597,0.050085625532452,0.0350863776417441,0.0343894479013216,0.038349331652634,0.0245340563724388,-0.000647630617341538,-0.00402057743955063,0.000891767798589211,-0.00884832063707931,0.00787947812936802,-0.00974981529694136,-0.00026864209597531,-0.00122801082066838,0.00364835318554042,0.00800917411424653,0.00347445048794729,-0.00650756079684564,0.00217330238818678,-0.00624673732509223,0.0036087627431839,-0.00333489062106025,0.00778725272982159,-0.00173381185973687,0.0044622030368696,-0.00883510958964586,-0.00372928425480951,0.000103648440353169,-0.0213982471329485,-0.0243331198738811,-0.0196704171899451,-0.00230131173745163,-0.00328382603840757,0.0040576151491022,0.00541041267031927,-0.00127971203698251
"1998-01-01",318.860169491525,0.0301461654987205,0.0377608489165198,0.0161471517255584,0.0418385678176592,0.0440153937978752,0.0382488905644491,0.033732645029043,0.0174802602084496,0.0292048611075313,0.0336054701724794,0.03072078442232,0.0347487242465407,0.0201900225268689,0.0412770419130904,0.0243351601023484,0.0463943957094035,0.0465535537152585,0.0191294202950262,0.0240683180495222,0.034564460484989,0.0239709912778421,0.0300513707149677,0.0355422043295037,0.0399461546552987,0.0560074009009643,0.0434318545201299,0.0312482199473937,0.0374897274521141,0.0336200840751817,0.0245298558229508,0.00172343675921518,0.000784573078407575,0.00195365440634428,-0.00634196975762758,0.0194282570068881,-0.00373386245295463,0.00238511755283358,0.000658232478264377,0.00803676703905498,0.00733628728656307,0.00588270486609336,-0.00151323206491163,0.00510804068882084,-0.00127725249291536,0.00526259343748315,0.000976959757097471,0.0140896041162973,0.00104380995114039,0.00884476878318037,-0.00115680053764464,-0.000227212590853844,0.00555556341759488,-0.0139694787269921,-0.00821461546138496,-0.0101801141082168,0.0104990784257671,0.000148786292333256,0.0077898620054029,0.00480683099088658,0.00274749722136197
"1998-04-01",292.219827586207,0.0286789686372625,0.0394418650521443,0.0162366518414721,0.0401723081707895,0.0450422629749105,0.041545106003984,0.0325504612707607,0.0181636037387213,0.0300572517062482,0.0311827819349168,0.0324996603348508,0.0265994292440528,0.0188219520308433,0.0444984500788419,0.0225400323834139,0.0453992336332161,0.0389394948746579,0.018594640845053,0.0223880479575993,0.0333945941177802,0.0286162022662876,0.0311553140098585,0.0355155660650074,0.0393001848851742,0.0638621326530444,0.0443743155633908,0.0295055061755546,0.0434223963579763,0.0355613960667188,0.0219401891254683,-0.00296724864146048,-0.00302122307562684,-0.00150544696101279,-0.00954725313866044,0.00678653911056785,-0.0105945469956024,-0.00642705527234124,-0.00383465334155298,0.00169929616940497,0.00318228728224838,0.00162762451028861,-0.00468072087927576,0.000844580882232517,-0.0061758795829132,4.5006384524726e-05,0.000125321207671746,0.00457311916561243,-0.00303411744332037,0.00317241310039452,-0.00822099400107635,-0.00535639599287451,0.00080026566717881,-0.0140689132098268,-0.016360989347096,-0.0205201776300633,-0.00224742484205558,-0.00607085843830536,-0.000770077558340352,0.00352560932464568,-0.00465053842157812
"1998-07-01",299.062626262626,0.0288112828578072,0.0372254291631333,0.0155059140777389,0.0368950088438081,0.0397569022070064,0.0346752591191234,0.0288862073603228,0.0182423312877082,0.0340180418036845,0.0323222492490671,0.0268190289403481,0.025564844515599,0.0203023515601199,0.0420887543263489,0.0218982304418829,0.0448458720272677,0.0371570048091597,0.0177742263299685,0.021136687425408,0.0380049200179879,0.0233890564710302,0.0369233606976349,0.0485011886244628,0.0476824349038962,0.0688971665235194,0.0460967636941809,0.0361881106627208,0.0344826150313266,0.0326324990340277,0.0232762579937098,-0.00489886389227946,-0.00840636834560207,-0.00283036310125811,-0.0129526443738441,-0.00112427264845224,-0.0132205087050316,-0.00446658982461965,-0.00546604613627072,-0.00201549693439315,-0.000351099488291778,0.00121940819847788,-0.00936019197836439,-0.000959896191705121,-0.0127237333191172,-0.00370308157397558,-0.0106234270015289,0.00594076732279741,-0.00541800835188548,0.00197251330659321,-0.0148554525614447,-0.00655544056781225,-0.00832783439175659,-0.033826813326993,-0.0276039123279131,-0.0334942401912196,-0.0157017189670602,-0.0166089470617554,-0.00356834517367315,0.000346670732195371,-0.00280622059454997
