"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0326706257547993,0.0267554679173909,0.0288982556937683,0.0283853100888844,0.0330826344394394,0.0881244511700956,0.0226950174890721,0.054269957099199,0.0399705091218663,0.0263748258991069,0.0306139777147735,0.0231973998020879,0.0257229510304552,0.0255540260262787,0.0289910303500729,0.0295531257051526,0.0235418788851747,0.0282757656961165,0.0593425459376324,0.0320130744161207,0.0437686918019026,0.0390653906427428,0.0395451972648476,0.0288205294306918,0.0451337975349409,0.0345225426618006,0.0564443713858381,0.0246666490397484,0.0134136419836896,0.0141651505866653,0.0154553562840408,0.0129537535050758,0.0179102538899838,0.0495957116674333,0.0126596858947331,0.021105040939693,0.0156125910905534,0.0135101040741156,0.0147917122969693,0.0128637358630404,0.0115869335403349,0.0146784188391566,0.0175904362063509,0.0132872586507195,0.0133974532272987,0.0124754414957282,0.0341052843292902,0.0142654821516228,0.0316729298366293,0.0278916927599263,0.0150887726365517,0.0161509500381188,0.0279931721261565,0.00940805758593471,0.0160393454182764,0.0146130233952323
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0299247896605922,0.0305775394761151,0.0288592422292249,0.0385449431937758,0.029374506578642,0.0658615606117737,0.0239465991658939,0.0539394932995217,0.0424341622770951,0.0307387227917292,0.0256838732551763,0.0267353325421147,0.0342962043885706,0.0265655948862206,0.0275333201903636,0.0346973762210517,0.0268805947028874,0.0435850871994536,0.04887285962302,0.0360789959116634,0.0400708634252518,0.0430449713443554,0.0345964802903511,0.0288748585257144,0.0443878098405798,0.0356475609023593,0.0394455694319435,0.0288010880345591,0.0104011459374689,0.0111706274214651,0.00587936479107029,0.0153266957991532,0.0101124283172389,0.0187239163069506,0.00604958185680105,0.00500982924294077,0.0133419531159849,0.0125315304440301,0.0104062107235157,0.00625859777044666,0.0134631754829927,0.0068078415477073,0.009287569418258,0.0122596227881022,0.00957081268669372,0.00655806280283257,0.000498578369999091,0.0107052194998433,0.00527598629733839,0.00475799155544752,0.01420160367525,0.00582267185470748,0.0259726538684079,0.0103000792535858,0.0105834398144833,0.00955713419373072
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0254120441841812,0.0291995155441365,0.0225332661212743,0.0301984212025914,0.0339433222339275,0.0630848065052817,0.0236286459636029,0.0690746519497025,0.0494265372671231,0.0274217629135034,0.02210862093269,0.0260192376778194,0.0252337012724361,0.0263283786505716,0.0305768174014445,0.0320819552376021,0.0274899822159265,0.0280119011739626,0.0390877205331025,0.0414080851054485,0.0482532740011303,0.0412851860071343,0.0280818818730038,0.0215749742247323,0.0720094205904637,0.0286691505208895,0.0616297959610275,0.0262269427352906,-0.00451565679879684,-0.00569321398609002,-0.00431129235448964,0.000807384749247208,-0.00854507663423523,-0.00361544823190645,-0.00562761653490545,-0.00924175697522616,-0.0137158068469646,-0.00682521531595888,-0.0042622526072895,-0.00453267302751638,-0.00462482420710532,-0.00512107611194104,-0.00767985647636899,-0.00666364562332176,-0.000833869855547408,-0.00745298726235815,-0.00419651640714444,-0.00440551265749171,-0.0149302182105822,-0.0061438075884737,-0.00152601709916272,-0.00451146860842157,-0.0207767862449715,-0.00456124256218048,-0.00663736770808753,-0.00687744642711761
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0359409075517777,0.0291837338941,0.0239735881657734,0.025034573988573,0.0326388914602107,0.0623289852063228,0.0248101622902872,0.0931568393936002,0.0406383477663662,0.0287148928943897,0.0236874251834326,0.0278984237027974,0.0275316459064094,0.0246724740602266,0.030821781820748,0.0333017076350327,0.0292128493251291,0.0310870611487674,0.0287436299495202,0.0455987194046794,0.0397357570473397,0.0444643600084877,0.0292046992848063,0.0250260876371433,0.0498534544209671,0.0280878042383537,0.0571892704234442,0.0274619261913144,0.00139505951408085,0.00274404736270794,0.0026829378165285,0.00014243969861576,0.00167424618204789,-0.00393938223995956,0.000733478821339229,0.00929234175276742,-0.00248404087256343,-0.00170700659878354,-0.000886599776765522,2.68831748320471e-05,0.00169343367258552,0.000907963743032468,0.000699646572372391,-0.00325716198304726,0.00170036658959845,0.00434752355392055,0.00165718037396557,0.0094141836426682,-0.0010134519906435,0.00150459121132213,0.000429552076709721,-0.000625224532036171,0.0052054508963845,0.000931748106457837,-0.00223810369547505,-0.000317745139939784
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0344643493543046,0.0269200201210854,0.0250003878457547,0.0247201543144327,0.0388766479811257,0.107832908260343,0.0247506411609451,0.0541549377095126,0.0397023368685929,0.0300077858643325,0.0284360085063124,0.0244501155423428,0.0271636304687085,0.0257910832134461,0.0352372564166941,0.0274312399154839,0.030812649282696,0.0276454758293205,0.038473707981945,0.0441198470487638,0.0342203308271613,0.0402626144604762,0.0274760517465934,0.0252912540544641,0.0551731729147518,0.0389991256884529,0.0368955087446116,0.0256907578773471,0.0132104083375525,0.0129528592340995,0.0119448236751177,0.014385697706525,0.0182134937501785,0.0634943592448678,0.0129191369990061,0.0218083688762171,0.0286686331989765,0.0172383426292454,0.016052261853356,0.0141274737490245,0.0169738529694491,0.0157997581740403,0.0189443544433629,0.0137572347577926,0.016217509804849,0.0157652065676953,0.0200696908682722,0.0377297601065639,0.0203331468893745,0.0204004572486626,0.0181774212705987,0.0111892235203919,0.0347984327696087,0.014891841469249,0.0229173860185241,0.0175488635266475
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0278180788214762,0.0294742125248221,0.02679824290382,0.0335932504037249,0.0330846601155824,0.067775673041717,0.0222932449062149,0.0693352710570864,0.0543202742439081,0.0268872346749222,0.0282229520936625,0.0260461467927133,0.0270154716126578,0.0265128060045243,0.0265977406828115,0.0321254369153505,0.0272426074923623,0.0353904610588119,0.0373515978368197,0.0475784147933724,0.0344013063117346,0.0472410924491418,0.0327184960505851,0.0294409992056652,0.0350304247491273,0.0361633185994503,0.0462907553503061,0.0332498293076292,0.00343693741392951,0.005993525887155,0.0018541484255611,0.00706784056414879,0.00195554444026098,0.00862785452852958,0.00186967625844766,-0.00985746678373701,0.00936518620713742,0.00549329648116879,0.00529077203459451,0.00363971188432848,0.00498776187764726,0.00279498973188308,0.00366279223165508,0.00521797690223195,0.00456817913189809,0.00226146061101512,0.00680446394179863,0.00296448540076067,0.000393736514308706,0.0098440195540771,0.00524519962058916,0.00398065533292406,0.00338449113626796,0.00586853489889465,0.00565907008514716,0.00809942518408933
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0256562736687867,0.0451166586532526,0.0258202758789046,0.0326768506015046,0.0350520621243815,0.0410560812734797,0.0364993769524239,0.0344264247487131,0.0542688913863274,0.0310364254465046,0.0257819108042277,0.0272103530424037,0.0297667880261538,0.0321137184521453,0.0361290546393381,0.0420585177596849,0.0281786236540894,0.0319083378912905,0.0455204975497248,0.0353525578775875,0.0348257991163548,0.04614991811329,0.0343140932934139,0.0294648714414286,0.0520628661358645,0.0396692206681957,0.0364672828820598,0.0314162679184682,-0.00163262279646728,-0.00501752870756516,-0.00385982353491038,-0.00169133053466749,-0.00536414222299513,-0.00736158729663883,-0.0017452059327739,-0.00566056665395616,-0.00626484954132201,-0.00498304011120248,-0.000747317118886891,-0.00139563990525906,-0.00284337643693288,-0.00167821425683857,-0.0045099216807946,-0.012386115196113,-0.00286729086185851,-0.00384612157834235,0.00124330574273488,-0.0022769777025605,-0.00616759705258087,-0.0109486305475741,-0.00532759516123751,-0.00337123108850164,-0.00726128079845617,-0.00541641509126556,-0.00309819711981553,-0.00280987410084885
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0255672033039241,0.0292407675247401,0.0241420610805619,0.0240428113486478,0.0357198430820347,0.0321030718032476,0.0337825434042032,0.0261586811746901,0.0367988025335141,0.0740112293262666,0.024690361179488,0.0372172810440751,0.0244504564987643,0.0267302948599752,0.068952567693866,0.0337716740791272,0.0269963360124438,0.0239418354782185,0.0395926127356828,0.0288544035236119,0.0274486826817571,0.0390033823105579,0.0231689230911063,0.0450709106220396,0.0557751381972697,0.0292699207587886,0.0678988831917535,0.0355993214596445,0.0010313839951328,0.00316011296609667,0.000892482330355762,0.0019216954955528,0.00303623350409348,0.00119899758580566,0.00444185425096885,-0.000391730124911132,0.00216005699070418,0.00317258249398349,0.00109594950969995,0.00571740448222146,0.00103835286701873,-0.00385245523402532,0.00128039333109104,0.00213475506657364,0.00326174539227983,0.00191168294322432,0.00223388933740854,0.000265519225484597,-6.82211643595856e-05,0.00195870673202127,0.00163886428020896,-0.000995079987526996,0.00284188332620234,-0.0019340709398843,0.00489569896516905,0.000621080146076721
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0313684093133332,0.0328928153904436,0.0242570071497381,0.0258864562188572,0.0335905907572396,0.070755446476277,0.0236400310031208,0.0822830913270355,0.0406493880452147,0.0251869526679178,0.0224231561046011,0.0221396456932494,0.0240151051710836,0.0237771329650902,0.0332214442466387,0.0300657129102617,0.0363026808862259,0.0375944253369149,0.0325394888204698,0.0366420844835302,0.0356914051582877,0.0320704934684801,0.0282615443363432,0.0259415547738332,0.0621697685219625,0.0328025914892468,0.0694060451526449,0.0244255321319583,0.00321558630683044,-0.000763731829123468,0.000593557722040686,0.00175259436116344,-0.00267369918696542,-0.00241429035382265,-0.000821871717597347,-0.00673816573250157,-0.000885957553076093,-0.000741542438551698,0.00064316734633785,0.00234246502001697,-0.00206569197765043,-0.0015133904099973,0.00331882991146519,-0.00113576434714114,-0.00189460841438253,-0.000793335298158062,0.0054361063697468,-0.000955757703967121,-0.00111903827849068,-0.000880622649117384,0.000807396115771484,0.00125637211042953,0.00300742124699263,-0.0117022030563549,-0.00593707982348083,-0.000687769690844197
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0246647298677727,0.0407953236495601,0.0245958349143599,0.0244228787894039,0.0600231619657041,0.0534684588889166,0.0333463794848953,0.0245332698753855,0.0667667025768993,0.0311907545166698,0.026151618740516,0.0314930204345313,0.0286008142664737,0.0259890954290897,0.028415846703446,0.029088305728768,0.0275841327322107,0.025433203140129,0.0456752165723937,0.0504693803311994,0.0282592873619073,0.0394524097085527,0.0261107868244388,0.0239690890489204,0.0860219826938239,0.0335091650096129,0.0350369565522577,0.0249321941921617,0.00295818613807458,0.00835146327363584,0.00306577877767957,0.00321560551305804,0.0127049756684225,0.0138168510421666,-0.00148386010832736,0.00338626483408465,0.0106788654311263,0.00593839319173737,0.00155322746043538,0.00301169166226138,0.00303709309284887,0.00147914238403265,0.00109944444723675,0.00538628850342795,0.00372291292730562,0.00289002378796397,0.00545415117345738,0.0129815839854212,0.00372687568313098,0.00631503176026313,0.00201276226665939,0.00320120099113108,0.0115084086076658,0.00449732671049708,0.0060531860342752,0.00396209394908723
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0257592456202099,0.0330633863918911,0.0230459718939204,0.0296442110144161,0.0324909682571366,0.0460396019859369,0.0338570687673989,0.0608593246702228,0.0534316609953117,0.0261427734094676,0.0235097090423557,0.0268711843307314,0.024781736948662,0.02702649559031,0.0283437014397892,0.0412354233912681,0.0261325988655945,0.0298475625630514,0.0379309210857913,0.0334885465411865,0.0555229395293131,0.0502489695858564,0.0322687320362919,0.0254895240963118,0.0714596394458241,0.0299693607511914,0.0452955148046642,0.0262432269458951,-0.000189840183958565,0.00153316561350239,-0.0030957557014584,-0.00193178480703573,-0.000985976385701768,-0.00162029401058077,-0.00392215981062586,-0.00890855448954,-0.00991402538235481,-0.00204004088594229,-0.00108624827662717,0.000402683798249686,-9.96220000629176e-06,0.00190168690050607,0.000557800415776631,-0.00589736497172677,-0.00255774780102635,-0.00478013964431368,0.000322586964649539,-0.00111499378288853,0.00145400813617678,-0.00490781016051023,0.000769324672578401,-0.00275802974849559,-0.0145216313215521,0.00156914620857681,-0.00943872321330747,-0.00324229452365846
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0259745443181693,0.0438415750453621,0.0262948809439231,0.0238509986094847,0.0689725865245064,0.0290176153726312,0.0695693152844821,0.0265352195044455,0.047839498984765,0.0252334341801577,0.0270512883616394,0.0429222914312923,0.0241953627346978,0.0399119332384819,0.029860374075452,0.0260777863483183,0.0277727827054089,0.0336644404008493,0.0290320782554619,0.0279651544337369,0.0230388341865844,0.0562675891943597,0.0240397959092648,0.0260823199038946,0.0543896402542212,0.0334557608683509,0.0273443486458791,0.0597985502841794,-0.027754925039954,-0.0475115672324834,-0.0221408197869679,-0.0224911681726406,-0.0601708283560207,-0.024526476680805,-0.0425123134554221,-0.0235639098228149,-0.050811123928275,-0.0237885565400586,-0.0213914971559668,-0.0347362516547281,-0.0231246321656263,-0.0380791888944935,-0.0263904109180576,-0.0249318171104047,-0.0223532447937144,-0.0298248248815195,-0.0238849061313929,-0.0240983500566114,-0.0212383286402691,-0.0546184169228803,-0.0196956589709898,-0.0217754784919177,-0.045189769215935,-0.0340720913402253,-0.0232462133136007,-0.0696833848421311
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.034816797945174,0.0301925551697883,0.0238580018438318,0.0259379260488888,0.027114657002974,0.0843928764642039,0.0257244981588468,0.0833305736211334,0.0405253071128857,0.0305993159292475,0.0218599168476425,0.0293888825516983,0.0263644002682387,0.0234491391809795,0.0324436265552207,0.0345483383073815,0.0318150946659866,0.0248817449803555,0.0377122892369422,0.0342554152888491,0.0412716444535759,0.0519222042592239,0.0286669267578091,0.0301648655274165,0.0430039926253695,0.0328215861047419,0.0412622923045516,0.0276751307870425,0.00115029493051944,-0.00142644193609931,-0.00300023642443483,-0.000457085600631289,0.00103278075812346,-0.00773615528604652,0.000409237382867967,-0.00323770683192258,-0.00123949536949872,-0.00439989412952438,-0.000841632861780235,0.002096910112256,-0.00155076095766043,-0.00222013631787638,-0.000527439898113928,-0.001544186744461,-0.00279214736822343,-0.000960545484659359,0.000764392211301009,0.0020947541419167,-0.00271469867132541,-0.00641461196660537,0.000745958973172009,-0.00179901572687371,-0.000762390156302479,0.00073656293092924,-0.000217635514097221,0.00290185412972824
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0240454022435843,0.0245535758859195,0.023850197152531,0.0379649869076546,0.0261431847715058,0.0970285832760505,0.0222250938579218,0.054517367031839,0.0380235116154454,0.0262755137467935,0.0215766613523819,0.0253871040172679,0.0300774888705651,0.0257178513506855,0.0269455054813562,0.0310877544564418,0.0280504627763806,0.0319761251363444,0.0421283058288793,0.034897281828041,0.0548603897827341,0.0472872070355391,0.0425783205514334,0.0217782138954058,0.0687717294322317,0.027756742692189,0.0382518922361105,0.0262435467867674,0.00775267125420791,0.00566549515402253,0.0111833346164986,0.0167366338956888,0.00884378688956035,0.0400134615956676,0.00886702479424451,0.0255767514177176,0.0179084663987477,0.00999153115293913,0.00726620982547126,0.0116817426955209,0.0142416651603169,0.00882612973923604,0.0115441293773127,0.0112876261000957,0.00754284968692643,0.0103379198238614,0.0174843194909829,0.0168000324956075,0.0174478684173314,0.0216885983903605,0.0163797672433098,0.00769842888589334,0.0179580329645815,0.0103363321180707,0.019704495977368,0.00641588467564318
