"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent"
"1995-07-01",271.666666666667,0.0387389286361557,0.0268381191533293,0.0655872491278953,0.056215794008369,0.0489632966932262,0.0211657882170483,0.0342029240331192,0.0506375650650019,0.0472331035938473,0.0314514338490305,0.0682061692032586,0.0537597338713641,0.0510748348298081,0.0238276667738436,0.0264431098530084,0.0573615921353886,0.0417561349867321,0.0366379836674649,0.0366969315449956,0.0563079460541627,0.0441859508998327,0.0486077140384082,0.0341000297647101,0.0065156816763274,0.00569490515796412,0.0184142404444946,0.00551872970936183,0.00569925587474071,0.00509051470958793,0.0112646166009891,0.0180244495617496,0.00996054596273364,0.00596418466859809,0.0220531375597015,0.013094952147812,0.0190659349668569,0.00512153161671023,0.00762592316271385,0.00475654317178109,0.00808093652044592,0.0085832324412302,0.0079574999212653,0.0109763317642761,-0.00313268763442644,0.0148093279606037,0.00372812538308273
"1995-10-01",280.120401337793,0.0420423839459721,0.0239405534968196,0.0638403130445328,0.0704193747324097,0.0550469130276093,0.0215710287686363,0.0320168128235895,0.0568197744676485,0.0578487069728243,0.0264845883906135,0.0519057801547227,0.0562045990188262,0.049855279849346,0.0242026051821196,0.0277014364906449,0.0430717517284594,0.0402972660287659,0.0383005318697959,0.0372156234692034,0.0425756355424537,0.0611375234273541,0.0457964051020618,0.0317051124655907,-4.57148383092932e-06,0.00120312676455683,0.000110443318023234,-0.00849288083695373,-0.00805634568478809,0.000273272845750136,0.00186709419642285,0.00762966241417375,-0.00464707515617721,0.00292680062229777,0.0058726552528616,0.0059696351934562,0.0134197483876802,0.00123689230411742,0.00158128813096199,-0.00528618221301559,-0.00225392085725354,0.00121446832631623,0.00428971119698019,-0.000129707773858541,-0.0188295645662336,0.00644631288905219,-0.00155714783841099
"1996-01-01",310.542750929368,0.0406798963203437,0.0234652702383089,0.0585088641887918,0.0797603711885626,0.0501127552731187,0.0197726755323695,0.0319508879346362,0.0440561165000686,0.0529037073058981,0.0277755284095051,0.0572584111683275,0.0564453418432816,0.0532297382146014,0.0242087793484381,0.0290887714959621,0.0435143223771647,0.0408803947482487,0.0412968133048145,0.0437590857345793,0.036101924444748,0.0534775851470656,0.0520927422878379,0.0396600169933273,0.00319850624370238,0.00251471546109149,0.00796595938246657,-0.00591833114280649,-0.000141812143351417,0.00185646561395422,0.00583032646223194,0.00844130261434012,-0.000808308844184757,0.007493496808079,0.0171710416735183,0.0118031354189312,0.0172137295366804,0.00093073390783744,0.00229489931546175,-0.000547902883340859,-0.00529875566099116,0.010237532251452,0.0031554696677596,0.00412395902095945,-0.00562544808872376,0.0142757229457193,-0.000717734465043388
"1996-04-01",262.846473029046,0.0351983223385446,0.0232075463668553,0.0709067931411812,0.0724107718141631,0.0496303968454252,0.023628824034362,0.0292757561816363,0.0613742172261805,0.044796919965118,0.035236080212633,0.0681457274137238,0.0457059332201843,0.0514778408448296,0.025812809936384,0.0338805477699807,0.0437194284477309,0.0350493407693543,0.0414698581521021,0.0358504471959375,0.0427383847327109,0.0417793138297357,0.0528708996804248,0.0358338398808021,0.00755152633311175,0.00703874504966971,0.0296315500135444,0.00437133506580582,0.00470323048180643,0.00850367092348909,0.0110757019955848,0.0298900102984688,0.00717380699686872,0.0186837292479736,0.0333773900675528,0.0078001728622198,0.0126499290078712,0.00772171431729586,0.0103226313723033,0.010697964368667,0.00998194339389385,0.012976009788499,0.00938511786203867,0.019355551809446,0.00887111977907402,0.0175053904911319,0.00641107925169206
"1996-07-01",282.194366197183,0.0458582277272519,0.0248633431601664,0.0706046616770913,0.0768775620161051,0.0485515674588122,0.0230217152395559,0.030391827675217,0.045016534284245,0.0515447938592931,0.0308330202273229,0.0620100157436754,0.0567484126646858,0.0441942467743802,0.0248547230237793,0.0285606540652013,0.0585244343138877,0.0365975920903829,0.0378954313530325,0.0382871720794512,0.0363710758496521,0.0447426281167803,0.0451195179171084,0.038530842682922,0.00669979516571451,0.00443388533022237,0.0191005941660226,0.000280733531351055,0.000242205156234595,0.00509947641864093,0.00807509525540722,0.0121959619082248,0.00138868533176327,0.00858886522619616,0.0163307453686912,0.0101411891358498,0.0132902388730672,0.00340958491571281,0.00503697004473313,0.0019856199746573,0.00258206130873697,0.00696475915558128,0.00573230236563497,0.00832392194976878,-0.00294807046883591,0.00732223933564203,-0.001854218653257
"1996-10-01",279.335697399527,0.0413353768501891,0.0228860341904028,0.073570222084382,0.0672567317495005,0.0512434772382661,0.0226402765883084,0.0288028158132486,0.049698178028125,0.0503482101025652,0.0340357021558413,0.0678737323002759,0.0551992181509458,0.0512478562977764,0.025294212399829,0.0319999076260644,0.0438488428896234,0.0364865789698602,0.0342096144544032,0.0377632952503666,0.0421985499549976,0.0451322223933217,0.0529683532013015,0.0339605913104054,0.0091932334914895,0.00481349967961362,0.0348944014667741,-0.00138380945766245,-0.000564115528304507,0.00504141671781012,0.00535830548837969,0.0187843407737637,0.00622906155340072,0.0143119921446625,0.0274751830120888,0.0129706769722754,0.0217271404374446,0.00503260183249696,0.00788295374638641,0.00601100104746498,0.0041459560341196,0.00836546355388973,0.00712370839158312,0.00880590851209075,0.000545244486566964,0.0228535318892452,0.00630375145915951
"1997-01-01",309.764018691589,0.0423955227589845,0.0237125941573064,0.0640094937041469,0.0695939678499002,0.0517550656350144,0.0217350671018998,0.0284620878087574,0.0461151344284291,0.0584071968349504,0.028441296699669,0.0600589103226422,0.0600090027329734,0.0624109641243128,0.0263229353014538,0.0292959012859315,0.0473169862097603,0.0301360049794409,0.0384529744795262,0.0377642689162904,0.0363585007637759,0.0499506990586133,0.0461878886331771,0.0411075362130442,0.0108171613637542,0.00633026145134032,0.0232019642090753,-0.00879190678922129,0.0035145624764443,0.0058236911674492,0.0120240302291031,0.0217964985837535,0.0094214613485192,0.0149764202275663,0.0289278220050037,0.0112639478501673,0.022664195573017,0.00745983056151483,0.00904748419741257,0.00912376146746767,2.99217141030647e-05,0.00978553264110199,0.00323143791988266,0.00925168217890487,0.000125868371187463,0.0131578992577784,0.00841841162189014
"1997-04-01",303.113402061856,0.0439556718211013,0.0235864136360803,0.0643489474780482,0.0679003693687585,0.0552649656201912,0.0208021885919564,0.0290483537486121,0.0519043493608209,0.0503115061876814,0.0285231328334586,0.0594903829190402,0.0512487995029926,0.0552641883179982,0.0255283034849801,0.0276499640331656,0.0473803756703165,0.0417309576945002,0.0386727285590949,0.0445844525557823,0.0390897911862524,0.053098701748425,0.0463817913032633,0.03423366437748,0.0161136342483234,0.00604882285198298,0.0310938340135709,-0.00271811578334002,0.00315819499824225,0.00588216777203616,0.0123432086442088,0.0233774392943198,0.0111664800316366,0.015821525176297,0.0273173867239646,0.0153621246883234,0.0248432399986528,0.0071809461137289,0.00737175930711185,0.0102697437333688,0.00700776274214714,0.0116471840805541,0.0112961798717201,0.0137344237022366,0.00295968499009002,0.0201782901599781,0.00924838995267356
"1997-07-01",301.314754098361,0.0404095742411302,0.0238715314935712,0.0738669305677301,0.0568030671503006,0.0487568319479783,0.0230198887752933,0.0322984604924978,0.0529113352738972,0.0522929032412109,0.0328740573139029,0.0680646176722018,0.0559858152792868,0.050273869895178,0.0247007011593391,0.0316217606085747,0.0495966205765604,0.0355969483649729,0.0365730020503686,0.0422666026530594,0.042658927121071,0.0393174270151632,0.0471523249581702,0.0390868021485413,0.010784838316796,0.00573119277000997,0.0239692290562948,-2.96611085381711e-05,-0.00778710423914918,0.00678314961698448,0.00810640642031939,0.0256793416300873,0.00788035451966344,0.0153802010638459,0.0320729557367254,0.0132069568297617,0.0190611482813181,0.00578755400035042,0.0111965975204626,0.00813527596188103,0.00156835575962529,0.00879699770828008,0.00502618660009941,0.00336056624418502,0.00346875450449273,0.0106141949735672,0.00759038208168614
"1997-10-01",304.211240310078,0.0376415674341339,0.0222656224454626,0.058925934488928,0.0724666949179758,0.0485891773084168,0.0196092298639732,0.0314168477869874,0.0435739546562808,0.0531863894585407,0.025900337115491,0.0535965139834208,0.0548054448213843,0.0491345787357628,0.0254186631396707,0.0266637710838994,0.0446964820857298,0.0458083246935935,0.0455969753776618,0.0660500737263258,0.0564628607893305,0.0401510519725885,0.045477238400791,0.0325622657136509,0.00385078327407838,-0.0023714769481065,-0.00193481051188125,-0.0171144202677698,-0.0106632158526946,0.00024916342693517,8.3990795036045e-05,0.00663686257035755,-0.00793141637815553,0.00545451751288756,0.00939338253337356,0.00188813530099561,0.0107141627489046,-0.00233120493178958,0.000913053863800911,-0.00638444956575072,-0.0166451909631318,-0.00550144702641308,-0.0224204951775192,-0.0185265968946238,-0.00793570708933476,0.0059157461376932,-0.00124997104772723
"1998-01-01",318.860169491525,0.0418562542813672,0.0233985396696383,0.0525633355013094,0.0693373160482817,0.0519414144514182,0.0208864256691172,0.0328548978825582,0.0412952914610446,0.0550621009679856,0.028026793719487,0.0535119472666672,0.0556749972984313,0.05632753987267,0.0262069099462458,0.0289641134780352,0.0420505560899513,0.0416753422340071,0.0416287658137314,0.0644540510643123,0.0432282618468878,0.0486737790715012,0.0477218874036781,0.032659478961674,0.00496757819202161,0.00129473687025494,0.0133487754480946,-0.00694527741668422,-0.00492103746208344,0.00367551965626721,0.00383944366764019,0.00781138302474934,-0.00282719587832096,0.0108625807877461,0.0212355233094403,0.00598171024283957,0.0173035449936497,0.00168210887580674,0.00404915327688742,-0.00103403377778623,-0.0090548551015418,0.00265108717744863,-0.0120135184948456,-0.00463136712056353,-0.00228261369607476,0.00985265462211754,0.00360198617046571
"1998-04-01",292.219827586207,0.0439270334543519,0.0237126925796442,0.0533542808461725,0.0805109645754964,0.0555681581345336,0.0203663429923154,0.0300591023382686,0.0391517523070023,0.056159855326029,0.0261274657332139,0.0553055843261876,0.0571210922683568,0.0477110135954944,0.0252030567466124,0.0278588317107451,0.0392825353024963,0.0469245627632668,0.0419183036956378,0.0616131978664648,0.0450621172971411,0.0397188960791521,0.0534640489013104,0.0298791111601065,0.0016357829222926,-0.00334374025877356,-0.00151110307987455,-0.0188330901659076,-0.0148354198595589,-0.00180818904197572,-0.00116750236177167,0.00103360785358157,-0.00544289843188727,0.00143817689506143,0.00809704489487079,0.00241225891797966,0.00608219381615469,-0.00297563199254438,-0.0025911708658723,-0.00795695095940561,-0.0171219153385324,-0.00213500623515046,-0.0156070520307086,-0.0143544852984718,-0.00954748210347503,0.00034470341724967,-0.0054845826614932
"1998-07-01",299.062626262626,0.0358594553435264,0.0234764414635327,0.0554783930958108,0.0836560058379063,0.0456680461537448,0.0196598151294417,0.0325240509704305,0.0411914942602532,0.0579989815522947,0.0287543261749477,0.0508190762933197,0.0512866863785426,0.046567777516222,0.0253485408982148,0.0258595068640554,0.0484838307341407,0.0511506281237408,0.0499778207321274,0.0544846705641317,0.0557882072729425,0.0378413510191079,0.0461280080121765,0.0319968856093891,-0.00118956044244319,-0.00579524029918182,-0.0139304346821745,-0.0341233443342221,-0.0176738083438953,-0.0041684454701745,-0.00644707658713441,-0.00346183960129083,-0.0148431621762623,-0.0010120730819509,-0.000103617665682141,-0.00543721606379906,0.00868053190145271,-0.00699681912546146,-0.00632826516418021,-0.0230165710509749,-0.0303937664744622,-0.0160899397998889,-0.0191748322501032,-0.0301051054929896,-0.0117297825756078,-0.00492729046194843,-0.00412249822835845
"1998-10-01",286.085889570552,0.0369618897356794,0.0243824771256646,0.058453981790994,0.0771364943183095,0.0464395327969732,0.020135894546682,0.0330163572343226,0.0408710846136175,0.0544177437517351,0.0260839312639942,0.0531765808243089,0.0504308127390722,0.0470508430214158,0.0272423622871089,0.0267801014944809,0.049059823427858,0.0522249432277432,0.0473691234366885,0.0493084777765187,0.0495186046998045,0.0511550749284592,0.0488296977399897,0.0299541672185794,0.00155758290352918,-0.00497687430886355,0.0028802448606815,-0.0264503334025312,-0.0117779397058686,-0.00410821589427557,-0.00479584756403598,-0.00276679730681735,-0.0102617776563964,-0.000495171015968028,0.00340450848355402,-0.000973543799129365,0.00698367051991607,-0.00491784872013629,-0.00349014267547905,-0.0200718420544407,-0.0204464062292376,-0.00980267378837659,-0.015683686250129,-0.0184506710376208,-0.0151381470359384,-0.00032164253467047,-0.00260453028469395
"1999-01-01",323.265010351967,0.0412310679713393,0.0225532869832866,0.0576199496708727,0.0662820880486015,0.0474958055102208,0.0194273834819711,0.0326351696739331,0.0406093223420023,0.056935076939633,0.0282116750005365,0.0529585600040222,0.056375566944829,0.0505804256437843,0.0232053481512385,0.0291577067129641,0.0453395287155066,0.0421012386556561,0.0449601250997796,0.0486756611197942,0.0534987848658125,0.0529974920104422,0.0557939863741035,0.0313547500796703,0.00533476421199684,0.000179673773820113,0.00975379165998828,-0.0126808362335276,-0.00873841242681763,0.000385678784528116,-0.000278359796923123,0.00617183569644375,-0.00279924281067743,0.00538560003063134,0.0109680411041584,0.00749343260893934,0.0150701118348894,-6.87433581993954e-05,0.00196403334254363,-0.00396562767071351,-0.00917516362687149,-0.00103666485427171,-0.0100289651785191,-0.00822743214062048,-0.0042749104641945,0.00733734774929531,0.0018514119889016
"1999-04-01",272.866666666667,0.0382544484832068,0.0251675315969776,0.0637755063036986,0.0759449686959937,0.0517332506453786,0.0217468068760886,0.0305105593570375,0.0404984755934412,0.0522895687756429,0.0307577920495095,0.0609284223557321,0.0525261265336779,0.0467818988847297,0.0263574860440276,0.0303029791651544,0.0500012058085971,0.0412821689381611,0.0397560834707568,0.051172958013071,0.0442396371040502,0.0410948071904056,0.0516032782199986,0.0332740398946629,0.00821681190903138,0.00287008079813001,0.0237984494818267,-0.0135498278257223,-0.00139562776804533,0.00338752747612034,0.0102641197872194,0.0124802393839473,0.00423209006722089,0.0127838467403838,0.0258257587580265,0.0116330790524127,0.013226617632099,0.00429000902736675,0.00638906571776147,0.00448901207868016,-0.00567683748673586,0.00411775642913352,-5.74733153743438e-05,0.000866830737739091,-0.00443208189030659,0.0123997428397753,0.00438884550629353
"1999-07-01",259.506849315069,0.038274337117842,0.0268135288914274,0.0634628315970113,0.0602828523568521,0.0501508731851252,0.0219780435187084,0.0350101397916564,0.0423061525183375,0.0526198477254879,0.0311353920684039,0.0556553185310999,0.0501505321558241,0.0498221809972249,0.0272003611758197,0.0306268914839399,0.0545035128096129,0.0408793240966617,0.041989179204863,0.0493296035037288,0.0508192435013879,0.0381421347569786,0.051637653250735,0.0372100657612712,0.0102980843411136,0.00435772197951022,0.026587480381962,-0.0106863829797874,-0.00668851013061768,0.00579181180291697,0.0102109085933105,0.00830781639120362,0.00165535361016644,0.0118078807472013,0.0273800861536366,0.0129220180253453,0.0201224412844843,0.00484064042657842,0.00701015982713643,0.0054461363957596,-0.00180056777836872,0.00613878003358177,-0.0016670260113545,0.00587428020160492,0.00373804944089254,0.0180826732330404,0.00596239947819665
"1999-10-01",282.881763527054,0.0471685972459727,0.0263002210330379,0.0615058636979089,0.0667609337358281,0.0515331702669419,0.0224253349135564,0.0279785882150336,0.0362807641720702,0.0545529786219927,0.031218838602906,0.0578699869596772,0.0573249480985637,0.052644481819412,0.0268483760320469,0.0347591721241966,0.0509081443157034,0.0352667531252463,0.0423202037301125,0.0513161372803093,0.0391251294576484,0.0371243009573951,0.0526996547153111,0.036067420879129,0.0183392414507812,0.00918129809840892,0.023817317337355,0.00723551727243378,0.00657409280440864,0.00895201568701689,0.0108048317482288,0.0115590355834424,0.0141732835209055,0.0217786358284287,0.0346533096200398,0.0219404351771035,0.0232999277231714,0.00889458098002031,0.0132186316899661,0.0110837771819521,0.00889431703392933,0.0120118984230736,0.0169116526141031,0.0150166699630618,0.00904925021451657,0.0245548885010163,0.0118923383764363
"2000-01-01",274.344064386318,0.0414356067698869,0.0254071416189368,0.0677902788216814,0.0655759481116632,0.049638383732747,0.0221232700605429,0.0325114255145146,0.0385587728838147,0.0566451982869432,0.0291242244228725,0.056138983942498,0.0507135551555974,0.0460726283754238,0.0277516280652875,0.0379262819613021,0.0569235074347344,0.037776544767535,0.0395532227499352,0.0442285285057695,0.0332335336604883,0.0562330008739067,0.0498564768413879,0.0347818574425311,0.0143213315675415,0.00704244095175876,0.0257556983718739,0.00461549301607945,0.00168788053591397,0.00661261953240932,0.00810525233534546,0.0111944375790549,0.00540973900558961,0.0138147670593953,0.0279942269648351,0.0133804622391044,0.0175237241192989,0.00782474837715254,0.0105320397139287,0.0126742067114065,0.00529668040081594,0.00935803420609337,0.0074419892317966,0.00670878312201276,-0.000447907523098533,0.0194667650037533,0.0111544658683504
"2000-04-01",288.894211576846,0.0473302796402846,0.0250185103945442,0.0639469724713636,0.0679587069710812,0.054952152938385,0.0220624177259018,0.029054206573296,0.036057252605959,0.0548776298254241,0.0283516080413957,0.0586882820583342,0.0598802847369412,0.0506223135579035,0.0263826497730082,0.0333877464822063,0.0492409566255985,0.0341897947104281,0.03556159124797,0.0539078761557985,0.0371963388267719,0.0448066924024356,0.0502566094395497,0.0362691267954191,0.0151877677550227,0.00642455289215869,0.0162726364794608,0.000632292999463951,-0.000323168901988463,0.00637960284759724,0.00691985171140545,0.0125097162879727,0.00752877277506774,0.0146150844206698,0.0274603126954391,0.0132098784386182,0.0185161053287058,0.00652373650989529,0.00910893473881233,0.00860035589062597,0.00559001948195425,0.00895178998161599,0.00675526740691493,0.00932359770024994,0.00550941678904467,0.0203706837270871,0.00730361371285391
"2000-07-01",285.382899628253,0.0536329390365562,0.0236575550994838,0.0649085960663528,0.0618022209242331,0.0487528350241633,0.0226346197774304,0.0296347308789105,0.0335328328254952,0.0522057397048683,0.0350133515515697,0.0637033834527171,0.0597026902567061,0.0524580948817296,0.0251430449020144,0.0371051855453535,0.0473309523900458,0.0353520278437677,0.0320672560191993,0.0462396316395988,0.0394489019440772,0.0448397945281901,0.0572976476657763,0.0335359680417607,0.0136019900053072,0.00787658249865269,0.0263345344275088,-0.000653898765738282,0.00237004906679427,0.00626103187690492,0.00998479619216561,0.0118245801559493,0.00992430429848903,0.0191049995110996,0.0243879108015395,0.0177691919838363,0.0197930493594287,0.00729099728679604,0.0137759513523475,0.0127312356809323,0.00401740781801321,0.0102386957461407,0.00489921272247314,0.010406834964064,0.00418603635298744,0.0120337357527322,0.00699248606122445
