"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0688282011701171,0.0552412407072953,0.0596330080962702,0.0856300390772192,0.0706336193218333,0.0537020352648443,0.0509841223774142,0.0507815673863604,0.0754629694558902,0.0450656946745739,0.0751457676749636,0.135016004014958,0.0592656368640855,0.0639627477679057,0.050647346146269,0.0379541727426254,0.0310951785004916,0.0298397706970551,0.0396381610982958,0.0415604515078718,0.0254882050198337,0.0274021594457716,0.026460953158608,0.035720698924657,0.0252926879845613,0.04477653192667,0.0534877088579688,0.0293077925210623,0.0295309200463515,0.0267259978814973
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0689029874587218,0.0527637650219607,0.06143069385098,0.0776847077498603,0.0737259177453897,0.0596446492745211,0.0534959558967084,0.058799116489951,0.0703282524392207,0.0464476050882108,0.079844530901072,0.104079924512519,0.0674626894367832,0.071724631005754,0.0536645731283477,0.0203196660710607,0.015747108493507,0.0168695556209627,0.014673717954031,0.0182264913508756,0.0153017336311351,0.013829809025851,0.017821727851401,0.0140926495091306,0.0203204819983611,0.0273074615565004,0.0199884636179461,0.0224234113764323,0.0204960655610624,0.0234159812181892
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0590782067487831,0.0453074533080942,0.0677481290997351,0.0880420162450556,0.0501156957743161,0.0480580032035947,0.0526852843494955,0.0546949136865326,0.061559218973488,0.0497021902686057,0.08548883001864,0.145848692496307,0.0534182083733364,0.0885208728939093,0.0497322845601072,-0.010898811439693,-0.00428447722127276,-0.0143389755282421,-0.0185206754585647,-0.00979246702406665,-0.00653205384371155,-0.00771159047056069,-0.0148335914579118,-0.012575431668212,-0.0110468023743306,-0.0182105156766117,-0.018371439303404,-0.00381366280675211,-0.0191522948382061,-0.00693847850286835
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0867292165811092,0.0447507234617842,0.0664338138325125,0.0695679550047255,0.0500907867405707,0.0539044209291714,0.0614249973754337,0.0523486775523685,0.0621056186590346,0.0474564814972138,0.0765671206789702,0.157103823573715,0.0508513184157602,0.0743950159591013,0.0462700297385295,0.0127563818746199,-0.000595460393509415,-0.00586855835833966,-0.00168965050259073,0.00211742912761839,0.00476387715757196,-0.000269805757260975,0.00161818451838819,0.00495484972153165,0.00112450000275987,0.000879857621165075,0.00250084156298,0.00126440008638802,0.00324369363120118,0.00391381764019972
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0864853202453461,0.0425965957495609,0.0916994171659885,0.0809988459569718,0.0540175779812663,0.054732843972752,0.0582065737563865,0.0475364226183366,0.0775323350664046,0.0493742774409628,0.0675426138246464,0.111735813660082,0.0521014015406378,0.0760418322627279,0.0493981287579295,0.056286479468452,0.0244128282200323,0.0399357493921421,0.0523488150694983,0.0278794496685881,0.0332043689463689,0.0292428303103157,0.0258315384257523,0.0387299328518235,0.0277563388027739,0.0331460785898733,0.0704404269286635,0.0282925930956948,0.0452540067442,0.0277685631450701
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0736044978326943,0.047966495096526,0.0671426492704506,0.0916602583215118,0.0598568373568453,0.057608946681795,0.0521559359801247,0.0558468870474144,0.0723791298187068,0.0488934932393863,0.0715419996885326,0.123748424003731,0.0523332156483334,0.0740003874290438,0.0512608425849038,0.0146948261687519,0.00753366859969607,0.0120911712996712,0.0177361006554001,0.00974281442684094,0.00425328565192319,0.0126692996167086,0.0055620564472003,0.0126569580968019,0.00731563051938612,-0.00129042173249842,-0.00651093045716318,0.00818852081927915,0.00606276276240436,0.00976852662231059
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0593281644648085,0.0480406682029041,0.0604570071376428,0.0932576232424877,0.0661145880746257,0.0585094388539517,0.0559266407348845,0.0710840622773426,0.0850761343131294,0.065689665911728,0.0688977500118032,0.0700945143040391,0.0598543276047254,0.0829661563682646,0.0547032584976629,-0.00199938891861871,-0.00424259185447602,-0.00610941543958594,-0.0107775972636418,-0.0100148767870812,-0.00644200885947083,-0.00553622408662335,-0.00912568285568099,-0.0205743944613023,-0.00682856791604761,-0.00938040973721816,-0.00761391376220674,-0.00431903513745429,-0.0103702418559607,-0.0059548383522618
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0437011661725097,0.0429504520512035,0.127380174829521,0.0621429539307796,0.0850026569044783,0.0455210329915126,0.0669030666748548,0.0694130304858679,0.0546618173319211,0.0604001792115643,0.05245126355402,0.0800591076525284,0.0487533547216826,0.0795254789105809,0.0811342645769751,0.00265112171644841,0.00161147018994154,-0.00226436153511492,0.00525980111493063,0.00549174027794521,0.003216698180615,0.00798120747041434,0.00337211451789539,-0.000571801207198032,0.00602037377084117,0.00180489086307351,0.00287024622758967,0.00173061222062585,0.00240441368740428,0.00309124027125477
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.063039130955713,0.0453433187112914,0.0683759560055976,0.0727060396928421,0.0595025239483,0.0492185314154403,0.0586709106275186,0.053605638859705,0.0630413927277652,0.0444426591908613,0.0659565511110498,0.166849623382609,0.046404715613116,0.0905139832566774,0.052329024501513,0.0104032360279497,-0.00363161598287436,-0.0143601736093785,0.00496774977248177,0.00254687941448642,-0.000402544232317774,-0.00210121848579716,-0.00994754696689927,-0.00906773477472522,0.0011766894138546,0.00217515556161715,-0.00429644026245113,-0.000299851171787599,0.000465057920587524,0.00102133342482608
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0744206118088859,0.0488218026482733,0.0655482721230485,0.147287481858662,0.0519919972288929,0.0570018251390067,0.0527071103003228,0.0611732260931483,0.0703468583840238,0.0611407007494045,0.0541369839648248,0.0580196497852074,0.0490228780043231,0.0989365585355528,0.0494440433764233,0.00821296356604493,0.00363468433140817,0.00962724086421189,0.0206513414071332,0.00672533964014454,0.0066773214467522,0.00874284525777072,0.00958173784946327,0.0118676376590287,0.00683940443260744,0.00686765454564274,0.0115379977755741,0.0100171672546193,0.0123614742273002,0.0111801589310577
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.054471928102456,0.0441913920332969,0.0598588113146493,0.0890371197090979,0.0578269914464876,0.0478054991412248,0.052756428830917,0.0577840798219878,0.0615605902298924,0.0624107333415177,0.108137956111289,0.101386190950151,0.0611157805328751,0.0897251128033691,0.0519313856307888,-0.000381853301168885,-0.00550024576447073,-0.0039447012984985,-0.0075596294261706,-0.00840950221045908,0.000187234105507537,-0.00282927856524579,-0.00319366001346796,-0.00624410294343228,-0.00171007919361556,-0.00861797014505981,-0.0143884929601528,-0.00555859343877737,-0.00286870877172605,-0.0033933906645567
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0532204389106161,0.0517755661957651,0.0471574810511397,0.0998446165915046,0.0491422972826713,0.0454118622005278,0.0669710345708396,0.0884035721495066,0.055938665706881,0.1257029559653,0.0552350025913206,0.0528724414345995,0.0468387383055714,0.0741121432940426,0.0873731837497142,-0.0450311910996026,-0.0432937818765601,-0.0389055225313025,-0.0927410970505182,-0.0451813880606885,-0.0443218753324256,-0.0561280405386434,-0.0871219340026808,-0.0555565811512751,-0.0853499189417211,-0.0572158604630756,-0.0478673794469648,-0.0431350717728096,-0.0600468922581589,-0.10170961998948
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0680004073877367,0.0425051274539229,0.0774038516835653,0.0757004122443734,0.0709413981836127,0.0560797702107353,0.0678549326704805,0.0484441434650075,0.0687237369422822,0.0464151882142487,0.0776908232320975,0.136328071326496,0.0516541039939852,0.064075932821207,0.0481821001702495,0.00672820023397538,-0.00136704267166251,-0.00732055026530149,0.000283205623217744,-0.00495215089649089,-0.0012644735218149,0.000546895626564129,-0.00586259039811423,-0.00239946467352353,-0.00218684810659468,-0.00565415235882926,-0.00171942249157738,-0.0027053697999595,-0.00340078216203516,-0.000634925813176254
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0646011002630444,0.0429026160400014,0.0651349337345648,0.0785310553197876,0.0503503867648096,0.0527927216420942,0.0536080383257471,0.0510965032937806,0.069999805447306,0.0435001499394728,0.0963757107965599,0.115768331526017,0.0756587651738045,0.0882392595471437,0.0514406221858662,0.0225847781062179,0.0186214368372615,0.0285516642380575,0.0355350995184495,0.014000463234839,0.0212468631078337,0.0186973219727554,0.0180988989228725,0.0219887433255762,0.0194022060649912,0.0397304928864397,0.0481202258564034,0.031934161275104,0.0265632664179213,0.0221055684724621
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0606105670273389,0.0382025856159729,0.0624098999257313,0.0874860455370373,0.0614704957212365,0.0522936696455269,0.0524353306254339,0.0530107821166413,0.0700283674382389,0.0407800304747429,0.0908347828409374,0.142029440720249,0.051946380866631,0.0899672631619288,0.0464943582823532,-0.0187090103611913,-0.00980491432758126,-0.0218050642751666,-0.0239394311444778,-0.0144191462667162,-0.0165597695123659,-0.0132071529659883,-0.0158379991286306,-0.0169409695538086,-0.0107504013909179,-0.0350767900342487,-0.037436828829875,-0.0170344069014517,-0.0320586831713527,-0.0187464945946096
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0731815478249063,0.042413728410119,0.0558278226049819,0.0718277830504639,0.0631071142083036,0.0488090807237007,0.050045227461525,0.0522561731386501,0.047307040556258,0.0414736937359118,0.0709563313193731,0.209353615477673,0.0414229801468724,0.0817561779491796,0.0502616833920816,0.0285940436144635,0.0168384100134885,0.0204372669557115,0.0280747801985685,0.0195244897926088,0.0185975135154783,0.0200762479280209,0.013066863397337,0.017273638848941,0.0157149925365734,0.0248690603858167,0.079785691911458,0.015018395728017,0.0280559771612463,0.0205289845411526
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0492002656858612,0.0438124940802998,0.0825858564653477,0.07768030950952,0.0696912920583794,0.0457500051001523,0.0457076190983722,0.0592433841857308,0.0817902486762316,0.0570165146947214,0.0635421370421268,0.117822414570975,0.0847926741705425,0.0767961983421643,0.0445685863195751,-0.0386397256080416,-0.0349303813743077,-0.0509890847770482,-0.0627710249995542,-0.0490757308935732,-0.034343729344483,-0.0334527261069782,-0.051663733333863,-0.0596035242480208,-0.0491490349280761,-0.0487539123629935,-0.080628718387557,-0.0617150369044837,-0.0562935271683146,-0.0316446712678998
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0827336238183707,0.0477125472304886,0.0808254288503679,0.0625900402810874,0.0607435768821804,0.0620729207775984,0.0520211665018002,0.0495562470619313,0.0804117410407742,0.0448223645968602,0.0746712265222534,0.124833457937148,0.0571213828309097,0.0713256801416182,0.0485585955266111,0.0297509272878122,0.0178044943892886,0.0256669432389374,0.0208388169712017,0.018504652605457,0.0203241200930415,0.0174425767305013,0.0170103588905377,0.0255205911222422,0.0123923742864634,0.0243178760399281,0.0450561766319324,0.0205820457892977,0.0289789734346915,0.015083895390456
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0776771309959889,0.0497286182522653,0.0773280951402097,0.0696738140669003,0.0591751371563607,0.0609005635158902,0.056493699941506,0.0609959881724203,0.0896726415001813,0.0499900758539603,0.064274672300519,0.0705580317585662,0.0603258881316911,0.0986084551784759,0.0545971880350649,0.00117892110274153,0.0035839043155273,0.00601191195671936,0.0193636383601875,0.00603871923516917,0.00763178176117917,0.00724899309361345,0.0109225139162739,0.00263106928807153,0.00188410520768919,0.00876659543639821,0.00212577178202686,-0.0063588765497861,0.0102352919407497,0.00987406874504547
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.0587192280815673,0.0452389825259994,0.0655272990533467,0.0734409495052474,0.0613595117216004,0.0903028732971216,0.0508650065244149,0.058855265646746,0.0864786026723814,0.0486157058590338,0.0728992991220853,0.0800557014766269,0.0585150603042654,0.0867533543375502,0.0623731598720134,0.0365021122698712,0.0291578489757914,0.035363345028204,0.049304457050286,0.0391165130608609,0.057204700991211,0.0337672933399022,0.0333463521271542,0.0466839545505069,0.0323244185462701,0.0416930327388359,0.0400862262329377,0.0361602794449573,0.0574194309400935,0.0329052655317582
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0615182245237206,0.03624360881365,0.0708205400271225,0.0798672303828997,0.0574060914022145,0.0570505347727785,0.0580077492336767,0.0636883120605289,0.0734611575309675,0.0406247351981454,0.104159583763246,0.13736051219723,0.0395082924624062,0.0769147198864413,0.0433687077449725,0.00721104225475023,0.00136608081049505,-7.2340246739244e-05,0.00681490850577962,-0.00528459261136545,0.00377645139836273,0.00449629359840278,-0.0117346479235832,0.00120783131029872,-0.00300880288356565,-0.000137172123762467,-0.0241906137244131,0.000756254815643915,-0.00181683096363677,0.000809809231497909
"SPEECH_705","1997-04-04","1997-04-01",36.3,0.0619032085547941,0.048286380266489,0.069761265806118,0.0821969844719084,0.0512990053552738,0.062727192001953,0.0610216603837724,0.0871537308808979,0.0572890780980553,0.0633746315794634,0.0633074057324594,0.0555953098199201,0.0511141855624637,0.105472643779449,0.0794973177069825,0.00751436419463332,0.00677378538601813,0.00808431449253426,0.0146773545003013,0.00823401892129046,0.00911228183223196,0.00855225942804798,0.00413625058709182,0.00950510902415726,0.00691251708075969,0.00877279102641027,0.00852210694023557,0.00693788193804075,0.0205136701109176,0.0164172278092559
"SPEECH_603","1997-04-10","1997-04-01",51.5384615384615,0.0723941655760558,0.0469445834535366,0.0679461737597747,0.0660810577060012,0.0586799248344332,0.0537252785647003,0.0559348232753056,0.0611065034898058,0.0638892718931977,0.0455305870171299,0.0702094677974093,0.14486603152895,0.0471609836910744,0.0996351343748858,0.0458960130377395,0.00918289057808087,0.00613434726705876,0.0089362005903543,0.00933634683558951,0.00455278602927248,0.00803199377367253,0.00836345925110712,0.00209607961780383,0.00593033740061603,0.00418425115683884,0.007668243250496,0.00670165504077419,0.00567939381502939,0.0142295404524002,0.00435053307913502
"SPEECH_462","1997-04-12","1997-04-01",52.6,0.0548083354746806,0.0459267935232147,0.0627797429049094,0.0744587338903623,0.0721788336614293,0.0537282795396479,0.0491652510404281,0.060854437266002,0.0757853502870198,0.0492545568778213,0.0919304823098046,0.124261116141692,0.058280902839357,0.0757815901275532,0.0508055941160779,-0.0195155710383559,-0.0197123368188623,-0.0274767670148392,-0.0338925149583555,-0.0284610166075453,-0.021443898793198,-0.0176513931176982,-0.0283568547102493,-0.0380944093390113,-0.019735638589805,-0.0469681731181302,-0.0392203164001477,-0.0250590446130518,-0.0319076415828905,-0.0239654696629517
"SPEECH_624","1997-04-24","1997-04-01",59.1296296296296,0.0492318414305042,0.0446889340101713,0.0547732172521281,0.135705412527006,0.0480977893678672,0.0424247859576789,0.0724153856440537,0.104099782544994,0.0575419368347066,0.107313259615396,0.0483118358000091,0.0553296823617277,0.0422581895126694,0.0756451299743919,0.0621628171666958,-0.0202780149991699,-0.0184579003472347,-0.0168031746338667,-0.0519178116693297,-0.0148801854053654,-0.0137637990459693,-0.0224389038100928,-0.0307771092696169,-0.0179378928018408,-0.045962086348974,-0.0182125023084949,-0.0193966966222195,-0.0155618277122698,-0.0193253486736634,-0.0296561830314356
"SPEECH_406","1997-04-29","1997-04-01",47.36,0.0571105376412336,0.042533224828157,0.0604435716411125,0.0897957890161594,0.0578425900392647,0.0472212924135538,0.0544210674546405,0.0605719633116312,0.0767601396630798,0.0463215677038642,0.0916820348804269,0.119920767027154,0.0622284496176512,0.0833656742490838,0.0497813305129876,0.0065251434711607,0.00596931676693723,0.000519921978787168,0.0126569025182543,-0.00109755582498501,0.00384541483223781,0.00413119605569722,0.011252959527764,0.0049274892542939,0.0051793974382621,-0.00205811999530591,-0.00206402198500732,0.0108668843964117,0.00228344072399945,0.00554237712995669
"SPEECH_447","1997-05-01","1997-04-01",47.7317073170732,0.089789192024644,0.0452479652526711,0.0585793867349782,0.0897761052680814,0.0525495711458989,0.0554597432569041,0.0522411599181597,0.0522756595956181,0.0690731389074175,0.0488837770990908,0.0726549771199813,0.135120672885911,0.0488065105125745,0.0794100382604156,0.0501321020176543,0.0446088450021311,0.0222466727283041,0.0237598234286038,0.0334968649314084,0.0215817700694129,0.0220674701250191,0.0216525939730174,0.0170063152900981,0.0232924857988891,0.021777601455537,0.0283339817416326,0.042786157276501,0.0190136965451842,0.0298070254256782,0.024009833252989
"SPEECH_405","1997-05-03","1997-04-01",62.9230769230769,0.0645134006951208,0.0387182718621113,0.0775096621321342,0.0743264982204258,0.0604212030886177,0.053619985879088,0.0528214236633702,0.0590252573099185,0.0926269898867009,0.0484403421736465,0.0972470605004946,0.120574033665061,0.0455013694970715,0.0660659144936519,0.0485885869325873,0.00384035488378311,0.000732095395482141,0.00816537194125881,0.00389513734998091,0.00589973695821426,0.00382435459369191,0.00405306832554202,-0.00896677723011732,-0.00908190112100163,-0.00409194043365986,-0.00119761203092277,0.00703259958726578,0.000319108487090263,-0.00545962825804612,-0.00035393234020239
"SPEECH_389","1997-05-08","1997-04-01",34.7352941176471,0.0590009341743168,0.0471745402563661,0.0621674632557299,0.114104104140247,0.0536700504894067,0.0548925037347,0.0821642523596502,0.0950564763447837,0.0623059122478247,0.0683806814315665,0.0573036992393923,0.0617215007598614,0.0540899381701675,0.0726159236073862,0.055352019788601,0.0113462076680978,0.00866350640106146,0.0133195138788828,0.00884842286468916,0.0131415746275398,0.00994967207253265,0.0154289857493415,0.00121380828951835,0.00750403607587059,0.000639141688071373,0.00897006529671613,0.00411357000535252,0.00971686437319277,0.0130184317552734,0.00758011702630222
"SPEECH_641","1997-05-23","1997-04-01",66.6551724137931,0.117859947124077,0.0405254272969304,0.0523780157854898,0.0565981411681367,0.0494267797453545,0.0588833290563848,0.0582224359668989,0.0514464180458819,0.0563725528754347,0.0557128595393425,0.0717947205070496,0.159780068869559,0.0451068678476628,0.0791600597912158,0.0467323763805816,0.0464573537915766,0.0165260248592661,0.0192753551226775,0.021053954222365,0.0163919454639276,0.0266135856179636,0.0233194420212237,0.0132110488189995,0.0136938360395799,0.0183253533327427,0.0243752194341903,0.0352025954447498,0.0170449554884335,0.0192692780412878,0.0190583788169007
"SPEECH_460","1997-06-10","1997-04-01",35.1,0.0623605492609904,0.0439245265214804,0.0755535791661507,0.0648369439046855,0.0574520295235732,0.0694235852083252,0.0581004882359764,0.0713476346440035,0.0820241316448218,0.0550783145851046,0.0752534072829445,0.0655625828299783,0.0694904930523875,0.0897296845994179,0.05986204954016,0.00401167988999218,0.00236255664627948,0.00641513340619809,0.013246260675176,0.00515637232206107,0.00606859841925015,0.00675035693387229,0.00831163490599569,0.00125389946166428,0.00603151601549823,0.00983665072848965,-0.00320080194956274,0.00281845620534176,0.0159613597891786,0.00547668927077257
"SPEECH_607","1997-06-18","1997-04-01",33.8965517241379,0.0654156624818116,0.0474859338651605,0.0652950509263466,0.0675459988265616,0.0550544157241557,0.0922685214344742,0.0577709886428786,0.0596590505930189,0.0724012033759518,0.0550493266249988,0.0715648241803036,0.0860779228477169,0.0533546591129439,0.0949590234476509,0.0560974179160265,0.00413559815988837,0.00329349781535016,-8.45415750975237e-05,0.00851374540188062,0.00288673361195693,0.0101337803120284,0.00264132328468961,9.66198777010318e-06,-0.00349979785147678,-0.00232125453820962,0.00357221508444265,0.00386614148770699,-0.00162822701758659,-0.000281805772849182,0.00148530012500712
"SPEECH_689","1997-06-18","1997-04-01",45.9117647058824,0.0818323210081955,0.0439554451683138,0.0790008656373414,0.0724085121335856,0.0541465735926,0.0552513580080135,0.0544106721631618,0.051636464068891,0.0713204830825291,0.046016175950777,0.0851893141382511,0.118148905999991,0.0629107273844969,0.076375837346104,0.0473963443177484,0.0402795305525069,0.0180508275059502,0.0217841639946123,0.0352002394025584,0.0203628806284871,0.0238050092851436,0.0236453041573041,0.0212895720782274,0.0262579645778807,0.0174851178043468,0.0283709757417343,0.0544923655477262,0.0252433069865288,0.031342054948698,0.0219176310477508
"SPEECH_575","1997-09-04","1997-07-01",44.40625,0.0542652204938014,0.0455642106497716,0.074730145492185,0.0857852486405915,0.0583996177923613,0.0888292483286605,0.0604768623530045,0.0562572530808298,0.0662167308627624,0.0609295168271749,0.0594216225270834,0.103869547649162,0.049121203225148,0.0714196583795106,0.0647139136979531,0.00360292947299946,0.00469329848919325,0.00837051878805087,0.00520033145408935,0.00899752245452528,0.00651994335718867,0.000198669714742877,-0.00146303157346786,0.00691460180947128,0.00315617643995909,0.00528526962390366,-0.00197632836957265,0.00607886618200942,0.0141523252012053,-0.000890790589754565
"SPEECH_439","1997-09-05","1997-07-01",40.6326530612245,0.0544223223327823,0.051792970869999,0.0565562776455515,0.117410216974638,0.0610001781161461,0.0553330681360689,0.060236697028507,0.0816917132038048,0.0788898924260508,0.073980082783188,0.05888216440055,0.0620960384566585,0.052120204043602,0.0835864820802562,0.0520016915021969,-0.00107052556524597,-0.00115343628669084,-0.00637359894307959,-0.00599644734255573,-0.00149371368566154,-0.00402639585201736,-0.00211778751366999,-0.010175431633225,0.00131843606658922,-0.00258330019441741,-0.00353369564904866,-0.00794697123950573,-0.00366885092741562,-0.0068182390579944,-0.00446524837953096
