"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0393995125670955,0.0751370101048557,0.0374059927343275,0.0534521059212034,0.0590147552994165,0.087511934297607,0.0434263228062379,0.0435581932405893,0.0447891959384386,0.0375592119330586,0.0503940948379256,0.0339599856574316,0.0510781597605564,0.056565449205514,0.0456675263312107,0.0447534607662788,0.0459259279067456,0.118447726082558,0.031953434608949,0.0185511935474808,0.0473754028462528,0.020072281206921,0.029451933206951,0.0215891592079686,0.0442351187249216,0.0245817990507587,0.0243171238910555,0.0181599728355559,0.0197457682257128,0.0211461321891644,0.0175407813955706,0.0266143032578945,0.0215072676309003,0.0225852317187319,0.0249050542281785,0.0275110950244608,0.0564953463083307,0.0178964258165108
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0498080787316128,0.0568050436636584,0.046914555873917,0.0472536376075889,0.0610447107603124,0.0681336013380496,0.0454809175247528,0.0397982674756286,0.0642131924268322,0.0415043591074335,0.042949751759531,0.039553464120751,0.0549136374381598,0.0499634301604591,0.0565069392476033,0.0569410302506444,0.0455889817546605,0.09650308896756,0.0361233117908445,0.0102820510334148,0.0145812760303164,0.0121006563343148,0.0110927899858167,0.00895958396485888,0.0172201676487933,0.0181473757524804,0.013891434999359,0.0206374368653398,0.0160572186816391,0.0127586422019212,0.0112969256594127,0.0137069529629708,0.0126815260795616,0.0237363692835661,0.0206763476113427,0.0155632424071916,0.0167040037688031,0.0107403235653428
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.035966165694736,0.0581036021627192,0.0355485711110462,0.0550991778955261,0.0717195664115958,0.0961473383595563,0.0417990190577276,0.0335546754117257,0.0650883787942329,0.0371092064779268,0.042548785418941,0.0374352898012179,0.0681001904788417,0.0565068996146364,0.0530674495932105,0.0439148331024364,0.0454282606896666,0.0882865740706401,0.0345760158536168,-0.0062918466438316,-0.00822128712757066,-0.00494334138966897,-0.0121956935599005,-0.0159304690815709,-0.0166822274926792,-0.0110787419054922,-0.00419669855306581,-0.0186374510377445,-0.0105922649527966,-0.0112535825138384,-0.00605473694009108,-0.0117647627794369,-0.00876085363380482,-0.00742353688749649,-0.00289491832511217,-0.0120692369218198,-0.00171869008526537,-0.00631092778322197
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0387847235853309,0.0505774891488239,0.0376949911105432,0.0584683904784345,0.059172259923044,0.127075278731697,0.0417281842812207,0.0353238916439867,0.0520426004549354,0.0379471536074884,0.0418094442491071,0.0472977136419477,0.0529258039983914,0.0537414233492961,0.0681570728228796,0.0376201857908341,0.0415952392122324,0.0787263214849148,0.0393118324848923,-0.00110040070364118,0.00127035476091022,0.000913844239794514,0.00225580253791356,-0.000279998848144751,0.00634638811580739,0.000193215249100334,0.000279196996439348,0.00361100307879766,0.00293324139786283,0.00140886360987914,0.000561077581786597,-0.00234546627327668,-0.00234694002352925,0.0100383454676029,-0.000427177227356331,0.00298976730056602,0.00130934670203332,0.00310389397017753
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0418177391814064,0.0598552202738823,0.0368935986907675,0.0595173753416887,0.0646186787076164,0.074621425415684,0.045158454633413,0.0340349836037056,0.0512234217688836,0.0378456863830511,0.0465350172409663,0.0458262327722299,0.0508216006638415,0.045605072593957,0.0603149801751655,0.0415729755088372,0.0372606603224656,0.127905567292391,0.0385713094300472,0.0262942266243027,0.035282299031103,0.0212699746749305,0.0325340138967406,0.0333588002131787,0.0408918142459016,0.0202325569148064,0.0178176219095653,0.0290698687649506,0.0210688104689697,0.0228912676785428,0.024539019952096,0.0327348103420308,0.0231255028772794,0.039050246591624,0.0206184307178877,0.0197356780699216,0.0808725386553602,0.0191425180300574
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.047169217447282,0.0531769335303432,0.0398776055842125,0.0492460693170859,0.076152075500299,0.0963090906820047,0.0400622127349262,0.037219824883392,0.0575999404654712,0.0469613069907854,0.0483509603841504,0.0396100195134505,0.0501502355607415,0.051216489794039,0.0582942629909232,0.0442208729413056,0.0488417214125688,0.0800334187999458,0.0355077414670732,0.0109542675434028,0.0121050527391308,0.00546381476051685,0.00835551836859401,0.0111710986387061,-0.0140311213679611,0.00739293772415859,0.00586552761993036,-0.00272978074206046,0.0113181018441415,0.0103627246007209,0.00883527329336942,-0.00402380159838095,0.00508628488936296,0.0117437003597461,0.0112913909392528,0.00635979469736139,0.0118602530476112,0.00309323213910948
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0442540075672686,0.0775558077238789,0.0414804660207992,0.0508111181763065,0.0605102620300241,0.0537929284288286,0.0475470845316939,0.0380666716571111,0.0617127413743859,0.0435945970296913,0.0639030389132149,0.0425411453360171,0.0535385121768982,0.0451976115921272,0.0441738871503877,0.0484762312093649,0.0610711431121071,0.0661055932740281,0.0556671526958666,-0.00452279384512195,-0.00354419334104057,-0.00321026670594489,-0.00622241564639368,-0.00958705029601203,-0.00517231359909611,-0.00871336701991464,-0.00322708150500759,-0.00749645794784457,-0.00280922093556528,-0.0180222411405094,-0.000988506954710305,-0.00839780667514295,-0.00478855158134659,-0.00543356242016517,-0.00191066019321775,-0.0156550583401186,-0.00413492245033357,-0.00545271669014485
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0385767233696367,0.0491806757426764,0.0333213566056897,0.0837236660178141,0.0595723732377955,0.0516934456261335,0.0835662596524663,0.0392979319647612,0.0472956778391434,0.047960329461633,0.0464982245074453,0.050112334502606,0.0426953075171847,0.0954213375215805,0.038232886476917,0.0359801672300313,0.0562457055991709,0.0494512051251711,0.0511743920021433,0.00252594929419098,0.00290301715952938,0.00134533391008777,0.000406824449616782,0.00566042754603235,0.000798759162975688,0.00607815492445589,0.00137918637855599,-0.000827287482552922,0.00147947263541965,-0.00057585004771163,0.00443685227078948,0.00373675923386762,0.00282179595533811,0.00302580989046796,-0.000662574111118734,0.00424874934309429,0.000404480432426038,0.00548390682120211
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0385475572959207,0.0523457097309371,0.0368358594555958,0.0633919128715,0.0578390030778705,0.114045981483025,0.0477610630556527,0.0340990630192778,0.0612514099941083,0.0366450140859078,0.0474935476483061,0.0432482906262233,0.0507409451707302,0.0632113255559793,0.0500161248704035,0.037722436735513,0.0423674485483643,0.0887187232002061,0.0337185835744789,0.00293446327609308,0.00262762993913366,-0.00126407212568592,0.00525420150345673,-0.00405035348195895,-0.0135062273504178,-0.00531288014192668,0.00183876368252356,-0.0016192422824629,0.000607474793568659,-0.00550215300415461,-0.00225284634390458,-0.00240315288429347,0.00381417403938245,-0.00232103550743199,0.00331974379107557,0.000584234631556668,-0.00332495225928375,-0.000774794225697506
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0457821708898162,0.108834297524729,0.0382912360321136,0.0532346520601037,0.0757395540676018,0.0396347894890544,0.047087112813678,0.0411570128871864,0.0702154216905633,0.0366482476865355,0.0427186765882384,0.041734945590316,0.0409386879075457,0.0407544002191782,0.0488386487739964,0.0368014116026402,0.0509106219177393,0.0953757155142581,0.0453023967447057,0.00431784645790389,0.0179000099186954,0.00132554779725196,0.00413239677729976,0.0120884824842586,0.00748221592969286,0.00665867279414904,0.00310181610387403,0.0112947453988792,0.00553706511981958,0.007710841192332,0.00491181916127516,0.00358757668778913,0.00561449277280131,0.00815058772486564,0.0067290471379967,0.00669247175401038,0.0212339820288749,0.00605535194698951
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0380709399779169,0.0588004013957075,0.0376729887884529,0.0514361221286266,0.0664351251783488,0.0845258995857254,0.0415681196985025,0.0352011504914628,0.0657235641396318,0.0417992521087633,0.0487830822745672,0.0446590597262891,0.0822601496269881,0.050382407307099,0.0427172053100281,0.0466945958562817,0.0531303752623747,0.0658549970685567,0.0442845640746769,-0.00194611238834445,-0.00204703967823594,-0.00468059455627181,-0.00541898251673056,-0.00751695235239697,-0.013392318767019,-0.00386128228419213,-0.00284443263478719,-0.00106547369028968,-0.000399635738789594,-0.00860508516838172,0.00209041155251758,-0.00494537557340425,-0.00962849747363581,0.00181290198625831,-0.000444795352017452,-0.00614916375054533,-0.00337404197050389,-0.0019965042345247
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0351148743053,0.0578502126201736,0.0378283778928299,0.0459552026705562,0.0893524347414648,0.0367002247324004,0.03804222040263,0.0457944294914813,0.057059711674084,0.0768748831780071,0.0456314705442018,0.0539508323950988,0.0391539294536858,0.0396964713353789,0.0414654690382189,0.0371479223857428,0.0685548344776921,0.0477891072568223,0.106037391404231,-0.031060450778105,-0.0498473941583368,-0.0334569294248525,-0.042994796137494,-0.0870814349365168,-0.0351556753466794,-0.033832983679698,-0.0366553391848574,-0.0497307808026419,-0.0869168941001331,-0.0443832487630276,-0.0409792848788424,-0.0388252115550474,-0.0353431629422536,-0.0350620335367808,-0.0360838931665973,-0.0682985074816945,-0.0447878439488774,-0.0731102896934705
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0405632584957888,0.0552358067163101,0.036187361836461,0.0493923376186187,0.0676580993517463,0.117406494761352,0.0483318135151423,0.0331899170979992,0.0423336459309399,0.0373321931003,0.0433109772530672,0.0492689390056181,0.0557041286686301,0.053100843305025,0.0568896889626209,0.0384509051685523,0.0412827892951527,0.098109231796919,0.0362515681197565,-0.0011886212976535,-0.000307201363890346,-0.000139515840773849,-0.00241516429340994,-0.00301466370220545,0.000812569404675094,-0.00416921879041852,-0.00215184174511612,-0.00396081997528185,0.00110339313995006,0.000595649680850842,-0.00136711784628903,-0.00644780121461744,-0.00238626185071108,0.00647933226158267,-0.00141359589975413,-0.00267353698481511,-0.00793667553015006,-0.00132837982729476
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.048396370961508,0.0623575082911463,0.0356523039224955,0.0546656916358077,0.0598945028576186,0.0786247082019345,0.0417513285126339,0.0324133232120972,0.0621492894725985,0.0352844479582286,0.0437773390746903,0.0391005080562111,0.0680344675138339,0.0398241644852669,0.0486478403099234,0.0620703950372477,0.0417612883679401,0.108500706428725,0.0370938157000928,0.0192412933616014,0.0255386899270993,0.0161682116853231,0.0249972271868338,0.0215847767234715,0.0285202413963229,0.015973719268246,0.0127684101883541,0.016153713361319,0.0140056225980233,0.00939036818305703,0.018646933486143,0.0334510178735042,0.0152846111746194,0.0239261607594525,0.0236886853436067,0.0116561579849989,0.0397481327609244,0.0164372169742844
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0355816982450216,0.0645707268504213,0.0336823519749318,0.0521114324246001,0.0591743116694779,0.12410978676861,0.0439591924772256,0.0304268248705723,0.0581669475185515,0.0343522273075398,0.0476902078995195,0.038754863718361,0.0661007324097159,0.0452724294431219,0.0575339870001303,0.0403862038645343,0.0502054067542252,0.0875000483901966,0.0304206204132436,-0.0108385909053386,-0.0133653079025776,-0.00900985738407428,-0.021205648785289,-0.0250428386766168,-0.0305618917933336,-0.0169347900911595,-0.00838482806221802,-0.0131313775814429,-0.0121019012398556,-0.0144796941795613,-0.00812143154899683,-0.0276231711533554,-0.00432549529718746,-0.0105794442931058,-0.0150702145519708,-0.01846537710345,-0.0332354732305919,-0.00984972867825665
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0387084191812126,0.0440069398020783,0.0354877438204937,0.0530548779788333,0.064908849356333,0.142333615269091,0.0336781590514765,0.0374464313009092,0.0708590541579017,0.0365728007536212,0.0345563260277992,0.0370222572907771,0.0499126416951743,0.0873772165160243,0.0546085848328091,0.0329918406162269,0.0426098206525338,0.0735622034150452,0.0303022182816593,0.0147729470277468,0.0152103328449497,0.0125457728857592,0.0202262672352433,0.0263447504476188,0.0579740719314397,0.0116294210048042,0.0120367172376663,0.0221231295544272,0.0123359950745125,0.0148188605902816,0.0150520657295921,0.0162807210312108,0.0309717810807512,0.0225400515325432,0.0118407123035986,0.0119479011095506,0.0255802643707116,0.0122245935364744
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0364985936818737,0.0648300626790175,0.042241562567144,0.0467761748226333,0.049316742838197,0.0594078487100449,0.043869739335403,0.0269643603720175,0.0503041692215553,0.0322476359614195,0.0498478542205064,0.0333996641965282,0.046261692720797,0.0626628165683092,0.0331156632764264,0.0727340696028365,0.0448526136690904,0.152818817400196,0.051849918156004,-0.0279667440866156,-0.0478844257649439,-0.0357616925715279,-0.0335659997618922,-0.0390704790609879,-0.0334555076900887,-0.030703852332002,-0.0211025220086626,-0.0428661804100822,-0.023281971051162,-0.0415254713899698,-0.02473539273261,-0.0311208421469197,-0.0465787250081941,-0.0243896516104471,-0.0517019129276657,-0.0382595953119744,-0.105434913982285,-0.0442486818571641
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0405141457255577,0.0518737953465798,0.0337522379165479,0.0501500902569758,0.0566953969591548,0.093124819121064,0.051875815485447,0.0362995489904638,0.0509692967320559,0.0350181533374229,0.0476757162675003,0.0381139559391829,0.0488582139932994,0.048547302573245,0.073741030501175,0.0420117166409905,0.0419886565001472,0.124709519233865,0.0340805884793255,0.0141749914660812,0.017610248168923,0.0121166024296049,0.0173834859117507,0.02557635442245,0.0259824587586569,0.0167202264246354,0.0109921037789125,0.0182404762307921,0.011884925959164,0.014517354640286,0.010743323315051,0.0151444651551351,0.0207435690774038,0.0289665425553157,0.0152217250872926,0.0138242062066429,0.038774647891478,0.010657115422213
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0497442241600257,0.0527220561011157,0.0416951298151355,0.06942622270909,0.0536466114397513,0.0617060707261485,0.0496113998196545,0.0375708170546489,0.0721573448239092,0.0425928464362435,0.0704656993573229,0.0422925407767384,0.0470976225407943,0.044871271975683,0.0547890150315633,0.0503499931139146,0.0432489566230594,0.0779404388312192,0.0380717386639821,0.00786214413465531,0.0138497228439616,-0.00107378595648655,0.0162126444598101,0.00396023937920826,0.00311394717963975,0.000929611574935534,0.00357508720810906,0.000378555232767278,0.00343071232129467,0.00941744269623497,0.00987944097068784,0.00199037638647148,0.00243314355369217,0.0136470504731982,-0.00246656705388353,0.00610445458966767,-0.00384008240504275,0.00173427200268509
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.064455328913496,0.0620957986857985,0.0367876404636398,0.0717291472843999,0.0498769959278721,0.0656308452937613,0.0469889673952329,0.0368536123459186,0.0665482980503168,0.0444607188518557,0.0497825076831785,0.0397910379832501,0.0470047185055335,0.0395666679350833,0.0437701497479733,0.0418258718538638,0.0498747588826296,0.102331763818944,0.0406251703772527,0.0460753210740666,0.0468643445378305,0.0245857831354018,0.0442891822288303,0.0302891415536285,0.041919195134433,0.026493461402555,0.0212141992542997,0.0387418504542583,0.0259205732154,0.0339605422966036,0.0261176193221881,0.0294020457426752,0.0235367542881782,0.0246790324353618,0.0258609462795888,0.034276387004287,0.0311622093725763,0.0256466420964779
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0383187144269431,0.0674557576952057,0.0298319062654965,0.0477522414877464,0.0719917072733381,0.120735875325255,0.055114897842041,0.0330661332685357,0.0559085654778053,0.0335946224151953,0.0493051379384868,0.0402282215112188,0.063348553806564,0.039780453718755,0.0453196366241525,0.0360356254156015,0.0587025136319779,0.0828948136598507,0.0306146222158307,0.00371571725700005,0.00839625621032512,0.00173577190852047,-0.00191482417884187,-0.00726627273255874,-0.0134274305367966,0.00165961452644814,0.00335156878956292,0.000131064107814062,0.00041015072349594,0.000513795659225691,0.00732158939345087,-9.27938329347443e-05,-0.00321245660495559,-0.000387194362462626,0.00104756531212045,-0.00541029384915881,-0.0163809364758955,2.7801338058623e-06
"SPEECH_705","1997-04-04","1997-04-01",36.3,0.0460862869679043,0.0628122274381102,0.0400406966319911,0.053062466500354,0.0591270787768209,0.0409359383384552,0.0529162956879027,0.0405904093544923,0.0942474702033456,0.0623069528794398,0.0474750290192607,0.0454200292297815,0.0466294728851474,0.0399158294028722,0.0485958584786572,0.0381433145399025,0.0778619095572692,0.0537982599276605,0.0500344741806327,0.00743547406565116,0.0103965723289684,0.00541784708087786,0.0120431655933411,0.0102540571246086,0.0052247215567069,0.00228253031087794,0.00285714740430002,0.0118929983946826,0.0170985215679909,0.00764342395337917,0.00718847939702749,0.00656566767185326,0.00606311820393055,0.00801648486900201,0.0053301932670954,0.00618146831247578,0.00992559624362415,0.00284846592553315
"SPEECH_603","1997-04-10","1997-04-01",51.5384615384615,0.0425959576842291,0.0497608381724987,0.0383549705634024,0.0579694785225787,0.0621383887346698,0.0973977040302041,0.0411965687895255,0.0340323030641738,0.071910061628656,0.0379698328369542,0.0461340220516532,0.0391496143176684,0.0568398676900636,0.0649398602317889,0.0642440931814383,0.0369572040020424,0.048950152307386,0.0758480059343567,0.0336110762567103,0.00478654267162499,0.00509040737180732,0.00217463978797556,0.00771559068270917,0.00675206382433513,0.00453564916095515,0.0040981753765652,0.00523236707997576,0.00603126598284664,0.00399383806486527,0.0106499439604873,0.000895190670563889,0.00955274660700505,0.00775414736737281,0.0130061222343136,0.00202363460777967,0.00348008505426851,0.00572017279854545,0.00188547483423263
"SPEECH_462","1997-04-12","1997-04-01",52.6,0.0438502251888756,0.0424349513735631,0.0414568411013092,0.050354554317261,0.0692153759256685,0.0980850480125568,0.0475885979922222,0.0326289984215113,0.0521789136801959,0.0436311433866517,0.0551449582634239,0.0353222093461471,0.0735720278718547,0.0534600568548347,0.0414617643430746,0.0464922239408825,0.0460406359116424,0.0911719720359502,0.0359095020323746,-0.0187974139580055,-0.0164836209351048,-0.0190186367473307,-0.0166365231408726,-0.0326030110967,-0.03546873382552,-0.0218393644677688,-0.0134965976879061,-0.0210857216239801,-0.0196594230314539,-0.0290811393463949,-0.0112221809702124,-0.0338593580822469,-0.020513131511627,-0.0141018765031586,-0.0244655421480494,-0.0177272449913597,-0.039621064531839,-0.0157804617655613
"SPEECH_624","1997-04-24","1997-04-01",59.1296296296296,0.0333766270133887,0.101354617623108,0.037598151571233,0.0447414811421254,0.0859801366028474,0.0357217767782561,0.0373658249285061,0.0417284665242502,0.054482663515866,0.0608852567143998,0.0422368799818582,0.0556734734142574,0.0398044726778403,0.0387928265008541,0.0373361023848432,0.032038381089239,0.0892814305198446,0.0545259110806814,0.077075519936601,-0.0106636795448659,-0.0349817381499517,-0.0142654834801081,-0.0160372248311204,-0.0345875206167245,-0.0125281591221759,-0.0110045472323812,-0.0151357547045953,-0.0171222918181305,-0.0295193826405742,-0.0174240847663835,-0.0198833148852563,-0.0122904977581691,-0.00955951673940393,-0.0142098205510923,-0.0135734562610004,-0.0217286704210999,-0.0223791702513529,-0.0284751229051572
"SPEECH_406","1997-04-29","1997-04-01",47.36,0.0383869059432986,0.0542293104045732,0.0347924631790131,0.0511015059227248,0.0797164515364183,0.0767525937087076,0.0404797168501311,0.0363779509490687,0.0496191686834176,0.040075872765026,0.0591296227190298,0.0378755256868476,0.0739537739268407,0.0507349209569225,0.0473550661465976,0.0465482601049903,0.0498750203394301,0.0950928551704698,0.0379030150064927,0.00133815471132883,0.0128827639172483,0.00411928250931982,0.000175659756799997,0.00534433835928408,-0.0106685257290007,-0.00123954750555974,0.00524615664094441,0.00285421925644586,0.00299648735947954,0.00148891129715742,0.00082646942480317,0.000131729991172789,0.00177927749402419,0.00970837430067304,0.0100434576490234,0.00561945888410693,0.0116205618789642,0.00421351609224838
