"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent"
"1996-04-01",0.0569360468140992,0.0269301621625469,0.0420849537659006,0.0179703425577175,0.0226077084212273,0.0273062256836389,0.025547622342252,0.0196360211564185,0.0286617936775736,0.0266883378573524,0.0207467935818214,0.0247173551662444,0.0233933943453568,0.0204451408880087,0.0272005299684971,0.0272419428003519,0.035842781959635,0.0230033800075375,0.0276439426757676,0.0214138639073318,0.0200035858368984,0.0351777518932106,0.0225601848783256,0.0215953995253832,0.0394859007164166,0.03783675112937,0.0758174005872186,0.0209438374894738,0.0200772825990799,0.0806397669517044,0.0304346184004433,0.0286781007463431,0.0207310795068536,-0.000346167478626027,-0.00153295619626037,0.000887528546427372,0.00195091921208816,-0.000472892143800902,-1.80277327335232e-05,0.00229302222456892,0.00178683890677983,0.00122935017777367,0.0035081560244976,0.00190019732985953,-0.00167225448239873,0.00406005511075745,0.00437968246175081,0.00374605494409351,0.00527185278196726,0.00563117309439123,0.004808331282267,0.00451739853838266,0.00347507289387483,0.00176738658831302,0.00346665827164574,0.00155207194648227,0.0016649043678285,-0.00147351983386821,-0.00123272421981319,0.0115588069056388,-0.00185572078127711,0.000347216281211152,-0.00703591266424721,0.00229594614440723,0.00672121025045043,0.00437751182914179
"1996-07-01",0.038696759064257,0.0278424686816259,0.054406064012606,0.0217444537340834,0.0291725388162335,0.0453105242949987,0.0254585338280993,0.0207373074670891,0.0354470650304061,0.0251480763031706,0.0283843665700033,0.0244694022615917,0.0287827052455606,0.0280755697451866,0.0270754239908134,0.025508617406691,0.0271472284980129,0.022651478761253,0.0226730501448917,0.0242723691707537,0.0375014928552703,0.0306534633838904,0.0238696494737654,0.0286863392065565,0.0301116073466911,0.0362010364055754,0.0608096953884452,0.0233889330125344,0.0251382578905534,0.0415334252408876,0.027867044373499,0.0232762406971779,0.0279588116978259,-0.00374957734704419,-0.0041369909208858,-0.0136769459219708,-0.00466092657427756,-0.00260508752203124,-0.0118139888652992,-0.00273552248263397,-0.00623549409392103,-0.0047813697110966,-0.00088315358159919,-0.00363598795858737,-0.00424119849750211,-0.00230004580541219,-0.00836059172393942,-0.00461980368821634,-0.00124165145394156,-0.00416047839167535,-0.00159234544830686,-0.00289353290975312,-0.00420319983113359,-0.00458431922297364,-0.000910117088038756,-0.00591915359908223,-0.0115821378995036,-0.00139803178206953,-0.00743267836373751,-0.00405236989803467,-0.00398453054463454,-0.00600508691989012,-0.00680825555205369,-0.00494414612500135,-0.00227903121168948,-0.0041676487283147
"1996-10-01",0.051996152379915,0.0326823780148875,0.0336681206691052,0.0215270064614546,0.0271947516170467,0.0286093549757298,0.027074523750934,0.0230835549259983,0.0280526850364007,0.024145027787241,0.0229464231945974,0.0334034211165987,0.0265272785149391,0.0244538702888993,0.0267511754118612,0.027671770313143,0.0337159358224844,0.0249305631749053,0.0251571826979908,0.0225055365812518,0.0231758103878455,0.038652458117552,0.0226080791447958,0.0250903105410195,0.032368257773314,0.0352018970544473,0.0628620450555715,0.0261578152319761,0.023908629525721,0.0626750073773822,0.0293705814302197,0.0259717779790034,0.0258606176457683,0.00440329165696496,-0.000428831938757522,0.00325894831156947,0.00179958472938041,-0.000241593167123612,0.00169397303299857,0.00282025438288514,0.00188934613216836,0.00124069446784638,0.00317910513142622,0.00254058788906341,0.00146630374754155,0.00208996425096542,0.00186384464847792,0.00170282754664049,0.00432692987998632,0.00464215365638716,0.00279426133625369,0.00295075271976729,0.00183257521512097,0.00303222585718505,0.00225520349778094,0.000950448106187456,0.00214935974448711,0.0029337731028221,0.00106023396683516,0.0102581085799563,0.0018398837365854,0.00175448528376127,-0.000864203872077319,0.00353359739245753,0.00331942336833361,0.00234267619735554
"1997-01-01",0.0577736091943956,0.0297211926846502,0.0393577024752191,0.0206700243009914,0.0264273751190357,0.0308565397441818,0.0269998193267397,0.0201019014623674,0.0291489630057938,0.0260744469524222,0.0224669185250713,0.0268990635623106,0.0233057414886207,0.0238513630542549,0.0266647471919176,0.0236276352321573,0.0326689589194662,0.0250462487506973,0.0243922036154239,0.0221140937636249,0.0281163022456188,0.0331571043454579,0.0251183860660101,0.0232091861651018,0.0286942018494115,0.0385124893021591,0.070747345632849,0.023310590910388,0.0223008494994699,0.0676512923823022,0.0299829088228933,0.025637770013279,0.0253930243957178,-0.00449589441373723,-0.00207536901782393,0.000188619902558139,-0.00035664368751894,-0.000472284900431845,-0.00271028019923829,0.00231001550077296,-0.000480098675552578,-0.00180388398916445,-0.00117236536917786,-0.00145447479019845,-9.2242387710331e-05,-0.00208530617182346,-0.000408978107709871,-3.97420396483561e-05,0.000426517713447669,-0.000709776213028202,0.00124722425379639,0.00069821283094798,-0.000912053873339284,-0.00379004357667076,0.00168478243845895,-0.000786694319286398,-0.00243544772228543,0.00126312146820542,-0.00579002894751886,0.00186134649813051,-0.000764932698343262,-0.00203178201114551,-0.00143893092728677,0.00119612213932856,0.00172186816627072,-0.00522278569438323
"1997-04-01",0.0440137598837085,0.0328933462636638,0.0382860571154609,0.0215984936672353,0.0264855767362425,0.0309363013915012,0.0289655389106979,0.020660804083165,0.0333194784033988,0.0221353206236269,0.0226955110159033,0.0271641873701637,0.0257122316922917,0.0250878158041006,0.0261032116484887,0.0289704583157973,0.027737784209287,0.0253382318835145,0.0238274677205969,0.0221839246680989,0.0241601758150942,0.0352680599641291,0.0236287790353559,0.0284763560996142,0.0306828235274096,0.0433724727017655,0.0704218519951783,0.0238962675513348,0.0222855585633016,0.0618219298208676,0.0278269107151212,0.0273686819346805,0.026674630869204,-0.000384376002245582,0.0018190268561327,0.00047939928046845,0.000909000112837044,0.000730872884899755,0.00178072582688748,0.00309411027227722,0.00156457965549197,0.000589896664440737,0.00121034273803389,0.000836931303949582,0.00126130411233109,0.00163299719734651,0.00234978515201592,0.00108625063799651,0.002425772350152,0.00270152017590701,0.00213865699788045,0.00113027953596084,0.00169411824954791,0.000389626008027736,0.00576104605261781,0.00272312633040865,0.000340572510635723,0.00343892332660977,-0.000128627510216948,0.00816789115781474,0.00298585055442,0.000786629175367545,0.00399216945485192,0.00323454640759953,0.00441257994049706,0.000816911275716224
"1997-07-01",0.037660916948558,0.0292017149775479,0.0467069906778883,0.0231335676110364,0.0231509761875502,0.0350922234260613,0.027636389008597,0.0213336063183604,0.0388518663278632,0.0226107516732088,0.0231104640971431,0.0282599633665311,0.0261531700012953,0.0266420652026355,0.0265182170897019,0.0298834711590711,0.0375305892957747,0.0262090610097002,0.0225165322673952,0.0247766413146486,0.0285042267780759,0.0313207769381016,0.0235055374928452,0.0290588794579386,0.0352913137990751,0.0421011623315779,0.0707476298614563,0.0232973180134994,0.0241350455414266,0.0362554225122299,0.0289752293415445,0.0235432220337876,0.0262850579378732,0.00464019873000429,0.00286973723960221,0.00361606761395205,0.0028054192362002,0.00265795390300662,0.00321312453724527,0.00439109175616646,0.000941167869806201,0.00145185565893133,0.00156453082930452,0.00173613103165581,0.00371550954458825,0.00362801204153027,0.00212857262650479,0.00353296450952083,0.00422468214011321,0.00797382040101656,0.00348425646968633,0.00248225590343531,0.00165940028777408,-0.000387011821117908,0.00368889469682472,0.00226823175256359,0.00148858866052631,0.00426283588771217,-0.000738373878027499,0.0115083175959712,0.00160215567050556,0.00287881252751933,0.00475398273288972,0.00323190520035448,0.00460022282379576,0.000965055000268403
"1997-10-01",0.0373528895222656,0.0277960516625208,0.0355927056348238,0.0220080878808782,0.0280700773843834,0.0276219400415458,0.0319373351580371,0.0212852744120386,0.0275949662951972,0.0314188035275011,0.0224317258171231,0.0275337841516718,0.0273030538514714,0.0258060641497765,0.0244864698474316,0.0304854743800544,0.0314735244383768,0.0318654455922306,0.0286464223895748,0.0230789253852184,0.027263385201894,0.034591318018339,0.0257284509446852,0.0257123014296034,0.0361439328604881,0.037333642512584,0.0718571522679815,0.0234770531922332,0.0232977806107508,0.0470663323999509,0.0292144329658207,0.0280111859493922,0.026514010124156,0.00494183078365409,0.00182694826193062,0.00677263864366037,0.00461269537740919,0.00197392667849991,0.00494894521418116,0.00568070866504039,0.0041383245560401,0.00332837490605138,0.00403168443065563,0.00265313924404735,0.00515903063452466,0.00549640137418174,0.00532837150758553,0.00316411389166309,0.00716478830684729,0.0049900549428304,0.00704710600059983,0.00497091123993429,0.00422580297174782,0.00498692741981626,0.006735474426584,0.00282000000297254,0.00318991524740307,0.00610010417523224,0.00437209232757435,0.0208118949692526,0.00170632467260451,0.002482821168027,0.00359045320548336,0.00466361381501874,0.00511708796835809,0.00500570118842422
"1998-01-01",0.0454103077988511,0.0348885388727101,0.0419850584193803,0.0214089268284711,0.0272765264442781,0.0307766654184675,0.028917254331605,0.0218853831532333,0.0312193966771697,0.0250375041505028,0.021454192350086,0.0281273052766717,0.0265068220625203,0.0253996202449018,0.0282855013673012,0.0281380482031705,0.0301615323142568,0.0256712413183453,0.026993153162635,0.0226317544549808,0.0273986408399154,0.0334258562859124,0.0238618177268072,0.02869678637128,0.030424537340314,0.0375444648702541,0.0659034019761752,0.0250454368963989,0.0233228220017707,0.0520532395510002,0.030213731395518,0.0256997153999358,0.0242348164951794,-0.00464500869350158,-0.00389533219036699,-0.00178655965712395,-0.000851159186467242,-0.00280013912889923,-0.00382109866222932,0.000534134740115108,-0.000361805002943466,-0.00119996747416101,-0.00377408222837935,-0.00116523494733705,-0.00157975380144296,-0.000394597785361402,-0.00194885733584197,-0.000334836470095798,-0.000434004257191027,-0.00073187768516798,-0.000167469284105232,-0.0022583855908598,-0.000605213640700034,-0.00221305614294759,-0.00331008630572084,-0.00233975205077519,-0.00355871709852542,-0.00181293060969267,-0.00649560070091276,0.000840391744019969,-0.00189966964550401,-0.00153053851654577,-0.00727208090866775,0.000147330509268282,-0.000307677753415869,-0.00176016192267305
"1998-04-01",0.039747494772189,0.0357719688909523,0.0391856301894425,0.0213970557858723,0.0277157986739667,0.030180889290253,0.0306745041090338,0.0211928602676772,0.0330492449910218,0.0252411722869222,0.0224223602930267,0.0291343373584659,0.0276840733745229,0.0248294222635695,0.0289549670779923,0.024629169987058,0.0327150151937057,0.0264724076022235,0.0273534466663476,0.0247253520262184,0.0255344938404026,0.0292925161659503,0.0249651179282747,0.0277221178590981,0.0306421136250815,0.0376761448333756,0.0635289558523694,0.0248901458994238,0.0242687770281904,0.0550102850045292,0.0321688673752043,0.0264133428444303,0.0248099506432084,-0.00221791599465842,-0.00417496987555434,0.00133495618371917,4.85416753257404e-05,-0.00209274369056739,-0.000826879555253939,0.00275058152269205,0.000154184072205188,0.000612485436924412,-0.0016821446413419,-0.000199792005101085,0.00190389862697776,-0.00221795789509901,0.000313295007932736,0.000203492459541655,0.000769033532372914,0.00183915056553913,0.000602135558282089,-0.00334021805819437,0.0014207166748881,-0.00171685572925418,0.000252579758574403,-0.00154148218548868,-0.00163432489416703,0.00102282641233641,-0.00434641964039256,0.00218617205488508,-0.00137151117534338,-0.000514471876398452,-0.009964329726955,0.00107831511231306,0.00127729826495435,-0.0010547140800731
"1998-07-01",0.0393127309280746,0.034186731269559,0.0340663598112982,0.0216558549049382,0.0254047275344823,0.0288915961087301,0.024217417463543,0.0224250586053831,0.0294408430482623,0.0273435778365709,0.021792189454346,0.0313088462109543,0.0247313106761117,0.0301022764221517,0.0265060696400737,0.0323673169943287,0.0292270154976339,0.0240270451337878,0.0294639848553326,0.0227254090119793,0.0273092707168214,0.033128500181063,0.0243299212807279,0.0301264119397994,0.0319073606432261,0.0432245278000301,0.0709908093490379,0.0225856208005488,0.0246790139352726,0.0497494577997606,0.0272373712470423,0.0264541868533157,0.0290811860458129,-0.0016713483301013,-0.00177585074313446,-0.00140591250493166,-2.03675255482964e-05,-0.00124557136262301,0.000742375326880667,-0.000453848202501658,-0.00169017568892195,-0.000625424913439093,-0.00183236395148377,-0.00118149019358011,0.00258093685602588,0.000212460994745104,0.00160139565393972,-0.000416759768074648,0.00323926676695307,0.00156568908829816,0.000107220588539461,-0.00169397064732667,0.000549496465965939,3.56734967522363e-05,-0.000202641641212082,-0.00166814665067834,-0.000816201102711786,0.00157208454881913,-0.00279210816757138,0.00531021023808498,0.000221866533046444,-0.000543840530336101,-0.0048954677471339,-8.99529657533855e-07,-0.00023145422493539,0.00153205459172178
