"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent"
"FEDm_56","1999-12-21","2000-02-03","1999-10-01",67.3,0.0169043248354782,0.0157325423192531,0.0366069182569613,0.0201250886338131,0.0190903975550938,0.0576247308050255,0.0179251541172121,0.017195259262428,0.023410744006621,0.0176871896902978,0.0371177738848939,0.0151382481063488,0.0156952476864189,0.0200819533873538,0.0169711900809124,0.016527634808788,0.0910504018653884,0.0166049526281351,0.0577493088659682,0.0162576382822785,0.0149875703311751,0.0157681055582368,0.0913434822230084,0.0146721689338159,0.0231528242924035,0.0172914615625764,0.0220302690821054,0.0168270981631863,0.0467763922843735,0.016550548532616,0.0174278480657026,0.0156799720916245,0.0173243800496449,0.0377336262623251,0.0429841256962635,0.0198267959512192,0.0241266318410529,0.00496918573895421,0.00674941353170695,-0.0103254188796429,0.00389723833773199,0.00737763441299822,0.0170669039524914,0.00658768700224154,0.00110485980999521,0.00973104524128786,0.00107557663065824,0.00574951054508969,0.00518544176122168,0.00548422911518387,0.00513116816692474,0.00540018223825154,0.00787217676129592,-0.0214040553956914,0.00371746202577708,0.0114082270647713,0.0070497751284461,0.00420143312364116,0.00536500435763679,0.0397643359348263,0.00352471901846329,0.00260019028698424,0.00422143525426284,0.00739678495097626,0.00573315997153855,0.0117204488735854,0.00541534792497846,0.00360040724550718,0.00451661967912629,0.00587018173670484,0.00951154988744654,0.0454768793672833,0.00744767210057042,-0.00106103394935146
"FEDm_57","2000-02-01","2000-03-23","2000-01-01",74,0.016647983164444,0.017348124507948,0.0459696292818584,0.0206679891632691,0.0249015285139728,0.0627983719268966,0.0169556213968195,0.0157378525856499,0.0268464706268387,0.0181236689880188,0.0352855376210397,0.0175402728697064,0.0146538159739987,0.0184409184326517,0.018194388511182,0.0180378492261747,0.0842024054960251,0.0193161256063106,0.0468661888529274,0.0152173076155736,0.0158810590205906,0.0186016326585289,0.0717795920160217,0.0149833016816532,0.0253268363020725,0.0156563532337952,0.0216755974776732,0.0180160561323839,0.0477444883273762,0.0202558442987087,0.0163496110687983,0.0178648847098744,0.0161593710807095,0.039626552726398,0.0413032839617455,0.0194434471755545,0.02558003776681,0.00438266004627305,0.00721237281358034,0.0128444611382795,0.0056064586162063,0.0107987191765228,0.0233884255260273,0.00730441263591789,0.00453729711641115,0.0176763656537632,0.00848530563338101,0.00353330703958737,0.00710349342012313,0.00568603293141679,0.00604591154827856,0.00361225626397528,0.00586826607655569,0.0258372998484733,0.0053934390733742,0.0148299818745398,0.00612403029209282,0.00368790194274373,0.00651351891032915,0.0275945374969071,0.00541612411369346,0.00733377498906786,0.00691386018610495,0.0074562009632535,0.00540781212093092,0.0256675583718771,0.00547321810978361,0.00508260069473278,0.0046037150298694,0.00614660582035316,0.0054486571386336,0.0179306453429319,0.00696333430160431,-0.000305692531916718
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",64.5,0.0155125127466426,0.0184567875798535,0.0380408219509759,0.0213108017381663,0.0221261586568786,0.0546705253770398,0.0158384706289447,0.0167180317443915,0.0332930945247277,0.0183431412344164,0.036935800144353,0.0134958371906454,0.0156533147891982,0.0217800825496453,0.0163344800675793,0.0193519458109429,0.0845301532932733,0.0173197355457015,0.0570583209797796,0.0160111635416993,0.0145592618557655,0.020798459224584,0.0753450289615313,0.0151012072581684,0.0183621539879763,0.0146017303756519,0.0212427611497331,0.0171193322833676,0.050492159806383,0.0159089056039131,0.0178306691228377,0.0156849705213219,0.0171838657561678,0.0413387925618688,0.0469125529750921,0.022888659723077,0.0218483087377058,0.00862631943582181,0.0116153327549001,0.00414310136166618,0.0119838000755028,0.0140911979259435,0.0449779254779941,0.0104489814329689,0.00520897378497134,0.0210451186549791,0.00837614064896266,0.0132922251788635,0.00761539762647888,0.00729529823263088,0.0121512204622074,0.00830823561701899,0.0129689961448045,0.035331575474444,0.0123667803857038,0.0269439795183268,0.00985560932387378,0.00860506395147961,0.00916600793519455,0.0561312655086758,0.00794501774521225,0.00946771684038479,0.00518538617942438,0.00999688093689334,0.00666378707740654,0.0479935319693753,0.00740651063457566,0.0089502557083751,0.00753701740855453,0.01222297798479,0.019646760505478,0.0414909270883944,0.0129864722401868,0.00933209496480543
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.0169439269325248,0.0168155936728877,0.0469949771919384,0.0221093251278715,0.0211289437317044,0.0490520239296314,0.0193807761430885,0.0179299810633928,0.0251300099035181,0.0157942265830209,0.0388398566225461,0.0166822808483215,0.0174298273076463,0.0186218329495121,0.0181467747394037,0.0171038856883903,0.0974918103546443,0.019794699034856,0.0486571653794022,0.0165505769602857,0.0148494557986417,0.0167436457759023,0.0826811841270624,0.0152569900404899,0.0221657730657247,0.019096622438797,0.0205681327773291,0.0161199486703939,0.0478227599462246,0.0193496215807304,0.0189655798443789,0.0167325843524111,0.0170707477676308,0.0348615017216012,0.0380282839900036,0.0159042505620177,0.0231844233760739,0.00749061619155716,0.00943379101503094,-0.00137336908757587,0.00691520860605622,0.00848655519996267,0.0258582333525571,0.0129477206111375,0.0100759954553866,0.0124917128267787,0.00788123223146498,0.023472652250822,0.0075979256530761,0.00784174512986168,0.00802639518524876,0.0092508482395855,0.00804473375226841,-0.00579922602349782,0.00777923730478153,0.0187106958748731,0.0103725910709717,0.00740984779082672,0.0090124670768309,0.0470290888600865,0.00638158940356119,0.00269778971462329,0.00794222833038571,0.00695889662618152,0.00712435307346239,0.0379701634142273,0.00915308226253636,0.0073016088695438,0.00858307617450561,0.00694618429326326,0.0117443475933398,0.0276454579338119,0.00788863409641311,0.0108246463576209
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0161082895105158,0.0166984113863528,0.0415645827712107,0.0177831984345024,0.0221907509198659,0.0548672216485759,0.0169351692219537,0.0171606416812366,0.0267905569648825,0.0186452517730169,0.0340039085041047,0.0174455229810054,0.0170183499053752,0.0203528062829957,0.0196824748928962,0.0176857870630172,0.0857872023210294,0.0171784486868057,0.0538072168521132,0.0184779356829143,0.0154933826154147,0.0158317975985444,0.0829019400746369,0.0158446505531906,0.024938178318652,0.0150508083659299,0.022123720101801,0.0165825543421805,0.0544521837496547,0.0168778058759883,0.0192133685455843,0.0171219235364976,0.017354338384854,0.0372017546204309,0.0368691957848542,0.0184307615172001,0.0235279085302155,0.00409530411920124,0.0042335771960509,0.00756754212004344,0.00201740505169926,0.00410318054405547,0.014039006605224,0.0036128435274171,0.00279242623747434,0.00411801223567935,0.00329544883550259,0.00255686665905842,0.0018509271646519,0.00319337152525345,0.00178526302882797,0.00333694790976226,0.00435736418052395,-0.0179029653463637,0.00285321518856743,0.0184095258405789,0.00317746974933466,0.00215214017097279,0.00439110381062414,0.0265521852758021,0.00190602833685204,-0.0019091504190411,0.00306123815394999,0.000507472578699932,0.00226999739492148,0.00902276648532051,0.00226529053966639,0.00154369314286237,0.00237423647872265,0.00223937337513761,-0.00328010085511034,0.00698814093929786,0.00162257090349226,-0.00217599985131362
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.014758855441143,0.0152818781507573,0.047572074991401,0.0212790083130772,0.0191805248624112,0.0620028230478687,0.0172775663754145,0.0153292797515089,0.0288898054298531,0.0148328120581429,0.0339932810382444,0.0189748849305257,0.0136329028284506,0.0236304082092033,0.0172092285607756,0.0171067744820803,0.0963755247283515,0.018846593314646,0.046325421989492,0.0162576500937771,0.0164016175793694,0.0156327898954892,0.0754819224085834,0.014363032879458,0.0182673042437896,0.0156259111618696,0.0196745190744506,0.0159081236812044,0.054903988534872,0.0186375063317159,0.0184046190742733,0.0153968002629303,0.0156121647267206,0.0354338527356438,0.0454806392784162,0.0229357594610126,0.0230821500730768,0.000617336416300158,0.00403243734177947,0.0122147011586652,-0.00190469326310048,0.00305706115338032,0.0143621990372566,0.00303727899923614,0.0033649516298393,0.00021827639413871,0.000937713870288957,0.00675792270730427,0.00200945630587338,0.00169984854869543,-0.00220620291540317,0.00131204356080597,0.00172393050551099,0.0129445691049871,0.00373833106884488,0.00829418526133188,0.00290391863391612,0.00283544966272265,0.00259336523374111,-0.000658272336846868,0.00205116002768675,0.00247288086683476,0.00214993497461958,-0.00178088291550462,0.00160517301262997,0.0122730543967796,0.00296724368687438,0.00203173956449566,0.000864573861674235,0.00211839191438867,-0.00526690107375087,-0.00334726950599099,0.00331463151570099,-0.00975267704776831
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0129488862760818,0.0148199103640365,0.0370039786105263,0.0182606092375621,0.0251396819669716,0.0671218097495834,0.0152559464773172,0.0150899695906409,0.0258583583137148,0.0152283609386997,0.0297295685618652,0.0176381977560459,0.0149627233882475,0.0212407109688467,0.0168239523936996,0.0164960159087,0.100183791581817,0.0172169181568818,0.043877131028098,0.0151662933805192,0.0174804019437352,0.0152628341844234,0.0838198294191806,0.0141397675728762,0.0196461897688452,0.0161589375100012,0.0185570147279752,0.0147789782085815,0.061392167818693,0.0155178785043505,0.0187319870488351,0.0170892693172604,0.0167059475025654,0.0419112706911172,0.0468016981823151,0.0208611922702647,0.0210818206791249,0.00382938842168293,0.00566741268109303,0.00630836462134579,0.000916911834049141,0.00341291414191329,0.0152199154815582,0.00406820735445495,0.00643664831711896,0.00298788911170677,0.00494436283337486,-0.000214800855407966,0.00492171003607088,0.00336259366518596,0.00486171420916512,0.00663779263185504,0.00616719336567198,4.38019467819208e-06,0.00507426780843144,0.0206915683707675,0.00406864043899876,0.00414460065562977,0.00565725703915766,0.040415699869772,0.00429124741811533,0.00373194557747826,0.00385751024014822,0.00498307897898389,0.00410469938625119,0.0279912908281626,0.0030298608975685,0.0052028145568182,0.00197187352664854,0.00258325408097799,-0.00158817947893982,0.0146021931318297,0.00415459870573216,0.00167927970242562
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0147568367048485,0.0162595318739034,0.0416758615734465,0.024938475083034,0.0199415450114412,0.0624497705507815,0.0178376576329798,0.0176886606868678,0.0247012511547304,0.0133238887677774,0.0312821692198412,0.0174428809589663,0.0145376627261926,0.0184746745898359,0.0247260691868956,0.0155146533857751,0.0972148026254236,0.0192007761286395,0.0504024723395678,0.0133048846484786,0.0125892889780878,0.0150293096699842,0.082920367054396,0.0133126801396439,0.0196571831910145,0.0156507359696973,0.0182985717797896,0.0162705909926843,0.0619562781958399,0.0178945400157456,0.0177858439200169,0.0164137814843286,0.014765271760003,0.0412097064052192,0.041701969855084,0.0195935345087296,0.0192758212303092,0.00148353056186002,0.000688773027024957,0.00546362471358992,-0.00347542743701781,0.000950668667765184,0.00387127360945656,-0.000308270388684004,0.000783006822545917,0.00497947950824306,0.000903895877702145,-0.0101858424766617,-0.00307144545429988,-0.00152054576063768,-0.000554362311735033,-0.000305478462265799,0.00121882770290571,-0.0192261178470553,0.00209203316155251,0.0128663730106319,0.00105537842321697,0.00011562875925501,-0.000170009393578356,0.00111057557557624,0.000920196087522832,-0.00182821213898936,0.00189083966330465,-0.0032276042910484,-0.0027562425101588,0.00297525310724802,-0.000975380959394933,-0.00133431235807181,-1.18552192846383e-06,0.00197161574565225,-0.00780248886494559,-0.00512915780061009,-0.00175600860480333,-0.00119179203677642
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0136832809117194,0.0165470716851529,0.0397289779869174,0.0208551158682711,0.0195163463970486,0.0516931520912049,0.0148022151642558,0.017588687492195,0.0224857973444253,0.0164126035048891,0.0379096725332409,0.0168564668082533,0.0153406051341697,0.0176980331205729,0.0207640205199054,0.017820588641916,0.0980674553825022,0.0197125257779244,0.0439678110652656,0.0151787769185535,0.0169821010384366,0.0171549870909425,0.0926140070187797,0.013870823760029,0.0196953538314187,0.0141078983836621,0.0174093841795265,0.0153956555515564,0.0557303945579966,0.0147504440431468,0.0183982243873365,0.0167803229616041,0.0165426496181375,0.0376705051901147,0.0547183545518762,0.0197764913680781,0.0217731981189743,-4.01249293696536e-05,0.00046743489643515,-0.0119618543654199,-0.000816605590170016,-0.000897218460970888,-0.00219262346327028,-0.000112315173643845,-0.000322696077572344,0.00394631629295182,-0.00350096749538118,0.000333693783945531,0.00140546428994246,-5.9273202378896e-05,-0.00282509456270703,0.0020109636637381,0.000967450855694538,-0.0337146281404178,-0.000223111962022657,0.00271429857308393,0.00119737357444406,-3.28095298510561e-05,8.6302588639942e-05,0.00838751624328307,-0.000148212337750098,-0.0046342589678295,-0.0005164842181398,0.000604241988509977,-0.000845373380494431,0.00060755200625856,-0.00183826540794218,-0.000978326299177991,-0.00231699331822881,-0.00126202981334344,-0.0186120493495322,-0.00902563414194211,-0.00288857261369222,-0.0073414608101083
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0163099708707188,0.0162638839344486,0.0402063338983633,0.0205833696895004,0.0176119453534258,0.0498253736816591,0.0187835368275046,0.0160344898484572,0.0229878302589513,0.0133270861462304,0.0314786798091719,0.0182690286229015,0.0171228479474471,0.0222937284106982,0.0150543736771302,0.0164089026264556,0.0964292788089285,0.0198325149283756,0.0502634800971121,0.0149551276052558,0.0161058852603963,0.0150060059983002,0.0916608761803453,0.0138413925942806,0.0218025166997449,0.0141029114369579,0.0248524403895541,0.019201849364417,0.0511934401301467,0.0168968088745778,0.0207428213618967,0.0157721040665645,0.0171757882571668,0.0361684194646445,0.049295340213685,0.022125603339047,0.0200140133255385,-0.0074851249413219,-0.00628827191654881,-0.0133039846300167,-0.0107425538598278,-0.00948067682183696,-0.00984788947291717,-0.00628057741417367,-0.00510756374261284,-0.0111048921629089,-0.00536022974977309,-0.0271008342813068,-0.00985176471644521,-0.00712884529879471,-0.00963491470671532,-0.00469093509394453,-0.00653405322792615,-0.0668572311304947,-0.00653657339308062,0.00571691430550969,-0.00563057313683053,-0.00824079101902305,-0.00743802850834209,-0.0446236597718113,-0.00503786715167253,-0.010539387289554,-0.00700704867338434,-0.0127516808997232,-0.00330357754118395,-0.0191740995837015,-0.0093481348056239,-0.00864711024981405,-0.00674564570542265,-0.0100665130141613,-0.0196786918111787,-0.0440452670366284,-0.0104814436496852,-0.0134138473205219
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0150433663672498,0.0160840540665964,0.0470132179625602,0.0260723856880827,0.0211792826244156,0.0445604013822415,0.0161552565210995,0.0164323720076777,0.0250832919741115,0.0178917178625006,0.0285607182173031,0.0165008656995896,0.0166002912856877,0.0194286429973722,0.0206761913823323,0.0180596931694257,0.0868596159706802,0.0180705473087986,0.055607498522996,0.0161314297579891,0.0164520410883241,0.0183535075375302,0.0908752842950084,0.0147574980779638,0.0205705352840439,0.0175872391544802,0.018606118236149,0.0190026540946434,0.0440232975173419,0.0159192557188595,0.0210145438696602,0.0145459879250592,0.0174178348084685,0.0412570289538876,0.0461813398963232,0.0221597920188234,0.0192652007547235,-0.00188422908792359,-0.00182902612810418,-0.000641130209389,-0.000711494435893605,-0.000331509995910097,0.0099965621007895,-0.00106912644756308,5.00058467038061e-06,-0.00520625998034727,0.00024302551630892,-0.0121040984545568,-0.00103270458688996,-0.00376638399756745,-0.00323369716106359,-0.00148810749977831,0.000567309514919485,-0.0208584579391623,-0.00272844900798257,0.0176037469514466,0.000864877353999082,-0.00024863327013186,-0.00241896880285266,0.00909517180116474,-0.000303118517032617,-0.0033569939771133,-0.00606855746492797,-0.00188387348188314,-0.00103688137326444,-0.00992931143944131,-0.00331651009574099,-0.00161285891965732,-0.00180414133758056,0.00237925959011415,-0.00803015035550927,-0.0110804910411425,-0.00548371641500158,-0.00500387759292676
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0200022329101495,0.0159229925559252,0.0472588154616615,0.0228974972420759,0.0227594047856197,0.0502133890379873,0.0182971218198274,0.0158862149747074,0.0241288562068567,0.0165622721456374,0.0324809685795424,0.0173788631938331,0.0184127840047569,0.0222561643988398,0.0191955716802038,0.01791388397822,0.0993317551837651,0.0194440979934581,0.0484933173444538,0.015723847267414,0.0156559893119696,0.0164742493331142,0.0655921212107802,0.0166109880814267,0.0250149134453295,0.0157497785995563,0.0166772249026281,0.0174698944717805,0.0528225940682666,0.0193215770624229,0.0199196860148303,0.013848588576055,0.016228591663047,0.0391872935213919,0.0439375693091513,0.0220919777011242,0.0188369119621904,-0.00211805975018855,-6.12410732947989e-05,-0.0260911344896711,-0.00409155889015946,-0.0062458257001408,-0.0095181888348391,-0.00200172900768488,-0.00191496684936338,0.000676315909435137,-0.00362604209801373,-0.017965997163847,-0.00336486921886473,-0.000253648970812586,-0.00411740328157639,-0.00132214827769762,0.000796920250800594,-0.024185019916651,-0.00168539988799217,0.0137502154929541,-0.00127970682998413,-0.00111173327419675,-0.00139148333514264,-0.0121520677378901,-0.0012166275622377,-0.00493075506410644,-0.00185793932954887,-0.00312109609049406,-0.00112650503770646,-0.00496165513559462,-0.00487763613046984,-0.00151346960044539,-5.75855880956465e-05,-0.00360793398967797,-0.00509286517779487,-0.0108739777350455,-0.00401789965881903,-0.00905615378494385
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0176420075117515,0.0190768075059607,0.0541277323491059,0.0230662987927213,0.017873194890363,0.0491528679927533,0.0170658275396773,0.0165699581410945,0.0226729610113281,0.0170565837047008,0.0337536810259385,0.0178778712495042,0.0152434468169471,0.0190590934257428,0.0218594063631263,0.0166866938370353,0.0805346325504379,0.0198636384543704,0.0527083326931045,0.0158209699556299,0.0144680280467113,0.0161794749859049,0.0830932344883886,0.0148734543919789,0.0301481082385495,0.0137480616973451,0.0213860744474176,0.0162591082394652,0.0512715043907761,0.018115801130762,0.0211164199165664,0.0152805237741162,0.0160156216268764,0.0385628500763371,0.0405803420150398,0.0217714234879544,0.0194179632345173,-0.00835466880472571,-0.00717752853330239,-0.0342321946781451,-0.0126293789916228,-0.00289873990684453,-0.0199497267519991,-0.00409674711963033,-0.00700330989177931,-0.000727984212196577,-0.00939674468152019,-0.0276761089344538,-0.00625981305592238,-0.00674244044928993,-0.0103697131586115,-0.0121043780683456,-0.00584645222852738,-0.0487544735373351,-0.0117985505483994,0.00677786973713814,-0.00498126785437136,-0.00637886056135097,-0.00759653772430203,-0.0356337466686529,-0.00628372132275708,-0.0208996646333025,-0.004972021566319,-0.0110519248859245,-0.00655776724888036,-0.0222706929884141,-0.0102328319059637,-0.0112865262822259,-0.0075167709424262,-0.00756055293048139,-0.0286875903267203,-0.0153308803903874,-0.0111688608432465,-0.0139380872213857
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0196326856991517,0.0156264502251279,0.0369646628106638,0.0243684657220637,0.0180264849327396,0.0465285504277277,0.0159299650702294,0.017711325335016,0.0213755821657288,0.0155940408867623,0.0327390567245352,0.0158897504151681,0.0189060339402488,0.0252555852068546,0.0221586902762325,0.0197074038404388,0.104991194640595,0.0209368923936317,0.052977908310044,0.0156968511896592,0.0153828183745194,0.0171195399063699,0.0704183231390339,0.0165552886208588,0.0237503801656239,0.015937190636998,0.0166231344928193,0.0180026291047687,0.0478653901847079,0.0183462122963938,0.0199683512469532,0.0174878213271166,0.0149376500651272,0.0418629428092927,0.0427101164014458,0.0211000772189814,0.0209145537963712,-0.00757917862709382,-0.00875481697547072,-0.0180884742969133,-0.0136172867110603,-0.00786649010419124,-0.0218697512974893,-0.0071669596891068,-0.00795711832339218,-0.00132757467467804,-0.00774547454046242,-0.025250232881319,-0.00912620100240712,-0.00940571092609067,-0.0135162376378271,-0.0127424594310707,-0.0105470072515841,-0.0603955874744436,-0.0115379943091427,0.00369096622734248,-0.00696997242326896,-0.00869114527855956,-0.0105872760335671,-0.0478476566155846,-0.00744415136194182,-0.0135125077777565,-0.00823410476444472,-0.0100089916911864,-0.00744878083049009,-0.0180763002745484,-0.0120515275410124,-0.0119518300013319,-0.00888160083222732,-0.00598905011806462,-0.017845785822535,-0.0296831094579349,-0.00639543358369634,-0.0226993141686859
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0176285576793642,0.0165467359945886,0.044344808281033,0.0253295200897865,0.0230450821513567,0.043930841448692,0.0162911285460333,0.0161705276357619,0.0216637338928565,0.0173586201279663,0.0358383782129014,0.0168888656275583,0.0179342934090178,0.0276250089396152,0.0151002045951064,0.0165097764327067,0.108989544313394,0.0290933958189468,0.0498435596327672,0.015725195673481,0.0166584293080707,0.0140773800408255,0.0593370126146119,0.0138693279083791,0.0273977858237438,0.0216647491583241,0.0169622094935442,0.0175773620148819,0.0396222541742085,0.0169042183472548,0.0189822560165772,0.0145647942665306,0.0158429032405002,0.0474422068953479,0.0430314638038992,0.0177469948930288,0.0224608734973379,-0.00787113364020231,-0.0097582880877528,-0.0375391516035043,-0.01662255912181,-0.0157413095885879,-0.0432964573708322,-0.00744893895242868,-0.0124800112860088,-0.00862814289010329,-0.0122175429090788,-0.0213883553070479,-0.00904473422186012,-0.0112889125092484,-0.0217962124682663,-0.0103995520724616,-0.00904841845934921,-0.089243748394203,-0.0222691812559943,-0.000396700766159891,-0.00800165992725229,-0.0112647878025198,-0.0102096737064952,-0.0510730957470555,-0.0102342174415541,-0.0135521896235229,-0.0166290062788632,-0.0103819120586861,-0.00755508419116487,-0.0234889194563961,-0.0124132531381154,-0.0131518322875019,-0.00859331919969182,-0.0101893302849083,-0.026372321665023,-0.0378773520905297,-0.0129599956685809,-0.021450661197184
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0205409822733491,0.0165325702989664,0.044617832161324,0.019970276317342,0.0167911894706572,0.0434729029776535,0.0152978257399383,0.0160119377894885,0.0183636108643908,0.0188152268220046,0.0345553777791378,0.0151910824017552,0.016108582455479,0.0220178811099523,0.0188801904174477,0.0178032906432351,0.104548499907982,0.0206705225216045,0.0519124051335263,0.0176675019555768,0.0172244942901889,0.0161086511066711,0.0687966041612095,0.0160311834548285,0.032117088653815,0.0216075565268682,0.0204018118076944,0.0196829576022226,0.0407788581552223,0.0162311090783428,0.020560409092241,0.0171077116827249,0.0165455263640273,0.0373526662942121,0.0487726008693244,0.0186958518736692,0.0222152299459268,-0.00895476200782312,-0.00822569497164631,-0.0346938539708637,-0.00919587344292765,-0.00718606100793006,-0.0190870221761083,-0.00782610107331729,-0.00844190794921939,-0.0101540180526688,-0.0144779833473653,-0.0190002263388731,-0.00875151276244276,-0.00781183519331809,-0.0122275978000173,-0.010163637192904,-0.00826840785956508,-0.0791103848996109,-0.014715600531727,0.00167050926383454,-0.0081230160563273,-0.0118676787716842,-0.00890178146583854,-0.0363060073631886,-0.00926695144971158,-0.0301363172733459,-0.0111244345245354,-0.0232406190594851,-0.00926946323042149,-0.0155638011174988,-0.00809563512973496,-0.00860721809374651,-0.00694615927795216,-0.0109281306845499,-0.0260421119983938,-0.0234858730572438,-0.00934525783528956,-0.0326089355466897
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0247178788774673,0.0182839516998827,0.0514209728686671,0.0224141390665062,0.018600290696801,0.0408940840116834,0.0164360750498864,0.0175012690544336,0.023042066514975,0.0175460254532736,0.0336177121669578,0.0158938815334627,0.0176910030205333,0.0192640552152228,0.0157676695224322,0.0156205766487055,0.0939880130946002,0.0257323181862519,0.0465527437559695,0.0160709411080337,0.0153824238643757,0.0166188105866605,0.0718920341803828,0.0137911618636592,0.0312577620831601,0.0192939361528202,0.0161592441123269,0.0198794359948343,0.0394675448996179,0.0182189173764319,0.0213025378619279,0.0165177237218721,0.0174013932399063,0.0417799756702116,0.0459131893826054,0.0207366060449324,0.023331635418529,-0.0108504576499232,-0.00553068185969058,-0.0215806830701172,-0.010563225841404,-0.00457728347176318,-0.011250428370971,-0.00392074932322706,-0.0024053220427835,-0.0044535756952148,-0.00510873556009721,-0.0189174996341893,-0.00205973613821122,-0.00605814977171199,-0.00565794795897699,-0.0028167692144529,-0.00444194698796618,-0.0398594785959613,-0.00906034677138975,-0.000530022325794881,-0.0032693100155739,-0.0044797886307382,-0.00435837516802613,-0.0205093213501134,-0.00226677431251523,-0.0159370026303665,-0.00787064078961579,-0.00235871709854962,-0.0053645741038556,-0.00970617101437072,-0.00521661784220326,-0.0060013410300129,-0.00382875845397559,-0.00497003060046634,-0.0240750064090073,-0.0156317329070457,-0.00640139456553783,-0.0111557748365072
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0232251254227382,0.0165624119995246,0.0443947810513818,0.0189394443824208,0.0199065032679989,0.0452184256077584,0.0149362947185044,0.0172066000221505,0.0215033239225783,0.0170434423062296,0.0372101744990964,0.0154764636187237,0.015397818045724,0.0259889369123193,0.0165063539535229,0.0171876725052293,0.103665497661091,0.024187080725355,0.0391485754149619,0.0151349015614118,0.0180235209271277,0.0193626185980174,0.0756964114554717,0.0133669070664957,0.0217892404353091,0.0171068931407788,0.0206193893909845,0.0171311449258038,0.0560351760359565,0.016411373937804,0.0203846975962272,0.0170304573280053,0.0144135901066807,0.0400537437871125,0.0404787203513107,0.0182599256795292,0.0249963616386641,-0.00726376529450266,-0.00116229121193794,-0.0068314156900286,-0.00707804898833753,-0.00337170858458656,-0.0203456590946715,-0.00212230186229509,-0.00583513219549357,0.00310098365735649,-0.00448622401202616,-0.00944092013148981,-0.0042331861335481,-0.00380582107435043,-0.013992848980217,-0.00420661232065565,-0.00522298503406016,-0.0318232349487081,-0.00414340015264841,-0.000272638793707329,-0.00279187309848247,-0.00413969652667523,-0.00588378580898832,-0.00526330013988683,-0.0033760828406205,-0.00720585836109627,-0.00463386617541581,-0.00795920696089896,-0.00577656396278662,-0.0120246926564313,-0.00634247075844705,-0.00381350256266026,-0.00437345739534541,-0.0020934531071187,-0.0191867845161522,-0.00530695321585106,-0.00232674920600477,-0.0243440996078161
