"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent"
"1998-10-01",0.043485774204455,0.0482524085799589,0.0336036726928835,0.0391394084964125,0.0629122962874155,0.0430598438936452,0.0462282775205518,0.0325542921144093,0.0644395508521831,0.0381748765258291,0.0323156885593222,0.0386344632394516,0.0365270526772973,0.0576834083791122,0.0340432000538142,0.0435510709650667,0.0504300091385692,0.0531200833440859,0.0455971906126532,0.0408749129397416,0.0357925997084249,0.0419195664330601,0.0376603527816571,0.000485898536185193,0.000699329369206521,0.000227587252687149,-0.0013990715106224,0.00455115467400331,-0.00633331723515755,0.000846860136465006,-0.00111383891929925,-0.00309239634730067,-0.000330982695955846,0.000210831546019016,-0.000912500091405577,0.00179196640673011,-0.00540906494871774,0.000664798136743201,-0.00852382751279365,-0.00130618256831689,0.00101546722405298,-0.00169032313883908,-0.00551276712327392,0.00182868444413148,0.00128046492712502,-9.04918062841996e-05
"1999-01-01",0.0463613763925401,0.0510404604187817,0.0307981217172808,0.0394666971773588,0.0602191225075269,0.039707106256553,0.0461080914437655,0.033088971713266,0.0645698654838201,0.0373547741688452,0.0322922445793699,0.0376297661281136,0.0371148219982265,0.0606118897795597,0.0380632459159493,0.038448241313055,0.0487081221076383,0.0569021091598434,0.0481128243401219,0.0394900884334063,0.0344542722057045,0.0432173836893822,0.0362404030698913,0.0108530551401187,0.00717701983645843,0.00619203177620421,0.0059527852089692,0.0116653675994646,0.00541305977304697,0.00951803854144826,0.00460437698065425,0.0071516422924791,0.0072126641851548,0.00559478467428765,0.00673312716384918,0.00739997968357587,0.00694413497627786,0.00518651240746148,0.00441184162264082,0.00777521541334082,0.00916705806926795,0.00707829758351223,0.00577825144844097,0.00628965312257659,0.0102529739867944,0.00659260625346172
"1999-04-01",0.0459577804602892,0.0532643990613064,0.0331236883449509,0.0397859258941817,0.0549909183594149,0.0401585904908712,0.0408354906097322,0.0353593379030125,0.0648855474137459,0.0369427525405685,0.0327047705225316,0.0383384413598239,0.0360496264503705,0.0558077546099388,0.0382747805929662,0.0458780007011914,0.0504775133757159,0.0485875026516037,0.0434051127858006,0.0484335591469281,0.0401154542535903,0.03715376703172,0.0394692854397455,0.0048849576577932,0.00367244680881013,0.00179700977501937,0.00269371196805771,0.00296059507435326,0.000558834772359833,-0.000829077041256712,0.000664393860173367,0.0033365850432752,0.00205437463513802,0.00169273898166255,0.00319948161622294,0.00385918475047726,-0.000934645201562574,0.00209921540262193,-0.00140080082310483,-0.000774197316204145,0.00198648330896387,0.00122921286176703,-0.00173147470819362,0.00280137121033071,0.0041844098881678,0.00151857040575233
"1999-07-01",0.0448186054681875,0.0563803603265151,0.0324469993354442,0.0388654861797362,0.058926404940816,0.0412824867791257,0.0440409954839601,0.0346458223933993,0.0611053176494315,0.0388151254667875,0.0328382025460598,0.0399686476051966,0.0387567704087845,0.0565198409621181,0.0381745413302027,0.0417844388732084,0.045998501439525,0.0504361752017023,0.0444919107486226,0.0405848007967661,0.0354136308710463,0.0428218613209876,0.0408830738723768,0.00798392223754904,0.00715524053001708,0.00475763863976071,0.00426106207662439,0.00633784042273603,0.00205217095403387,0.00194509323355937,0.00321595130867445,0.00477791875323311,0.00662463084062617,0.00378572716112981,0.00487851225832322,0.00509882900149666,-0.000702551671148896,0.000372640184172196,0.00240410261346757,0.00284852736378301,0.00249010108421536,0.0071517816594196,0.0068989380399847,0.00340138717612493,0.00776895858046104,0.00474637265937507
"1999-10-01",0.0416230139661884,0.0595532832337758,0.0317371830578143,0.0372255031740302,0.0637230832350708,0.0465790711500385,0.0450497867796039,0.0359751873628403,0.0603009709463832,0.0381298939938074,0.0323692698030111,0.035901686666395,0.0342950036246403,0.0575200539645397,0.0386417705355427,0.0455350368057834,0.0482117734395164,0.0580780864452377,0.0407029988450288,0.0393252470819727,0.0350093751567433,0.0388907195737126,0.0356220011583235,-0.00190020562931864,-0.000179997174636965,-0.00125504208338058,-0.0009983345894877,-0.00141261676172697,-0.00208067047731516,-0.00406311632765015,-0.0043217084786372,-0.00825120627791847,-0.000589623402409979,-0.0014183087307258,-0.00220092242529088,-0.00106608194615615,-0.000474189494749015,-0.00131860652501553,-0.00326794266617059,-0.00447159370258363,-0.00849402491565874,-0.00365189828332534,-0.00274234673171272,-0.00247998029437035,-0.000845499300213287,-0.00259112200095725
"2000-01-01",0.0480169218644113,0.0567431181650344,0.0309619199724642,0.0373574817745705,0.0634307749599077,0.0442217700203876,0.0360327761610233,0.0353646485846692,0.0623284279668262,0.0393533466599206,0.0325045587177028,0.0381440951857596,0.0362599494799238,0.061392475040662,0.0367284694277966,0.0448514783260476,0.0419127663276454,0.0525765427098177,0.0414566360112629,0.0408596343917176,0.0401149374239954,0.038919272331634,0.0404679984968196,0.00203000924057844,0.00406555335664438,0.00131872383512268,0.00179018027119819,0.0042949762915692,0.00103999846510804,0.00117917187050159,0.00164827079222874,-0.000345387067604079,0.00245286834641883,0.00129599368309487,0.00126361680395261,0.00308949330716483,-0.00509192607857218,0.00191683272343117,-0.00184939017438982,0.000870590000529112,0.00437820480240583,0.00161783711750952,-0.00268971365066669,0.00337146750888773,0.00460863281151729,0.00165961159057807
"2000-04-01",0.0477612940641049,0.0531499433328307,0.031719367443404,0.0361835892392419,0.0591045090724385,0.0424703512540965,0.0436642741869424,0.0319970678955286,0.0608336293664082,0.0440150445106676,0.0330063520166737,0.0383970474891511,0.0377585535251354,0.060541939831135,0.0413638746877071,0.0414016581845277,0.0413063464601742,0.0564188138645682,0.0414166027116865,0.0359830708954422,0.0339370535060612,0.0461076826901574,0.0414619337719171,0.0152421185672656,0.0150797590508751,0.00830508563480263,0.00861723505608256,0.0111587746296817,0.008019083052839,0.00768377145825019,0.00640569702862013,0.0146585348363073,0.0161443133977562,0.008121228265893,0.0109642404705293,0.0131884856162227,0.0116911040842309,0.0099643350446355,0.00837674131508461,0.00854890510437262,0.00721975237595134,0.0142078868299266,0.0103129275780262,0.00822298132529652,0.0191255931625551,0.0104139265079759
"2000-07-01",0.0547012736083869,0.0470083244528756,0.0307510474046723,0.0387909499114427,0.0564713879469906,0.039336872835943,0.0457693290063668,0.032085251490179,0.0649355062262348,0.0377274968054221,0.0290506294386611,0.0369918274471102,0.0375477805120117,0.0583620301893256,0.0336697826886584,0.039698695191152,0.0489909755697012,0.0693699601576333,0.0437830524956008,0.0367962895058297,0.0341278875936312,0.0420353582504168,0.0419982912717541,0.0149012929349361,0.011900910689323,0.00515628396260737,0.00550622357246081,0.00822357045445972,0.00708514018001905,0.00413465638069981,0.00360215778069968,0.00630255921102098,0.00869508809192934,0.00338494871848818,0.0057787413116762,0.0071436382926262,0.00465421279832579,0.00397237437173307,0.00446681938742336,-0.00204359574688769,0.00482390333544558,0.00430732751851749,-0.000266929409572946,0.00303472633848034,0.0116663586301857,0.00799922464153057
"2000-10-01",0.0454246672409747,0.0643706022253481,0.0328125274548622,0.0448221148004428,0.0590138093453817,0.0426368034838651,0.0483704930210388,0.034544100034632,0.0574894424926499,0.041869472757338,0.0323848605764883,0.0369430494672449,0.0370740568349377,0.056097128514147,0.0445861086562616,0.0443174765398845,0.0443848642971718,0.0459569154437403,0.0368908642950074,0.0346339990975316,0.0369760630130635,0.0423030008202884,0.0360975795876994,0.0117927789045355,0.017148377371015,0.00796313562311228,0.00997889931163558,0.0152975543146015,0.00646694013277915,0.00860227643982639,0.0065801346037547,0.00964326737219248,0.0111313988894617,0.00777482778982164,0.00999707391325169,0.00989198889904105,0.00885469004395447,0.00702569823191605,0.00929235072290838,0.00980873040252675,0.0122195424428011,0.00995732711722857,0.00870849563175467,0.00814051618380245,0.0113821408121425,0.00871349694445443
"2001-01-01",0.0458726367447406,0.0590935124143036,0.0321758604210035,0.0359068182902384,0.0663577417602054,0.042883411047618,0.0483103923677214,0.0326551677175584,0.0605677098609595,0.0423635944337308,0.0328119500254681,0.0362229080697151,0.0356949186965171,0.0580442440870357,0.038057941896607,0.0429343839904192,0.0455125958417292,0.0591269677537369,0.0368152026290681,0.033869288194182,0.0366349839507082,0.0439550874273704,0.0341326823793635,0.00982982762416185,0.0100567320815641,0.00637701698244492,0.00642124333373162,0.0101481823321722,0.00762594625793426,0.00645119806939865,0.00578768363020521,0.0112642155617753,0.0105741421281423,0.00643328042691247,0.00647392062798251,0.00626591552549624,0.0103051280437988,0.00692116993334659,0.00696137788345961,0.00764221549541114,0.0118732512343916,0.00752782256523052,0.00631272717619747,0.00682449138408658,0.0142705485193661,0.00651745041249768
"2001-04-01",0.0543904930598647,0.055421334984931,0.0320291206459868,0.0384401338302846,0.05653901807179,0.0407086698679152,0.040331762783546,0.0371195656273111,0.0589770835916385,0.0422174489014591,0.0312552835626675,0.0357674896234987,0.0340433103646648,0.0600074565693358,0.0413932121596487,0.0434106799730756,0.0453178455054536,0.0570674118716663,0.0390559005129059,0.0360809728905129,0.0415452658461859,0.0400045280148388,0.0388760117408183,0.00808335256941976,0.00266175505158192,0.00111805303359817,0.0022163666062151,0.00529019163814299,0.00131414440612317,0.00233869226070181,0.000916688992247049,0.00153054803403366,0.00188490171469761,0.00173764444110879,0.00202013299121327,0.00338484532861008,-0.00191407161736595,0.000545891825858418,-0.00243295102994872,0.00100673031929725,0.00417691340559043,0.00127367786559754,0.000611724935736842,0.00310312566658151,0.00755768860209851,0.0043469550131928
"2001-07-01",0.0443530771045089,0.0885595816171344,0.0331587363144331,0.0347274062024987,0.0535480575183979,0.0444893145366078,0.0427628245650653,0.0295229066686592,0.0580552788990346,0.0501755307325566,0.0317225946575505,0.0359525644459615,0.0344153176798083,0.0545114142847545,0.0410636624616139,0.0417407887056498,0.0395008578947824,0.0538765894224102,0.0401303937883075,0.0312352181861188,0.0389875733874765,0.0411132188319233,0.0363970920947463,0.0198768267100212,0.023749749386677,0.0148255392037265,0.0140208740880281,0.0175759030106971,0.0156928260266369,0.0192383758499022,0.0127939809736182,0.0252868336125745,0.0245952704722361,0.0125670616891613,0.012503984903633,0.0155172676078825,0.0207784552710716,0.015878499960457,0.0164494954756968,0.0133067583660637,0.023412273017696,0.0152558263430343,0.0134588084410317,0.0182415548796667,0.0181120336968912,0.0139088939529443
"2001-10-01",0.0458534534173416,0.0554989969850453,0.0316195790330748,0.0398648241743114,0.0586603736082248,0.0392092060720467,0.046920779683544,0.0400278418082293,0.0593384560488261,0.0359899193932841,0.0301640674067781,0.0374939199581547,0.0364047282651017,0.057967204443429,0.0413681100508247,0.04243111025757,0.0480172263579577,0.0596047260103356,0.0427986440117871,0.0421458582072013,0.0374175728799876,0.0372570730715162,0.0339463288554282,0.00269094287446334,0.00403145508565465,0.00103744118722759,-0.000497034826164897,0.0019801984197618,0.00121783994257868,0.00215388370532907,-0.000114006010243107,-0.000447844567815574,0.00144833035484794,0.000373739801286356,0.000710706408944462,0.000849811890678362,-0.00353479375950276,0.00103022951164333,-0.00265487492917236,-0.00101550666985776,-0.000114339033535685,0.000171838731976155,-0.00109026115994274,0.00148802829102194,0.00236971330800466,0.00068952201936409
"2002-01-01",0.0471503688713779,0.0566141547517807,0.0340335922141405,0.0369702741099888,0.0633687043478394,0.0463060473591675,0.0482963132792072,0.0341821297623617,0.0569357664037899,0.0433811432750807,0.0343654278429741,0.0357766488702625,0.0364473923107784,0.0578349869030853,0.0379627650430689,0.0450359364445908,0.0401263926890766,0.058544591983071,0.0360935130525911,0.0336153671830105,0.0381984726240669,0.0408022868667577,0.0379577238119319,0.00436651072877634,0.00662121228926409,0.00190064519604291,0.00101197571407144,0.00397135557590374,0.00218371044515803,-0.00207389974020653,0.00134930883281136,0.00330374647089879,0.00266216542482942,0.00118482103460189,0.00134270468937974,0.00340813346147836,0.00230424581911644,0.00244053341273523,0.000720353791260135,0.00175711303094129,0.00567160266701002,0.00167256909823098,0.00270862288730202,0.00170320477976844,0.00326513737204139,0.00178870787851441
"2002-04-01",0.0526349984326943,0.0511182968665548,0.0330505485155753,0.038813748552979,0.0699017477826684,0.0366803282180149,0.0497782100540166,0.0335311185633558,0.055626689837226,0.0343232224919414,0.032425315215103,0.0378302157788959,0.0407801255326268,0.0553940152092691,0.0321057413667999,0.0347448366918412,0.0495247674970441,0.0706577606868997,0.039740682177768,0.0328274488467789,0.0359825687312601,0.0470602867367392,0.0354673262139475,0.0171643746180491,0.0164646893929856,0.00705938943299241,0.0106896566272682,0.0192637383253735,0.00987734598731005,0.0110850244305807,0.00785182857455876,0.012034043141304,0.00914537721533649,0.00774526642365524,0.00933741930618483,0.0120135573003958,0.00882118018974598,0.00786975543623368,0.00673970553166293,0.0135822258571032,0.019671210890218,0.00993064215862606,0.00764724960341423,0.00696236404845475,0.0123333745880057,0.00864498792776073
"2002-07-01",0.0435888487656291,0.0624666755467779,0.0346327878559399,0.0387473660638659,0.0577943364131884,0.0411124733079445,0.0429336571653208,0.0368308579981957,0.0590495858011756,0.0351161603844629,0.0309578061716497,0.0380783832900382,0.0404545238382288,0.0602313372798907,0.0361848244483737,0.0423003310383152,0.0558878968506722,0.0560309908402324,0.0434883979975847,0.0385374730584616,0.0333156119333949,0.0373488025978193,0.0349108713528379,0.00975388038166532,0.00595344328852146,0.00600852940045474,0.00451738422369745,0.0112781254128827,0.00574424411494727,0.00520097525069544,0.00398346651013255,0.00447203147539002,0.00650848854060192,0.00480940568620148,0.00466344175092235,0.00940109868688226,-0.00178776178152522,0.00306252180550066,0.000940083797133006,0.0067029634655484,0.00844843409259008,0.00649294054662337,0.00765602880031402,0.00526969786324374,0.00886527185929229,0.00639278398825976
"2002-10-01",0.0498549562559535,0.0517833332051407,0.0328269368553964,0.0395265978849357,0.0590010779531297,0.0379160659366826,0.0454886103841014,0.035138548644209,0.0614576232706503,0.0391568635005248,0.0322670692459233,0.0363372141992764,0.0429985808069779,0.0615358342613829,0.035123848941265,0.0441989560091778,0.0429671221367942,0.0620093737180238,0.0403046367889133,0.0370266337300104,0.0357255137679546,0.0407296562128818,0.0366249462906943,0.0107951363046292,0.00947948623857689,0.00354817319209885,0.00468089060906583,0.0107458084794517,0.00445607495493971,0.00494513468882228,0.00451637829287572,0.00255092891095668,0.00450319014434065,0.00425141410052728,0.00520628451845505,0.0102674457399226,0.00268165504191117,0.00365949125841,0.000162893732879701,0.00254666277130086,0.00988331503832669,0.00750167042902581,0.00428449261538024,0.00459859608921738,0.00779113443752266,0.00497373310565318
"2003-01-01",0.0412786641790205,0.0670759264839484,0.0318109513721126,0.0380662314006117,0.0571579665081438,0.0465037136338533,0.0507959341437257,0.0353717745632085,0.0582230553554025,0.0381986460805897,0.033947869270703,0.0355211214274107,0.0369832277043059,0.0567759398828315,0.0388744541556966,0.0461893736907601,0.0441783034334306,0.0644194166079236,0.0363616209887213,0.0350578743975753,0.0352060799178792,0.0369375831626612,0.0350642716394842,0.00500350936453105,0.00969365003926828,0.00286115383990202,0.00238493493457872,0.00558163363931918,0.00656386675985255,0.00414663681347083,0.00195845394928668,0.00475544266148402,0.002505405732744,0.00439890630340743,0.00335849562962322,0.00508715676314412,0.00163942173650078,0.00399428530008247,0.00194434382867049,0.0042054272351072,0.00718374451050154,0.00464913188200944,0.0038487160311302,0.00324220523610575,0.00555518518269766,0.00296543882659988
"2003-04-01",0.0426820122069767,0.0521958843757111,0.0318920468639225,0.0418124026650754,0.0771443116228094,0.0412690861482704,0.0460016964272412,0.0344010311941893,0.0604528650977903,0.0387755140914791,0.0323912549362023,0.0351392063424465,0.0386410907080707,0.0566695990446613,0.0350124446755624,0.0402732995624888,0.0475777691186214,0.0581518995592005,0.0388678421422631,0.036573178346937,0.0375824562319572,0.0412489825981391,0.0352441260399843,0.00476537491503692,0.00364713630383103,0.00189869826864479,0.00196125512459139,0.00732055320901326,0.000203310631792496,-0.00193999982972161,0.000679099235081067,0.000325369836639923,0.00121001588129845,0.00102094326051016,0.000758712694634815,0.00418135933888783,-0.00124281327236861,0.00121762648014836,-0.00229087472941561,-0.000717273274794698,4.40514899206451e-05,0.0025804623095776,0.000404264312602292,0.000612443717501764,0.00384660662671719,0.000867502776924283
"2003-07-01",0.0526515646155684,0.0595340325882063,0.0308180573641081,0.0395691160332194,0.0687125720336807,0.0538162946516819,0.0432521358421897,0.030813565355666,0.0588379289759983,0.0424421193126356,0.0335046708056642,0.0360427331997905,0.0360852518975701,0.0659532504586597,0.0416770698134813,0.0469049104307424,0.0370276300907947,0.0481612377285201,0.0348188048706444,0.0310464778164582,0.0333563526619653,0.0397224074992295,0.0352518159535252,0.0174957906505924,0.00920548123626618,0.00591513434664903,0.00843621578369579,0.015021191470575,0.000624931807858089,0.00692948401826089,0.00500869574116981,0.00731359105643386,0.00789599868268349,0.00682849331756828,0.00567307676210249,0.00959859230198365,0.00246978439342817,0.00428263383826322,0.00117037487743646,0.00776849577097735,0.00953676567982842,0.00748490637978176,0.00598243331851941,0.00735245741536064,0.00981541603024252,0.00300074378498481
"2003-10-01",0.0462591298969592,0.0564984982469294,0.0357219773095729,0.0375473876173843,0.0593078584736962,0.0445177900054755,0.0435250192389864,0.0338296606199895,0.057469068692455,0.0415999901046656,0.0348489920165,0.0367197971375195,0.0382909299695665,0.0559237554394827,0.0379104410071181,0.0437270267065645,0.041650997186968,0.0553255896960127,0.0393861580072567,0.0391057078046308,0.0390629307440976,0.0376711389723789,0.0441001551057898,-0.00164005703548485,0.00393406878446541,-0.00137107152257056,-0.00175805399040017,0.000214589577790246,-0.00199355405501244,-0.00360610384139778,-0.000896572545890561,-0.00230641310841951,0.00268335648827868,-0.0012077299629914,-0.00105977267456749,-0.00122116697373286,-0.00563431227493632,-5.96275066603902e-05,-0.00329105149038041,-0.000981314171600017,-0.00171749996114818,-0.000187259558158933,-0.00231367630425622,-0.00238056734856343,0.00131013061394176,-0.00558823566321483
