"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"FEDm_1","1993-02-03","1993-03-26","1993-01-01",81.5625,0.0232356005595933,0.0184108416143866,0.0589542824856381,0.019656787269985,0.0260466223645292,0.0187992238108553,0.0196911642985265,0.0990441224871598,0.0252665293148697,0.0227454869005674,0.0186037769885313,0.0320481273026232,0.103169328886506,0.023641722186969,0.0430928648625223,0.0173514943589165,0.0200672812457955,0.086784841928699,0.028038453206213,0.0546964931483305,0.0187024497045081,0.0259479128284813,0.0257570453498665,0.031098069273025,0.0186118375028026,0.0208138720152306,0.0279501153582004,0.0198257958090902,0.0252854054394953,0.0266624514980823,-0.00194822515377452,0.00222508382372469,-0.00992822025041462,0.00499454255921255,0.00411292114130811,0.00348796941788137,0.0013390512306771,0.0469772179026864,0.00200768333187841,0.00246733454289348,0.00213038975209468,-0.00690186457429642,0.0540598104284205,0.00130867318045647,0.0120452159732163,0.000487430564750612,0.00337087490121507,0.0019506440648564,0.00627121227891946,0.00774935040904121,-0.000305580332771958,-0.000784337160257731,-0.000187006010218974,-0.00622993107561508,0.0016088240986166,0.00268428525786039,-0.00787811073732568,0.00373129167177552,0.00761673635805412,0.00325211773336317
"FEDm_2","1993-03-23","1993-05-21","1993-01-01",83.1142857142857,0.0224603748155882,0.0213342441241315,0.0484003783456759,0.016807538683213,0.0214498847510393,0.0198770267102986,0.0193529584689879,0.101424371877253,0.0202480091675827,0.0236823936250332,0.0178129740149509,0.0272412639886186,0.0981718057739009,0.0182071704944183,0.043790060960087,0.0187649295466548,0.0219148945921891,0.106037671408244,0.0319227125221416,0.0508401634559534,0.0225522710603143,0.021290914028337,0.0273073618034908,0.0326778584419541,0.0191613812276182,0.0239606513594654,0.0322518364724518,0.0216927548320201,0.0214949671861369,0.02786917626225,0.00423131548014174,0.00191119829252958,-0.00544336375948628,0.00289661184924793,0.00331030388391925,0.00116365635253639,0.00425121390082904,0.053298378860078,0.00661169820966061,0.00125335773709363,0.00197689315655994,-0.00171117163094331,0.0319440429404969,0.00192475023260724,0.0181176753549075,0.0019929268605307,0.00537549506960394,-0.0120125898898363,0.0121493359808342,0.00935457865067689,-8.70360227376773e-05,0.000997455883400082,-0.00234887143809256,-0.016984258424594,0.00220470602626847,0.00580382156568771,0.00220599539931511,0.00531495837538321,0.00399304207449092,0.00545544514247342
"FEDm_3","1993-05-18","1993-07-09","1993-04-01",73.8823529411765,0.0190318170238557,0.020628805439887,0.0608623287943763,0.0212170393765988,0.0257488764396319,0.02123821779148,0.0204725918842607,0.109939030874314,0.0259647257792654,0.0212067918629164,0.0192290536404575,0.0239171311005125,0.102345043696373,0.0205012244582282,0.0403699985925812,0.0200006197949177,0.0234680339217708,0.0920173238100418,0.0240835458220477,0.0433158942053758,0.0193769802694623,0.0209220938945565,0.0225666208514359,0.0372161758881533,0.0194699084343066,0.022248036054609,0.0338836894732403,0.018026082693167,0.0209213597678433,0.0298109583643333,0.00308506345699745,0.00177129199963256,-0.010170266507998,0.00206880624393984,0.00387988806774084,0.00105506434518372,0.00151900476159629,0.058182005661683,0.00604691281801079,-0.00054392506993882,0.0020915038571855,-0.000503139064515516,0.0423258045608658,0.00153046806403498,-0.000242966946341038,0.00186389409951485,0.00638720659492481,-0.0349037664870462,0.00660333456024563,-0.00486386302054622,0.000844976753590421,-0.00131515405088837,0.00418806926392329,-0.0126942467463745,-0.000527919434443792,-0.000774415454492647,-0.0101596963061685,0.00341300729314203,0.00414875726032959,0.00635525863572316
"FEDm_4","1993-07-07","1993-08-20","1993-07-01",77.9705882352941,0.021758836901246,0.0198512166917555,0.0540492559940807,0.0178324822234233,0.0255522802464754,0.0181702712195094,0.0195692662240922,0.110896074000378,0.0304113339878536,0.019599395129061,0.0191214985726659,0.0261356469187066,0.100053052569636,0.018786446302477,0.0433026795047543,0.0186656007957352,0.0214878242802408,0.0891013623214083,0.0268820312878587,0.0598306743221955,0.0187477234719803,0.0213804413883305,0.0237109615320757,0.0314741316964667,0.0202200536259104,0.0262328234555682,0.0296405915168993,0.0192536783224939,0.0224194762333789,0.0258628892633426,0.00510945383909767,0.00539797971600786,-0.00425256730607948,0.00147054493155787,0.00323323715682732,0.00423334785191677,0.00351029270409217,0.0522881742140252,0.0054615373645855,0.00261720586003967,0.00470890532501265,0.0048932919448463,0.0279424541249774,0.00297467369754481,0.01337061497822,0.00325533575491251,0.0050812657877487,0.010628050862781,0.00974893793708594,0.0130004967050057,0.00364540592522129,0.00308282121748085,0.00373414013076298,0.000426089846599973,0.00259699766103961,0.000626299503856776,-0.0010143602740684,0.00511170483975728,0.00455587232608379,0.00566273282963283
"FEDm_5","1993-08-17","1993-09-24","1993-07-01",74.6451612903226,0.0199172429922338,0.02128675326889,0.0492627788511275,0.0178108096827922,0.0248089414159328,0.0193712788632705,0.0194784434640745,0.106353314034071,0.0316594089916027,0.0262968473623033,0.0183548336134022,0.026917684456412,0.0983749915868751,0.0185488115818978,0.0440884376395619,0.0179698063859213,0.0246648110991545,0.0751788435743806,0.0312680012590515,0.0579524341269285,0.0199724138438838,0.0269538597935233,0.0223247481049029,0.03427810269696,0.0185085388486794,0.0254070064164816,0.0321713440019908,0.0185723702244503,0.0265352488210934,0.0257118929981513,0.00522330915121652,0.00684945957621062,0.0104947051161403,0.00278046654514777,0.00378863001133684,0.00411816714354717,0.0047448737854595,0.0637162387520611,0.00489876932088796,0.00341857540342126,0.00238931385592413,0.00371770867235772,0.0190476787426029,0.00351058666336162,0.0077556643086695,0.00503187882420978,0.0082701164120343,0.00251538499582876,0.0166617319559835,0.00924145140680888,0.00432823439848874,0.00569145885285377,0.00665375916721373,-0.00364260854871154,0.00380951499303214,0.00655341009538418,0.00618313671149987,0.002627633546904,0.00876246902506903,0.00398760958728782
"FEDm_6","1993-09-21","1993-11-19","1993-07-01",72.6363636363636,0.0208482321258983,0.0199452135307115,0.0570459569454203,0.0170758459216124,0.0229606481485158,0.0200320773280655,0.0206865993236136,0.0998278744193825,0.0265359377673284,0.0243447433645613,0.0215062477275972,0.0262137235721109,0.0896152196640109,0.0200008603710179,0.0494459009239791,0.0177317018577619,0.0206751795679342,0.0898909506088309,0.0263265611626827,0.0574509759928721,0.0215451181330692,0.0264570003185532,0.0228565350518622,0.0330452840777727,0.0193289251855458,0.0241609652356312,0.0317062594421164,0.0199344097767165,0.0248446853911979,0.0279603670636276,0.000656881086413976,-0.00135273809445416,-0.00633769328505536,0.00124701720103396,0.00136853518274367,0.00351839417131271,0.00265991553651916,0.0597736302607823,-0.00251904524159795,-0.00106118840180309,0.000607440480846854,0.00313626494301218,0.0213470965600114,0.000764673223253319,0.0143368302696696,0.00423000953899174,0.0012632421312518,-0.00204534936764995,0.00608757821134116,-0.00215263542755005,0.00116570725173499,0.00881640862766746,0.00347590636463117,-0.0106992215617133,0.00350980924367433,0.00127815037665991,-0.00313090616258774,0.00293691192398621,0.000148379754990462,0.000372688789628956
"FEDm_7","1993-11-16","1993-12-23","1993-10-01",74.6875,0.0208089123331383,0.0222383763772707,0.0429427123112881,0.0208991519345204,0.0282838557803565,0.0235131558014788,0.019934531025555,0.105051633626859,0.0297413656930725,0.0225184983222738,0.0189268247405702,0.0219703846280972,0.0840354754159986,0.0178647410138302,0.0468391760809594,0.0177815783942227,0.0229667093481584,0.0871480303883593,0.0279384444511152,0.0682121126938515,0.0205972594261113,0.0221262357538206,0.0235383918675215,0.0351424391809552,0.0179943445058993,0.026279664167544,0.0278156500480888,0.0190438045292933,0.0294914561792856,0.0283550839805049,0.0114276860754812,0.00962575442502473,0.024402478738833,0.0117200892435353,0.0148033489602596,0.0133905376830363,0.0110809374427399,0.0821523010752917,0.0142526360992432,0.0146987125754091,0.0082551568591506,0.0122864808618064,0.040268265986947,0.00992726693658873,0.0380358782202737,0.0124072297331206,0.0189653283002198,0.0280300197403332,0.0245161605182853,0.0502386584416461,0.0125017059791536,0.011285461617834,0.015151820945252,0.00811805044039612,0.0101806013764192,0.016097416178676,0.0186957171401784,0.0114623814171284,0.0236878342092937,0.0134346523086911
"FEDm_8","1993-12-21","1994-02-04","1993-10-01",72.2972972972973,0.0232666842258415,0.0181084196141898,0.0447696558045526,0.0185331137447704,0.0250130813229456,0.0204514426092073,0.0204991457763704,0.107241985304261,0.0243716474030625,0.0235309430987479,0.0206233369105714,0.024564175570243,0.0895646987445256,0.0183034583004769,0.0525415484389084,0.019890451525217,0.0214997209800574,0.0957160970519421,0.0304794604051737,0.0591107113106891,0.0220613281357076,0.020618053083442,0.0216892250905331,0.0325045736592098,0.0173522446344602,0.0247928005763041,0.0370750718318246,0.0191756847590077,0.0244035733606272,0.0222476667271299,0.0123751144692156,0.00911634297324749,0.0227024923956887,0.012628581917563,0.0140330221071725,0.00736176037041951,0.0133301136645918,0.0514269499468969,0.0116272942029813,0.0117434469228075,0.0104554818276362,0.0132535986648096,0.0948828319442896,0.00991121519964036,0.0378077992444698,0.0105813325574349,0.0148744239134073,0.0316657420095105,0.0206715842401402,0.0406733729389623,0.0115950314426435,0.00984299369327871,0.0112166465588317,0.0122359805098878,0.00885691995359061,0.0120869411922129,0.0030822276658026,0.0115132760160762,0.018854294051702,0.0141892846599337
"FEDm_9","1994-02-04","1994-03-25","1994-01-01",74.2631578947368,0.0187375214301024,0.0233737057699074,0.0456552585830241,0.0208961893471541,0.0272033314924196,0.0238337895214125,0.019674153047242,0.105406080483656,0.029765843562152,0.0188010104998751,0.0213873919190626,0.0200016308561629,0.104316908662758,0.0198401725733206,0.045428869967119,0.0194148496201396,0.0225143539708577,0.0884416002513849,0.0245572083762457,0.0608478039823204,0.0237634293296935,0.0209704520443884,0.0221844740894757,0.0308543092067507,0.0193846656282894,0.0225031455656771,0.0292969831309564,0.0217231267981696,0.0234070879698922,0.0258146523203909,0.0106481374787634,0.0131668012524859,0.0129521004398707,0.0111617491446229,0.013652753764067,0.0140271903586027,0.0127990516776808,0.0740487000255791,0.0103423665999382,0.00973440121883233,0.0144558278977544,0.00949188531122537,0.08487352891928,0.0110480540263589,0.024942914994357,0.0111193831526314,0.0174854688002671,0.0329364283673214,0.0200875457375391,0.0231094430294746,0.0125115356520094,0.0132562658259008,0.0111242956492923,0.0112446057580733,0.00984968982918733,0.0133549318565983,0.0168930866909147,0.0138170321527449,0.0121928825417341,0.015263125272145
"FEDm_10","1994-03-22","1994-05-20","1994-01-01",75.2285714285714,0.0235241823835823,0.0246769612909895,0.0439148352844258,0.0207213045703088,0.0257381834161471,0.0217192930777712,0.0207956598874434,0.113214329169733,0.0223813761592329,0.0226257352745473,0.0200441636849393,0.0186620896249089,0.0878047409755471,0.0206808975611623,0.0524353037680319,0.022665169385775,0.0219359701638311,0.0947794860222806,0.0228308128300403,0.0524351734388873,0.0196804382667668,0.0250440032451865,0.02181011653763,0.0335494396228509,0.0187665467336863,0.0251317540723206,0.036053380047823,0.0188687800261145,0.0224906846180416,0.0250191888599948,0.00207271141715422,0.00273286291702545,-0.00127520435206501,0.00248886231747222,0.000322209524897631,0.00321511039525423,0.00431240699775188,0.061595027636356,0.00166858750015962,-0.00223359111095668,0.00284041783110394,0.00258335993857455,0.00307813147851331,0.00282393117724126,0.00844239984934248,0.00488417905909391,0.00428048589806435,0.0050360841952024,-0.000603953297911092,0.00465385428630615,0.000342849905453056,-0.00343540838245274,0.000691344307938707,0.000765953636073889,0.00323871310753784,-0.000874749500994826,0.00363159740994308,0.00306628062329175,0.00328966622872816,0.000307244237407773
