"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"1993-01-01",291.628834355828,0.0362255469044213,0.0382011286651815,0.0161860256866048,0.0236642416331631,0.0476249054976235,0.0373144013448503,0.0353770611639265,0.018371785258018,0.0272409142339869,0.0455570291863002,0.0290517100557401,0.0411831856127944,0.0200585889116527,0.0534334293305642,0.0223851796850364,0.0495429159064356,0.0372364288211008,0.0187022504519144,0.0239952790367086,0.0203536503420839,0.0315994389745056,0.0273634948189451,0.0250424459181439,0.0364392970548553,0.0642273017865958,0.0459804296688251,0.0317546993500856,0.0390717508331744,0.0309179529596528,0.0258975309071091,0.00183442455579857,-0.00498560249171906,0.00310122851842748,0.00502706040644107,0.017200790660869,-0.00113111826095029,-0.000797841704191303,0.00410814163247164,0.00535770334929481,0.0165635395562716,0.00690240399632787,-0.00779323556352488,0.00997803052774029,-0.0032985279434908,0.00468948222437779,0.00766035608357281,0.00808385220395005,0.00213465160208938,0.00609236349925891,0.00510065116902912,-0.00767752800642289,0.0112259750520263,0.00191142280652072,-0.00529683758391684,-0.0106382934234656,0.0168824103794564,-0.00511167571119987,0.00908668731467652,0.00782270573937777,0.00412576789735708
"1993-04-01",284.365296803653,0.0361334079749884,0.0325404223107396,0.0156853471950022,0.0239806299266774,0.0411544821509682,0.0447830022156349,0.0390034983197585,0.018568286562283,0.0252785921147204,0.0488739137602502,0.0326027809225274,0.0415304007535309,0.0191641924555269,0.0543567069971313,0.0268107050182822,0.0446866773441599,0.0379496824455503,0.0179893923222518,0.0274290686022134,0.0180480437293842,0.0312748363318785,0.0305234960651758,0.0234293824174494,0.0345761750521343,0.0459357206212086,0.0568860795042951,0.0323790018367812,0.0388592055476519,0.0310582407492813,0.0285086287525628,0.00105963728890457,-0.00148598404171322,0.00133273515332942,0.00309896939393085,0.00597234031854532,-0.0134225626407817,-0.00293841025910075,-2.06864042673639e-05,0.00702850365397466,0.0205263323494712,0.00384073917673838,-0.0117165713961853,0.00226661944605621,-0.00941641223225793,0.00520608733062425,-0.00170316765837124,-0.00306386974792428,-0.00105954774942071,0.00579664942683049,0.00358849323652769,-0.00332563269616692,0.00581310618906001,0.00112150494233758,0.000379777998764194,-0.00930598587201351,0.00701827233621311,-0.000841104084268057,-0.00134478445368028,0.00121968357129091,-0.00118541491846572
"1993-07-01",287.547134935305,0.0318365798101738,0.0344080508027265,0.0154769161887693,0.0284796836602332,0.0426836319407894,0.0433236267392845,0.037100908317418,0.018232420944411,0.0265534563159701,0.042098310828841,0.0303757072290874,0.0319453167775758,0.0211786106842054,0.0493137526820943,0.0228857631473121,0.0468246260995715,0.0454539852352403,0.0180264385302201,0.0262518817027248,0.0195913117980523,0.0300509006088524,0.027808904524117,0.0221611381325521,0.0435882334175044,0.06474949490427,0.0483545771844605,0.0329539811702288,0.0351046215155834,0.035194376853222,0.0279927922545082,0.00299049347981092,0.000991347686500656,0.0029191944158897,0.00265741274856537,0.0126316419681574,-0.00214528229203729,0.000872485367235248,0.00242727186159786,0.00723847658674972,0.0167557040136491,0.00277565249122461,-0.00126834600268397,0.00586494164211164,-0.0011735739069747,0.004775775456265,0.0070515441524362,0.0116255739033767,0.00250983729109365,0.00808407495260409,0.00454132470863556,0.000474382231549034,0.00844600998084791,0.00376232287714093,0.00275254781043411,-0.00650624893537821,0.01235313353351,0.00296036948245975,0.00459047358868793,0.00792469380457393,0.000799946931710546
"1993-10-01",305.452574525745,0.0360116930286762,0.0312947189243301,0.0160133238409276,0.0334622201560142,0.0442218387819755,0.0406011555942837,0.0380676224601496,0.017128651556765,0.0274039784650443,0.0368509638204003,0.0334407886939165,0.0280232421660432,0.0209406177552277,0.0476494660169069,0.02208497458981,0.0496249711084181,0.039982898553229,0.0184142760876488,0.0276761161658497,0.01923123053191,0.0259632562705764,0.0259199739120313,0.0226832391839201,0.0472827132312719,0.0624569668361466,0.0515728149363834,0.0286089058620848,0.0428456641597473,0.0369046678163193,0.0276370494939925,0.0052285603195887,0.00373682659353184,0.00524901437001443,0.0104957548230764,0.0206705659672166,0.00440263331494368,0.00504749932833603,0.00507766658927762,0.0100968267653585,0.0167728936858828,0.008380984494363,0.000108706868728687,0.0129260594244641,0.00349737727954387,0.00819432153605217,0.009969786231085,0.0131043884834663,0.0051230999674533,0.0116921345022644,0.00929908827973167,0.00306610190449153,0.00820302381465039,0.00563160846347994,0.00736844727592026,-0.00342950586201984,0.0193851130575498,0.00528046680815149,0.0128015743666069,0.0164322591491334,0.00263596083780555
"1994-01-01",279.795731707317,0.031341093688629,0.0337270389023599,0.0151748525336475,0.0262557501748758,0.045212058525094,0.0393180628074677,0.0349390264581817,0.0177191306890762,0.0269033491017107,0.0398331701462461,0.0318772869643939,0.0330880589597086,0.021264760937813,0.0507120648397178,0.0247911592880959,0.0471633538734269,0.0424936806782829,0.0187020847799839,0.0276674480279274,0.0175909441183494,0.0225959665164076,0.033480453019198,0.0218474472456741,0.0343098845564368,0.0599963143408514,0.0538968771607085,0.0502787837328454,0.0404074220337955,0.0312304733062942,0.0261820025928002,0.00480759291785812,0.0014328679610749,0.00441714737443204,0.0069964056183405,0.019994772047958,0.000370627947433893,0.000981383741216475,0.00440335506360996,0.0124256911986643,0.0173119224183946,0.00704764997068274,-0.005546972202336,0.00815623584272337,0.000665258016029604,0.00876196658595083,0.00762493744284971,0.00914556694068586,0.00376923040823488,0.0114863941593304,0.0061745510938633,0.00155818107305415,0.00873360801529527,0.00447681399720108,0.00402722553094947,-0.0070879544064915,0.0180105057155889,0.00935001685111715,0.00995990773240976,0.00878625573747448,0.000883571726610855
"1994-04-01",298.204188481675,0.0378682940342514,0.0302034508332343,0.0153228735964481,0.0243685013117931,0.0460486856850325,0.0380326634220647,0.0335777648818316,0.0168790171858953,0.0358153435813679,0.0468051962271918,0.0288000864208003,0.0230957318278552,0.0206941566072292,0.0360056240976062,0.027897566431902,0.0425093857652775,0.048008166196734,0.018880260970392,0.0285021696466773,0.0195078890362587,0.0225889707558066,0.0389804315309379,0.0228628877081213,0.0414435979356387,0.0500621892035514,0.0534384954030098,0.0543655302185998,0.0422225690951481,0.0342871579353761,0.0209253424539673,0.0124533314628785,0.00353253651365001,0.00399015867361273,0.0062708275539367,0.0241276358399976,0.000601793282803601,0.00619139862520111,0.00436693063296109,0.0205685532725023,0.0160384886908109,0.00813808736547538,0.000712323988882041,0.00722977795239884,0.00444376035651479,0.00799005166104922,0.0101015580432704,0.0175813833632363,0.00532844351357837,0.0154665429185108,0.00700761280347566,0.00468864978539591,0.00913633608735956,0.00644411929438988,0.0155769700923427,-0.00973358288190203,0.017906046989348,0.0132493290661579,0.01056026160994,0.0144826483969062,0.00326434484906709
"1994-07-01",283.186893203883,0.0304726958593312,0.0307818577120549,0.0165951965721313,0.023787557683139,0.0467486883565722,0.0353657428731697,0.0340022300572497,0.0176308167338454,0.0310675424933323,0.0447003644421334,0.0296818863166755,0.0297403423796954,0.0213539020582399,0.0456293751124296,0.0265908577413346,0.044621304570439,0.0424830897753578,0.0194734172504519,0.0249750166139172,0.018676491991016,0.0263981291883577,0.0385139755196304,0.0213719665796838,0.0411272984203765,0.0568657631233005,0.0574870895929222,0.0521679789078802,0.0330977202075235,0.0347910926743052,0.0238006091935044,0.00562428561575935,0.00516627238021186,0.0050466362934418,0.00595165221034302,0.0197298074483094,0.00158981131830992,0.00362474869690791,0.00557474791802249,0.00703830920364175,0.0190158804224784,0.00696802114735765,0.000473815628641191,0.00788500610185273,0.0071291928657853,0.00862815596229052,0.00782127085778752,0.0186908938939962,0.00467005720489162,0.0111086309764466,0.00698244888049172,0.00505398005273116,0.0066197327231358,0.00609372246244529,0.0102039232944269,0.00172294252954856,0.0205203465010403,0.0143816787415122,0.00630652074245242,0.0117963590069339,0.00449356042710114
"1994-10-01",279.700748129676,0.0295576907037725,0.0322571695918184,0.0160046416177914,0.0264437508144813,0.0430718346077635,0.0407003708242491,0.0342560870433662,0.0175718401538582,0.0328868889386005,0.0493829236476134,0.0295497317515494,0.0328268717331847,0.0215191285675036,0.0483018032381822,0.0244950304762016,0.0462647576528821,0.0433918359780285,0.0166937529726697,0.0275892062846779,0.0175722356111904,0.0212440571966428,0.0423742455531471,0.0242220015056447,0.0430004466336932,0.0514124531656697,0.055272729900425,0.0402082446411968,0.0363450435230897,0.0342640657651917,0.0213191599059145,-0.000412412196678648,0.00035708912843417,0.00334472401570707,0.00615431417158905,0.0202313544762134,-0.00611887489505156,-0.00312589531134976,0.00324292675194882,0.00572098096536094,0.0173918331660057,0.00279480523658781,-0.00766942730738364,0.00762996715434108,0.00330902029848272,0.00624670453168901,0.00530568931589047,0.00946480125240442,0.00152894727617684,0.00700472853390528,0.00465113989761153,0.0030685585202528,0.00198282798289021,0.00389435524608591,0.00436307559829715,0.00545185885468414,0.0167957244682818,0.00563544614672688,0.00406168606774443,0.0118837365244344,0.00130065343817296
"1995-01-01",292.047619047619,0.0352497086564549,0.0365262139637543,0.0155907893947821,0.0195360108121281,0.0460407239518363,0.0384467287985112,0.0342936162781133,0.0161462473088032,0.0364982310797611,0.0462555258048813,0.0277328744274254,0.0331804989914314,0.0196813596103558,0.0410388431673905,0.0202952524972758,0.0478764530780627,0.0399878162137242,0.0169261103444,0.0271745651386178,0.0196113468836062,0.0241732748597041,0.0369544510500635,0.0283539530448603,0.0502662384365423,0.0442737904297095,0.0544682470851657,0.0423862554500977,0.0408533590954409,0.0321379670759934,0.0280435470711073,-0.00636676148278154,-0.00878387076545415,0.00110654258064507,0.00131525790837004,0.0084119655878632,-0.00874747915276038,-0.0042795083765258,0.000418765720539311,0.00748337832420418,0.0137654072788799,0.00247007855900273,-0.00625834610874504,0.00457960362789442,-0.00204405947824329,0.00245940508366086,-0.00297588687523384,0.0063942723320543,-0.000131555974810609,0.00379605059308158,0.00326183207900298,0.000703319452410493,-0.00355606361825123,-0.003489990603317,-0.00744517845186897,-0.00734535536217434,0.0165352005022111,0.00700658069373826,0.0015586083380139,0.000711469685122366,-0.00360692011169535
"1995-04-01",299.375,0.0310662681224777,0.0343196104883262,0.0155263956343085,0.0242979359224073,0.0471914975940314,0.0428114893158435,0.0332040909208678,0.017420205786495,0.0323237165764301,0.0436932280000403,0.0284266160759956,0.0411607739589494,0.0227979937235974,0.0421799828572173,0.017393548666653,0.0440334945533123,0.0404112493494537,0.0182126023050171,0.0370710116387322,0.0203925583320411,0.0287273676328572,0.0304970890970473,0.0224363663268342,0.0498702354833518,0.0417069997178145,0.0547036627404351,0.0353010008472488,0.0415152869137707,0.0387693523123012,0.0225383691061426,-0.00515176545410263,-0.00592080617901744,0.00125593924016845,-0.00177368711604318,0.0116440590986343,-0.0165037493859607,-0.00591374727473644,-0.00144463936450775,0.00103878142441359,0.0095449568592904,0.000621699360615068,-0.0124588026214405,0.00188867607703493,-0.0145145831139207,-0.00109389813244487,-0.000382401968830099,0.00531995542563092,-0.0018050631689051,0.0143825932186015,0.00200775970591691,-0.000987572255428441,-0.000200811342559098,-0.00264965137452277,-0.0065999329819229,-0.0158672203044972,0.00316419162510291,0.000421295436734192,0.00536842990502542,0.000755558779602368,-0.000409650491406845
