"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0290215197411062,0.0639869607038264,0.0287009363692347,0.040056722736435,0.116536873838699,0.0250633517825011,0.0494796590565173,0.027776482519736,0.0299448713440656,0.0348203667755571,0.0288650148591568,0.027065777603353,0.037617944444176,0.0365439627769178,0.031770064794696,0.0665481191231301,0.0369988286394569,0.0298031103893289,0.0275586658827011,0.0355036513232571,0.0299252521106211,0.0581880621881019,0.0387257689242485,0.0327015762120079,0.0367964558611688,0.0110944954272009,0.0341308186583461,0.0133561409374825,0.0175704700931272,0.0712354534010539,0.0139010101230621,0.0246080588673726,0.014255430403876,0.0161225416553808,0.0188658303981108,0.0150166968194371,0.0155196060670063,0.0173540965043591,0.0198004901976079,0.0157028345772456,0.030187382061659,0.018588727678115,0.0166804419860518,0.0143512483325117,0.0190782174181476,0.0144856003633221,0.0181580488963759,0.0154269025649575,0.0179775919059581,0.0208132549755535
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0303836282928294,0.0469360035191007,0.0356387318091811,0.0500555611587131,0.0833100087100216,0.0306997493721383,0.049271736518621,0.0285540474015185,0.0307468938781288,0.0307677424304311,0.0282808696085239,0.0301467242631768,0.0405024341437112,0.0435422584599611,0.0409268207356612,0.050879941146976,0.0397002651892541,0.0328270617388271,0.0351366509637562,0.0402786627096649,0.0363203414840733,0.0504897631200404,0.0417377403746394,0.0384078296687127,0.034458533302338,0.0119374157750936,0.00908117962554353,0.00533876405856692,0.0111014762509641,0.0141713735547689,0.011074627575896,0.00488256984949129,0.00809071340259226,0.0140194926574585,0.0119120550922782,0.00887999212142357,0.0103978075050047,0.0176501626820319,0.0125978512659057,0.013462043322728,0.00686450564900519,0.0130293226583931,0.00625255867521621,0.00987722836173506,0.0145062809753654,0.00665678761514926,0.0133257206219359,0.0157963108207103,0.0132190455151705,0.0167090392040178
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0316084300529943,0.0471822115065689,0.0266758318906707,0.0450967446657622,0.0747021672602094,0.0267588725417052,0.0587803832297901,0.0325402210323985,0.0270980664218708,0.0248125368042308,0.0287090401546975,0.0265219363523529,0.0459316642317993,0.0330630004140386,0.0332810455919671,0.0801471314357717,0.0365331170040645,0.025694525387192,0.0368032685919414,0.0309728704115822,0.03713791601202,0.0673436653886538,0.0466675967130309,0.0342936191516856,0.0416441377530015,-0.00213838997784139,-0.00438732739044622,-0.00607696968186801,-0.0166136688529541,-0.0062748282970027,-0.00517942489104498,-0.0147032880957323,-0.00596792395284596,-0.00662958702872444,-0.00385529858334214,-0.00390379390910927,-0.00264197839403043,-0.0109247205720971,-0.00805012075341188,-0.00440335478655702,-0.0174372355809262,-0.00218581624740149,-0.00571563800496143,-0.00915420964271137,-0.00280914861218929,-0.00805797261818351,-0.00932513674781602,-0.0106113838600148,-0.00481362780965708,-0.00516042332353896
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0444781274291206,0.0368977034517516,0.0264634357385109,0.0413414319252162,0.0732807027188958,0.0266409282310681,0.0468731711700139,0.0283354167816725,0.0303731749807341,0.0285025286463522,0.0292390153731114,0.0361330291438568,0.0396639961825918,0.0339231485705353,0.031566554272124,0.102573784001558,0.0306907716090792,0.0273568602729841,0.0337410246716908,0.0273766361937824,0.0318126781237053,0.065578422420591,0.0491480172343451,0.0444090365533825,0.0336004043033266,0.00743814817344901,0.00189584687166735,0.00097111287253187,0.00490014823474063,-0.00751703280011831,0.000713307623123171,-0.00109945116653377,0.00158002204412417,-0.000173590182050267,-0.000167920340435809,-0.0009129563847161,0.000169410680357058,0.00623853449643031,0.00112410849100697,0.0038089064850465,0.00497869714364135,0.00198568726633885,-0.000340309710148996,3.96850794521745e-05,-0.000900879409200877,9.00196234998692e-05,-0.00172637260037508,-0.000926813361159868,0.00466908509959605,0.00387696370245689
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.035611878589884,0.0511889737765922,0.0288643090541341,0.0364251081417111,0.1215840714594,0.0289974095617768,0.0512374870287085,0.027384805745803,0.0322321755085328,0.0260767526649501,0.0320035877386375,0.0352516197913359,0.0396900365332365,0.0432933322293533,0.0296614984744156,0.062466616179005,0.0316443315211406,0.0277751254502353,0.026479201520315,0.0283183940649937,0.0340089657998859,0.0485353274934766,0.0401373616687015,0.0412229861439044,0.03990864385987,0.0250707997313526,0.0300420459521477,0.0182603915522461,0.0191982463502728,0.0701739351696994,0.0160862548097343,0.0226590201744951,0.0152805039742507,0.0187649414838852,0.0143936020455089,0.0198322086137606,0.0178758787245462,0.0236086983950244,0.0217656208991553,0.0168955516624559,0.0325151911143086,0.0195411395045932,0.0151741759467068,0.0124797006900335,0.0150851912462878,0.0155698797930689,0.0283686194450855,0.0209101226057712,0.0274217619377262,0.0235565178371322
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0324302265181781,0.0510604142389484,0.0296227087803855,0.0366505428669049,0.0742262088005642,0.0293055254515444,0.0637370249128653,0.0289058773149963,0.0256011096875477,0.0290818185133671,0.033240874128403,0.0294371810463766,0.0477584287489737,0.043016604832371,0.0377692602895252,0.0726507399027373,0.0313662088657709,0.0279128327069794,0.0322009124856763,0.0355110096357226,0.0402624545915125,0.0495571861330707,0.0438830298255407,0.0376780637432133,0.0371337559788245,0.00451052567899369,0.0146420736053893,0.00580797236540949,0.00205962725508972,0.0084352810970001,0.00246674982596807,0.00826596816938994,0.00555812309551548,0.0033086757309259,0.00580846085606263,0.00822617707323665,0.00688257128765126,0.00016971604977404,0.00790386477807186,0.00655744266463808,-0.0128082887208498,0.00518322440410658,0.00551079133107693,0.00369506057238265,0.00475160753846439,0.00221340032382331,0.00786952978477688,0.00758146372418106,0.00368215593678633,0.00219209506884824
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0364463797627786,0.0631155718562918,0.0295479937000294,0.037833093574416,0.0585559528267251,0.0350020112606668,0.0494952682747407,0.0424479918917077,0.0326166350271903,0.0299473348325987,0.0336800178892957,0.0336079848784523,0.0433941950573824,0.0430824659761357,0.0346909119739177,0.0405972288184561,0.0382693135851806,0.0394397790267128,0.0397764043292936,0.0371138379015173,0.0451284982682451,0.0382104491590894,0.0480666883560381,0.0300158108789779,0.03991818089416,-0.002569635037188,0.000748917377636963,-0.00332195891172775,-0.00560876365298986,-0.00897397033423869,-0.00380468677600248,-0.01330494953116,-0.00608313995007051,-0.00254263286320999,-0.00233420917655023,-0.000953685460305416,-0.00206385393057024,-0.00329879236520527,-0.00808858118668423,-0.0035356174814626,-0.00695149319570789,-0.00577055199621569,-0.00678296818073382,-0.00741162080546257,-0.00409473605469324,-0.0106086941713403,-0.00216673910759796,-0.00268446411569697,-0.00325963429838525,-0.00382272608206859
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0372231336772532,0.0358610532276054,0.0268759284286746,0.0290231834432376,0.0397810461098339,0.0288716208702964,0.0471020789397961,0.0413636552057385,0.044641795635318,0.029852352785089,0.0397085073326935,0.0317457904491613,0.0368668550224731,0.0278068294529039,0.0279075290192884,0.0337006458226251,0.0264015030557671,0.0423884080240286,0.0420311629515125,0.0320861161869769,0.0345124664069153,0.0682570507462227,0.122514732640524,0.0268336869472,0.0466428676188646,0.00559677719428821,0.000203413114457622,0.00133379803043693,1.58077963104318e-05,0.00301094477755218,0.00279011782045798,0.00662708296670324,0.00455187880839837,0.0039582083014228,0.00123900031673818,0.00388578984498288,0.00473827594241037,-0.00140974442453228,-0.000476949537462586,0.000211396117428654,0.00112737678168598,-0.000918663139031345,0.00161850103657492,0.00477098507726737,-0.000513344420540699,-0.00171876398530605,0.00353899471099195,-0.00858331329584995,0.00193038281594509,0.00714181511533656
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0313181175858964,0.0415863220338421,0.0268548214817105,0.0389304782184277,0.0817305009445047,0.0286822410558113,0.0446317216731944,0.0288928182613126,0.0300623402597183,0.0267783375639629,0.027487036606595,0.0325811488501485,0.0436265515282525,0.0421220973991092,0.0312573009976813,0.0897152090835275,0.0326949672292099,0.029530713204546,0.0285024172709889,0.0245205374934332,0.0335934614607027,0.0803685853539601,0.0530405537051598,0.032243822054602,0.0392478986837027,0.00765756867476489,0.00271613595678901,-0.00268521213878808,-0.00470334890803109,-0.00307017560946031,0.000224752908067531,0.000489539618297749,0.000193333204926917,-0.00204001110690068,-0.000449681924587601,-0.0024295810797848,-0.0047642005086275,-0.00448461427160837,-0.00122893857403422,-0.00292607048982983,-0.00291027031528208,0.00329105534352565,-0.000134058493586308,0.00163735972482596,0.0012067497309211,-0.00787951389512946,-7.57265194813054e-05,-1.46584548384198e-05,0.00226539153390288,-0.00123684835647941
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0427600401964481,0.0958748723510282,0.0297682275130059,0.0347278039244243,0.0668085392244797,0.0284780713255486,0.0608587159854777,0.0386148547414043,0.0316638377276916,0.0313488238511641,0.0287758940921001,0.0325782206266569,0.0485087955283349,0.0420457683570434,0.0335377818281828,0.0240070243477771,0.0266424065239783,0.0361505778237902,0.0403805133482512,0.0273486096468585,0.0332009910817833,0.0330978185995039,0.0468305499263991,0.0358137529974456,0.0501775084312224,0.00583152157745282,0.0143230016946681,0.00220815824642322,0.000787807833650659,0.0139706657625227,0.0054340939798155,0.0101955465952095,0.00436957330320568,0.00711641356124475,0.00153037369838764,0.00499510051736065,0.00299699131055365,0.00650610280214922,0.00141791839362785,0.0051612587664408,0.00310459259083276,0.00382418923329168,0.00640396347165352,0.00495594818475468,0.00577936931265586,0.00624497148294166,0.00587945184999541,0.00645647636755926,0.00457972083180103,0.0104517578205605
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0328831540122857,0.0465986606539881,0.0276965007033889,0.0588128631732788,0.054250007499058,0.0258632803280261,0.0583501406748503,0.0422722477075768,0.0292707615252576,0.0263636518786044,0.0322994934823011,0.033246027537148,0.0455327355449899,0.0353682144735144,0.0287282297686491,0.0714908963125295,0.0371537964490873,0.0293000529798467,0.0358994654703319,0.0322131580561754,0.0471586266757388,0.0549457619510266,0.0444503445282517,0.0294662958110207,0.0403856328030742,-0.00416513424705459,-0.00114392111549068,-0.00270080364213872,-0.00464634644976074,-0.00889735119493062,-0.00139768685666068,-0.00860165970910841,-0.00114537175136074,-0.000907658510729019,-0.00195395538744914,-0.00423801088145776,0.00227193152124419,-0.00247200384667946,0.000321643632437154,-0.00207068317400896,-0.0123514049236532,0.00308797814414033,0.00148591307801641,-0.00377292191191638,-0.000889920487162696,-0.00773788801775637,-0.00640172582515465,-0.00812385867807623,0.000192994704305355,0.00184487093911104
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.042130633313003,0.0445145169784475,0.0282235563064967,0.0262032036354141,0.0366125263903208,0.0292090768419159,0.0677921051498905,0.0984300739508455,0.0261037431563723,0.0356322036842419,0.0652117513160397,0.0409609865726727,0.0418561000744803,0.0346048221445815,0.0289997449217502,0.0270848086215488,0.0293933062106964,0.0370887326134811,0.0539583290386458,0.0286466363768211,0.0321978178679683,0.0341567793641757,0.0350073092224818,0.0309836205706309,0.0449976156770776,-0.0351189007990039,-0.0390430695359019,-0.0251813662396647,-0.0252010844063824,-0.0325905384112524,-0.026341713283371,-0.0675044898451758,-0.0672947352661987,-0.0218260381982706,-0.0274016766014227,-0.0774884734062723,-0.0287268453091005,-0.0364886110339877,-0.0345313493366144,-0.0245126834411683,-0.0248953552018083,-0.0295472156479975,-0.0362412705764025,-0.0526683888616542,-0.0270104145531893,-0.0319188326143332,-0.031644392675565,-0.0294709499032194,-0.0284307811497743,-0.0425269782181753
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0276379540563955,0.0455809941211379,0.0278569203924144,0.0360133164206076,0.0918600042004128,0.0281515240932629,0.0584777733611204,0.0272622809587672,0.036281976810209,0.0236416892796242,0.0287900855846048,0.040039048559165,0.0341159917890819,0.0333751574076507,0.0328616632510672,0.0936474953115067,0.0316105887513686,0.0325400979869611,0.0291556667027514,0.0295446977732265,0.0379070307326204,0.0413588512754399,0.0550263121417769,0.0411873063827842,0.0360755726560427,-0.00188963628242844,0.000810141445887142,-0.000576734362329228,0.00191506250459316,-0.00916457617889757,-0.000188022034350838,-0.00253798037778109,-0.0034650282781075,-0.00301279041615163,-0.00130398031324554,0.00138139483185385,0.00295787259701483,-0.00067122484193793,-0.00326587648625389,-0.00295859702156982,-0.00282717705280156,-0.00101946153800977,-0.00197019702252733,-0.00509080154007377,-0.0020304860899226,-0.000374629732261474,0.00142874837214981,0.00163694449491774,0.00340894634543765,-0.00310138269852672
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.032257524680315,0.0523995993226056,0.0278211756040106,0.055482079976652,0.102765317730226,0.0287710659671008,0.0482475393307163,0.0259005517972346,0.0269573179811933,0.0250942764674183,0.0249520088003772,0.0282900275030294,0.0462968546630793,0.0340248113506179,0.0372552693181063,0.0604188716809088,0.0478193157250641,0.0245829425195849,0.0322716092679221,0.0396717948283673,0.0362702099875703,0.0495337267168574,0.0419250617534715,0.0317415716773674,0.0392494753502032,0.0117171310566927,0.0231209737226494,0.011496228019605,0.0222267558405514,0.0371810466153621,0.0116556006493888,0.0102499123321815,0.010955372158491,0.0101030480345302,0.0111500607759967,0.00888331165996322,0.0113113778600671,0.0179156444417142,0.00899209678064264,0.0145401988070321,0.0250518205683264,0.0160322242036761,0.0101703359813381,0.0151360866647309,0.019398610482143,0.00949752989242146,0.0217096160340533,0.0165973560993678,0.015583929144048,0.0165049224122116
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.031001735488292,0.051882301424612,0.0223827310689129,0.0434336166326342,0.0663834026668487,0.0266097589812942,0.0527282556900228,0.0278756162530069,0.0304998784637442,0.0230996613091462,0.0273642879956081,0.0300247518329632,0.0436562829380253,0.0390359237093051,0.0353623056252498,0.111402033258067,0.0345882307030136,0.0319387989835657,0.0320453523705472,0.0279021398697393,0.0425929621786902,0.0493353177496606,0.0426518843850093,0.0254164203454444,0.0507863500765976,-0.00888691250765112,-0.00592110115388846,-0.00596170906624608,-0.00820779710790339,-0.0206505955818203,-0.00766451633466749,-0.0158790961669949,-0.0161020970803134,-0.011642455509365,-0.00578105952322689,-0.00601569042960905,-0.00848343518840161,-0.0182171056743018,-0.00429147755213832,-0.00866564203763245,-0.0406046860047731,-0.0143371778053,-0.0077966761039316,-0.0130004602833294,-0.00914027873627002,-0.0205706172353041,-0.00584314249324421,-0.0147388668494213,-0.00614436886733132,-0.0177800971653167
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0312109994488415,0.0358660283576328,0.0240940626943923,0.0332158073510485,0.0723614719750924,0.0265170335221127,0.057978849688027,0.0255348026089431,0.0244521845695276,0.0254939744759901,0.02761646661474,0.0300335085634767,0.0430464064231455,0.0303201585478553,0.0283957736632543,0.120391917340908,0.0280116862563684,0.0267184966063774,0.0304789800011856,0.0247540803789312,0.0287688984455951,0.108931816229948,0.0320151814527288,0.0366618437872116,0.0471295709966665,0.0125810769239835,0.0113637957068603,0.00928401227488221,0.0124421090758136,0.0267411586738139,0.0100477804614401,0.0257570684222563,0.00963064423159717,0.00947778461024332,0.00933687933868886,0.00904585375313672,0.011226401289961,0.00930056447075036,0.00921664601813317,0.0117477781286902,0.0483933110398956,0.0101739764057987,0.00924752494095236,0.0106985569803754,0.00898250526653597,0.00980300140890434,0.0355772096054194,0.0118220960126552,0.0146189418715368,0.0199396796165572
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0488032446622439,0.0529329601377063,0.0262683822279645,0.0312525954845447,0.154492715434246,0.0310997997316923,0.0427064292913762,0.0297923513222083,0.0272394375628806,0.0216277275131262,0.0221672107886193,0.0256325767413941,0.0382488646030079,0.0351060899926332,0.0273592290042728,0.044777506732975,0.0298710749086066,0.0287675580919793,0.0303403166409794,0.057241321256082,0.0447458359859823,0.0518547647119096,0.0417213902882521,0.0244009391572917,0.0315496777280257,-0.0435473448266474,-0.0391344297309095,-0.0209482632031994,-0.0230229856266102,-0.100844781665573,-0.0256738399010041,-0.037090773895057,-0.026034189348193,-0.019952347532591,-0.0164581167892766,-0.0171529136771067,-0.0203191249898322,-0.0296271437400124,-0.0262694800692456,-0.020275464871275,-0.0277372490432852,-0.024104255993262,-0.0219774526462819,-0.0278784039860302,-0.037624077688505,-0.0298353975807654,-0.0387156638398586,-0.0282514618521786,-0.0189133295130301,-0.0222660696954648
