"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent"
"1995-07-01",271.666666666667,0.0711234299796444,0.0782706599855706,0.0292050506558832,0.0492982846244288,0.0461919028532112,0.0336056757555897,0.061908954966151,0.0640139376480293,0.0377385786360923,0.0703849352519335,0.0514774177947472,0.0331954333184737,0.0520696874829754,0.0593921579716506,0.0650458872564476,0.0565571084552666,0.0619171868129976,0.0786037105509072,0.0180874896020472,0.0213702304790881,0.00645352758107896,0.0062526307645308,0.00876084786310597,0.00702265104374559,0.00533269317680633,0.0245443679452631,0.00924404705686224,0.00391929986324989,0.0121270392922334,0.00842665706006923,0.0097422714921087,0.0209439128519649,0.0122050125388156,-0.00128115674620962,0.0193912345122306,0.022325156971609
"1995-10-01",280.120401337793,0.0810895798247204,0.0749686789567067,0.0280381655299439,0.0513872019332404,0.0457110549184431,0.0308902862995279,0.052340810890886,0.0656958399397556,0.031637901780504,0.0867534088178477,0.0538120287666602,0.034510869801236,0.0513794966264951,0.0630731792303341,0.0509298328292882,0.0763803849970297,0.0578100884552713,0.0635911904021097,0.00555742487445878,0.00159229302689662,0.000834050556192037,-0.00119705826587687,-0.00115073891569318,0.000367493125172905,-0.00574718406027764,0.0144990240159336,0.00272106267359595,-0.0164105726939928,0.00455581678569418,0.00118720492122686,-0.00345960131149035,0.00645209010533484,-1.32567504433244e-05,-0.0203651575842538,0.00834618398240601,0.00701464094724452
"1996-01-01",310.542750929368,0.0738153032210909,0.0696829592322023,0.0279716177942634,0.0568354151089511,0.0394887393426062,0.0299313881835032,0.0539461663942603,0.0691266288572982,0.0339191857876203,0.0896749564736427,0.0672776432466565,0.0353952524924387,0.0495048201047642,0.0575734135634738,0.0442042870914123,0.0675683911035406,0.0655481568803122,0.0685356751219631,0.00860034529796153,0.0105861118759057,0.00109707927211204,0.00297436747899975,0.0024504307790758,0.00326991971503273,-0.00113398571014375,0.0209619295169366,0.0074808354355387,-0.0060586956372251,0.00298263064942524,0.00313326767557609,-0.00518658502583302,0.0146923626912836,0.00439613168363013,-0.00556683705269696,0.0152277589264442,0.0195416355237202
"1996-04-01",262.846473029046,0.0646488979692269,0.0838375835398999,0.0304378383175264,0.0470896797697074,0.0415942161524014,0.0308516314437081,0.0499874858320638,0.0641559009069313,0.0402650562772966,0.083620683714969,0.0529714382785683,0.0419530583438317,0.0448321677393191,0.0724746297686598,0.052588735052783,0.0548055282657772,0.064056303442723,0.0798291651846072,0.0123730606337715,0.0339172526878064,0.00884288154892042,0.0082216400721956,0.0100767754172329,0.0101510168248936,0.0106089394737867,0.0156331879331726,0.0210329084564973,0.00375300994027519,0.0112237747460668,0.0131154478440888,0.0124232859678276,0.0317038332195205,0.0240578588594991,0.00977279608790853,0.0208620955465068,0.0379095555180384
"1996-07-01",282.194366197183,0.0761010865450694,0.0835098760676103,0.0298192520592636,0.0580590438340248,0.0419928583213067,0.0330953136043449,0.0650498274114682,0.059496085518066,0.0369116327838078,0.09108652400131,0.0548178335351474,0.0360717950857237,0.047505057224126,0.0549717277770055,0.0445996018857116,0.0560026066480043,0.0549953180225946,0.0759145596754152,0.00818530771531524,0.0213223804641021,0.0051597686917404,0.00329962756778656,0.00583335296466596,0.00660823235045186,0.00147503950948508,0.0183158112279571,0.00982320303362081,-0.00130734138640153,0.0054413733365715,0.00469576742048365,0.00255645529871705,0.0161175334605097,0.0103800722186718,-0.00186685487399387,0.00896807868114488,0.0174148331149317
"1996-10-01",279.335697399527,0.073753609993328,0.0860352067879258,0.0286030740350899,0.0503728363457245,0.0380874762030943,0.0299837672328478,0.0543595346884586,0.0647870540538316,0.0396427850629582,0.0857199909800867,0.0530625070982664,0.0390665587737774,0.0460724335432915,0.0574887442836076,0.0496870919509786,0.0582294171100088,0.0667058895179261,0.0783420223387981,0.0111551750402025,0.0405625387287819,0.00617487899962907,0.010759753102193,0.00556777685125282,0.00526257681203881,0.00663816826350344,0.0255316692628513,0.0145023906057591,-0.00177949103961962,0.0058098212336375,0.0104914757379154,0.00407402941316896,0.021332430255184,0.0121357646649266,0.00125193208074389,0.0252610079797592,0.0311895497128112
"1997-01-01",309.764018691589,0.0832687920541418,0.0757948697642933,0.0294548418938093,0.0587279918734784,0.0392038445380953,0.0307594939234284,0.0566663224950826,0.0778516431479935,0.0340521423435644,0.0894528112205313,0.0553233400272407,0.03691916870129,0.0386849656733817,0.0568781657514152,0.0446573316095923,0.0620094900019052,0.0594574608633185,0.0708373241174382,0.0148722092251341,0.0251720012024435,0.00798721793120123,0.0128946770172995,0.00887646231279422,0.00832031627073224,0.00824781430661349,0.0301738516007833,0.01599417771038,-0.00770759216375987,0.00207268364894679,0.0113655110799691,0.00163937697242329,0.024871677794557,0.0106907598939293,0.00455923951432893,0.0166231512550596,0.0349484040543802
"1997-04-01",303.113402061856,0.0703205984171208,0.0757672253021096,0.0287837430260826,0.0539029824002166,0.0412660660710946,0.0303949123386607,0.054880632444242,0.0702108642878323,0.0341132261183227,0.0861090684305424,0.0605345154478703,0.0360617507836735,0.0528531292260457,0.0624709402630228,0.0476578456597318,0.0674847277734035,0.0583374102185716,0.0688503617914566,0.019862883864078,0.0363654698430246,0.0084415430949972,0.0167581847950642,0.0139944550796886,0.00819290293580503,0.0108625438565713,0.0285724044454623,0.0175924674221091,-0.00190922908401899,0.00969617011442974,0.0112126378624971,0.00933708044071295,0.0267403561750378,0.0170606143372269,0.00526311235544527,0.0227203367823191,0.0299403729913776
"1997-07-01",301.314754098361,0.0755272617821776,0.085501277880706,0.0297989858284033,0.0549010042996431,0.0451962126233353,0.0309708900357929,0.0587827075778743,0.0635620968352142,0.0380081977198972,0.0723436398475764,0.0567524714279097,0.0407402874351825,0.0442144809188312,0.0625643562509051,0.0511310729522745,0.0512780674549876,0.0591222515134915,0.0796047376157975,0.0134402894839644,0.0285787758001199,0.00819640396276797,0.0121467463317709,0.00255188381723264,0.00709677318651598,0.0106528688146728,0.0222119549964929,0.0163305472757552,-0.0055278995799295,0.00626681080176469,0.0143714579016897,0.00396191913810325,0.0280816094271401,0.00526532940797126,0.00488201527254033,0.0139322826160734,0.033944105594103
"1997-10-01",304.211240310078,0.0731782900420424,0.0697846512378744,0.0275690015850348,0.0493488867093139,0.0506274465733701,0.028214010734921,0.0551918226342063,0.0640636207922998,0.0319669811259839,0.0862466564777765,0.0823280962977151,0.0336372985948259,0.054971826742702,0.0576903822753096,0.0662204028100447,0.0494576190810438,0.0572920183428484,0.0622109879426874,-0.0023979533148586,-0.000714277262763614,-0.00132662221752221,0.00282192873210973,-0.009137446103764,-0.00238660516632821,-0.0114052926553415,0.011770465621734,0.00554032331226346,-0.0188078090676001,-0.0299698400434501,0.0015381852620944,-0.0178565037007857,0.00643211062538248,-0.0186715634890161,-0.00757251890811236,0.0061148905952607,0.0101179232898625
"1998-01-01",318.860169491525,0.0762201505876303,0.0634698076731973,0.0292367437131368,0.0501271928575151,0.0492467600040354,0.0307697110229005,0.053288005927329,0.0718227903500583,0.0344251027360576,0.0845837748517491,0.0813366933829675,0.0350810903756171,0.0496550597282091,0.0529802565269852,0.0525374240682446,0.0617934026603167,0.0587535347738246,0.0646724987602258,0.00334891723769453,0.0153862572456195,0.00359136908289055,0.00423512465219416,-0.00411881601418,0.00271238571697717,-0.00504564467859723,0.0209656257954635,0.0122495996012428,-0.00969669500568054,-0.0132316070088632,0.00467320945493461,-0.00774459866813756,0.0102699805735641,-0.00476454914571211,-0.000986132160660834,0.0118027649338667,0.0248006957549131
"1998-04-01",292.219827586207,0.0809105932840618,0.0631918580335038,0.0297237574769114,0.0486273973951994,0.0462806343946599,0.0290761294110778,0.0493989445999388,0.0625408983676956,0.031276399718464,0.09547190601009,0.0829001570886758,0.0342744820034878,0.0564715198504119,0.0500934227266055,0.0556253213327796,0.0513408980541743,0.068945137973922,0.0638505422783406,0.00269087645758159,-0.00179137990976529,-0.00361954577578182,-0.00182325936896806,-0.00869689989667036,-0.00398158737329442,-0.0118152368815396,0.0075173583227764,0.0012766307937269,-0.0227556802870716,-0.0222908100924384,-0.00236321081216033,-0.0168954334900092,0.00209204607312403,-0.0169506866672852,-0.0107868669404335,-0.00114889339504148,0.00767012727503767
"1998-07-01",299.062626262626,0.0771812352088759,0.0674251191374634,0.0282136007837374,0.0455194449664947,0.0515283453571087,0.0304060623674113,0.0598283592618526,0.0577048055107126,0.0340902280279398,0.0827814098561953,0.0869969287603465,0.031948879618015,0.0614270491438121,0.0590469697811964,0.0615985360218932,0.0494267180101447,0.0565422815194433,0.0583340266673573,-0.012248837662178,-0.0173817835383185,-0.0069862419875484,-0.0028128855518507,-0.0204468441092362,-0.0074845521736261,-0.0273451813461658,0.0102156940118318,-0.0019339267115465,-0.0293261457566482,-0.0391508391374076,-0.00732914589885077,-0.0321959792076686,-0.00816920265119411,-0.0302702821769848,-0.0142420089036027,-0.00421129905068783,-0.00107069561905053
"1998-10-01",286.085889570552,0.0722156799557881,0.0693237032367435,0.0303715554877907,0.0454284075358769,0.0488976149740287,0.0299643754161953,0.0614971909303871,0.0597568402402189,0.032131898169985,0.085312988948265,0.0767409608303357,0.032980607534275,0.0633032795000097,0.0566215794749969,0.0537654988296969,0.0620148499645606,0.058404933194668,0.0612680357761779,-0.00518591077494711,0.00295896523792252,-0.00587202456625602,0.000338218333138585,-0.0144259915872047,-0.0073401211904825,-0.0239901947111422,0.00937842997840691,-0.0017878405801585,-0.0273855280586143,-0.0287433184129634,-0.00464285715144129,-0.0217231919971438,-0.00554959398107551,-0.016147974200404,-0.0154072598714089,-0.00162826344848772,0.00444637248533391
"1999-01-01",323.265010351967,0.0798253275751873,0.0707712873825398,0.027457449309437,0.0479034570280836,0.0481576722415042,0.0280453235682081,0.0574942093203694,0.0629510205040706,0.0332035242671828,0.0778330415684903,0.0760654814077311,0.0341731662179042,0.0512096995227164,0.0545113590056944,0.0556406806478678,0.0657689266268385,0.0677206858896647,0.0612676879165099,0.00543388078749693,0.0100437847258355,-0.000240139577568623,0.0057976597514388,-0.00661582636937443,0.000328569348006999,-0.00708456027135854,0.0170477271019135,0.00716808243090326,-0.0128536155449591,-0.0218372979929576,0.00264707809867825,-0.00890749284706105,0.0065203557133065,-0.00402782527946897,-0.00332579601274012,0.00814647346959468,0.0123803066931142
"1999-04-01",272.866666666667,0.0723522158154103,0.0750331481115234,0.0313396347993855,0.0477759556200371,0.0438783826893393,0.0319923996864001,0.0607274482832892,0.0599341219402232,0.0359353179498489,0.0881206478805195,0.0729240282813699,0.0383925138945185,0.0509338446832677,0.0520261122616254,0.0498567415403388,0.0528555255073584,0.0652275494663652,0.0706944115891796,0.0105514669311932,0.027384799485017,0.00442177812128059,0.00778149486744713,0.00481604957312574,0.0042036093221124,0.00425442418510952,0.0187125888896613,0.0131080547558482,-0.0106167332921442,-0.00694749149457696,0.00919053222172844,-0.00651773229336289,0.0131970193962183,0.00447131844016013,-0.00357628177121271,0.0156694667213089,0.0304436710780694
"1999-07-01",259.506849315069,0.0688867282808109,0.0764479276256333,0.0303334353804456,0.0517683975757115,0.0494882621105082,0.0336893512863042,0.0628609830575374,0.0629926798749912,0.0367877553579689,0.0736679510279566,0.0683160347354412,0.0389608052517958,0.050774371127406,0.0553744168809969,0.0591388818381981,0.050608588769739,0.0638689308402907,0.0660344989782645,0.00850619294972842,0.0306993870833454,0.00739362479043033,0.00836302395650657,0.00329989216076325,0.00574990719334295,0.00338918443355965,0.0262704631567516,0.0146096317596616,-0.0104617879547112,-0.0110613197397022,0.00819192508191009,8.08147123682083e-05,0.0113448687231845,0.00820345978310626,0.00579967226184752,0.0211450797798723,0.0341682153155479
"1999-10-01",282.881763527054,0.0786013482621955,0.0733719559629402,0.0315320555218808,0.0592637903291647,0.0426719542990864,0.0327014598171129,0.0610390182426298,0.0669116864302162,0.037669168763581,0.0819892983370987,0.0682598731970004,0.0417342851090144,0.043895086244959,0.0493081974290766,0.0467274008218946,0.0493648490116875,0.0663838263531751,0.0685747458672863,0.0261904337447195,0.0296106313168859,0.0117259690459361,0.0208674184380274,0.0114453798194164,0.0104231611419616,0.0140808333686148,0.0275237334113897,0.0242522926974676,0.00890904660610192,0.0165456255356884,0.0167257005503952,0.011213498291947,0.0142607945989804,0.0193601136308866,0.0113858037180307,0.0304206316359922,0.0388958792773586
"2000-01-01",274.344064386318,0.0771560664382649,0.0802874292878781,0.0296972656434898,0.0520365583180436,0.0474241514102322,0.0322397975035398,0.0669749830744759,0.057804045808533,0.035986526343943,0.0802348390682293,0.0607616083367531,0.0459083069898112,0.046204473569996,0.0498603941342032,0.0415108258542513,0.0688063999875848,0.0614806802030165,0.0656256480277542,0.014105787977105,0.0309692679529554,0.00831890969558148,0.016949238145354,0.00620934486446419,0.00989537140656699,0.0113252105412448,0.022409386687567,0.0165640721223754,0.00395854558967015,0.00725498725905789,0.0139686296006144,0.00575125428449307,0.0151329192031273,0.0103017063364338,0.00107632705184423,0.0214768490116169,0.0318000706603399
"2000-04-01",288.894211576846,0.0816982589312631,0.0750835505492599,0.0308251862648964,0.0576084736168418,0.0416624844487641,0.0325903532210002,0.0572300761142714,0.0646824784164404,0.0345305737996031,0.0864355217051719,0.069806977773989,0.0399667310016311,0.0448593268824889,0.0451501141388598,0.0466330878196662,0.0577189413020942,0.0645251475961929,0.0689927164175655,0.0164147368965369,0.0203238030592209,0.00762411598194844,0.0152312115708414,0.00741744315532086,0.00923560662147676,0.00920895552944052,0.0227723845799934,0.0162400980173628,-0.00182522569339458,0.00561187250925749,0.0107157105135292,0.00650778985691732,0.0138624602484675,0.0115563627649345,0.00851113419033092,0.0232061911304691,0.0307561707359946
"2000-07-01",285.382899628253,0.0776890661956016,0.0771920523045775,0.0298174837791092,0.0625562950794654,0.0403561044868124,0.0297282595383761,0.0551133064713628,0.0674061066351251,0.0404328523056194,0.078473997555275,0.0657791348386188,0.044907130261892,0.0441790359168934,0.041381280358596,0.0452450191209921,0.0570926212324284,0.0691607342963916,0.0734895196228634,0.0208216683542211,0.0293518982538618,0.00964996089359309,0.0143380542545901,0.00914220632179012,0.00969316608290581,0.0150985616454508,0.0267032806467931,0.0197473807554034,-0.000309277245216129,0.00552093352649981,0.0145223863522939,0.00486479972815083,0.0145200071764493,0.0122670286008016,0.00575721160157078,0.0134899449765355,0.029972503223954
"2000-10-01",304.877470355731,0.0820340578688371,0.0734819546790029,0.0330503283957905,0.0539896626875923,0.0388628616064391,0.0312036598505699,0.0634994636822655,0.0672893717077834,0.0388974572758199,0.0878307545011603,0.0650803174080722,0.0392679649679954,0.0439892296117423,0.0453510289985389,0.0418029277060348,0.0578908767469575,0.0730126271432245,0.0634654551621733,0.00893203213142864,-0.0135455698206876,-0.00296595028265828,0.0056230636230741,-0.0051775910754491,-0.00170972610671293,-0.0157748682808769,0.0149646832757093,-0.00191656642478504,-0.010130433303926,-0.00449542619877929,-0.00192386430257459,-0.00334626781009088,0.00366352916238984,-0.00180254183710026,-0.006657032460242,0.00366933118045941,0.00280355438222335
"2001-01-01",281.455223880597,0.0826256162200783,0.080021366892878,0.0318157105729287,0.0532311843826637,0.0406375865364711,0.0306468180714096,0.0808139286806242,0.0630539996119695,0.039845501227321,0.0768178214265828,0.0523008315618195,0.0347115197209136,0.0423772825584626,0.040615880951737,0.0432233237525067,0.0696778548091197,0.0745387188720851,0.0630450541504289,-0.0115189954389152,-0.0284829194727801,-0.00827559397013061,-0.010542004966439,-0.0120694781829081,-0.00854693235652079,-0.0410116062250278,0.00642633477450584,-0.00752321514499774,-0.0296617656316379,-0.0130380559581507,-0.00916514689308357,-0.0168532598012656,-0.00373852679715394,-0.0142635492185561,-0.0297120568093084,-0.0123260250190549,-0.00810875245164714
"2001-04-01",239.523138832998,0.0680980987341553,0.0787683330668727,0.0333647664397602,0.052607860246105,0.0422421707625469,0.0318660053088674,0.0673463318465459,0.0609010927916868,0.0404160207805633,0.0778985535717057,0.0574560642091062,0.0386110831473548,0.0520406142642597,0.045698037661128,0.0437620854629173,0.0646550344057752,0.0702655222155629,0.0740023250850867,-0.0081979930667001,-0.00593558556272245,-0.00905984734542147,-0.00873646811912271,-0.0142381033989762,-0.00728251359175557,-0.023031329217012,-7.77220674080861e-06,-0.00680686416349082,-0.0303578544443016,-0.0187657295045058,-0.00777435458298896,-0.0203682542978984,-0.00953418965472006,-0.0122156612146296,-0.0232579125215337,-0.00313156957773039,-0.00558430280375035
"2001-07-01",286.696385542169,0.0801848501695938,0.0742084573464057,0.0304293247946644,0.0565446360652183,0.0362989417874229,0.029879136717701,0.0683889707390304,0.061334551734693,0.0442338764877908,0.0786301262643538,0.0637280947010132,0.0331158217744296,0.0444978784468745,0.041366078491792,0.0466759418001976,0.0626825490820018,0.0745907136941675,0.0732100499026496,-0.010060839546408,-0.00915332908646954,-0.00745547495426975,-0.00667192489719908,-0.00849744774534466,-0.00829738477737169,-0.0242571484853292,-0.000833732363481163,-0.0065150207327485,-0.0240439890657303,-0.0153419173886685,-0.00612167235940515,-0.0155836587699441,-0.00507920982680233,-0.0116490694630364,-0.0210396217710562,-0.00390666277392757,-0.0120921291907294
"2001-10-01",294.196814562002,0.0865273853581879,0.0616274656944606,0.0302731647691835,0.0613273910435273,0.042833213305655,0.0288053054442579,0.0681951790642229,0.0656418496717604,0.0351492160062461,0.0868777442858345,0.0571454243593088,0.0301234247505572,0.0420673229845042,0.043417414930797,0.0424336157703826,0.0751409230586367,0.0811421309374498,0.0612718285650278,-0.00309780455562141,-0.00908828014221544,-0.00713042945608962,-0.0118044813382141,-0.0100572844688608,-0.00568802007302679,-0.0296899935241898,-0.000858089481310446,-0.00828041970388222,-0.0244685940488868,-0.0147712890223689,-0.00648670405258565,-0.0141661418818128,-0.0077108238371081,-0.0136176748953479,-0.0337873206321499,-0.00618907203663985,-0.0145098961422214
"2002-01-01",262.230215827338,0.0816143458603703,0.0631499433754563,0.0294889291118894,0.0581401850248847,0.0468505605513308,0.0307438759777845,0.0536416494093517,0.0699281827821116,0.0364891741481355,0.0908996519667829,0.0578747037232888,0.0311559587713909,0.0444075237272121,0.0420377094539169,0.0458929502200446,0.0781167258107208,0.0726439762206379,0.0669239538646905,-0.00605417497738452,-0.000235249646676977,-0.00383735455249743,-0.0065066234114374,-0.00716908073149949,-0.00326386652416992,-0.00981189387019037,0.00126838146320404,-0.00171246052174966,-0.0279840995483534,-0.0102853082405755,-0.00256166311881856,-0.00823549079766824,-0.00262025186406236,-0.00640928583311934,-0.0271887158600756,-0.00895746089030991,0.00248068436505282
"2002-04-01",276.570754716981,0.0830467844105535,0.0736668352580735,0.0303765774953297,0.0626814457099386,0.0447579629604692,0.0294955518163375,0.0521674352828482,0.0689159741933359,0.0362136176937504,0.080901444370496,0.0658488181429447,0.0328399116842884,0.0438001745745862,0.0508836972723413,0.0418637686184094,0.0638168216804473,0.0713533723558272,0.067369806480023,0.0106859377984649,0.0166483434427885,0.00569380344551439,0.00591418892075349,-0.00112821320374825,0.00666876350795106,0.002378483206932,0.0181577339913279,0.0124350435038144,-0.0036215707952485,0.00514991698543048,0.00664092211247762,-0.00272858899105192,0.0185386161504933,0.00344968040043617,-0.00916270883226435,0.00790305563827619,0.0224305172733514
"2002-07-01",281.127192982456,0.0841044492146979,0.0682791353514285,0.0303441378156229,0.0609603432817609,0.0478564605021087,0.0306879731142462,0.0588595234244837,0.0730586985410331,0.0370169840053054,0.0815939784889793,0.065179686583374,0.0327166396977549,0.0438227335540884,0.0427845011288892,0.0440839128885596,0.0557348289104682,0.0717699396745595,0.0711460738226397,0.00337366210646861,-0.00618725903811071,0.000232821464233434,-0.00610630784145302,-0.00335536719424914,0.000151439207934778,-0.0116560204784672,0.0140823466317768,0.00504239437524113,-0.0169283947576176,-0.00709350428263222,0.000966752483469506,-0.00992647919804775,0.00558201657656145,0.000260297463983658,-0.01738768290883,0.00127483655419157,0.0103508075479289
