"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27"
"SPEECH_455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359356756025753,0.0205453654323871,0.12334577148136,0.0367776253396391,0.018087033344662,0.0213692994385412,0.0616483749358585,0.025834505089598,0.046718099699008,0.0246695228823316,0.0751680677863981,0.0342092308961964,0.0180353060167234,0.0525268015397733,0.0204053142768714,0.0155496168522836,0.0244755302066316,0.056007049375795,0.0267376051035775,0.0272304792304582,0.038828925361464,0.0360171568245292,0.0329236492380794,0.0317818953156936,0.0234299960440702,0.0576364735477701,0.0141056291377242,0.0513814510379033,0.0457649983417434,0.0826508439765583,0.0242620857208587,0.0121780522178908,0.0398784026893002,0.0507337982213467,0.0324956230866959,0.0244430687969549,0.0179699790195074,0.0641758382518869,0.0307681144978054,0.027147237433535,0.0501237199788128,0.0203484197644089,0.0520124594419193,0.0259348053318783,0.064299852322374,0.0260546308801164,0.0126816526742057,0.0230879607638974,0.0279605223795978,0.0466907635525867,0.0193558296266211,0.0147362489463151,0.0586203222204172,0.0542433188248626
"SPEECH_699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046989158393792,0.0201594583436928,0.0735831739846652,0.0213737504622217,0.0195782751116461,0.0324495865614329,0.0453019100578732,0.0402421984173131,0.0451345072598041,0.0181503533974171,0.0390085175504734,0.0411889233379945,0.0235602591642434,0.0467718970188439,0.0324413840959118,0.0320276478207795,0.031050582757536,0.0903977488013475,0.0450839237097779,0.0326437079658739,0.0483335795952078,0.0389888192342271,0.0316834645142794,0.0323253168102509,0.0171491630233314,0.0238326228905195,0.0305500697195439,0.0430809027558049,0.022316740379312,0.0605152349231822,0.0412634485524071,0.022836377252854,0.0184125184695929,0.0369341406092623,0.0380661776639612,0.0172651751115495,0.0236826180802234,0.072511480318504,0.0511245256898582,0.0225297300720167,0.0708060966112002,0.0323294358774038,0.0506620445095585,0.0195844177848733,0.06563103097028,0.0277225476171543,0.0336426516594853,0.0488441580885322,0.0252234312124086,0.0352318740484242,0.0326144448622116,0.0162653136322441,0.034201643276294,0.0367018399714015
"SPEECH_700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046989158393792,0.0201594583436928,0.0735831739846652,0.0213737504622217,0.0195782751116461,0.0324495865614329,0.0453019100578732,0.0402421984173131,0.0451345072598041,0.0181503533974171,0.0390085175504734,0.0411889233379945,0.0235602591642434,0.0467718970188439,0.0324413840959118,0.0320276478207795,0.031050582757536,0.0903977488013475,0.0450839237097779,0.0326437079658739,0.0483335795952078,0.0389888192342271,0.0316834645142794,0.0323253168102509,0.0171491630233314,0.0238326228905195,0.0305500697195439,0.0430809027558049,0.022316740379312,0.0605152349231822,0.0412634485524071,0.022836377252854,0.0184125184695929,0.0369341406092623,0.0380661776639612,0.0172651751115495,0.0236826180802234,0.072511480318504,0.0511245256898582,0.0225297300720167,0.0708060966112002,0.0323294358774038,0.0506620445095585,0.0195844177848733,0.06563103097028,0.0277225476171543,0.0336426516594853,0.0488441580885322,0.0252234312124086,0.0352318740484242,0.0326144448622116,0.0162653136322441,0.034201643276294,0.0367018399714015
"SPEECH_694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0589931248613883,0.0110889332446219,0.0530051009092925,0.0110889332446219,0.0170769571967177,0.0170769571967177,0.0170769571967177,0.0649811488134841,0.0110889332446219,0.0170769571967177,0.0110889332446219,0.0350410290530051,0.0589931248613883,0.0170769571967177,0.0290530051009093,0.0110889332446219,0.0230649811488135,0.0110889332446219,0.0110889332446219,0.280550011088933,0.0769571967176758,0.0110889332446219,0.0170769571967177,0.0110889332446219,0.0110889332446219,0.0889332446218674,0.0170769571967177,0.0449266774987119,0.027380222270985,0.0943158604868589,0.0327054584559094,0.0202356741262452,0.0289586137055888,0.0459239415992693,0.0463185618361318,0.053354044436393,0.0266247109854337,0.0911268243033139,0.0179812798141838,0.0297303953608213,0.0363676915613367,0.0174576756387211,0.0416146868182541,0.0267166689231574,0.0516931269413456,0.0188012275228922,0.0125036733543679,0.0348541943718545,0.0539298257304067,0.0358221598913388,0.0275407598804668,0.0165040573157889,0.0491669027766045,0.0174450843936188
"SPEECH_476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0740682496765543,0.0203387690807681,0.0314515526205891,0.0164707534376694,0.0213501565770354,0.0223208822690792,0.0315878944460043,0.0372364659274071,0.0335612089343052,0.0272699526388801,0.0409631793829976,0.0483754410011775,0.0306544696719928,0.038672002782601,0.0431970006328884,0.0383790179589925,0.0345620844627389,0.0607840576173142,0.0520461551831613,0.0407262816703766,0.0435350558247369,0.0335437756166893,0.0369525201934708,0.0481304679537588,0.0190969397863271,0.0458400322202514,0.028885632432233,0.030485900370621,0.0200660320577671,0.0190410805238024,0.0184661021004877,0.0251883633133944,0.0605674810607543,0.0234302956871257,0.0393555656899115,0.0150071473449358,0.0253283193537104,0.0545490385692326,0.0303126525171794,0.0319013117459769,0.0569384363109296,0.0320388370292419,0.0735644549405531,0.0177627489468368,0.139643999098416,0.049128088266672,0.0180183691225378,0.0376366144095138,0.0482881807077891,0.0356945185654502,0.0302467045144804,0.0192335604971433,0.0275637462397326,0.0205424510158039
"SPEECH_611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449266774987119,0.027380222270985,0.0943158604868589,0.0327054584559094,0.0202356741262452,0.0289586137055888,0.0459239415992693,0.0463185618361318,0.053354044436393,0.0266247109854337,0.0911268243033139,0.0179812798141838,0.0297303953608213,0.0363676915613367,0.0174576756387211,0.0416146868182541,0.0267166689231574,0.0516931269413456,0.0188012275228922,0.0125036733543679,0.0348541943718545,0.0539298257304067,0.0358221598913388,0.0275407598804668,0.0165040573157889,0.0491669027766045,0.0174450843936188,0.047678645193159,0.03479214561195,0.071075692446684,0.0228320018238761,0.0222682536680166,0.0221743739354794,0.0758089860030343,0.0270035300210147,0.0226160256848503,0.0278837716285134,0.0928782886182578,0.0647038983460397,0.0416056901606718,0.0410223646080107,0.0637018688560161,0.0201310044052327,0.0299386135534524,0.0164750738569598,0.0102520707986165,0.0692362774272911,0.0510714497571121,0.0272876590432359,0.0198405960484021,0.0141906786327654,0.0177113858471883,0.0210719463607466,0.0247477076634231
"SPEECH_270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0395214883517485,0.0297637340681635,0.0443847888588486,0.0181641292988156,0.0211657998418256,0.0280341640509721,0.0620579156098305,0.0242419377260359,0.0259089104448818,0.0531831127454368,0.078222463049031,0.0282827930833847,0.0216210703301555,0.0589686181397295,0.0354039097213767,0.0367658963212015,0.0416207548063938,0.038813698233272,0.0361355697005696,0.0265133024458828,0.0409219829691005,0.0331969712478448,0.0354916325314115,0.0416474248234104,0.017097881293129,0.0429505563944684,0.0399194939130793,0.0370779709455874,0.0171740695608887,0.0493198247673742,0.0244388376153968,0.0157063162759169,0.0145705293881874,0.0602981179159198,0.0372164555463443,0.0256206148953448,0.0214238528200365,0.112878369942954,0.0195186414169971,0.0323661996893719,0.0321338227184856,0.024195790607425,0.0351792626183051,0.0484920235925857,0.0580326325994263,0.0549757883884397,0.0354854932878421,0.030104807875347,0.0379475414831399,0.0521109869462239,0.0522979835642412,0.0198535548951173,0.0216537990475118,0.0299267115955891
"SPEECH_384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0395214883517485,0.0297637340681635,0.0443847888588486,0.0181641292988156,0.0211657998418256,0.0280341640509721,0.0620579156098305,0.0242419377260359,0.0259089104448818,0.0531831127454368,0.078222463049031,0.0282827930833847,0.0216210703301555,0.0589686181397295,0.0354039097213767,0.0367658963212015,0.0416207548063938,0.038813698233272,0.0361355697005696,0.0265133024458828,0.0409219829691005,0.0331969712478448,0.0354916325314115,0.0416474248234104,0.017097881293129,0.0429505563944684,0.0399194939130793,0.0370779709455874,0.0171740695608887,0.0493198247673742,0.0244388376153968,0.0157063162759169,0.0145705293881874,0.0602981179159198,0.0372164555463443,0.0256206148953448,0.0214238528200365,0.112878369942954,0.0195186414169971,0.0323661996893719,0.0321338227184856,0.024195790607425,0.0351792626183051,0.0484920235925857,0.0580326325994263,0.0549757883884397,0.0354854932878421,0.030104807875347,0.0379475414831399,0.0521109869462239,0.0522979835642412,0.0198535548951173,0.0216537990475118,0.0299267115955891
"SPEECH_605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0828478345504781,0.0253134933384548,0.0522882572771431,0.0209294517611279,0.0161553851411939,0.0815072592000418,0.0318365439461846,0.0302457145783202,0.0273458997254066,0.0379197144218289,0.0274779055872304,0.10220580018176,0.0469009533054908,0.024875475151136,0.0560676639403631,0.0282675444320529,0.0123379272099806,0.0379834140823417,0.0178554088070035,0.0268294398200572,0.0301911444604429,0.0392364771721764,0.0374273789617934,0.0223836563806929,0.0155726876474021,0.0318978726889873,0.0360996962309093,0.0445559595029124,0.0272380675619312,0.0734368482404384,0.0296521131399135,0.0184061717766176,0.0474161816650631,0.0782086791737932,0.0256267798193783,0.0693842884522027,0.0225069788479341,0.0517574635054267,0.0547396856267151,0.0234728773270554,0.0272987719703568,0.0304908271300951,0.0366678082661729,0.0351611930160508,0.0245886643961363,0.0213765814921453,0.0226358387587322,0.0321317869522001,0.0323427043905797,0.0378345380699177,0.0287241393947536,0.0208914724294919,0.0598972047090198,0.0235563743849663
"SPEECH_349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0445559595029124,0.0272380675619312,0.0734368482404384,0.0296521131399135,0.0184061717766176,0.0474161816650631,0.0782086791737932,0.0256267798193783,0.0693842884522027,0.0225069788479341,0.0517574635054267,0.0547396856267151,0.0234728773270554,0.0272987719703568,0.0304908271300951,0.0366678082661729,0.0351611930160508,0.0245886643961363,0.0213765814921453,0.0226358387587322,0.0321317869522001,0.0323427043905797,0.0378345380699177,0.0287241393947536,0.0208914724294919,0.0598972047090198,0.0235563743849663,0.0489580361391008,0.0326615669845598,0.0388692137467027,0.0541135516009494,0.0266240942029239,0.0247005285370465,0.119472980369752,0.0165404286375356,0.0297060540384537,0.0351766639112791,0.0712493450092369,0.0163564971555301,0.0195511148462949,0.0184254356286515,0.0411035863180573,0.03745626531174,0.0533551086292168,0.0215681288572128,0.0400148697673305,0.05104102418741,0.0243527018420117,0.0402504960013088,0.0377131712967167,0.01868079389038,0.0201534389229473,0.0345126370656304,0.0273922671020209
"SPEECH_256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0542189811663083,0.0308682988824912,0.0258486408847214,0.0176874972712963,0.0160330115858181,0.048626674893418,0.0188312895338914,0.0372366813413769,0.0223325404602643,0.0207177517307009,0.0362093156393265,0.041142121567942,0.0252138189621785,0.0667548990385251,0.0213806829144309,0.093226359097731,0.0145733953097268,0.11225689098268,0.0669875275328073,0.0189816020714133,0.0546567760836474,0.0257285595348861,0.0305953466742271,0.0124008164732018,0.019128817568331,0.0510000145212791,0.0173616882773794,0.0359536451524561,0.0208501223156545,0.0835893464832435,0.0181540576674711,0.0193555901368815,0.0202184852758789,0.0310928642094843,0.0323421731464189,0.0556183530386998,0.0310181503055197,0.0378935000415021,0.0207591514709935,0.0242302891630846,0.0889998822269623,0.0769257454809083,0.0355696942180714,0.0224985143338003,0.0391346953964341,0.0173730970544123,0.0264575040377077,0.0416001558277957,0.0385555012815021,0.0323500481240749,0.0327679466384012,0.0174852258571866,0.0766235317619382,0.0225827293535164
"SPEECH_229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0540275132290921,0.0176007707125942,0.0664160298008435,0.02499069922598,0.014629771624465,0.0374934362263883,0.0352427931531294,0.0332952717625163,0.049081007866514,0.0335957657562342,0.0545270636081892,0.0555003220110956,0.0391452044711945,0.0342851530135442,0.015675908963357,0.0413856315102972,0.0206125608088055,0.0796265110705438,0.0205130603950332,0.0287849877462517,0.0592924030285904,0.0325912461965062,0.0259013903651233,0.0510706683689378,0.010891665249214,0.0373621185579668,0.0264610452775923,0.0371264109299637,0.0185918028490432,0.0777364790463031,0.0342174635009683,0.0186053042349624,0.0192469632900904,0.0466494103271039,0.0400875126209806,0.0278542570431046,0.0329437555808486,0.0730418161715457,0.0311544907099779,0.0176183164317374,0.0556383366808507,0.0473837674614026,0.0364048689980628,0.0287110270457199,0.0612704142864782,0.0303091193715652,0.0403570458937003,0.0331429131202883,0.0252292539016639,0.0447268820688622,0.0266058719868955,0.0227217345648425,0.0344408827125567,0.0381838991704815
"SPEECH_423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0507830197117159,0.0211252616798371,0.0818299373837483,0.0273650164198004,0.0207315967873373,0.0245115497453054,0.0632072499978342,0.0389096004838096,0.0571001556657121,0.0325780001161625,0.0546421091523328,0.0204344899731957,0.0220358491792746,0.0239325144588894,0.0208329431093819,0.03443085529234,0.0256703584732099,0.0290576213131484,0.027933014855642,0.0599432682059417,0.0394415825533709,0.0319954635248476,0.0387464878347875,0.0566659952854097,0.0210142821308046,0.0400588367735642,0.0350229398925964,0.0579813048186331,0.0297522354882139,0.041482851344374,0.0215318807015496,0.0227766227061901,0.0268644157589447,0.0556028288853403,0.0292457009125077,0.0494127310619503,0.0461531551270329,0.0201408863120575,0.0274382325106515,0.0338496035809613,0.0450519275034825,0.0202037087417712,0.0610240568081589,0.0123185959807237,0.0546581488900741,0.0432624332942227,0.065527519782719,0.0582460322982721,0.049441484502806,0.0329701034937112,0.0310042336566988,0.0239481247251092,0.0226579723578659,0.0174532087559779
"SPEECH_419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269786613615967,0.0189391800451245,0.0845240457434854,0.0288191489895837,0.0190805522623,0.0348592007089782,0.0361393959997687,0.0322066145789982,0.0380246274834641,0.0230535702671493,0.0601779326933263,0.0267854661646554,0.0222490760941068,0.0451178402048584,0.0209506906248944,0.0500924733461313,0.0343727673720953,0.0466394176588744,0.0755382352679579,0.0372254498717155,0.039833466394392,0.0377096316464016,0.0326746389389612,0.0324651784095875,0.0156287120931923,0.0341742656120132,0.0457397601663877,0.0510008069019129,0.0288543978676078,0.0406955215855896,0.0308098671144414,0.0218564545503157,0.0373753061238389,0.133148310511953,0.0425116738458588,0.0308226533163435,0.0353453538718678,0.0653180824221313,0.0183747029937967,0.0278360544937191,0.0542387300311659,0.0168676202046965,0.0179388582616822,0.0477938261620411,0.0140006948170687,0.0213799589391423,0.0291760152793526,0.0276104529065647,0.0479860455336128,0.0343070081277583,0.0424388413689356,0.0174190968711796,0.0403367713591175,0.0245568945383057
"SPEECH_614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269786613615967,0.0189391800451245,0.0845240457434854,0.0288191489895837,0.0190805522623,0.0348592007089782,0.0361393959997687,0.0322066145789982,0.0380246274834641,0.0230535702671493,0.0601779326933263,0.0267854661646554,0.0222490760941068,0.0451178402048584,0.0209506906248944,0.0500924733461313,0.0343727673720953,0.0466394176588744,0.0755382352679579,0.0372254498717155,0.039833466394392,0.0377096316464016,0.0326746389389612,0.0324651784095875,0.0156287120931923,0.0341742656120132,0.0457397601663877,0.0510008069019129,0.0288543978676078,0.0406955215855896,0.0308098671144414,0.0218564545503157,0.0373753061238389,0.133148310511953,0.0425116738458588,0.0308226533163435,0.0353453538718678,0.0653180824221313,0.0183747029937967,0.0278360544937191,0.0542387300311659,0.0168676202046965,0.0179388582616822,0.0477938261620411,0.0140006948170687,0.0213799589391423,0.0291760152793526,0.0276104529065647,0.0479860455336128,0.0343070081277583,0.0424388413689356,0.0174190968711796,0.0403367713591175,0.0245568945383057
"SPEECH_278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040109161116179,0.0255909167345778,0.0717679239057259,0.0257532657237462,0.0209158336638176,0.0249130693161263,0.0427605875333534,0.0544233725616626,0.0765398278906607,0.0198370943996627,0.0325832230400873,0.0390460233788986,0.0232770433143983,0.041627036980824,0.0238992662478665,0.0954114680224374,0.0204011757184858,0.0750385463059953,0.0236469290521005,0.0342063094484912,0.0353225935257673,0.0359931239948547,0.0283829707195453,0.0298684593375461,0.0171441206168647,0.0241476285470983,0.0173930289032269,0.0583566345758728,0.0209292963868755,0.0546133929216473,0.0342818605239996,0.0196765648935963,0.0346997820098198,0.0308133271283133,0.0223690544628123,0.0308700060787802,0.0241977800484088,0.0744215540909622,0.0346499934688413,0.0193391690616454,0.0671896298731792,0.0294611302148719,0.0748418276714118,0.0255094409760157,0.0541889954461938,0.0307939022979414,0.0278526380595516,0.0435174946980392,0.0491596573678796,0.0270481611871973,0.0396244134215554,0.0163805286263332,0.018746349154599,0.0364674153536561
"SPEECH_344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0497270478816854,0.0183628673724313,0.0670587259816841,0.0247413408549825,0.0236420943841279,0.017974300720733,0.0318255444021435,0.0599311368885015,0.0545298940269168,0.0260297826613771,0.0272628662904067,0.0265125054859655,0.0229925605125034,0.0431889565806029,0.0186629464915773,0.0424876111457568,0.0185731075179358,0.0640229282848339,0.0299285081876177,0.0247342060036114,0.0507330764933258,0.0501222701994211,0.0279880284824881,0.0931619144256282,0.0202452266270474,0.0454258345721045,0.0201347175245906,0.0611509849723701,0.0288668749619754,0.0283299244621189,0.0412171832388173,0.0250782795647236,0.0233533824886132,0.053459425520191,0.0589252172083286,0.0250902317237253,0.0302225643551418,0.0469347942607213,0.0458456785843532,0.0205898846562946,0.051889058457427,0.0361679180006404,0.0226323965934666,0.0252504528823117,0.0436909235529459,0.0327242972812667,0.0327705359200762,0.0342099105987496,0.0266766101079501,0.0503765716801792,0.0756209176674181,0.0194656464050562,0.0342909403252158,0.0251693945299223
"SPEECH_548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0391178275516837,0.0201663361553638,0.0657144544799389,0.0219836347366682,0.0196342855828722,0.0237032255683993,0.0345586472481481,0.0498893701670271,0.0431879616809399,0.0370768258883598,0.078823074486756,0.0296139068951327,0.0247155296520474,0.043686579010944,0.0311025903438032,0.0404807081147911,0.0269900600969444,0.0738857443406439,0.0286744874358265,0.0286554797994918,0.0365161754392861,0.0420052674367482,0.0237094167556475,0.0504562479483439,0.0154032558218859,0.0526450985230973,0.0176038088392091,0.0420528663235955,0.0170287255349837,0.0501594634004548,0.0253638236174497,0.014709826632378,0.035415686972288,0.0416595010752507,0.0265230999690095,0.024435525587104,0.052593674894439,0.0604520349084463,0.0706299139268097,0.0347577142861361,0.0505746546350838,0.0622860632788409,0.0179356844554635,0.0273282084374255,0.0462041188293175,0.029875144621534,0.012688397186777,0.0345564141365994,0.0311505825217818,0.034494360786448,0.0339471475734544,0.0173532036500903,0.0432167150247764,0.0626074477340625
"SPEECH_325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0611509849723701,0.0288668749619754,0.0283299244621189,0.0412171832388173,0.0250782795647236,0.0233533824886132,0.053459425520191,0.0589252172083286,0.0250902317237253,0.0302225643551418,0.0469347942607213,0.0458456785843532,0.0205898846562946,0.051889058457427,0.0361679180006404,0.0226323965934666,0.0252504528823117,0.0436909235529459,0.0327242972812667,0.0327705359200762,0.0342099105987496,0.0266766101079501,0.0503765716801792,0.0756209176674181,0.0194656464050562,0.0342909403252158,0.0251693945299223,0.0342299932627618,0.0218780766194463,0.0660678614799032,0.0340526517768946,0.0187547301353554,0.0417949861229544,0.0427774588282501,0.049023901931386,0.0224183402125819,0.0289218693319142,0.0498818947977398,0.023084568513645,0.0397008274564016,0.0327463283130606,0.0212026629765663,0.0265903629690527,0.025761901909511,0.0814603447078152,0.024936980981952,0.0315713278798209,0.0459387155503926,0.0397630722870334,0.0303145859306966,0.0487782215357444,0.0204966495441419,0.0399039528438196,0.0579477321011584
"SPEECH_442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0611509849723701,0.0288668749619754,0.0283299244621189,0.0412171832388173,0.0250782795647236,0.0233533824886132,0.053459425520191,0.0589252172083286,0.0250902317237253,0.0302225643551418,0.0469347942607213,0.0458456785843532,0.0205898846562946,0.051889058457427,0.0361679180006404,0.0226323965934666,0.0252504528823117,0.0436909235529459,0.0327242972812667,0.0327705359200762,0.0342099105987496,0.0266766101079501,0.0503765716801792,0.0756209176674181,0.0194656464050562,0.0342909403252158,0.0251693945299223,0.0342299932627618,0.0218780766194463,0.0660678614799032,0.0340526517768946,0.0187547301353554,0.0417949861229544,0.0427774588282501,0.049023901931386,0.0224183402125819,0.0289218693319142,0.0498818947977398,0.023084568513645,0.0397008274564016,0.0327463283130606,0.0212026629765663,0.0265903629690527,0.025761901909511,0.0814603447078152,0.024936980981952,0.0315713278798209,0.0459387155503926,0.0397630722870334,0.0303145859306966,0.0487782215357444,0.0204966495441419,0.0399039528438196,0.0579477321011584
