"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19"
"FEDm_141",0.039650759660139,0.0236271178745118,0.0597903903174136,0.066670067436613,0.0295003342650435,0.0403456349217083,0.0844758699296277,0.0829323658988527,0.0756420437169785,0.0776301445810126,0.0478396268286109,0.0420462778225349,0.0381754713236567,0.0393900586594184,0.0601035932424677,0.046428111725645,0.0733314200552181,0.0443316245650227,0.0280890871755249,0.0565141840918712,0.0340428642147539,0.0512265864530961,0.0368855439271547,0.0297507590173399,0.0746550336187051,0.0453300616872269,0.0767199309183389,0.0815778508967738,0.0526037057051716,0.0391837631034463,0.0425682687784821,0.0562188443154528,0.0339295325511148,0.0526081097528764,0.0700362433867404,0.0897730783585801,0.0437551743395728,0.032620464883302,0.0725037061585504,0.0315235632660866,0.0455050563299559,0.0496872225543129,0.0289343793047153,0.0576846644076233,0.062073083644275,0.0701718983857937,0.0945830230490214,0.047118817760653,0.0667487855532126,0.0357952962414968,0.0513025621107868,0.0360289080113359,0.0425951474088103,0.0347278213589143,0.0775018592738105,0.0660080545416935,0.0295061506389516,0.0522674567648853,0.0286474534456212,0.0554232335145833,0.0696991171000854,0.0310301563205432,0.0632479817850259,0.0479724332676887,0.076744754378503,0.0729744113034236,0.0622600600591865,0.0641989056741987,0.0397944340026566,0.0574599196293217,0.0386233594650107,0.0444792509330073,0.0407882505034444,0.067994878446467,0.0584426059530624,0.0279513374532852
"FEDm_142",0.0594545307119006,0.0269688678510172,0.0519224463732051,0.0697291434954568,0.0217980496099125,0.0559579619075478,0.0413538045021185,0.0639766586392039,0.08434559169128,0.0524012027983148,0.0555950880884629,0.0319883151433899,0.0563559450811048,0.0386689434257165,0.0554992143896377,0.0707753224369664,0.0555721276497053,0.0744046674860481,0.0332321187190111,0.0698817942235369,0.0380572869396275,0.0504098958677856,0.0581812439333968,0.0299911746654313,0.0436912300676823,0.0507722956965848,0.067002647617451,0.0954810384769575,0.0537963625315498,0.0747672531728192,0.0323245590481633,0.0501006900029499,0.0374013334909186,0.0525353817628008,0.0484058786836767,0.0555701381924764,0.0651326288821829,0.0264971667440086,0.0423812688137549,0.0273064328627015,0.0544705029095265,0.0552409820645921,0.0269527243603999,0.0531685339375569,0.0663578660171158,0.0684931918495559,0.0865901690529855,0.0549606445162461,0.0711326708053195,0.0311657631814909,0.0654964430476906,0.0426660512598374,0.0462007252335146,0.0600932555777387,0.0674979325860327,0.0546644789440686,0.0251603629798719,0.0641668350694913,0.0314680875691729,0.0455202345266989,0.0688458499043223,0.0299346032437688,0.0520917672807243,0.0573797241115489,0.0540222149045872,0.109939260280632,0.0389039821102127,0.0423164279075371,0.0255082767805156,0.0427616159732042,0.0380520329991812,0.0521717346248539,0.069870284976922,0.0719024053128672,0.0632447727395698,0.0418998896841897
"FEDm_143",0.0513165205709098,0.0239462249178108,0.0697357047309624,0.059196079786194,0.026645881177098,0.0422620797104928,0.057846250497657,0.0727705447369046,0.103166829404485,0.044454674953543,0.0716322918144585,0.0398627879830871,0.0515590509697887,0.0375723628000074,0.0671972573964853,0.0460356151804017,0.0575742326161455,0.0478537661761425,0.029371844577426,0.0381469148368057,0.0361489082142567,0.0475928125293822,0.0599246209122179,0.0268252550509046,0.0586903167460285,0.0825888772175994,0.0537361746592991,0.0920621057168159,0.045413267576975,0.0755938233397635,0.0302752642043165,0.0490610685749052,0.0401034689287696,0.0495372356765825,0.0556139472142496,0.0841324862636949,0.0499977815961957,0.0245556707412375,0.0455481873217361,0.0295625591790682,0.0421688472764151,0.0707945973462914,0.0265872273223292,0.0370370623987425,0.0864563828514484,0.0577970065142607,0.0755421868785715,0.0474586111461937,0.0520013137686558,0.022756757649445,0.0984985350966204,0.0320742609270329,0.04463861937045,0.0496860515697575,0.067589594358615,0.0704327226139059,0.0433694764104608,0.0693724275892249,0.0285008060550946,0.0385660829854566,0.0616732896459255,0.0264573772675349,0.0563183976857177,0.0488436306394046,0.0578974961003686,0.0982330856938018,0.0350151761585316,0.0516510190156671,0.033595478151857,0.12301388342569,0.0399532646381686,0.0402760947265587,0.046368908862288,0.0520207343618217,0.065895848657017,0.0263469983398713
"FEDm_144",0.0554042316327837,0.0262796225716762,0.050996621237426,0.0575052954578201,0.023331426137449,0.0591332678301093,0.078871126104858,0.0533749590931061,0.0953342548741458,0.0363251696642082,0.071266143058206,0.0272245103948849,0.0763407162583163,0.0389401428804022,0.0414233689737588,0.0517294540512176,0.0601953800039132,0.054839917047092,0.0414843927286268,0.0706929844929526,0.0262502542439085,0.0532170915619188,0.0748500538849942,0.0280328723090914,0.0469266317598084,0.0593025322116045,0.0647949450114851,0.0835067653210434,0.0445264426859792,0.0665122430316478,0.0278228997952716,0.0527422386869351,0.0360206956304751,0.0585915325589948,0.0498006992080396,0.049085589697603,0.0751601932140806,0.0321633346941664,0.0692060403593256,0.0209090633459972,0.0606944378262226,0.0761227340683434,0.0273327910997789,0.0365088496281161,0.0463053139047403,0.0657114702831875,0.105999405857002,0.0596762370475462,0.0735718930429379,0.0257234352299064,0.0540887506124867,0.0274954268856643,0.0548519686597615,0.0499334702211159,0.047438228312132,0.0600477571800529,0.0383827264356826,0.0587552834136268,0.0242591556702971,0.0463668036749381,0.0762572015844552,0.0277848179833292,0.0512140493289666,0.0828947568952354,0.0564533013912928,0.11726095974125,0.0476435290555455,0.0569797581836682,0.031023515495528,0.0399238660290655,0.0591560171718662,0.0505536362397963,0.0381108511489446,0.0522194270119058,0.0491802443942225,0.0339628255860661
"FEDm_145",0.0476271554308713,0.0272688824422982,0.0630582765823928,0.0623733574475955,0.0246877313270829,0.0436269894284823,0.0811397215236684,0.0567028076687567,0.0719844456752707,0.046843225330668,0.0789286402355561,0.0278455579597168,0.0478519944494085,0.0353169508016366,0.0610611743897057,0.0609327961314875,0.0495930181985796,0.0794731368217072,0.0336841381551151,0.0548842395757597,0.0338002258721874,0.0518877345531011,0.0701532943637224,0.0249787483003588,0.0430844288639886,0.0909186279594127,0.0569854469252488,0.0916343791716067,0.0481665878656748,0.0631300633339571,0.03006632861786,0.056577500081931,0.0335137249911583,0.0581078979277471,0.0437793698348342,0.0520564215203297,0.0638388260108304,0.0324361542302914,0.0498681130271876,0.0290292394607685,0.0675284034715659,0.0501110898577469,0.025293275666293,0.0517735410000022,0.0662306919524066,0.0524405893711079,0.104862282609152,0.0353495960353108,0.057630810120417,0.0231340637106337,0.0617694755202142,0.0466754785272684,0.0530141589806316,0.0490657372490495,0.0573978864826192,0.0668791601396274,0.051946406817998,0.0455741140784729,0.027103402339541,0.0550955370400266,0.073650930917585,0.0264366143569092,0.0554051592259053,0.0725413694525944,0.0645443867047574,0.0801518493217705,0.0503292584281035,0.0764561298908135,0.0266873148989641,0.0650439125679496,0.0281248173263564,0.0326377152970977,0.0445538494770747,0.0496787609117073,0.0735755111673835,0.0524093665969872
"FEDm_146",0.043540070343882,0.0255826162889226,0.0430661042269565,0.0533607647392268,0.0257077979782619,0.0551925164896866,0.0764012255670309,0.0626707648262047,0.0975427351841064,0.0520765774246951,0.0701055755825374,0.0275403739531855,0.0657611228748043,0.0445209383695352,0.0538996571134419,0.0489967762009342,0.0486219441170508,0.0655589274605773,0.0398535112589597,0.0885655284181621,0.0309229340609174,0.0366481826822594,0.0627830373378545,0.0300631622852219,0.0494786839849866,0.0525224723719562,0.0474215905824205,0.091906902127736,0.0436050999325365,0.0562879427572888,0.0227917232277714,0.0759490886144699,0.0490894420495594,0.0457769263360713,0.0606446279397928,0.0511056970890859,0.0627731687467489,0.0416637894551608,0.0788691573603646,0.0235262670161203,0.0632049013853239,0.0710577890550095,0.0252317169158057,0.0639692702437193,0.0568495115389172,0.0688397518110069,0.0937534264710088,0.0641901165339268,0.049966097758164,0.0220347409611626,0.0518212149618404,0.0222711167384959,0.0535693108842173,0.0376913046649226,0.0507705977618915,0.0637620106141184,0.0386216973239844,0.0695156098400553,0.0247710143405902,0.0547217505144632,0.0478219223407588,0.0275943317626757,0.0367528408094099,0.0802359227994547,0.0511035264835909,0.0867081400303558,0.0445262063866334,0.0671226052414313,0.0283819080479419,0.069923440702044,0.0503650319814503,0.0622464597483844,0.0346317243392558,0.0592764731406155,0.0633446418950943,0.0409564495957944
"FEDm_147",0.0698833681456656,0.0243103386016046,0.0482047073074837,0.0559962175623192,0.0240373511960472,0.0510522067946918,0.0705066864574923,0.0722901262389367,0.0871607447500503,0.0325693017927103,0.0502481735338505,0.0360420027087556,0.0581678200985123,0.0491710204723548,0.0816136919113353,0.0389856795054501,0.0510337528335069,0.0506040154833805,0.0481227946058522,0.0507140212464703,0.03653933329309,0.0589381311902276,0.0482777754378807,0.0300083334695215,0.046728889806286,0.0608260706553885,0.0617069465321695,0.082811133391985,0.0436199782000427,0.0649777660242492,0.0425165265627772,0.0506806791718818,0.0337613565956928,0.0677820472009856,0.0483034822462738,0.0676383005322222,0.0638872430181548,0.0402819854247009,0.043544413950993,0.0276734947679038,0.0510149278575876,0.0741221470241638,0.0264095573815576,0.0343106558129476,0.0718705677918353,0.068688894049941,0.0935402346650824,0.0459430869090637,0.0547782659017648,0.0304272252412695,0.0926123723318099,0.0252312660526071,0.0510830721916697,0.0545275025258529,0.047020148019451,0.0604155470564217,0.0467866204680777,0.0455411632817623,0.0309411697960011,0.0591040225184543,0.0661299764727533,0.0287247301104855,0.0435200744039533,0.036129644760891,0.0601354442494023,0.0800765070506582,0.043152583731979,0.0598013587700667,0.0329181130165972,0.102895260479243,0.031784853247828,0.0534449524618979,0.0693689742867598,0.0453444534071711,0.0745924287608287,0.0363942891932679
"FEDm_148",0.0525812241900373,0.0244335500192964,0.0473008424369639,0.0522385949397724,0.0259291963764096,0.0497795428299265,0.0803355516702551,0.0654942589782432,0.0726665217303868,0.0522249957422663,0.064486459543234,0.0261354369910857,0.0972711546144283,0.0328570340864524,0.0611721056827291,0.0447781091800631,0.0511450841628453,0.0611264342105823,0.0380439026150224,0.0609133948199282,0.0268085064553548,0.0503785459647329,0.069392201090641,0.0257028685748082,0.0384026359545637,0.0881759957080799,0.0697454214887673,0.0604544046030055,0.0599758402278564,0.0573328248948103,0.0266470123726038,0.0791294305706588,0.0312398378920723,0.0737666475248004,0.0310823704992458,0.0512717730042392,0.0628232097871975,0.036757078566634,0.0494963032889962,0.0249594423730587,0.0498842870534499,0.0593983846201298,0.0248356233882678,0.0475758733468157,0.0755750175990349,0.0557612560753344,0.0895692747407973,0.052095107202912,0.0412313655390722,0.0297438810045889,0.0686893514992536,0.0717788382483839,0.0543159716626938,0.0489184306123806,0.0550466226035852,0.0647993590140265,0.0363256101272188,0.0477235902293871,0.0338139226164356,0.0484142807002926,0.0531665449644174,0.0263496814446512,0.0440168178807333,0.10557029467664,0.0556613507338597,0.0972669729358188,0.0422410924639346,0.0587643539710736,0.0300593646001042,0.0780415840739173,0.0417811106033836,0.0315371556538394,0.0330809648877084,0.0660233435723034,0.0700019638982034,0.0364856100932963
"FEDm_149",0.0487307531673023,0.0227527459761608,0.0479819170615435,0.0455062330355221,0.0271091370272379,0.0439962798916592,0.0760209260711705,0.0615012134493886,0.102047852754648,0.0473877072079686,0.0544961731706893,0.0322375064078556,0.104120295421294,0.0542938794374183,0.0459210761549216,0.0458980646968982,0.0639052725221869,0.0508387431919353,0.0252542233541995,0.0506042681107898,0.027439327749134,0.0549598591682859,0.0487220987493808,0.0276664276135239,0.0488004924607533,0.0655491128947256,0.0454006439639989,0.0994624631453214,0.0387367232540293,0.0531363445516153,0.0250666811449776,0.115884792102528,0.0508789488742988,0.041905690140683,0.0534124120665953,0.0699021640368402,0.056297759418049,0.0261737905544694,0.0453122197144894,0.0281098420148518,0.0566185266187781,0.0533596080209382,0.0308488520379147,0.0758407219459447,0.0632553328865442,0.0635914599327839,0.0870542174960561,0.0508420939258745,0.0674664253316552,0.0350896520203975,0.0627434136851282,0.0331605334181807,0.0408651083923083,0.0446991228366378,0.0754838512493129,0.0614373641309103,0.0242216543412936,0.0446098419408889,0.0323366625978153,0.0535126851685909,0.0495138046424268,0.0311849097790151,0.0520965032760942,0.0787541277160345,0.0586261371529277,0.0847876676663852,0.0605059091958869,0.0838882391944568,0.0268533540756509,0.0670705252660628,0.0417680176932571,0.0294866340314224,0.0436494239780089,0.0683725843542782,0.0652644410666541,0.0277185312041434
"FEDm_150",0.0538685609331874,0.0287540641385629,0.0460494586544829,0.0866494534015378,0.0229540775750627,0.0472585871679513,0.0757649401825324,0.0537160704262002,0.0762616010759066,0.0464372421772297,0.0647239045321275,0.0277889445943409,0.0938312466018675,0.0413618546011012,0.0394330730370711,0.0399461109390723,0.0665719937334791,0.0570401765095921,0.0315886397186943,0.04609075542539,0.0338554448418923,0.0500331510943607,0.0660922869396211,0.0293574566969969,0.0486548496054096,0.0593632564866348,0.0578341095405319,0.0841954981229408,0.0418749134222577,0.064038132164746,0.0288269477698814,0.109894191684702,0.0455094681114206,0.0433476969483251,0.0364563258023769,0.0681109598791869,0.0574735572664205,0.0289909981969046,0.0391953715169723,0.0242550735434304,0.0593838059982194,0.0641831179964786,0.0261546667044844,0.0600446389707045,0.0547146825268657,0.0549566592726851,0.0958748909288289,0.0624736514302675,0.0557987119204624,0.0261807175307654,0.0868682040101687,0.052521449125625,0.0504418059803315,0.0453801002519825,0.0624152634874,0.0538061036036152,0.0253510852007125,0.072214238798748,0.0255196740601768,0.0423533083218178,0.0498119619467468,0.0301333997675304,0.0471277533292809,0.0405842018831072,0.0463658821258296,0.106497252884318,0.0458546680043606,0.0783674708218598,0.0278514957288999,0.0722278836442949,0.0307844307215881,0.0678592290633016,0.0680626722209224,0.0544999566485717,0.0589472809592376,0.0349372390694074
"FEDm_151",0.0471948952050843,0.0288208211378378,0.0455501000707509,0.0838340847023887,0.0249463616654409,0.0475870314416691,0.0753500677769988,0.0586764163814719,0.074886496969147,0.0362419766317002,0.0481744619365587,0.0355439737731755,0.116910471469336,0.0458628003466435,0.0551159383488415,0.0460065777454634,0.0462276235250833,0.0541065178438673,0.0289633830285408,0.0409100656270703,0.0264397973461982,0.0480696139760581,0.0730111974266054,0.0260526650669483,0.0453967717640712,0.0606711326156301,0.0558840680008901,0.0887721340656398,0.0514809628678218,0.0634880078775397,0.028317561552539,0.129522595094043,0.0320778353016081,0.0475832988426104,0.043966588110091,0.0510108054703632,0.0612033978139271,0.0261415011803449,0.0483715562462897,0.0261060099879463,0.0446571217152746,0.0597145847422888,0.0262642083985793,0.0362753238008659,0.053736288711372,0.0618548475787283,0.0893330080231947,0.0379790503756483,0.0889611569956924,0.02872834839395,0.133812739218974,0.0332675757506936,0.0532952739121756,0.0471622903250921,0.0463556504292544,0.0545825204280586,0.0295424449659209,0.037169174178387,0.0271555297861724,0.037792423880415,0.0680135506355527,0.0269097068841448,0.0511017809807979,0.0427015116496194,0.0600266141289745,0.098965688626496,0.035926150690543,0.0655040396290579,0.0294547460189259,0.11893786812487,0.0579565809169921,0.0558501309947336,0.0407367600130065,0.0458939647751589,0.0736771699593115,0.0262266081268409
"FEDm_152",0.0307304755292767,0.0274017291596657,0.0389267169362835,0.042748620125652,0.0289139605527834,0.0510953356336521,0.0698315008116405,0.0583464063338657,0.0761279758979562,0.0393076527091814,0.061405199218943,0.0316616712619515,0.176203016976772,0.0398056140038053,0.0459157958579308,0.0419088820612816,0.0518639918323601,0.0656354013504499,0.0221700537465486,0.0641864035100507,0.0340735037274397,0.0491521470656584,0.0617576214835403,0.0296884283661895,0.0361376521126812,0.0563946641816391,0.0636203935090022,0.0707872219538275,0.0542739080312577,0.0555251040058867,0.0331298693387568,0.10121376347296,0.0402901128222849,0.0600490841084445,0.0320463577094004,0.0566490884608357,0.0654052872300442,0.035619388910101,0.068953797118164,0.0240527976906663,0.05694067987391,0.0636333006781444,0.0256159885347186,0.0435233275499873,0.0693357471168599,0.0653863408713335,0.0921068869753035,0.0501765937495175,0.0579900045299851,0.0258560068981793,0.0761453882357675,0.0383853750774605,0.0571416623723424,0.0431084808790751,0.0572220926801199,0.0519987869523115,0.0324267422161536,0.0692186880236121,0.0227095302965199,0.0357955067638816,0.0665034863780635,0.0294626599079527,0.0295164760192379,0.0470126899724551,0.0670657364529367,0.0994263699797636,0.0726307477043956,0.0789200309185794,0.0341820061640769,0.0636080146101965,0.0435605164437116,0.0543774837256459,0.0544602471290993,0.0440636650404902,0.0624228218224777,0.0250633226469037
"FEDm_153",0.0464454724874935,0.0254952686966285,0.0509271998641809,0.0564187272004311,0.0282580772595845,0.0462616571864146,0.0498403621382044,0.0644059450220887,0.0697169789683072,0.0446316156731021,0.0614460969177865,0.0270215920300917,0.109017667011168,0.0478968931040551,0.0662395809062065,0.0487000942658193,0.047757896712349,0.0759690723610435,0.0335498021950451,0.0476877181343219,0.0260606707255618,0.0465379902653569,0.0618457606289274,0.0298581716982687,0.0459623387396409,0.0569506094185451,0.0551042796876237,0.0758803781348999,0.0405576584849594,0.0723533417007757,0.0299159621609849,0.114315407402238,0.0525571796881178,0.0637585027198778,0.039360012409499,0.0495346403244854,0.062704680970262,0.0290546967056541,0.0640547951763683,0.0279239765172823,0.0435717194699671,0.0516816624827643,0.0250856290923435,0.056432867739221,0.0632642751712399,0.0544990438469659,0.0838565097182339,0.0645408176127671,0.0665229806340328,0.0316057060483839,0.100928346500032,0.0288833211733271,0.0573016914614711,0.040452767143859,0.04319092532773,0.0667764756716603,0.0294264892123506,0.0576043864238978,0.0252893889284231,0.0442010331291559,0.053498597132203,0.0247468447549605,0.0360896286729176,0.0674206954590707,0.0730637485099601,0.0649390618292173,0.0421704174599574,0.050585754412127,0.0340536889591406,0.126862670255644,0.0368558557857887,0.0592687500144818,0.0547977593576927,0.0495354850873459,0.0583123550855831,0.0407038787424328
"FEDm_154",0.0554473146770959,0.0255227805557144,0.0490084711115465,0.0736052914925228,0.0257893223374472,0.0599900944782302,0.0490393229990129,0.0813535754871896,0.0752319197870944,0.0561663910578444,0.0531360299586061,0.0337281120259076,0.0823369584199697,0.045578073289703,0.0509975590621441,0.0440960495399113,0.0472437564954036,0.0603707991572091,0.0313581780674471,0.0506626355157251,0.0297615727260213,0.058059109823203,0.0669908508656063,0.0307164302244648,0.0646302539967329,0.052104917652195,0.0555883325378281,0.0796532269070005,0.0440204847705242,0.0666911106035358,0.0301474588208167,0.0722584609575515,0.0363185878979961,0.0592133836758869,0.0304149117099152,0.0541155508955031,0.074799160079484,0.0438535603400096,0.063691332126981,0.024096607981291,0.0500059601985405,0.0496368063912914,0.0250170741436796,0.0485011566421389,0.069314090471291,0.0709224690930889,0.0615273335649542,0.0509221294532481,0.0743725612806801,0.0376127597993544,0.0984101275451298,0.0481296524096422,0.0467490371911414,0.0462288882341587,0.0393186273637694,0.0686998012554296,0.0268435848541901,0.0452190340120311,0.0253712007029876,0.0505491946690257,0.0731130550486674,0.0309854426807116,0.0491963578353081,0.0671903486556348,0.0655883864164243,0.0809285355179286,0.0569784893254395,0.0627275839444685,0.0301033993417042,0.0749715327506308,0.0535978440374541,0.0479284725111586,0.0442229544152206,0.0592004551680955,0.0527729988946948,0.0293547140724142
"FEDm_155",0.0481089805540488,0.0271039619224279,0.0590736828107304,0.0423600250342656,0.0303141240218196,0.0496444695826097,0.0577523252095807,0.0670117552307535,0.07601159567092,0.0261936316633922,0.0679798421291899,0.0331785447796925,0.10996678632204,0.0518486320062893,0.0613675138716219,0.0439846733861227,0.0553115674892036,0.0663295000292269,0.0264583882860645,0.0368373857658789,0.029116215096348,0.0470318881333284,0.0646398303820968,0.0249433334550542,0.0553799988716534,0.0842651413466198,0.0660512180457779,0.0733350654832644,0.0458815443602814,0.0604150369697434,0.0405875842895365,0.100564864880864,0.0263688545262433,0.0538671606435079,0.0364868517925451,0.0753171161116749,0.0519583262861946,0.026952583559387,0.0459760181942792,0.0248091985096555,0.0463236406119631,0.0712317913659582,0.0277969544739704,0.070015564513591,0.0551680604938759,0.0638089964030355,0.0881338569425078,0.0353824805026116,0.0538773805307012,0.0312726503186939,0.122265937336508,0.0445645139328761,0.0478871818728406,0.0410956323647123,0.0479954781639041,0.0539086485738049,0.0284860148945108,0.0514802981075184,0.0346952848487919,0.0442426772651024,0.0570372335724284,0.0273758233263989,0.0523811700007895,0.0526303221661261,0.0551011564503476,0.0858889737313412,0.0373619968013588,0.0921526794175939,0.031200241791056,0.110140128752764,0.0487587456399565,0.0361062326723614,0.0377620540537492,0.0498585648510906,0.0705376521438339,0.0252887644073913
"FEDm_156",0.0275278837756934,0.0270055255384707,0.0435471977451856,0.0447075682535573,0.0238137275618021,0.0513880198531977,0.0653331659734047,0.0530099517417875,0.0799023988562178,0.0348300232160835,0.069682468692594,0.0269863461132624,0.187852795196796,0.0464498329914659,0.0375297275312875,0.0368558779487747,0.0589218038967921,0.0459132261614974,0.0387424589521297,0.0597514153887819,0.0400496900248224,0.0466603025285504,0.0507079176773815,0.0318717713697034,0.0620291278794559,0.0519932084846752,0.0480334591835761,0.0630771030283739,0.0489348662238126,0.0579544216305291,0.0226480361747374,0.149966016683142,0.0420196200473029,0.0278527696137876,0.0341505311261752,0.0589442835733018,0.0790192100532273,0.0243362493086633,0.0346625096071676,0.027557545955561,0.0435590468211554,0.0556631535340815,0.0252871883334362,0.0678098129177265,0.0665923461450243,0.0582749967414472,0.0883926404358157,0.0449050751933433,0.0579113055081257,0.0268942895567804,0.0925756665069324,0.039178993219436,0.0542410422938376,0.0402169599984151,0.057799167199225,0.0902793181984863,0.0281989418340029,0.0423507653351094,0.0283123144664653,0.0419441107938112,0.0553596423817936,0.0339690270042853,0.080846555905719,0.0499677422511789,0.0651901937005619,0.0718259286025752,0.041743394291128,0.0461292199472067,0.0351014889501681,0.0768165103634818,0.0364736727524891,0.0601442557412567,0.0531271441366651,0.0578625030656794,0.0977775168862892,0.025058013424136
"FEDm_157",0.0420185221781087,0.0279460346537172,0.056164772138414,0.0555770479617856,0.0259152187520327,0.0700483904320238,0.0503426812809054,0.0556105202876275,0.0686845208939343,0.0411400518086955,0.063508155820374,0.0323641372866747,0.120880492695673,0.0460781880602983,0.0566365861831105,0.0329286367665613,0.0526025925561157,0.0784349599199142,0.0231184903240339,0.0323974069105667,0.0261075808340195,0.0565189095328043,0.0569479458039929,0.0297295957754153,0.0557694527179038,0.0789679368961108,0.0642732169341866,0.0605161829227663,0.0481095144722906,0.059965547139462,0.0364601689012643,0.0967081340630727,0.0526883518869975,0.0525361985441363,0.0382954986942732,0.0670584443138696,0.0607463611180666,0.0262035525388012,0.0846409321739241,0.0272701695824666,0.0451334910786478,0.0560353949383988,0.0262827540247644,0.0515882404423746,0.0476455043459481,0.0497478746808193,0.0903182089937572,0.0465765805972102,0.0638052820926279,0.0288918110032941,0.0828296139858451,0.0530844830310059,0.0600720552102046,0.0446726610570809,0.037895078615156,0.0777010046575666,0.0258088594889077,0.0612256366906153,0.0288388648297383,0.0397010470565529,0.054767943099396,0.0291768890660433,0.0452092138968561,0.0690582455642412,0.0654044989128554,0.0802432554925367,0.0392633596763802,0.0843348012551858,0.0307747043089388,0.104241761374914,0.0336462180352825,0.053453252252232,0.0465119608014633,0.0435708591674106,0.061488063346895,0.0290894251724631
"FEDm_158",0.0511711262863691,0.0281923696897901,0.037389634132388,0.0409799658752893,0.0265533784418189,0.0322558568688554,0.0667423549451862,0.034163371880182,0.0954927772490025,0.0394622106724324,0.0930014791595924,0.0272403419672527,0.134895042395032,0.0360717442773425,0.0417387230205694,0.0582434617205183,0.0641754945502782,0.0641171664679892,0.0281135004001114,0.0482740392342397,0.0300104994027667,0.0461814086571745,0.0841120136815621,0.0268062679217197,0.0418196458015846,0.0446273898282036,0.0457649943283748,0.0896445148232927,0.0463725500276173,0.0885622274535197,0.0271451178085595,0.106426641533072,0.0361819643952125,0.0414948775128215,0.0350527854069531,0.0659581252208904,0.0712580525698923,0.0243068843925435,0.0390401137174985,0.0220159435348065,0.0481182219473595,0.048627573370615,0.025945174260935,0.039423647291792,0.0709059967776174,0.0786193300373027,0.0855253443439365,0.0468928762484898,0.0712637847445724,0.0391983950808457,0.129745819352975,0.0359917863371098,0.0365162929622954,0.0366385312356996,0.0642990988804196,0.0538262348459653,0.0274058350297643,0.0675436536533262,0.0267244788492663,0.0528626735451716,0.0447838352484095,0.0328205619707548,0.0463600599117354,0.0510370364221872,0.064550666408151,0.0941810838115626,0.041018408946233,0.086394216182891,0.0262581979001836,0.0790009116082367,0.0540605811224651,0.0459987520728753,0.0474025115180404,0.0503177263687369,0.0595847844738984,0.0290998599858749
"FEDm_159",0.0574112502211878,0.0231025533647399,0.0632830417383637,0.0613268873598532,0.0283862916323979,0.0354811026359432,0.0509835495974341,0.059279365517385,0.0776738522944968,0.051046904683676,0.0789074617487316,0.0271483341546895,0.0828595974285883,0.0256177425730526,0.0590309482580161,0.0556607076455701,0.067335981719479,0.0684608410162333,0.0270035864101618,0.0573547624473099,0.0253933454625242,0.0531106917097356,0.0640402890234463,0.0278336546186197,0.053148213144082,0.0727005214491149,0.0537965522121172,0.073907091830884,0.0415813965784327,0.0766262421777665,0.038024134659986,0.0701116263658211,0.0396033101853487,0.0609092582255991,0.043482828489774,0.0574570676865375,0.0634244616560025,0.0274945520768982,0.0438852095968049,0.0241942690506452,0.0414593881584899,0.0735599105004413,0.0311192307107657,0.0405788565920642,0.0913104238640667,0.0475418959915113,0.0909409932821893,0.0300561571897201,0.105785329949289,0.0308887124482613,0.0865569152464187,0.0333400428862414,0.0402816168025851,0.0502811346217278,0.0506167283509974,0.0631809649980092,0.0244222197597711,0.0541793331613626,0.0286166325649631,0.0405063845661974,0.0629654334686052,0.0254913860295209,0.0418691804401195,0.0827083893128688,0.0568598055476704,0.0772893712909377,0.0536174561155349,0.0862885501498568,0.0352320116989904,0.0865968623696023,0.0363447951631669,0.0477715881955131,0.0395117610812512,0.0549977408896675,0.0620916509331776,0.0270616670209939
