"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0582858468840526,0.081976644205747,0.0529679026019405,0.0500895256742202,0.0850032526226184,0.0502152182484868,0.045581433219745,0.0510316742573931,0.0566328513598987,0.0489026229720206,0.0412394719033031,0.0796373832815533,0.0519965829552666,0.0460295765322629,0.153102136824486,0.0473078764570048,0.0259522758994222,0.0429111345202908,0.015846824103233,0.0289114365044024,0.0256813539037587,0.0256493791636931,0.0268645014715962,0.0226232820620394,0.0335888169250532,0.0283938289624379,0.0216900911359417,0.053630796639235,0.0287206945983268,0.0258237552200923,0.0730979957703243,0.0248952234334743
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0561129832558468,0.0777346612254978,0.0559003657768314,0.0464259334882563,0.0731469692354011,0.0535822014327111,0.0602983544375168,0.0579862755628846,0.0752144292669218,0.0487050168543772,0.0415189991693744,0.0741485937155405,0.0617165836721969,0.049850764206681,0.116674862282417,0.0509830064175454,0.0196155164797932,0.014083524098867,0.0167899218434621,0.015849241198248,0.0107103341961198,0.0216834665397999,0.013206916798505,0.0218499760476141,0.0256420677195547,0.0147203854970069,0.0149757719825199,0.0164228387833692,0.0217503734933328,0.0115895332287807,0.0190241955302724,0.0229202613992003
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0542259805119222,0.0895912333697984,0.0532988121602519,0.0386454086020033,0.0837382208651063,0.0477958941417643,0.0449649260433777,0.058686747506345,0.0775464022517343,0.0520086495673244,0.0471157851051082,0.101542647940567,0.0497301775117021,0.0403074067767146,0.113284972915819,0.0475167347304621,-0.00636489601365201,-0.0186817347220171,-0.0167800904217717,-0.00532559756620969,-0.00673751945835133,-0.0120893388574554,-0.00759024836039788,-0.0169207461995775,-0.0160227810264823,-0.00738610240783268,-0.00801513961263988,-0.0281204164205732,-0.00172105619361756,-0.00717762859546859,-0.00796980807877557,-0.0101181636795856
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.080195509023324,0.0658416730092014,0.0505749038968641,0.0421197199239112,0.095145604163745,0.0546817210046588,0.0502807774017749,0.0518539679206763,0.060948386179375,0.0599209363372427,0.0437164410130595,0.0959805790755765,0.0481405416130221,0.0452469039460933,0.109804261233192,0.0455480742582837,0.00880092265039106,-0.00250893367496645,0.00242238015218635,-0.00012107364364335,0.00732067929417108,-0.00658901572687022,0.00416950325095246,0.00155469392844371,0.00324964253838609,0.00191500056358098,0.00383218579362984,-0.00278344805304081,0.00179079531212254,0.00142814777856625,0.00318568361401613,0.00304719415479748
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0742502159829511,0.0777809940584013,0.0604563388696657,0.0425195415891194,0.0645889188687366,0.053125067184131,0.0453213350537837,0.0442495971389995,0.0649068065807042,0.0602744015355552,0.0473521736937107,0.0749622520815964,0.0486825305834674,0.0456919186575962,0.149689838865084,0.0461480692564975,0.0531672660115582,0.0454512386654672,0.0309039395118004,0.0226327753198391,0.0250277033489653,0.0243949534227011,0.0258951520455813,0.0266560050001416,0.0375025079163381,0.0314762283993308,0.0223187323222224,0.0477337389369485,0.0250334952735305,0.0247023671585131,0.0914430984288439,0.0261907978974672
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0639064425063141,0.0890310468818666,0.0480771918277,0.0458674663545848,0.106255279813967,0.0531307131347396,0.0501581148048401,0.0582883316423193,0.0679701091540306,0.0496559730547832,0.0431348988723731,0.0618625787589775,0.0550011336897709,0.0468951055021637,0.110094398402606,0.050671215598964,0.010287871286841,0.0195259687236071,0.00695253905831491,0.00839715858646705,-0.00258702598515626,0.00496179681280763,0.00605741872039696,0.00978601494683696,0.000339281989617106,0.011677128942162,0.00576018004723923,-0.00139922977784921,0.00771977221437249,0.00724726922273229,0.0183704201662824,0.00737770454204118
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.053483226538087,0.0884253546713552,0.0703850931374245,0.044677801989731,0.0567606880027976,0.0592682922141622,0.0520226532495182,0.0757178887555014,0.0717370196349645,0.0559446078015332,0.0633839922055166,0.0680205422826007,0.0563558795144016,0.0483903897667857,0.0811850718433256,0.0542414983922951,-0.00429593748639107,-0.00630231459810141,-0.0222070388660234,-0.00366406093040973,-0.00841630154612791,-0.00509428071314617,-0.00471014003108574,-0.0132239060260927,-0.00826299548987947,-0.00410197331525027,-0.00590703618675735,-0.0174011668321257,-0.00324026473718774,0.000269574598439369,-0.00413598132069022,-0.008595363806801
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0401821851077616,0.055579849998484,0.0503401206859619,0.0450790113347944,0.109477384198159,0.110764536467341,0.0425444380519358,0.0644427080791315,0.0678388025375471,0.0633809536900863,0.0587635056692504,0.0510074432203689,0.0463295530298918,0.0407267466549087,0.0589490253165733,0.0945937359578039,0.0028190129521671,0.00270888179392305,-0.0033057012246427,0.00218580445044013,0.00441343673134031,0.00301034804894655,0.00266381730587124,0.00358192304446396,0.00286998920892192,0.00906898290181655,0.00720192360930678,0.00155621311497428,0.000990579396303373,-0.00183201307336678,0.00170343749590302,0.00503313201029801
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0608798900799685,0.0704763451159384,0.056438176720664,0.0425930032362031,0.104034438911022,0.0553939378494021,0.0478498701903923,0.0504242748778754,0.0780256881911482,0.0567986093081525,0.0424181935145214,0.084375033945466,0.0447443233137303,0.0439714932192207,0.109312265761076,0.0522644557652187,0.0101075150605435,0.00228885335284935,-0.0101766517442756,0.00488435393371243,0.00475168682780566,-0.0117332251852633,-0.000380767970929519,-0.00041451045496824,-0.00401879403093127,-0.00203009953078673,-0.00124650637808994,-0.0096442568765725,0.0029439033313062,-0.00293105395841959,-0.00143469439421131,-0.00231677593219692
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0618005273872384,0.123847760449665,0.0521460101362533,0.0453164739081917,0.0457353398711113,0.0569485481093233,0.049296298523461,0.063392230717066,0.0841534813979884,0.0498579925319695,0.0721933024353899,0.0514808982110565,0.0461405866591392,0.0432040708555176,0.108297245027468,0.0461892337791601,0.00619986699542091,0.0127166570834584,0.00758699928952906,0.00388415182042193,0.00875719549287872,0.00618844714056473,0.00683770704653397,0.00841308949813671,0.0127711762383858,0.00748768204332459,0.012767859041826,0.00420581883846064,0.00663164921047227,0.00521359071138641,0.025559915134674,0.00930316360328496
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0487350477381498,0.0817852573714931,0.0560703313633276,0.0412880129263838,0.0802942822176018,0.0491585297033596,0.0454882466780643,0.0586460668014995,0.0770487036158567,0.0542710303584736,0.0590024762653784,0.107178799721893,0.0568654131316525,0.0431247285056555,0.0897717423080651,0.0512713312931461,-0.00113099735389484,-0.00735236717573637,-0.00885967591516303,-0.00292701957804396,-0.013305434126098,-0.00442311148429103,-0.00412384056246589,-0.000206436782184416,-0.00716760638260631,-0.00130515920216162,-0.00129686991698133,-0.00949285698742054,-0.00159070932932018,-0.00455879774970878,-0.00597419146581338,-0.00069790057940489
"SPEECH_627","1997-01-16","1997-01-01",46.1136363636364,0.0493152014942245,0.0843686553028385,0.0513869446839714,0.0553504007109155,0.0435020904823533,0.0477230719990325,0.0419346662908784,0.0886161371613993,0.0710169497147908,0.0668312916419265,0.128210444494063,0.0455214028663666,0.0419793086374027,0.0479103326096876,0.0536774588931328,0.082655643017017,-0.0443306299533947,-0.0761814167833745,-0.0530874515229113,-0.0448700199827772,-0.0393802476428469,-0.0392188766877985,-0.0408657757656063,-0.0898581533315327,-0.0604679616322847,-0.0562166144231995,-0.0904576423553199,-0.0447899949382772,-0.0395213586490907,-0.0457771248930326,-0.0456224304576038,-0.0929604554968557
"SPEECH_608","1997-01-24","1997-01-01",47.5714285714286,0.0643315579757903,0.0692499886630823,0.0531479113135996,0.0401694612645766,0.0990007253035434,0.0608939052552148,0.050593649655826,0.0449895255686029,0.0529181638004129,0.0702988108555394,0.0407680018752544,0.0893340079140072,0.047278483841191,0.0411981219710456,0.129212963027355,0.0466147217149591,0.0060844679698904,-0.000224279940587667,-0.00298511482768709,-0.00166726190840686,-0.00190807857520036,-0.00328212456659446,-0.000762762178671926,-0.00279168685104927,-0.00210177966475989,0.000632177979288454,-0.00276274030901873,-0.00711377705526041,0.000950946510104572,-0.00205398016152991,-0.0114190031530896,-0.000504474942749796
"SPEECH_683","1997-01-28","1997-01-01",47.8965517241379,0.0584484514223617,0.0764268228763274,0.0538433459343059,0.0377505830647356,0.0575996760847346,0.0499964518647013,0.0499423593406842,0.0454693817168439,0.0756027949770641,0.0503411520562239,0.0416081526120636,0.100733898262185,0.0665717616377159,0.0429245426209777,0.140715586294381,0.0520250392346945,0.0192961002333605,0.0376041274539139,0.0217904742114793,0.0156516011471015,0.0210864436210842,0.0175229623644931,0.020076188989268,0.0169840009105832,0.0145634352316794,0.0180018753765984,0.0176688543697228,0.0464052761781342,0.0242664067964187,0.021460831716276,0.0513944890341829,0.0234081226028888
"SPEECH_543","1997-01-29","1997-01-01",59.5909090909091,0.0512087040509356,0.0813819018969845,0.0487994116475382,0.0344558354893824,0.10855415024609,0.0539101483783593,0.0404536274668686,0.0579504214711958,0.0706858389850159,0.0562820780597333,0.0407681391888446,0.10662034247335,0.0500735316704653,0.0398263990068122,0.112326413353438,0.0467030566149856,-0.0149136716413746,-0.0211475700111457,-0.00952665169692542,-0.00938864392772565,-0.0243356374789298,-0.0185831249276624,-0.0132955820197841,-0.0188698880420682,-0.0200057702623727,-0.0118060508575993,-0.0146999368446654,-0.0426142912002897,-0.0150260881812062,-0.0103413655239794,-0.0401520018808447,-0.0176207879618088
"SPEECH_686","1997-02-14","1997-01-01",71.4074074074074,0.0716832430725579,0.0734841669487391,0.0449387082553916,0.0372082852546162,0.146994279748141,0.0416424642609828,0.0456288266344376,0.0526872379056998,0.0819960484091018,0.0488561267318255,0.0416683110020237,0.0831632685957795,0.0412558812222447,0.0437435607424819,0.0953422432058207,0.0497073480101567,0.0248269320164323,0.0294637975510812,0.015299793505705,0.0147083955076042,0.0607561834494732,0.0144109364988545,0.0184935118583994,0.0153774338082416,0.0271361104051334,0.0194147972925354,0.0150701053825154,0.0268079355517197,0.0147124699454475,0.0159640039246092,0.0335602617996557,0.0204536880314742
"SPEECH_410","1997-02-21","1997-01-01",73.7931034482759,0.0403097096455516,0.0726370448127361,0.055138056335049,0.0333626649804094,0.0693532707242537,0.0534264173224131,0.0397578194634167,0.0567107481302162,0.063145799289783,0.0428294611592572,0.0537713556227504,0.0506624279979385,0.073928486516279,0.0530276201174302,0.200156755395623,0.0417823624868926,-0.032631876359503,-0.0551883122246256,-0.0461595443481483,-0.0259104277727423,-0.0495592532929914,-0.034801481251045,-0.028640566704412,-0.0482827975100115,-0.0506788294835093,-0.0337856894340624,-0.0438102489149547,-0.0380606413138906,-0.0558649993794016,-0.0417561083545745,-0.128943203388755,-0.0295805819725678
"SPEECH_687","1997-03-03","1997-01-01",43.0967741935484,0.0750671897827972,0.0637000495899947,0.0505100228650974,0.0433481290759254,0.0821080702654329,0.0601643729729058,0.0482165013070255,0.0508898203343121,0.0648313841915222,0.0526493687316031,0.0425463117221454,0.0758246436589816,0.0530618651307306,0.0425776554609172,0.147111249934245,0.0473933649763637,0.0260012583634191,0.0227141572710238,0.0167466512829242,0.0156570959062487,0.0330143145716276,0.0147640773504493,0.0183407814210199,0.0135170597906848,0.023990287065891,0.0194980797088841,0.0122681921773759,0.0251991760193851,0.0200883322775178,0.0144641840389041,0.0464129363744552,0.016598239281978
"SPEECH_431","1997-03-07","1997-01-01",33.7857142857143,0.0677512194099934,0.0608974456306915,0.0781518311801305,0.0461167739179116,0.0658448778197098,0.06684236489576,0.0566303181647138,0.0582850269972462,0.0869513018438153,0.0484403723635949,0.051271627718793,0.0557228453589261,0.0550140686735691,0.0472066875484497,0.0963811680250498,0.0584920704516452,0.000165146837077865,0.0147598878250706,0.00952341804897813,0.00491354110209309,0.00644334703613882,0.00427883284995028,0.0111993795141509,0.00727585100336736,0.00580249395151732,0.00518014901379468,0.00265333255140745,0.00583332102114082,-0.00352377277264288,0.00474899709631229,0.0050038513755713,0.0068806331376782
"SPEECH_704","1997-03-13","1997-01-01",36.5526315789474,0.049551592397603,0.068731425489072,0.0583772447457326,0.0433847412531525,0.0586158017376105,0.0507700948379645,0.0760398279200845,0.0642327795137811,0.077416807758308,0.0468663924702614,0.0493655811382844,0.0643248237191268,0.0508709652457578,0.0442322970296113,0.132581589353535,0.0646380353901146,0.0332986976420269,0.0499369823073594,0.0442377023894944,0.0281094295427744,0.0350096504769518,0.0298278199280086,0.0507866127891295,0.0385209682751252,0.044799870958602,0.0298702523683962,0.0287821634183366,0.0390075503008645,0.0340130022620629,0.027842007845191,0.0487747040794674,0.0382178162448495
"SPEECH_404","1997-03-22","1997-01-01",68.9545454545455,0.0588759743122742,0.0875695135255302,0.0604470893341707,0.0387133540773471,0.0737068125924114,0.0534912311576941,0.0438819279460243,0.0651004573039507,0.0707825337516933,0.056765401296201,0.0375943613658589,0.116425299677527,0.0443423636494001,0.0343318434453225,0.115667615318007,0.0423042212465869,0.00793761886798051,0.00568678828083689,0.0100442833821847,0.00282613125344468,-0.00948133088571224,0.00239215882867849,0.00470864321140302,-0.0145499812854896,-0.00703710508718365,0.00414839383753628,0.00106438640084579,-0.00992119523462925,-0.00025951234923037,-0.00110754855238287,-0.0145032673814067,-0.00175479183871065
"SPEECH_705","1997-04-04","1997-04-01",36.3,0.0546663777575605,0.0763032444104884,0.0621618550163478,0.0464994043975197,0.0477457791286702,0.0585639901455323,0.053289499463102,0.0870542938382719,0.10773253581017,0.0628979626853587,0.061743938531471,0.0574692084066315,0.0461435062532357,0.0445992908157608,0.0582101504307345,0.0749189629091452,0.00903748386208425,0.0146609691705336,0.00613514702060211,0.00640653144601392,0.00733537886572498,0.00579352675770126,0.00916310817346416,0.0049215155964598,0.0176755289465909,0.0068941317255796,0.00574500906733473,0.00931239446958162,0.00785148018208122,0.00526853088879378,0.0102706862878227,0.0181945108115577
"SPEECH_603","1997-04-10","1997-04-01",51.5384615384615,0.0700312596992496,0.0628631743081894,0.0563816589781666,0.0396560603587951,0.101821434619055,0.0536536509084573,0.0523662840644043,0.0634947301097105,0.0873893127924466,0.0524416322021674,0.0469878242252326,0.0829673954232396,0.0431879518420842,0.0460606091231846,0.0918800115969444,0.048817009748673,0.0104589818974635,0.00733167455833384,0.00882557166579865,0.00452270865850013,-0.000614277344631197,0.00662296790658761,0.00768300081415649,0.00575644217280863,0.0106831108032371,0.00469174236679102,0.00200193493002195,0.0173958015165849,0.00282246856769823,0.00322685379238315,0.00772524043176263,0.00624383540073247
"SPEECH_462","1997-04-12","1997-04-01",52.6,0.0516873678159457,0.0653002712847494,0.0637184870629929,0.0383433984041421,0.0767553227318374,0.0495618640350546,0.0492392966091967,0.0648661588174158,0.0694215620593758,0.0505616997723358,0.0477648999026564,0.107597604966679,0.0524982284048699,0.0496953987776831,0.110743422786806,0.0522450165682597,-0.0192923600486423,-0.0310560522260537,-0.0300177360104401,-0.0150336849807221,-0.023955265632486,-0.0203010530344754,-0.0185231146390867,-0.0278675903527455,-0.0245103788127401,-0.0198874477538477,-0.0216992847475419,-0.0560928442754331,-0.0274696410482093,-0.0198434690787987,-0.0444372373406062,-0.021473886383263
"SPEECH_624","1997-04-24","1997-04-01",59.1296296296296,0.0438756438829646,0.120353221971412,0.0513461301751966,0.0457884545479851,0.0421566392415961,0.0477493799529645,0.0387490094897711,0.104257553021174,0.0705099041544057,0.0752621572466894,0.107501222091267,0.0437658201141212,0.0378568642016996,0.0457347711307381,0.0661902990477635,0.0589029297302518,-0.0168330760084327,-0.0459644757067483,-0.0173757602060099,-0.0166296184565786,-0.0143667232226793,-0.0176751273548275,-0.0130597577104149,-0.023748113991426,-0.0197659513342314,-0.0302583895316029,-0.0449529231243043,-0.0151987627165675,-0.0141290938036055,-0.0164697193099777,-0.0219526699614137,-0.0269892742407231
"SPEECH_406","1997-04-29","1997-04-01",47.36,0.051810231947823,0.0782389423348075,0.0562965946353511,0.0402813810690748,0.0729392579114887,0.0497821030287762,0.0457296228734876,0.0613031720110103,0.0736368448911981,0.0532699400379759,0.0427084350227247,0.0983985522443087,0.0534349390804107,0.0438089955134473,0.12793348417317,0.050427503224945,0.00499216359508929,0.00796630784212726,0.00448484527531307,0.00551468503778692,0.00108747409095248,-0.00314418191634994,0.00461992253975764,0.00989864538443773,0.00354909364619725,0.00726959545877762,0.00433508429537341,-0.0064496907762319,0.00900431775119996,0.00726876337350877,0.0019050379499359,0.00617868274058851
"SPEECH_447","1997-05-01","1997-04-01",47.7317073170732,0.0824383151600144,0.0861478937793233,0.0520736254530507,0.0401313545621684,0.0883640440690624,0.0490242639479434,0.0494865274459528,0.0531687879510003,0.0630588714024035,0.0522318536968272,0.0463424566969545,0.0766705829210669,0.0458471783236947,0.0446065059630912,0.118011195242525,0.0523965433849214,0.0415871953993877,0.0302136608946141,0.0211943968107038,0.0177801921254288,0.0431420700450818,0.0174582888387826,0.0213219214315589,0.0211550826768918,0.0301205140689896,0.0214190396393523,0.0192847437996679,0.0245854184555994,0.0202504949542739,0.0180111383372423,0.0231369959660918,0.0247799836007395
"SPEECH_405","1997-05-03","1997-04-01",62.9230769230769,0.0592868793393634,0.0767614978961073,0.0677671172678579,0.0394764105207203,0.0747044029903006,0.0636514923350629,0.0430981825497937,0.0680923169720817,0.0641419872770708,0.054664857434379,0.0461395554283845,0.0997063098957079,0.0486804788086698,0.0361736964833469,0.108728452137321,0.0489263626638324,0.00418308807476459,0.00509579179001787,-0.00889193292473189,0.000209828687503123,0.0083237810178116,0.0029660091483362,-0.00209857716456894,-0.00819243828354577,-0.00190062260140301,0.00264521655948038,0.0010719464287825,-0.00978299914988131,0.00353426331463017,0.000817621709715642,0.0106215195927769,7.53990867105263e-06
"SPEECH_389","1997-05-08","1997-04-01",34.7352941176471,0.0563853793368332,0.103149451447322,0.055783295738534,0.0488635425928032,0.0552018922926927,0.0541434690450687,0.0527971150070081,0.0949374308743535,0.0672528666967388,0.0816693601969354,0.0681995037252709,0.0510525575465411,0.0500307858724884,0.043920245059302,0.0617061608627684,0.0549069437053399,0.0122178012111029,0.0121960594549047,0.00132016855912485,0.0109393207447256,0.0082088177283035,0.0123452611599677,0.00765270712001469,0.00186242805377168,0.00360202784505727,0.0145050632488895,0.00204814701589145,0.00743205409464298,0.00639939429509389,0.008292796355142,0.014855696736684,0.00957617414912553
"SPEECH_641","1997-05-23","1997-04-01",66.6551724137931,0.112976929217403,0.0463993722077395,0.0427886885064877,0.0409353896503385,0.123714909369209,0.0458761069242918,0.0543465060985829,0.0526786003262236,0.0671890990296642,0.0584498651492373,0.0577867141948082,0.0833813311143576,0.0390857416789069,0.0349677202160891,0.0906659351664244,0.0487570911502359,0.0425323728665383,0.0138079457307579,0.0170608372583717,0.0153904194322574,0.0411036245905899,0.0148398793189725,0.020535277671254,0.0154228856435389,0.0167078550162992,0.0241104310080207,0.0193257188551467,0.019484984403779,0.0147812623026852,0.0107425111750502,0.0236946245476528,0.0202776966949702
"SPEECH_460","1997-06-10","1997-04-01",35.1,0.0570668966454643,0.0564684624236812,0.0755726410934627,0.0451272742985362,0.0540249611635948,0.058029959692497,0.0657795059075377,0.0663635507756885,0.0808805731206098,0.0568552187151223,0.0539975698821873,0.0669810818088942,0.0622790100884698,0.0419140580096738,0.0971670266273727,0.0614922097472076,0.00315980213938184,0.00933785807976274,0.00579955762266231,0.00431937328668201,0.00597850731280699,0.000529297329742977,0.00243904329237536,0.0128897387401292,0.014318451499561,0.00728014595621189,0.00505168051763384,0.00288763981292228,0.00898245025082934,0.00233186115837365,-0.00232466295256839,0.00751961867370021
"SPEECH_607","1997-06-18","1997-04-01",33.8965517241379,0.0582217585063045,0.0643336572615852,0.0689617523124274,0.0437696272388607,0.0686247728209773,0.0590601652438032,0.088099759490537,0.0581064834445446,0.0951794647814719,0.0510839632145981,0.0488947678322244,0.0660077698959292,0.0485054387227928,0.0491056464193431,0.075381751765661,0.0566632210489395,0.00412771766173837,0.00792518582095935,-0.00583911467251732,0.00240535915701134,0.0028865711376975,0.00484686743962278,0.00683619273498772,0.00421932531634963,-0.00253885962111845,0.00141166523719716,-0.00121317075391067,0.00525893956866118,-0.00409609878349034,0.00330736632877913,0.00267169161872584,0.000512732324808004
