"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent"
"1998-10-01",0.0316892894684859,0.0342553769680732,0.0263683962419218,0.0340695636050762,0.0358613932595057,0.0533433890414312,0.0277761326592497,0.0510395614817926,0.042908233615542,0.0290109238798703,0.0266921976400407,0.0355868287011112,0.0288417790068294,0.0335312023833651,0.0343849557305047,0.0348216503593011,0.03068567592768,0.0338482899769972,0.0348228011028182,0.0384202394002928,0.0375908149789892,0.0462134740897973,0.0360880798357005,0.0267007775357471,0.0552539285591181,0.0313036169610557,0.0389930635160121,0.0298983640736909,0.00106144026597838,-0.00292157794342919,0.00020149942174238,-0.00383828172949799,-0.00204657334874575,0.00521729058673964,0.000408222891559394,0.00246994409378585,-0.00615607969818339,9.68043794272209e-05,0.000274200626978421,-0.00586161748660786,0.00127766823318796,-0.00824904208433864,0.00204404086047848,-0.00250943569390579,0.0010146323539594,0.00188722091149714,0.00343845583694092,0.00257177331942754,-0.00157408434832922,-0.00359886195609905,-0.0025606862901946,-0.00216506928914456,-0.00506530485743365,0.000362065051060035,0.00170213790334051,0.000407496745188629
"1999-01-01",0.0303959458568215,0.0331791625726863,0.0253553957901693,0.0330633888828611,0.0343219249166233,0.0516533062238473,0.0304527537403105,0.051232863512092,0.0447521319247021,0.0282342940974515,0.0258374166953304,0.031831688235625,0.0302846955798661,0.0313685237886794,0.0365571488724448,0.0333215531848804,0.0301569181801563,0.0306273990513086,0.0340546033716863,0.042618619490895,0.0358803359237644,0.046726929177848,0.0366947636758381,0.0259585137089994,0.0588282604508102,0.0325322322250598,0.0439017143992183,0.0301775164700244,0.00656099500088776,0.00522961355495623,0.00477806624407613,0.00364422544710658,0.0054112805092861,0.00992086567995187,0.00466030735819518,0.00746726021983601,0.00492204946797463,0.00434967635471617,0.00476054748259699,0.00446928098341085,0.00695925630412001,0.00282377109754015,0.00869364131204197,0.00611992901412839,0.00561746708720558,0.00483592304073161,0.00709061866509815,0.0109016463424968,0.00508478312060696,0.00413146909912471,0.00616754356379231,0.00408252747003677,0.00686322580871441,0.00572954160648021,0.00800838689281497,0.00566057901155852
"1999-04-01",0.0275062658345983,0.0376353164383235,0.0266100993751817,0.0420895055180245,0.034012950597934,0.0464512602149233,0.0309183994719141,0.0427125216440464,0.04524209028075,0.0340827008621083,0.0270533373181336,0.0329912542582644,0.0296245633454225,0.0337695717945624,0.0357096398602405,0.0332145752319751,0.0291310036176603,0.033336377496284,0.036412151426454,0.0354951018131517,0.0386086523076845,0.0447018801117291,0.0351440214252526,0.0288314518642994,0.0564809008470544,0.0319541574346723,0.0373503294567835,0.0329299201525714,0.00189317566922273,0.000112603287161512,0.00149287815663951,-0.00122951771941584,0.000980356165645866,0.00210007038400053,0.00186485803815377,-0.0028009744060456,-0.000832426004911054,0.00189387287967993,0.00184038573078094,-0.000321941357891371,0.00359121104656977,-0.000665200156422861,0.00476902855730036,0.000983833778291037,0.00183827487709654,0.00287134164492668,0.00412213337957165,0.00549515568013684,-0.000164659609545341,-0.000537034797470228,0.00148847582615422,0.00102467833021764,0.00275660433362101,0.00185741663486561,0.00229345430063763,0.000805328281653198
"1999-07-01",0.0286072287788525,0.0359793385052449,0.0264192622186064,0.0334534036674349,0.0346235388600758,0.0474068697690514,0.030593232890277,0.0445411769157753,0.0457471060604308,0.0280978897826002,0.0260474755268669,0.0320488199901354,0.0296177088333832,0.0298022063126623,0.0360775539599096,0.0339580003097634,0.0304728579929508,0.0332695028050191,0.041176454784488,0.0483942811341346,0.0360250617485038,0.0482430296673536,0.035566078004544,0.0276091626051921,0.0533815947260499,0.0313388810497054,0.0394973645578374,0.0320049185431512,0.00406315204686295,0.00124143180845327,0.00422508829350105,0.00588436704412341,0.000722981820740493,0.00616821578729052,0.00140657871502918,0.001246219656903,0.00262566666231241,0.0034588124159105,0.00334580672944026,0.00395639065533123,0.00393932095967703,0.00179240982561544,0.00591844442938039,0.00349786274031628,0.00365851504066103,0.00328677637221344,0.0059903371697942,0.0100071076004389,0.00206598255984129,0.00061367654862847,0.00655511612532358,0.00213278893983793,0.0019644021214407,0.00401359344428975,0.0020200261899731,0.00445372340428871
"1999-10-01",0.0288580691512454,0.0410638982729609,0.0264315986116753,0.0324557916921758,0.0379030071421599,0.0542271043931984,0.0316917119805547,0.0516416056760627,0.0462079653070324,0.028813638665005,0.0266236064554046,0.0341047928925303,0.0292374216400826,0.0303805423407875,0.03224374138107,0.0326634280660162,0.0303597448793019,0.0310898122382208,0.0402927868224858,0.03571505072264,0.0342880400540897,0.0449882083063218,0.0315706619418834,0.0273059633675466,0.0541098628159863,0.0319067042310638,0.0456581854608815,0.0281670554916169,-0.000657837551024028,-0.00314927195352948,-0.00134660434304958,-0.00301255864161979,-0.000804469521105987,-0.000157222433733348,-0.000289326613289009,-0.00856004848968196,-0.00346403488918883,-0.0022536643907866,-0.00119290122825154,-0.00158147934105334,-0.000610566995760269,-0.00370613629736407,-0.00184280564244369,-0.00205549287549794,0.000363326207476802,-0.00190210432159137,0.00147134677819786,0.000981198519769968,-0.00211501281337444,-0.00127062517159941,-0.00289440652845921,-0.00287447257134779,-0.00690103927078602,-0.00181838834538279,-0.0060737232216356,-0.00235671627329959
"2000-01-01",0.0282551095373108,0.03648810146763,0.0264711348359396,0.0340387436954124,0.0377751251021138,0.05208858031555,0.0288439144790296,0.0362180477394758,0.0491822091099441,0.0338089930222057,0.0262271159447917,0.0341341320876278,0.0288556860128123,0.0316538497566825,0.0396576012554956,0.0327531955871578,0.0318928497810264,0.0319914462258126,0.0398827177446502,0.037455909931623,0.0331115459444545,0.0466181539747475,0.031761454993428,0.0277584409800647,0.0564477651730673,0.0324645037095121,0.0412275971557702,0.0329360744366638,0.00205882669784572,-0.00156340097176582,0.00141526114203928,-0.00159368389927451,0.00151549492494019,0.00348709099082887,0.000980520781994675,0.00152637185258042,-0.00199570099747075,0.00286351791435981,0.000665074462823839,0.000816941574332968,0.00226128699996634,-0.00122890577938587,0.00296890669607189,0.000600179290728941,0.00210994290942775,0.00164646930759706,0.00377739880778696,0.00558760363142598,-0.000335508745222536,-0.00190795881496836,0.000735750743424659,0.00141139009664453,-0.000240503694031419,0.0013013370955967,0.00456439467213328,0.000487518156777762
"2000-04-01",0.0282598776453653,0.0337717663460188,0.0257449587219877,0.0277784203293039,0.0358099007051375,0.0509695853984418,0.0332722815198198,0.0451999851481572,0.0442302832174543,0.0279474893905304,0.0270798509859271,0.0376782936884927,0.0307727463531638,0.0302236653044666,0.0366387856947703,0.0305763447685209,0.0337460012583366,0.0309836263099816,0.0391959954918134,0.0496825668492731,0.0308673030260656,0.0489073239512615,0.0334416443867334,0.0248097290078049,0.0526104509120051,0.0317041844889172,0.0441481888086792,0.0339487502915704,0.00663413020440924,0.00674509865342824,0.00694721684413026,0.00780837506085049,0.00693777034539659,0.00968977057935809,0.00728822149555028,0.00536672460293166,0.00816431254535817,0.00644921272401769,0.00628930503725106,0.0119061176039579,0.00957261873405488,0.0078627893457118,0.0106381766624447,0.00738882558420374,0.0103763370445558,0.00883708483164748,0.0126297210859289,0.0246071275014689,0.00643283606577083,0.0117308934230982,0.0114013212260299,0.0056125312430565,0.0102808237663462,0.00815276953685464,0.00719300671451761,0.00872936193085088
"2000-07-01",0.0276910833813602,0.0303640041868219,0.0246148721917897,0.0319704871138803,0.0339693906899329,0.0463895175740031,0.0257700297357996,0.0526478686668241,0.0421355310882331,0.0264378049816634,0.0247340804629417,0.0308369983799352,0.0300405107348855,0.0302664041001042,0.0449197221111974,0.0336793856867997,0.0278322448129957,0.0310053540027388,0.0359607358503909,0.0446772272944224,0.0380922677632924,0.0462896815591349,0.0366289261288367,0.0261188179943612,0.056093937120763,0.0304706521515457,0.0554717575664714,0.0348907066688749,0.00418661903358062,0.00343927570154186,0.00364004988881187,0.000783207260118929,0.00485741969430681,0.00504487361869618,0.00287528522886604,0.000669179125083357,0.00536878923965854,0.00231564935139755,0.00306103176980735,0.00825384377747796,0.00527033659354808,0.000384603098237188,0.0112804080658087,0.00349117096173443,0.00537072017956521,0.0059871247622296,0.00878244273340559,0.0161442445512275,-0.00173749946263539,0.00711709054545308,0.00267072341957382,0.00335846991190842,0.00835145129263186,0.00376648985246412,0.00583243412809977,0.00386419912352857
"2000-10-01",0.0281640320599884,0.0381614075145612,0.0269355278562947,0.0267745071333603,0.0351771963048249,0.0481806114135498,0.036507699937014,0.0471129150253175,0.0505167000982963,0.0291029557057692,0.0266396600014173,0.0372319379954601,0.0313520556968319,0.0301226220313178,0.0352686077290023,0.0334773903796666,0.0306906072552531,0.0318324577009575,0.0420059467207434,0.0438621149641253,0.0341531785185101,0.0454024665427205,0.0299604365039554,0.0282669526429584,0.0476441905290315,0.0386700230748095,0.0369163685488119,0.0298694301154512,0.0069901464618955,0.00739082738058064,0.00647333477267722,0.00679184970626388,0.00667398755686899,0.0121230182502508,0.0066160775958939,0.00737121634103901,0.011271815452675,0.00598970766515452,0.0059820691579267,0.00792563019148734,0.00898241640445829,0.00606440558296887,0.00930691383241535,0.00746811686117252,0.00774632032345,0.0087782066193872,0.0128066484706826,0.0134740829168911,0.0080894933522389,0.00750978451568889,0.00605957544908755,0.00492592586948366,0.00908855159648974,0.0100231133101687,0.00791707466016891,0.00653133180105229
"2001-01-01",0.0315299751313891,0.0371163067959723,0.0262405400920706,0.0278626393515452,0.0354714674137168,0.0544154243131276,0.0311817981355404,0.0519906950963612,0.0505380089907897,0.0298998556325455,0.0267454748857714,0.0350000788093173,0.0284107237407613,0.0286269617177523,0.0372379837993526,0.0297773779824292,0.0337038998212413,0.0311481984351088,0.0405216463881194,0.0400242936366947,0.0339036716871117,0.0458374334222309,0.0295469748643306,0.02549889084094,0.0527031494854966,0.0325907699618219,0.0444301473837437,0.0280456121847178,0.007813682208738,0.00725722135358497,0.00524750356771308,0.00524353969538207,0.005749936117547,0.0103658700825362,0.00618901108831881,0.00513782007052022,0.00794737947095774,0.00527070074747842,0.00504267193133779,0.00648089981452798,0.00429663813705426,0.00473694525500928,0.00676884932381696,0.00479562281506414,0.00861144534318957,0.00643072747199137,0.00796242367101385,0.0130298742406185,0.00641723456617156,0.00936227656184557,0.00528499685206349,0.00466436785699051,0.00839963866633435,0.00545878516214137,0.00945584917497012,0.00544357598279049
"2001-04-01",0.0288146087970644,0.0364051130526689,0.0260272349071122,0.0294635365776402,0.0340260818503921,0.0469788150189913,0.0336599974730027,0.0412825352235478,0.0487269693031686,0.0357333006706759,0.0259458814873651,0.0374755232332181,0.0279038541001141,0.0315380052715921,0.0435050794053262,0.0324753961550862,0.0311063135293839,0.0313086244373023,0.038489735826785,0.0361755225707481,0.0358819175413936,0.0472818044778813,0.0303178571602433,0.0290883481597758,0.051995986524388,0.0313575867457705,0.0460523902215712,0.0309819802777911,0.00313575185110475,0.00104168497613616,0.00113532354929727,0.000179459293555005,0.0013753272625038,0.00497141392513725,-0.000304256514921291,0.000814232687363473,-0.000683874415608211,0.00295694852807473,0.00163698812620876,-3.31059525121464e-06,0.00229548795777627,-0.000742759215517759,0.00681470728268592,0.00140668837801406,0.00127767371368751,0.00124369530160526,0.00356436897920865,0.00758990050468067,0.00154637952129244,-5.21041453434102e-05,0.00148261627875349,0.000934860969107096,0.00030948883760375,0.00112884408483285,0.00387997812594496,0.00383748680639981
"2001-07-01",0.0262990185663728,0.0377313439167134,0.0280987219659698,0.0258663776457089,0.0413798397471705,0.0449535549478342,0.0342821068019387,0.0378639133023303,0.0522227982800039,0.0302860201126018,0.0264988424608315,0.0385936375919005,0.0280026031427558,0.0290860421534318,0.0354624385175822,0.0313590740621173,0.0364015258262621,0.0300854432421281,0.058879745699164,0.0431370963918503,0.0301736763276645,0.0464996389538156,0.028800887342676,0.0241541802272519,0.0495744827205794,0.0300748312462869,0.0452085010228519,0.0290236577842061,0.0102898929915483,0.0149902251466224,0.0143416184226348,0.0121016150473833,0.0133770677398306,0.0150273616511561,0.0132138688503886,0.0164554834840134,0.0137085740410047,0.0144961270513605,0.00969749974988765,0.0196595959503916,0.0116798644594703,0.0103406046112036,0.0170196285720753,0.0111991226584582,0.0131718788906286,0.0103883351215219,0.0187818880034037,0.0237498040367775,0.0103654341999041,0.0187654444080721,0.0103250612947887,0.0113332665660057,0.0199224820678682,0.0131151803617644,0.0189186950301443,0.0106114725310398
"2001-10-01",0.0274148828845892,0.0368815378581958,0.0263419661597667,0.035848836605781,0.0342423885606099,0.0508187743877023,0.0338895109432043,0.0475712055315843,0.045472494840146,0.0310374839427728,0.0245306718387214,0.0325056858432944,0.0297837710339694,0.0307178260299918,0.0364315656731225,0.0346030012997813,0.0287295050294758,0.0299820798557428,0.0420089411401234,0.0360505259628632,0.0372146889453251,0.0440980465132052,0.0332579582374135,0.0304213287645459,0.0534863028745625,0.0325123736354611,0.0476836153435128,0.0264630302645356,0.000930227552263255,-0.00168330528306263,0.000937320088135288,-0.00150068002175414,0.000929549495645547,0.00194878252198415,0.000846885813349529,0.000303924174540475,-0.000645526927331606,0.000191841536290036,0.000798296956320361,0.00187661017881972,0.00184319905013175,-0.00227309104616669,0.00269256427856607,-0.000450769331116392,0.00047860567077866,0.000413753848661037,0.00526615959508977,0.00175905626231729,-0.00121520480649445,-0.00159072170298754,-7.95610281073181e-05,0.000164678629296859,-0.000380340081661762,0.000185997199077419,0.000402138036792713,0.000624629917170138
"2002-01-01",0.0315354385926702,0.0370560175093235,0.0283028845642952,0.0273313926289316,0.0391743778358084,0.0526413448510077,0.030131936476953,0.0498458033509094,0.0468507829709418,0.0321775037364209,0.0276046058867031,0.0374208356922993,0.0298210866664249,0.03399517928246,0.0395336470786048,0.030806561120162,0.0331528302525974,0.030595156264916,0.0379901478507013,0.0348072904392004,0.0312135829985235,0.0465141469200576,0.0277156357876726,0.0274022819567778,0.0499300343283842,0.0318718652286502,0.0442154873490091,0.0303621423795941,0.00199204438155337,0.000951210502030978,0.00133901354319361,0.00205393337492669,0.00100840944407876,0.00341502984853683,0.00156526182551094,-0.00231393315534763,0.00377574543349811,0.000758568665041603,0.00108583472405006,0.00239008505417847,0.00282554150554592,-0.00184926075887598,0.00339294313449395,0.0012692984026845,0.00167435176713372,0.00156107066219083,0.0040003578965099,0.00450712103281401,0.00275424190655324,0.00219229033076796,0.00224666144535802,0.00170242848157512,0.00179463738592237,0.0030080824982369,0.00461051892253671,0.00155299260523099
"2002-04-01",0.0337700406706094,0.0303669865384763,0.0271646041563421,0.0273469414969027,0.0316869320525642,0.0582112291987367,0.0261597880380485,0.0600564388654531,0.0390185618573502,0.0285878172852235,0.0271888024071451,0.0272552603721725,0.0323434305162405,0.027947811207735,0.0441452634466854,0.0338262175924953,0.0274736926580933,0.0319186316662148,0.0403371924523962,0.0427970460977771,0.0349411193848909,0.0464115439366388,0.0316499333627404,0.0268910917189071,0.0512213250521655,0.032780437076763,0.0500842047806781,0.0284176561105542,0.00836101552517958,0.0063723902440819,0.00551119419208469,0.00736508477146858,0.00851297965512128,0.0136273413867763,0.00658461463530593,0.0141028570035167,0.00970556999985121,0.00739698288775991,0.00628680180949294,0.00627820260236255,0.00948307536800862,0.00531110476318403,0.0152456548350792,0.00662430518839019,0.00759131813809691,0.0103061186768626,0.0132959230982039,0.0133960919910391,0.00941339739440677,0.00813515827383821,0.00840558789987862,0.00610656191268269,0.00989588450911506,0.00904355934263082,0.0133262833376868,0.00624934756511494
"2002-07-01",0.0289260782305292,0.0358143518983893,0.0289702516609489,0.0317093025793152,0.0358876616781632,0.04921036771672,0.0297882314705133,0.046049396174392,0.0508833292189049,0.0266520921920198,0.0255532354731878,0.0312952385055452,0.0330592894690033,0.0313727800194337,0.03482405128921,0.0339575494859327,0.0297473925233904,0.031163830998499,0.0460644222842849,0.034402090929566,0.0417771922605238,0.0444687614596935,0.0339840709808218,0.0290854492604163,0.053052444004173,0.0317644901864114,0.0416444051128697,0.0288922429371416,0.00560352462189381,4.0807449484922e-05,0.00465828462184465,0.00458302267346437,0.00331488261640948,0.00840164960102603,0.00330971647414064,0.00568810947268958,-0.00280036404483457,0.00420202804978672,0.00467878476191686,0.00568633654534049,0.00641241847326596,0.00213032288659187,0.00844265197901999,0.00457677041595662,0.00485446433819874,0.00433765259533345,0.00780151042232175,0.00921768150102097,0.00636268999370818,0.00183156168361376,0.00624130418774855,0.00366641353444511,0.0042555744542043,0.00425424931998296,0.00750535477534753,0.00508007575605242
