"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18"
"FEDm_58",0.0763330025959005,0.0575938858142446,0.0283193830542976,0.0491368535816515,0.0631978182192695,0.0333519274393384,0.0532424680032934,0.0769253832451236,0.0305182840128861,0.0959323262137756,0.0774244052739221,0.0480796573710507,0.0512145859493242,0.0433540333000449,0.0441345862012986,0.0505615211010364,0.0607702947947714,0.0599095838287708,0.0791977324217613,0.0721922817645131,0.0311045079985579,0.0498223726645509,0.06286881419689,0.0413170660411525,0.0591372680876414,0.0592924180852751,0.0322588830865599,0.0790578064460401,0.0753096967491769,0.0396170522785723,0.041099598083608,0.0386210392521613,0.0456310177682914,0.0680612234085143,0.0672008063336893,0.0582104153330442,0.0847600210305416,0.0717190318180335,0.0322050054384858,0.0556259819802522,0.041783307927611,0.0369354054071418,0.0858777256376361,0.0518407572199353,0.0361561598321323,0.0782344421984573,0.04908502788932,0.0546576375762294,0.0465177938969917,0.0507296877627054,0.0418663244275607,0.0445256691211779,0.0627400515910968,0.074739969244691,0.0781011704905361,0.0754519375919012,0.0345910287933888,0.052629232823122,0.0448555924710946,0.0383984610465734,0.0622506378593303,0.055664906245075,0.0362588206729475,0.0779058479440417,0.069641655467231,0.0352373945794237,0.0400222751949048,0.0366302527811803,0.0552820757207541,0.0560021197185792,0.0708779126352725,0.0801986779646436
"FEDm_59",0.0984013287633113,0.0751638534255258,0.0289533361005285,0.0599915477745387,0.0382114419587352,0.0311106715172669,0.0756131456197631,0.0625092570788452,0.0332731820464375,0.0723097070643031,0.0513232284566338,0.0457810659506072,0.0472352546324369,0.057779638154754,0.0427657290316949,0.0537218644820365,0.0634058835092231,0.0624498644333585,0.0751410090509934,0.0736380327114539,0.0379067706475069,0.0613524179806362,0.0425652420483199,0.0407794804482947,0.0694455766272971,0.0613528817780492,0.0338063861601181,0.0897493170426367,0.0543082125269678,0.0451965508391342,0.0378020339813003,0.0363634572660128,0.0465532950693438,0.0605123284616265,0.0568237850918601,0.0767032222684481,0.0925530499582304,0.0598049916462283,0.0330147400048855,0.0671731359593924,0.0523533168841155,0.0290004019924448,0.0504921319529686,0.0900408267327002,0.0343135659712564,0.0858464970508259,0.0544482652511423,0.0344404828059719,0.035930411661117,0.0378823954344619,0.042782357189738,0.061996292603581,0.0655403781807897,0.0723867587201504,0.081392999108777,0.0685770620269491,0.0313707139095399,0.0547049878944931,0.0424686016795091,0.0318370463381298,0.0514384281731648,0.0589938602241203,0.0392937146631993,0.0961153744306124,0.0796277057243051,0.0355884234640785,0.0430923925126387,0.0435324360480581,0.0591693898399752,0.0561193595183952,0.0606070509197673,0.0660704535242872
"FEDm_60",0.0915606154846843,0.0574720893742057,0.0306405173300291,0.0695025926549153,0.0553950141617722,0.0287491775862769,0.0371988719861847,0.0868035183839077,0.0337860403627417,0.0862222588110182,0.081941361844575,0.0407752283259683,0.0449015625881434,0.0355888038602226,0.0464891850986232,0.04629972742333,0.0596731461593199,0.0670002885640817,0.0822240205770912,0.0665773117205999,0.0323575797156807,0.0564116254330908,0.0529731270244606,0.0385929425069959,0.0528609593998928,0.0640448429939596,0.0388545513721154,0.085621111930582,0.0714238944242953,0.0364710864145815,0.0394151819417088,0.0398094700010477,0.0536035408521327,0.0551433556295093,0.0638356628101992,0.0697797352520565,0.0870135829179581,0.0889898411063944,0.0321722983372754,0.0619975031711093,0.0410982768754589,0.0353484419064621,0.0617075235419955,0.0651916487461477,0.0348346526405853,0.0674646877744451,0.0666500834319333,0.0501770036244475,0.0403632307634805,0.0469534843056289,0.0441631058696184,0.0460005486964225,0.070361508702501,0.0595125775881361,0.0841291692450752,0.067682857506598,0.0328938023847242,0.0685603788049277,0.0351752910499195,0.0280614810356959,0.0594051013240052,0.0863142088138369,0.0464262397814816,0.0678979604180972,0.0564553187389085,0.0368836376872171,0.0455834846304591,0.0381557434466289,0.0481550742831524,0.0677689956547028,0.0499903203316465,0.0804609348629233
"FEDm_61",0.0902270617811962,0.100504397470143,0.0259757558243943,0.05326672838001,0.0447906744268662,0.0240948718380531,0.0683471548833989,0.0470432385343915,0.0398157615259405,0.0580981935960938,0.0615310271415927,0.062406248440166,0.0367740547646019,0.0485840505450867,0.040612145399524,0.0441576212536801,0.081111449311728,0.0726595648831332,0.0880771814527591,0.0648595899664206,0.0372482507514772,0.0621308534035801,0.0335607247940354,0.0387360992764622,0.063009700199109,0.0817701750404116,0.0418430345222951,0.0725243426801856,0.0634457187393999,0.0397899917498103,0.0475555364053144,0.0327334734769476,0.0482782544536107,0.0632610498587625,0.0543406868238737,0.0668353364055448,0.0674832310249835,0.0748342755432824,0.030607176491414,0.0649994498300491,0.0331448037206715,0.0320326502797484,0.0530698239466057,0.0492982592326704,0.0446502152145459,0.0712164634691501,0.0694050130067321,0.0504826904088941,0.0478703259152005,0.0517224672462277,0.0398514084038515,0.0826477506602818,0.0575042756802421,0.079179719925449,0.0643439257258576,0.0791857105563665,0.0317410877048968,0.051441660368198,0.0453267270966246,0.0292253440351334,0.0551982605523822,0.0718370709643956,0.0373568749867247,0.101130695389532,0.0570581243805025,0.0455009451028147,0.0494584270311518,0.0457908759850224,0.0386317957928117,0.0567371424128323,0.065222249462676,0.0748130824520775
"FEDm_62",0.0731354211598177,0.0651095306219868,0.0277025112725475,0.0826446954340789,0.0283295043186222,0.029411533681837,0.0489447002551331,0.0512535557201586,0.0455458863413579,0.0901946318218912,0.0649932162036886,0.0496219335356595,0.0474614703559261,0.0430760873316315,0.0345213221028077,0.0664301440367891,0.0689944223247797,0.0826294334812869,0.0607770623025018,0.088160064700955,0.036557852548608,0.0451770897769536,0.0391548093570402,0.0327273629820038,0.0633836875067821,0.0734845615470861,0.0435704746352416,0.0779500196753985,0.0524889152393053,0.0513154958482872,0.0486396174892368,0.0495608873784317,0.0395148915891645,0.0612271149763439,0.0640997760605365,0.0722103163861235,0.0883126316142698,0.0645722187771474,0.0291158136000433,0.0631581506911476,0.0317753007763323,0.0337983946664094,0.0454389462496476,0.0694561647699594,0.0372477345425296,0.108827363956202,0.0641837027475673,0.0390249364004642,0.0530292333340913,0.0587113186958844,0.0444971626434819,0.0522059547390488,0.0549910375373113,0.0616539342584622,0.0830619274354369,0.0772686847227625,0.0342470257863218,0.0669842436440362,0.0341918522196322,0.0282267063168517,0.0513091973906997,0.0662997551873204,0.0332843008110055,0.0765452868680202,0.0753375225076498,0.0467337635154733,0.0414793457180952,0.0563343654213621,0.0439244853981873,0.04156063285219,0.079287122448757,0.0639237817561981
"FEDm_63",0.102074323032663,0.0531758867296505,0.0300677320402418,0.0636556728728333,0.0308774923844517,0.0315643030074765,0.0470399953354936,0.0636784417326928,0.0368800560796244,0.118666561843993,0.0647608240766165,0.0407544314670588,0.0519755859788891,0.0615171130178106,0.0404786323152752,0.0529954553952623,0.0483799049349643,0.0614575877550018,0.0789480673907382,0.0700385507644713,0.0390991124177131,0.0663490857605308,0.0338632505097162,0.0393899642110865,0.0560270249804972,0.0616786162573952,0.0392950109524279,0.0844145854439528,0.0746885218700759,0.0465686699291812,0.0370291903523278,0.0526527977146689,0.0366865021628786,0.0395841953406302,0.0784129520548635,0.0652739018868449,0.0924896722558443,0.0655057206629305,0.0316015101288206,0.0454887235000895,0.0424211591156171,0.0326145138512982,0.077343197084291,0.0520456323798408,0.03313198968068,0.106176126812795,0.0652579572749528,0.0325289238993994,0.0365706692402558,0.0383016915275439,0.0361394389280349,0.0738157272360137,0.0921980815533621,0.0463692648682303,0.0902427301745615,0.0790149981364882,0.0345727579846923,0.0575329245813154,0.0374908034705033,0.0306655391508099,0.0758930155278864,0.0799087664468057,0.0419651079457532,0.0519537228199114,0.0591340495697523,0.034759483675599,0.0347618764169171,0.0412586106167162,0.0446206540694397,0.0548130892559234,0.0822318400223222,0.0691800301346028
"FEDm_64",0.105334756570215,0.0704906615334858,0.0277203523032251,0.0524404388972738,0.0413083602625241,0.027328711493286,0.0597583744901734,0.0602891422816038,0.0380564098326063,0.0949020037467478,0.0593142107841985,0.0324296736830374,0.031966158500342,0.0323196244355652,0.0385553271992339,0.069905380592659,0.108869382712408,0.0490110306814151,0.0873936036304853,0.072173413190815,0.0357324713432289,0.0536593846015467,0.0354034434425036,0.0371869483334867,0.0806290176189723,0.0803433948159112,0.036238152662793,0.0797857132852582,0.0605722847843442,0.0317276602101737,0.0367514028116508,0.0417828147650958,0.0369159777425842,0.0589254305997448,0.0786856649190437,0.0560932212423619,0.0816415485788325,0.0830152708530145,0.0313627132909525,0.0603086597246859,0.0332608141728118,0.032646919140304,0.0859817802037685,0.0596638066667665,0.0442343145999628,0.0615964459064582,0.0400854570748234,0.0355304578691689,0.0391014703655118,0.0422444884754435,0.0383302678822567,0.0841564955891004,0.0763302847519679,0.0705088048541703,0.0861001364143471,0.0788823515796907,0.0287781264315846,0.0566370928143191,0.0496240846212784,0.0300903147144129,0.0700254531312356,0.0616238302918893,0.0395445615865098,0.075354886373617,0.0558073342818904,0.0295958959767858,0.0403526826623182,0.0434106366059424,0.0429771148451388,0.0801544526553018,0.0716262091688096,0.0594148358449288
"FEDm_65",0.0699721490509532,0.0860046054254951,0.0318301610098084,0.0591256272081784,0.0336494653833777,0.0324415032275281,0.0874264622232594,0.0658805778600377,0.0464901891386756,0.0744458757513417,0.0480662183282295,0.0356435956686045,0.0358735006765224,0.0389616289236209,0.0361983085081345,0.0735434781204859,0.0734882540098687,0.0709583994858785,0.0819761752678904,0.077185527531884,0.0303297034764186,0.0546502383827531,0.0422814033478872,0.0345197305741772,0.0898042145550035,0.0615251551068346,0.0413646056025326,0.0688360415711655,0.0535040582577547,0.0292159292259988,0.0405417989335999,0.0361422814700878,0.0387858193400662,0.0869018570007863,0.0705439336956329,0.0618915266595268,0.0809597554175143,0.0768750417891848,0.0305715073266283,0.0402505549562838,0.046320036858719,0.0277897243413054,0.093167350011129,0.0569692203172494,0.0359841316639774,0.0830860474051644,0.0550996501606524,0.0410400666335807,0.0470843676449658,0.0412069230028828,0.0504020141834364,0.0633168575849236,0.077391571109319,0.0524851795930834,0.0950109666951312,0.0733536197984476,0.0325141062733851,0.046569719175458,0.0399585151399073,0.0293465123034769,0.0814799169490449,0.0579574068697135,0.0335443884466802,0.0861331857082728,0.0555263474041536,0.0318393753061611,0.046390276944231,0.037872673236592,0.0470377957132048,0.0776988050861833,0.0631192403268019,0.0646471486231549
"FEDm_66",0.0837141843061598,0.079690458973501,0.0299181527120819,0.0485582284954843,0.0456499668725038,0.0233148488303797,0.0887920001607734,0.0634243141319899,0.0335479846469168,0.071210607592845,0.0546628671474379,0.0374196588108162,0.0488029596149525,0.0401528665311125,0.0561426888775252,0.0560272846649358,0.08658593212487,0.0523849955057145,0.0936899339659554,0.076300278095757,0.0325437811325641,0.0429360803623274,0.041978969050189,0.0322007331782821,0.0902737192137709,0.0649083209061543,0.0359507734855065,0.0691524207304962,0.0580483181434426,0.0391142206417865,0.0472003776509401,0.0360042554997244,0.049997908124067,0.0617495608675388,0.0655816929540305,0.0623686559974672,0.0641959435347338,0.0771226038478695,0.0338190897676358,0.0472492312889378,0.0395327809722633,0.0322368768210151,0.0700663237332737,0.0533857681529574,0.0446742119418859,0.076964500888686,0.0522037045069114,0.0446165550635728,0.0477718954674525,0.0439892810716339,0.0428838866223961,0.0700772341017475,0.0885695617984835,0.0706405504185439,0.0643027966611419,0.0925203876797423,0.0296980207994624,0.0573182039756564,0.0407715915539484,0.0305130321464543,0.0719561808778255,0.0730730082929122,0.0334654759387301,0.0796779881383356,0.0471291005321198,0.0411865212025776,0.0440528221278208,0.0375415106414277,0.0418768930109745,0.070956294143713,0.0640060241581522,0.0799541481190054
"FEDm_67",0.0717441817157258,0.0770504198512541,0.0304454564635438,0.054245353819761,0.0376101625561365,0.029662233910348,0.0615143128189382,0.0462278711159234,0.0400264916728743,0.0951621765557441,0.0497114253947272,0.0405275746621263,0.0442844011149632,0.058911138601345,0.0427079788105851,0.0600688417181247,0.0860885898237603,0.0740113893941191,0.0690556894203385,0.0802588318021013,0.0316066191267634,0.0600109441473912,0.038157656081664,0.0337160133788777,0.079409879336499,0.069374528229837,0.0380431551780218,0.0728433003147158,0.0498988680873454,0.0465010348404562,0.0371946788749192,0.0362061870763062,0.0382819561706099,0.0717585462269305,0.0728202323252776,0.0748618793819453,0.0783660528411605,0.0761113741389824,0.0318477747788216,0.0494010184532964,0.0403451843637885,0.0300126975818787,0.0617481249539109,0.0708455942575173,0.0362184259924287,0.0825556130230693,0.0635388114150332,0.0328150762434958,0.0525451942561285,0.040770080803098,0.0409398406914526,0.0745117363860908,0.0668289040245865,0.0705984957952603,0.0833620370601049,0.0683946408341438,0.0330577505035727,0.0565609527506945,0.0443109380133226,0.0329857489054404,0.0573222376034374,0.0584258815648542,0.048414666981791,0.0774436105252178,0.0642857249155998,0.0371274854543584,0.0545984805697166,0.0424710777247209,0.0379676254449347,0.049241395758132,0.0692783932381138,0.0847513521518445
"FEDm_68",0.0745841411611049,0.0763894973321337,0.0363534409792509,0.0565960181606902,0.0427560662057774,0.0300097397274346,0.0584333837439257,0.077487852001694,0.0371617616700369,0.0790072438551107,0.0608899307554884,0.031951271758854,0.0440411636829032,0.0456183079101971,0.0458004754400703,0.0670057034514197,0.0645266176421334,0.071387384521775,0.0835384763771876,0.0706589082070778,0.0338606712597947,0.0490998677820642,0.0420312329488154,0.0363969992219402,0.0713032082123317,0.0574986593121273,0.0414800790865578,0.0789608591821543,0.0648618922727688,0.0375653266456473,0.0509198445026962,0.0396297604209788,0.0394732308518051,0.0555654041566565,0.0711501924101621,0.0760053871492343,0.0693037168443769,0.0769579892009528,0.0303800008587992,0.0575692435355819,0.0357699621393965,0.0352604384735773,0.0748303823640671,0.0622299681952708,0.0405918100316722,0.0726113942625628,0.0612658058530923,0.0343715511704603,0.0464026869039872,0.0427754089483629,0.0516934126712068,0.0600797605295277,0.0784564608801739,0.0694500071369314,0.0681925106992774,0.07225590985981,0.0320152181830194,0.0478224634630652,0.0387787292610355,0.0337962754006006,0.0631586666652594,0.0566377548843475,0.0447573859083554,0.066043460884161,0.0678192223564617,0.0319153837316038,0.0383409161364623,0.0428662788592136,0.0446357980548516,0.0818496127642743,0.0843283622757829,0.0847860506124184
"FEDm_69",0.0824540033265005,0.077807355611053,0.0302922346140984,0.0482864095864671,0.0354545779371922,0.0325802087201002,0.06450729876838,0.0709543726759264,0.048856753376831,0.0856665566604673,0.0578775146332162,0.0312359991350849,0.0488041746998079,0.041761875591342,0.0493630945806574,0.0471290149338399,0.0789019208936438,0.0680666342553918,0.0709425203745987,0.0737798054753749,0.0325522824535814,0.0572243939784753,0.0389319135766334,0.0356630702805658,0.0648401283217276,0.0592745109614157,0.0384332908861653,0.0756249742328078,0.0721221025772165,0.0325277454217834,0.0408795350648337,0.0406167442831809,0.0391892621744509,0.0820958896159502,0.0727338979008681,0.0725679324203704,0.0883559892485497,0.0691790830192297,0.0293681951220323,0.0496682114137927,0.0360619533313233,0.0260082217619635,0.0949980646818435,0.0728097758184052,0.0390110931121717,0.0807813845377501,0.0518304038621161,0.0279860165410112,0.0339598506156737,0.0391656283710331,0.0501670911970292,0.0652176847789375,0.0725261728663164,0.0729051797208212,0.111730413277406,0.0653476475048375,0.0313420115044376,0.0556573947528313,0.0378573292878909,0.0262552449068856,0.0772843694625039,0.0673662401890467,0.0305820046079083,0.0864427451455255,0.0530517603284486,0.0252409255797684,0.0402874847440118,0.0541382130222366,0.040030183969782,0.074794066352382,0.0759482134757653,0.046643751888332
"FEDm_70",0.0964005426774828,0.0639351995496904,0.0288107465290887,0.0583776188858659,0.0284822240033903,0.023832606475222,0.0868344549178192,0.0766444698167977,0.0367464407514576,0.0945215760799086,0.0512314317002291,0.0284523486858939,0.0331089412514316,0.0377029351961914,0.0490679412367793,0.0662114143900057,0.0708766503925755,0.0687624574601705,0.0997265630989127,0.0651946474097113,0.0323688405784511,0.0534010053411626,0.0435817867460359,0.0298624828233537,0.0862405294471278,0.0653298413150127,0.0332878737711457,0.0770913957416147,0.0459983524687079,0.0264480935403672,0.0392631400935845,0.056241483613374,0.0384176173025824,0.0736751330706953,0.0837716265528362,0.0500995870853243,0.0823888219681764,0.0668783663536486,0.0318669070895139,0.0694015850672754,0.043685322944072,0.0286882261274979,0.0791599734453957,0.0682190064045706,0.0366844232441521,0.0867038455350699,0.0503300216491071,0.0329146321247519,0.0422353328508054,0.0446427739675909,0.0368783169532487,0.0637889427416379,0.0733646480900274,0.0621688534434581,0.0946169949679556,0.0485421588238676,0.0285651769348296,0.0576544949068156,0.0469168368948122,0.0287434702822415,0.0609272813629153,0.0801561137472995,0.0302147948300239,0.0873457030293377,0.0687524059541725,0.0287127624754604,0.047156356902418,0.040902037385871,0.0449595988135365,0.0761498090446622,0.0695600522078877,0.0601239514358933
"FEDm_71",0.0906727240165783,0.0624230831101872,0.0294730751606874,0.0669355392109166,0.0443376904800911,0.0253579970259696,0.0682842238290851,0.0717335067299446,0.0391847961150516,0.0877217754608931,0.0493841676576376,0.0287143334823051,0.0408284591095283,0.0443506854643015,0.0378705529997942,0.0709615686571455,0.0779779908008414,0.0637878306890418,0.0943238429960181,0.0571610556534923,0.0309128500315943,0.0563139982265458,0.0383903500800592,0.0304412405303615,0.0698233239207331,0.0793730080113791,0.0295930464340537,0.0811527752835001,0.0672952223115935,0.033342494120597,0.0438028953244343,0.0434207640062804,0.0433420639771193,0.070316200551437,0.068150106239172,0.0628447623016292,0.0818052513389316,0.0610487478164026,0.0314039663810671,0.0683065657867735,0.0459066600250816,0.0306252133070064,0.0654138256471803,0.0597360449054133,0.0362959116067023,0.0901139289052548,0.0512026173115865,0.0281290178700604,0.0391327854574509,0.0430071797634238,0.0417793273955433,0.0739383966889988,0.0881178227224322,0.0640367370706907,0.0792036637935186,0.0501505380561378,0.0284212691354683,0.0686295407791895,0.0421819687705192,0.0259091442958206,0.0695753186311465,0.0665519006035196,0.0318513828500664,0.0791352322886093,0.0635067992107077,0.0286083019357154,0.0518487063031674,0.0411259904539013,0.0420035423330676,0.0819035341454404,0.0829201092517809,0.0664730571622236
"FEDm_72",0.0820647935174513,0.0614374723554766,0.028964791477581,0.065955829553591,0.0465803783798691,0.0280573425146971,0.0636945803968564,0.0638404472091429,0.0348077079771179,0.090301254291803,0.0476699711685172,0.0305520475406277,0.0450715117810664,0.0408819614729789,0.0443232243056141,0.0705308646335876,0.0885968454236951,0.0666689760003266,0.0749795507368366,0.0582003121030641,0.031331481864651,0.0753208307453132,0.043636561586308,0.0285066449013607,0.080299364033114,0.0560877263488078,0.0340680169953445,0.0747254779335645,0.0611664315386547,0.0295835225069525,0.0491222742803922,0.0422788154220415,0.0449499884604187,0.0725817916185459,0.0763771481631072,0.0667840607615227,0.086993333974816,0.0631687424647245,0.0280302708704007,0.0505501534244753,0.0457616204938371,0.0283219423929662,0.0572768191370803,0.0789283762151664,0.0359640198669591,0.0892857941972536,0.0445537385922968,0.0279417294104607,0.0356316835156447,0.0484480265289473,0.039710388106415,0.0795519023255683,0.0915752592433602,0.0683061992396277,0.113137152283099,0.0491984025106924,0.0316937463832002,0.056286767876325,0.0421410935908726,0.0308785154722805,0.0452556112718847,0.0872686184115895,0.0282077892865982,0.1168244720801,0.0587134678464507,0.0252302907161882,0.0379947728896531,0.0346251400703917,0.0379890842723615,0.0850612429616078,0.0645725067283205,0.0549213253483845
"FEDm_73",0.0851925481201117,0.0700551219073765,0.027203953735353,0.0702992448160369,0.0489359468208254,0.0306738201559391,0.0602240638891108,0.0765722025672016,0.0335928788201355,0.0770623287328604,0.0371918335934703,0.0275382998026425,0.0328923934293956,0.0474982866254055,0.0360155999155862,0.0980385522466727,0.0724415443459289,0.0685713804759473,0.116526292429631,0.0480624531940756,0.0314429077190255,0.0527933375880582,0.0379158064409361,0.0332743191172267,0.0485471512961656,0.0936806434896467,0.0325736534971943,0.120151130131669,0.0520945944003727,0.0240853617634416,0.0434863935153776,0.0339262571397974,0.0370215008439041,0.0694811688645797,0.0694036661218614,0.055533362447037,0.0701297438228901,0.0612617092055843,0.0305384763224474,0.0590707043722945,0.0403829446142201,0.0387920246118864,0.0489766858366773,0.0646553684432084,0.0375951150467535,0.0822004242487976,0.0784854393386387,0.0393608972974163,0.0555651782624599,0.0413619866816677,0.0556717001345416,0.0658455342497293,0.0731136826162718,0.0569923848945149,0.077451673690152,0.0679304714644879,0.0262746383592378,0.0573909905493926,0.0534725874546247,0.0274777691404071,0.0507139109636674,0.0804964791433422,0.035662596069625,0.0831620293597798,0.0627966606068448,0.0325465158651332,0.0412595374540569,0.0389398982203652,0.0441522664915099,0.073316315734725,0.0774130701317034,0.0695425893009452
"FEDm_74",0.077455594883915,0.0703062363432019,0.0276477113318403,0.0588733646517652,0.0446098798115169,0.0306562925836378,0.0433678828883511,0.0674995652515048,0.0351536828205624,0.0703815900584028,0.071548915881452,0.0380694751579226,0.0546249735048929,0.0437915463942134,0.0470423494815569,0.0767660109323816,0.0793421710340902,0.0628627569887921,0.080286450846721,0.0732988309638587,0.0299164379833202,0.0528066385186139,0.0500356005039759,0.0362254998055696,0.056077991326482,0.07037361289825,0.0368669276401743,0.0849335416682074,0.0654507590983872,0.0331497587481139,0.0358857073211534,0.0391093670095397,0.0500867264354291,0.0745995352949755,0.0709308967471637,0.0599657171900645,0.081967762224421,0.0696695738508517,0.0286871367894541,0.0630391739731759,0.049664615271172,0.0303216113739082,0.0616334144456188,0.0764007587395032,0.0344977586181443,0.0850314922081931,0.0678642468001476,0.0326841797004263,0.0394057010527797,0.0414037008970125,0.0393715845040965,0.0604449418368998,0.0726430479154535,0.0652692997987417,0.0728095821473914,0.0699939854746741,0.031400106702193,0.0644432669526721,0.0542789425582364,0.0302781779393984,0.0545350134353588,0.0648346293972299,0.0313790238510932,0.083440548335973,0.0647905408483906,0.0326991840334951,0.0439697086998537,0.0556705674093755,0.0285785876042945,0.0876507100029142,0.0569108597783622,0.0723365648290938
"FEDm_75",0.081897800448481,0.0687769440015609,0.026568455634584,0.0727303900065894,0.0510595170699498,0.0244857722285688,0.0590302679686866,0.0661039984827918,0.0422140871519147,0.0869108100004332,0.061082726178314,0.0322670374839596,0.0385694891052701,0.0340759046043604,0.0351572992709465,0.0713270092322743,0.0766169031271584,0.0711255880041564,0.0772995165377304,0.071964430934419,0.0342545294308958,0.0624471969106117,0.0562824605453931,0.0370993527386459,0.0587912656508769,0.0745137729260662,0.0332277310436506,0.0704454946655918,0.0580856862107511,0.0355579683112663,0.0373752467856453,0.0545616635189832,0.0316125068199424,0.0721041935726658,0.0678106883270532,0.0665662950698112,0.0857170034897196,0.0751453101457593,0.0292612815826087,0.0595862086010674,0.0407373008155924,0.0279814823190208,0.0448027723384202,0.060111879499133,0.0342366005378634,0.0876132681253361,0.0845866085010153,0.0314235052690572,0.0498124055501298,0.048745170833635,0.0521341699155812,0.0571070114939935,0.064788927221847,0.06620909376022,0.0935242447976702,0.0642708165841643,0.0318428238031992,0.061193784681144,0.0337278241652313,0.0291955214650297,0.0418747885570773,0.0800857932548426,0.034631441450178,0.0820868850975146,0.0670489069990087,0.0289646228763714,0.04372236251766,0.0432721727538593,0.0489816416535504,0.0713065826648513,0.0732901680937401,0.0709796185849076
"FEDm_76",0.0901519710150479,0.0794590386339667,0.028500951148658,0.0559021073349341,0.035944411354117,0.0251389266930236,0.0480587443963183,0.0730490314986941,0.0317474278525401,0.0765512523404201,0.0706029830290907,0.029401590308432,0.0504093262132224,0.0493748246439329,0.0499387190885201,0.0690747532196415,0.0705786793774701,0.0661152618519706,0.0882629451772192,0.0721075597128045,0.0323291499931201,0.0542180632442353,0.0365526559766912,0.0340704905928971,0.0498189844750942,0.0664126711768798,0.0391277844307798,0.085526098855497,0.0780542212953574,0.0310787439990699,0.0447305230725097,0.0417102614600927,0.0485190169538548,0.0583918929023779,0.0673435029165073,0.0717454337650122,0.0966122976862906,0.0660512651163599,0.0291283261649513,0.0537114056938144,0.0497235888644219,0.0318043407653556,0.0632928375498081,0.05963795205973,0.0368854862764416,0.0875255624559083,0.0653831027523777,0.0300284903197066,0.0433206152109803,0.0433555939323331,0.0427593098980574,0.05126127342549,0.0853850836202727,0.0641334682077005,0.0931651999654302,0.0694793733769657,0.0324003650124557,0.0589901158148904,0.0434206339415395,0.0273856005361767,0.0688752036831053,0.0721485688646022,0.0357323808045349,0.0764910884679617,0.0775573107175137,0.028941646912734,0.0391647954277966,0.0418747478496834,0.0400700147827745,0.0457174530542723,0.0775345425926059,0.0710509581949571
"FEDm_77",0.0887686150807702,0.0706106271087861,0.0257012030187913,0.0573346586344411,0.0522827616501138,0.0261862757509286,0.0574701213030671,0.0644073326889988,0.0359161276128652,0.0845736390778474,0.0664313155866744,0.0316822926729896,0.0445294921180886,0.0441979457223208,0.0455217863480068,0.0500104382801701,0.0823056013456171,0.0720697659995232,0.0926690158050179,0.0671456616799684,0.0325221337836984,0.0561803565670258,0.0414558428318917,0.0332208085887993,0.0791101457854472,0.076110829104817,0.0377445240958508,0.0837098785114651,0.0740088699334629,0.0279497082739655,0.0360720510212094,0.0403907374809019,0.0357164585414571,0.0514727169023228,0.0661122490904431,0.0684080120022557,0.0776583645934927,0.0674405621123702,0.0332174155626603,0.0719038364507327,0.0501571239696458,0.0334915819595758,0.0634056914216781,0.0643525943201837,0.0365050900116026,0.0869124855060768,0.0603722206503312,0.0367195008128051,0.0416954651050194,0.047305427319636,0.0400202819346162,0.0601290765644114,0.0575360250786326,0.0711772566265294,0.0747701572138683,0.0694431025851493,0.0283922942532808,0.0557877506217397,0.0502796173977826,0.0308729497381884,0.0627384295711493,0.0729897987434383,0.0409439071045135,0.0825987156969165,0.0606504426473582,0.0300865616232471,0.0506977583828065,0.0383187447215887,0.0447196829887099,0.0553137090358598,0.0707431158023469,0.0806532618720563
