"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent","T37_sent","T38_sent"
"1996-04-01",0.0162337765365943,0.0294570511567865,0.0347753263997724,0.0193132169727494,0.0168775748535987,0.0186796554240941,0.0223542888259474,0.0205713051422206,0.0226030388993954,0.0228977984834193,0.0304061368832603,0.0219113933395529,0.0153101975316191,0.0325721767631005,0.0172521866705817,0.015830555768278,0.024028636227981,0.0181741290533927,0.0341109513185067,0.0208522374373388,0.020792275284465,0.0227272180256462,0.0220892904342402,0.0192819707605372,0.0201407652196669,0.0219926024120649,0.017678908728869,0.0354443045451396,0.0808437121603926,0.0268308565801654,0.0196824379201716,0.0180576514456473,0.0334245967688941,0.0202486695757715,0.0525083705299623,0.019831392538139,0.0758506351860643,0.0183627081959729,0.00148282439873093,0.00685544631064549,0.00374961202974597,0.00247664653818533,0.00233675522384546,0.00243723334810351,0.00132305689580092,0.00246011483423514,0.00387533623660095,0.00261962142754797,-0.000727942983685281,0.00150756523315722,0.000914472480494568,0.00256821142308368,-0.000416138529250926,0.000845257602541501,0.00398205113007497,0.00235723214602351,-0.00148679613437031,-0.00191175078666482,0.00108893925461405,0.00221624538146856,0.00223616948939781,0.00383131199121951,0.000818365588961567,0.00311554104589027,0.00164161325341554,-0.0016672828028244,-0.00423826728690244,0.00615892963859141,0.00482916364892714,-0.00117025688125093,0.00260102533863177,0.0024496601650283,-0.00425847535747143,0.000835249914977886,0.00554542969713475,0.00427499967691838
"1996-07-01",0.020343729791584,0.0236528757895228,0.0324003463461877,0.0241397488843923,0.0182774879231785,0.0190542968888131,0.0245137257591119,0.0189562733227991,0.0240270981050862,0.0284864117573245,0.0266119828201103,0.0443848046750353,0.0228391270686564,0.0259379794835485,0.0182606751320884,0.0170774266701575,0.0226685456331707,0.0196325142130424,0.0416947081083304,0.0264294262853281,0.023740937328345,0.0248338752869901,0.0240663189396331,0.0260270611719941,0.0252818634943236,0.028431685602388,0.0316506094066606,0.0338474015007516,0.0372721861337958,0.0197148392849887,0.0262094034773476,0.0195933860513977,0.0211613652117266,0.0228291544908229,0.032632932528006,0.0206574312956906,0.0567836639732853,0.0258767001643847,-0.00581141950448652,-0.000376065080882658,-0.00298437748437818,-0.00522493972130734,-0.00467699512405798,-0.00454623524544229,-0.0038865064332839,-0.00243863396574433,-0.00321374777261607,-0.00631673346996523,0.00101186642100549,-0.0133566373299384,-0.00421941434369086,-0.00126694452212527,-0.00311480167797295,-0.00363356952409789,-0.00334194564059845,-0.00437526859591817,-0.00884531284306791,-0.00153624109845485,-0.00423297940116467,-0.00644938391507736,-0.00140244890029075,-0.00756289486368693,-0.0019730077970484,-0.00422809688558261,-0.00589651677513571,-0.00845821144822152,-0.00512212016766792,-0.00177116928733211,-0.0079296859621495,-0.00184915069214449,-0.00181234581539896,-0.00168603215467626,-0.00349604647485683,-0.0035055893351745,-0.00299287483319127,-0.0040729219984278
"1996-10-01",0.0200040220120626,0.0265932965506749,0.0288617330829484,0.0216364694612352,0.0192172160810791,0.0200267344736031,0.0254661115071519,0.0235734458832813,0.0242311544226468,0.0232597438921706,0.0287202878505155,0.0242892635987357,0.0212880102314592,0.0334300743847545,0.021912265761838,0.0199306288977452,0.0245319503569462,0.0200763141247129,0.0278183534461299,0.0261296241883932,0.0219209771132129,0.0244473507281902,0.0205537533303977,0.0205732869854886,0.0235956035158984,0.0239569458683001,0.020172157994484,0.0311048404420415,0.0581846093202019,0.0225547035789468,0.0244442738072292,0.022629322565281,0.034204042577666,0.0210216170268488,0.0459058930540664,0.0196495477771042,0.0614308055308284,0.0226535685757297,0.00231037081285192,0.00556489365845797,0.00427893703501691,0.00118197253092852,0.00176413575281512,0.00118745859513091,0.00119017335961984,0.00209989735122643,0.00409881077069012,0.00144618849976767,0.00111055569678319,0.00204740520637158,0.00149237254232588,0.0012246803816264,0.000802556383347597,0.00192601150922226,0.00230699057290765,0.00168167922503218,0.00229119417686347,0.000765720473418496,0.000107378325975458,0.00297873613822517,0.00266558061013658,0.00249530813987873,0.000382077465774974,0.00164628050645941,0.00136037924277451,0.00118944158093332,-0.000835528285577721,0.00315983736645599,0.000866624771200708,0.00173655166126358,0.00252511539020124,0.00173826711041235,0.00683076509486139,0.00161596601416207,0.00708866267977441,0.00206674024391653
"1997-01-01",0.0191755299475733,0.0271383366735166,0.0289835353293174,0.0217133721186888,0.0181313205909473,0.0203103676975213,0.0217622262563441,0.0233829532798078,0.0215795693115736,0.0255705790971658,0.0240608792332788,0.0292476215913978,0.0200533448882624,0.0252090389460477,0.0196010486128994,0.0171462484961924,0.0235637174613707,0.0190255118559559,0.0312110544756456,0.0248041835262962,0.0225829093663748,0.0233671693512255,0.01992669946772,0.0205249992911879,0.022993577476897,0.0218390134528302,0.0241200636745748,0.0347972440548996,0.0627619470761245,0.0230249598870858,0.0237046190594905,0.0196585241313708,0.0287881235831344,0.0228348388604569,0.0543989053337268,0.0195126220253063,0.0713097984144971,0.0221835461032942,-0.000833085445886213,0.0012919690146973,0.00107016948308137,-0.000596589323749376,-0.000285468232464143,0.000105521128517041,0.00134554902434216,0.00321657258495243,0.000505101078155427,-0.00179357048681312,0.000557954981748398,-0.00245358202292659,-0.00106088770081308,-0.000975820830610807,-0.00135172386675754,-0.000279891771166993,-5.29303627546505e-05,0.000105901461769683,-0.000351674152263356,-0.00132320079056405,-0.000325796123640612,-4.019210871055e-06,-0.00119576476607734,-0.00126179432632243,-0.00205428224802211,-0.000543506874403828,-0.00325276247519204,-0.00549643838890844,0.00201640464730384,0.000495911971808365,-0.000389429967874161,0.000217488511428177,0.000386271878241017,-0.00243785569954699,-0.00358072081942757,-0.000172635276110604,-0.00327929032970415,-0.00489430309427997
"1997-04-01",0.0200263746800583,0.0299554884010701,0.0260183888929142,0.0206151670824306,0.0180951542739452,0.0202039330212496,0.0229000147156222,0.0249838409346129,0.0253423606000649,0.0286225468213986,0.0269531960736792,0.0260824512822566,0.0198845131186329,0.0256144271957445,0.0205845922318506,0.018390758032466,0.0254910216149443,0.0193389889684236,0.0334525499736916,0.0261068356295266,0.0235570223862745,0.0235834653566086,0.0203058294326485,0.0262405531573203,0.0222177391281288,0.022545165155712,0.0213015681746535,0.0380592218276033,0.058115700852518,0.0229986003418315,0.0235359259673278,0.0200591513229609,0.0290717084854731,0.0195992974627735,0.037304245275803,0.0193330262378517,0.0696904759896753,0.0238186999002532,0.00156535541892058,0.00636897398238967,0.00182938552873012,0.0014680956496924,0.00149528630661563,0.00218383735952881,0.00191883622855433,0.00369590220361401,0.00263432068182709,3.42669464380506e-05,0.00254974358048346,0.000940952842552014,0.00125732583712027,0.00197549317794153,0.000696625064484566,0.00116443399724248,0.00147796024551039,0.00161903627531686,0.000197333110619616,0.000732896460062027,0.00056957154482378,0.00193901369172268,0.00145219691494623,0.000867011435761531,3.13017964359263e-05,0.00111414779587249,0.000133208419774487,0.00139926039356241,0.00223251966145303,0.00125606141871081,0.00079568080779925,0.00173948488190713,0.00382919128307351,0.00138386846422571,0.00135248253571528,0.00139930533293224,0.00800403668960987,0.000668034720691023
"1997-07-01",0.0196825162231348,0.0251692654784272,0.0328282880924453,0.0227982780818628,0.0203520526843353,0.0197196519347025,0.0260151586809895,0.0229781525248548,0.0270105544697444,0.0341365253442282,0.0293246935835092,0.0323554948513659,0.0196498466829494,0.0276970580796929,0.0229404392469228,0.0181664781659892,0.0246606077976294,0.021883492209485,0.0385592856455013,0.0251204151977711,0.0213105460859889,0.0258539617384592,0.0205360980054352,0.0271660891668801,0.0205405460579293,0.0245573337550631,0.0240656504170501,0.0391385351851315,0.0355510746518756,0.0200316157998368,0.0223795686722764,0.0190569316218099,0.0260059635834257,0.0210887124961823,0.0319171801000037,0.0190683762075192,0.0679891130462906,0.0226944484333016,0.0028431199852366,0.00625308794346728,0.00599256616858336,0.00155203842775226,0.00183728999227405,0.0026812566881441,0.00252400031832544,0.00368607208716367,0.00299844103930275,0.00148626953931947,0.00123170163445358,0.00193293879043702,0.00197589708512189,0.00569553770316305,0.00113938864065726,0.00253954368076328,0.00411289532265797,0.00188385488705044,0.00248256412071134,0.00434352713484099,0.00191309767199265,0.00432025257112738,0.00263785813808652,0.0016554159136329,0.000989197418992598,0.0026205501075877,0.000724865916392184,-0.000912043649277537,0.00431343030956059,0.00244573662770372,0.00214291895248576,0.00187012016906896,0.0028430195536498,0.00285683472904343,0.0031011899897327,0.0020100368160793,0.00732519695050192,0.000790699804043977
"1997-10-01",0.0188501183731319,0.0310337008568452,0.0287189794481631,0.0227026674444609,0.0190297052403433,0.0214029254809843,0.0285637688086909,0.0311984529757767,0.025892033881744,0.0231653701963447,0.0316942382555765,0.0231286049263777,0.0193921212118764,0.0255928732874052,0.0207031627419253,0.0183730930882258,0.0263061525044273,0.0210995099391425,0.0302589186809651,0.0234634465680502,0.0241206939708042,0.0241265113642268,0.0218214432850396,0.0238705049613874,0.0238385986889161,0.0230799764645445,0.0235719526824564,0.031875891143002,0.0438769856007535,0.0268515943513051,0.021132621284244,0.0199738963395341,0.0293658761480639,0.029233437925741,0.0313786186925394,0.0231181550559643,0.0647949716667904,0.0233984264642303,0.00251529538145991,0.00750893582274235,0.00581050841098026,0.00508739412855169,0.00345890410813923,0.00301379710980117,0.00554906162481578,0.00632353490796173,0.00665215477043532,0.00345860351904537,0.00499488661686529,0.0042163952652525,0.00312600850047621,0.00381012916322959,0.00178957993624035,0.00365498719171831,0.00336050366240803,0.00425009410295654,0.00387363140860314,0.00385918952074253,0.00200068570561979,0.00406683325053543,0.00426616608846239,0.00343050702932799,0.000339535211647874,0.004616226074721,0.00440741762485892,0.00442868252956139,0.00503760129188798,0.00524054431758005,0.00248264069979479,0.00172509971644495,0.00466272240475995,0.00269946929509405,0.00396439595688803,0.00299491298820765,0.0168418677093351,0.00451930517068318
"1998-01-01",0.019411760752203,0.0267947492722128,0.0296551428616553,0.021985876580109,0.0191551115371098,0.0204337430456703,0.025817459009025,0.0244133222745982,0.0253159413880306,0.0271696203668425,0.0264390409317069,0.0277711898615891,0.0193563206935453,0.0249654298540209,0.022308723386507,0.0188566758348671,0.0249778553118988,0.0201791940321037,0.0306951373588045,0.0281175464735331,0.0224373135509938,0.0257464363353373,0.0199568342901107,0.0260305165463807,0.024421641317535,0.024922071689738,0.0240027987226088,0.0325075362778874,0.0486135573889136,0.0225371909483546,0.0237677745685781,0.0213283981532081,0.0293712236698482,0.0225455521754309,0.0383542926592027,0.0230170527444781,0.0652899605673364,0.0213300075680249,-0.000438950836538807,0.000352303028813445,-0.000102432550128995,-0.00176775847900568,-0.000619581742985624,-0.00150125524747825,-0.00024308520009369,-0.000560474933298833,-0.00102426535169417,-0.00232466956036725,-0.00149074167631365,-0.0037454076556595,-0.00150462397118428,-0.00149581295688876,-0.00246991305685689,-0.00032315125492117,-0.000458469349031271,-0.000703456261734487,-0.00131201899636887,-0.00145321177046408,-0.000591262367735938,0.00051563115806569,-0.00023654490527703,-0.0023182872748417,-0.00545977647066606,-0.000366128812172944,-0.00180829197534659,-0.0054715816686689,-0.00451008040256758,-0.00192841983445792,-0.00155316361045297,-0.00142527130896563,-0.00269503013883461,-0.00400845870434487,-0.00226593019774701,-0.00264094945363522,-0.00222029917542735,-0.0015629747188755
"1998-04-01",0.0203323438909661,0.026590220072575,0.0291436230356872,0.0216736159481962,0.0181950122841103,0.0206834356840825,0.0243778328424652,0.0246169340008307,0.0233797096832077,0.0297892699098684,0.0262879039298319,0.026502490745624,0.0200532628442865,0.0281060803036443,0.0229543952652437,0.0187892127393132,0.0269098722908379,0.0222177229900213,0.0314681667188016,0.0306064941836238,0.0231227880899241,0.0248571358288527,0.020344591373728,0.0246193876096673,0.0276750642843327,0.0249481576416073,0.0216129015210389,0.0327057294058064,0.0489368823499693,0.0242184450119011,0.0254968774162621,0.0210932289496257,0.0249177949855904,0.0227934692617446,0.0353367054320764,0.02208715821798,0.0608329777398696,0.0217231055168058,0.000226365823720384,0.00137248052657908,0.00260914741226591,0.000238010398524658,-3.60609270205305e-06,5.94668381199977e-05,0.000962804367176778,0.000530121836542456,0.000604777929987774,0.00100009390262521,8.16025459560325e-05,-0.000920203685714236,-0.000248613534765989,0.00148431675099486,-0.00184993095323207,0.000404441458113738,0.00105581304445876,0.00149325586030205,-0.000227162644372467,-0.000758293975192187,-0.00187599362835618,0.000382084954390256,0.000165980475811951,-0.000270070883284768,-0.00648818853260732,-0.000907205497902556,-0.00163583598146776,-0.0027256863675242,-0.00630003972149912,-0.00211030563640249,0.00025464251901654,-0.000679735155207982,-0.000315634876793585,-0.0019652765819666,-0.000606622677927601,-0.00207523595938017,-0.0013308288688542,-0.000758003493811465
"1998-07-01",0.0196459747526718,0.0278666424380849,0.0261399778596618,0.0225859815434862,0.019767256151976,0.0202917902579268,0.0256341901010027,0.0213402209668212,0.0283652868765164,0.0255976409006256,0.0270378115432303,0.0266165125377818,0.0187598681287683,0.0301116471539669,0.0243664725461776,0.0194767713671975,0.0232849022641918,0.0191319509206076,0.0276448760911878,0.0270720636553152,0.0218768240355316,0.0224474470319852,0.0236063415540567,0.0286102061673387,0.0229363483593,0.0240609442114149,0.0243441104256218,0.0368987364621935,0.0456225190060363,0.0263657210473423,0.0218895075963186,0.0197931285388031,0.0285406406093273,0.0247302209493598,0.0317069095323263,0.0228565510225995,0.0683887006259963,0.0245873047672497,-0.000697648494596081,0.00127494930642497,0.000577680669251665,0.000322789629159715,0.000702048674894606,-0.00128019241161743,0.00210197218876902,0.000219672189779178,0.00244582697533693,-0.000860016613071394,-0.000428881592042375,-0.000795501712201424,-0.000323773842942239,0.00242371164389642,-0.0013165763436316,-0.000745979126450014,0.000727915771675709,-0.0010802577660245,-0.00159047599287346,-0.00121394181212976,-0.00198843346568002,-0.000575833756732538,-8.83827693454e-05,0.00161435575837806,-0.00367134397582587,-0.00101760188667875,0.000296262956780484,-0.00296549559534056,-0.00317803893198654,0.00132390036512174,-0.000383983755413598,-0.000653674437924492,0.00210072569646777,-0.000775688036715232,-0.0011570251233194,-0.000748744011139737,0.00447056033137025,0.00104200702024536
