"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0330157393054516,0.121353125950846,0.0383930172585516,0.0470446582625181,0.0711977999026426,0.0391434255510874,0.027670570880893,0.0281610727026725,0.112142253731571,0.135209054030508,0.035027007324534,0.0317992695733568,0.0340039592594877,0.0291484991592679,0.0309939142224513,0.0454009828880953,0.0310751554219652,0.0305491417249008,0.0384165434785758,0.0402548093706228,0.000358415225259855,0.0509456576384281,0.00421793191312447,0.00362683100967367,0.00799016888821367,0.0105731160325544,0.00584496246697341,0.0052876481836295,0.00837974534008962,0.00820234182141392,0.0070649138282299,0.00448810914182738,0.00475898389829228,0.00267420783404221,0.00630845135954287,-0.000199890738044182,0.0068330278052187,0.00652714158115111,0.00432845529099409,0.0026027612966563
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0330623871266459,0.140129420817259,0.0382011152230645,0.0388553278674686,0.0734817335588304,0.0381677536713386,0.0289305168864267,0.0296224261175116,0.114626900539558,0.125870157762933,0.0308976658009494,0.0350449215862119,0.0339407603367625,0.0262609965867276,0.0326375499671635,0.0466872808022852,0.0290397925038987,0.0300982063984871,0.0317018440001349,0.0427432424463435,-0.00106429228291851,0.0266207833501004,-0.00233266803710986,-0.00186632277911434,-0.00933169360394937,-2.53239627690581e-05,0.000955534445265442,0.00228212587414432,-0.0229944062636656,0.0360876978882497,0.00170242099136766,0.00190345916063931,0.000466150333599105,0.000923478091572818,-0.00199486622865239,0.0128072249189028,0.00184354128505539,-0.00183738897036329,0.00556105076494211,-0.00135990987390854
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0315263441277758,0.118624897886304,0.0311519592499228,0.0410969720437969,0.0709849682887848,0.0417416414727452,0.0327519106515875,0.0290694936682749,0.113048411613281,0.150982948624316,0.0303974296210061,0.0324882828014632,0.0360054023175458,0.0301218889458432,0.0359528484321717,0.0425844340657756,0.0301873004064187,0.0305282859100235,0.0339217264399096,0.0368328534330539,0.0129089095062138,0.0709905718905482,0.0129987196741675,0.0161607865960344,0.0289280510783948,0.0192706280883881,0.0142153871821816,0.0144370288785859,0.0293850226943322,0.0937582108385022,0.0142114606177067,0.0136147651021548,0.0153029721650941,0.0134617237110404,0.0148917292694494,0.00895202644436065,0.014425186608921,0.0142402070527977,0.013628119069608,0.0158074478354584
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0312607251081252,0.134380390880818,0.0372671370552193,0.0374565772694916,0.0635367326116646,0.0376775769061486,0.0296992704783568,0.0310723642648127,0.119008678128459,0.143750433621415,0.0316624514266393,0.0310835255474053,0.036702763631211,0.0308867265083241,0.0307897160757293,0.0386680267312883,0.0301910179152785,0.0318633712179928,0.0313448933716471,0.0416976212499726,0.00702362205931448,0.0589881608122227,0.0016557796104767,0.00174658367021744,0.0175286805836985,0.00901793596752341,-0.000810904140051222,0.00148062930951549,-0.0145784587446809,0.0495713673817732,0.00664327551916655,0.00422497397148433,0.00123787588587955,0.00379587280789055,-0.00163745075518533,0.00483345078564534,0.00479213242683243,0.00611837838956663,0.00971963155124328,0.00734957651071502
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0332696509632367,0.128828827106142,0.0360109352518467,0.0486846256077635,0.0677068717462672,0.0393520172336062,0.0297534209804212,0.0284694595279651,0.12369843644282,0.135990998468464,0.0319508511874807,0.0333710881851872,0.0377012791026722,0.026992315745323,0.0283918404859235,0.043168458899495,0.0310659432831296,0.0277008702584574,0.0322236969963553,0.0356684125274431,0.0190757991048092,0.0793536885419288,0.0240564434532043,0.0286669371904091,0.035026891159081,0.0351404659364688,0.0179783625036688,0.0178089659747434,0.0549635866113986,0.10521925046689,0.0209808388583997,0.0213364914993611,0.0241447540839141,0.0170796898771778,0.0183207938179237,0.0276468761836628,0.0193748911750837,0.0184621329432974,0.0183307071176956,0.0212957703189118
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0357320014191869,0.142291982652333,0.0354887051717773,0.0444183948342152,0.0645488294244905,0.0383612669259796,0.035641876891957,0.0302375852989784,0.108093106342398,0.125250584655781,0.0329542330992232,0.0346273790427613,0.0343895736817113,0.0310783849843431,0.0369111147140329,0.0386929121313869,0.0280354327223223,0.0291598298069853,0.0333747659822921,0.0407120402178448,0.0185848543440327,0.0475732066489315,0.0150022978906495,0.0131459236567261,0.0336579024046699,0.0197463049879003,0.0186675249646644,0.0106499286929134,0.0222903622801447,0.0939427086637438,0.0153484283811666,0.0133279068813934,0.0117521861188576,0.00787691066108402,0.00829286530846847,0.0166403411848812,0.0123140124797819,0.0126657152444934,0.0136639939608069,0.0173966906492027
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0293793879006114,0.121771264250393,0.0368295421549057,0.0451015038013206,0.0655206368896614,0.0406049853981479,0.0318654605406705,0.0297112819991399,0.122764901013802,0.137249046134865,0.0294261295753813,0.0387796708213256,0.0385648981603146,0.0273985603949478,0.0294329268188389,0.0512361450213524,0.0257865374999589,0.0276976944953731,0.0296923353149434,0.041187091814046,0.0117657548697229,0.020575802415381,0.00712713459145787,-0.00175549343231366,0.0248954601464206,0.0197094809230121,0.00482501504806656,0.00249706750542307,-0.0273379880814327,0.120263444182526,0.00822480655102576,0.00355330257932463,0.00585765282797292,0.00634773916289275,0.00853312637171703,-0.010948334753984,0.00858606134607341,0.00391211572021878,0.0101636241137066,0.0137207399630298
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0297276369845786,0.134096321779735,0.0414772694058624,0.0413820584464014,0.0608286972712024,0.0400090461561238,0.0337298476478106,0.0296636948177852,0.114594317538927,0.130409736149604,0.0284400636114276,0.0355955364587539,0.0346634867149712,0.0302362376246312,0.0291686052146134,0.0507223549006795,0.0284709782858853,0.0283815667291198,0.0348046369024097,0.0435979073594782,0.00724401814427179,0.0436536440765826,-0.000932471875915918,-0.00503329010990802,0.00525092125824748,-0.00666179594064974,0.00376521520499269,0.00276171118743102,0.00205281567112931,0.00561324597764785,0.00717572500034543,0.00157906823576933,0.00186879042722539,0.000987866221473385,-0.00145685229134979,-0.00319353931606222,0.00174731922143775,0.00243190069292294,0.00631867838922463,0.000146784581098919
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0322425536108084,0.121255799603952,0.039047646224503,0.0422225117259702,0.0632206710443092,0.0429275971927302,0.0323440971956501,0.0290635940622917,0.115804835635065,0.144274654126244,0.0291870784129152,0.0296386130519243,0.0403220330477023,0.0291945441578589,0.0304865241976099,0.0500756307191479,0.0278649675746757,0.030209250532605,0.0317497743583506,0.0388676235256865,0.00112351285665339,0.0429021984404914,-0.0016721863922192,-0.00373257454098827,0.00689310797855761,0.00772258353652601,0.00142547387159728,0.00406845159801941,-0.0214876625922176,0.0033647480869291,0.00643105105722025,0.00410457524964205,0.00737598013471695,0.00337340380878029,0.00507535261097007,-0.0113922753654439,0.00314598316789473,0.0024229871318252,0.00407688455334653,0.00284654396146591
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0301550985659452,0.133509158712718,0.0355757263624845,0.0505139925834968,0.0666711629521872,0.0402628576775728,0.0308303121992155,0.0273502386854199,0.129959925924367,0.12965374390331,0.0308082550806644,0.0314643972472143,0.0326105975445233,0.0301558466652773,0.0322657866270228,0.0426837408732339,0.0279654994631178,0.0307247604343501,0.0304235710076866,0.0364153274901926,0.00653877795592358,0.0483693078535906,0.00447960815294782,0.00494505657059161,0.00174987169477356,0.012987833081516,0.00663570362906088,0.00640001940143703,0.0100215167163178,0.0232753116687395,0.00747587191750868,0.0103241949929229,0.00932940831639308,0.0061888992990217,0.003384825233198,-0.00523414690168796,0.00561102285183888,0.00625575270045505,0.00885877455778498,0.00654395721344919
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0313218248633119,0.131510561153397,0.0341474747857228,0.0468736008251887,0.0617401434314761,0.0426832382091052,0.0347510917038254,0.0295301437573495,0.118696400111328,0.146434602786281,0.0299880939340655,0.0337609749047655,0.031492957028431,0.0297337377391798,0.0297235897742325,0.044724499472737,0.0255494085383003,0.0306902539542774,0.0305860487626767,0.0360613542643489,0.0100543044792791,0.0749740271589388,0.0110587997468998,0.0197386904827333,0.00681309912632615,0.022715300363596,0.0121867565737105,0.00948306126692344,0.0304065468000081,0.0453722521683699,0.0120971229108196,0.0176934821423757,0.0110406510575008,0.0131007087729153,0.0101299354820672,0.00927164346427231,0.0113325614616248,0.0152707665850403,0.0109993524132525,0.0140594876937364
"FEDm_22","1995-09-26","1995-11-17","1995-07-01",68.6969696969697,0.0338764792583803,0.118913094443403,0.0370748685021943,0.0420185254461172,0.0743758738441517,0.0442949634039552,0.0330814624735936,0.0282375043067606,0.127479406392614,0.123496258025834,0.0317618242740459,0.0356012211840864,0.0337649733534444,0.0287660634066835,0.0315014446722637,0.04489038056036,0.0274251692609617,0.031180738445022,0.033315271934537,0.0389444768115911,0.00808811131035612,0.0667332676875562,0.00700306900062509,0.0102581119393875,0.0112899998398136,0.0178906673371514,0.012834619821163,0.00835781386862188,0.0312071088189443,0.0626907954175683,0.00949640761652398,0.0100054253709481,0.0118985274733449,0.00926332517774534,0.00971071749145539,-0.0016749711435603,0.00533700203518996,0.00878266434191867,0.0117222748487873,0.00864621499798468
"FEDm_23","1995-11-15","1995-12-22","1995-10-01",79.0967741935484,0.0318561014756589,0.138309127316793,0.0319012020726168,0.0407022734587321,0.0631986207476891,0.0366317581933844,0.0325216296022882,0.0280390971344522,0.134280692730487,0.147608790610862,0.0327315695032623,0.0336918446571024,0.0300332458666144,0.0289975371513729,0.0331292881091607,0.0407217466571271,0.0258994240463309,0.0289684918951709,0.0268853742557084,0.0338921845151864,0.00198005307830121,0.0542059888556532,5.87373089992187e-05,-0.00324836785726268,0.000811760224583567,0.00546550684095794,0.00100408406701986,-0.000842851917329656,-0.0181384131792817,0.0247733494011457,0.0053243932221326,0.00167200923095547,0.000684916787045626,-0.000187678138505268,0.000370467482717086,-0.00883779229490253,0.0011790760090271,-0.000527762738700406,0.00366535965629089,0.00461830237921781
"FEDm_24","1995-12-19","1996-02-02","1995-10-01",75,0.0374143436547188,0.121544358746464,0.0370945067079971,0.0386753609991973,0.062870615326962,0.041978741859181,0.0290832054263724,0.0296132930043645,0.12905373229015,0.149293177597668,0.0327654892606192,0.0317937193102185,0.0355080371595527,0.029055111675845,0.0300104490934285,0.0403878864654324,0.0289216004304508,0.0305269427637158,0.0320590986968446,0.0323503295308175,0.0159407424042586,0.062270651357593,0.0152405258094898,0.0126734910756122,0.0339961860933122,0.0244602785550784,0.00931209596749778,0.0106701490826305,0.047463111129668,0.0879586155900373,0.0140371159397413,0.0131800159190816,0.014256053018706,0.0120488607069773,0.0104522640783243,0.00756832662469849,0.0131763618829089,0.0119748624626122,0.0145893896186456,0.0132650679880316
"FEDm_25","1996-01-31","1996-03-29","1996-01-01",74.4848484848485,0.0339937747995781,0.11698473758374,0.029928865495852,0.0412306008394651,0.070424358351249,0.0412853237814041,0.0325407786758365,0.0284940608612655,0.123458614157819,0.138644843890736,0.0341805518916951,0.0327352565739248,0.0353203422140503,0.0301010954233303,0.0367692631911296,0.043307481439126,0.03039878029318,0.0319547365812633,0.0314231141661643,0.0368234197891908,0.000120544377399836,0.0355542525828861,0.00122228912275946,-0.0057194013111828,0.00436682557235409,0.00386488013684937,9.02121246949967e-05,-0.000111543500405861,-0.0296036215015293,0.00953770243544624,0.0019348237122137,-0.000736817450111532,0.000776642880423203,0.000875559439274328,0.00312207670009947,-0.00258792221207449,0.00153756565941386,0.00254410300259844,0.00163064644832177,0.000317531822025733
"FEDm_26","1996-03-26","1996-05-24","1996-01-01",72.6451612903226,0.0339569195384855,0.118254741718575,0.0353693637123956,0.0431929107745691,0.0698325711761673,0.0379363399463378,0.0330603469646896,0.0300815888975238,0.127111389289734,0.134959682452113,0.03127733753432,0.0324836910713238,0.0351085058660225,0.0313591412675466,0.0334216121634184,0.0426920985844845,0.02896601090438,0.030180806147956,0.0340910291330944,0.0366639128568625,0.00627625593722396,0.0800783252589316,0.00688539635457179,0.0150472015073277,0.01881255738995,0.0131986118871813,0.0150248678748303,0.0109076802593773,0.0129188549405771,0.00613026908398992,0.010705424684924,0.0152005812281168,0.0128223492119193,0.0129516585143254,0.0096732569367431,0.0143408783611904,0.0124279243934263,0.0109571700726227,0.0138455542849101,0.0103005662296011
"FEDm_27","1996-05-21","1996-07-05","1996-04-01",74,0.0358802376700534,0.123690109548913,0.0377353530261246,0.0435991252826316,0.0781215210602925,0.0404707758655887,0.0294329774329723,0.0296477807262315,0.124907468039901,0.131068692158841,0.0287535188365747,0.0359695169763448,0.0277798853535101,0.0286077704084501,0.0330215862336211,0.0431731367905399,0.0298020750786217,0.0312939172817834,0.0300755961169215,0.0369689561120828,0.0191893306596212,0.10172147605259,0.026070492199747,0.0242968431079475,0.0359004994126879,0.0359823846275941,0.0162383247783634,0.0171855563578525,0.0502245915456807,0.0859214331815465,0.0219734904916337,0.0206841768259779,0.0194856001924242,0.019355845072548,0.0220830258669044,0.0200562585671107,0.0198041087230671,0.0172737982597218,0.0214034855271895,0.0191604568966599
"FEDm_28","1996-07-03","1996-08-23","1996-07-01",69.7058823529412,0.0309663695739537,0.130146840767315,0.0356092224746484,0.0410227964657844,0.0797015272324585,0.0440428749319799,0.0340911416966533,0.0291041059069248,0.120324051952543,0.126046966228329,0.0278678075932127,0.0356129509061523,0.0330049659651511,0.0304320828274116,0.0295301934014355,0.0384955643150981,0.0305256137628381,0.0320589358098665,0.0302639066944262,0.0411520814938178,0.00964847151454761,0.046443395932802,0.00691078455224924,0.00314397020576688,0.0234332820196568,0.0167111619075019,0.00543312889974532,0.00582647911511307,0.00133887340577301,0.0256691475523597,0.00480768838527514,0.00976647841456732,0.00533520559140725,0.00301454584233141,0.00745917857238651,0.00401153223807656,0.00552660227957865,0.00600872763350189,0.00777765370623746,0.00986400976179375
"FEDm_29","1996-08-20","1996-09-27","1996-07-01",71.3571428571429,0.0352824048191494,0.137787982838689,0.0375431208081132,0.0431566065183495,0.0868491342553426,0.0379175508835091,0.034277839782419,0.0292589757480665,0.109207325708066,0.131725015320909,0.0272400032664055,0.0331944166368708,0.0327602869567928,0.0305944376671367,0.0298757424251605,0.0392656465030299,0.0272494989596135,0.0292353474345961,0.0305778177824784,0.0370008456853023,-0.0104203767228004,0.0530390564136892,-0.00421621433924744,-0.00871139186834415,-0.00778721677539126,-0.0037962243924431,-0.000777418581071297,-0.00179176287747081,-0.024564816084545,-0.00226507979764238,0.00103185731837946,0.000734990310432102,-0.00155438663200343,-0.00284027800426376,-0.00491353430948322,-0.00530391234638339,-0.000964091502830947,-0.0037993401510954,-0.00288207436960273,-0.00513574220874933
"FEDm_30","1996-09-24","1996-11-15","1996-07-01",75.5,0.0322089580163314,0.122198543879692,0.034038027959512,0.0416229781411002,0.0818093082452659,0.0389008078076367,0.0309520463173407,0.0296054402893281,0.108330375563845,0.159799879037538,0.0339713031366082,0.0325281784665077,0.0341558656782534,0.0292034249281484,0.0318740326733885,0.0391838852043258,0.0278729365679853,0.0272730120944462,0.0280815925471392,0.0363894034456072,0.00265062389167227,0.071718309354102,0.00783729371756758,0.00312525376527091,-0.0051383113835829,0.00999360478115295,0.00791812027478162,0.0045243367416493,-0.0134757215699262,0.061628492810084,0.00711140818708521,0.000781578382446867,0.00823095618277423,0.00325674987414567,0.00551690829675012,0.00606885578245469,0.00504916429193199,0.0064182005731168,0.00400682539121116,0.00820165026363686
"FEDm_31","1996-11-13","1996-12-20","1996-10-01",74.2258064516129,0.0332270920592652,0.124687823613925,0.0379085143636248,0.039224867353425,0.0885889572731222,0.0376093752264486,0.032801189227361,0.0278967201723307,0.123029464319693,0.14547035148555,0.0298681140148664,0.0293591692295531,0.0338409832046018,0.0273437357733881,0.0299551879376248,0.0390549301296691,0.0263862326141314,0.0314760832382206,0.0292351816179621,0.0330360271452367,0.00140277431900533,0.0749105077024985,0.000221991536007217,0.00332778290746353,0.00263855337451819,0.00501644346896191,0.00480309893980397,0.00314315524132807,-0.00631927059174207,0.0128308794483837,0.00339067863141364,0.00618838379164155,-0.000945983631057662,0.00445886696467894,0.00289322409058464,-0.00545904151816403,0.00412545008412859,0.00228172800785674,0.00326854074004352,-8.43626066578836e-06
"FEDm_32","1996-12-17","1997-02-06","1996-10-01",68.7096774193548,0.0351897801084394,0.121677259766091,0.0408793530840677,0.0379555067727346,0.0825077449447839,0.0348498557894386,0.0303131689195559,0.0291715848481937,0.106736385308602,0.152575398372058,0.0318824890144705,0.0334417531673294,0.0363376513847696,0.0275535667685923,0.0346314601684474,0.0377093692186307,0.0284542574208931,0.0307967815482579,0.030846565820561,0.0364900675740824,0.0143485225644357,0.0936921608626611,0.0167790042295239,0.0162071930912114,0.03987827104186,0.0141061157915157,0.0174820196429855,0.0122428558943334,0.029747448205006,0.0338086900682453,0.0127999998832936,0.016371252151329,0.0175222754242953,0.0134980209276193,0.0143846888172432,0.0156141693134448,0.0131321436404438,0.0156654205031768,0.0143787837577071,0.013114474202098
"FEDm_33","1997-02-04","1997-03-27","1997-01-01",67.46875,0.0351097027467096,0.12151276546205,0.0346534464887255,0.0377463979156817,0.077229960157876,0.035819291377736,0.0306495781097372,0.0273973577906362,0.124604922767599,0.138718493810065,0.0327364986806378,0.0327924475411628,0.0316926452748016,0.0282028847114426,0.0318621026875829,0.0452773801254747,0.02904273358451,0.0326047529533172,0.037254403663102,0.0350922341511517,0.0040445236332036,0.0510196206290506,0.00994392301109219,0.00206131339828408,0.00823994681642824,0.00300572425037783,0.00304103925377607,0.00383611705931525,-0.00160573188487109,0.0162154001440361,0.00294454839536247,0.00470587447704204,0.00507477587839763,0.00326880955224372,0.00767614000267567,0.0139838951856621,0.00348463151292352,0.00683677665577578,0.0141205452360983,0.00717507956617235
"FEDm_34","1997-03-25","1997-05-22","1997-01-01",70.4705882352941,0.0369094785386972,0.118434977060555,0.0368549436144773,0.0451171179714498,0.0784160389627693,0.0380447591276915,0.0313276607417863,0.0336189712112888,0.136047508233104,0.125956023858142,0.0316035758432909,0.0300287890866325,0.0372232881460727,0.028024207794517,0.029741841710613,0.0389056128038627,0.0306517626865787,0.0282442377897825,0.0308350648802742,0.0340141399384144,0.0115054218311985,0.0401155693982887,0.0165035641241739,0.0106069324752203,0.016523417335172,0.0128734961766206,0.0130270656584185,0.012561022131485,0.0389016291222006,0.0597222100046497,0.0166517521761391,0.0113510759414936,0.0149160870887539,0.0112617125327966,0.0116265950847403,0.0141973902418456,0.0110617490256099,0.0117218422823052,0.0150497487843357,0.00972536603397665
