"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0323715773908765,0.0214664707309254,0.0453232021721676,0.0217069169543724,0.0318872520466904,0.107768976817323,0.0293866753760083,0.0211233433551555,0.050813793017975,0.0450465885649263,0.0259619390090004,0.0266709617963471,0.0206960446533544,0.0232751867582186,0.0278428867066161,0.0272112503380056,0.0195909897662522,0.0252978220070908,0.0229136227225642,0.0244710919652109,0.026875952057769,0.0330069736682964,0.0503120811229757,0.0451680574895772,0.0276058460904185,0.0320737858418198,0.0283651385673886,0.0237765340461542,0.0220098153288668,0.0203681123291642,0.0200196104700304,0.0195915008384589,0.0166434990398881,0.0121967725629751,0.0285313439404458,0.0096509516594743,0.0186530129211554,0.0588573277942552,0.0137726323473646,0.0095452444859888,0.0220681808145959,0.0200223300791639,0.014739357450371,0.0160816323685738,0.011740509228779,0.00870666858553429,0.0160973298958204,0.0163723838707822,0.00924293465190102,0.0109515403435894,0.00985464375123635,0.0131155471843233,0.013766332221779,0.0190033245893104,0.0275930393902606,0.00816973271301447,0.0123298285392578,0.0215277874376486,0.0129984321567345,0.0116223553931223,0.011109250448976,0.00921449924017118,0.0112308274942536,0.00887213771257505
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0462268425364926,0.0285380786456138,0.0367538338229973,0.0235832389048052,0.0332356821753442,0.064249276632277,0.0300967151398831,0.0223887493368714,0.0402437556063715,0.0439672898384243,0.0303125543417902,0.0222068169336772,0.0316680899011974,0.033347996027965,0.0252176639239925,0.0209947608141425,0.0225755722369025,0.033444812967094,0.024056098026812,0.0266639995623543,0.0318107202796976,0.031494306904044,0.0480491971558644,0.0339303324414933,0.0258578372267184,0.0331735542887894,0.0252492374049109,0.0316479338526326,0.0249383053857972,0.0248301132945064,0.0255366657217066,0.0237099686688312,0.0109927741847001,0.00593226808089496,0.00910982118237182,0.0054454335299987,0.00675575003794784,0.00894367373551458,0.00662340847430257,0.00798822385555785,0.0102893329036624,0.00111692503405261,0.00688984099278843,0.00693484057057896,0.00976849605628876,0.00677418982812232,0.00980858771051775,0.00810211911613942,0.00798961478878915,0.00820826193705506,0.0114497490595648,0.00808070045510025,0.00925291671757593,0.00756254403408895,0.0241611390528782,0.0117714816569224,0.00596290378863769,0.0131383418348207,0.00775727155848117,0.00824030497540348,0.0116567076347854,0.00736676357053155,0.00728051466275357,0.00947942381561862
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0315463561214737,0.0206000176272533,0.0399857271092539,0.0209384290107121,0.032395262221845,0.0585187216234076,0.0284178759266667,0.0252127411704253,0.0663332887610259,0.0504341371877882,0.0196151724244524,0.0270841353435689,0.0243399593098198,0.0224080585572617,0.0217057813530628,0.0206905586063753,0.0237587021844962,0.0245272896156801,0.0229106020347181,0.0231903545992861,0.0314143393266642,0.0294699888839789,0.0903111531122733,0.0587915518800689,0.02354492828084,0.0258264526423241,0.0232006413924732,0.0250144233688876,0.0249856192685403,0.0196055129565777,0.0201777597737703,0.0230444583250283,-0.00766177985358233,-0.0056527215008191,-0.00575525822015251,-0.00261944390542129,-0.0102988304131732,-0.00215915554430138,-0.0078049180179501,-0.00522148436408935,-0.00627876468346807,-0.0135786880410187,-0.00365909770269787,-0.00213614311920093,-0.00452638799019818,-0.00501733321209187,-0.00225265051668336,-0.00392874783959046,-0.00423621424071934,-0.00214281451552274,-0.00364990924429085,-0.00482871822402247,-0.00438274846511878,-0.00677537114061815,-0.0265052233862628,-0.00412273364051209,-0.00629709102873892,-0.00271672750622397,-0.00464911960506527,-0.000220647707914619,-0.00776236732948895,-0.00325357580216605,-0.00362229849140274,-0.00330430236190155
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.024531421924798,0.0241396143107093,0.0306484935926524,0.0237567819943624,0.0276395808158583,0.0610424299643207,0.033836713004753,0.0227838907045432,0.0956882956506103,0.043277386595622,0.0225606981155118,0.0237360161404245,0.0270824680982937,0.0251807187348332,0.0230130961489976,0.0222549918042495,0.0238836447458097,0.0205978426759677,0.0255742357811997,0.0273382744852585,0.0404433870500757,0.0244202817372905,0.0597354495698477,0.0552059359918292,0.0249445248881168,0.0251701189810663,0.0257065800254828,0.0227393078945634,0.0237885619474981,0.0217135716082879,0.0250625986511484,0.0225030863660178,0.00237789621921268,0.00139366726653178,-8.58532216444457e-05,-0.000351034912058331,-0.000722935514040146,-0.00570711802828367,-0.00116538196267274,0.00196723948398155,0.00888379340049487,0.00366112466239438,0.000416292786397319,0.00117015663607446,-0.00141958230706963,0.00157093381645492,0.00106831519607549,0.000712032700336703,-0.00091158936107135,0.000977492232073206,0.000963531199858711,-0.000656244394402905,0.00653259527353455,-0.000569464615602394,0.0066548431180122,-0.00254080151446651,0.00192661275880023,0.0016535708501075,0.000662978182860421,0.000311358927368349,-0.00336392862955364,0.00251082325804674,0.0016957431387601,0.00109729128621273
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0376383765727787,0.0240183256005243,0.0373181090219209,0.0219691389971109,0.0257274097865945,0.099165409033722,0.0309824052129394,0.0203587555059546,0.0559083390932637,0.0407572316733191,0.0218322285102463,0.0261215258057355,0.0251680741973617,0.023307397412215,0.0293098353672033,0.020816970451603,0.021985924232766,0.0240315332592331,0.022825518758756,0.0316075989648037,0.0419779676003709,0.0267149255176752,0.0619077294967732,0.0398686871861488,0.0244060901149236,0.0242833820478211,0.0226827075604226,0.021969952731335,0.0252191448058163,0.0215884383673773,0.0266206343049599,0.0219102328083244,0.0204756452595771,0.0130285912785383,0.0269107034199937,0.0131531634069995,0.0141196097858857,0.0503711158727197,0.0162522552154928,0.0125088942451869,0.0331394851327144,0.0217608801971171,0.0109615933409594,0.0176631940991404,0.0114411241241681,0.0123722373390529,0.0132402946508966,0.0124391799186132,0.0126394411624232,0.0155671852039544,0.012158916320036,0.0189055289913153,0.0296230086923073,0.0197610528203475,0.0268864532927862,0.0241719189601304,0.013844487419348,0.0137579205439284,0.0100892154384384,0.0120395230541342,0.0125778149893179,0.010968482059173,0.0137399409414339,0.0139611424831188
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0337885300968053,0.0238414491864255,0.0334814930522707,0.0239532255526204,0.0291387071939599,0.0676390614140009,0.0341536008849769,0.0207802820205823,0.054416183111524,0.0624864515386283,0.0252792470406529,0.0269067211989492,0.0288548954374441,0.0329068251687118,0.0267708371825426,0.021446159048143,0.0231035561019902,0.0253968597068536,0.0250001413210021,0.0284542481228937,0.0345955894953728,0.0281123602594581,0.055230585916393,0.0414462368746226,0.0230826484895603,0.0251817992673509,0.0217662487993047,0.0273925589302453,0.0220263620561512,0.022003042399519,0.0235280753757364,0.0278360177553083,0.0102618754094599,0.00405537715815996,0.00557817272587861,0.00441096936884011,0.00133628806569036,0.00924647276069843,0.000661113286754212,0.00475819216029278,-0.0115213771352302,0.00846459705416492,0.00138543779350403,0.00444006777607728,0.00269853340091284,0.000516824002485029,0.00314429963646386,0.00413741115066339,0.00335229793254487,0.00192607417592117,0.00190071745622031,0.00785322025872282,0.00515041063009078,0.00573227111107135,0.00582841514255362,0.0072881561846063,0.00363499534155214,0.00307352856471334,0.00357243501058788,0.00376175193315632,0.00502241576972598,0.0017555896130346,0.00224151243545706,0.00480622332193884
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0281467689220621,0.0256467219589071,0.0470725091217904,0.0248723072698505,0.0295964041167737,0.043799033415938,0.0332754938662378,0.0349958222743802,0.0333465299675218,0.0369937074582914,0.0257407893517629,0.0280336897132746,0.0288161915103501,0.0268720221956454,0.0328090082360353,0.0220024369032627,0.0282788746199982,0.0261967897436846,0.0258563328477022,0.0304035714099491,0.0257633306677771,0.0481695074751118,0.0625641647568783,0.0301607785535156,0.0341935183495104,0.0306113138144664,0.0246884730711811,0.0304325145132064,0.0256425764292393,0.0246679659054559,0.0236851959703553,0.0266656555898842,-0.00207070540611484,-0.00424420149931142,0.00231834923349462,0.000735637515257964,-0.00629716419630871,-0.00399884033748641,-0.00691611552732814,-0.00671597814154232,-0.00379813437182686,-0.00911061374301966,-0.00352268478762837,-0.00166738162094321,-0.00180429910200434,0.00204515767535787,-0.00704004524765562,-0.000999256265582984,-0.00196849525639308,-0.00521003358881814,-0.00225321437003545,-0.00338796542468004,-0.00380617317609384,-0.0128943588298182,-0.00895563470183152,-0.00325182323586311,-0.00695575583882046,-0.00355057282204126,-0.00107540078893249,-0.000848197751204921,-0.00302477996560373,7.61464756904001e-05,-0.00421362658131892,-0.00488302560922336
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.0258275153264251,0.0226354784509954,0.0250439404116713,0.0221409120444588,0.0197345275318649,0.0327777056135918,0.0961568448181408,0.0320167052485586,0.0216895436530399,0.0349560703663181,0.0437526375593563,0.0240131354917333,0.0243321276646422,0.0220644155069814,0.0194225822930043,0.0244842191750312,0.0270694001953273,0.0222375603730982,0.0211597347296024,0.036055837753717,0.0252151188206653,0.0299490274203317,0.0557653644978956,0.0591005869658745,0.0246475372938383,0.022577685960903,0.0227383163618949,0.0251032429046393,0.0557675471500321,0.0204429365446889,0.0253178042617638,0.0358039376099142,0.000552356719793437,0.000581329259458425,0.00130378547259237,0.00181926970663547,0.00131786247710356,0.00035896477605319,-0.0072497207059737,0.00566789910078815,8.00354144521679e-05,0.00162825412943357,0.00442926449081386,0.00225186045992158,0.000250997470403697,0.00183575319622157,-8.90615620527985e-05,-9.16105938595586e-05,0.00154384166520516,0.000873643351764785,0.00180884315765174,0.00434153656180577,0.0026358881713235,-0.00181698802652061,0.00105886295976565,0.00505817913039601,9.52806924288086e-05,0.00124712112479088,-5.58594972748829e-05,0.00295556332197587,0.00452956515476114,0.00149598987377607,0.0036161004174952,0.000634959895536733
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.0309903745845983,0.0200927962809955,0.0303195577762146,0.0226739204875851,0.0274515191678155,0.0659828816153671,0.0339652346905271,0.0218617348080561,0.0846588294053282,0.0398327115657405,0.023055034564095,0.0267360351039,0.032348935400486,0.0244661583055527,0.0296428624803341,0.023373240908154,0.0220519800782818,0.023522226566192,0.0225733530535955,0.0251024514754347,0.0253905605847802,0.0269809435825179,0.0680137916191557,0.0634666293087712,0.0239442160947407,0.0258097619538004,0.0217258532849787,0.0204312988539995,0.0272151169337635,0.0193427544187191,0.0248038930554417,0.0221733419910777,-0.000573319165097701,-0.00148362583011089,-0.000882381310040317,-0.000378086203632392,-0.00328385519800587,-0.00415906823761126,0.00108755436202574,-0.00205597659962271,0.000173168261241245,0.00227075060254336,0.000899900046949239,0.00370856270881758,-0.00623550948058192,-0.00144675710347352,-0.00359119857972534,0.000698146912865895,-0.000215027691698529,-0.00235424965953307,0.000755417630386737,-0.00222362297703297,0.000765176487409086,0.00173596906392511,-0.00457747094971825,0.00322627808556553,-0.00415680699270601,0.00154353265161556,0.00221851871286327,0.00143746739031655,-0.00254091406209934,-0.000560597541639907,-0.000497159798010596,-0.000655839486612096
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0272965298586159,0.0224006257177288,0.0833097706761544,0.0215693976140357,0.0271223284627245,0.0497086623294839,0.0249924762035442,0.0325371790923298,0.0202157366994022,0.031049074578393,0.0245692124559521,0.0256143802451347,0.0209741044459797,0.0233234062622535,0.0248556397708074,0.0233747690921278,0.0251161932166615,0.0291766968906194,0.0206561368356644,0.0397708007268249,0.02688459896205,0.0371342820688162,0.118284811369148,0.024211976586812,0.0227647167951446,0.0236058566683441,0.0274438968907105,0.0240735190264471,0.0305702225194184,0.0204515119952293,0.0242812611341642,0.0226602248092772,0.00114270661301397,0.00187171159541784,0.0112491944580567,0.000166837515834375,0.00319135742177519,0.0120899534042315,0.00202205914232605,0.00103213698480903,0.00294337844851866,0.00202349660143622,0.00382273121195869,0.00300491425314432,0.00289753694827723,0.00301716914031524,0.00203938002602413,0.00324192781045287,0.0037079032060209,0.00511370851963809,0.00381502231165797,0.00634327517786128,0.00398232926604131,0.00568757064212218,0.0209799799517234,0.00373412398931176,0.00267134390878974,0.00746807222067527,0.00446586300025453,0.0023893290904162,0.00717124041138414,0.00234741403520836,0.0029110603482512,0.00598024153381075
"SPEECH_379","1997-01-14","1997-01-01",50.6041666666667,0.0253420744222802,0.0217514722805614,0.0361014742922043,0.0235987063024683,0.049705529874612,0.0458829193454779,0.0304367144417022,0.0347354116695042,0.0589976526329929,0.0517094341607114,0.0256717070029308,0.0237168180366965,0.0299905851918839,0.0229280498883648,0.0214170524534438,0.0209290974282987,0.0246103192778888,0.0260958413866167,0.0239842771301256,0.0276171570440927,0.0238841468505589,0.0284086302578268,0.074095486818267,0.0431270372993034,0.0341087617525689,0.0279179652670963,0.0216827454437026,0.026971850404383,0.0256015167779959,0.0213358959949969,0.0233411638279694,0.0243025050424739,-0.00218764061616999,-5.78630780873628e-05,-5.67465892137618e-05,-0.00478593748737125,-0.00658830442400411,-0.00342214867102775,-0.0046334085950395,-0.000284685557322956,-0.00805000292207472,-0.00485695695355636,-0.00421711248596646,0.00103540222825372,-0.00122945653019208,-0.00231517188322837,-0.0021663192499415,-0.00190391045176507,-0.000605763648189573,0.00241439076808902,0.00118026996177236,-0.00222978364913619,0.00130532370661036,-0.000764163166516665,-0.0124179547330643,-0.00579973806385375,-0.00332317471380804,0.000614996044690218,-0.000657890700011222,-0.0012752461127216,-0.00246054573727652,-0.000594166183409808,-0.00197440952217329,-0.00210485557558813
