"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24"
"SPEECH_627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029928390853443,0.0136994006025955,0.0721974580674243,0.0289733337639552,0.0775624799758988,0.0272595672844112,0.0319232097971679,0.0251086505368079,0.0243383835757057,0.0765113220908319,0.0380432949308239,0.0499879138562666,0.0531780336973196,0.0355045684015228,0.0217023437174143,0.0339526321000904,0.0902900828552974,0.0244754691594104,0.0571476797376309,0.0685949898504466,0.014144986882994,0.0619484078798862,0.0259235697510969,0.0176038306315587,0.0345643791658415,0.0220410864611791,0.0931441750530572,0.0307956751749255,0.028053925877238,0.0397697833163796,0.0389890681594852,0.0663354166739487,0.0289475652856277,0.0664084961477107,0.0568267521543736,0.04228581751826,0.0738271277913565,0.0338618705403245,0.0143241638199405,0.0266313642976137,0.0420554618886841,0.0235314358213186,0.0335897966425612,0.0422653864646461,0.0201720380887238,0.0583534031364309,0.022366571364111,0.0608592391562624
"SPEECH_608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0361059411705284,0.0188196571055195,0.0571079177784247,0.0369330498158617,0.0780209684642945,0.0355677733969887,0.0271975343257304,0.0469534942826318,0.0313344721544156,0.0513663630596893,0.0713293416422764,0.0264433830947305,0.0715731647086909,0.0482545782957256,0.0237013416563981,0.0507316120245666,0.0380564694191013,0.0171374756706079,0.0404362040648341,0.0485133320129993,0.0432623304502465,0.0204974719057995,0.0247854943107066,0.0558706291892323,0.0394113270726898,0.020520544744599,0.124456432697043,0.0498043101028602,0.0291351969339126,0.0422481847181556,0.0213503223845766,0.0635385174210892,0.0185063786809516,0.0401472189017262,0.0425832793758017,0.0270971001026756,0.0487723140557073,0.0381271701791534,0.0244183390761084,0.0323254901781801,0.0625061520432972,0.0611766438158288,0.0254065150825237,0.0363017737486381,0.0833492800788915,0.0208868825877075,0.0189590531366818,0.0289715728812011
"SPEECH_683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048227924829527,0.0126636281301304,0.0357469734668276,0.0165946782504032,0.0433406496849821,0.0161683010273266,0.0393592418094664,0.144452303834876,0.0805878286607203,0.0488173941504963,0.0333429406362936,0.0350042962612899,0.0461233676788578,0.0234212408615169,0.0243750356514574,0.0249805249258949,0.0134301212883779,0.0163009876969599,0.0505771330172457,0.0201239972298583,0.0252565696406667,0.14277155445868,0.0303568494964151,0.0279764573117297,0.0508112847451301,0.020631816687645,0.0700158376749937,0.0307290937178842,0.0425437177498198,0.0334301943468759,0.0188731040241532,0.0708905104018005,0.0452958496155409,0.0551535795608237,0.0463188338961938,0.0413614314402733,0.0573901442677765,0.0248871025502558,0.0214506372059044,0.0646157572918874,0.0421929750640771,0.0203948025866047,0.0374454579432325,0.0835798621592357,0.0178956586527034,0.0542146440467785,0.0168592319759702,0.0330184723944398
"SPEECH_543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0225304544440567,0.0249899427066144,0.0677650086837178,0.0251801101423931,0.0488693653751553,0.035231161781153,0.0307867782174658,0.0723404632786223,0.0298962905667318,0.0653748822887791,0.0445076150065375,0.028602045079524,0.035513733816209,0.0326898419282002,0.0209792580502483,0.0344353130897692,0.065681334012813,0.0310055085600239,0.0726713292564584,0.0645491639503373,0.0237529780740569,0.0686544999450467,0.0271963061876073,0.026796615558479,0.0760145392159296,0.0129445847206303,0.0618768342813738,0.0181226284422648,0.0364005847496818,0.0235402509045167,0.0166304531081742,0.0603392805124152,0.066702612306417,0.0653041457979564,0.0429556511741794,0.0302009294434011,0.0844111278638309,0.0466461421206437,0.0204948648520953,0.023875937052401,0.04258760477352,0.0161592773370918,0.0295943642698558,0.0470540933485245,0.0602040865950568,0.0488676880501995,0.0334915626299083,0.0355807564499322
"SPEECH_686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665865830699393,0.0210789222620662,0.0554057896055314,0.0333762580670845,0.025450923537708,0.0402254898886955,0.0182692011717212,0.02074442161854,0.0442680262656216,0.0567636794309745,0.0893201795732558,0.024601342855762,0.0677245313919139,0.0366686976463206,0.0291973573884678,0.0587895466365102,0.0583385588151156,0.016843790265411,0.0303774787564742,0.0545139333523187,0.0496133321915016,0.0224726692166422,0.0158339067544597,0.0635353802379644,0.0466766118646334,0.0221372979810283,0.0810368665404759,0.0424477357044776,0.0939356514650394,0.0666309472909232,0.0324501383701879,0.0810493514618934,0.0189558148328679,0.039626775889078,0.0557895642712785,0.0540721143886235,0.0644464179217744,0.0230885207294226,0.0211267094514107,0.0479488564389415,0.0275709296052195,0.0169644991605595,0.0278866918327286,0.0477839770205613,0.0201721404250155,0.0282060382357996,0.015217303662308,0.0247790454557519
"SPEECH_410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0477845097342778,0.0185744726732198,0.0671557798186275,0.0206906056992713,0.0296049841695582,0.0349564954886617,0.0123748943932253,0.0274648649496858,0.036180878105679,0.0782366389154487,0.0553143492099269,0.04330195029886,0.0793439452355455,0.0398655822307069,0.0198715316116385,0.0383193507269282,0.0338446691018049,0.0191812034751208,0.0316657191691764,0.051174169743318,0.0937423755828648,0.0435464148053727,0.0149680790219539,0.0628365358391273,0.0353720074555925,0.0240407608010831,0.0650155966641364,0.0129692663459028,0.129337634714271,0.0561676066801948,0.0313982451736732,0.065960202901794,0.0439862410245089,0.031410341862507,0.0624414575703599,0.0454767466358604,0.0149813206963257,0.0263166560316611,0.0153317980619088,0.0686929900696265,0.0219823640357377,0.0143247487164909,0.0173297960599068,0.0763589521041686,0.0226953307789159,0.039339721393095,0.0169974637275745,0.0620727504947042
"SPEECH_687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0868568938681967,0.0142530931011835,0.0773614781534871,0.0124872075419112,0.0694081255649524,0.042979454607484,0.0432783197017686,0.0378879598681078,0.0497613055415039,0.0555601024980646,0.0445237475417547,0.0210555020426486,0.0575373174438189,0.0161317298878808,0.0209696004530429,0.0449523075445813,0.0382669473748646,0.0376827879174446,0.0155855789441684,0.0786210978302201,0.0137936241389283,0.0737999039306564,0.0303607382637937,0.0168851762395369,0.0299500590900659,0.0290462117574546,0.0985564654639424,0.0531134712279232,0.0287101492079311,0.0522006789553728,0.0291744797565113,0.0624515561573824,0.0442860622477182,0.0736828144825287,0.0451679238621985,0.034420895190032,0.0245584707644583,0.0286685402881878,0.0256175655176209,0.0362344096620298,0.0283574023521876,0.0428728784807453,0.0320791044060246,0.0327655778572553,0.0443477190720633,0.0663468843251647,0.0292022520497882,0.028188427825413
"SPEECH_431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0574532653642385,0.0277708999874604,0.100859009047124,0.0231317744893567,0.032463932762881,0.0610533650999563,0.0234415128068338,0.058653900605653,0.0309321015167303,0.0636466626700876,0.038785058582637,0.0338130880842379,0.027104253576355,0.037990278739749,0.0225838767217305,0.0403194135763051,0.0340294190097717,0.0261965627946325,0.0523711624283598,0.0589617318799084,0.0306737861699898,0.0206191609467342,0.0424633513278093,0.0546824318114582,0.0862820276990658,0.0281572858714266,0.0766304972981548,0.0234503392837966,0.0360114443332081,0.058897397259695,0.0172568220104849,0.0532288530012288,0.031217037764538,0.0560963393106582,0.0657675364719381,0.0205981216657564,0.0525874549902405,0.0214109317220557,0.0329467073211967,0.0505258098433366,0.023823856494094,0.036897191735672,0.0233495382258127,0.0524207889892081,0.0406124628703373,0.0310933984718071,0.0270078733128632,0.0537302840534249
"SPEECH_704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0606237622699756,0.0196903616114516,0.0250863435228141,0.0261890331528119,0.0564956085201732,0.0548267496130437,0.0190460755942717,0.0243926936751548,0.0755911961716406,0.0663112635741282,0.0556565013097968,0.0356284102858134,0.0673436688253618,0.0311011254277334,0.0311995334165064,0.0422160762668873,0.0405079150324338,0.0186305295419861,0.0339831510458287,0.0571125472301775,0.0172130765184889,0.0509607374287603,0.0315079513878443,0.058685688576916,0.0286598243273699,0.0290115860643279,0.0730022163665393,0.017496928107964,0.0248717255586821,0.0665918870600223,0.0290589979176981,0.0486824723857574,0.0297016097428727,0.0818376285537525,0.0530426345780382,0.0252385530289261,0.0571748620776403,0.0230205426879571,0.022081082787674,0.0471636779315331,0.0262569823572943,0.0384945173735279,0.0391589787223846,0.0536104639234289,0.045271361704546,0.0730330190481223,0.0398184017273748,0.0277200459665662
"SPEECH_404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0514761730710292,0.0160507111352826,0.0741874097968094,0.0135191845156613,0.0438099988116838,0.0671723231346523,0.0146107599584388,0.0476718478432306,0.0588633599400045,0.0262497963320951,0.0702814976660086,0.0301716226019729,0.0380051625861336,0.0424178642543083,0.0225432797419499,0.0348886410108793,0.0641654491976952,0.0180060208736748,0.0281693264010274,0.0804742163891741,0.0347420510062356,0.0699708724694117,0.0138183433815732,0.0387340878810679,0.0618174577942707,0.0177541057639963,0.028646087958601,0.0268260702652246,0.119857239463185,0.0283407672226147,0.0942496788361983,0.0224542616659449,0.0369343630644194,0.0309121821299159,0.0562919422661155,0.0186206034627109,0.0608765592489429,0.0441064442742551,0.0207388181341094,0.0434839826139431,0.0478107470961998,0.0303646944535885,0.0250068183269301,0.0859469842871096,0.0136835600305868,0.0466769124844738,0.0176939990129404,0.0209057201437236
"SPEECH_705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365959441390619,0.0227090280091725,0.0758141950811742,0.0254701367619986,0.060559202249496,0.0581984635419173,0.0263822171676431,0.0805750432220259,0.0308887892895476,0.0752522570624041,0.0653839359319585,0.0287266025360152,0.0539102962308257,0.0377666899775045,0.0229074415005882,0.043145057802901,0.030342401217435,0.0336802961668661,0.0343637815541922,0.0515560352384166,0.0253178098801639,0.0389107496902543,0.0258542845282959,0.0156893412201418,0.0257254722253192,0.0156575286239822,0.108189733071402,0.0329116282986159,0.0216044573821377,0.0710184053580426,0.0111355052720673,0.0364671423700684,0.0368584350980291,0.0981585688204385,0.0485105323918424,0.0441741883233618,0.0576625685853455,0.017853172064282,0.0174438669695122,0.0132989838178496,0.0226430629995377,0.0129325156134119,0.0233101402002725,0.0250129217999394,0.0687205593392653,0.0517493917183748,0.0291601406112884,0.109801079045613
"SPEECH_603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0534318168933041,0.0205353695191779,0.0736468560244706,0.0342940368419693,0.0255360774986607,0.0369450847307991,0.0285996244040417,0.0712130013328411,0.0472856474703796,0.049733077444671,0.0557474120559749,0.0288734868222253,0.0763600591990579,0.073329201339243,0.0221793563577764,0.0606701356113094,0.0396152141824252,0.0268718656835811,0.0341751875882104,0.0473436355359309,0.0369605355025598,0.0262436006140045,0.0174292942716302,0.0129804230757558,0.0453965066422405,0.0243381571525865,0.0566716049495714,0.0173103907269951,0.0426771394538295,0.0481708657560513,0.0412552124202608,0.0742939942958468,0.044878366607799,0.0837803914849562,0.0391323311433891,0.0511735486928831,0.0243521671241816,0.0157020058977974,0.0247376670544529,0.0301151164781187,0.0661564383393764,0.0281956817339686,0.0588385724708427,0.0458999152179827,0.0209533385247914,0.0353369690385563,0.0226406426716367,0.0579929761218855
"SPEECH_462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0453965066422405,0.0243381571525865,0.0566716049495714,0.0173103907269951,0.0426771394538295,0.0481708657560513,0.0412552124202608,0.0742939942958468,0.044878366607799,0.0837803914849562,0.0391323311433891,0.0511735486928831,0.0243521671241816,0.0157020058977974,0.0247376670544529,0.0301151164781187,0.0661564383393764,0.0281956817339686,0.0588385724708427,0.0458999152179827,0.0209533385247914,0.0353369690385563,0.0226406426716367,0.0579929761218855,0.0507836502298902,0.024983971182881,0.0454245008466128,0.0199135420378144,0.0619708478749548,0.0340622102491818,0.0714952765333609,0.0475653040273209,0.0494381767412392,0.0543591104656729,0.0385919994533736,0.0358600010531779,0.0427132962354249,0.0269189913653927,0.027562851386939,0.0509582306734068,0.0458607563224898,0.0411674518789968,0.0242514957465491,0.0688518614239035,0.0198226376577638,0.0770722310104141,0.0185807791897934,0.0217908264134458
"SPEECH_624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0263094945375623,0.0238008312180026,0.0895685451090692,0.042795909361618,0.0638538507921885,0.0479944889556727,0.0242273413085195,0.0542251674717947,0.0210355119164227,0.0340850896659699,0.0551464790829867,0.0252250350764388,0.0215856612349556,0.0177072303412972,0.019730504811548,0.0220121961546271,0.0591617750849656,0.0244214525439424,0.110720458375173,0.0304183216493397,0.0746634737732254,0.0533918237089922,0.0342838656998038,0.0236354921258847,0.0229821629396143,0.0209260146112728,0.0781125368399425,0.0305992795642731,0.0659013193680265,0.0334040785024128,0.0510422807711367,0.0607863946932592,0.021208415392084,0.0488044036190188,0.0420623040731847,0.0236836571080057,0.0457420822962732,0.0470790932615512,0.0189201121832718,0.0331319835730921,0.0721824499113047,0.0422518450891924,0.0510680992064192,0.0359427358887144,0.056542896780787,0.0296625796660052,0.0217918093134059,0.046171465347752
"SPEECH_406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0816444953590918,0.0226486889171087,0.0195338575664183,0.0779446716881653,0.0521474348219408,0.0257070353231553,0.0291298890242594,0.0140510728667847,0.0400969424414585,0.0267219858961498,0.052846380928001,0.0132185805460711,0.123177978747751,0.0179834699695191,0.0180796170470404,0.0336720662803267,0.084341411434526,0.0196800576606421,0.0159861112230438,0.0438585357625871,0.0683651921301603,0.0303236879377128,0.0346586736221979,0.0541821628058877,0.0289423270541097,0.022899596512184,0.0943178723896139,0.0578335814922898,0.0417139485946885,0.0605420459610952,0.0181570319214838,0.0248258419262341,0.0236522463018471,0.103473884204645,0.0486888823024633,0.0368751654690516,0.0488397356425945,0.0128983515173621,0.0203714157925395,0.0477952603138724,0.0380418162560185,0.012681197661195,0.041024044533759,0.0242522915848843,0.0560155488155095,0.0477486272030655,0.0354753533834869,0.0529339331660063
"SPEECH_447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289423270541097,0.022899596512184,0.0943178723896139,0.0578335814922898,0.0417139485946885,0.0605420459610952,0.0181570319214838,0.0248258419262341,0.0236522463018471,0.103473884204645,0.0486888823024633,0.0368751654690516,0.0488397356425945,0.0128983515173621,0.0203714157925395,0.0477952603138724,0.0380418162560185,0.012681197661195,0.041024044533759,0.0242522915848843,0.0560155488155095,0.0477486272030655,0.0354753533834869,0.0529339331660063,0.0365709852046662,0.0215736969469465,0.0532243924459269,0.017305755072265,0.0454624108305149,0.037115679640369,0.0530472035986237,0.0285023705037665,0.0463484071885451,0.0870826532258374,0.059109669041458,0.0225139853123193,0.0297973553220305,0.0282382219860861,0.0235191986802108,0.0377531702771241,0.039637284130382,0.0304408515312596,0.025553301056918,0.0406055219444344,0.0230157666732324,0.12483929498096,0.0495017220485456,0.0392411023575775
"SPEECH_405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365709852046662,0.0215736969469465,0.0532243924459269,0.017305755072265,0.0454624108305149,0.037115679640369,0.0530472035986237,0.0285023705037665,0.0463484071885451,0.0870826532258374,0.059109669041458,0.0225139853123193,0.0297973553220305,0.0282382219860861,0.0235191986802108,0.0377531702771241,0.039637284130382,0.0304408515312596,0.025553301056918,0.0406055219444344,0.0230157666732324,0.12483929498096,0.0495017220485456,0.0392411023575775,0.0615421722509356,0.0250074950900966,0.0292535752962576,0.0491998301270037,0.0789521375446883,0.0285586597446867,0.0470476505796867,0.048385176305269,0.0482703391316704,0.0680036621790119,0.0280895856655975,0.0216761965586317,0.0393321030296246,0.0296523854488419,0.0185183373540264,0.0516871157058524,0.027499522563089,0.0214862945149566,0.0236121906685506,0.09361907832831,0.0445830955961984,0.0542649577854035,0.017966753024424,0.0437916855071871
"SPEECH_389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0517929562818336,0.0343889156682899,0.0524792533663207,0.0668864860403215,0.033976269161617,0.0527427796876918,0.0254525987091978,0.0434500112811179,0.040196581688733,0.0610051718155052,0.0390239379182769,0.0299786331523032,0.0713016082945619,0.060375076556039,0.0227074000953645,0.0555184192423153,0.054012549493566,0.0224977597634743,0.0238824563093475,0.0528422117030263,0.0314800109884573,0.0214046950986743,0.0293862252704904,0.0232179924134748,0.0841732913913699,0.0246310325842642,0.0989698735040727,0.0133081853070118,0.056265596586138,0.0739157744387978,0.0147914248339774,0.0686555252542863,0.0409864385909281,0.035584782294314,0.0313317991570783,0.0246319536362749,0.0240311987649266,0.0113060399907638,0.0286572667273134,0.0229640971713422,0.0157677751453036,0.0175707452464465,0.0296083736105996,0.0442333257190183,0.0271209930272144,0.149593752515681,0.0248432303397603,0.0370575241631168
"SPEECH_641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0198319933623707,0.0268074830871482,0.0658247973924964,0.0215757633246539,0.0603547571811574,0.0363501596517289,0.0208043559307866,0.0458139540312916,0.0365518550067068,0.0372713226386263,0.0612884838846387,0.0233978019183701,0.0912013955083032,0.0451351787938878,0.0225986636655198,0.0726939854682385,0.0525321509456909,0.0376979255455778,0.0344940339756907,0.0286359375276301,0.036796137346794,0.0797429101822854,0.0164829958194058,0.0261159578110008,0.038020069626308,0.0169220483121334,0.0774488377828102,0.058321751065836,0.063713664932055,0.0315802471948395,0.021088127935648,0.0495417694399462,0.0518156970694572,0.0379647762573888,0.0465354422589006,0.0203948301031365,0.0781964834745106,0.0572239481280751,0.0172427889591338,0.0466496070911643,0.0589095651805909,0.0271595515632978,0.0304820877770649,0.042055583611114,0.0375570165473989,0.0302620852930304,0.0200335369582738,0.0408804834378861
"SPEECH_460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0453271117420326,0.0160429300860961,0.0186703308219196,0.0776269979653718,0.0812852273233592,0.0212646093748362,0.0253683588028218,0.0715311675627125,0.0400013755515341,0.0442312610233162,0.0707228904313306,0.0102913783555295,0.0860546631274818,0.04522024088634,0.0177813161883332,0.0340313196806597,0.0419598267809876,0.0168718285782146,0.0214341611224779,0.0692915796628871,0.0566969746905952,0.0426176469766462,0.0209223016286748,0.0247545016358419,0.0486893653018489,0.02368609401666,0.0561128822169004,0.0931543228041496,0.0486898046227728,0.0294324465181632,0.0301239804160045,0.0387974406060584,0.0633509126510709,0.0378946485634772,0.063117614029563,0.0168626139082966,0.0883356466006613,0.032558430813842,0.0223537973613979,0.0347198121463563,0.0321771512732335,0.0211322027419817,0.0265136388085168,0.0453051291196458,0.0340835407629002,0.0642910582768517,0.0191761876882883,0.0294412787513589
"SPEECH_607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387372419434702,0.0217442550742022,0.141772554794917,0.0824468638168638,0.0423756551957727,0.0371736739243496,0.0687960340546892,0.0704962317903359,0.0224062465137473,0.084191518154859,0.0339055871236242,0.0254586896464591,0.0413901130442765,0.0112108760663312,0.0169204183704396,0.0306422220234326,0.0484256845250728,0.0193882359584901,0.0374873581238528,0.0276559288710638,0.0137421485033809,0.0278934632011479,0.0120894258164468,0.0436495734627748,0.0476362585830817,0.0267687557899165,0.0473490903166698,0.0758732216155804,0.0471167010297508,0.0446837904193764,0.0295631707845447,0.0717764288834638,0.0389023543728999,0.0341561536107573,0.0391246500879754,0.0280123008009307,0.0683830625512246,0.0444350392464293,0.0281625775754103,0.0511483014622828,0.0443215940718861,0.0285129655286025,0.0261129818858387,0.0463323672622133,0.0299193657745185,0.0417349977737087,0.0279547317917233,0.0320191387812144
"SPEECH_689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387372419434702,0.0217442550742022,0.141772554794917,0.0824468638168638,0.0423756551957727,0.0371736739243496,0.0687960340546892,0.0704962317903359,0.0224062465137473,0.084191518154859,0.0339055871236242,0.0254586896464591,0.0413901130442765,0.0112108760663312,0.0169204183704396,0.0306422220234326,0.0484256845250728,0.0193882359584901,0.0374873581238528,0.0276559288710638,0.0137421485033809,0.0278934632011479,0.0120894258164468,0.0436495734627748,0.0476362585830817,0.0267687557899165,0.0473490903166698,0.0758732216155804,0.0471167010297508,0.0446837904193764,0.0295631707845447,0.0717764288834638,0.0389023543728999,0.0341561536107573,0.0391246500879754,0.0280123008009307,0.0683830625512246,0.0444350392464293,0.0281625775754103,0.0511483014622828,0.0443215940718861,0.0285129655286025,0.0261129818858387,0.0463323672622133,0.0299193657745185,0.0417349977737087,0.0279547317917233,0.0320191387812144
