"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17"
"FEDm_152",0.0431919170197469,0.0308843611630026,0.0348430100362167,0.0495465918451897,0.0229036193577892,0.0409794361698686,0.0474554581989066,0.0335903661200013,0.0732709815534995,0.0787117574431215,0.0352557575019346,0.0785912424565275,0.0736159499437101,0.134724641163375,0.08408650159436,0.0759135534155096,0.0624348550172405,0.06694366681276,0.0375028504597215,0.0346777655209292,0.0709060931386496,0.0378253869377258,0.0462233473934932,0.0557736626352941,0.0662625514377843,0.0699019745503503,0.0650362855195494,0.037144507605886,0.077566529267601,0.0524489395487541,0.078909713459032,0.0614456327193876,0.0710240997130455,0.0704069932800364,0.0617489861200172,0.0261314526235328,0.0300026083621076,0.0706887050277674,0.0359041037476147,0.0421644042695682,0.0611398328901455,0.0773131324979441,0.069705391695006,0.0654252824255505,0.0302530867863121,0.101077648672288,0.0559983853267972,0.0738418467845797,0.070484080453653,0.0567662908252002,0.0713547614919156,0.0648729186934427,0.0259943525269363,0.0332763334902534,0.0845460990125266,0.0289099464489532,0.0486949431534599,0.0398607469623746,0.0685411757012034,0.0577408216452621,0.0868136345482054,0.0408968438652019,0.11069997442416,0.0364261561290674,0.075985912312486,0.0497723875602638,0.0682911157889546,0.0786766377372491
"FEDm_153",0.0686196642676846,0.0310555922036894,0.0319573674956037,0.0652528291456804,0.0344289854252374,0.0547992204653663,0.0521025148639099,0.0509218394821555,0.0602136034962524,0.0717650176775021,0.0346419427470635,0.0754572735674836,0.061243725788482,0.0959622055579633,0.0575988629662378,0.0890871391740271,0.064892215675661,0.0667791493260802,0.0304032007765116,0.0339170412526443,0.0595770139784754,0.0302951650136383,0.0556339798935416,0.0535183140291955,0.0548174291311765,0.0603397304466848,0.0835410086902177,0.0334727616159089,0.0868950963376973,0.0629185378372232,0.0906026689977374,0.066450386044125,0.074254523316837,0.0565839933123054,0.0671675851540171,0.0305823098413782,0.0301305033377982,0.0710597286510097,0.0354308377618849,0.0345100803092775,0.049489794098691,0.0674287485603736,0.0534184699029441,0.0759944706267883,0.0311006426630861,0.0909616169794114,0.0687377755884841,0.0849808224437785,0.0653783459260587,0.078276793562143,0.0653514745928755,0.0582490062803964,0.0276860031102826,0.0324530569454197,0.0615690292099929,0.0438050529667133,0.0381146590940278,0.0490607028030698,0.058563082129437,0.0600061013476907,0.0595547153654769,0.0368613188394077,0.0736168160198135,0.0544760632141314,0.124335221612488,0.0748985462082308,0.0691023354524364,0.0776482894009854
"FEDm_154",0.0539548612139973,0.0283269289756377,0.0284803953159617,0.0824629662855919,0.0341596136219852,0.0524931700334746,0.0541273751781198,0.0596340190857322,0.0567617503844625,0.0623288175853414,0.0395192107430822,0.0823589220607806,0.0731178578513219,0.0774144461068824,0.0547417184387481,0.0701638277770612,0.0899541193418193,0.063537924411113,0.0341078621298182,0.0357252099224248,0.0701228752967251,0.044143562111416,0.0394912536130054,0.0619553047554608,0.0519490960747043,0.0627833777753074,0.0756260318590245,0.0323849925338484,0.0894553796982888,0.0784158861093295,0.0566533667003684,0.0614427323121467,0.0824006756513596,0.0598044690456591,0.0571330419958139,0.0277570417024154,0.0269826470495154,0.0543450463167704,0.0282779087972927,0.0540226421970358,0.0541678785234262,0.0629351376387086,0.0427911268284195,0.0885581168820954,0.04431242784391,0.0706004681015056,0.0601782118836432,0.0880718732699601,0.0766907132507114,0.079983060859607,0.0831926568591695,0.0569996337264789,0.0286260027347086,0.0382622430634514,0.0770801250634446,0.0303426907698752,0.0548987080044202,0.0541248083141101,0.0485540549700703,0.0700916737962259,0.0726954356364528,0.0399416586536436,0.0907788774126444,0.0572259538479021,0.0742020052860844,0.0760233389273404,0.0563217328253611,0.073831056967786
"FEDm_155",0.0669257415592999,0.0325788616261626,0.0343795912292306,0.0394897304283514,0.0298279190261704,0.0574244328255442,0.0630806754783919,0.0493989766388277,0.0647179678511064,0.0785067135889424,0.0326689800985775,0.0861662448646001,0.0586510947503455,0.0943515137886216,0.0665168401728546,0.0753954682286364,0.069919247844337,0.0622868368517165,0.0316261318708864,0.0342592496627708,0.0615115196546045,0.0313468851759847,0.0280720872233606,0.052857904179586,0.0413632933378474,0.0862077509572815,0.0700511686163777,0.0433860058371011,0.0859200340829954,0.0628946024586825,0.0861103465837835,0.0928060305096136,0.0565481386349587,0.0727520143624492,0.0507068563760225,0.0309802673140063,0.0296050732175145,0.062195225059191,0.0327185847166026,0.0475957715128996,0.0500925805570858,0.0542528457630787,0.0540228716072141,0.0679172040915142,0.0374499580398013,0.0969044577753831,0.0837553754013717,0.105432407075294,0.0636649967022448,0.0620366193849983,0.0706689054057772,0.0408346728859484,0.0386567579173634,0.0319566837184198,0.0608751823561836,0.0279585378676199,0.051827187292649,0.0439728738999305,0.0577218992381074,0.0631742025854616,0.10821324201601,0.0330311240808362,0.089104363149309,0.0724529915091262,0.0944380815604448,0.0532342306381765,0.0753531459996316,0.0571948232847826
"FEDm_156",0.0416295532520182,0.0317903777244138,0.0271923558357924,0.0462084365866647,0.0431728546234235,0.0508367655654115,0.0467800623883186,0.0328239882544079,0.0781931220732354,0.0844686220225851,0.0303323761753862,0.0848172976559175,0.0741883843328278,0.140305077396237,0.0727232004570977,0.0559400038227319,0.0585975218335311,0.0319472155562304,0.0448440169515021,0.0357814686374195,0.0600716720903256,0.027358514343135,0.0431880184900225,0.0529988526340057,0.0634939164443083,0.0725580113014955,0.0704950927072455,0.0253423085203326,0.0678494860717293,0.0845931411907819,0.111591832278372,0.0633614870311779,0.0886224531398607,0.0559025126120557,0.0577434124212087,0.0312169758660854,0.0272701148103707,0.0598264738656412,0.0309447383648739,0.0424927162775264,0.0510110685540947,0.0394583541491489,0.0666013120832015,0.0664759004634763,0.0330676057627248,0.0860565318206851,0.0921836519381603,0.0760495114266896,0.0774553629613493,0.0998094405137917,0.0623368287209714,0.064082614955276,0.0309082148012183,0.0403057264887893,0.0593952673122204,0.0300676732566726,0.0404682727627219,0.044997169610354,0.0474308099529278,0.067203451412472,0.0555531890327402,0.0382865972972183,0.0753507400991899,0.0965071630834496,0.0806704228530252,0.0514131706291321,0.104679662737541,0.0726798537150517
"FEDm_157",0.065944361588049,0.0331042115718483,0.0311814731093005,0.0592719501811637,0.0245694670976831,0.0470780046174235,0.061884248392431,0.0447628891710627,0.0593448940653571,0.0784173876171485,0.0311497985049707,0.0724789953857115,0.0933210468388191,0.0903425165492707,0.0589148489150675,0.0858364751915714,0.0623974312031219,0.0613832187556427,0.0299255809675678,0.0329003584204984,0.067959528972443,0.0299241990151756,0.056462664045969,0.0581020922078887,0.0344211748205189,0.0725737305213419,0.0707648478590959,0.0435042263311463,0.0661859040832922,0.0711511246227493,0.0806873311285399,0.0781424226612439,0.0682610462254737,0.0776505493614127,0.0635142964913819,0.0296051081102726,0.0316076057799378,0.0607018946011177,0.0261368662258936,0.0555730279881857,0.0509324105848322,0.0902839739619474,0.0482066022579957,0.0766659760554972,0.0305132119019452,0.0971950024109589,0.0596686683630239,0.0806847935070654,0.0502156427077407,0.0863467595725842,0.0621481594796199,0.066209828961437,0.0322653766988864,0.0318799267383693,0.0604342977798921,0.0344448159714109,0.0358792374987314,0.0476182990824537,0.0630606751728033,0.0579266659684266,0.101187755890933,0.0328352213533249,0.0850039138963478,0.0540489485550247,0.0897393042376157,0.0720436990008964,0.0676704058090281,0.0677516273844191
"FEDm_158",0.0469471602419335,0.0313039986938294,0.0326061206624471,0.0461318723334749,0.0325807943871424,0.0372486701068173,0.0376722934679583,0.0546741835463986,0.081191548968728,0.110174105143734,0.0321279024892595,0.0932461490558034,0.0476904011291573,0.121895416242896,0.0752297453105167,0.0751980182858595,0.0440816199340441,0.0455787973375535,0.0345559994655275,0.0301117902445096,0.0868832133926784,0.0306376114782659,0.0448955023003935,0.0509310230419029,0.0543865213551806,0.0724841392528428,0.0993798783614323,0.0288408987475309,0.0989231092345974,0.0526624390610696,0.0845069872474701,0.0504061414183593,0.0824257089056042,0.0523902391550816,0.0409603723759926,0.0255266977738558,0.0305088125056034,0.0527039168171606,0.0297833404630938,0.0394827093650727,0.053135409116008,0.0416153044839196,0.0789762124587618,0.0867663296731964,0.0452070143496661,0.0871479066940925,0.0530824933936698,0.103336669228966,0.0829789146121966,0.0608531858573224,0.0879347108314213,0.0554605811957145,0.0300115809343558,0.0384208353408776,0.0496473806172008,0.0338071299699512,0.0594760476431983,0.0536917482178367,0.0685274887545261,0.0648761701394889,0.0948959043424572,0.0294157685042551,0.0964916686925692,0.0554615072956623,0.0754213968033325,0.0515407438772918,0.0647702146715975,0.0780838329996844
"FEDm_159",0.0661142785830256,0.0271383648739404,0.0339534918745561,0.0680354183924117,0.0283230607039566,0.0323409690156968,0.0718182731709914,0.0587929967986388,0.0769539501427697,0.08594612783404,0.0320731250380233,0.0800135038469709,0.0439368525385768,0.0908096180838509,0.0544094997398252,0.0788604310321584,0.0704800383305675,0.0655603997870696,0.029573393814265,0.0299577398124336,0.0631446925902805,0.0303951806363587,0.0445382070933129,0.0589956265376835,0.0594611720929885,0.074869220321726,0.0856479334280407,0.0409535825988186,0.0838824083621417,0.0605389964383629,0.0685038197545818,0.0739227419558557,0.068846126730036,0.0612087580460441,0.0439618314417675,0.028539197203104,0.0336044044964273,0.0603336357683281,0.0247078281354684,0.0380739965935469,0.0454591042937685,0.0487475583211763,0.0608758788608873,0.116443695293907,0.0359078928515846,0.10351971874228,0.0484501593467034,0.0820219215538503,0.100501368587663,0.0741570497305308,0.0546947587790064,0.0546741042643175,0.0323514555949568,0.030259738802214,0.0732622960231812,0.0268125109625489,0.0377532570834422,0.0458128319305276,0.0588995759379104,0.0645574581275003,0.0990118556266118,0.0389925122392463,0.0829557332991911,0.0521327221162362,0.0778464520093165,0.0880761014725218,0.0684071737414981,0.0681942207687792
"FEDm_160",0.0524137915797984,0.0277155361956829,0.0297245712306355,0.0641339330138577,0.024264797838832,0.0527318201969057,0.0481477164802464,0.0693106025339008,0.0728327776232369,0.0741708350218339,0.0358114257612427,0.0828374853018463,0.0681930739079044,0.0851348064677828,0.0884985195733776,0.0771862476482429,0.0468920596246729,0.0456070373409185,0.0403480645785167,0.0348266967795212,0.0696411791023221,0.0293679083042337,0.0438597151994453,0.0454051420218797,0.0542965312953663,0.0661183195292036,0.0764389478174855,0.03453279401,0.0855287192042023,0.062847261469554,0.0809004644137769,0.0923526659864627,0.0825995033208362,0.0553290496262752,0.0351369556314381,0.0244948813934426,0.0284611197307847,0.0544463995621337,0.0311734994248551,0.0421363634332272,0.0622862111405882,0.0498887419901624,0.0751939028267006,0.0618506966420093,0.0303843692661249,0.110819808971372,0.0341694565248511,0.051605407912472,0.181227800000864,0.0651241247035772,0.0616002608453971,0.0676221429673672,0.0299380833506584,0.0312286084429708,0.0824701839869073,0.0293295277194779,0.0364974180998254,0.0441132896128728,0.0565916774832032,0.0658420688587398,0.0697774827155361,0.0318067562427991,0.0912723290850685,0.0617156494007753,0.0676219284204775,0.0930971797546904,0.0715932829445002,0.0694823909141301
"FEDm_161",0.0426951906428843,0.0354793131801238,0.0360033882169882,0.0506233264788959,0.0329109299350272,0.0332141396802418,0.0428451725943841,0.0623220105267829,0.0721778577175347,0.116346020241111,0.0328314848090428,0.0702630762733991,0.0541374939627597,0.107505609342591,0.0640781039407012,0.0653013273508752,0.0812655551066572,0.0563866009355878,0.0308768456538131,0.0330938988125503,0.0975856979203181,0.0285546427566874,0.0525822809805084,0.0524244422029777,0.0489271302555608,0.065419692830114,0.081763799685001,0.0439252661140341,0.0860654869408259,0.0494773881909849,0.0620382742096432,0.0564903775092521,0.081271264268312,0.0731169107338292,0.0662526494914052,0.0306162229005051,0.027230987340678,0.0867635437492812,0.0327023142688416,0.0338148795151711,0.0505464163434124,0.0618282825004965,0.0541971538260166,0.0684895100640093,0.038660979453105,0.0810924024021696,0.043977519482077,0.0976234566427586,0.0821201878284357,0.0846957816767468,0.0593877125148902,0.0625713943737121,0.0306587857171197,0.0288290233674531,0.0672380205056522,0.0258177302133615,0.0393414554906859,0.0532417454837059,0.0531296154836012,0.0652012070091052,0.0904966023079712,0.0327328445614578,0.099215243670116,0.0426049072431513,0.0828088588819562,0.0827522275716238,0.0760196293986925,0.0673407087206344
"FEDm_162",0.0415743217264585,0.0322857269135021,0.0269293438156694,0.0730948794247358,0.0265335193455819,0.0377035762881995,0.0422989785139552,0.0612165232513427,0.0549615891335929,0.105130482681986,0.0270882870306397,0.0949853175991139,0.0578294183158575,0.0934578658750355,0.088400394009902,0.0784482896028797,0.0580614864715479,0.0636743325124293,0.0429175797405764,0.0334465385499432,0.069036799606966,0.0366562445534124,0.04771071810503,0.0501100412848192,0.0585934470149162,0.0549336925161061,0.064500689382147,0.03258823972167,0.0697491175362876,0.105613438687625,0.0696767852016164,0.0547028109336035,0.0790687492355323,0.0670207754173199,0.0567873057878007,0.0314225706760403,0.0317767536403567,0.0722711436676051,0.0255293101717248,0.046776020667934,0.0679932804677816,0.0496310484077158,0.0662150497808913,0.0537186380978253,0.0333869024428337,0.0773081261564649,0.0691521935125174,0.104435565114873,0.0613546778815817,0.0797829227523397,0.0724584907737143,0.0699390275934249,0.0361095535854883,0.0404970023624789,0.0629201249843536,0.0320905330894629,0.0385053858700412,0.0861519353748868,0.0515944730693234,0.0684803245503128,0.0528180297684031,0.0363572565764664,0.0676713638074979,0.0533564945962451,0.101429448158751,0.0607116073887205,0.0722756433626512,0.0690917958614921
"FEDm_163",0.0592525625562445,0.0280727056889278,0.0291939603437184,0.0756300356512317,0.0280796105585817,0.0410396880547332,0.0532134252647361,0.05686766856603,0.0705199075009801,0.0692018915079915,0.0472906006699727,0.0840466163288708,0.0690976790593621,0.0921512978391915,0.051104507875183,0.0662939638257278,0.0789438787085171,0.0659396790897753,0.0314086793970805,0.0327642834494874,0.0691253295910672,0.0282536398211788,0.0345004551464287,0.0569534304454564,0.0412216427914691,0.0744906723992025,0.087003373376401,0.0459013888344156,0.0933286016458613,0.0662586355600311,0.0803056904243677,0.0601841509117925,0.0571529174766702,0.0752074296393146,0.0655840376214448,0.0319807446336991,0.0294399527915203,0.0569373638608678,0.0385906811679572,0.0421078884926025,0.0680726067333886,0.0544038399225159,0.0709603585934422,0.0797516489357347,0.0405168381369417,0.0724149926514163,0.0462434898906189,0.0891078417012798,0.057010226171577,0.0687527765247729,0.0881247121702203,0.0493921119772764,0.0320211578445802,0.0303849800316038,0.0606419895272143,0.0266467739593453,0.0350525505051133,0.0499598729451733,0.0539262025823302,0.0738216636473254,0.0965539206077797,0.0345280722202666,0.105016497102579,0.051487259139658,0.0958997130803971,0.0653184540565726,0.0744295232364798,0.0649192575363046
"FEDm_164",0.0608593149269512,0.0308332319399487,0.0314399423883605,0.0994413768190899,0.0367979103309519,0.0422523688336313,0.0577027870407812,0.0528055892266851,0.0772425669243303,0.0569160691265381,0.0353538145057845,0.0779323862769136,0.0481489770238833,0.0847388734103112,0.049068427145244,0.0767274331608456,0.0817389309197495,0.0480670349839941,0.0350796409617723,0.0320053258334317,0.0540259775403755,0.0333682655293751,0.0414375215257823,0.0520684784335415,0.0603677363034501,0.0993190054757035,0.0964068857306898,0.0277616251300553,0.079542461064959,0.078581898316672,0.0816829126727238,0.0397050582198511,0.0847954803737234,0.0557846919038994,0.0449602480087088,0.0323038873903897,0.0288019362369044,0.0566471216355202,0.0306962422939567,0.0680411064337566,0.0674429033821297,0.0534705710277706,0.0767935897259281,0.0638996432153681,0.0300148422486959,0.0942992026984967,0.0672925060039591,0.0954775899435158,0.0587295472064877,0.0751468360889868,0.0559822264594251,0.0537414659912578,0.0310918427299532,0.03215233092079,0.0663705610322584,0.0322825626265693,0.058101717980421,0.0581024084110541,0.0476236225863205,0.067407786013547,0.0829119458779414,0.0349740821780888,0.0893102428947269,0.0568244502394356,0.0781661124661738,0.0541248802559386,0.0824727212037503,0.0743412665917733
"FEDm_165",0.068514472631438,0.0299187145153516,0.0322869443972588,0.0665754937988917,0.0395960919770645,0.0366406417771782,0.0719323668690217,0.0507138278453228,0.0727486590374374,0.0802822803309154,0.0420167218058536,0.0924593889475447,0.0534639217423581,0.0745256727417057,0.0505356934728403,0.0649449208038879,0.0728441873059297,0.0428335522646111,0.0335440879577234,0.0335475970675791,0.086086764148013,0.0296437343583591,0.0424276781618906,0.0604901604091783,0.06595903216726,0.0846716379171506,0.062574706111259,0.0503784586855565,0.09382078575692,0.0430339933522792,0.0578199760676999,0.0661917627539931,0.0578295445682794,0.0891465282522478,0.0686173614168662,0.0285768451277203,0.031699066970946,0.0687514209134062,0.0423415420492462,0.0499983306017349,0.0689245468781467,0.0855173762671756,0.0652558912746266,0.0763628355650736,0.0341146801525385,0.0957397899958616,0.0476872022721284,0.0476356581174126,0.0485785453369694,0.0657367714909907,0.0744621355691565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_166",0.0787122390917246,0.0380810650399821,0.0287745218780742,0.058390093799023,0.0420403881426196,0.0394545849943612,0.0650771251253641,0.0471681765134893,0.0833493024066005,0.0767471452150379,0.0302877015956771,0.0882767779893513,0.053840558928639,0.0612745428183009,0.0582433751532333,0.0847783070506093,0.0655040942579126,0.0451707677437376,0.033730528892203,0.0314369250850555,0.0777812773454091,0.0350294876608397,0.0455913157962039,0.0461159205355268,0.0569071511279551,0.0941129799941381,0.0801150288711031,0.0319671581747689,0.073124466025242,0.0556799041345047,0.0761909393919179,0.0761510656635711,0.0645573224759213,0.0763377610819021,0.0506327901910025,0.0235064323947679,0.0306160086823157,0.0700729343027426,0.0267496718736559,0.0599166690395767,0.047575904954093,0.0489834177350872,0.0724560529599237,0.0791696511449984,0.0284301307926096,0.11334521623373,0.0699228974140528,0.0963080752151531,0.0613750455556832,0.0611457403454004,0.0597933611652075,0.042762888821565,0.0356611834115625,0.0345563826912304,0.0579606688213008,0.03336441649531,0.0468938518788158,0.0522644789253307,0.0566539757709952,0.0748328366878964,0.0924518656524504,0.0228983750306737,0.0933345571154996,0.0615178381022674,0.0863660775302749,0.067640651996102,0.09302256407041,0.0478173869983152
"FEDm_167",0.0619525517817974,0.0306884428518298,0.0338965570496408,0.0953778870068589,0.0388998527525204,0.0383217332429056,0.0618994411077596,0.0682116601896755,0.0601876940329275,0.0533011504905653,0.0453760277397869,0.0755222685875633,0.0564156025727694,0.0599690143009215,0.0575418362087344,0.0820838107466882,0.0803544693370557,0.0484855036847618,0.0351310375931897,0.0350783459266826,0.0743530373111906,0.0385281159467393,0.0543720738790297,0.0715024033737592,0.0421435765208949,0.0723058779889808,0.0395186953167486,0.0384892590102645,0.066825758632036,0.0599030423009154,0.09476708961685,0.0748684160721763,0.0680369820903993,0.0856907847353812,0.0543962857637237,0.0387944035802656,0.0304141070290468,0.0535541921660321,0.0357139047110902,0.0439338471040588,0.0544859609231782,0.0475802422635776,0.0879274063449493,0.083413201676356,0.0337254275431682,0.0993742722165804,0.0513723725930731,0.0846303385185389,0.0549839338873581,0.0857681959654334,0.0599319077135696,0.0552705474723038,0.0311351605011864,0.0293592820258358,0.0683195694094148,0.0392758174779322,0.0288142926552304,0.0635114176300849,0.0738840384550277,0.0603239724210369,0.0760185361686712,0.0373235674076082,0.101335638528462,0.0624911692905705,0.0648036365023977,0.0513201237796344,0.076235983732043,0.0805772465425595
"FEDm_168",0.0704004627303807,0.0284326091977601,0.0331281194645066,0.0879639667884448,0.0274507343705933,0.0411804505205104,0.0478308474481666,0.0671187822578021,0.0649410524991674,0.0879873466171246,0.0363135423581791,0.0938795337304867,0.044242028235054,0.0617690974648678,0.0650851523534866,0.0742570479413611,0.0680192260221081,0.0459598905298446,0.0352970878554909,0.0387356023122672,0.0656113727496104,0.0424700326670492,0.0451420724303481,0.0653963312981114,0.0696347513436699,0.0786790412769085,0.0683259651184356,0.0420791244075487,0.0777166482467197,0.0663389878381863,0.0617143103486718,0.0551409395525322,0.0660391362181102,0.0757187058064952,0.0677246554822819,0.0292114863077085,0.0369554988248159,0.0950600800230433,0.0287997531709187,0.0333893926869262,0.0473687725668839,0.0689017563513451,0.0679199486059551,0.0665264979988222,0.0426980769043293,0.0889886228608041,0.0524948598355698,0.0618262289384423,0.0679387071714662,0.0634453960182282,0.0807502662524593,0.0659280206351428,0.0301629202488049,0.0383501602614318,0.115811606899374,0.0322164924656241,0.0578256410503773,0.0641818688753929,0.0442418727289162,0.0699874193810309,0.0574871415392903,0.0353956285834061,0.102887864974621,0.0440057688044886,0.0445317851074638,0.0646029087722478,0.0544838903393537,0.0778990093330339
"FEDm_169",0.0752860400428783,0.0288049427307439,0.0329509152812982,0.079658743558196,0.0245987653789297,0.0622952235089045,0.0499103535982473,0.0574352113255358,0.0610623351487844,0.0437409041638902,0.0408256849843858,0.0968782481962814,0.0778560532562562,0.0793867499574747,0.0565003204922945,0.0633592716358143,0.0694502367400847,0.061575415207743,0.0330456810298219,0.0321876681844842,0.067476589842159,0.0378918913797809,0.0408476714013831,0.0594274181313959,0.0342892244033121,0.0948109640212775,0.103733837441084,0.0366136451869432,0.0915200439103483,0.0475931854087615,0.0944207281170668,0.0456220029894826,0.0617801436891653,0.0571638896557902,0.0744673702995006,0.032472484994194,0.0387062053316523,0.078359146510675,0.0345504824621904,0.0300635433251196,0.0445116785178483,0.048321974174976,0.0722525192844781,0.0815545324833005,0.0414590151499873,0.0878037104501495,0.0483180645243609,0.101652252682953,0.0514048050915882,0.0694502048013508,0.0646520099156751,0.0563417044995523,0.0379372924454993,0.031985288814733,0.066616052732872,0.0246496097416993,0.0485041815746063,0.0409980743613879,0.0530129031061763,0.105842735944878,0.0901670433358952,0.0257971594653609,0.0996669388200365,0.0831923886381879,0.0660863752349763,0.0468295227378824,0.0753522483501046,0.0470204801961519
"FEDm_170",0.0624940777389985,0.0331422512877463,0.0301159695436964,0.0817723028300594,0.0404793255647462,0.0376379875037855,0.0502292277845225,0.0621342191284165,0.0675451942937816,0.0825681660009626,0.0284613303423358,0.0856802734294341,0.071232567954802,0.0719859396436847,0.047501045063176,0.0847561670383908,0.0622639548514609,0.0536434504973439,0.0347887864416353,0.0323356562575728,0.0707106341191875,0.0358424014457507,0.0409007303089596,0.0579276004866087,0.078666678880527,0.0638394440801517,0.0624494615202341,0.0350471385679979,0.0912278337224114,0.064146911502125,0.0746949853725521,0.0587495013183016,0.0853224059433564,0.0597063795352844,0.0508381683820735,0.0308937950168303,0.0314940130452426,0.105146141065835,0.0295417832950993,0.054360430522113,0.0507357250826236,0.0573535500557836,0.0778260972360481,0.104141677283982,0.0382519710505308,0.104002736141505,0.0329711385432673,0.0584516953256264,0.0611561243115359,0.047448132355328,0.0653868212865763,0.0480183638553272,0.0315108117570725,0.0292028815266654,0.0930584064814065,0.03396537188583,0.061781784700533,0.0505694121474813,0.0587956845385026,0.0625117738368108,0.071700819082871,0.0282294926843962,0.0819817601563608,0.0535386755192562,0.0924843713504035,0.0639089324057331,0.0666851240317756,0.0720563340395743
"FEDm_171",0.0460320653635139,0.0203335884751585,0.0304630417649021,0.105473195527692,0.0347961428318603,0.0422527133349291,0.0647071311893052,0.0737190300556473,0.0544859835986036,0.0852508423932474,0.0352145610145873,0.0918669969216745,0.0418253800548058,0.0748425206358115,0.0417487235162073,0.0654727004095809,0.0915153829124736,0.0597724035634547,0.0304073677290745,0.0373925708743122,0.0928119895936217,0.0271420230410178,0.032175221417662,0.0336335821180457,0.0487230811514906,0.0771373155182317,0.0960045650075176,0.0443852486816089,0.0918726839502358,0.0592183228576895,0.0698931189927034,0.0552992194478166,0.0701601407847626,0.0739711452707546,0.0634164105647778,0.0249449901669823,0.0320845535138364,0.0924804206023546,0.0363687344302449,0.0340586385597105,0.051285496632907,0.05725787705559,0.0660132338320015,0.0786714226217968,0.0388991592395068,0.104043671063678,0.0682325947546191,0.0609998380125908,0.047766245927254,0.0714087938500414,0.0720679191721084,0.054638203490142,0.0346967940922777,0.0381789440610459,0.0625847171437767,0.0361948610305141,0.0384226744012249,0.0416023483847347,0.0564870689651942,0.0670568870068802,0.11763854067854,0.0405239542834484,0.0913768129757109,0.0611311142133028,0.0848309451384678,0.0427665771083985,0.0715415063838334,0.0603280506425076
"FEDm_172",0.0766328310654029,0.0254646666867742,0.0310438767682537,0.082660377367897,0.032569338479953,0.0456278244232527,0.0636588933285562,0.0589905504258974,0.0673438556143193,0.0708111489687494,0.0356172340265669,0.102876657341642,0.0580573847839857,0.061877833322497,0.0576494942909275,0.0668360231235448,0.0622820099817798,0.0680780997637179,0.0351714765489119,0.0343868945005366,0.0703541914159198,0.0413957354957833,0.029852612987444,0.054228851514509,0.0690196626949915,0.0786749137649016,0.0738942185095367,0.0336345372289576,0.0872013146767587,0.0492037092200403,0.0744424306297987,0.0423777389776851,0.0900657667384629,0.0680178453320442,0.0546097165209273,0.034514818392782,0.0359211511107463,0.0933796536309746,0.0327943294827747,0.0437030727464759,0.0478733898627321,0.0621413478151341,0.0735161857652012,0.0713016184539093,0.0349893651025183,0.0930409814945482,0.0576301960357213,0.0799914670143997,0.046209553789156,0.0842734017202708,0.0541097510617282,0.0625859120831248,0.0379361081654372,0.0367621870282678,0.0593975524982057,0.0267573983120138,0.0608729191955984,0.056999779930968,0.0458144157554514,0.0748368459336836,0.0608251461626401,0.0372629502780296,0.0830426795878594,0.0722300311434411,0.0744286945393431,0.067226970249813,0.0756738675634819,0.0673465415726412
"FEDm_173",0.0761296970618226,0.0333602165584889,0.0306875036973106,0.0728195806146048,0.0349916226436503,0.038998538481329,0.0691299873561147,0.0755227297411426,0.0557683418884167,0.0725099194522081,0.0464806523072905,0.0838201326405885,0.03300761120032,0.0755972211203447,0.0484948510149447,0.0704919648458878,0.0821894293755356,0.0564209412421526,0.0322881500512243,0.0382996388935482,0.0762023257579716,0.0368849907844824,0.052039562540533,0.0723396378778731,0.0411222223609725,0.0714880334585982,0.0714193014435823,0.0475586814901302,0.0727939067607066,0.0682923530970329,0.0559178002627741,0.0428288075708677,0.0818756060513294,0.0822280403562208,0.0684572436112919,0.0271012435688015,0.0372520147969448,0.0670286479367437,0.040839981913854,0.0436015184656847,0.0783142208354819,0.0343940639522509,0.0818233428782838,0.0740203277351588,0.0484806051753732,0.0770104767814635,0.0704935798897828,0.0651918511761714,0.0468546506012022,0.0636345075775199,0.0755017231039907,0.0458879311583396,0.0439631901547146,0.0405204645271527,0.06555842980093,0.0415068661938305,0.0406154854275521,0.0637874978047685,0.055694585020969,0.109397320001771,0.0791616566637389,0.0412297485359649,0.0802434267165965,0.0356690284603356,0.0716616490237686,0.0380328535410257,0.0619722443160188,0.0850976226525227
