"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15"
"FEDm_194",0.0592375474117229,0.0781677358341349,0.105728255252714,0.0333859232067053,0.0365116278300616,0.0594340501076213,0.0378009085483688,0.0768254735162212,0.0889982142760828,0.0392080102026433,0.0573857923426985,0.04206261354042,0.056606860282991,0.108751067127765,0.119895920519849,0.0696941242614083,0.0688034547690203,0.0616317848205266,0.0365100394484125,0.0426991672309234,0.0670858199395786,0.0287589874510941,0.0802381860112662,0.151636869525133,0.0374835237263777,0.0747373404589336,0.0719127452131974,0.0620550559985564,0.104541757788324,0.0422111433572473,0.0811949866418692,0.103249955693697,0.0609229181763316,0.0332330441765957,0.032858705464594,0.0606989489684012,0.0448761247540585,0.0446736772852972,0.169888739597978,0.0383288229122288,0.0603125695270354,0.0431605309913619,0.0796904515524677,0.0889182021258185,0.0579923221322657,0.0969703060774096,0.071683626271949,0.0705110589823891,0.0371803899459098,0.0352490923381672,0.0661942287292822,0.0383362252678036,0.0910558041879729,0.0867225275188446,0.0299769955175183,0.0511940671033186,0.0814038161624664,0.0542285608642967,0.103302174515102,0.0859911265175696
"FEDm_195",0.0566301124214748,0.0675625079413422,0.158716180067624,0.0264486925090634,0.0502641253691668,0.0479988844969012,0.0308495519153563,0.0702270455509392,0.115270178629947,0.0368022471878714,0.0554231946916133,0.0387858888968921,0.0840139588011051,0.103390770353096,0.0576166611676067,0.0575078003959484,0.0851935237683201,0.112683685274417,0.0343654658048239,0.0297957879709122,0.0540865116656516,0.032106991415607,0.0674607883382574,0.11018196620405,0.0346272187773705,0.0886526425449712,0.0644546915837486,0.0452313148443818,0.0997225536648312,0.0839290577467091,0.0444402299898997,0.0589944422311688,0.141797547347098,0.0284845049236653,0.0331633160974236,0.0736562519802996,0.0329299191344937,0.0582983877195644,0.110952116971711,0.0346783125238209,0.0393447558994777,0.0677754703821349,0.0637778315869731,0.122208732836007,0.0894981803762628,0.0571885042651775,0.0394521225544138,0.0899524096469233,0.0335512995035379,0.0321870288105236,0.043853589029557,0.0352936474974041,0.0732473269922063,0.144805712933132,0.0365380023720768,0.0651256855867946,0.0752527356004329,0.0792085585529808,0.139688324005553,0.0546550526492859
"FEDm_196",0.0623540593710155,0.0902156534485978,0.0565971659649503,0.0331203751037768,0.0702781232092163,0.101238725924243,0.0258956296852681,0.0421105231228596,0.0924573184224629,0.0405013168803412,0.0856388176725892,0.0929645530519084,0.0445707596729375,0.0970619380317503,0.0649950404380827,0.0590693945129986,0.0840754680393579,0.0704505460406206,0.0400497449903269,0.0344815060353969,0.101836254842412,0.0297457719168955,0.0790798306963046,0.0967639291098077,0.0429278935469913,0.0828340499091709,0.0575236337109442,0.0433131585242817,0.119521664163134,0.0583271539613572,0.0713437219401728,0.107572725506723,0.0953045668501966,0.0306170672315417,0.0405911261804772,0.0586329177577989,0.0373210959760766,0.0783014244050703,0.0778341694423596,0.036645406306361,0.0743700979440282,0.0762184206912016,0.0473985578702789,0.0930886913384924,0.074760010559221,0.0564855792002396,0.0889573160697095,0.0536852059977369,0.038311425138525,0.0571543434294942,0.0734725294620479,0.0476432570523166,0.0864509370804885,0.0809911687931806,0.0447380343716219,0.0365532646661163,0.0553210679168469,0.0402019112772526,0.117457144413041,0.122576815131383
"FEDm_197",0.0615754409637086,0.0271858021370497,0.103906982497441,0.035734775937733,0.0626373741862171,0.0915678019394711,0.0264155661865565,0.0516068710005217,0.135333329839594,0.0250435036556057,0.0880671571888935,0.0443064601293943,0.0551999588544563,0.133532625222123,0.0578863502612352,0.0574144866628124,0.100157130002026,0.112423089421041,0.0289613177333576,0.0693473087562928,0.0747050818548547,0.0332006487943716,0.0692898904149618,0.097004737647322,0.0392124759328298,0.0507694727919111,0.057836216082967,0.0534040162113046,0.0994443128865491,0.056829814807398,0.0992625629410343,0.123152068580419,0.0507324795328272,0.0169415183960509,0.0448605019218383,0.0477758842778785,0.043938306486783,0.0589036500592315,0.0847530719381312,0.0378697919945162,0.0478598427987179,0.0803367798392778,0.0690265679726902,0.139954006231813,0.054632967028791,0.0725413704077766,0.0628177948311588,0.0579394547558828,0.032090368616438,0.0374969497172907,0.0544838807161603,0.0271880166747288,0.0699684971306873,0.188876708518031,0.0317170206101194,0.0496732534420719,0.0355487729552678,0.0879181204550585,0.114630999495421,0.0771087916739074
"FEDm_198",0.0667331256685161,0.099062043280503,0.0773216743234938,0.0352225386918588,0.0661116393831781,0.0686683706124201,0.030761406711065,0.0566024424873208,0.0913884688751001,0.040705830668324,0.0508717337344619,0.0401586232811476,0.0601435192408749,0.108071888409866,0.10817669463187,0.0656060974950101,0.0793162526510197,0.0775360463244316,0.0318162798766447,0.0573743150792093,0.0661667622994754,0.0323733664116495,0.0705867373883009,0.0903834459001749,0.039040192037869,0.0489629208511748,0.0468002251627925,0.0568107499977297,0.152603426179908,0.0846231823446099,0.0569831282150733,0.0478786029123029,0.0768935826562877,0.0312490904158919,0.0627511957577372,0.0741225927099338,0.0233789785615173,0.0755830035395415,0.0996458797423314,0.0311410970353964,0.0792078882453628,0.0708937744219683,0.0547090823359229,0.130029328439256,0.0855327750114769,0.0834482605714806,0.0543376519452223,0.0729192184899657,0.04236002931674,0.0388746818163599,0.0450645228716348,0.0398793307392068,0.0885602844472354,0.12629831720168,0.0293201769231365,0.0563225336121332,0.0608492147527778,0.0989551985632277,0.0969161704403521,0.0658944083088469
"FEDm_199",0.0703100973637649,0.0919865279890099,0.0863415147371461,0.0352820448183675,0.0678399329474068,0.0521447059406697,0.023712923380678,0.0745541435273605,0.113805696421172,0.0286273220031917,0.0605197914274983,0.0641330399697051,0.0349064038339467,0.125518839571216,0.0703170160688662,0.0570260379855677,0.0730849806768599,0.10714410972314,0.0361971547363903,0.036228357976594,0.0591449074051344,0.0279431101239386,0.0720041510116406,0.13840214668943,0.0294107169668414,0.0730306053082,0.0687279098583212,0.0595561454943673,0.105665287971295,0.0564343780722799,0.0907244859957264,0.0664060004063584,0.122607808154577,0.0329393728156828,0.0415759009448567,0.0646950424211911,0.0287551737086649,0.0444019925595815,0.128028814478507,0.0269623065407885,0.0594846006514262,0.0410147143730424,0.0530977134960667,0.128417660164305,0.0708884132892261,0.0815351242956271,0.0911424984143776,0.0811312033794173,0.0423103199610187,0.0327912782274293,0.0929637338399138,0.0322645154675544,0.080897226085821,0.0864832925313415,0.0567974212232114,0.0645292808112819,0.0526691267242765,0.0561017169111,0.0970450503076701,0.0513382118199594
"FEDm_200",0.0566553237657176,0.0493531301810916,0.102342693564598,0.0466729308810588,0.0325513429855647,0.0874619892100945,0.0297592217863184,0.0875871047846466,0.115372458015796,0.0366457023095361,0.041136254581897,0.0477982108465566,0.0487472150906477,0.123486587872581,0.0944298341238959,0.0639499885221952,0.0733616763566214,0.101295802402691,0.0381098224638226,0.0364161604357836,0.093318676075547,0.0250347204838482,0.0905272658996678,0.0675341509590422,0.0347480726340597,0.0570518825171344,0.0859899799564338,0.0540470225287228,0.114102441597015,0.0645123371674152,0.0880153134335921,0.0627114518827624,0.0929003026728435,0.0304141082942008,0.0275692323119329,0.059815110272457,0.025857684481255,0.0610006294766413,0.142850121267831,0.0464997050986111,0.0469427682781076,0.0322746746039421,0.081470626111737,0.141283460288362,0.0603948115257243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FEDm_235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPEECH_370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0597525715351379,0.135543538636505,0.0797923311828319,0.0292157475962676,0.0926116910364084,0.0477720631810736,0.050440303991973,0.0557682842924564,0.0639054788643785,0.096467676372289,0.0443472470734681,0.0603374518136916,0.0709225848468989,0.0490443526306073,0.0640786769460123,0.0725680453226969,0.153339220630903,0.0382892574953783,0.0263716906973948,0.0511867083884967,0.0481222830651442,0.0488684839984287,0.083763775724436,0.105533723365974,0.0450718940386888,0.054965924311782,0.0426595723274459,0.10667891334696,0.0631072088913934,0.0594732983948778
"SPEECH_546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0886332499880879,0.0535169379491911,0.0489160359700005,0.0316801961234798,0.126464780166357,0.0354861937651156,0.027021062847391,0.0362602622185783,0.176264115284836,0.0158455170179539,0.0522629659865134,0.0612980909499665,0.0833890195650262,0.134744558048621,0.0282170141188826,0.05299761391794,0.145832499511237,0.05559239131486,0.0325213450604041,0.0577226225065707,0.0564038211029438,0.0644997657688762,0.0810469537843394,0.113546723768804,0.0406521662181901,0.0604765477050908,0.0517875427415647,0.078613015060311,0.057086539034372,0.0512204525044958
"SPEECH_647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0525967830459075,0.118692445501704,0.0366658249716156,0.038937668577332,0.0445656964132269,0.0441916917011043,0.0446798134780949,0.146293500743484,0.09996203556986,0.059396681524232,0.0627172542521359,0.0296794464087275,0.061659518350777,0.0604902812043865,0.0994713582574112,0.139849391115892,0.0727690547919821,0.106297713327878,0.0716631542498553,0.0305517817531481,0.0283078553364276,0.0460259725146536,0.112781277882308,0.0878770980597636,0.0416791380055623,0.0300968444531726,0.0542836630833099,0.028272460474869,0.0763800375961678,0.0731645573550101
"SPEECH_435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0638189807455025,0.131042656459673,0.0752785809931167,0.0346953572583842,0.0480282143126424,0.0493839905468119,0.0558006472370261,0.094229424326544,0.0780424866590863,0.041305687756597,0.0651442256155235,0.0651467454500264,0.0684565043057221,0.075288321151559,0.0543381771817848,0.043022690424401,0.125996538329923,0.0748243076668234,0.0356241459033415,0.0533782958887246,0.129851224615969,0.0426180196801969,0.0798546210538784,0.115413757944866,0.0441970003898087,0.0454961785634993,0.0371087847920455,0.0396616141172962,0.0865478572573755,0.046404963371851
"SPEECH_574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0685269885906532,0.146549764080699,0.0804353528174045,0.0224547742979203,0.0740708085070638,0.0513699611010932,0.0437916938628733,0.049848288739215,0.0822703963502514,0.0405192730577554,0.0541909541186673,0.0460392928866254,0.0550861163675588,0.0891273478493576,0.0957189873728618,0.0500571357288981,0.164812890527159,0.071533928602981,0.0392923436430978,0.0657159010082029,0.0480345014078398,0.0847450504708414,0.111152683588027,0.095027110153361,0.046075119290652,0.0363232988132718,0.0354084419599986,0.0435781459659021,0.0586988017504264,0.049544647089341
"SPEECH_371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449299185581323,0.148633335398112,0.0504041917822169,0.0287872026016633,0.0834039172646797,0.0641170812177346,0.0682816263211965,0.0661125414287688,0.0807725812225153,0.0511039385144801,0.0618789643352427,0.0528314295133311,0.0574806305155517,0.065706359984914,0.0755562813414605,0.0938459520596577,0.0782380810933315,0.0465105453643795,0.0238584277578012,0.0526491426123591,0.212727003217665,0.037073167497538,0.0541327723186312,0.0617131296852211,0.0280003884937876,0.0307987983361523,0.0427739509344227,0.0568142827421991,0.126948689349097,0.053915668537757
"SPEECH_478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0938459520596577,0.0782380810933315,0.0465105453643795,0.0238584277578012,0.0526491426123591,0.212727003217665,0.037073167497538,0.0541327723186312,0.0617131296852211,0.0280003884937876,0.0307987983361523,0.0427739509344227,0.0568142827421991,0.126948689349097,0.053915668537757,0.100326801864135,0.150608374447108,0.0768034262648112,0.0319064792618143,0.09632135803475,0.0380457521490873,0.0652274649738037,0.0626806123983795,0.0508225127576121,0.0497134839301008,0.0399937726469301,0.0510304897098151,0.052545072175166,0.0901725761336769,0.0438018232528103
"SPEECH_572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100326801864135,0.150608374447108,0.0768034262648112,0.0319064792618143,0.09632135803475,0.0380457521490873,0.0652274649738037,0.0626806123983795,0.0508225127576121,0.0497134839301008,0.0399937726469301,0.0510304897098151,0.052545072175166,0.0901725761336769,0.0438018232528103,0.117512943691236,0.136597862229535,0.0875250043453037,0.0352240894316185,0.0726473545116592,0.0484605659432421,0.0492435942562185,0.0565809576417379,0.0886697147016288,0.0475698294865612,0.0241805406924189,0.0630543048315347,0.0344609209100621,0.0987307355383021,0.0395415817889421
